"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"
"g1"	13.0067501745798	-1.62178790717983	-3.38926749600697	-1.86141600167025	-13.2153331339875	6.26905862386306	0.0169944916608082	-15.6746026233339	2.04112036039593	-14.8407068017681	-1.31848017278303	9.6512950762996	-0.724507712457969	3.08811766057858	-3.3799116896136	-12.9941709780077	-9.93345244108372	11.9451063968483	6.47465867919395	-6.95009900966669	-12.9393833751225	19.2900860289868	0.124951677603468	-10.9849360209619	-4.97908534709901	-4.90027027992149	4.08180588147722	6.4799695488104	-8.55121782893636	2.91058384755221	-3.58099044064342	-13.5359669614303	-5.40292157964715	9.13002600931519	6.52461376075914	-2.57545733578568	-16.0446202626187	-8.92003006776972	-6.83233562708463	7.9803882569614	-10.1196168529408	-18.1125631043635	1.64672826138025	13.4699698081861	20.3803402791773	-21.6379637566963	-12.0917392623776	-0.482313164069824	7.69566424235286	-7.41199626031864	8.66536566070963	-3.00138542173025	-1.18593887057657	-12.9011659873736	0.817740965883961	-0.249830927059174	5.78282214345885	-9.37698830243465	14.4856863990107	12.7192753188562	18.424069080667	-12.147873969772	12.467721121924	10.9015374777507	-11.594797900558	2.99805596409004	9.1120266392236	16.869872098182	15.3784901605863	7.38493369773773	-9.04656662578106	-6.70025062015818	-17.9364552369659	-6.39755284593241	-2.01903345000991	-7.72044588817337	-1.09681758020929	-9.00834898673874	-5.60384923307577	-1.30352238420147	-3.26168756692072	-3.11770370960849
"g2"	9.65945563356333	-7.59629539323254	-5.84263559486045	3.17020678863925	1.03018184308101	9.98040604717314	-16.127191702406	-10.8656303564498	-2.44569453121258	-6.11982913882213	-13.2962030776858	16.7179783710562	-6.53956705851312	-0.155442420417402	12.0872344551978	4.50665491143318	-1.70616595876777	-4.21211001565245	-9.81360262249973	-7.1925957294187	-3.56761014073308	-7.90954379370307	-0.822549492028937	9.81915733732285	7.82236101053895	-1.85205712612209	-4.49901551358489	-9.54236241134783	4.98296925620454	-0.586621457145791	7.75953580363961	2.98524787756487	2.99721087355039	6.70085480817254	2.15912039600545	4.54263030981518	13.2227666728152	-6.87703895552387	3.62466227855962	-4.86466807543823	-14.1969923552404	18.9228910990016	-2.37185071020105	26.6229333424128	-12.5006604624669	4.2051843104355	-9.77939591190634	2.33227108745254	4.92309666718281	-11.3175893787559	-0.827814883382451	4.25692003132824	6.33043993008758	2.46661896000706	-8.92565890497785	-0.968220795759694	2.20619754470111	-17.7495476509443	3.78099786259455	6.33051649551433	1.60530200952067	-11.6513334856933	-0.643049844503886	-12.6605348387766	-9.46042688432538	-6.20499740248588	11.454470271549	6.11838953110667	9.32602768549337	-4.85027806972091	8.79833856659388	1.08804358653215	16.1012469942229	-6.87506599060449	1.17164382145868	7.98775081452172	-6.58822393025638	14.668500905856	9.81423296854775	14.4123677496552	10.7025524418492	12.9335373480309
"g3"	-7.27761724285365	-6.52894011611767	-5.82720432021547	-6.75130639249073	3.7476019212998	-7.93273062592949	-0.244941686333648	7.57285318238123	1.56368744031771	-20.0061333790881	7.12185978138698	-4.26622758836982	4.40029510299363	-12.943714225232	8.3112761423591	-7.10544053895335	-13.1368135061085	-14.7775218932782	-21.5281784297166	13.27781291983	-1.82844251185515	-1.95192949734744	-11.7346650386644	8.23753899891141	18.6967046621408	12.5762344690134	-14.3260421012447	0.028166563545272	12.4842024286041	3.08727230030126	-9.10982234022109	-15.6911618232642	-9.23895379913817	-3.13720043859678	-0.752995958584395	13.5787212870341	-7.10891421342804	-4.28719879262446	-1.61996790401191	-10.3597752812985	-2.06897396217947	14.8533261413409	-13.6337316410588	-1.50973215330634	3.53891609323353	-7.48197431064382	-7.25843980852221	11.1415991308546	-21.1776933991561	5.74047316722496	1.13495351191536	-7.40311865500178	-5.365065304006	7.75296680194307	4.52293636809537	-12.0717863307739	-7.27687984712276	7.93999621111202	1.76217649826284	12.0087005588743	13.4769447401089	-2.68983467874206	-1.92378699505708	-0.230180410942239	-2.74161339868081	3.68444603182271	-5.57220046618249	-7.26064678849974	-9.66583195723093	-2.12296274865798	1.51526036143492	10.3051479644455	-25.9614504782924	-11.0924427402188	-19.7207303384697	-2.68158513492684	9.15521590495421	2.19945213358369	-3.90157450434546	-2.63282256955746	11.0947092871977	2.74982508146709
"g4"	-14.026934767239	6.17538482303533	-14.4152961813936	2.81403260723949	-7.05131431304969	-0.164480107867186	-10.1995685414581	2.18071647058388	-3.85600846847807	15.6142791944857	4.69090199442567	1.32437268282255	-5.84502985726827	-0.588471256548481	0.431121085954085	3.26892788967245	1.31059608470868	2.59420487454477	-5.74358881877782	-2.63056378927139	-17.0278663694334	-0.0079577847115592	6.52194629064722	-8.26263566589949	7.23927456781407	2.53632589797529	-10.7702493212892	5.36863928626318	-2.66202564501725	-8.96867522017848	7.47929366181639	-8.23700114855314	4.39189518238517	9.63559119441215	1.5798485028882	-14.0546880588859	-13.3782309362673	27.7539943975369	10.6456422409427	7.89293527340888	-8.30788418993055	10.1695978034999	13.7106091736796	15.4410374990387	-14.5605159632224	8.15182989701346	-3.17447283849218	0.090544934741079	-8.40242836299463	-8.52158993026996	-4.04129398896204	-3.99719290164651	0.298181688749633	12.2828464600485	-13.3149378976699	-13.3565597305855	9.50974501374664	-14.4760655556929	9.79011795109248	-8.22858826905577	12.2895711500938	-0.154537516653306	-7.13532081470943	-1.43460867506184	-4.94767286212547	-11.2872802394322	1.82061352158383	9.79472656326371	-10.4113071851933	-3.86152798648954	-4.80477951030773	-5.08132607754968	-13.2409178467914	-1.66762887525345	-1.68268229338935	-5.47759313072162	-2.47394244099075	1.3773683648088	1.83480640349082	9.3278087186987	-3.6796490733693	9.28599457898356
"g5"	-1.30371554661728	-1.00330556096817	12.5225822551814	14.8754427019295	-13.215332955399	-7.77159711219233	-0.229822792389258	15.0128371025899	-10.2891932474617	-10.6839233650353	-6.09241644544033	6.2079722497583	6.3639288585438	1.63165672332514	5.72254045678818	4.78283017747734	16.9197356153056	6.67844473481052	-21.9470083232504	-8.70818798913106	0.177960672973217	8.00759144059505	11.357354184231	6.8240992021311	-3.77450471804984	-7.19188282322729	5.20696345526608	3.8835267054987	0.212227565138101	-13.7574253301274	-3.01883587034175	-10.4316716738999	-8.01533853329453	-10.344004901228	-1.74817335242861	5.47583135975462	7.06462857434247	2.33282439930038	-7.3929222700301	0.937500250496345	-8.5556006867706	-2.71751177118913	-3.63311499810813	-1.02006045160556	5.17987814432884	23.0293324401533	-6.51075432441436	-1.59305513336752	7.88731120409391	0.572477482182762	-2.36770022537527	16.6854895534154	-16.6170947403473	7.81505782102205	-7.00806527734198	3.89804178443803	-2.36815156462247	7.77917992853994	13.391077493245	-5.48058971420866	-7.96495729044962	1.06797197365624	3.8602653968343	-6.68464677541221	-0.556511782461447	-0.474903103201486	-1.69432497624259	-8.44271952849926	4.66590110542386	1.52534299484294	2.71231742459432	9.38568432457205	19.188019003609	-2.76791673279599	1.58135302951315	-15.297323753678	-2.82162627180392	16.1754967589614	0.304973273882801	12.2448796718461	1.22540156036739	-4.77484387796999
"g6"	9.18705786298622	10.7116005074046	-2.01778073829423	20.8810449392068	2.26106683061415	-10.5745574818862	4.24216454897947	1.53965192314057	-3.66654426718773	23.8927925939065	2.43877817832086	8.99540058832446	-4.0667714392953	11.9169679734119	-16.9512640900109	0.975663409853818	-8.41715355826788	-4.46230253998784	-8.99703793241834	-6.76067860382617	-16.7865823664638	17.4616618669245	16.1981238086789	14.8054801861469	-11.8255057801798	22.5698337311821	-12.0591900538506	0.477144202932133	-3.18713867150582	-0.192240951300164	-6.18013110909152	-6.90443231167553	4.51559814657604	-5.6882881881068	1.09786397098108	-8.802710565236	-11.47164788017	-5.43709906177775	4.14296962349482	13.8614274409751	2.86491686099474	-11.3408075332002	5.82756635574927	2.0507287412738	2.20000733998474	-8.14279396809271	1.08785725155753	-1.71822073463488	-10.0656612645805	23.3444136703777	16.3277889508795	-17.6023808400757	17.4507226818949	-3.40117520882826	-6.97710321730268	7.82321687713464	15.5998618227883	4.11843471380186	-2.01190010064767	5.68009130000974	26.5967329954196	4.25665019698567	29.1022438740513	-7.78191731982311	16.8226164437937	6.25470356636524	-10.3599471982003	0.301384191678333	19.1530981767533	-13.4023030153705	-0.893882278411833	-2.06622550364477	2.43331404875696	4.23287448986527	21.2976349371145	-8.68001858197225	-7.60049126734797	-6.03161378882744	2.25670963099537	-1.39852679007471	0.151369002285411	1.28679966652268
"g7"	-22.9071246663155	1.08460606063379	5.74763511621132	-5.45827449993782	-3.89135343785186	-17.9794118352424	-20.9010735994274	-4.80085185382847	0.593866373336167	6.46439903753818	0.39606416209278	14.7431944571818	-2.70640072262707	26.5693679218688	3.41368428469783	4.93583891180459	-18.4519328241755	-4.53508655336438	-9.22084589513097	-2.05475557487891	-2.21000047763525	22.7062148120951	14.6747676512801	15.0187760810092	8.35632620516038	-2.32751159574145	-14.414475771257	-12.347731349802	-21.0744709627439	0.36886455807454	19.5613828189914	-2.01390604213735	-13.313684811232	-3.66658133150584	13.9678568011406	15.7978463336694	3.80354656815091	-7.08457531876275	-3.02393321850513	5.26794745876799	6.2906766203122	-5.58649459857985	8.86461260024517	-3.24783642027793	16.965450239858	13.2408736659342	-11.2398327639122	13.3002209506162	-2.32070422706082	1.93282742614931	-4.68413806004679	-19.7429434704108	6.37108255798911	13.6502603478061	-7.43745087284744	5.80284921104661	7.49963754100632	9.11650390198001	3.58870811498161	5.93007210742479	7.19511705583283	5.96546656897378	11.8468326725987	11.4478598462476	-0.591670317844157	14.2924680407235	-12.8956821951684	-1.85464505859824	8.93686463862872	4.50410362636483	-1.0476038447058	-16.4054374613417	-24.741352427339	-4.42756949476503	14.405769666048	10.6483276706443	2.06112128959356	0.979866231666327	-12.0669964132186	8.04751667782331	-4.40558055675142	-11.3672910127279
"g8"	9.64428806061272	-3.73580722077946	0.938653143612751	-4.41708781981435	5.98968037239801	-10.2080169102386	-7.23731927009152	2.21076950664145	6.76173396203879	-13.5736425014022	2.82617200164254	-7.67941314307721	1.90788163013594	-10.6155455052262	3.08304336231127	-10.9756271929264	-4.72773504459438	5.83318464477263	-25.3574912016135	-13.9877734919716	-6.95281583023683	5.40560506330061	22.1796987707167	6.38126610941141	-3.40012895400549	-0.27473741849214	14.9894509945475	9.78022345452115	-5.85849971120577	-9.40066231480966	-10.3380936934328	-11.0349020429344	-3.041930008121	-12.0460065259838	2.32824743041886	-4.53313010516684	-4.22550053520565	2.12492807669238	-10.1110502602225	-6.57000471916406	-3.88146739734785	6.4687445662012	-8.41612487707451	-7.84725215838144	-5.08837323364881	5.6194651744738	-2.10395328856818	-13.1194195961902	-5.07290834902441	3.51463035668002	4.84854031285863	2.97370319571456	18.6123312332105	17.0401189198444	-16.5498327082066	-18.861958397273	-9.21256477529542	4.42114072493221	5.25635323308924	13.1730989689053	-7.04021852258682	8.36382910166552	-1.54573218439573	19.9277191537843	16.1550864134313	2.33592853908161	-9.98936661766299	-9.74161828422012	1.68887324980593	8.98569375918741	0.326504728949212	-7.02890927854597	6.24446257296832	4.00972750468678	6.40457546988253	-26.6094975306223	6.98649605969438	11.3339907509009	4.89352152816674	14.7401212993048	14.9901417621195	2.95621195097679
"g9"	-13.7802105020158	-9.62853961596984	10.6198763856112	-18.4989564132244	-13.6495129974805	4.02386169016172	14.0639378024357	10.8159520635637	17.2355395045927	-10.394604708425	-13.5563290739139	4.71617490573824	5.33101970521797	17.0970802208341	11.1219363004702	-1.65895221118524	-5.50804168436065	-4.43248536125085	-11.8345244237551	3.04179169201344	-0.980538491442068	8.27239102825217	-6.77557744412472	-0.122938012917129	1.09100322779195	-2.86796205913039	4.04076931694341	-11.4126838136851	1.58235966644511	1.05495707520821	8.47100424009708	-5.81866696089997	7.75652849075244	-37.8717657936777	8.80966138521564	4.30566649561625	11.8432857342654	5.37167584751318	10.7910272347528	-2.1150623366873	0.472750902971357	7.94608128456687	5.70000201235346	-3.62481561825822	-4.74478589732303	-8.77969909605926	7.62439503026097	-6.27661228407994	3.36002149653944	-4.85983837721316	-1.52997723847688	-10.2867648632619	-9.97652143809177	11.0984736010464	-2.5137749527305	-10.8527572543416	-3.65780523050453	-0.198498592481676	1.87286978027658	-2.1051318121365	-7.16793163183775	-23.5792762776994	13.8852571262521	10.039447874039	-1.11042701394415	-8.85544484791933	-7.88523273452246	-7.281491446155	-14.8699309451435	-3.23476472431849	-2.90781588508694	2.85788180284557	-1.16627105854016	5.14403910356352	3.25217029936386	10.738570267077	-5.33159084225671	9.33618594827712	5.19761036792655	20.4371858966764	-9.32119377660139	-2.11537470660284
"g10"	-5.19903848764636	5.44459516322381	9.12674032088388	-5.09432888844815	3.81394938369486	-9.35585294018981	1.93702773734581	4.33780061108792	-1.92678547133354	-13.60238810301	-0.633363104467978	11.3608948770555	14.0910719829649	0.938115559321192	-0.0609381877184746	18.6942825846624	11.7878492181826	4.97317501791116	1.34171280511362	1.18558823992305	18.6745010768576	-3.96731360050111	-27.6982125879003	-17.0931215492835	-24.2607939038672	3.59750866962289	-5.43392466334042	5.25152918105651	9.78455907379315	3.45967768583747	3.11622594839612	-0.298787450194828	12.6015540565391	-10.107446317775	-3.08743960296624	1.47008883820727	-13.7072538682065	13.1661849282901	-8.72745567788523	-1.50441051048534	5.71306191555055	-0.0528167450087338	3.61285123976659	-10.842724846148	3.87399585370977	-9.61517354479983	-9.2089334485761	16.5606035277171	-5.76014569901286	9.16383558457926	-8.53658176819042	2.74480073099643	-6.03078542416828	11.4023736737053	7.44842667920282	-24.2780534299307	5.5024316902587	15.1329370406606	1.16860154351483	6.81097118734569	-11.3778407545724	-17.1292729015289	12.0996513052102	-0.046868283560934	-13.6918507686069	4.8147682890789	3.27637015266382	-8.52774271470963	-7.71930164314281	-5.16655855784692	-0.125388255097996	7.68797805543905	0.23867643227838	15.5694661877739	9.37122332626797	-2.45913561336288	-1.98817260635184	-5.09369523766855	8.91695549507428	-5.85815525832196	-12.1258153210793	0.225937857386208
