"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"
"g1"	-1.89441327095151	3.8896543589007	2.72074861251849	26.0069176333036	-21.5687966339317	9.04657850783753	2.85082362627516	-12.358223907944	0.889698512053924	4.04295203630846	-22.74364494978	8.15166618349058	10.9540376919185	10.2341707563218	-1.27269855908424	15.5310174977394	3.71654943652162	0.403067648192913	4.12234945259597	6.92384932694062	-15.4129999158219	-3.07269435914101	-2.30360107363353	23.1721527010969	-18.9398612867918	1.43000095383544	-19.755277648249	15.7849942935698	6.17321593455483	3.53747309870294	-14.2028759380284	-15.1546734067744	-13.7310818425909	2.59877575446667	-5.56977867866787	-20.3790560312753	2.75952541666175	5.38319502344621	2.83814531440924	9.02984054392014	13.0641332736724	12.489121540679	-0.0354519680135943	1.84746912587274	-8.10243411313228	-9.75993244654685	10.7922899753221	5.04210162477579	5.89257627597583	2.84163267876819	-6.63346428851071	-1.71733357449512	-3.75161441611189	-11.4479940408319	-2.04656705809409	1.7597609724229	22.6176494927972	14.774832754819	-4.18175358312906	0.270030413294727
"g2"	2.08794763604366	-17.726855523359	5.70356853815574	16.2198144907975	-14.6125711821897	14.8158043300094	5.48003244595605	-9.12345623479337	0.148538934435866	-3.32917582358827	-6.93259568839991	11.6305407513945	-11.2845657374471	12.3042678510021	4.02425419453808	6.96317867005463	-2.62836091124582	6.11309431991859	3.56500885755823	-13.4904854229858	-18.8984000891418	-0.0687388655625835	4.09037668899686	8.39690382259619	4.71988827134297	20.3031552951209	5.42647333492973	29.0888816510783	4.89256852549981	-23.7494841359726	22.2393689876257	0.994459609012478	-0.317784140399732	-3.57802781068633	-1.82268988589645	6.07486883988219	-4.80941214020762	9.48489051860524	-8.37943724522226	7.06905405608292	-9.91639250143065	-18.7761986672236	31.9898171185679	6.46157317051165	23.1926387548164	-29.0634247262854	-10.3495184743519	-8.39572171546054	-16.9666737215735	9.63959770155635	5.76634886071327	-5.48902193030013	-11.5657990418042	2.08034499147395	7.17696883418235	3.88788771748562	1.55848557983463	12.0176314156845	-16.4326714504334	3.23313648563675
"g3"	7.59113538546084	15.0435520905515	-9.5999926889439	-19.0260812345848	-9.21068478521863	-10.5340610043335	3.94872813500351	1.28102196492017	20.7484714875181	-16.1447525685577	-1.05695441211476	14.5497219110803	4.56632440631451	15.4533369338795	-2.95071691838232	-10.2893583727829	14.0036567526181	-2.06880307011699	-0.512981113764158	-0.565883112131005	-0.645766028094845	-19.0103989607535	19.8319441199508	-12.1429687332677	17.8259775575634	10.6550696907118	15.9619878477653	2.61069807893243	-5.31231759345932	11.1491517939036	-3.31945816027993	-3.55401330539231	0.965867080004286	4.24142725404583	-4.5068502205941	-6.57438505570312	0.89795398463717	1.08069522716339	-6.37977963212794	-14.5491952200334	-8.02511338478495	5.44722525943071	-12.6637863939949	5.47110996145919	11.7283462456183	-3.26748565208541	15.6270893506899	-2.86964866782521	0.5124740979927	-9.16540487932683	-10.4661466051716	2.5567285568206	13.9559422769938	-8.53071285129929	3.3543950338216	8.38623238859948	-5.89797008648738	5.7573719568594	-3.59752077343346	3.47349123468958
"g4"	2.62243414574869	-4.38951260129827	-4.41207420986728	-2.75016492685872	-16.1703568318264	-6.79555721425055	5.17818720643551	-17.7802738551663	2.63089219244304	-9.48473583592051	3.52158313554473	14.4260223201563	19.56367528223	4.42387985681227	-6.37488804567877	18.3790429991102	6.38380307070917	-2.17699996210551	-6.69073923951715	1.8861145141347	3.66010915573558	15.6838152679994	3.59740117513052	2.54645929074143	22.7812287264196	-12.6404499652044	-12.3569911217784	-9.68858924741451	-2.26449915774772	-2.38003869637385	-13.544333932972	-6.56454579480592	-15.2695217946333	-10.757769739032	-0.653665499006308	8.40359758457752	-0.289016102824984	-0.0907611017758089	0.869445733281795	8.15154175450496	-20.3618334900858	-6.89141244400672	1.7122225232169	19.9810770104426	13.1094445834082	-16.4321141768939	5.78921831094476	6.71734162847023	19.1663253598811	-31.74112878165	7.55236523990514	-6.66524431470005	1.21009062245366	13.9652561936231	8.88510147844775	6.31699203690427	13.7666853713378	8.91101121539593	-7.26428561087862	-4.55940420800575
"g5"	-12.2633235009437	3.8457790722079	-17.138648618534	8.85651237900124	11.4660098673684	-5.58439651297829	0.674066148480305	2.23840873567208	15.198431197828	1.07545089934788	8.1191044520405	-1.06448672194734	3.70380223260456	-6.33889098547232	-6.21110093847432	-19.3354059474103	23.9811268688985	13.3822427985226	-6.45758203172618	-13.8382122341001	-11.6501799566246	-2.53086809531253	4.82474430321631	-16.1647990673615	-4.37026123786282	-0.424346120694661	13.9629685420356	-5.82737557895145	26.5778937619251	-9.86487384680432	12.0473394936712	-21.04231232118	-11.4058272275732	10.9895945600058	15.3985800977933	-4.12964745208265	4.29395920612778	-14.0971735123015	-1.58121727143672	7.5897542699803	-17.5197644695881	7.30044157970833	13.9148983343535	-13.7661254966988	10.5587647562996	-2.85938302336872	9.82847978580245	1.19693555712283	-13.0611118149507	12.7057246969129	2.82165047144674	-8.0132994474521	-8.29585845774779	7.37266768325689	13.2730342769956	-1.95713584436122	-7.10079873732114	6.31151954247759	-21.8978039498278	8.88485817714857
"g6"	-11.7531128442453	-17.1039700182471	10.0717325869592	13.2052604981375	-9.69428874807133	-2.39201782647562	-10.7833881492603	7.57570817657499	-9.63334738013195	-4.14322123573029	8.38478786409161	-14.8209407793584	-16.6843823331778	-20.7331921988476	-4.92404671321424	-1.08604851427382	-3.79458736543289	5.45635994967609	-0.230924570808079	10.7787950928386	21.5022787912681	-1.27913116711908	14.5847309321716	-14.7917615318953	-20.6920820887729	-1.93988743016265	5.10866866164354	-16.3635681939799	-6.02781401590514	0.683946799560722	7.80123300539312	-9.94461174794489	7.25177007531801	-4.25422058974915	-20.4667548634498	-1.60309706323511	-2.08934166633109	-0.443003937205537	11.8142375488955	6.55608239074652	-10.5183360602474	-17.4215233607117	1.02097201433404	-13.7780424690744	-8.8179290668746	12.563641217915	10.7233990840792	7.12651061210791	-3.82230989134555	1.21378481693817	-1.31221860890717	1.72176506893107	7.46626550157626	10.2459166869023	-9.05612038363862	-12.1764792488245	-0.405882750776098	18.4849203625527	2.29387651133668	-4.49831749990159
"g7"	0.179616336942291	-15.5516084737203	18.9176846098711	7.70717463859183	-4.23722563850895	-5.0010391860488	6.81683914593276	2.36390656566987	11.310170179348	-9.00492193290891	-15.5948112051941	13.0146905249512	-13.5106552298285	3.0263983872563	14.2505150392107	-0.574938519297935	6.62430661001097	3.71943854670551	15.4652375194845	10.2563671870325	-6.05491223169036	-11.6658103953229	12.7302796563949	3.62577275409059	5.99072455688548	-0.0220134704185967	7.78487286019454	-3.8292800983912	4.37556793499448	-0.95665257300085	8.40700539083556	2.45649009537859	-3.87454282760845	-2.47836310505121	11.9690217625598	5.38911599486066	-18.9164271342493	-1.61259150598199	14.7795635106233	7.42216178280572	7.95227407863657	-12.0674798182679	-5.32859148599894	-1.10588108930042	23.7717294273577	-9.48530893750441	-5.71319216457445	4.35947759059602	17.8039532092999	-16.7957268878608	5.09956549115203	13.1433113014584	-2.42517226187509	4.02123347947124	-9.38549653607031	16.1181215899539	2.95018993376214	-7.7600709428376	-14.8858989783204	23.0307374398546
"g8"	-11.7578713294978	-9.26915062850664	5.37804574601159	6.16885722826669	0.904638649276104	3.66035868218875	-2.20425363744831	-1.08095549939157	-2.01861735788914	-1.56855694875088	9.39484524316266	0.384933028509694	21.5735751852663	4.22126223641892	14.7891192951482	-2.9933900733418	0.127362298763226	-8.12907501023434	-18.1769689788999	-21.4246500912292	-11.9865788798351	14.747012787734	-3.32944762538976	7.55444814049294	-10.2087109202934	-1.37715704704577	6.01759258447594	15.9889174796021	4.48791845921329	-4.69310215106191	13.4737293983024	-3.40982818124001	5.12161121459692	17.9283864817308	3.99343346535035	1.36993423755817	-0.9578131572967	-14.72791216017	14.7471486521914	-13.3288260748873	5.48696363603447	20.6689359546229	0.353332979885216	-8.388307077314	-4.08064610907185	-2.89846269451054	5.96839982271923	8.64887631333607	2.51091203538304	5.13115073505171	-0.105017380551462	-13.7815684898331	2.18259543720545	-8.39815304837949	-7.59506333420302	-12.4258039910837	12.8184963193778	5.39493913356714	2.35544058553594	-0.843872625898641
"g9"	5.19288105260485	-13.4251096482871	-10.605182977276	-10.8436676509563	4.62836003134241	-1.35353020390243	14.0384933504457	-3.0042315372597	-7.3040541262199	-11.6155328119585	-0.67398561344027	19.7814853242877	1.98679020673895	-4.25900324625554	0.524145657823221	4.31129742696282	-7.68134137125225	2.25709662289984	13.564516551836	-13.6998008091841	-3.49593423681331	6.59136699900708	20.7619691436704	-7.6473506149959	12.7557849837946	13.1271628023515	19.3785488856964	14.811253244563	-4.22931513523363	-7.0389447963736	6.52517988043705	-16.8723875334104	-17.6033889889394	-14.6575352401148	-24.2687938646856	7.33577935922068	0.434520129928307	-17.9564444692658	-8.04031131469549	2.0922673158818	-6.08112254593749	-5.03972018083275	5.68691385033616	7.4381467800367	0.533470860902927	4.90500922113389	14.1294354653799	-16.4146822445862	-13.9860398594714	2.8508852231058	-0.285280631507953	-3.64887588511608	-12.2744451746885	6.0601771748782	5.68154017152917	-4.14616425257603	-2.52815157678036	-6.85196141753065	12.8705617916675	0.429007838692469
"g10"	-6.75827796436175	11.3423855005482	12.0278209257983	11.7591491488836	-2.09777447711432	15.9439489849422	-7.97700765388963	-6.59330012486239	12.0161085892692	-1.82919651898464	2.00068973683556	-2.64458720652355	-13.4453301473446	6.26189924795166	-7.45022730167101	7.71426935937732	-4.07075709448225	10.4581712965621	-8.94091998024391	-11.8092101187047	-9.63913244663511	11.9245369630769	-15.8621231930361	-14.0372883001914	-1.7326508793317	-4.52663231984774	4.07353296696349	0.124921006140537	-12.0078118878142	7.16123920052977	2.82140039715979	-12.9264429203532	-5.243016187965	6.78763731053501	3.60308556212319	12.5202408920378	-25.1588865834633	12.3702225837532	1.93467327266205	10.4980753632798	-7.06943862125938	-14.0894031329627	10.5863533570448	18.8826049701311	13.7127358490976	30.6221007715796	-12.2352243896494	-16.190162284865	5.26995799993876	-11.0752387145456	12.0143645945269	15.1568968957188	9.74840855227164	0.953256570534684	-2.22840848811318	-8.60990519517963	-4.26603378081759	-10.0762370041523	25.4710301417105	16.4783264174604
