"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"
"g1"	2.74823756516001	5.15681597301759	-0.126540043909845	-2.40139797572228	-3.34580295462929	-0.804866425916067	-4.36430874282982	9.18217547665992	14.1038055301206	7.06781512151768	22.1028621648621	-0.141013885003295	0.178915244205284	-4.89865321384933	1.43993119033986	-9.91734789302972	9.99430000715994	-3.25637856997551	-10.3971841672511	9.69522556805383	-10.3656299133967	3.13815367228528	20.2069275958627	-16.7210379834744	-0.465193129120808	-7.08123048747852	-10.7644306767964	4.62282196229946	-6.14569706580499	-7.59391514933564	3.63910314200768	27.3897476372526	-9.73400278543568	3.65329490648367	1.83032072135366	27.5033597893368	1.9531300240116	-10.4544528377997	12.6058085509814	-6.69910000021331	-17.9354066669173	9.46362825092504	-8.91545036803627	6.36732796065383	-1.50016073794454	16.8273328312518	0.477735175723851	6.36560734613618	9.77867407840196	6.45399173607487	0.0711008825326612	4.5051256477665	10.4554997048645	-0.487068945462917	8.26917193743162	-8.73544893937678	-8.55145508241691	11.198777418127	6.13909276342374	27.1564461871524	6.86502445113879	-5.58234070733493	10.7097372472712	-11.833350296103	-2.04217543735355	0.141722822969669	-17.4981065934915	12.0499741350968	-8.91358252493996	4.06841976944969	0.0692149941899033	-9.66842787871608	8.9948088834703	13.1987877315566	-7.9744038535067	-1.9768003388249	11.127973635864	-15.6231671111564	16.3549101773609	14.7480486916756	6.7751334965205	9.86526562718332	11.0059588972011	4.52033425658324	-3.48084700860677	-15.2954708869652	6.11771399415241	-10.8684668821987	6.13363171246436	-16.6884209246491	-6.51540934703869	-3.566391958463	11.4312844005445	17.9626577970893	-6.31083783954287	-18.0139599548851	5.22289843967283	3.31385403144519	1.74019704058356	12.3583425937009	16.4335330792777	0.395649408032079	13.1582304458705	3.43717719607555	0.000314949940836568	-5.36272903581323	-20.885996329876	9.17287006026728
"g2"	17.6670456141471	4.4337845268228	-15.54607701946	-6.41798434633023	2.31930540541396	-15.8538010253708	15.9090077427735	-7.99026840181591	-2.46402443481914	5.23576321249318	-0.659444780159382	12.40189809403	6.46600163798718	-8.7179622944305	3.24727914710928	3.24994561069292	-9.69662819688326	9.13374212780615	7.59911653371557	16.7166267003447	-3.77747390347505	5.81704482008831	13.8430984487915	1.86056391019604	0.362680932946009	10.7379035269957	-16.8676671404255	-13.8267776071416	-4.82233658177416	1.05199020284932	-7.30188053908101	-4.72748294308352	1.99001181357429	-6.64162860938422	-0.546291394405001	-7.4430423587748	-16.2027751203639	-11.9574373387944	0.423956730354725	11.6774716923593	-2.38490573712699	-5.92273466422867	1.70187762754521	-3.58969664381106	-7.13019342519227	-3.23338339430339	9.21730438819783	7.35037662798145	-13.5792087220464	8.88525952088746	5.1126770616975	-1.92944268915354	-1.97985724236301	-2.36731774768733	2.75095280368799	0.111023827188845	12.0939004125561	4.055123043696	-7.095209500429	-9.63433245047326	-4.92520610579324	4.270307838216	3.24405263847588	1.2292899484214	-8.78989653628473	14.2763837942555	1.27910500436109	7.47237836608093	0.59563656991253	-12.1332851809646	0.780582442345556	-0.852587822426886	0.624735866638803	-7.04319773957927	-4.85337232836327	-12.6530894482584	-0.645678868543567	0.850857258703146	2.07223698439884	-8.96293303981168	-1.56872478307184	13.8481106163043	-15.6345029091925	18.4151658359142	5.10719329613107	5.68933597937904	-4.27704087654911	-1.1943322692288	-18.6458328602199	1.77003800478173	20.813369624828	2.31344646319806	-2.28274577312495	0.919246752341008	-7.02582423327383	-6.97449346703165	6.93069240130478	-9.40169676231597	8.77053307497464	12.2239811622037	-9.74602248326218	10.6060197303966	0.283555658050419	-5.25607700289171	1.84260741052322	-8.01172950717933	5.66935378201025	16.735216512348
"g3"	-3.38625527890751	-1.70784706531892	4.91738353453947	12.8443943307396	-8.37149544166351	-5.21112466333895	-14.9196686879643	-2.61044978412995	-6.95188508099325	1.57463832417701	10.8428962833865	-20.5110851693751	-23.0405540490858	0.830177321478839	-6.76625892208638	4.98043358538404	15.2519871269629	-12.1069883816384	12.2232395657516	-7.59263178184802	-13.770945640696	-16.5935604993961	7.52546837176234	-6.26754849118502	-19.7591335812242	-3.49505712339521	18.584230896802	10.4662384576735	-1.84564963976181	-7.09982132658149	6.7737253197317	-1.12124036398824	4.86590338865066	-8.89758769732738	22.6869474821134	-11.0513679522516	-6.99338350708528	22.8209576979561	5.17246324992232	-6.73453304611235	15.5368796357725	-1.94897791548929	-3.69223481983352	5.27467199237873	8.86205879745824	-12.2522412697952	4.14625443091436	-5.44974588133023	9.37755019671519	-4.84577188916602	-7.40811606550974	-2.82104409734107	0.679515258175127	7.10799987395001	-24.2820953254547	2.01726486966257	-7.88168124286034	-7.02460129292824	13.9963156256508	0.259450639596628	0.700750529606257	-0.120232386372983	2.65342808451068	-8.1576039680952	-20.0618586317779	0.0034437046470205	-16.1338389249418	1.9318520518975	10.1508067829647	1.81065661815327	12.9261534492292	-15.2188663419828	20.5750866918778	1.27283036846049	-11.4407215522997	0.29723734911728	8.806499917198	-7.91831727310491	-9.81811444419685	10.5124304554894	6.09900400487374	-11.2282344144309	1.46270953822069	8.1778844944148	-1.09898660788398	-3.03077040909872	10.5320154821639	0.953095891873135	1.90215682949726	3.65608716077189	1.99056859993949	2.32815333134031	4.25678157067802	-2.79866966798747	7.09981767288345	4.85358602962879	-4.96536785992996	-11.5089461643034	-3.87804998144829	22.767748392744	-0.938110808257996	-0.998722849829732	0.587920878364952	-0.431947610137165	8.21700271794682	2.97983526667074	-14.2467983509432	-5.5948528318041
"g4"	2.10854738325427	-3.85373235738416	-0.610124197086555	-7.43480871314914	-10.1607274131617	-22.6603581065632	10.8934888867517	15.1445947544839	20.6370915036046	-10.8395027417501	1.59681229588496	-10.3353022123164	2.87333782036256	-0.662139239706711	7.75510572770706	-2.6130021455561	-3.08981972169138	21.2775161442893	1.80143153741364	4.05635941045306	21.8284846980978	-6.91203698904324	-5.72951290502046	-3.48406339610117	13.8731111380133	8.62569133179145	-2.81707259938791	-17.6173639450202	2.21788392363715	1.02835113095584	-10.2387809626617	3.1192319881225	-7.90207530952637	7.85143150472212	20.2554688501784	-0.807751504811931	12.135105745729	-4.95020876876126	5.26350136949017	11.8534950678522	6.46524339132717	-1.83713384715679	-4.91930548327944	5.64020637344064	1.67294630385395	-1.6242048764796	7.82383309530078	-7.33568667061106	2.21380641217401	-7.48212293846403	-6.66877639827305	15.883700360988	-2.35375503058584	-29.5361638661905	-9.48460727408726	-5.86843228322123	2.16616404609019	9.69390890853147	0.155858609375201	-7.75285732039419	8.19482900244632	-5.66728850526252	1.84786661377672	-0.482051667149187	-13.2754240592415	-3.19612690414351	-0.779868638073675	-19.5522200013663	8.89314145018043	4.05386969683299	-14.4100746476008	-6.83943016314098	-6.92611291480754	-12.3957406326974	-10.4286383014485	-3.44122124735118	-5.07576734024137	-0.925347576666045	1.2433829977613	-1.24714527115052	-12.6234495217756	-14.8643546419502	1.18036641165024	-0.402042108338931	11.927694971914	6.60540458501959	-0.25254462449969	-8.06056887219657	-18.4746846668717	7.86841844668071	20.622302207309	-15.5002434915501	-3.85593914532973	-15.3831471075863	-3.88413723240313	1.64373928355903	-11.4740826302194	6.6631488493081	8.95924107852801	15.8751247256233	2.06913582369378	2.11920058397209	6.27189894972879	-6.14169997367887	-9.85451163728198	-2.53025829229243	-0.0664610470724732	8.02724924069708
"g5"	-11.1129993032894	-9.2282225285966	3.26499059507652	-11.0153716404844	2.81158612872531	1.1499179882687	-9.64058425569445	-1.20802131602227	2.44452882445877	3.87722789416655	12.5766750739998	-6.35548883820602	-8.36336847121993	2.9380017900302	6.38510188936536	-2.81591119062082	-5.9580512745143	-2.52974354756125	-14.3326905288074	-2.39608886968326	7.1574601607951	15.6751252737575	5.12923652863725	6.04379009176541	1.91635579127553	-11.4414754956733	-13.5053741920589	-5.1398420501986	15.6270893910063	1.03385234930675	-4.98595799901007	-26.8560516007089	3.15471740049666	-3.60639375206676	-8.30533860597298	-0.835168538382919	11.295427393436	-12.8601836696438	6.85510405505308	6.25260692334651	-1.09989124803823	-13.8520348516579	9.22239346970643	12.7772065728608	4.80456346440415	-22.0301863494586	2.37215708110897	5.29952231690581	11.7587716830212	11.5307451149451	8.15154753115191	-0.341375309987185	-11.9309046575755	-0.0461135300050924	10.0368183268373	-15.0489960058394	-3.62748453774841	9.61381656235679	25.0434669350609	-1.41838576413396	3.5040910053212	-5.01418609454238	-8.18385925996475	-0.78188448704224	9.54223933747472	-9.59976308834806	21.215449467811	-1.90302046701207	-17.6034365442837	11.5273154539728	-2.86581883280904	1.80160532684125	0.443261150348257	-4.49086753971039	19.6718143930902	2.15642426071325	4.33110085250932	-1.70456800912407	1.02787321577073	-7.21386575198227	-6.1715452749302	-9.25441613369195	5.6315687881135	24.8152347755587	3.76046380819453	17.2109904620336	4.10870460586499	-7.02326734662939	-5.09116890673474	-5.88171122058906	-9.56462578929184	3.14969063164611	18.7232974469573	-13.9349451648473	0.793964938277426	-4.95351870659612	1.88562884362785	0.79511555077635	-17.7348642709266	2.63150121467064	-1.48641634712717	-7.75637089632706	-8.89326980715665	-0.627517058918864	-4.81299025168641	-2.80066525379949	6.94658288610452	-19.3486257367557
"g6"	-1.35488550027198	-7.8823667637122	-4.19100961365287	-5.94089300848934	10.1181956048786	-24.7567967796093	4.89922454130289	-2.8592050313955	8.75933757577733	1.52440109851468	-7.83445378756603	15.3474429441952	3.53274266196209	5.08811027005669	-4.51314250234025	-1.09261963630158	-0.953285365103793	0.341149873661417	4.8180333905172	15.500053584685	-9.45695762377776	10.2167787738992	8.46720388166994	-4.74108781024733	-14.3089134260582	-16.8156314220784	12.1782350821676	-0.544860269570967	-3.06898434044962	-4.44483186299062	-6.75218397154897	11.853174866805	11.9998362918267	-8.39853929477424	2.30989193933667	14.7413287182332	16.8271069492531	-2.5337028615386	-10.8886536172239	-0.26671711499683	-9.5570192680335	-7.19964282965107	-3.65271275739735	-12.1310720928237	-2.73247670936714	-6.85691622688099	-5.06600822866422	-1.12965152911113	-18.969357413988	-2.04862000580813	8.8711021408721	6.20908927267655	-0.826131287227109	11.55084522134	11.0416231272577	-8.55845643641975	1.63903451513574	10.1645953663073	6.65465824252572	0.721163289370026	-1.77684974224518	1.01241776801078	-4.09446615075676	0.519740297869116	7.69810379866946	-14.2643045948824	4.21290625955061	-8.32545171441721	-8.37907711095264	1.55392560296893	-1.73680091935118	-10.0265122481656	-13.3002905929638	-4.56045289362413	-26.0230067472058	-13.7972712423171	-2.47104821475476	8.51154160636485	4.33532255693321	14.6540032835862	-4.30840050635676	-4.5812554232367	0.187881114296752	-6.58370640009861	-2.23571516113488	8.14189715403169	10.4956931270044	-1.45718385759512	4.09475696635004	15.6467460978974	9.22425464481719	8.42423627509586	9.09087042149138	11.0319375944776	-2.20740750508135	-15.5094256748111	-6.62605027855902	10.7387001478461	-16.2990345049709	-1.30898092964126	-1.24821421269871	7.3585630923617	7.09006783736899	-6.9332057180398	21.1217504793353	-7.6021321239433	-19.7846707803861	8.09587397741557
"g7"	-9.1091217070131	0.235936677370814	3.18872309738171	2.05717684667039	-11.2082793712033	5.38949556670211	5.58758863763001	-5.11481324128587	11.1962196964753	-4.25116304039543	-7.68383856815849	5.49915579786779	1.82954097421917	0.437219459591171	3.91203006310431	2.42625512275931	-9.43655445686124	-0.0640867488653673	10.145539869125	-2.44558325918768	-2.02609365033425	0.0802067278426123	-0.779081859195952	9.94989375012251	17.8329701183699	5.52243998946217	5.57231464445405	14.949254383553	0.109845481532595	3.48093897380875	4.63562013166123	5.04520082581113	1.09333831641133	-8.32509230089943	0.370933057282391	10.6402527418687	-13.9750197859981	6.91017031255797	-1.9629754047619	-5.6005919622408	-8.14423506567352	-9.54306947127476	3.7985025395544	8.3526013388003	-10.7313411839908	-4.94604168268387	-14.4280985956759	-1.92407682156622	3.4193227383804	-0.133229815612913	-3.78236623074653	-8.91647852255247	-1.30295577165106	10.1410935492084	-3.40660295402715	0.875002060472232	6.61371569677021	-14.3250939755595	15.4278838265445	-1.61155916890693	-0.613375854066215	-3.89066366339173	8.12998724153956	24.7003262020264	-5.89715291727723	-11.2974047532218	-9.23325100953737	-2.60692839041706	-8.81542657987219	2.4729863880747	-3.41914770875617	12.0216390537602	2.23536211146979	20.3130141624308	-4.36910492762886	14.7351933800155	-8.60118454821092	-6.93088328183921	-2.18949583261713	-6.1231896907945	5.39761395275213	-0.35522438110101	7.87306463009036	1.06919004936719	-7.74713881354894	3.56592215626975	-4.64699680708222	-0.580056294334085	5.96568411368284	-5.1016907643119	-11.9835849704419	-7.30835396810078	8.0406915559627	14.8298846269017	1.45176287555143	-3.14414941482166	-1.70775969822609	-0.250649997103555	-13.0057438724275	-10.8284353885477	11.4035609065839	-7.13769255874583	0.330110340694457	-3.4072830225611	-8.14070179880422	-10.3043920743331	6.90628050374405	22.6049984113922
"g8"	2.16848177534918	4.75241249650841	-6.34085927933112	-2.61322177103523	-19.4327632075919	-9.34174372864579	-10.7768553812092	-14.0478304690545	-6.91182106545078	6.79447378215211	-6.21908802892746	0.700222037723058	-9.93358727001962	15.7787157073557	6.80127181937701	-16.8041662603137	17.4200619419354	7.87249497261263	8.40964543906026	-4.50035197189467	8.83620099535696	-4.47676508077202	5.6035635033417	7.35050717638148	-13.9254567739018	10.1306970618542	-8.74254239757784	11.8582615082573	-3.73869034032367	0.709721521043791	9.22828929732943	2.1260564272896	11.7446839144899	-4.42072534105079	8.63926700670913	-0.239742630452571	-16.236252067221	-3.32083634798128	-3.27008704120869	15.3267186057847	-4.34182125302111	-17.5316968054078	-16.9563310271829	-13.0052932169238	-8.90532778895298	-13.9390793085504	-5.12285214493073	-5.66107171356954	-2.57742589799599	14.8777725675397	0.0697439435627413	26.9351810663043	-11.3866699202783	-2.83280626979199	1.52397167053081	3.24925911206739	0.60867189870348	16.3555509146926	-8.30010972635683	1.3063903809747	-4.68150233335881	15.7713164342685	0.794694896132691	-4.68718971074266	-12.1802158871748	1.70252541756045	9.22639813166393	1.3036928919874	0.571190954557779	-5.51841700093074	8.0989502796645	15.4572400312654	-2.11921894864515	9.5576733216989	-9.58574657734262	-4.34126567110158	4.47806523771371	-13.6184087674722	13.1664940582776	5.8247590900308	-8.67736059512816	7.21394366815899	6.84633821892326	-18.7302580262915	6.5586994049995	0.0333719030985743	-2.88927921570887	5.20358795023165	9.12778749221142	4.85685124412263	-2.96240867814139	-6.02749767530095	-2.40040654357649	0.366400235344641	-9.01717002473283	-9.03637849749276	2.53093012186738	-6.31119723960367	9.41389767060021	-12.2109591677938	3.05927843643511	-1.64296030866316	-5.85961910344836	-4.51687068880148	-8.89578836037283	-18.4105349289709	2.22709576774834	-2.0000306159346
"g9"	-2.64334909800141	-8.78210255871353	3.04550601181118	-17.8242591333494	1.12091864535315	-21.3638955900222	3.72631359585507	9.73262102293559	16.8234535554994	5.97985865493393	24.2117992913825	-24.7977382883181	3.54221712574692	-17.6678976993233	-7.82154667916069	2.54828328025382	-8.47102946632872	11.060956120038	2.12024887963019	15.1929219245774	-4.41867908869735	-22.3775523938147	-4.18335176693203	-2.58993505443087	-0.53749303105555	-4.95747300969199	-14.8858540651518	5.46303061538541	2.01495975272567	-9.3021105062956	16.4922573649902	-5.5628540064441	7.2714561029226	6.4940805705658	-1.45636137468226	5.23248123363211	15.7515508723374	0.0932812215865535	-10.6256955283433	-4.44791205322124	-6.62301058343424	14.2244373521904	-5.86206778970601	8.43779316763335	-10.4337170457101	-6.81072467132152	-6.44362025275145	9.93340207703937	27.4709354448527	-20.0219614690427	25.4597358252548	-9.53990797365255	9.72682583281626	20.2930759253256	3.12555214764932	-6.81509684374587	-3.47715372557624	-11.6843870907985	15.8206211232697	5.84300187855207	6.69947954988999	-3.79514968332536	5.26590394523989	-9.49610339952844	7.58871302491304	-12.3475593648775	-2.31981822422515	-0.489980764068449	6.41495472746892	-1.75698342041135	17.8210091613231	-11.7782584103062	4.26775345787437	-4.53626377813968	4.71883181041468	-14.8748436251162	7.37566384707749	-10.0640311453702	3.33510132467226	-4.3208635374587	-0.720718092148158	-15.4455002457706	-7.95518744279321	3.20803262467157	5.54550121450934	4.53934506648793	1.40902204854671	4.78503615680961	1.16839136540156	8.3161572616525	-1.22938317609956	-1.58701342261495	-11.8847975216554	4.82176241597848	-10.3954624032464	-5.9871118994805	-7.37597806186758	12.3074486426831	-3.56215528825964	7.61759365548799	9.69514836068528	-18.0591105766739	-1.32596468586364	9.37065415551244	0.880900828729453	-22.3783753282762	6.92361280962134	21.7952253768678
"g10"	-8.35931776325394	-5.40036224714694	-4.06486602664744	4.79737023088151	10.9432131702088	2.29201530689475	-13.053744021959	-11.8242403170283	10.2574549220144	-6.71188738351101	6.91906791517219	1.40295458255117	-0.469098704749922	-19.6132617129119	2.54997898516929	-11.1111141449657	11.4480625764674	-7.40376523890776	-9.23674829621908	22.7132866661866	-5.6986127223141	7.12196892339152	-13.2774665955375	-7.52877535909403	2.59461265510765	-14.6069424230378	12.7069930312651	5.24721898452094	9.90567201996052	8.33571370468329	0.64031304862215	-23.2299942606765	2.61318890426309	-4.13928490453418	-19.7860752378708	-0.46034614945838	-8.37103853281165	-19.4235023990909	-10.9597333491815	-7.6613341616922	9.80016877304384	-19.826160419956	4.49391441923265	5.71369916128049	4.14107042756549	7.02998031172111	8.62027603010475	-0.611788847731777	5.28057650109052	6.12784651757594	-5.39820235105453	6.20407072306611	-12.9191927470913	-6.19729127996893	38.5973902752699	-6.73403797619164	-22.9561368801339	6.11115113246861	-17.7770479388447	-11.6484533307807	-12.2224156589395	5.97385567257231	-6.03549194805989	17.972619181286	2.88407519690852	6.46849883851763	1.77136765413529	24.6174720718346	0.6684980423666	2.90675607491984	2.02717833938485	3.76702852690539	5.45020803520809	-1.34648644178368	-14.5675367843946	-2.60993052558745	-2.81641798757803	6.72169214519246	8.84936999926156	-9.08834115507132	-14.8780749861743	4.10496329560745	7.9546279543191	-5.53495448063231	-30.0369676475992	-0.989136081261388	11.9167136818297	7.51776562754935	-6.2317068004552	-5.7441196994264	-13.0507995808883	-16.3020699812693	-0.472917249184982	8.88477850503165	1.07672860999461	6.89545524375442	-11.6874677050501	5.19894316209253	-3.99288862621927	-6.25768922283438	0.952601102049409	16.8982004383369	-6.99001997251913	14.4151964437649	7.89161455814998	-17.5409235693019	14.1786673797574	0.822678378825389
