"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"
"g1"	-10.5725421979142	-27.0065016343159	-17.9934483755599	-18.8661859049962	0.701671091632718	-11.0317660618906	-14.4713730367196	-17.7890295936243	5.3246631461109	1.16280746225482	-3.31493479075414	6.51173527518199	-5.73578019884508	-5.02677913873567	9.01305739579851	8.48524057574406	-7.87858774094702	1.46578048522802	-2.10578185051683	0.0355911153756314	3.2418374053662	8.25854677844665	1.73891830061519	-6.41261741008954	3.47318907089862	-7.88980037261309	-4.92606244557511	-5.73872112836203	-3.45468844470429	-8.72189395200509	-0.119471117175067	-1.1903127854995	18.1248818727077	-10.4208713264427	10.1399534029035	5.08565907417369	-5.5164777815808	-0.961378561007322	8.81815674743153	8.57742350042203	8.51555198286989	9.01742543549259	-2.52216935912232	5.47380584954782	-6.44711132111086	-0.443548358025224	16.7818400606716	8.52794162923619	1.76886706639335	5.25895844500634	-3.51672262275064	-3.5203194499903	4.89686874563618	13.7584426693332	-10.6475899850844	0.886835106834424	-0.408464593180984	0.165295240647558	9.45723750983466	2.1798703004515	-8.87979299289445	15.2448400568675	6.91228021159237	-7.25344431891818	1.28468669109535	-10.4456720347276	9.04340615361462	-4.72983390847571	27.4854230240215	5.04318252281178	2.69889361143802	2.80928381631028	-5.84944495169045	15.3648548792052	-10.4578773128326	8.46807491938607	-12.2615254271617	-8.5040337883804	10.8940607385678	1.97413991581964	3.92883896466477	-12.1657181390806	-2.69881513747896	22.5952471600613	1.92349476256117	8.61851469633908	-7.1513546161193	-10.246933257396	-1.78853032090907	-5.57834783257393	9.86812775154903	-1.27841551072694	1.77075864743185	-1.29277429887026	8.35229515687299	5.47142817245096	8.65956280654854	10.6916443234262	-7.02921728347399	-1.72452687967947	7.50734846335453	-5.60941421820707
"g2"	4.54498410342347	5.00186896630546	-2.63848494649196	-3.86580255525102	2.11328448667691	-4.94152719050062	-15.3923476214012	5.01194372645682	-6.85633736685998	-6.8418179533717	-0.258413713037274	23.3265535958856	-14.4720031582105	5.59076789775525	8.24507002867826	6.11801365630782	7.03231145865862	8.48447066459546	-3.41125479605983	-19.7155949444195	7.23863766352877	0.494196506111285	0.754686074805571	-16.3962181563288	-10.6402346093937	0.875688955660241	-6.41481294138098	10.2433095650007	10.7797476786369	-4.35772573277259	9.51369099528524	21.482451524047	3.25823516685411	13.2649601628638	3.0531501254438	3.20560962235674	-4.65495490710081	-3.17558965338725	5.3062907038026	-2.60903384124508	7.3149934937309	-1.92695550146873	-3.8811948921938	19.0389814399887	0.454801346768273	-5.3339184527443	-3.35933415042874	4.27406325011702	13.8707563085961	-15.1615196629576	-5.38066339646342	-14.3286112425896	18.6338211290813	11.2028402886582	-13.6611079427263	4.46908934096527	4.72198087140102	1.56431469996462	2.1181775565235	18.0272842774318	-22.7202406969283	7.86027681734068	4.04373808321008	10.2290666239897	-9.81128428340767	7.70850884077986	2.27879502837193	7.16693701404716	6.93341068723518	2.5019049263232	2.36504735860054	2.94653847697213	1.2679082011037	-8.66165854867004	-4.32045118743943	-0.787985198350642	-3.27907138315816	-15.1073333360195	12.6646106272495	-1.58362018258378	8.40110809810513	2.48936946813146	-2.37185786305996	0.756875153339846	3.17340320193161	7.7245707675912	-9.21264568355822	15.1684985038575	-4.37098128035479	0.0498984156218802	6.92375363625669	11.9147013639469	-11.158229768538	2.37045052849745	12.9744365238649	17.4328402620487	-7.27244253048338	1.43530280952716	-9.96842403627809	9.11286279774226	-7.73882094265988	-9.96869953898301
"g3"	8.74560115056231	-14.7572011877564	-1.71522369550579	-5.20377538983838	-0.00780531117338819	13.3512328396226	3.72435846132253	8.65499656431836	1.01163688802878	-12.501237684653	-19.858714568981	-28.4309076370311	-11.679583609102	-1.12990382474536	18.4769695227054	-8.80808645012574	-7.92328854014993	-8.510696519326	15.4192104113757	-5.75178574571042	-5.92592703407532	-14.3209074066958	12.2450851058222	-3.68354421810603	-8.13243468111563	-2.2122379720728	-23.1498315506285	-2.42300566992122	0.232219386918892	-2.60646394111636	-6.20977892975178	-2.18380103454967	7.04587362156732	6.54417184719343	13.8668178071754	2.72567294678823	22.4324787541802	7.05017542201052	-8.38937451294651	5.75188868070345	2.57791501575459	30.9825670728253	-2.69720886546443	-0.945253450925776	-8.64843204539729	-10.5564871773643	3.05183122942748	13.6750391543574	10.0134698522165	7.12447805602484	4.21686246037564	-3.95404948949365	9.28351173363781	6.97696591192596	10.5930683253016	-10.515300276845	-1.6002133558867	-12.3378807573026	-11.3530236474171	8.20013074579953	6.89205396429501	-7.76575271636966	-11.179095443527	-4.88562524464302	-1.32953708684868	-5.03612299418655	3.35507956700972	-4.39086243678736	-4.29534973228324	-5.31629088024968	4.77752154064596	2.97157816281393	-6.24642081052554	-1.43913256438564	-18.8356931014488	-26.3723890624916	-10.9059536531372	-2.07839755535735	-1.05623134610093	8.08717609838328	2.05718662860576	-1.83991106769167	14.2664519196413	-5.81666027277462	13.6121533961143	2.20815701776471	4.67712084117524	13.676827609951	5.30005505533941	-14.9141036920247	2.05774167830142	1.38951917434101	-9.16664762394541	6.28634135467106	-20.7480972664963	1.27448579106385	-22.1358938038765	-5.95747975096366	-4.01736897191322	9.81971124544189	-10.5890985477641	9.12911052138479
"g4"	12.9646001392656	-5.22027439399075	2.54180109655497	-4.96154662398335	7.46897815010064	18.5343647607988	4.89097037729818	-9.62051928439205	6.53213363281734	-1.15609484419266	14.8799038024409	-1.97463508765673	-3.39745471279953	-4.88895095812838	1.64434881813489	4.01491956755613	9.75753898153888	3.75680287472861	-6.73467831226539	-1.87736072289816	1.43026363427215	3.39352409585024	-3.2402478544347	-0.766776000539613	-0.965997836226815	7.91775602621613	-14.0121156903337	-3.29445589325589	11.9521170294455	7.54448692839713	-1.25676228651023	12.5052257311244	-5.04133504311309	8.73069514579253	-11.1293470012653	-10.4438665371793	10.1313324279351	0.291686103446257	-4.62587254510678	7.29260548699198	5.35367280672775	-13.805925300941	-9.27946095355094	4.83069715444229	-12.167335264785	-4.55730791611033	-4.50242118536866	1.89132764779173	-7.11031253934902	2.36666787385774	6.63577463287676	-4.9443407332592	-8.80821656666024	-13.6911247016088	-12.8503088779546	3.56843890686743	-1.7706414139268	-0.121927207114015	11.4804310095386	-4.43278544059257	4.49114447125482	22.8166607260005	-1.34895019361712	10.0186519565346	4.08462704694946	-0.204929853177318	-6.23930806454272	-0.848841094097424	9.39048258741379	-3.92101130793471	-22.705674160706	-8.26364389020765	-13.0133172069792	-0.933221754551786	18.0918370905606	-12.9311708988676	0.0591181219080815	-0.647427808817927	0.0502334810917133	4.1154667163926	-7.1985467437696	5.3426813391358	6.956135780625	-2.1818952002282	3.64182439623401	-0.799323037547055	2.87058482064355	9.10345460259422	-5.86002582775137	17.2109522821388	-6.72990872756796	6.25925527878591	16.7096332136853	10.8877148800446	-10.379484447688	3.97194262488286	11.0169500110885	5.2935830723017	0.219828400474597	25.7120634595136	1.31756120307161	-7.30601792536741
"g5"	14.7269320816182	3.84501654623762	-13.1997930875535	1.03171428315648	8.20116733009256	-18.3307468918153	-4.94183512146052	5.41947788249887	2.11854735296556	4.55704177741913	0.582227687089218	-0.560661700382675	1.85262791966192	-1.97564013880528	-17.1860389156269	1.87690252540309	5.55913512320805	1.08201590043873	1.49637733292206	-5.32877094906178	12.7695329814945	11.9776869271825	6.21571120353584	-13.1086082183205	-8.97018077159474	-14.8359541442963	8.74414484443343	-17.4801076994723	22.9079428949668	16.8410884612118	-2.09945333428307	-8.42098819979176	-13.3941510705183	2.41114631664333	-3.79698175737168	0.324654933696913	0.271567385887553	0.666884428550797	-5.16020622644707	-15.216585240478	12.7778553469746	-5.66573112664251	-9.40681827934845	2.11072196765325	-15.4457277143456	0.508707702090017	13.9183024629861	1.34753065178133	4.81894357141618	-18.474213544734	1.12421295711382	1.0687173099868	-6.28122719676521	3.34440207001587	11.1549389178751	0.0339953075307213	-0.596916046935619	-2.96410095575694	-10.9120593032119	-9.76212764685298	4.64721867789441	0.760615532774371	-21.8763912171909	-11.06877414883	21.6974173498077	-0.739916465772893	-8.69713966342965	-1.12328363873566	-10.6635387121549	-9.2741896824246	13.8173930800308	10.3820344731506	-7.24389477633952	-1.20076472764918	-14.6613084996798	-13.1174468074293	12.3917856304498	-17.3315115993573	21.3766481634746	-5.67468268628664	-13.9595319884935	-12.7626037178264	-13.8430799187864	10.6190895680856	-12.3059310542525	-25.9387533880754	-3.2783882475005	-1.95120878171246	5.54013395125616	-12.9502325130384	-1.61671809007852	-3.74727891829642	-10.0925618231911	4.69335856974017	-1.70047310932321	-10.9568537450338	5.92420786281588	-15.6245426058404	1.28028954612149	5.29416800225291	-15.7337898380434	-2.35014990594308
"g6"	-4.6741435749821	-3.64756020149947	-2.11011532251246	-9.84808324153304	-2.73775688317939	-5.52278448157756	2.14621283076546	-15.1748927650281	-4.18345680500364	-10.2537647766316	4.62883295061665	7.46079330943956	8.71414334524892	18.8746449018033	-4.16182734478229	13.7181526300357	9.10899740592893	12.2492699868282	-12.3911915244432	4.45128136386465	-13.4476329056588	0.347462637394974	-7.75717990609161	-16.744036189053	4.76800475283774	1.8196769136649	-9.51672491884861	7.9792911592919	3.02325287208859	-1.95697255923204	-10.3383768330686	9.14859022519922	10.2038101677046	-1.58305954847041	8.7294278004786	10.2248400914939	-1.711758844349	-23.9877363455492	8.39674007558629	-8.26398038915858	21.5927054986647	-5.50534746384504	-4.03161288133259	-2.55841390207246	-11.6607969576669	4.37863271797306	7.2323792221206	-11.078607348234	-1.84136653531713	-3.59410854098306	-13.3649935020265	5.23315185709966	-10.1932373839016	-12.1207172320022	-2.71216785715638	-12.2069653746612	5.51957616022067	0.059900608166169	-2.25432417012208	1.11304758337843	7.52333112736656	4.08536138804198	3.99908566487621	12.0126679072861	-13.8748513105299	-6.25186853432	-13.9173423470422	-12.1487035049543	-2.71164242893677	-5.7337170672892	-14.4163988688865	-6.37044732823165	17.7692351621626	-4.36728780072208	6.04206500310423	4.85776332339076	-10.6653927603108	-0.929142681861593	1.75505741348172	-6.450192691355	-7.94355386605573	3.31276245747515	2.0548700021851	3.1713787701435	-3.42130775757675	-5.28721622781506	-21.8448574297825	-10.3674618935643	6.13752288726752	11.6841410056273	10.6421334431961	19.5960120886329	5.02850609062818	6.94500340694984	-0.188655207345517	6.9171866034626	-0.552268770983224	4.95022872186444	2.30851175487411	26.7284019764715	25.6993679108651	22.5244808724615
"g7"	-12.4890428637857	-1.81787513702761	5.97868421418626	-5.0051071565731	-6.62197864147514	-0.608885088916273	-2.11667514778233	10.0382644787423	9.56376311793905	16.0721072699045	4.26080736490475	-2.16278718369803	6.73471881488257	-1.22397653767796	6.46844582144297	4.46832312084208	7.28865920323689	9.22665360249084	-8.71968564779807	-5.29218182237007	19.1414359074192	-11.6676025750243	-0.934502315406795	-3.66564692209277	-12.2696500534933	4.06342534468577	0.63221805461214	-3.69118228245422	2.4171971898368	-11.2348864273377	8.92223601206179	12.7419735745789	-0.61848763734409	17.0420618333492	4.55225318013844	10.6337729966512	-12.1366729494095	-14.7318123023026	-9.39528214651525	-15.4316178651905	9.44902616191522	-7.22616062116302	6.26309009475646	-17.4577294013822	12.005115533434	8.39011540001682	1.62566752344082	8.53296478853305	1.76482688576299	7.25913917613404	5.90223843013663	-19.9633092970329	-4.91183681717137	-25.1116625871275	14.3379668162267	-14.1129188051664	-12.2358765512392	-2.33992471109651	2.72597250629867	12.3384273428803	-12.751618256646	5.70666227454739	1.81017766167981	-5.05314340971011	-6.0355799664946	17.1685432700205	9.10023933490463	-7.16671144165518	-12.7790653111878	7.77748169134835	-4.62600035895825	-1.79061651925719	0.0160236728021963	4.05581509165787	-11.2766818599884	13.9111562806802	-12.5110462287417	11.1443758218146	10.7905183588179	-4.73644436776653	21.8262761366906	-5.32834233604741	-6.46531441875465	14.2861532160976	-4.60853791937039	1.51945473445767	-5.87495504327676	-10.0062456669475	-8.02576648012042	-3.3731566600731	7.01424462051376	-15.5690463086645	-10.5472239849962	-2.27772600568206	3.19540936025521	7.69223064079923	-2.44409831070746	18.3971009909221	-8.1426445017472	-17.9952061560399	-8.35200593429998	6.97907367943712
"g8"	-2.83349482747633	5.30813801698352	9.78160939151643	3.48265363595459	-22.1077080265524	-10.9099299312546	0.234112633036493	-14.1145624270802	13.3662807856754	-2.47750184392984	-2.11216577037302	9.22762577536365	-23.203053495053	-13.0803918126301	-14.3910621157679	9.40268445408811	-23.9523311146242	8.70938925183371	-10.9425372107873	5.43592330911958	8.46102484466353	-17.5578679806482	-9.69553472911278	-1.23479702728557	10.5312188868451	-17.3560574040495	-4.44506370165074	-14.6839228536149	8.14616537540677	-17.2524245819606	-20.7832733340308	8.18696529617243	-4.85898710595531	-0.462848295659106	7.32115799604716	3.39062975046626	5.57006868441715	-14.4042757161126	-12.161159288317	12.5045339208991	6.20145639094986	3.57218443139395	3.01278181138479	-5.88945846598666	-4.23009713452742	10.8510251244413	13.7503761757791	-5.61670338039401	10.6462285636041	1.74091408526644	14.2830880158054	6.61036030474703	17.173522562723	-24.9999902237838	-13.0879772410136	8.50945815088922	2.02742013765041	1.27341121083253	4.21615091607849	4.96165992658813	9.68145859740976	-2.83195046097379	-1.97362681836066	6.72344544727301	-6.08243506258742	-4.94424596424727	-8.62863373038149	5.27813746972709	-8.08742484812951	1.71850163683464	-20.094057277206	3.74192285522919	1.70436649443784	15.5574348151185	-2.26747227006982	6.25440045003037	16.7442687664436	-11.6702633202837	1.23784784480232	6.30921255257353	-17.0539082756842	13.9048450816022	-3.22850149305569	-7.08363025221096	-3.76594801506153	-10.5159774014594	-5.53311522946471	7.93477113083256	-0.610969372720025	3.08135804023676	13.9132126154299	-4.56404443533908	1.78380472435065	10.9998277612064	0.332055766907233	4.71041639755442	11.5452310685596	-4.55860283920435	8.53008604853799	-15.170237060547	-23.2033674751469	8.86968957687344
"g9"	4.62897820075889	11.4985305861056	-15.5993071140821	-4.80901012086122	0.805496885646105	-6.86159099263802	1.19294225043289	10.446739198215	-3.32076541582549	4.48771643687896	-15.5690783082339	-16.1277686905533	-17.4413996598521	19.1932626099061	-14.4930482677547	1.12410932534952	-8.68593786226573	6.49175743672449	7.24834926361239	-7.08321458532046	5.59040524602547	-0.610091997363354	-3.68445764254882	-9.63661612830385	7.12251279957611	-1.68590756996743	-11.2789040009764	-12.9795295258648	-9.54203172156986	15.0985438647221	3.03713639919397	4.32884392695916	-20.0627226578118	-2.6788687971161	3.69263397991393	3.99873599978485	17.7492615253379	-23.3525452940834	-6.49095060778015	-14.4984841736248	13.8673072568419	-3.40969303294296	-6.20375501915079	-1.71458337113698	-1.59996501791442	28.1546409756078	3.04017751746389	2.7851367021031	7.32853166866566	8.34261653356984	1.9701751316457	-29.5231023931033	3.03965412973231	2.1495672562273	-8.25856940084402	-0.0253539275040494	17.0964755429649	2.15777089270083	5.14599625566283	4.09196775247424	11.3858282076196	-3.24534192064997	-24.2499239945018	11.4558741067159	-3.99974884504109	4.77849551502307	7.43891005906624	-18.3202042898616	4.22628713436418	12.2145604888921	4.29284292685118	16.2881463816825	2.30275565556954	-7.43718872318896	10.7190054761738	-2.57640043957405	10.5438260700737	8.53803983209411	11.7485142684188	-4.38365830987174	-1.01478244271681	-12.212929597183	-14.0467682671865	-8.15545519793815	-14.1831595562802	4.95731348320556	7.22100900216348	-6.70615482491059	12.0692289611217	-8.75429820843837	-4.48769779257858	12.6936271788745	-17.7088909442659	15.9084476188669	3.55372178514408	-11.4542967280591	6.57594953305857	-28.5866276024323	8.05819106155035	1.01129652048559	10.2824268904804	0.966018537865505
"g10"	11.7571286320345	12.436537040639	6.00780953703833	0.599911756962041	15.5569448560245	-0.406500026822733	-3.62092644652003	-1.74448809447393	-12.2425609500374	-22.3506838927837	-9.97136817357649	-2.21946718195566	-10.3663860011689	1.2499541355937	-1.40326677093405	9.55989653321045	7.87692111126573	-27.9086469827534	-2.17239760447765	5.43134210889445	3.36730730756635	23.3678671741842	-10.6093451974991	-2.66161335499988	-9.37925028760869	3.67852720670204	3.3211261511488	10.2817455638091	-16.812217120418	-8.39126251960587	0.256900276538424	15.9341475838736	-4.0707274892417	7.21804205848572	3.33795221689828	4.77115508020049	-12.1501982968805	-4.05723139649186	1.73364401921331	2.94446667232572	10.5479972516482	13.1067276086258	5.53115748014894	-4.9400751508108	-2.63375640403751	8.76350794585561	9.64270052454255	13.359827970946	-9.88849539621002	3.01870197729064	-7.96156261297811	11.6836105390997	9.34223491531045	-22.5328047508606	4.53306331806915	-9.11580525195532	10.5531043494145	10.4744622610993	1.19672604518692	7.70502778214528	5.81778004088043	-2.97206530402959	5.24371021888635	13.6185431866236	-0.742868400794982	-10.4552938344693	7.24764343250836	-13.594167200381	-9.41208852659189	-11.9847005670981	-1.2209764055057	-23.5118485928172	-10.6718570016215	6.26477501295687	-19.8206264161667	5.72590555592885	-23.5983177818253	-12.8731124244008	-4.12292907544717	10.2959422520646	-0.599032649820602	0.91900883847412	-2.57963430015514	0.0101790331928366	23.4336334775718	2.04562549016058	1.69717061181899	5.59822812068525	-14.1501753199878	-10.0548484313525	-3.61503254964309	-7.87571573186897	-3.00130935887267	-1.40079273522154	12.7344870858341	11.1539313892966	-14.0962530500524	10.0560253073406	21.3123143507155	10.2632066336067	-3.12321696488348	1.83398987088473
