"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"
"g1"	12.0735297946464	-4.7099332586516	-12.2805741142178	-1.82844587856959	-7.75095228206297	-10.3072823417878	-13.7441810496304	0.480657479886272	-6.10393610314359	-4.07411112527754	8.46887869830096	7.12921692214103	1.01049209194762	-7.30538846777875	7.47118620078543	-7.59082916275894	6.13499052863562	-15.9313819790057	-9.56584723262928	-1.4408998106694	6.47982408850196	5.03152959575283	-12.6661425893679	10.0641376948537	-0.239365588932673	-2.25024607341932	4.23458769724175	5.31926423921747	4.77875279668162	-15.1509922631054	-2.24164680073676	2.51081363434363	-10.4560417829477	8.8543469443493	-20.4712089085856	18.6600353364264	3.17965006470401	-4.95636925966613	1.26198372076242	7.12147858396185	-2.7321896080276	4.91496142008602	24.3799180436699	-6.4329361260539	3.37186112316825	8.56618789709544	11.1716829012966	-13.1978725515706	10.7652044798337	1.80259558760506	-1.39688105023062	-13.0425031145639	0.118243632428797	11.7575036332702	2.14086631681878	-5.47979631553103	-15.2531314697213	-0.845977749196614	3.05247176899788	-10.4792948541669	6.90790983645428	3.70098129689449
"g2"	-1.19643648340884	5.86206304285076	-10.6484784892095	-0.87912527630765	-0.0139241621539225	-26.4962432494318	-5.69837367602677	0.157255588366048	-0.662746443675536	-10.5243421918055	-9.06259018706562	5.41920909861811	-9.45869235056164	-2.97513301031572	16.451344050336	-3.98654932781316	-11.8987554147777	11.0126759814965	12.1964016078313	5.00089059697264	-15.7392084008445	-8.52267239910893	-6.0364741019734	-3.26331552271788	2.04931221916074	-4.03508022203632	-2.67049789156341	-7.74353043318759	11.4219359090207	8.43053647322844	2.99906971472339	-13.9269855564236	3.12443962205304	-12.7388322917534	-26.2516596915723	5.80565717393104	1.46484079146739	19.5048659418963	4.72363998350021	24.6253597524771	-1.38586665226768	7.07159611415356	-9.00785896998843	3.37674699368882	2.92635146034788	-24.0030798809641	-3.77873038797959	-6.09762374323383	3.28174519926827	18.8724229582155	-16.2843077957543	4.64446632416145	6.55014980247591	-14.5995256098148	7.41147350289911	-11.6030788229238	25.8539721451098	11.5357983427574	6.61232445019064	12.5766098491188	11.3538898123519	3.0857706857509
"g3"	-18.8735825473092	11.6430529658702	-8.3844089471091	0.0724713279375095	-8.23229952850809	-2.20455944295366	-12.1973041436874	12.7244094976622	2.81422890265297	-18.2563596397144	-8.2406126424478	-7.66729815165081	-11.9736806262025	-6.68625206329048	-15.7860543286818	-2.32983877205029	-4.49641812283169	3.54805419252898	-14.3207978316986	7.62540116443914	-1.22594164992783	1.2035536686075	-10.3872146871712	7.16400932402681	5.26716353630948	13.5397843806083	-12.1597646766315	2.1538158039453	-5.73753161593022	-7.30392060947755	6.36779743835003	-14.5206409503037	8.57969243137668	-9.80764230635588	4.8639330918146	-7.34176782999472	14.0946549385243	-7.4996245081849	-14.6446983373287	-17.3238505806423	14.9537073053781	-5.09760402651297	-3.36437646366812	9.14239871113156	13.6481307132461	14.6039173908101	-3.44629642557867	-14.0687421140887	-1.26472463891342	6.76140427623077	6.86982883469229	6.54978206238822	-2.98996538676725	8.91991794629747	-2.89298405279193	-0.462240724593804	-0.791769995054853	-3.77173512239183	-4.82431106299138	6.51544839280023	12.3539021245874	5.32005933890701
"g4"	-11.1011245640762	15.5780878729216	-7.82910007336526	-3.77102334553403	26.2399481905908	14.98022474436	-8.22488817776235	3.84427501100754	1.81260293212049	2.05691792462282	-21.580223541353	21.8385763123622	1.67682380352312	-12.7121693806972	-2.8905473854495	-16.3164242888177	-10.6922365487125	-0.181533787483895	-26.2517329178297	11.7504869033483	-0.713837899507746	1.89791006012435	15.1619512969148	14.1923151991926	-3.01795525644917	-23.5948222429531	-18.1419833237699	1.27099393128735	-6.59732574014569	-3.8544539501522	0.826621082243205	0.714161078943696	-13.9605816143221	0.22454835372074	0.345943551544496	9.27669888114439	-1.58120803656554	2.52869101386536	-0.919777149981432	2.39837195254904	-0.780600522446879	-2.30082423474344	3.19663531552767	-9.18677080097138	4.71087778073844	-2.05072449123158	7.5207411452114	-12.4146626322726	-10.1427649391111	1.1170408161741	-11.7151805945223	22.8503379579022	-8.35955135143766	20.5680370677139	-12.6147386468441	9.11469514015635	-7.15948179648098	12.8652477955358	4.96583349650569	19.4161736296034	3.62994210267827	7.73381575988894
"g5"	-14.602128790304	4.8265180676815	6.66918936136847	-10.7610366257682	6.76176785836883	-1.45136297988683	-15.895072817878	-3.31221699882308	3.84777857060074	6.06073913984678	15.2199330720687	-11.9033390422481	0.74652216514404	9.64780687790356	4.06560890140729	2.1513132710991	-14.1949041002603	-7.28304300889988	30.3218839734377	14.4444037318751	7.84167096733382	-19.3622097613816	15.2248836874381	2.80169836378748	0.788089816262469	0.439578805729977	13.851668599066	14.35021227805	14.5076422776053	5.61026890119391	-3.64978214697149	-14.3393285765324	5.07158580094595	-0.0412442259823568	-0.105424001856174	-3.78872612923068	-25.5896417746354	3.2610142884466	-4.43151867531625	-2.87724980400965	-2.01993352226696	2.28855126549953	-15.9824421232907	0.415551683841131	8.72515635265701	1.39960969869836	-6.89794581479514	-11.1436534032402	4.55886700938261	-0.508200407136892	16.8116762687625	1.60608835724313	-9.69341153507269	6.67951147201802	0.498752714824127	11.7697223688159	3.4878461160763	8.20501296332148	-13.8762741537182	-2.36011963393748	5.17843776580059	3.51363079099339
"g6"	-12.3438196327848	5.95782276703839	2.43751022634347	4.18174225702913	-1.2198864790788	1.70849859428209	-8.24504317916555	-9.60880973762789	21.7416353215208	0.492623587525681	17.8719558789023	-25.0371164291031	20.3059912750482	-0.317002142590466	7.72973654719955	-11.8022593170018	15.8126637736926	-7.43468702627107	9.81342884724982	2.35704042445971	-1.26649966766173	1.38650060721934	-9.30667082435857	-6.14842596465507	-4.81409025829417	11.7408713353607	3.68621844571708	-5.04269203898486	-3.83131531094113	-22.4255412806189	-0.431859792510091	-19.2376392482082	12.1743019351285	-5.82403107229391	-7.27515885550041	27.4923788484613	-7.43488455872635	-12.0397747531879	6.79109469072239	14.2441843100599	-1.21012523753007	3.43901180856943	15.9391925908765	5.06576090467022	11.1005137509296	-11.5503372261966	2.95219153205172	-2.53605342343843	-2.34731374778952	0.326933892379384	11.3881925292099	-0.381786072906222	-11.6956181680603	3.93366117303759	2.37364162514562	-1.88264112709023	15.7971295974327	-16.0335508635134	-18.6445455274461	4.22268497719926	-1.63525607480575	-7.55258756534887
"g7"	15.211340947109	-6.28410003194703	3.37967046783085	7.48622817889223	14.3881720598579	-19.3704687669272	23.2729498086079	4.72711441467103	6.39844815130467	-6.30390200787879	-9.55458112444801	5.18721297059631	-7.04260899213016	5.28143035644279	-7.75453116272532	-25.3791665361109	-10.4050506010123	8.61988739885035	13.0176236483489	-8.31556548614732	-7.92841468010779	8.54003365824868	-2.9853707160061	0.146170626120537	5.16828905325176	2.66265913616866	3.89723058005104	1.78689651674563	1.73362647528625	2.14251358863796	9.14132302010082	15.628137726315	-4.39522309921981	-11.5218375838431	-8.59849826610504	17.8950897744674	-7.94413460330938	12.7144976515749	-1.8480296102894	2.72564072429631	0.148936581371389	-9.01791970014026	-16.550412480797	14.1891805209149	2.70608721302453	-4.57386103648312	-17.186334666614	18.584062696634	10.2507987478612	-0.611969031114915	8.55942063474077	17.5400441849109	-9.22963019422587	-5.42955649609727	-7.56816778995933	-1.63669056660182	-2.46588838949708	5.33102985493391	-8.82598571418194	-2.86511462926425	13.2976995455122	35.431925097532
"g8"	-5.91503946167053	-2.99507736982216	1.17430387044572	3.75070992797999	-6.82132717660385	13.4497014890571	-21.7389078873698	-5.96741018217404	13.272657969153	-4.18954176786834	-8.14789979151548	7.41761711755873	6.75654807347127	20.1917992362541	-6.13074685008401	-6.40165070554707	7.25792172301477	-2.60780661213007	20.9383600066831	18.2026328232914	0.491960100785745	-1.50846096918875	9.76293214116513	-2.98117778958865	10.9448206531791	5.4337166921586	14.3063395858506	-3.78303476867012	-6.25077423747524	-0.10635265629154	9.88776872756288	9.42513860989078	-9.54701901287229	5.42345509800946	10.0463297077295	19.1438992684179	-0.262356868927276	15.7885005970076	7.38817696573633	9.64202488970645	5.1698698122483	9.25245864696114	2.58121542350821	-3.37808846310608	-10.9320336777988	2.13528863498647	0.274837461971772	14.5660594900553	-2.27749265390389	13.8301422110382	6.08869338351424	-5.15756085805916	2.79028526322188	12.6010871802372	-12.4637156999214	1.86467947954143	0.473952510120776	-3.91427324885463	0.31699368034344	-14.0853922650095	4.18599491698957	8.33277586445217
"g9"	0.0142283791644218	-10.5201734174459	5.57396449577446	4.71109808123437	-2.05981219053024	-1.72755862785497	-3.04432740889551	-15.7355172322154	-17.1415068458028	-2.32681550348637	7.69685311958772	4.22500926101429	6.99132577877133	-10.6979713826817	-5.266425876551	-7.06361951056198	11.6736034608197	12.9254864728893	7.09449201090655	5.87128634223007	-14.748772571109	-7.6410805249179	7.0518715628601	12.6417677275523	-11.7755472346609	-6.95352067962889	0.921041425588767	1.16849223067323	12.4735428698766	7.70196401864643	-16.7775659950354	16.29509956869	1.64384457064046	1.69597874650207	-20.1386293840688	-0.181679121816105	-4.38306396620551	0.451347506528488	-5.19556755474498	-21.5251466539875	-1.43065238683138	5.52851017840954	-3.22022714217682	9.93302447692876	8.13244876009583	-2.67936603087844	-22.3350228873009	13.7567002382624	9.16750511600193	-7.55384940752762	-4.66665847635862	9.2952986514565	-8.13789802972878	3.95210634448283	29.2814016994864	-7.58113959224259	6.32324627789676	7.89639165811161	-7.99537750360707	-1.35530671756806	-6.53197863683963	1.61473444997858
"g10"	-10.2737522098807	9.02209377755486	-12.2509657943853	2.49819891838301	-27.3560702784094	4.54010350382994	1.77473134532345	23.8785238973194	5.84879028991815	-5.24050516240013	-8.24463194686866	12.7460451097652	4.75400367375378	2.90323737425601	3.46836072408762	1.53425604159484	9.10402263136345	4.47018519639129	-8.38640723300115	5.0844316396636	-26.4675687088299	3.25693824173421	-1.70201032269753	-16.2338938535319	5.73891098784146	-4.7958324919996	-3.47346182654855	-2.99728992080669	-5.05267998694468	-2.81127390219936	-21.6466369575833	8.62976225811942	-15.2133716977636	-5.32315488764663	-0.64333158765335	-4.65259689613253	11.7738900975491	-7.95352622466074	-18.8951788726053	-10.070618767975	4.91247051060595	2.58808896381301	-2.19045259294473	-10.1868202335035	8.46945052077937	0.337382898785105	-13.4177101197474	-12.8562504692682	-2.7723778121534	-7.61854134970232	9.06275073334973	17.7621670235634	-8.22241752606801	-10.0472856913418	-10.5533632515548	5.2626245779292	-16.762984527732	11.5526556229962	8.183257760843	-11.8021422743587	9.51203588530004	-12.0022195481298
