"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"
"g1"	-1.26300660454533	8.95881172426506	-3.01295301656824	-0.00725525316241178	-5.27963913824587	-12.6452154950337	7.4120652692122	9.45155206879397	-3.323948296733	-1.03776837412746	1.22657258022548	13.1745537895031	-13.5477537575281	0.883824637550148	-8.90292299190934	-26.2269401688631	7.22968315181135	12.3069249110131	-3.51123448421992	6.99859674212933	8.47688089165724	6.68210384442761	3.24628449754232	-7.8093277297427	11.669509768027	-15.5506282256516	-18.1140424852637	-4.67542589309967	-2.7867998594421	1.80508750485264	-16.7187301762865	2.30312025649364	-7.0068885827853	-8.48401599178246	14.1596531341476	-2.97619852736209	-13.7366789219147	-3.46097921514975	14.4613175036627	19.4588313295005	-0.208935468481187	-13.5453383972138	11.5363552687111	-12.9815722584882	-14.2447766991305	6.89221324579333	-7.74805616964011	-8.90274486711638	1.99478946607885	-11.4604439371952	-3.33026459205775	-1.17841914872316	5.92012392765339	-2.96738353979356	2.27351300042823	9.57869069957595	-12.8397835312244	3.36197084018339
"g2"	0.513343227228186	-9.75677125044984	0.0483021775285487	-3.44631804602246	4.21594204303477	-14.7102790446742	-4.79276001657462	-13.5283280933548	-17.2077337646318	1.56221008940065	-23.7092587360526	-16.9432218865459	-5.92904317254051	2.18961157986937	-2.66520258518943	5.41485183578521	3.86002870618037	0.483222196102377	-11.1619796060963	2.47506328268001	-1.50588841217819	16.5733260190911	-4.26181175537338	14.2761895262841	9.6338258735361	-9.01858073125538	3.04209427538143	12.8750071469017	-8.51199962007369	1.17138831019814	3.07982344710091	-3.73219852843658	2.33391187651956	6.11195409891985	5.30198354752968	-8.1688221432327	7.76144468057373	15.0295681462901	-1.84409811693577	9.22918911582156	-8.57759827202959	17.4686556664621	16.50329955363	-20.9947249033658	-4.62859150001117	0.345589904501748	-6.1044992755844	-13.9196102829172	-2.6408506366483	-3.82401733400961	20.3395222150577	-15.3408603047288	4.76532742967732	4.4890620696849	6.28342341727343	1.99467116625526	9.8273065415891	-11.0739727639006
"g3"	-3.78615081896567	4.83136479134485	14.9087276176436	-0.326368289045751	-5.91445566160167	3.26972840999443	-8.7463150076086	3.52769233859688	-2.83657858257711	8.91355436060983	4.06971692906812	-2.88904283769138	-11.432100967626	-6.61623081739076	-10.0233963489593	-22.7513551704637	7.1826223632154	19.7765229972226	15.2332446193178	14.7194495227313	5.60136838728252	1.99179064384353	-11.2682334819163	5.46686032576476	2.68602048381003	3.96534528458723	-8.25292327554199	2.1844429983257	-2.68970374987969	0.83874500176147	2.79458185627971	3.52693217641711	-7.85344227724592	-5.24537470678544	11.1391815144845	11.585442713739	-4.59978121179386	-13.2677815474879	-9.93772813459036	20.0016963929883	-10.7106828443396	3.32162671913425	5.81023645782521	8.51215223853718	-5.07859310159363	4.75179042052768	-25.1291639351741	-4.84070167676501	-1.38484546943266	7.57910262987044	4.1639782628347	-8.80974865573928	8.68791680936262	-4.10061750115339	8.87327384989481	-0.908867404367415	-4.2828158020678	7.90096008864844
"g4"	-11.2753935962079	-3.15324039514423	5.43610757721773	-11.6342884542045	-0.117479902875728	2.85123451764617	4.30889735371536	12.5565546001992	7.44992241758849	-2.54945829684398	-4.94610322729456	-2.17488351073153	-3.17797307191327	-5.97365148684729	-9.88827461032514	18.4585529673612	-8.22219420728748	-4.93429728589332	-2.14870214278296	16.7747091021591	-3.19327448832809	-11.4375423778455	-3.57328696826051	-3.222498281392	-5.00936205781729	1.03777706589327	-17.2087048224758	-9.08932235716601	-0.977216919378452	-13.3375613889517	-10.7221669190802	3.65453771099918	-2.01371968637303	2.21142294157196	1.26512070163796	-6.72540269360906	15.9306918404616	-0.826101269540649	2.75687761364416	1.96988251819741	5.09539265239116	-17.9324064690868	0.379771119886203	7.97534032680234	14.7802364363722	16.7185538871546	5.67670203093014	1.43634747337535	11.9183278154339	-14.6360233555701	14.4054815781011	17.0314789555411	12.1752636882201	-0.576224262142697	8.24431966717619	2.10153775968811	-8.38712190794455	-0.570957422746674
"g5"	1.65009124115048	-22.2094375099425	-10.7446728929032	3.89801914717232	3.12660320404343	-3.29313593562349	-9.45350407669664	20.713412068786	9.37971894451166	-1.7642029570395	-21.1047537466443	-11.9565691447474	11.6861499007817	2.33207896745741	-7.90697354076552	8.73819189568397	11.2273698327989	13.422218447269	6.62225340530087	-7.76268087915438	21.6244302985965	14.2842932397726	-3.88136738028559	3.49010070997477	-5.10285154455713	10.4055759414333	6.79850548022374	6.40973058380209	-4.30483595128838	11.1421168422831	-3.18135347927105	-11.268407325225	-6.50138876056915	0.00188108155374424	17.6083073844483	16.554089426755	-0.401039782322891	1.51113398119003	-13.8450470180944	18.9509420844103	14.6230120639891	-5.08854804295555	-12.8247533958367	-16.7623269042303	-1.44211389084688	8.44519936341086	10.128173245187	3.35656771890587	-2.14104400537603	-2.2508041669686	-4.35273776336297	26.7490221837516	-1.7722010124965	-8.77019294980298	-5.71858989001554	-1.1343510578049	7.56863218368254	13.6890649003523
"g6"	-11.9681210861442	10.2275533205173	19.9853905113176	4.33113478510726	9.37602186106114	-0.400951577834035	2.34230583886898	-2.37436940469289	-34.1020132001699	13.4314442054515	-2.80842017503623	7.44479529719861	-18.2974364557229	4.9597637823261	7.75113658347245	-1.42788810564168	5.83724290591605	-9.54661279733546	3.87485479005676	13.5361360455823	-5.01314821659287	-19.1228343468369	12.3077513861025	8.62691624487493	14.5410987883879	2.82813007319169	1.37233191435957	-16.9964812210079	12.2818183895253	-7.23268996589294	14.4982548546576	-4.73506363265206	5.30739162031539	10.7115818507478	-1.58219737729715	0.842497340350909	-5.32208046274031	-5.75509295139009	-6.73832538342615	-4.35119902163646	-13.039063370165	-13.4877910861346	-15.7704576666434	-0.371142702572724	-4.87141822341188	1.77632772198185	-1.56270304231845	-7.7021213534722	-7.513504651365	16.3510727265553	-13.5296493652808	-8.44564531286086	21.5840669976742	-16.9048137619876	-10.9766248270038	-11.6031154088715	-18.0670678046715	17.2721837545679
"g7"	4.29358717381078	3.61069527218925	-1.27587991985513	4.206853061242	-5.64290728435192	9.18343038138623	-16.3718955586752	8.48018482691323	1.14775163208799	18.457986747985	1.8512957831824	7.32460100268107	-1.81836536769587	7.28287715646955	-6.50217869443328	-4.91610691879885	2.91932423803531	1.03140471281216	-7.72450804428607	2.17012092337853	-1.01637910856907	-9.61964235320028	10.5062984759284	-0.549189086717361	16.1016181481869	-5.82668366793693	-3.91911294099601	-1.38795823786163	-17.6896594961816	6.66896728652243	-9.60893743856393	-15.3334686249584	-8.62831028678579	-6.31755360291948	24.2216704769098	-1.52332213616296	-0.232260207069597	9.09501762764382	-0.649016603893864	10.9466635623819	9.11103174750377	3.4807173134201	1.60998649403209	-3.7211771441047	-13.4024168357637	-8.29881437477397	6.91771314302051	3.02626944071813	-3.17089604150127	-2.50758700340011	-18.4001921960958	-8.65364480579315	-3.77693416899844	-16.1348743374898	-8.64798170052784	6.38128996672715	9.1296305186373	-18.943911167121
"g8"	20.0004824127438	13.0167067168547	0.415049178861905	3.16593707388258	1.50617703715924	11.3091674593316	7.30560259404699	0.0803409554819601	12.7482112855624	2.08255525311043	11.2448696119265	8.009956292702	3.28111734026676	21.9012445755837	-5.15151715829336	18.5112909009108	-6.94578402557746	-3.08986658970171	-0.266976789249593	-13.4720468437882	7.38912389737266	-18.0289691944602	-0.574190760670555	-8.37831588010532	4.70538601151927	-11.8630999347452	4.34739257699427	6.42627631670228	-12.7106147780174	12.3642134678614	1.53070895108218	-15.7839108650999	2.00788525573069	-2.76875102659601	-6.46239520427521	-2.8503481548459	-0.751860884888445	17.3371417101184	15.1235885315948	3.11096300447377	16.5048733550772	-18.3219683825636	5.7338835679774	9.37531761877751	11.8836077855404	3.20969491106615	0.333462479365113	8.51322180864603	-3.78919940180781	2.97833300870357	-19.668610392541	-11.6411621864301	1.0178376479835	-18.2711461914327	-0.284935251526113	17.4287366343235	12.0974338619275	-1.81646938229288
"g9"	-1.40247927766035	4.37421982773671	5.97784722232268	15.1502919953798	2.30635363044822	-3.03501988425983	-7.68681412211635	14.8116285382829	4.12326953392311	-0.0238748716041781	-13.7637812759665	6.89751070784064	10.9703695631458	-5.44098113665872	5.38357873912384	11.7717146842351	0.611191027260606	-0.359577705110513	15.4608068667952	4.07839296954777	13.7624220272743	-3.54019704448413	9.09899147555049	-2.72656531113768	5.79347983948878	2.39517699655147	5.27677781482097	-1.49398648474419	18.0118761427523	-5.22176032711415	13.4142021474366	5.91380443961584	-6.81441772672711	0.229204924840115	-15.8765632851679	6.75227224655379	-0.354860499387955	5.33509054973781	8.83480051092076	-1.1990016026335	-2.43122810449467	10.8688469632279	1.15678749396415	-7.36713620276004	0.372289644490135	3.22364294867589	2.22995902174945	10.0657260923759	5.48205879709896	22.3921837582272	-14.8855636244363	13.7603596410432	15.6529031739691	-3.18840123651241	4.18312553212977	-6.90537737066552	20.3218234855165	3.78260147099778
"g10"	5.75829623717686	4.90615587365669	-2.94843524953209	13.1600411684853	-25.5943188687729	6.83751229888213	0.776456428515406	15.7385397941241	-11.7097642800386	-8.28561017884528	-9.84876790976762	22.2402573707456	0.731368717794147	0.424075528992868	-4.06646135403606	6.53803976000416	5.01897706784726	22.5522845808552	0.357858841587328	-2.09773628022466	9.35077096945325	3.11688837072753	-2.85682229997649	-17.1735540434655	-0.0768702570198308	7.75366975704482	4.44488490337315	5.9891829819054	0.149531740807063	2.10014462747769	-1.35041368484533	-0.468396359797627	-13.3910997588838	2.07388335292633	1.78302042888101	-5.49323767199959	0.815307287484064	-5.04894065197205	0.640987787130029	7.44659516521417	-8.6247352829449	-8.61230125399077	-7.38045961970765	13.8404822888788	1.26746776311016	-2.53148503624651	-10.1545974131953	7.04270972762754	2.84524254269624	-14.6328951533766	16.7138668394626	-22.5976285935973	7.65379052352614	-0.311099164214892	6.92680259187379	1.76112615244268	-1.32002243249301	-8.15477613888137
