"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"
"g1"	-6.63348384349245	-2.18829399585773	3.71451229536362	6.64189027393506	9.5242881585775	-11.7752738358575	4.87216397634423	-3.05572328155221	-1.54424727917469	12.5749761685505	1.87054927359664	11.8315455477494	-0.47046156306777	5.13714076355507	13.7966940336606	-1.56267548984353	2.84578568964496	8.72221543452093	10.305046158233	6.66963869651214	5.85836962762445	-0.186742866352721	1.41002545658287	-0.134916579106985	-10.1458569000291	-13.4582033232256	10.9349352844502	-22.0746959687467	9.486639756211	2.45068457405162	-2.48851848887757	14.1215141571382	-3.47340927046827	3.86600605366775	5.32376440275462	-14.9925862307984	-2.07229579996891	6.1713452471311	-7.67929032399587	2.82353181919442	-11.3529829156489	9.00043950349558	-7.944873080257	5.95833795372795	-12.7869439101487	12.7194137806998	7.28166328186654	2.7137355483172	7.30152211724102	-4.76920865959118	18.5891098749632	-13.1621198249469	7.74642672789705	-1.83768026143327	-9.12284682055224	3.60967183250379	19.2371102384079	-9.91558989963641	-5.19982389175962	-12.9364531564793	3.73526721048754	1.36727299228226	33.5492619679921	3.58574102128303	5.82154106627993	-5.86564599906007	9.45481965186566	13.3722211367057	9.84473764588352	16.2985186588318	3.82820368623386	2.09965437373003	-6.55941027126177	-14.6141704418602	-19.1981968895973	9.36698207910954	-16.4806395171582	-2.38202543136139	-0.437308909575905	0.704983320398149	-3.8901204677617	5.0693640072292	3.23160398708447	5.61220583146122
"g2"	-4.57044673983129	-8.55929792273114	8.97246896042634	-13.4642828018435	4.92245652051079	-11.4416770178418	-10.7392868886369	-14.2838043692698	-7.9732165630646	11.0410730540272	13.3172412253929	15.0698254399544	-0.173714750091841	1.1570614583825	-8.40218204680367	10.7710275155053	1.02292972747205	-18.9766270843254	7.09825946377506	-5.36492668258669	-12.8903895044673	-1.5811376881692	4.6265775526856	3.51705361995106	1.07240351805895	-1.23303864993293	-19.1091678213167	-15.6152895803607	6.28743239502026	7.89481242710996	3.42266561458818	-10.5505772870712	-9.99611906025755	16.7699852699017	3.1675818510669	5.67115080663221	1.65454331740595	9.14539530144781	-6.36775511512269	5.19330414636489	-2.13219868933008	6.19704194532048	-14.2101570837189	2.82283561753774	1.77061401001169	-7.57272051073135	-12.1933117823558	-13.6559558010724	-8.81817382653569	-11.7108923795357	-4.613925051414	-19.8119092327962	-12.7079648342467	5.87916274739027	6.06537733837682	-6.8137469101721	4.34802965022959	-6.70822898288453	-9.43370658092647	-6.77195658724369	-6.92561755626851	-9.54370866899874	10.1126285888926	3.49464467437566	7.94284641532208	-4.72683533196125	10.9729814860858	9.28234118600721	4.24214381401557	4.47148922297885	-6.91886354206582	-22.9328521941471	26.533283298344	4.76160557270847	2.73808982008835	-11.4376261751047	-13.1364511235569	-6.91888378424137	4.64660845868886	-12.1042700000477	12.6393863338433	3.90904916777167	11.4766529745502	11.6634535527814
"g3"	9.65617411000245	11.7360156128145	10.7343028566886	6.62984094397201	-3.18761827195385	7.97473385440003	9.77759843427003	2.78707063294509	-5.44040001392985	-9.27559559167665	6.12980255417431	-15.918896874354	-6.71339591178762	-1.15587221936163	-7.47300152359314	-13.5730791992456	-7.84287559716085	-0.159362845037811	0.500353002404921	-5.96933977026638	-4.31780249644258	8.74077847460497	9.57242276502385	5.37733035440029	6.89692642573781	0.724784428605226	18.3254732336449	-11.7732388325185	-0.974229069248526	-9.01392884811647	3.93060795353081	9.51864403987548	-5.91246577401166	10.894940411006	-9.23634871380325	7.51876486821856	-4.65461891639	-0.191435853565179	-2.2629725781457	20.7263815438109	24.8334683030042	14.4401707565144	1.45499475251981	-5.28291284942075	-9.12038857007825	6.33907339675467	-1.86311757656811	-6.234308975646	0.80427388304669	-5.556365572707	-13.6125935063609	-8.89039974774188	-26.0840939890781	-9.41489749048787	16.3769129202633	-1.34354953522981	10.884051742249	-2.38529279448308	11.7124870827513	-3.66712960388816	-14.7709745529912	5.84877647483151	-11.9002100319737	-1.22835521498639	-2.8955947217911	-13.1019478019173	7.64019174298064	7.20762942906907	-19.0958065843201	-11.8283267853957	-8.25179249390119	5.01297451815545	-22.0701833851129	6.81690019653147	-4.78860728919644	7.10133017101686	-6.74910184160597	-10.0803923658866	-6.61027220321071	-2.46233419299075	11.4778602136013	18.79455734756	-2.05835092961028	-3.42660939967752
"g4"	-3.52105706804075	-12.8528610282435	-23.2441623746223	1.2067635727201	-3.03118005783039	15.3440142311659	-11.0583087249129	-7.62127171487358	6.02917715851337	1.3726028778098	9.04008068196081	10.5751424828071	9.5506733164211	7.24102908576274	11.1310289868587	0.458777575105808	-1.56099992079303	-17.1169195480725	-7.32861116483585	23.9185296406219	9.67875915440404	-2.72243627862478	10.9955792892553	-17.1373464009067	0.355365639236882	7.89438894629127	10.9438076646046	1.66986381444479	-1.28131703404466	2.05995539801522	10.181480851552	8.44869662067982	19.9127540827715	-4.24608347218339	-5.6623143123081	15.426959893647	-1.13293167584163	-14.6618696315281	-16.9398112099638	0.845713364113809	-8.96903904290667	11.2285235412926	-8.64045231834365	-1.45135127250026	2.02345957153946	7.312479932047	-0.69273300267496	-11.9870594941136	5.58576147984633	17.6880825265528	-7.58953034438242	-0.900404388205184	-0.857007853180829	-0.726629372024636	-39.2943595035139	10.343399205265	-7.51930857984553	12.770520131482	-11.6035758239564	6.90591528637199	15.3295842280664	-2.93081153889719	-4.76500006362338	-5.01503713654131	3.05506710206221	6.18412247721155	-2.72635064288919	-4.85231932933575	11.6734372722522	6.30903309883281	-6.3028144653022	20.9854731279219	0.51910831808734	-2.17827680583614	21.8615003148659	3.04112599643947	-7.67506147373935	20.2968279543405	-6.40987746879529	5.54322806538647	-6.59613914336034	-4.61521584846172	-4.12903888525187	-3.92924060791265
"g5"	-0.617115967410533	19.8290852738709	-3.98454920574958	7.00074527765184	13.1510906711729	4.88718044134083	-6.25599064112444	-11.8777000882984	-1.9341439102738	-8.22139611165118	-8.48200695879057	17.7462567491019	-14.6296500583053	8.18273213370326	3.81299779837318	-6.69237214330396	3.12076595677803	-9.06280525532149	-4.15201104945032	-1.32740073798479	2.94282900656978	-0.954753399902712	9.79760744909203	7.26923714231705	4.05616971065444	2.97517331848168	-2.89623259058666	0.00861823534947412	1.1244888412372	6.47452241255169	3.49884741062638	4.09861611518439	-13.7610774811974	-4.17397825290819	10.6099172668042	-3.72533883523134	8.97444316415408	-25.1884119954182	-2.59562539079512	9.11402575763731	-23.6550550291094	-4.66666031476954	-5.46525122755702	-23.6635771039746	0.799407431000165	-19.9490204962576	-18.6906995656971	-7.96270347377819	-11.2373997202244	11.5450489976969	-2.88153609217644	4.01139844563965	4.017764311921	-3.11549350859039	10.635049220693	-13.164511362013	-3.21657942146291	4.83978035525907	7.04046046498043	13.2910155084993	-8.83235525632048	-2.95260245760559	-29.4771844448258	-10.4824956721938	5.62578879148251	-13.9428696286917	12.9026215909171	-3.66012709305437	2.96258161303661	2.54560134028051	21.2419561446961	3.31438896568078	-2.50404751196466	-2.25180548087718	13.5933979424338	-3.47114725516361	14.1688802057633	-1.86748469769817	-10.7332106827	16.0055320244807	-2.27879250276544	4.50924456167185	1.15109638484007	12.4541666787121
"g6"	-12.6351147618163	-1.21036557050568	15.3709266304248	-15.4157344083833	6.01159886933247	12.6727985315623	0.0955686893818199	8.09646650625882	-8.73260663523026	-3.03645782549792	-4.45482688556259	-7.95252474045686	1.01063571999893	-6.347980736322	2.63133969985557	-24.5885075772079	-3.9824960126906	-12.8466852548038	3.50231749384995	3.01314388958685	-13.6551861826502	6.83181713957517	5.66008567875155	4.67652207124582	4.29006187945864	-3.44294789921208	-9.24786614597313	-8.34942910384856	7.70509328884339	-7.96804691024783	-4.7660090285819	-5.02976451857908	14.2596401388	9.02332294063141	-7.95820608547989	9.51746192750003	0.544349728123974	-4.48622850781161	-5.36400718355225	-7.80327614777202	-2.80894565574843	2.4130324653762	-2.11649404958903	-1.32445141004588	-11.8778451347831	-8.64637017413973	-10.600512321149	0.16735854502387	7.57717288664421	12.476231907895	0.738252863280431	7.22742153609245	0.837156415955594	1.8112949944762	-10.8864437861056	0.759488236828589	3.56940720543637	-17.4424922638766	11.3010006689977	-3.1831556303026	-14.3489114816987	24.8027367523744	7.75905555176309	-6.09746359518581	-6.03592579651243	1.08402824465589	-8.6885102108786	-5.60751670145421	4.15800843664688	2.1772131625256	18.9454539239579	-14.2341539254404	7.72085124302517	-11.8205730227298	-0.377398100742819	-10.8088085356269	3.10106007669714	-7.99614105696311	-8.62866130253554	10.4042690032777	-2.63397484231274	-6.56242682477796	0.47497090561857	4.00827094024055
"g7"	11.7941609746904	-1.36406920030961	12.4126649750421	-3.12235101024737	9.34398360790393	1.12705235661982	5.77504511913199	-12.7297326392404	9.7861253988312	8.88608252388072	10.7887654647131	9.50792750611899	31.3204952836345	-0.361930977793419	-10.0893540238994	3.46757614631139	8.14289686505822	-5.13918461018144	15.5584027211556	7.8627741613388	20.0800197620983	-8.23094392826711	2.83162598297455	-6.08264710320572	-1.65790513296858	13.1302504692223	-6.82379558909694	-13.753157002762	-7.36179486281374	-5.79159953328137	14.2692243778335	-4.38829057241946	-22.7025965018615	22.6841065996511	-7.94683342023026	4.1349038083148	-3.59807652716887	-1.09775058486351	9.59339866455436	0.906157839500169	-2.06923711822677	14.0710370832271	13.7952936462908	-3.25520533796684	-10.3232073031628	-7.82275924143109	0.193327326915185	-8.64467004631961	-7.12932987207034	5.75757591517274	11.2487433766912	-0.726759651730499	1.25690326165332	6.20258695692637	-13.5554893083658	1.5798074556049	-9.20734361959791	5.99182919814054	2.79361944534445	0.325748462696613	9.42442222882443	10.8033438115557	1.87186038426151	-8.41997958698347	10.0917328436073	6.88100814697604	2.25461199940335	1.8085806819778	1.90595431509174	-13.1366276395981	0.534351291770436	-0.46935308806305	-9.80812989662025	-10.3257077359169	-5.53189183326767	-4.97948090337595	-6.65877773017894	7.41988592141331	-5.05328510583406	-1.00117715696692	23.3002754821764	7.3460558406934	-10.6888272051541	0.82141175140233
"g8"	-4.6726425487063	-8.16732306983043	-0.949598956085576	-3.39038495104058	-1.99913248500056	13.938123289219	-1.6213805505198	4.32802994577135	0.91701463858679	7.79661972564732	-13.3107278017676	6.46645698595255	-18.6493273929695	-4.77220186565671	18.4352523838099	-11.8325018406278	-7.53122693167265	10.0132145297549	-6.34390662033492	15.5872834426826	13.9630823025471	14.81528254395	9.72883268475716	-2.88299316708468	5.5913513574074	-2.76304050682788	4.23588705100542	5.04784529378485	-10.2615009433192	-3.35000839182317	-4.34723612691191	-0.0942500504433065	-13.444052398961	-0.220520996836549	2.208214258729	6.686904093253	-4.62360319921935	-0.189537251011803	-0.667280293641788	-3.67951072318881	-16.7533780514613	-10.4315861518267	2.52292349547083	15.4024356573172	-9.09328461738571	14.5922785381961	-1.70383102592242	9.97209556585861	-11.9778085054994	-2.58150998161923	0.143252891713994	-3.43690014946034	-3.72288896825957	9.99753666912316	0.574935337832792	-5.83009045694835	0.972396493410209	-2.25493116409649	4.22862222719934	3.85914821267867	-12.2880529405532	-1.42873546937315	7.21815414410216	-8.98317707030239	4.11109565715864	-6.6671219654502	-4.68579800091733	4.46030668748011	2.70602917228391	-8.24199093496143	-17.5964091199062	-13.6829569909471	13.2846512412318	-11.215876158533	17.1967192588828	16.9309309299958	-11.6433135221581	7.26637613092059	-6.17069962011536	4.30133863220747	-12.8516683051501	-3.47399663281792	0.657784807714917	2.85718706523777
"g9"	-0.107986853095014	4.75968789828086	-0.0968229584591295	-8.40216997755033	-11.7203135966779	4.71814502499836	11.1638799147052	-10.6360706728054	-5.88190357091555	-1.03668313079341	1.40793212951704	3.29448426573277	-4.32778052729079	-23.1327262326438	13.6541200758662	8.57653609316628	1.04398167498205	-10.5686843443892	-0.0737216241998197	-8.86008326915404	-2.96436617667449	-2.00472495176031	2.74247190166909	10.7366577356075	15.0170292889711	10.3147412346675	0.791733460736622	-1.05443520365908	0.357441477548828	18.0247586262464	-5.43526641900857	-3.58780312711211	-0.374027260168247	-9.04355116431967	13.0535033787886	8.21592975818342	-16.2024620516763	-12.263100008534	15.829002948329	-9.64942119371375	-22.4713852204807	-18.102333939545	-12.3075663426179	-4.85436052572728	-0.0696753539588268	-6.86934349807105	-13.8555249467198	-0.00731897581648429	9.1547490084284	-2.67993173168111	-14.7228342017279	-24.9979394790077	-7.38428713695172	-1.95518872722939	5.86615848153628	5.54922497486058	8.44941372414151	8.88123967485221	-0.992018960570412	3.13608642743894	9.11004354470922	7.06298371293089	-10.8858947990559	-7.78357211523523	-5.66229067519001	19.4467945173636	-9.21041049589054	-3.06771931893877	-4.06831873063552	-26.0022496849948	-10.7616160324574	-6.60411581487927	4.90742711147417	3.69342601927779	-17.1017093305077	-14.4103425572103	0.248280369098593	15.3390780662321	12.0476236870278	-10.2931934492886	15.9416629750069	3.47411092482401	-2.8423458913265	14.590785656796
"g10"	-5.03922191472159	-7.53097411191385	0.435376353555723	-8.2283741809726	2.23530138454258	5.02782421134188	26.1066917854641	-6.99424864816532	1.96681870267682	-8.28771632869865	-9.17995253811279	-2.62425761849111	14.2984715702481	10.4571151951835	2.16376750215448	3.20241467376129	-5.80538824296884	1.16241285688011	8.66679863552053	5.40747975520253	-7.81250994251843	-23.6318470184467	1.55118544506623	-5.18188593077234	-24.3412517241854	3.57847583965774	-9.87994043807623	1.75230137407855	-2.43144030289212	16.5197305644422	5.13666515298045	11.3574926669004	-8.18163355410123	10.5974769902135	0.0771031807788465	8.54055960048453	8.25765641732488	6.94617139185415	-0.875193674394761	-13.0656235302578	-8.56932293002728	4.26985687829089	1.30459124827055	-0.22867175703223	16.7098750767706	-19.6402450100473	16.5741350750066	-1.11322066648073	12.0158106896972	2.54120888564804	-15.4614039477527	-2.13346020929156	1.94201068633158	12.4065851765707	4.2098680570031	8.56609909253809	7.05087710642808	-16.1950083021107	-9.42815144633187	6.19887918622547	-12.1048036298458	-1.66673366391194	17.5952351620946	-7.88169794148821	4.34934561740669	-8.96119589997089	1.19263011025391	-2.21067315223779	-7.64456435017284	6.17813253644752	-9.94876113874798	-6.85566535959957	-11.1801535421806	2.2033603263222	13.7537425612354	-21.2712254724565	-13.4638860873116	-3.56496231537622	-5.57554126120962	2.0443538334015	-11.3609571016625	-4.15459361258279	-12.4238387907989	14.8319485801948
