"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"
"g1"	4.98015789764697	14.718643868321	6.61987210427177	-8.16950937358282	-4.67802239751807	5.68402094647991	5.72479948977148	13.6432048472398	21.9685158364634	-4.59025525220437	13.8897528991584	4.39465512665389	-3.15503214499134	6.98134376192909	9.45013068092128	-6.07615689356713	4.9575761446956	-20.8950834078775	17.0893779965965	3.69920673050683	-10.2139086815124	-5.20282977100139	1.70761619839119	2.38596150893385	1.81739527210099	5.72054678322452	19.756051976252	-4.00068654270606	7.19231407466087	12.4425971847381	0.0550457003417735	-2.14701821113576	1.55100929308272	0.0393072055218862	-4.22650556503785	2.64398391689207	14.3902374333296	11.4620552165182	23.7428805918166	-7.16433109364402	13.4697528096961	-30.3939928519141	17.7599878998433	-9.14661302612283	-2.28003532134228	-24.0742880218032	0.253333430083891	-21.1677780251239	-14.704959303283	8.85559614481495	-2.69393082575072	11.3502210265193	-7.19448847728748	2.48184409294824	-1.77532940733492	3.17139081608653	6.64218815649486	-19.7544817945386	-1.89867855630281	8.23416903738125	-2.52140824042111	5.53509115222263	9.34868731539041	-1.29750922087071	-0.271797353613439	4.08938390430406	-3.05069252321899	15.313127684039	3.46967957220223	4.65965811610886	-7.02612086130485	-1.49904964799674	-2.44363981225797	-4.04724022723753
"g2"	12.2400591467229	-17.0228049440333	-15.5255914013557	-7.15440985782651	6.968729394865	3.72227447693852	9.36676935262313	9.713499353278	-9.19398274517078	19.5308971656739	-1.35733078107003	-4.823673560487	0.818094234431824	-18.0352668135507	9.01125634189468	-1.9450124686097	-24.6701314870839	-15.5217550540362	11.6437882195977	-4.62377637047832	-7.31556545982289	-1.34793495039518	-0.32593282511977	-7.76783072244759	3.5626940173598	-5.0646778918141	1.56231082876937	-6.3689736583452	7.57898482419686	-4.75444715365518	10.149845785611	-3.492308985866	10.8139904217129	-2.16003141240185	10.6721535114007	-0.464336355754665	-2.27053556478005	7.28291529294152	-3.43634787196346	-3.52133890571817	-18.0141039097959	18.3768204614625	12.2886042424668	0.294595650366192	3.55261282949853	-8.29835089299304	6.39653265782628	2.5621516323963	-5.93088827681517	0.65649283181657	-14.9544034983634	12.9081233498416	7.64257902013755	-12.8892342264118	-12.8141693519769	4.93922127067498	20.1891688488509	11.2485515042468	10.9836809555519	-5.11733636862183	-7.1375488344171	-3.06339307056217	3.86233230378144	4.30095959339434	-0.0159943556333938	0.81605378307047	-8.69007677058588	1.23581858250161	-10.9753372763183	-22.0472203467609	5.22915704575748	4.4172771346226	16.4095947440775	17.3273830698937
"g3"	-1.14521994926597	-6.7855099281769	3.47659087117062	12.1946956954075	-5.78485104479429	-9.21740111562557	9.21409709677222	2.10027234630964	5.2164487096438	0.95971797852041	-0.570404871025181	1.97724665390558	4.51103597779446	0.714164546866089	-0.0122689773451484	5.56658338163691	-12.7195478323345	6.18671005459595	7.90003077868736	0.648481232443469	-0.398109268086265	2.83564668895897	-9.20241841107133	-15.5867663268427	1.49714697804962	-8.99798758495956	-19.1000988500387	-0.827156660636572	0.935857372959901	7.80240203643819	-1.30488697576417	8.79723157605345	11.2350194677957	-4.50643520677928	6.42840366159443	5.55743720322805	1.24121642406294	-8.97970113354823	18.2775139486919	13.7560431146809	11.9840588107742	7.60066659561943	-11.6605636598087	9.87535489129422	6.13182807897267	15.9983689989966	4.96483912672395	6.5036643600292	1.36773246395196	-9.89356816503938	4.27322904659044	-5.77045823704136	-8.54032004794409	8.45195139937185	2.5721143227139	3.38156434312196	-18.8798581781445	-10.5703821547371	21.4504004116835	27.7307985464884	-0.535004310834821	2.42524428169991	-6.54437472417682	-24.4266910248144	6.88364880127643	-4.72491559975804	5.21439003780855	-11.7481366863447	-9.83115669220527	-9.28635640387641	-7.03008369203607	11.1940312535675	6.15129255246535	7.75409606309846
"g4"	-5.2251083680802	21.559179428666	-2.98777113706252	-21.2391511850972	15.9956546495847	3.51665927607676	-4.23792623973917	2.90408943519722	-2.15270983879157	5.79452262420309	11.5871401708379	-33.8445469557309	5.8504154123011	-3.03443802027248	0.608684532833428	0.848578452013834	3.47104972352784	-6.91992478338204	-6.6826855246001	2.94334793668563	5.11700032315779	0.777999039949431	7.78919033295506	13.6966112984215	0.414992732719728	10.148733788873	5.48822142563107	-16.0537864267551	-7.43480193737296	-2.06391428640189	-1.82213469755748	16.5965018798715	6.65209414000843	-2.65924414846108	4.11464043754246	1.30182634188975	-0.808165897495071	1.2883888207012	24.7992561910995	-1.93710421237543	17.528852599563	18.6294185452439	9.57920176834849	-24.2011334847334	12.1417377992872	8.16158050004135	-6.37892723937209	-0.215877244089259	-6.46765819204223	14.9857176154014	1.65821274300107	-6.77274567885588	5.56784856551615	-2.3577571915982	9.93114709199039	5.12896262676797	5.56709966979134	4.04250765340372	-9.56161886655326	-6.15227648035241	-8.19123921828438	-13.7280656049499	15.9164764905717	14.6850769533056	-1.3959648776565	1.85422624083649	3.54448209377498	20.8141433937677	6.20118790737844	8.56498229406257	18.6584756844685	-9.3545581267595	-16.42386596207	-14.4180588601303
"g5"	24.0708836927872	-17.5158493016791	5.67211997389734	9.35142616259056	-15.8683175942744	10.7079706946408	28.4788248174044	-5.72117245419002	0.541560685740394	-14.1855493607801	-20.6161630040168	5.41575690562146	2.79034100257339	7.55903443725987	-2.02796425783682	1.6213109136425	6.37800804918967	13.0380739032586	7.95430720285874	8.04071878235503	-14.3551925091667	1.88816700777603	13.7157515012215	2.85797144373337	-22.1582727260635	-0.781450049804176	3.11780307095853	9.0614378265102	3.97557203584493	19.6037324081522	1.81937889338256	2.03481493721939	-2.95171337492154	-19.4749334248461	3.25076925992694	1.39283448393519	-8.37853763743019	8.28203340764409	5.39096410275742	-7.6789962330583	4.29817396385149	-3.1389725643025	-11.565349446936	-12.3567078416179	14.9517733957848	-4.44360613708383	2.32498693383017	12.4053729357898	1.36440820354117	8.01562049758219	3.64956373631977	-6.66024261590491	-9.59722005794295	8.88115323260692	8.01163511439479	-2.06235868316306	-7.44672391400843	13.3457293205385	-14.2521326935518	-8.60989821252028	12.420123223119	-6.15699966373558	5.20891312274714	-11.7659710273948	-5.3117533876591	1.73861835543911	3.99954962676999	12.0423708014956	2.54273224598478	7.10009535824612	0.788196119221675	12.9357549888634	-0.00693922996651485	14.627630148072
"g6"	14.6701218319716	5.04537255954151	3.82300701315563	-5.05204206626537	13.4030025512851	7.48723006248402	-13.0192991555255	4.00407597612465	-2.83659474885422	1.26587304394557	3.54415408124224	6.83992085808453	-13.8746955908937	-3.34509668762047	-12.7448169110992	-3.85981787829906	-4.9721904791192	4.27340693206441	10.8331816226025	-8.20554076843362	-9.60966647867523	-25.4464225070911	-11.0219393854766	3.64828743538872	-4.84289454901427	-1.38409098019827	-4.55683007924194	1.48037761795683	24.2071068455749	11.6700671663927	1.01337968607763	-9.73087914043863	0.302651701041841	-8.00344423661432	2.44614497609854	-15.420021266657	2.05293665457175	6.70145032220355	2.61835600713962	6.96750357994501	-7.84933765409065	-9.60403109191699	-0.353338635864767	-6.90748413874144	-4.06114527170866	-4.57653424352519	-3.77885617722784	-12.7283369829049	-7.01016245151204	-7.26809722067186	-3.5014416676481	6.84345986333606	14.7330853259495	-12.2708243138928	14.2298229356054	-1.47173763424706	4.79161497860941	-11.4084360069926	3.2546343977894	-1.88997458869291	-13.6301787436544	-11.4342581916482	2.82832561531183	-1.27700256597997	-11.0065422250978	16.4869447910645	-3.67188728877378	7.19293310890528	6.12014813329864	6.9874999896865	-0.695614092820782	-3.86804610175736	7.18889300172184	-2.44188916483426
"g7"	4.95185421395869	4.89329415138519	31.277855965798	-4.63772037228406	-0.31149275100604	16.8878539118377	5.552228119244	5.05852833652759	-6.79291062366377	-4.16273263626663	6.41271715602132	-16.4550336988807	6.16271953764405	2.34356072156125	19.9138792343124	7.08408510433222	-4.08096325166841	-5.41985175807403	6.498218229506	23.5231795662074	-16.4328657335389	-2.10358068137246	-12.8295349633789	4.06275868475337	-14.4358494794121	-12.8004195956986	10.062691333525	9.35082325722349	-13.7946435046955	9.12759576008538	8.72575065734353	1.84400068178819	-5.98274628029814	-5.90536012813461	-1.5627463549566	-1.85208240436527	11.5660067032666	10.4242661985318	-4.15204930409877	-8.20269020179656	2.61976050118628	-1.08805477767094	-8.08412513524912	-6.05285448047986	-6.22013144642987	13.2484728850594	-3.64229979189056	20.1358304519323	-6.73057217028745	18.8130028286931	2.40057562676992	-9.86232659466612	9.44596449179585	6.47067730173667	-6.81784972365759	-13.3334445430073	-4.1136875183952	-3.90255198870213	7.84070839542832	-18.5934720390138	14.5272421235526	-4.87508343910745	-12.4152226245106	13.4134683137926	14.7007060700367	21.6793227344047	-11.8648013365553	7.60627941701687	0.642265148160238	6.30822008747108	3.00943768830538	-12.6247712119515	12.8063398015937	-4.93670085390714
"g8"	-0.499071892689109	2.85968828335133	-14.0992817784888	-1.81637337183862	-6.54614168143832	-6.80079623080506	1.54139933977965	4.61371343687948	-5.73421332880022	11.0393980018737	-0.90488343270917	17.4500178082547	2.34904609007615	-3.3217849790541	-6.48649533303185	-6.05263499540144	14.151869299885	-7.75150270862735	-19.1736067461844	5.42540728745616	-7.55197172003204	10.7099487248041	7.81755036622804	2.27649351767614	-4.22308785757083	9.86359544036479	-0.457214962126891	-13.7444393221059	17.5609398824538	12.5214422445252	14.3476695390956	11.7858509787499	-6.77774820458479	6.78927174806245	11.0051325152696	5.4457999391672	-20.7532732711212	21.7537991355881	-6.05304869285685	9.13418305552122	-7.54566832582836	10.7905197984952	-11.8808877633187	10.4920561478929	19.30911790309	11.6180187829085	-2.04117209612385	2.67440004047323	-5.75254730786547	11.4163797755261	13.4949467117085	2.55565337325358	-7.71170538349842	-6.07015968016615	-6.38506881219752	-0.368878031689266	6.61626479939049	0.265006275775839	4.74525246625351	13.6272522998306	-15.5458854827499	15.7672053996812	13.3546796207834	11.4234581801395	-17.2500424342488	-1.14528597063307	-22.4474605118624	16.9754096522829	0.364831615732422	2.95462679180357	1.33593128309023	0.476637694079674	10.9519074260581	-6.95813339441658
"g9"	3.70487091292548	-3.22235433486475	-3.73889051699189	10.8711213781693	1.22184216961926	-1.02690849439021	10.4796489206668	-13.8889862701057	11.1894721127818	11.5096293258339	-6.94229142638799	21.2983079384868	-0.341722750434743	-3.32266120887726	-17.8496546211814	2.3240678928119	14.8921200237956	-14.6126744876566	6.72836606934735	-1.3906483559723	-0.583025587639826	-18.5672014600786	-19.2197603554545	7.95000724989772	7.33229805411519	-11.1955303401325	-1.4530611789506	-9.51384535367372	-11.371636767104	0.512438759340917	14.369467043053	17.079559298175	-4.30089061732558	1.322350024403	7.60258438055554	5.05885761821326	-16.669784360113	-11.4320931420916	-8.28480259104415	-8.33799739897282	-1.29502645391819	16.8316680536463	-13.2400721655601	-6.69835208088074	-0.794657159745785	10.3768744031096	1.64770843519147	0.489133092383547	11.2216767546069	0.657340860962143	4.72351251547696	3.14433712679767	1.03679786520566	-5.92602138988778	0.963152035680034	4.02562472216534	-10.2740080405462	-0.981886271039425	4.86254206671879	0.98009392133105	-14.6100511712932	-2.2703989431751	1.51469395942531	15.1143860508541	17.0253398293625	-9.37613599999461	5.63861622325613	4.42117656709173	-5.48796045212457	-11.7786687398862	6.55267250851874	-7.44243998851487	4.62269559426506	9.87979319716378
"g10"	3.93095071772589	-4.30358857844803	22.1285320996713	12.0637334197482	-7.64759458184521	15.1208881934732	-2.45478765514043	-2.73622892000151	8.06326503336278	10.4804662380178	-9.33314320215984	16.2504270883073	-0.054860025031638	1.97681611533224	11.6792957203196	-6.87317106583899	6.93468713421522	4.27207187479485	-4.42300595251291	6.14642949776199	-12.0555476855648	-4.33302686889351	-3.38363905501581	9.94159317774197	-7.59570916129611	2.66514698998585	-0.720783611662879	-3.53200194624372	18.7078479660785	-2.21998621130066	-6.54868802217141	0.902977803296388	-7.20730119065021	5.676228651602	-15.49433964728	10.1166153004146	-2.41210885124416	-5.37865398325706	9.90201574655082	-1.389663030534	9.80627598233582	-27.1952531695919	-5.25208115966439	-20.9460676596467	9.52869748472282	3.11768692630254	-11.9578447370341	-18.6206644037585	-2.4223644157275	0.675359133458065	1.34873413121864	-1.44441816174069	-3.8548108391162	-4.34739794166333	-14.2215298300415	2.62798299808424	13.4042717264513	-12.437066410409	-9.47674636432058	7.567357316492	-16.4185808549272	-3.6738083250852	-0.238546499960209	-0.677782004711856	18.1718411916169	8.43428456849809	1.06311496669233	2.16369006383695	-7.19270541766283	-13.6827289928619	-8.10073592026746	12.8766032562197	-9.92271886108012	-9.44542532116278
