"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"
"g1"	7.63540017342508	2.37699058022166	-12.1671597583643	-4.99656017896413	-2.91712997111655	0.489145745924321	7.27463253610866	-17.1097719269713	-0.0646368978782372	10.1657782675544	-24.1090674378112	-1.94985995164458	-9.0252075193101	6.77114745695262	9.47436001700837	-1.13211023488337	-9.71144965975604	16.1806743609293	-4.92841848916956	-3.62729096082024	-2.89559725889344	-3.63127207589184	-6.4144613832311	17.0413155220869	3.94096793224644	13.84335552191	-19.6887569171748	-3.0647374599419	5.77988740678493	17.5892921228639	-0.411483424133553	6.42339089160862	-18.3550478247287	3.96482841526038	0.912200602792185	4.88479347539669	-1.45367807230699	-8.55839573391506	-1.00796925736736	3.77786698675813	-3.23566875568317	-0.620593517879049	-2.9146884939088	-0.58453688554858	-13.203200999088	-2.30440235263971	-14.4716458935557	-3.28548874578418	17.6743745133858	13.3136471465201	-4.14635423800609	9.58061254707274
"g2"	-18.8878717316117	-13.0563690254666	2.86253899663654	8.71659363466014	13.7955170187285	-9.10028052021136	12.4163180430546	-13.172548833956	-15.3488365955379	-2.24710251888717	-19.4196573087853	-8.87472555320823	-9.8325853993411	4.69970467741305	2.1145351433769	-3.87992634769252	14.2444835207688	2.1940995225895	-2.22693547986979	12.466176054795	-4.84528737944095	1.97229849618801	5.7867769822731	-18.0284478104122	-4.66422440619957	0.162365004193781	-3.57015873328234	1.61580762445239	6.10928437092284	21.3484298767873	5.06901099877812	-15.4865771442263	-0.0519250040632309	-1.72830169280461	-1.86329166907882	1.8062665173074	-7.3895786260508	11.6289776605024	5.81764740781306	16.7549019966314	-20.0499408882836	-4.92478380273327	2.70279678295117	-3.13851370593263	0.789593685760089	-0.213753812556681	-0.581350453562939	-0.543796340128656	-10.7750506177333	-1.18499878330712	-14.17158363163	16.075662998002
"g3"	13.1112259194374	-13.1332994915076	-7.00816307459197	-16.6536719288216	4.56935951698954	-0.812407144424889	0.466367967651623	-1.56635628940632	7.16421541741981	-5.65665706965465	0.635577241027916	-6.32953509941713	-5.37520612231295	-12.4714026303516	-1.03250623426089	2.2273774076645	12.8290947497851	-2.15614172815926	10.5638982749442	29.595206177844	-2.37898374943628	15.1823868839674	-4.67452135656412	26.331183220183	-5.85525877465034	-8.56904529559985	-3.75482765486088	9.20038726423541	11.2026299523176	5.8165486233743	-15.2974117857266	16.4656460729462	15.4458884884462	-11.3404123960588	5.63364385032191	1.65557431092307	5.09257868012716	1.14857446781979	-0.428023430610298	8.05007926138128	6.95797215244567	-9.62341832616582	3.24243719097019	-2.85148453836382	-3.84546745823835	22.7038964842742	1.39546290949227	4.95809771649493	9.2163719498804	-7.47899605048882	-7.41015003984612	-21.3314948714659
"g4"	-10.3849815346957	-7.77669680733641	12.634648939861	2.46256547760013	2.67647871797475	-8.64974819958215	-11.4824831899899	17.768958121572	-2.85048920161728	9.27685801518579	-3.83402461735715	-10.675763795294	-30.4378887303437	21.6755723802767	1.22713017443039	3.5335052631227	-4.7098374684712	-10.4465057864288	-1.34667361280145	-1.29238658274922	-11.5532435643994	-9.70992946565008	-2.28800852131534	-2.36583086555842	-1.72898966909868	13.0123459062831	0.451624074939326	2.16743608588026	-0.834882275235731	7.79627301994	22.2168007482494	5.83290116455709	7.37799091462146	4.70833528142152	-12.9845712851929	4.48155022935415	18.4998388726832	-9.3808812509331	8.89301670826753	-7.54372882835434	-0.360813786147099	19.9864184113475	15.8175151087656	2.04163077487805	-9.26594123555669	-5.8314170031417	-6.68514461129572	-1.85485108769803	-0.265827135402065	-11.3841713351125	1.12495508449101	-11.3042515791625
"g5"	-4.53786141448384	10.534088940207	7.6682722398607	15.4474362164834	8.72384477179937	17.4785317515243	2.57977451018274	-1.54760032328408	-2.07918347191665	12.2234134222132	0.215384626449423	11.227941184634	1.16808004766533	15.1810341648454	-4.31361379169818	-7.72211794956764	19.5088885579954	0.875515533672307	2.61798300862056	13.2620270446854	-2.742123932615	8.24583762148526	-10.7023424198845	13.7305116153947	21.9863295133964	-8.06812844163821	-17.0591543862587	-8.29743742534332	16.0230771657951	-1.46917781286292	-18.1165967726068	4.02733589309141	13.3931488786246	6.52097678163447	7.93617698300325	-13.6613334064585	4.92192759206156	-2.74562655895708	-6.02773133318375	25.2846388952173	-2.05891215477362	5.10384177971437	18.6237980790445	-1.80515812889526	13.8786732987808	11.3614839062075	1.10223672455373	-1.06795267579529	-2.57108178638236	26.6240458510384	-10.1160750639211	7.75367419247107
"g6"	-20.6254312905978	-16.8558050321035	-1.43755853113989	-1.06592249662516	-3.55504324739767	11.931880232747	-2.28212368869935	-1.58464540081637	33.8909105933005	14.7538726642165	-7.8157287574314	25.8278970959084	0.266658254731724	-19.6354638771388	0.0874310332467086	-0.522160172813245	5.98709096273285	11.8201569094428	-0.668431579295263	-10.323095988684	-7.12237537714552	-16.9247792259371	-11.7981347739834	-14.089251534533	-6.25243014287388	-16.7438562212109	-6.83093797657517	10.187442453028	4.06720743966741	0.496732664353497	2.44428173065123	-16.055756351845	20.6994356049648	9.03010738329307	4.67608702577203	2.98765797616974	5.53301569875214	3.42945002948261	8.68190732548741	-4.87050180433846	-2.29324169136767	-4.38980780696956	9.65484699173224	3.78961909695691	-2.70024601550026	1.52837562570898	9.86830936138871	-1.82328061056082	0.732932329451654	13.2451188341978	3.90613665608077	-0.832643824657041
"g7"	-4.46310824630353	11.4850882420099	-2.16230898731191	-6.1356731204918	-28.7670081311092	13.0511649907497	10.3470796071361	6.65337547656971	-17.2534166373032	-13.9033508679288	-14.2057062616898	-9.47822826255447	-1.84732164862332	-12.0870765173257	-15.4037593134564	6.25249822658696	9.11535659322686	-5.54342932373427	-8.70478324792996	-3.57053001021945	-11.8668141754552	-6.1339626999647	-12.8799746994664	-0.287009830404433	-0.660777292992108	7.74856993174653	-7.93434798548155	-2.15695032688222	-21.4281654999601	16.5540395176468	-9.36342688206248	-12.7677551263041	-18.0231572958194	5.98701160042282	21.4794198937011	3.2704251490933	2.46548575414566	9.77573156445874	6.33337707797767	0.363832248074205	-12.6700596374662	12.7043110191372	10.8867727002125	6.7329759368073	-1.76075694049448	11.1162207019118	2.23499149260185	-4.01886901229302	-24.0377528147279	11.3810848154081	2.75559880458903	3.92676390922575
"g8"	2.62457506158277	-6.23540367432997	-6.49646980211778	21.67935435529	-1.61862773002284	-8.65079590853906	14.2484023967596	-6.87025365622737	9.38882920106222	1.41224025588948	0.09856936343994	11.9352352062767	-8.40800617637937	3.22136751426743	-7.28412207215647	5.67647930928918	7.41894520526732	11.2600589695905	-2.63056867772963	10.8334919277347	0.240476937319679	-0.744609313372117	-14.8663124710606	-7.17702307512355	-1.39232302046325	0.435634956118932	-12.4287442396866	-13.4432466877593	9.23699571685741	9.14242254303858	10.6986784185682	-9.34392412469311	4.89281926000285	2.87368559538171	17.0867939307679	5.50834269855821	2.946250168555	10.8996981570647	-22.8585343758552	7.35101044606228	13.4285681911069	23.3253926302526	-0.28208053075108	-7.14571962551179	-21.3818224248701	5.3667158995022	-2.75458430364083	13.5120760267499	12.4760092147722	-4.30603252705211	-11.9566620970878	-18.6522014261554
"g9"	-10.7177730321446	2.02711587626741	0.710588875183309	9.18705473902915	11.524489518622	-19.0159102308147	-16.7428122163761	5.43534595589006	-14.828189711532	0.826279934460311	-2.92057829159059	9.87546236152091	-13.109937502805	-23.7801255919629	0.781814114167389	0.543320267017437	0.716209146396485	-0.415451906796061	0.571693667452206	-7.20356979878952	-16.1130111617593	-0.324913390678024	1.63595511557398	-11.4485664006854	24.5158204976874	-1.0760368358588	19.4281034743294	-13.3531137352755	7.73636025893945	9.21094358536645	-2.43849973257768	-2.55516827751856	19.8721190677867	8.07605353800804	17.6632933672201	-8.38732563439539	-9.7577880783024	-3.13834544623068	-6.98325183516017	11.0522612416117	0.0605459605956859	-4.92867431683469	-0.426186934229437	-7.67505488691821	-12.9017643770526	19.0757772567779	12.4497280347845	2.16844611572356	3.3122892661356	-4.2602319200772	-5.66208812353212	-15.2749784043984
"g10"	7.84015678112335	-5.17985395135207	-2.5182145455276	19.3179162569574	-15.9509743746193	10.5105762995543	-2.94193024157201	-0.645834494456918	4.86528231099262	3.39230911280384	-8.65646407101145	-10.044454274663	-3.67571516175291	7.79880561331601	0.202456255316769	-9.63152800145718	0.0524885607142968	-3.07246123357127	-10.7857919642335	-3.96791953480745	15.5731857647505	-6.09303120013457	6.87367085555208	-1.77032728047577	7.85842364618187	2.52992767366635	-12.2185506129056	1.61070904429042	-2.38111632833436	2.31719392512464	9.02322869631744	9.63735443884686	8.60599479187078	-9.68500319442972	3.25803848261304	16.4470435765534	-8.84651089435892	-19.4568393600741	4.5627822388471	4.91922769110932	-4.45502906855317	1.06548892694001	6.7736462802731	-15.8902902176549	2.02446548133851	-8.53419776767762	8.05190672562013	-13.4861517112366	-9.22168610718978	-0.280318217806745	-15.8922207867449	17.3425413203025
