"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"
"g1"	1.20044596326276	-2.21562024017289	0.109688879851037	6.20226194365284	10.1426591399517	6.57734803785994	4.5115244253636	-0.633092768049358	-5.26641550042194	-15.9632007617668	10.3064223550264	-1.94917861725892	-7.29774349105607	14.9597029878873	1.97487630438545	-6.6950079776353	-9.96652112932529	-9.28950384995105	15.686166029905	3.22910873021058	9.21173144398904	3.33478634481942	10.126334396163	-0.239340435358913	-6.7238705890996	-8.97622733595287	-7.74673788829456	5.97560839654386	0.120989822463037	-9.54012585154463	-5.14822417104559	6.23084152963236	1.74006219300199	-2.6492006582371	3.56345342711726	-5.11338944463647	-1.55353122698158	0.269041266138162	-7.30966227222445	-0.0248528087089772	17.945796885094	-10.6731368534471	-1.51461469533	17.9482438277844	-0.682874652602955	4.08037160602388	-9.07408361920638	-10.1093306210163	8.76970615814686	-0.90260213577647	7.10856005366918	3.31792898469424	9.13827159715207	9.59843939385413	8.54818879923093	-5.05867254962478	-5.74652260934968	-11.3433336849713	-1.84028139863336	-22.6619774566521	-3.53936497411039	4.66756989361477	-13.2321869631796	2.88553849415146	5.4510925943661	14.8959193347237	-13.625994798412	12.6948736291467
"g2"	-24.4380044071152	-9.32186033816124	-8.2835804938904	-4.83640041861192	14.6966063071474	-1.15137168121741	4.77736260551897	0.893921046384975	-4.55397009261412	-3.16834606555643	1.24446415023719	-0.154787712914358	-0.455210404455479	8.51724173293251	3.82696669834123	2.6348917459172	-3.34367412031974	0.684408848650309	-7.23107221766361	17.6838567447178	-5.36231124606339	-4.15026727370036	7.32482630086978	-21.9437825070343	-3.9773542113982	-2.13393685254817	-8.94346938623554	-5.64783236099548	-24.8809876397895	-10.9585756179999	-5.2220059253017	10.8297335566988	14.5644140214998	-9.89420443395258	1.91072366740538	-5.15650135869305	-2.25665184836925	-4.40251734104971	13.5987829946916	8.54943501657006	16.0139151623069	6.21610794536776	-0.203086192310677	21.6211147184825	-8.29103898088023	11.5204339572884	9.59004685402149	4.3348975691302	-13.0448508994868	3.73980484310473	-3.41415662603069	3.90370728333441	0.855888939024842	2.72829451695336	-15.2346361861574	5.55857590002948	-1.86920461703047	7.79160859152724	6.47778009348896	-8.02116813997321	-11.5557400430521	-11.9896058195388	7.36663726788069	3.38935920576975	-6.08429325189975	18.2620548821759	6.01157980903017	-7.27935848503284
"g3"	7.84190568783654	-20.2709135116625	8.67283452034039	-11.3820622272195	10.2957150763479	-4.02148105568968	9.83662702893878	5.16347013017139	2.64215355793958	-23.7606899801692	0.963803032944897	6.78682049940613	0.947412035788689	-1.2346788328751	-8.67118232491551	3.00354841824776	-3.42142746115066	-2.11324071127425	4.60062585041683	-0.344352354025259	-7.13131753110229	-7.87243651143883	4.98868597276224	-5.51653769979216	-2.79247046469028	-0.0556177601051051	4.43254608108641	-4.05261559427534	-9.85860984637478	5.39534129954395	-1.22194755826165	-5.46580041223655	14.3791635083726	18.7663955468688	5.74210798143068	-13.9685929460747	6.19450710669636	0.853798819024994	-5.57992507086834	-13.9310871388598	-2.95735071213647	6.57257837907084	-10.8568053309984	-12.5913301222517	-2.29883966149672	22.7942328227905	2.23504665154174	-11.6531745096433	-7.15661796375259	-12.1527458915156	-0.642755396236223	-10.6793531117252	4.5765053374986	-12.3821163567637	-1.71283084192555	6.07312950500348	-10.7720599853462	11.4694449116647	6.88720715053056	-4.71413217908502	2.80521693156185	-5.91783456249338	10.5106592102962	-12.8012064830319	1.35783926864985	-4.97874948678072	-14.2666097067179	-6.92300989579129
"g4"	9.98087410901844	-6.09925575485728	23.3262147708288	17.971698348522	-0.280125011581328	-3.83360673829141	20.7048200030438	1.00634621642382	-11.3568465257286	-3.05585523904376	-15.4155965732644	-0.0846489185238766	-5.98011645163005	-1.25238710816842	1.14402899488754	-5.16904627838332	-1.31643017417183	-4.12023440357674	-5.70953616347425	-3.71451901640716	9.60259368721434	1.43429191902778	-3.47673380031594	-11.286635750584	-4.43509154849066	-6.56192760169383	-4.36612241872222	-12.0082563395337	12.8023348712419	-8.2527320077485	4.58838649214923	-11.6259696344546	-10.4717065368854	-22.8846859838822	-2.89400157687794	3.37421021347238	14.5164839707696	-3.07165090259246	4.94199948590268	18.3541954158746	17.0579987998855	6.57728779109025	8.18273835212033	10.8730184645905	-0.301565027711171	-1.61916594459391	2.12273920450349	-10.7768050052039	8.08294541402015	1.84782831146742	4.92102242444318	-1.82440642089194	-3.77991639900483	11.4922383209358	-6.69178230155322	5.360148402948	-9.6576996636454	3.16626829928882	-1.68610825067152	9.68160275378705	-2.5802396134704	3.2292180141708	-1.9164968654544	-17.0847196799635	-5.34927892269081	-17.34939955094	8.75275537835414	-9.25686931091442
"g5"	-3.72012998554671	-4.39001407914355	8.41028516830804	-3.59235974763683	-19.6577603012268	14.058674299089	-4.39662512484847	5.87921212447314	-2.20504271590964	-7.55796113520067	-3.62282045054825	-7.7547763498511	-8.73489043154697	-15.9442640184005	-15.4814126009351	-2.61134332706494	-4.81510613932244	8.57695887013292	11.6105846877183	-12.2334981824885	-0.560053560737434	-2.96086365963809	5.67525850709914	-11.5754387891036	2.02216283539943	3.37620792037451	-16.4325139641956	-1.48580308808438	12.1426950477429	-6.69973968362953	15.4147198627248	-7.1681388971149	-3.50485561972171	2.91033338119793	-11.3424176606113	7.70684924262253	-0.162906364625785	-0.0712209831259753	6.6778984481652	5.34090045228518	9.17876757129934	3.1141291837704	2.92230836796609	-7.14126394581401	11.8121934584099	13.3933738771773	12.6949695875476	-3.77162473833855	-2.12697211561631	9.02605314346026	-7.20423068318076	5.21419256722974	19.2416243464718	-4.90042902097654	-3.74188895281158	-7.41811068627419	-1.69140038963051	12.2325656303872	-7.68273196864818	-16.7581233136949	5.29401976650863	12.883838880965	2.83650465485568	13.8407801692832	15.0191647228877	-4.64248232547318	-9.75209356436494	-22.6656155175554
"g6"	-3.20640205617665	-11.5313240162482	10.5531009133491	6.64583560713536	0.461911800889318	16.3813386969314	9.47546359334816	-11.8275401557739	19.9831513079085	6.77930258538369	1.35443516474814	-15.1473499141858	-5.26496208987269	18.0664904342834	-16.884527822437	13.2176543860211	6.33838324142918	3.03452118691909	5.2377562801984	-3.38857966625989	0.238227863001543	-3.89789111732132	6.6767556372314	-4.50189312417552	-3.38625994728541	-32.4283298700624	-15.2876385605148	4.40266286322515	22.1840878086225	8.60625147959397	13.8264529510413	-5.00534258120699	7.95175978033893	8.98373810264367	6.66750741968339	2.06400567453625	4.9676708166159	-9.69189911306448	0.129052474643187	-10.4259511917754	2.35814269855447	-3.2359542362873	10.3110127336335	-3.61981020908568	-0.347844134052074	14.8175799388296	2.75116585835793	15.5444575097758	5.82130581360297	-2.80056032948244	2.68114277384771	17.5416833666093	-0.396609659700745	10.2352760199476	-7.91770072470163	13.9862894070037	2.65493517829959	-10.7544009369051	-4.87235846818771	-21.1051824260477	6.96233649351389	-13.5982348960262	7.69909811272249	9.35980284582079	-11.0379658623052	-0.359654542389829	-4.53887150903941	3.73388623482436
"g7"	1.67558992579606	-7.9877808502162	22.7979332895231	-25.4813941625469	-1.53780106015804	-17.6852239628428	18.7197493408858	-9.34683366920381	18.9807027261839	5.63127607063615	9.38885381873104	-1.89686578776452	1.32092831060924	-7.81663952253366	-5.4858433573916	0.994381421058685	0.33246269919221	16.3919342760086	6.07676572392947	-12.3667761116263	21.0469222770781	-13.6020569248401	7.64224193579063	-14.6989357325548	-7.79434021069408	9.67543283493589	-3.66264299658533	-4.86164752512063	-6.26041432442403	-6.42167323094825	-8.636302022183	-15.1042361510986	11.3385847160941	-1.6376748475002	8.06824475284119	1.43616622144886	7.98358771959781	-13.8375040414637	3.13449104672725	-4.55743770531138	-14.1806434282157	-20.4790312703178	-9.55832634108421	-0.230098670771782	2.38133312588588	-13.0880726473437	-4.04112944652349	0.572654040857804	13.094684532995	4.412659257698	-7.99162069597137	-8.18116687734467	-17.5034268799722	-17.6927563100147	-0.690711921421627	-5.53431597677146	13.5286591478008	-4.69949597555218	21.145885985774	-12.1626735631319	-9.48163585851492	6.38028992349018	0.737414992260445	1.97591835601875	23.3926583299719	-0.897736287495558	5.81931438715406	1.31560639010591
"g8"	-3.78768851611263	4.26821790050517	3.37629317165243	20.5832850753817	-10.9810075833428	10.7356697840617	-5.3253532827835	10.8490038478265	0.315608352168206	-2.82265256331618	13.9506282261356	14.1073714964912	-1.00741096438167	-1.35330317870128	-8.01450911680849	-9.76805911122266	-1.05265878357437	-0.807995478290006	6.49788925557337	-17.3552387274723	-9.95195568247044	-15.5930221334542	-9.33853404350372	0.170683352412654	29.9572527377526	-4.40014925014223	3.54148844847711	-18.7139856614298	6.05575327546859	7.85554995924774	-7.30743431201812	-1.55570407588587	11.1726734008181	7.72591842717172	-5.90031457552983	-1.23736426877371	-0.486626988124176	2.37893464086576	-1.87120746983395	1.4385161010037	10.7620938756248	6.19240210882987	19.0512207674761	11.900143745874	7.42277197269872	-18.7844326482566	3.27068406753957	1.85345741330072	-8.90904836920506	10.2958282763067	-11.2785681197567	-3.12737360896888	13.3399550345204	-1.89954888901597	6.27433405995692	-3.17540567920836	4.31590539293231	6.24526954170643	3.39289349895978	15.4771592531942	24.9366827413245	16.88515727715	2.35378811528656	12.3145518583986	6.68970147970974	2.50582840316266	-10.5126883389343	-6.22490795745324
"g9"	-0.640952743044252	22.2154983416018	7.61077528552316	3.36435299160474	-1.78844620223697	-1.40431009195297	17.1900172573215	-6.0690568015603	-1.95152433416069	14.4598741803442	17.7231795248246	2.31769615939805	-3.73893057628647	-20.7950043644865	-3.83082967137944	6.96345893495262	4.65065208714054	0.0312091511180209	-3.40354032977598	-2.49609258774862	-1.46838227259565	8.18462610423914	27.3786294909071	7.38868108405975	7.35228069713437	2.62381926420878	-7.54811690505605	4.97216105071525	-1.29399125952259	-3.03745496872743	-0.641841553308127	-3.53782949900205	10.5152909090874	-3.44779811894529	-23.1839788676429	3.06390780520434	-1.78008800979328	-6.13515291872361	-12.5387279742791	3.53078134256498	-20.6800494295577	8.71138840430265	7.64299082218606	20.5525844054516	3.80732552389814	-2.37352342280508	-4.37912861815299	-8.19627924245654	2.65329746911128	-9.76941592845128	11.1691053040911	5.93655728370412	-7.58707815108601	17.1075877046986	-8.15148591316349	10.4035380671114	-3.78946340646212	7.85678469265336	-6.11861638732125	1.66925320010126	-13.9069210136694	2.40859843585175	-8.01604057525003	1.19759226236804	1.26073711034938	18.744834238427	13.6233261203235	-20.7631013498757
"g10"	1.42746450974998	8.50165755570948	-1.20293988617033	25.3550985736548	26.6399887997743	-2.01958538122331	-2.31985686341199	-4.64018580039738	2.83945491601016	-2.33727272876934	9.91571922192484	-23.3555102937861	14.9254246775388	11.1545207216371	-0.137266506870962	-16.4497554307586	10.8390351895062	-14.4992840293254	3.53323915656727	-10.8539640574003	-1.03437032036265	18.5701107254019	7.86152998337554	-2.84588768721142	-9.46235491547204	2.56657795640325	-19.397113765907	5.26656765545574	15.488759338698	2.22401153470398	4.24924092171266	-7.12932896493953	-4.00962786261535	5.58110608065252	-4.08486820286949	-5.47626686684104	-6.44959425172302	-1.61745386664696	-3.38478544884862	-19.4257193134966	6.82409008077783	-6.40612261521412	5.03819926077984	-12.8041391526432	10.363806875671	10.386832460438	7.82699855030759	-3.11389471207794	9.36191776204806	-5.54886913816777	2.64354682617908	13.5203489123443	-3.19410931329718	-21.8173105787629	-17.1565773426612	-5.00024039304326	7.03160685005507	8.5594795312341	-0.19325565353393	15.1060916376628	0.941271979621621	-3.14149081699656	4.31634472401056	-19.6046410322603	-16.1949481488415	24.92644743693	8.41814378822433	-0.375164256451321
