"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"
"g1"	-15.9019283834227	-4.46437032179747	-4.85500247332661	6.96980007136287	19.2312126494016	8.89543833784321	-6.60144965519341	-9.49223437833588	1.85580093213854	2.98080711901845	4.84180730179173	-3.67107864273636	-5.83647720889625	-8.05828168718922	-2.45175166729502	4.16524693792368	2.36212615733298	-1.93082667784103	14.6510194842056	3.57335487294246	-9.16684711697679	-3.81797734880338	-11.9329591754087	-19.8044656442381	-9.32255440079857	-13.3744979320669	-12.6287843473723	10.9470568406114	-8.30768099584123	-14.6197670889652	-3.25761734749993	7.18863976486417	8.80601586083075	2.05376654413017	-16.013415424399	8.523802351482	16.972550890634	-15.2291563584433	-3.88639920460759	-13.0819001340526	-14.9054619888148	8.99170947657258	-10.4200380734235	-2.47825440703263	16.4438330782883	-10.1915222992766	-7.54513018200552	4.57650198235957	-1.64596514652344	4.02331125228313	-5.01531405947937	-0.163299592981069	-13.4035973787785	-2.71710251588762	-16.3559465549022	-8.27991370064374	-3.37735781256199	-2.36635910904326	-5.03256242933757	-0.390615146228679	9.66491721949515	-12.9254935920438	6.69595049067415	6.54232832455412	18.3970403291866	-0.196722441303681	-12.4937960857497	8.41972435195634	-16.0369472008026	-12.7759051745681	9.24656674300035	7.14445960095471	-9.53786504623386	-9.87270877175361	4.9844337610559	-13.7630007298943	4.35685415414571	15.4416310716806	9.03031413820136	24.5259384633048	-4.4588601033115	5.59454854617945	20.1147396976638	-2.73304613659169	-5.43689168259036	-17.0946778011721	-7.72216587112235	7.59036382392907
"g2"	1.54146881192737	0.30207972013236	-9.28535360069338	1.93180716928884	5.32049553297241	-14.6701743167455	9.6843083742885	-5.55177069396318	-10.645565976363	-6.06614363303539	16.4142399633581	2.20877329365908	4.06279108858697	-0.105518851271088	-8.20165913469211	8.99245209555186	-18.5315768581137	0.198900880585047	10.4254422281404	-5.87883988691264	7.0277610372599	6.97362959549494	-8.18827351492412	6.228103060483	16.5463678966674	-2.6548963698576	-15.2350977309982	-0.934719754131165	-4.11260052019842	12.2544370505481	-6.20775673269258	-19.3174204984413	13.7125221745607	15.5082989243541	35.5977571377222	1.10576280168482	-8.3164251592048	-6.89702471391348	-2.65068828197021	10.5661897965053	-2.04989776078923	7.28937342979537	1.11311695273932	2.50297458936394	3.31608358378117	1.10334177343282	11.0568530437908	12.8430066998446	22.0640065156173	-0.536033159091502	14.6301794364646	-3.90536748144186	2.97420662066085	6.44039394692411	-2.07544995231916	29.2561077272535	-1.30427327719922	-9.41369809118163	9.54883796471324	2.14929233481832	-4.13729521949059	-8.81233784326079	2.31906542658616	-12.2839584527048	-10.309864654406	-11.7856267928539	-26.442819691238	-17.0502160536657	8.70742950407991	2.09435518091948	15.6958926169051	-10.2198234911799	6.01707461580504	2.65590407598319	3.24004452497901	1.03148207337426	13.8006568956603	-5.8365059193228	-8.72428836581014	17.2816177887491	12.8306359774562	13.9582665340321	-5.00530082969966	12.7296021472135	7.17473401503032	6.94287329173474	-7.19399665230543	-6.00273183059326
"g3"	8.88452709462824	-4.22954174333197	-3.87334169255956	0.541067457870642	0.4547770487727	14.078906896043	8.21106443216	10.1390644202154	10.1735046054415	-5.41287497987238	17.1174687784321	-4.62816970299393	-11.8266275071088	15.9080658840706	-4.72167262579636	0.496069682328742	-11.8678523104553	6.11438658602855	-1.89591842877955	-7.74213715181008	0.359391842206087	-12.2216755269238	0.0286695384832006	-4.55306784876512	-15.5498847868719	1.02746076002035	3.61580991672617	-6.96493571956749	1.29339803318547	2.92840221492367	-4.28179360912458	3.3462145560273	18.6161475926194	-1.09074337936958	1.4376598448322	-1.84677835390881	-9.94197801775332	-17.2013143060319	-0.532501021903588	-1.34891349680102	-5.18911199223396	3.25734653287196	12.1050625048672	15.5754673145922	-0.298453660150318	3.39980099766146	-7.64884781151648	8.19662803588834	-3.07397785583338	12.59823136544	-1.5077104383515	6.77987339313384	8.54102853605978	4.71982146030277	-13.2298873695066	12.2582758867793	-2.99130024275107	-17.4673558842508	-4.41640290328818	-3.75019580636514	10.6641948642238	-4.95058424117614	21.70609420433	2.5401661753461	-9.31002258550706	19.7323125319312	-6.4107449517262	3.76839708750809	0.897033215482839	5.63723233575246	11.0298556199404	-6.90748065265643	-15.0042419993151	13.9794943968869	-9.99367889488286	-2.62428012298609	7.93878581577929	0.814912262051238	12.3674777766288	4.36743268588959	3.57914671495404	8.38572716054497	8.45395515384928	0.740180675888681	-0.872737388733156	1.06677036918711	2.31889219594392	16.3854179173274
"g4"	-0.354669369593441	-2.49357409410046	10.0674036188321	5.21249248041382	-14.9787867599649	-0.255540142121152	8.40260209719532	17.1990203300689	-1.95827514567953	-0.642529557391678	-3.22557329159561	5.60470292488425	-12.868449436293	-7.49127966125769	2.67328363028028	5.24621599566018	-1.93622698480702	14.3558394400105	-9.3333592537495	4.69184255607052	-0.340354459464763	-3.57991941285467	4.90253150045115	-3.94284140565384	-12.6166673943135	-5.27332487497355	-12.5804722061833	-4.57302996323207	-0.898024401608401	1.30684429408485	-5.4425412744161	-6.31926419380123	-6.55336446273164	5.92654020182607	8.84248921424845	7.16231219337686	3.40595714651097	-9.95689283022818	-13.5417520197798	0.346058676826772	-2.18387551316961	17.5552022997307	-7.49672166217275	14.6526960410931	-6.82322013063565	10.3302760948729	-14.1399075886397	-1.25755839694538	2.94609026371804	-7.80486068919256	-8.38639755959578	-17.0210713925132	19.5237324651271	-4.51165963570262	-8.75533276190554	4.63659876118666	4.0846854249351	-5.32872784603359	-19.0041155449046	3.24333435065879	2.35074554479153	-14.0660592925113	-10.1259322334958	-4.87280987696177	2.98136004594964	-3.96203902681194	-6.62894504790497	-8.7602754648307	-3.17775766386724	-21.0830580031707	0.214621090843584	-5.98615653310394	17.7786109809749	-1.47856961034145	-12.4931159368779	2.40549429366805	0.400216015834566	26.6087408985544	-4.18299316305777	-11.4968655360652	4.95989853081406	-4.44253757959394	5.63796255836187	19.6474735509589	16.1970417304937	-6.84986771378749	-8.77790723163018	4.7796543447852
"g5"	-21.2798167957522	14.53989999855	-0.099484967769714	11.3578442251973	-8.53178811200613	-10.5990576354496	11.9369666587168	0.242472150639204	-6.28227374717069	8.76722894112179	1.7861911127356	1.55304777346164	11.9020928003498	6.16398944709607	-3.12288960025589	-6.6220867877648	28.8411408576598	-14.0157667250558	-3.87826668896308	-1.1567008312807	6.47052253956222	-3.1056388841993	12.0413774172915	11.2189174632061	-2.43108889646787	-4.70233870479299	-25.4748835256017	-5.66861671755253	-0.317155721529174	0.462820080488038	-17.5334939473907	-6.45317256509406	14.2331232870436	-3.04129119277319	3.69010185554453	-2.8990313530428	-18.1122250149283	1.67822122408993	2.36989521075236	-1.17614548063661	-18.8751925456453	4.6845685962107	4.97022045619879	15.0077560218451	7.80615706490055	-5.63362731512122	18.0655578266282	13.7636437955836	-6.91273495062908	-1.27637892485393	-19.5062891302048	14.529294743108	2.53334808738953	12.2051432423901	-3.99178333868098	-10.9685107077723	-4.92662221199822	-8.18161491231663	1.76259241822903	6.32238491931347	2.16059022085023	-2.30121488477801	-11.7609092640856	3.65668857439522	11.8567939950493	-8.78851380721171	8.44547254102606	3.10805668875549	6.61106241442875	12.7794297384293	-13.0026129572378	-1.50429533116165	15.4936624496886	-5.2003644691061	5.41823382833397	-8.33216999628357	-10.3984877516411	-11.3382631201507	11.7893373383857	-3.98033565928765	0.55657760233463	4.46299748342668	-12.3206052291434	-2.95855576686949	4.63593242656677	-7.25565868847626	-8.74263413068701	18.4014595188228
"g6"	-20.9448907666889	-1.85402813724922	1.86294535658437	-8.8593641341948	12.9087758789513	-20.9089054458633	-6.91484755210389	-8.45515799848278	0.91829403053277	-2.5714981423336	19.0954623722834	1.18255177734041	3.98827752506572	-6.53425171857364	-3.01689016170758	2.33809282284088	-6.50405536116751	-14.2564953698704	14.3373410793878	14.6116886542701	-12.3905267806635	-5.30627393086175	8.74372687151636	-0.638739338257918	-3.67002562417293	-2.38790320563874	9.1854081901534	-2.96293866449163	-7.20751817712901	-20.462402775765	6.59069666187337	19.235231713857	-4.21976932480717	5.04293040841641	2.06906726053669	9.32658483534702	-1.72492800738799	-1.9898004749382	8.00236997313987	9.86728367684552	-3.13041527177916	-2.75903157372593	-8.65202837107274	0.572759246239567	4.9036593970963	6.88805396562762	-10.9170097476948	23.1371714496206	-1.66264650881276	-7.7703308302788	5.0385823655225	-26.2188201089822	7.59218098296711	9.54735250812307	-16.5879875138591	-4.47501810106467	-2.33922847087034	5.93024383196653	-5.2924425048439	-9.32959213854626	0.0490306143586201	-0.798052607499778	-10.5309177423266	-13.1677781102386	-20.4637151347276	-3.11434922501528	1.39105016013117	-9.03894143322649	-10.2707785090034	-12.1479472137294	-15.7005334596451	0.148300380296763	-7.81636082202452	3.4582128811765	-1.55331381237542	-10.070708795762	3.06614334788415	10.8993482599653	-0.245438801614158	-11.7430104534729	24.5329705848922	-2.22538992180664	2.60413156516486	-7.90615816421694	-10.6719087800033	2.13683215374198	10.928899184088	-19.9953594109365
"g7"	-7.72057600190679	-4.26969634389443	19.043837925765	-0.657834360023016	-15.6072411433013	12.4849986340791	-3.69168076007947	-0.00329722033248586	18.3065912499678	1.63654930546374	4.92528804670097	-11.6127322044372	7.63540093262686	-0.691524952093604	9.71446373035416	3.87821360747749	-23.7015639582878	-5.46585176112904	5.76438146312935	-10.1704900826671	-1.70505712145018	-7.1091135057476	-7.10696708150453	-5.63527356431179	1.29021402369181	27.3765701452413	-12.8558510974841	-15.6719848185447	-14.1811376059853	-6.33904171242741	24.7985597957681	-1.81626452795467	10.9711835635156	2.537464907746	2.78159063693338	15.1741084604898	-4.40490002093708	-9.52552015298765	7.80583262268704	-5.38081810114589	3.3501933632306	-6.2073987684551	-5.7206737950941	-1.02955565803392	-19.7124697164488	-4.78381071388326	7.08922509407068	13.5635489304042	-12.680347970975	4.02323644901088	3.98229362021642	-9.5356320885379	15.0104874220053	13.115322320071	2.23578234762062	7.44714488725611	-4.11265228117756	-2.00583386045252	-4.02047204856429	1.205817860545	11.3578301269565	-0.320614548419605	11.0840938722161	-12.0809908674386	28.3053849132244	-0.85619300085847	-3.61929565214825	-4.431109666216	-1.2518740218497	-6.01469009579939	11.3094559082965	2.77508435281417	-1.55043492836643	-4.10243203678207	-10.6070263738659	5.22688425171481	-13.550286792062	5.42432435660096	-4.0481231496993	8.73951271327437	-2.7951149218808	12.8007516506885	0.332457730927083	14.3381053345236	0.761102709301841	0.579319586052877	9.27266801998002	5.80122834889279
"g8"	1.79384511699317	4.42908417787468	7.91644860679899	9.27301409436289	13.7337599690585	-11.3354609313144	-19.008144252831	3.86270348205643	-8.64010659156084	12.9477454934263	7.69185055777058	19.4402372559324	-4.52271347734474	-1.97857909796818	10.6760731562773	-13.2575515075256	-2.18532221139944	8.91443362896742	6.06923973134934	-2.50044408285694	-20.8089477841556	0.28559738374136	-8.14923446149165	-6.53628197466554	9.77196286413793	7.74686268243225	-2.65467287972471	1.62048106235051	-1.83537769385427	10.7133123662302	-7.38442889192659	8.00213133017501	19.084391359259	-19.8852184202677	7.84108288332343	1.7756904514206	-8.05833722856834	-0.545227243525278	-9.28008264735504	-18.6993903998473	-6.89384635175868	-5.03566786903758	3.05371979995838	-1.08905474713248	-9.6145013428627	5.69566894290879	6.51942399031183	-5.11158975427309	6.0694173850875	6.2431908639627	-2.8914336010212	2.45836149000865	-15.1910234647235	16.5064979421784	1.12093032029217	5.11601399036664	-10.2854054006527	0.487451298964558	1.85402911641052	-3.46303242645013	-8.72304474640916	13.3972396451193	16.0386226936915	2.33322001015664	-0.125764629748697	9.09441944835385	1.4063641230287	-9.94788651815885	18.2232505233993	7.39274714269598	3.24139406424622	21.5209988511244	1.99444666213533	6.46276163542567	-9.84949772302115	-12.0714714068589	-9.80714756416478	10.7079939383596	-0.842255871634284	16.4265536626866	-28.0255125132919	17.2561518536391	12.1998493972538	-9.00282514639852	-2.54654325010361	7.89980195918541	0.305098238536735	-2.6218565368076
"g9"	0.507495411176318	1.39796907944085	-24.1839069365273	7.27358687657482	-9.2000793111861	1.6873094720059	-10.5296110086755	3.35192215203913	-0.823667832006454	-8.91368841030203	-5.33420503648156	-7.19474101658847	5.5097286246609	-7.73734105565145	-1.19593850236574	-5.45831711753045	-21.1757007962829	5.05588212670134	7.15688161281951	12.0738370398288	-4.26739091141374	0.477231180691798	2.33539307448996	-6.1739389391942	-15.0540629512836	-9.64504810212688	-8.586630638212	-3.95903042249119	4.58649131961291	2.32279878534048	17.3524264026703	-13.1811215453944	4.08209942732176	21.4085055065136	2.12319743397566	-12.8297765093189	-9.90005532213038	-0.887707000167771	-8.65638915002022	-25.7108441747109	-5.4381949148695	1.3967269336671	12.9886484735233	3.86374949145823	-17.4710119459841	17.3947917384545	-10.780246291721	-21.7819004939226	-2.86582392559049	19.7934925363027	19.2847764820416	-16.9170764818681	-20.3931589684095	3.36543194171731	-2.75394200314749	6.65065198938696	9.00029053878761	0.573582888918319	-7.20205520760074	-7.73739772302058	-5.09241030951976	2.30884455697915	0.878933691627496	-1.31592427422449	3.23650851555342	14.3039662549714	-2.50404450333887	6.75147184747313	1.55306166077678	-0.307654233037616	15.5302518021574	3.36788156947646	11.6905792610146	-6.50433288613231	-8.69943820591805	7.36826001936104	8.78312768584296	4.3675403524125	-13.4624812662277	-11.2727079398273	-4.23545260608878	2.51342702075629	3.56306624176185	-5.14589207978687	22.1872137201388	10.2904267964635	-1.03226738963003	-8.8183332048278
"g10"	2.72720158285833	-6.62953383955362	-5.39562522352319	-5.01309201624524	35.1726783058939	-4.89164512344034	-15.3967145761127	25.2348243545673	-3.79613708465091	-0.97818284621277	2.35782939467242	-4.28924350327741	5.16970095096401	-3.58247425127224	8.77035920222469	-2.6536814424434	6.29747883923199	-3.30796624495417	4.14694271877053	-23.3716719176727	9.68395605756615	11.8609918996496	16.2329037077112	16.4146334905307	4.34029653846063	1.78010745727178	-0.442029917397584	15.2112031035898	20.6797514900538	8.486953179966	22.3492364296768	-1.73968645419464	1.4190678670191	6.14603357826263	-8.24555767134666	-3.12270571352877	-5.72492984531039	19.2326608251185	-4.21959403014615	24.1363410492554	-22.8784543930523	6.68666999789128	2.53419863139671	0.310186020302064	-9.64816369382524	-8.83861079472903	0.240721728989338	15.4791796580259	-4.80783717000703	-1.19160861811178	1.50437210432932	-11.4702143133456	-0.914199841964629	-9.79623982196383	21.537052312196	6.31064676481684	5.107258936966	-11.9904941664254	7.69296801631779	14.6945974401152	8.4767502186785	-5.79865241887805	8.0027643734512	-15.5657967209724	-13.2526577183984	-7.74671155295872	17.4886590505789	-2.81403118593938	7.12192989361131	-16.7507161467694	2.04676651696871	-0.922819185684054	-3.16762978898507	-0.288271306024979	-8.67664143479328	4.51152744892672	-12.8707113675236	16.0345292678985	-1.9153237907846	5.28005221879296	3.75856628539799	9.74750581579382	-7.49370699530603	9.01932270858623	-6.52398895399677	-3.02574247141699	2.88372672998612	5.16588973743588
