"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"
"g1"	8.31853938517717	-12.8475719075354	5.24553853015124	-6.73541892595308	0.0237702829188696	3.12359113271645	-4.94374851026033	16.5844840017104	15.7121206208259	-5.09715503379182	-13.5268695381128	-9.66370179454965	-16.0468492565193	-1.53343099426257	19.9806836233514	-2.06453376341135	2.46456783623412	19.1174780843449	19.2259294318389	2.94998358428848	-3.8680087092522	-25.6983955628879	-3.59633558274283	-0.118783149576528	8.35256677441038	1.37774984261659	-11.8843213332739	5.48238443432534	-0.987066564800334	0.162196808541756	0.335732451327879	-16.9133728688603	-0.776351471781669	12.7513550093421	9.12680317789254	15.8954719223286	0.834696275866922	6.79490452941527	-11.5785109916653	-3.11391173874592	-12.2346676206997	5.83175877170357	-1.35277510015598	14.0313535387527	-2.65445917810147	17.6989057464785	-16.184791633537	-10.0782253826228	10.5217546390547	-8.16708085869178	19.2625386388609	-10.4620203884892	6.08142090719988	10.0594468456775	-19.5926676166271	-2.40215576115238	-9.44038630409709	-9.03561281193488
"g2"	5.60477253480636	0.304153304099552	-8.58994619023811	-2.50525037013786	-4.68959158358116	-3.78228687789788	-7.85314334981981	-9.16177716241103	-1.44704007519733	-4.989206413105	0.69357790912956	1.75141833876911	-2.1038902581965	-1.19472415790749	-17.2473437448391	4.91035962414729	-2.68841062343783	3.83849585863361	-4.92052338847285	-1.66205518756015	-3.08886398990628	-4.9969842438629	7.0747118335062	5.12355003883529	-6.50701823022472	5.18784003851112	5.78857075830256	-12.0648667782751	-1.68946863055967	6.77003485084984	-3.75760141987272	6.43277329703639	13.1680783973906	-4.01212339947557	-9.15103992595314	-19.2062468675817	8.93439129040828	-7.49953827173658	-5.6852089316058	-14.5985140478504	16.2186872340167	10.136925069957	-8.19478722083173	-11.3949099939332	-12.9213420412881	-5.84663879605322	-9.4842970768494	-12.09140524552	9.99533817070407	-12.4007351458839	8.4110640910852	4.77950140430115	13.7022135749443	-8.48393213685041	4.47666364630034	21.9294923390902	9.17819389806482	2.36425438832865
"g3"	-0.603844487960399	1.3683263666878	-9.53363862742962	0.974436856882603	-2.20965972231674	-17.5402215509087	11.0282327503928	0.840526767744086	4.25608213438905	-2.76593348863259	-12.938024062906	9.97337063297377	5.03260869897666	-16.0906733312512	2.2430701076637	19.2534808134738	8.80178200663621	-19.6368927177797	-7.42904731888546	2.27630142737532	2.24146108644375	-2.52299684407533	14.5267815989757	-1.78524684028675	-1.55818168667381	1.72004452386248	-14.1737885864914	6.40049286242712	-6.08978200051801	-4.49280172251877	-9.64440342509739	-7.17662879076823	7.38142134552407	4.88732563943445	-6.82371742483	5.24651586607294	-7.56841289159724	-7.79105864595768	-2.54928101563636	-0.328639972124608	0.576553705134382	9.03670404738886	4.26746547479331	-2.27062236121192	5.40377488614197	0.151732498619837	-13.1630183077322	-1.40190723979827	-7.05907589443789	-16.9561798470054	6.02477163394085	-13.3581224039875	24.3005180506391	-1.14028206685575	-0.356345225023804	-2.72675031612764	-0.518119549923415	-9.93392962747329
"g4"	-3.72968562953883	-8.19811873441918	1.66615856619345	-5.31501389959385	-1.06655814538497	-5.55788075377304	-8.29826496632423	1.56553670852641	13.7900352455969	-0.729727564301259	6.47127312922122	-23.6493339357019	8.57272664437788	-13.5151229130771	-10.1046838304353	1.41844906296245	9.9217341676629	-2.67773934272622	-13.2621759330627	-2.03473409581771	1.85458048900268	6.43697198295147	24.766130946516	6.26735548261057	7.58363373358866	1.25366611709448	-2.53928575651188	-1.45670378924172	-2.76936146822236	2.61185938780075	-3.5164276138741	2.94567708148932	-8.39464909687106	1.90618766434762	-7.81177264123526	-0.190462166053055	-0.571584383398891	23.0213921892985	-10.3216497414233	10.6406043434503	-11.0790943871758	-18.7732162331167	7.15561220358444	-0.262885283236521	-0.70943426289325	9.17175990466287	-10.7074096414877	16.0708868957044	16.2145238639428	-16.2256872903005	1.42345337109089	-6.92009875912053	5.21301908077861	-2.65995968360784	-4.90674003103145	-3.04993860822172	10.7566002573771	0.173365443266685
"g5"	4.38091655750358	9.45668044828984	0.242613541275934	-10.8318324752916	-5.27658698924754	-8.20328082483306	6.68939020768984	-14.3566559161457	1.56140456652772	0.728713000237234	-7.85051288476551	-9.90509920584082	0.0842568903279738	11.1981393439367	20.5654287217852	3.46936647666639	-6.79668893406165	12.7406497641055	6.93286450885145	10.2740792424796	-4.81277190411564	2.8634981366082	-1.54521144362321	7.37665287615026	-2.22880776350597	-4.15799410021718	-6.75541356183828	-4.3245301182607	-13.3540081716053	-6.07510069986856	4.85429904001846	4.07671473134649	-16.3860663084559	-8.53707019470296	2.8188362351541	3.69104539732652	-16.3011779201853	0.631084586100647	0.373343128509905	-12.597861128932	2.14345712317832	1.45851083014673	10.7588345221157	-1.26897559404145	-20.4582376444698	10.0399022733288	-15.8993294923476	12.0774171488936	-16.7787167560388	1.00682426525913	-9.51962007795061	-7.50327357304497	-15.8424835573598	7.82914814539592	0.593941473946129	1.82644474732977	12.4534314850105	13.5203211817823
"g6"	11.101731853049	-15.0193138879368	17.8469957988877	0.485685024890725	15.4815951864777	20.3581049417875	-0.651889385070919	5.52300234087438	-7.62153604360437	-2.41230909730923	-2.38262887239199	6.40133424947023	-2.59602162062805	9.31607645902117	-11.3167629267548	-11.2592122309952	-14.0215492008312	-10.0279186811317	-9.63116638310239	8.89156083912735	-3.76238191507598	-10.8450662093305	13.6505768928486	0.826053276923093	9.63528110235145	-14.1946867965407	-11.2301821587055	-22.5482514129926	-7.31866884334581	-7.25606629039037	0.480111044866092	12.0955076412952	-9.5982149400391	-23.1993202416692	-6.23966160484403	14.8516535318771	-9.37135279803055	-0.905975090190606	3.87805836005182	-2.32499778277964	12.6805605095375	-8.0153042214064	-18.9522652832466	-9.23220346527258	15.5134260040198	2.6914224742453	-11.9822768924043	6.71952357788825	1.43514108250539	0.504966391402147	0.667010821444048	23.1625950537563	0.510644738399305	2.66831665700326	-3.50413034554371	-4.03046990592495	-5.28955729756894	-12.5158298638384
"g7"	7.25792900537952	-8.18919760656547	3.9211222152192	-18.709158056102	12.2141259436746	-7.65445116670191	-10.9294783938513	-2.52157395004972	-19.5824324671119	4.1433394206762	-4.52027673453459	22.2118884136678	-4.94834279863489	-0.837930880881236	-9.6520996125676	-8.30881057648277	4.23144335631358	4.37020582414325	3.37047378084501	-1.08494191030165	-17.601472732359	0.606160487560352	29.5361189348007	3.99877337649539	-11.1604046709738	5.82639287597907	-0.607490567670561	-11.8597984391387	2.82017267928366	-5.56893919360851	20.9060087629156	2.85983005739833	-9.78591058389292	-9.00466683893259	-1.10349231773607	-16.6993465222483	-14.9921592242138	-11.2621945650977	5.53873303831201	-2.78925651227298	6.30241056614445	-13.5244917240866	3.25406362769852	-9.07347145911565	5.15940948021352	-4.09767485271946	14.7439174180431	-1.20619272149888	5.12824794966885	-1.67425686984449	-5.19725458499141	9.51201551236328	-0.424407263886188	-8.84778688493357	0.294664630808705	0.740653483200344	-12.5800405647456	-2.39359280404585
"g8"	-11.5423636439746	-6.55769097845712	-3.33016038030878	6.81765678329888	2.87630399171077	7.3013009372655	2.70653733329492	-8.55009579071181	4.93163560022778	-5.7759424439674	22.3185438828721	1.27410161783284	1.42723530290002	-4.54652872916345	12.9286262921804	0.0678994758463863	20.4288125161348	4.53773659343236	11.4305277073145	-4.67729815376894	-6.67387146343445	-1.04236286998251	8.93266663022616	2.62442225920829	-9.07241435020305	5.11728504301024	-1.8045669967514	-5.30034633669421	0.337566857111149	-18.669613699016	-8.19978910403453	8.69966062376382	1.71047711722452	11.1649450074922	-9.01755016324672	-5.71221107553503	8.8268646120812	14.4325045723274	6.56236594789909	22.4099148651548	-3.91427399816363	-0.795440306552596	0.501427596594374	4.5466282649954	7.79768845492827	-0.305290370436139	11.3729672307321	2.73963437354768	-22.1207223611444	-0.0100670249984408	-8.25570110917215	-5.60043775670669	0.689645580803213	5.87439860239413	1.41908647273518	-15.6931781073379	-7.11080291374551	-12.7411176850903
"g9"	-2.49620229048253	13.7945126958361	1.49484234843345	0.830984670069693	-7.98359677022928	12.8043700849633	-7.13698111224498	-7.86769067054162	-6.72371856109038	1.14825283188105	3.11741394688975	-6.43334786642822	29.2401196044755	6.43557244753355	9.84796665065064	-8.30483161380043	-20.1059348186843	-1.58232733242749	5.87017768665166	-1.75483865788852	-7.77432542181913	-6.65968767730298	-0.475103692460371	6.45749009182211	-1.10330241194055	5.34227538005615	-9.31825400942599	10.5252843420909	6.20838110411421	3.70893890455758	8.59225629924548	-7.63013454103483	7.77492090327652	-11.434564433241	-8.34046798964605	11.7205322262024	-10.0778036370492	8.27057252448601	-4.58030214497909	-5.87032863636886	3.8739307714351	4.90132463428396	22.5527422233611	7.6900576566757	-35.8511859150274	-10.1118319324992	-27.6018827671911	2.32992964189142	-9.06756010004494	-10.2624427207607	-22.4051046223593	-13.8728530461491	5.25640485801666	-6.38843545772543	-3.17760192961873	1.40707841490742	13.5288489319225	-4.92587574107575
"g10"	1.00972338106875	-1.83385395075368	-15.3560371350126	-1.67547870500564	12.992369603155	-9.3344870730754	-16.0732958013112	-9.22728645105433	4.29281206896477	12.7450050375539	-0.923174835680992	8.63207369829274	1.65260066077736	12.9061439476936	-1.68758485169546	-5.63411155593524	6.24524195624571	9.4657400973308	0.764398000262765	-5.47028941329336	9.56886771276124	18.7505884772207	-8.33932235014843	9.04097323284413	18.0437464207748	10.9110506767987	-4.64731773998348	3.36495350361061	-23.5934337888069	-13.461594017987	1.29436556672376	5.88809558050141	-1.65677307687323	8.66566660254043	-7.12072194017378	5.9175169298314	0.302672643668227	12.5434522938627	16.5154836655053	-19.2731104809107	2.80432522170892	-1.77987250015903	-0.73171447268035	9.76864070551488	-12.1600456569049	-3.28590264196438	3.54279719968967	11.7463683220522	-6.67787236269328	5.36534031315146	-8.07567786415417	12.6639898333045	0.133220556659279	-21.3577170682701	11.7480491746246	11.7059360313264	12.2552485672106	2.10740900605177
