"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"
"g1"	0.742104487655725	-10.6327118633251	2.90536309643509	-15.3275256720218	-18.9025970854905	-8.0227921297298	8.86426976274701	-10.1838748891478	-13.1186443894037	8.28294288041455	-8.6573182183788	1.69998693289904	1.78595452133434	-9.57419066530311	7.07155044163944	7.1068898575332	-0.84198865201396	15.0374131386782	8.18526697645051	0.437398142461947	-12.8596807893352	6.77848518843705	-3.03561228758227	-2.42285070272276	-5.01414496140501	-2.46549440140228	8.91931069369378	7.95367363140433	-6.38601157576672	1.11282637932166	6.11813147128484	-0.414779461080071	12.6822702704503	-26.5400362201814	-3.27207871926518	-8.74764255208793	-7.12603983909504	-3.78733279489326	6.04664840811713	-16.0254534631667	10.7655031403817	0.490671667490261	0.411790179403281	-1.54586346913922	19.3807546778638	5.64610856978741	0.882953907264121	15.9910548069216	4.49787165437767	-0.433253203414385	0.800704346662268	22.1380249728886	-14.9588270387416	-9.00954160561768	-0.0449062673451669	9.71315051364164
"g2"	1.68764322066752	-15.947921503168	7.4755380460678	-3.0205352787375	10.8018621048952	12.1917386365502	6.00151219714999	2.39916645278658	7.80307589415075	6.80856428492473	-19.5633948525906	4.84089560366663	-10.5071801835897	4.34438933285793	13.9595751645184	-23.3162114944875	1.19879280673427	3.78709795734369	-14.8173860281473	2.45707312650264	-7.5605253234238	-3.91560546058867	2.529668557586	-4.5594418373011	9.5482879491	-9.55685614443042	-26.4169672027443	5.34763868335919	-5.58289016058129	14.0267988182166	-13.0738035806566	-2.67587112562767	15.3854277333581	0.660740382085274	-15.0160675403307	-11.4256299967336	5.40749705288044	16.0913083658882	-4.47325544919677	-10.2740954797181	4.50915597053786	-12.3108039477938	-7.57092931922722	-1.16746222943035	-9.31680710303599	4.21911151367023	4.52578209342903	1.87576186946132	9.83747717350723	15.5399683662357	-21.9322393198133	22.7379559074098	1.3291699841499	-2.23998774789016	4.51596365539567	-1.2486707257083
"g3"	-26.7754840139581	-4.91196269468253	3.43051761866348	-8.59172258721329	-15.5642833478777	-14.7743855022163	14.0236695325043	-13.2890137498285	13.9046991653053	4.2645569524372	13.9879721629281	-0.901827128390051	9.08116943498836	-15.0780188118222	-15.6570029249639	-1.27694371058749	-3.01312417774969	10.9651405148246	-1.04292339695971	-9.51705534150855	-9.80059398423435	6.90832336168337	-8.08230427502063	12.6198917745823	4.85795336900397	-4.65790661782584	4.13091654833248	-5.09070999954144	8.34447151231701	-2.5641916854439	12.2160289885759	-3.42766968867033	-15.8996414497479	11.0208118169723	18.5748157235136	-8.75579502319976	2.13803050206777	4.42976632049228	0.498067209525378	1.30059511100246	1.56995097759131	-5.99424237325169	-5.0058860886981	9.28170439125008	3.67291681725399	3.44913016919209	-7.12415046153476	-13.7891589963763	-16.6129003353806	10.167514956895	-3.12244591302849	14.7318689250017	11.7512168927179	-4.56287762734514	2.86445490366763	-22.4047679983771
"g4"	9.25727024330247	11.8950024023467	0.418138475648761	7.11548473630576	-6.43841621079052	11.7992580481998	8.48193590131838	-3.13866272548071	-1.93886075801694	-1.11336836052432	3.98991565869739	-0.128668350607013	-9.4346993373089	9.38967398936452	-20.2297592903313	2.02342326939641	-2.78171012998215	10.3255068870994	-3.26677207631441	-0.593589096413777	5.28291440904129	-12.3702432483501	-1.89365041822808	18.5221643261132	11.2459425117047	9.87313457511953	12.9004850891474	5.33105778475166	13.7199185554168	-1.04065315430103	-9.17782491063	-3.72982966824572	4.00822800300947	4.97236135978374	7.62603726210871	5.75226414145759	-15.0401802319292	-1.85517077042555	6.82704525487221	11.6423114042524	-14.2298540966343	10.4027333520528	-19.4565097988881	-6.41415066868379	-10.0939711336694	-7.97380672950584	-14.973808297961	-8.13512567899588	13.2922235673511	-4.65786294020339	-1.10575191469742	-5.44759847063712	8.00369032537224	-2.10858796309372	2.78823501052059	-22.3283877839929
"g5"	3.01069599050527	-10.9209934915164	4.62507457020331	-11.8627659377595	-3.02158989236691	19.5726690694038	-2.04796308384873	-5.62289329801743	5.02339613598145	2.22731149089324	11.0710565678835	-1.13431573408481	-19.3768169906846	5.03691568835145	6.89308878427301	-4.54758578185778	13.7386916336243	5.11265323945271	18.2890871021018	-1.62447642347402	-1.69409167071233	8.18766721205705	-7.73069024575255	-2.86527775101924	-14.0687447300798	8.82571335666942	0.175611096648771	-23.4600977510944	-5.85177806240983	4.60637969612697	5.28114930635155	2.990190427367	-7.48850039929645	3.17728047363531	4.4250537989367	-6.12210558378089	-8.59937413191779	7.26299035815393	7.63874453705876	2.7998127941963	-7.47417666157376	-16.5694591988024	7.10434448346678	5.97061073130322	-1.77989223092422	-8.12905072144889	-3.6486100171213	7.14039038869256	-5.09492109554963	3.6049791721228	12.5844624386561	-8.1164109727465	5.84028232631347	5.23686463936209	4.4871497863253	8.36211599340404
"g6"	-16.2009564492329	0.802638747615156	-8.0063962243519	7.13089815132597	-1.79112687809691	-10.8957108373336	4.30455201282794	-10.0780131357244	-1.87072328417199	4.16452326664255	-1.03591324083781	2.76366025124524	-8.37685109285919	-16.37316359586	-3.23128284107975	-2.20614551017917	-4.51068599770637	-6.10413966790345	-4.17843217583945	-18.8417748570713	10.3796009472398	-7.99604624040801	14.2966031730242	-21.7028583113642	0.739277287713153	-15.4651094072972	6.95599213887896	3.35127486994163	-5.38490885975644	17.9112963982738	-4.65536763460312	2.72522433774856	-14.4898976370316	2.62627519113237	2.05488076888627	-5.03638072163701	-14.0137714217927	-4.77889067113026	2.80377844177922	-12.4808725387313	-6.38358700987391	-5.59308189109431	24.7600045922782	-2.42853704112529	0.0917782297627543	-2.91907237646566	9.20400173752465	-7.30362154081054	15.6718906797169	-10.1851980376351	-0.933112385800766	16.7138436189623	-0.825812268608242	-12.2106031593805	-3.57316467204829	-1.10732554906951
"g7"	-5.74994440420693	11.5395545354595	-2.85027551526278	4.58199127739941	-14.8015815148856	-7.22855503142904	5.55552047323665	-3.30589815220058	-0.714780016869562	6.36996358801976	2.32120952523491	10.9490864542445	4.40709377355778	-3.66995328085467	2.07979033828484	2.20240215832093	-17.7188658184157	26.1632375442271	2.49004561664687	-0.974697136744505	9.708424102173	7.8286409074045	-0.414167794564051	-1.95459528096941	6.12850241964568	-5.97629593769366	-9.87257080246795	13.0291805778668	8.51935372241756	7.91989826658585	-4.34664812567407	-5.46422147388399	18.2714252120349	-0.201461843101189	-12.1114799419829	11.3278165830489	-30.3965716844103	-4.2641149718618	-13.8218178594156	5.61087744309883	-5.09022055763737	4.02167441026365	-5.73423447684186	1.36850736980724	0.374868672409354	-14.5871119529376	-1.35239639810195	-6.83507842895207	-4.64824888315864	0.111413407327905	7.54237481735403	-1.81264267793063	1.9374788100234	-6.84484822215017	8.23018186334858	7.52942968813875
"g8"	10.6340573070445	-21.2032569364061	2.95899234506822	8.93902590555749	-3.01839517350516	3.61631440255465	1.77715592346781	7.53470150459751	6.9052175454287	11.9597606264354	5.70955343229429	-9.21972183931359	-13.9039215531464	-2.9685880513594	3.4589048890514	-12.3138586202651	-11.2304911574169	4.19992312509837	-2.66732329884707	15.0169957051826	-3.54100580325556	-12.7555048568631	10.0382990849627	1.62537655540181	19.0775716965628	-2.07665273559139	14.1385431560423	15.3857358847444	4.3849901659035	-16.256041850547	-0.509125951382074	3.97923482927934	-3.7544252598005	10.8544538286129	-2.77624256316964	5.16811583475603	-11.4063564934349	-5.31556796116175	4.05106290765582	-8.13230897792194	1.7748179448159	-5.17520749042761	-10.290985783361	4.39437038673698	5.06287497356335	8.39119323997539	8.11853688219867	-12.8165559242977	-4.93097400684903	7.81220077552554	-18.0854703875843	19.2403010803506	11.2978092503582	-19.6061726831225	4.70373069060889	-9.56023615766451
"g9"	-4.30657437033368	-25.1932889376655	4.13727609800298	0.764504815796501	-6.44655615949049	1.43465645716645	2.75255972563198	-1.1508181262309	18.4495766823569	7.80374614623845	-3.97391656371031	1.23894301954364	-6.6882621703196	-13.3186748113788	-13.9794394175659	-7.84055251101232	11.2826154749143	-17.7246573397707	-3.89712793565842	18.9871822685125	9.94438102240428	9.49154268482832	-10.6854380996077	9.31826655262745	6.51666885134249	2.9162280424041	0.320833168332672	10.0222715939512	-6.34939380622086	4.50814650963307	11.2316220808683	-8.14666878217365	-1.61886252648246	10.0845598909744	13.9464932877165	9.02351172487031	7.79401229985494	9.51761108258984	-11.4327957871835	-16.7370517171857	-3.18274589652433	15.7037425126225	4.52031030680789	-3.80302272699317	8.06855397782717	7.19324413110482	-3.39361713968761	1.57574319167725	9.55565782086896	-4.16265961229068	16.4359166884628	-5.98482219706394	-5.07717613091846	-1.6419175704882	-1.45890187596096	3.34522789266702
"g10"	10.1077927746735	8.96937736617174	3.82764069612661	-10.1086989062624	-14.9918049658429	-0.754201520006873	15.318138614956	-2.58051900064638	3.21511883875533	8.94520223631951	-6.14296158542891	-2.30027065294355	-4.67785486439301	-0.527777612809676	0.415007590322397	6.97878690168151	-7.23471645988185	-0.461133230512968	-2.32064576692772	-3.35545933748416	5.58682091756523	-16.7873923139261	6.84567370397949	15.5108728650349	-3.54407843771615	-9.24113726973123	-13.0909059252745	2.69760017181882	-17.1173251402331	33.3847845031401	6.42852010859942	6.20281716869524	7.66321533535464	17.9541486906193	-8.42367639283919	6.17248520611829	11.8202542283035	-2.43097329266143	-1.00215894349681	-27.0938592081824	-16.5650935703544	-0.818300669250622	6.40777882238396	-8.12455463816066	-8.63116966681529	-17.6978005453258	1.64472510918282	5.13771557151441	-12.214619789275	21.6029204110609	15.5234452368798	-2.52547507849696	0.0393605678323883	-4.96608172113778	8.27578662389614	8.51926995446549
