"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"
"g1"	15.1531742096682	16.5728117110851	-19.5035120199217	-0.587288553802302	-8.14109680705821	-13.1653235742001	-16.0157546453337	4.92385216052941	13.1899982888085	3.87221161082565	14.039999096925	3.34656254475254	0.524504661295382	16.9983222420515	-5.97219350316659	9.04831756238928	-5.40929745364887	7.79064857551568	-12.7141000466729	7.13978705619559	1.26075679483886	8.01755603642371	14.9517521988839	-2.65558312759296	-11.0171806190487	-6.48922236558129	-16.8399594487714	-15.91596276321	3.37021426125609	1.21361048959869	-24.1473405526026	10.1730002246671	4.75898466092928	-8.35262511143686	0.329082795493275	-0.51492010084591	-5.12508186883022	2.59055996970509	7.14118661625613	8.59687280262956	-1.75296681843516	0.289327382570306	11.3480785057372	2.87427410157109	9.14519632136253	-14.8975173071268	9.92680058010442	11.1273400711535	-5.44033748095716	3.78759797922659	-25.1714692835251	7.32762015559069	-3.35237785173708	3.49351255872921	-12.5057023211689	-6.6151025110928	-6.78810981869992	-4.12935478034506	0.758727916188282	2.99283637779627	-2.7900877981865	0.965244954065599	-8.06721775416147	-8.79612113055865	-7.2337983848963	1.972924539801	9.95260678344087	-11.5547086415975	-11.5153071787255	-13.3938510323243	6.07746412790218	2.66548685826348	-6.50981331021271	9.3498240887933	1.22826745900814	10.7563117267373	6.89496495503567	5.39543140781124	3.33749361345586	-2.12848463457535	-0.0805814115554657	1.04275408226112	12.0957749006237	9.78759947850825	6.30888861517933	10.5968869157326	13.0568837124955	-1.60244830859886	-9.04143886528398	-2.54207876800766	-3.41896818090201	-5.57337833601424	5.97762526657581	-5.72710345664771	-5.23435910382292	5.36692686712754	2.04029183147927	6.8101491481795	4.24379735140956	8.75574425071468	8.05700753159961	-5.75313032443835	13.2507170048807	-11.7607673428998	-10.2936196226629	3.28516695541331	-9.27491761573882	-12.689336600986	-4.01926760158175	0.674562091881459	3.25894238450415	-0.447921151892783
"g2"	-6.61709044596456	5.57776767380718	-13.3799641185706	25.9133348651238	-3.63688083959575	12.9471422921559	3.22704735609318	7.3483058182937	-0.123359910619716	-13.7848349057665	7.28909727825959	-18.0903122403299	-7.93966466008112	8.15127258799419	11.2772771054115	-14.7029414930916	5.44070379735358	-10.1547406635897	-0.966312102051104	1.25898283611818	-9.28660855127252	3.76525859698854	7.5043077341077	2.88174489393707	-6.73331514507462	-5.47530069385811	4.76218053582702	-20.0248517164363	-17.6215817137165	-2.3906977774834	-7.92504715796498	7.09196145793385	2.63418445592241	-6.37987589522674	5.82011813623124	1.88641779334239	-2.07677374232903	13.6374251557071	21.2684890748618	-5.11378289757719	-6.14444404837279	-6.114303281525	25.2635639324428	7.74525855049003	16.7461427225151	7.51153832009106	11.9335879698488	5.76232599152222	-0.138355613973479	-0.216486159393244	16.2274510305253	3.27646760427106	18.3718598199355	13.5717924028676	-1.52748469601331	4.30787931083867	-7.53611751866652	7.0179887579729	-2.39837329875403	14.1790663975863	12.1812520064085	-4.70154303631383	-2.47385969590987	-5.59907344732259	0.452412011847885	4.5541792430183	-7.2207124715292	2.244999748082	-10.119343435051	-2.71573182408748	-7.09227982362945	9.45602967517054	14.2502645130839	2.95868779956062	8.57751459371547	15.9186177809091	7.11052955049201	-6.53346789767146	2.409160955217	9.5996296789848	-14.8649878448209	8.19327584652373	16.1178704142082	-10.5870236913506	-0.775145106766167	-3.83370163968018	-14.3415275388991	1.05049684675954	-1.49751602445973	11.5596971544699	-1.44162916625557	-1.64635817846548	2.15765517098064	10.8971700067555	8.83696367780473	-1.46510278102359	-8.39690238505421	9.17471255053804	-7.63202171807669	17.2930730741012	2.24270826679433	11.6913277616869	-3.24422641742164	3.41439265617917	3.56270986372704	-4.87384796820771	2.18672292376719	-3.81441543994648	-15.6229520699305	9.05755822086941	18.7596437909475	-8.69140348252136
"g3"	0.48290880230347	4.67858860315975	-1.30147152812246	-16.0083431920942	4.49620084907268	-3.47944674436359	-1.26871239865637	-0.511716109902745	-7.13376026589873	4.25349404285855	12.7424362949077	22.1887165903852	-5.36487626836699	-18.8416880426141	7.45616044066856	6.22611523283497	-2.04871563126052	13.4102784662899	4.31890368847623	-20.8243839822125	-11.0836773747127	-1.51395366332477	-6.91409475589911	3.46356677710882	18.5649273710672	-3.95770283029171	14.0054482944774	-9.48920909645269	16.4534299973872	5.9293157832835	5.80094603607863	-10.6258990969757	-0.180664122088059	12.6587820882452	1.53456149391162	2.15524060309405	5.43117622426422	3.34236365913373	-3.97860541226613	-9.6459408343484	10.5784990314849	-8.21869042836105	9.44054343616921	4.87565904455424	10.0295186256482	2.61012798293079	-3.28928482635345	-4.81120535111791	-4.43711939881886	-12.8259020142482	2.3899456306222	26.5283355702948	-7.16645347650885	28.8271868645842	14.7453094180447	-24.702000847889	17.7469808252854	4.44781349662682	15.1823636041777	-2.24395426842819	16.833059207912	9.81285002613118	14.9330185357862	-7.75549504165214	0.278406116214397	2.26536672111729	17.1299880889066	20.2475842677384	10.3670880761393	3.45778339867328	-10.622525597192	12.4635514266573	-19.2132843827477	-3.58299892196885	14.7771950276657	-24.8350870891606	11.8504097672126	-2.79720745970317	-2.98975227508637	9.87400314009965	3.49443761996176	-2.07132516670949	14.0333520358342	10.0860700975174	-2.16549001517755	-15.3125818340138	-12.573352845768	2.60289023708039	-1.13433373110383	-3.51625827362294	14.222630848494	11.2117731803862	6.92966532102305	0.923281509463301	-12.8553684675764	9.41368740772003	16.1372137200358	11.8800498996328	-10.3305519595501	-32.9096695362017	19.0732213009396	4.04837803941702	4.08131365991461	4.42791520046177	-1.4687211997865	-14.4119775497869	-26.0253001455953	-6.17799094846289	19.9142689001537	13.1030807595249	10.9955716484114	3.00933758640597
"g4"	-5.1209252100914	11.4742375499135	-5.26443227870949	-6.1228864093683	-10.469369506406	-4.37352841236359	-9.18997010095693	7.82575979847827	-18.7113882219135	-7.76217366079324	7.11732765657417	-0.254517044907048	10.0519241424847	-0.111964190356376	-7.48865690383411	6.64826408884172	0.101184748499011	14.0284426551497	-20.9147342545092	8.28697699341643	-3.6543579648163	-8.62474807538464	9.65184965283972	-8.92238012255964	1.38768550367486	1.04989281918337	-1.99592421366791	-6.55773461198617	-0.141265475215743	-0.138038312289816	6.17904852840901	-9.95438509009926	17.2489888893396	-10.8276085839881	12.3035537520359	10.3557966957268	-9.3277063962164	20.1544243124129	2.02072039217885	-12.4509428149608	5.84479842735818	-4.82227160291226	5.04989889200962	20.3637374268867	-7.44542222114406	12.1465609160181	-19.853686960486	-3.95682526722731	-11.0072842667724	-5.13605258930288	0.0771030012288308	-18.8020904367841	20.9464844450301	-8.88909836073644	-13.009923333467	-4.66967693317541	-7.85969154769536	-19.7274339014949	-10.4955957087682	1.62103335217052	-2.68090732873727	2.52658812024232	-5.16270945922393	10.0200438929889	-0.93135025682694	-3.41709020918638	8.75456018164072	4.43096900237428	-2.75893431761337	-18.3765010194937	1.75450373650927	7.30290554992275	-8.34277028140983	5.06445928717793	24.847492880917	5.16444183468502	-0.401533280807232	2.10226267337068	-1.31738457403134	-19.78036775204	4.91948439877879	-1.02992912683796	-8.87490749694022	-24.1087214738307	6.29174476735006	-1.95684109196929	1.19686372266074	8.17818962979462	-10.9778821633791	-13.0044941423504	-7.90666901085738	-3.54234253372433	16.2585758713839	11.4562426074585	2.24249825311647	-23.8415075226388	8.6245853568936	-2.15080247610651	-9.78704638869372	-1.64002007981372	21.5284030436858	6.97596241376255	-9.26658400955814	26.017616995325	-13.2424542382664	-2.43373633137846	-1.71845544192046	-11.1735787074469	-4.59879939874764	8.82758715932333	13.1301086755622	-2.78987070178851
"g5"	9.67287876348957	-3.12273536565664	-2.14109183887465	-12.8250496563836	-8.48279227970706	9.48923606277415	-9.03596106472916	-6.40235624996776	-7.27382233886213	5.70099971066708	14.5634382451011	-16.1620733497845	-11.2957919614232	-3.41850150368923	1.74624576863013	8.63606377037509	12.9246904985605	12.0378617708256	2.95305113096648	2.8658870608454	-11.9214345298259	-24.0622475906623	5.98109345924579	-6.34652624460136	9.35647603400906	2.37945943297464	-8.5667646504892	8.5326872634318	-1.02134730515356	13.603977284154	1.04013824286534	-5.57313266817723	-2.6372967356203	10.832524438413	28.2532983009282	13.816084681612	5.48699917665889	-3.54350215698278	2.4335229443787	-4.52890957339621	-0.0747776279464909	11.5186148417375	-1.35609964435216	-23.4772696859253	-1.53944811849625	6.07991474095458	2.83329803114064	-4.0622797236601	-8.40112295469303	-15.1380935632897	8.19713023867907	-3.63888631966224	-4.6665308458804	-8.39314049076537	-1.28299775563398	21.0960212005214	6.54359162290257	-8.13786032174486	-12.5959375839731	-3.06682360958772	-3.05517047430443	1.80524598742381	8.94595657207954	8.30405060076938	5.84194336288411	9.34448883946105	-13.1736826217981	-14.8989804897842	5.33239724170415	22.2663140336918	-4.47033631390087	-8.24961043341335	6.87614320590604	0.266817685074085	-11.9705674791451	3.66618180739803	9.46099690802243	-8.6508429018121	8.76565091739062	12.2034274967047	1.83241842838396	1.99072369288529	-9.01676369368493	-7.41203175849946	-2.87031017450564	2.72360698019647	2.5052691533312	8.19340247627934	-7.01481783308855	8.3288672999287	-4.70159857489966	-12.2095451788379	14.255859883289	1.70562448912646	3.00067045167769	1.58005972209558	1.61549459427657	5.14050910927798	0.958897913135384	-5.03812424840612	-10.728427440618	8.76404215100075	9.62149711353174	15.0114900897345	17.4064896229749	-5.44333088912743	-10.0383956505	-4.00761317778283	5.39413464745545	-10.6019536357992	-1.39548448467714	1.13501465131453
"g6"	7.94152577449026	-7.46310896533969	7.97232465783502	-1.55726886379222	-2.9869220328878	-14.8616161657808	18.1175226383353	21.4483096130555	-0.115390711846215	9.44765224518943	1.46354603635791	-5.15016689202584	-7.00628287680131	15.5859675433665	-2.09701490069122	-6.64735873818973	-3.42943248873346	0.23478669711148	-4.20190141218467	-8.35951879679143	1.40244515030229	0.598650721096313	6.87874424284583	17.0401758195568	-10.3108386535075	2.31958779928332	17.7026818302577	-4.54380085225233	0.466737039278727	-17.6982176424951	4.22436995100229	20.0663433021825	3.28309955265439	2.64149133148316	-10.3363249251282	-13.7487980923274	-19.1161603959343	3.75354443796572	20.0547295791736	2.83733801267256	-6.56226975121326	1.33266805366058	-14.7019624006661	-9.40463264641388	10.1338646958685	-0.755531293656076	-8.45753399448853	-1.59574098772736	16.8337740074317	-13.3425427330367	4.41734997083948	-5.46379610319745	-8.55702858863622	13.7899684832283	17.4164376103706	4.87475383666545	8.35686270315369	-7.18425560561941	-3.4109306419891	-2.20370068004687	-13.3173625855439	8.35021530002419	7.47520794999224	3.02564772729072	6.40414665805793	1.20649227805652	11.6690371332482	-10.5159230012184	0.574167272203127	0.178524816757152	-6.79038243847185	18.2185775595406	-5.77877728078648	-2.0693673429489	-0.353198977830546	-10.9121774822673	-3.75538423795994	6.78649438932863	4.12029269525118	-19.2717156540423	1.08169767877834	-27.1939011807322	17.6958821386597	-16.3852216006884	-10.367682487949	-23.6921763552056	6.69820767554478	13.1413498383209	-16.3095445421357	13.2625816027944	-15.5113583899288	9.01390564699325	-5.06394504668955	2.97158243213201	4.44854055925417	0.341438834165987	6.68806898850569	2.36207869649816	6.66495617097532	1.27860879922517	-18.3576571329357	6.81561473499993	-5.4755349112763	-9.01513277229135	14.0099450539424	15.3989661934907	2.46344013909677	-2.68987069785816	15.6785568330867	1.54549978400813	-12.7202372086897	-18.3892289009336
"g7"	7.7147922047475	3.19219021940714	1.49695240174507	5.55779948981286	2.78073577150387	-3.94109581663761	9.61503371247992	-2.57115469333824	2.40778256887358	4.64951237484646	5.76826136213129	19.3107884189701	-8.09913003385439	7.83400510653054	8.47000161394734	-1.26617475465184	2.54987905331947	3.52321457662108	-5.56009524108225	2.93896912044101	-20.2387482937066	-2.27388636424626	-19.2398736173825	11.79882321577	19.2163619535189	-6.68952768542847	3.08802442836508	12.8383464029608	7.18479519750093	5.85092924604184	-6.78167867095779	6.82782078986656	-12.4303302344135	-1.72770057087242	-19.011974793524	-7.48651682606933	2.34023460951221	15.2810107281526	8.75977958667456	6.78183128087626	-3.05742396149567	-7.70707679715817	-2.85468764153374	18.8708698145915	-1.31540694213757	4.52018844702667	23.0866694549759	-2.25758876204485	-10.7390481640382	4.97420757538408	8.26151993274789	2.90538768674852	6.494614411248	4.16369756730668	12.8282164773	-10.9208125116052	-7.0776715675021	18.3293777927945	1.8559875676608	-12.0636607864852	-7.14487293548513	21.3020883567971	-3.83311877505522	7.41152591656528	-10.114036551453	9.11106896139609	-6.60506880799877	0.306380267850139	-23.5979060534778	17.7568039903501	3.14223711603089	-1.49795548940168	3.41698313425788	-14.0485255949687	-1.27892687533614	-4.30627844025769	-19.882007021658	22.3345038187773	1.1299127360453	-7.39689101131698	1.87409553233367	-15.4818450419885	0.576143781270803	1.16220435654295	-4.54156756014906	1.76556328587291	2.89407743858609	-7.18796180823975	-4.75366853044777	14.7476203328356	-6.14536377992279	2.65270516409551	-15.6850620459436	-10.8053384137393	5.91424318628663	-16.5212162250187	-1.89008892011591	23.3987681333549	-7.67471084130181	9.66164947231088	-2.63064279212842	-6.14410265735741	-0.60630100072229	6.79602727864485	-8.42141719791071	7.13487466261313	13.1699137926726	11.5926504162509	-9.94350234134617	14.7565390986951	4.029840602975	6.13259852597434
"g8"	-15.0757606278199	-1.16164904206833	-9.70531498921592	7.09888435072386	6.22022273241043	3.80116719236852	6.49356556178875	10.5295169462598	14.3436462388302	-2.50460423603608	7.19065678776208	26.5603460634673	3.69666534054112	-8.48319042332215	-10.2026819162119	1.9819678827653	-8.00294471751106	-1.59743073541879	5.59771397622503	-11.9635010004226	-0.800080238610364	-1.18909613796318	6.41246636366764	-3.50525298668295	5.16177907998755	2.01670488122986	5.15105794626039	-7.23075173269861	3.33577010173564	-5.55453099164067	2.4857343757254	-10.1067345199409	14.670283043482	-2.23978187816885	-5.21143186842446	-11.5390262701935	-7.08365079698591	-3.96690204088191	-7.06422223718832	-6.88214204436883	-6.14088887025643	-6.12270889607977	-4.48393619206928	-21.2993755551889	8.38617982241269	20.9916265937777	-12.0617996390465	-5.69845946458226	0.957340829903468	-20.7674628828428	4.21546113768441	-3.06972241262194	4.27032237966469	-5.54188131416386	7.69389432123531	6.22869770595375	-2.44315303551619	12.4359106513888	3.48930126343123	-8.38677207739771	-15.9738034379783	-2.98548601734342	6.38319013839682	-20.8357294248207	-16.2071821070816	-7.87702878138144	-0.759506255175051	-5.15624611758213	9.47327705496291	9.72038481760842	4.54939605550278	-11.9640786786872	-12.0296317143879	-19.3637432879694	-7.0050329792387	20.4805344005511	-9.2551271209839	-1.13366313564546	-4.86383793042801	-2.02200764531342	-10.2959460025848	-9.12474138584313	-8.93480432979903	-12.326726018595	-11.8841525085137	-7.60249707746714	-3.94685930597972	2.11683138462695	-0.471235075424464	6.45574336395019	5.48400930884538	-9.1675352902726	2.8380124320615	0.534001690158874	-6.89466562815287	7.41581152601813	9.52294990166032	4.44595678180978	-4.30042089403635	3.56545537183392	8.35933504064154	2.23747945467277	-4.79015635402459	2.36213015422257	-4.18073466045754	-2.83777547457468	1.71709599783467	-4.66617798070293	8.19050943579927	4.93727659277585	-3.60851668627818	7.07411672444275
"g9"	-19.0954839045981	-0.4796875233576	-0.291484544663427	-17.2712819536798	-7.94134328003316	-8.67284423269631	8.37421527493374	-10.4561669892847	7.06382739592918	4.39749678139671	11.9516166411451	-1.37269464747377	-2.48035159394994	-4.91268484559373	-2.73008326656954	-21.7338747410771	-11.4251497413554	-11.0165512236662	-21.7835462751601	-10.9301019784909	-2.31655140123255	0.406599207224877	7.38890928336075	-5.55050786738172	7.27267218809337	15.9928088413799	15.0274220129839	-1.8356587361265	-8.0005665127106	5.44975904371866	4.10109637777201	-7.10742059434301	-8.56666469171099	1.24744957921826	4.85231876046159	2.7810762237947	3.92863805302191	4.73644378066435	5.40216045113677	7.80826998813885	-12.3805100402272	-15.3323233401199	-2.12684521856778	7.79534772860154	-7.29424006948574	-3.72626145196829	1.98824108753651	-12.2438224580033	18.8091064054123	-21.0418627810253	-5.45882352821309	-15.4937265556592	4.95586184626209	-1.22162298324653	10.8428414258436	-7.42609352996866	16.592906840224	10.5453453838817	5.39260322564528	-8.41868259044471	-11.3104653019716	-3.38530040882558	18.8444198765133	-4.46896686119215	0.72356059271012	-1.76744482413838	-8.77624194686391	7.70486390492719	11.9773779614562	9.03203030090589	5.40086617485547	11.7804285626488	-15.0856852546845	12.7781266190725	-10.2270329967777	10.4208552853851	-7.93199667918425	-11.1740834511761	1.74581515318387	-7.51265541520992	-7.53103544260919	-13.2895895388094	-4.10545253385134	-6.5200623013027	5.997958860289	1.49031328648253	-30.0079484817122	-17.0136106647021	-1.31875115267248	0.210078817281345	-5.22836536234234	-2.0891112927274	11.4100194472734	-9.56500215802706	-14.9096204831725	-21.6178393425868	-6.55489738609189	17.1005436868792	-6.03319214637089	-1.86100266520657	-2.52934036115485	-5.60576824649094	-1.28421861334032	-16.5135361973394	-3.57850843598333	2.19025781158034	-12.7645423707523	-8.51994815059448	10.424260080328	4.94170406718381	5.1142877774685	3.42003450237367
"g10"	0.579968276954969	-8.40937194531956	-0.0845616173315249	4.12764458932757	-9.94470394652409	9.48135318077391	12.0857185014762	9.35876430970993	-1.08576982166107	13.2373567231773	8.80303272702159	-6.87808540578824	4.27036142705376	-13.1936603928119	-10.6577885400713	25.5347587935913	0.304359908747286	-4.98352100456678	1.54431682266284	3.47654690852157	5.17045476451495	-4.99845261889439	3.6747510411749	-13.6634211173048	-5.18204457523941	-0.0456404482155182	-6.77752754978326	9.4720427836449	11.7152418949219	-8.59145233542628	-3.72314827297013	6.45439436366181	-3.85834376752632	18.6973062873875	11.3858254954845	0.701226617102483	1.86960306511922	-1.76869200897544	3.29310491167923	2.22929246662941	4.33319695398239	15.6410495413164	17.5701513027037	-1.88734866904698	-11.3144894549295	-15.9072673433156	0.74870458831206	-18.4834842195934	1.37309681283644	2.07548978212752	-6.2772221838533	1.99857735378977	17.9676175929051	6.75813850727714	-3.78164672414801	3.44379173784184	-16.1404913381668	2.70117620180632	29.3300541820714	7.50141659192265	-4.99109500879246	13.1172677096509	-1.92067442451142	-2.20306957682289	0.928984949605476	-19.1492717660933	-15.8940815221269	31.5617829548891	-2.16348779990541	0.956914180397229	-7.07819649997665	-7.54271451758787	15.3972080376207	-5.49494277844328	4.82852989460844	-6.86661035717079	-4.17499637301813	6.62602813501682	-6.04347362792008	15.6013590704618	-16.5311603393561	-5.51200190454777	11.5951642119649	-6.33107211137737	5.71661762887291	-9.2459543582774	12.3419895085199	-16.1799471174045	7.59608734182281	0.128071417733275	-1.77571696076961	-4.06312310005016	8.85960283530245	-8.25134094023358	15.0838084151287	-6.37188734606829	9.59251882597409	19.8030627303945	8.11561578044053	-6.07590195552024	23.6352906296931	0.0690686284708064	-5.78607242231548	-13.7064390468502	-11.8698962956229	3.095659504781	5.85184002278947	7.97950322743775	8.14653250788473	-3.7350142041014	13.1057295831717	22.6023748843696
