"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"
"g1"	26.1426163467895	8.2125694689727	17.5031122691993	0.450840046214085	-0.808042621788819	10.9311289770541	-10.2794918729722	5.12902588463343	5.70234222305725	5.62206882076749	5.25720878573824	-5.01455266090931	4.0302694193449	0.0438765685665366	-8.43067183727113	-10.1148987770209	6.72247959313047	0.81643704478136	-5.48464559079103	7.45281562357159	7.59611331365331	-18.1387463960327	6.67966656570207	-4.66948464288839	-6.93364424319356	5.64910434969975	24.0870725579697	-4.78740281225117	-9.07737412371649	-8.36387710574841	-7.20773218481117	2.8704554345945	28.0981024603425	-8.80402420998031	4.70607749036709	-20.8206227265856	-10.6878033744868	-22.6445444802651	6.77503669764127	8.07279588169058	-0.27541756816477	6.83184510558863	16.2857773453605	-5.27777872597732	-2.04728306685601	9.8451937161267	-5.32900300454497	6.57536555114352	-17.4001965087231	-15.6278554458807	-6.66528625891587	0.834934887328024	-11.3162764358725	-0.0148511464733729	3.08478921290605	-10.0975397709776	5.633125857497	-4.57385969194334	-5.77773871406711	-1.55633340592274	4.19578134116329	-5.61229339496172	0.142967469190991	-3.35074721927992	13.4752323372539	-6.2739417047796	-1.41416878784893	-10.8043463600597	-18.7662848262638	-4.43744988657727	-7.93112919828121	-8.7918538174451	18.9500048426074	1.79109154111579	13.8107043251997	4.26952971354485	-4.58627701249965	13.1571076186815	-2.41702104543415	22.8151726723199	-4.22300972921964	17.4080302975236	9.26529524086171	5.7885337410478	-14.1577766393725	-30.6610185524874	-8.15837735018472	-2.17679861365718	5.87813824587964	-11.8955226293789	-2.78851057697186	-6.68863362660821	7.07162934977958	2.91687768933867	13.2022149471117	-1.39568364194287	21.5487807617476	5.93807608571938	-15.5344825948396	-5.92643837742439	-7.03628491269161	11.8130462706561	-11.2485830692816	17.4649506821845	4.40751119014629	0.714271487610724
"g2"	-5.11291813000467	-10.2104135670928	20.7348541788087	10.0709767647618	20.6148581325198	-17.8826794825807	3.34923937024857	-6.07975259858791	0.297453071464675	4.79004858450032	12.5130228704657	11.0605925620994	4.58886712881755	7.85322238503212	-9.66126909592673	2.54248976632774	-11.2208946801922	-5.19905010477717	-6.67237980688193	4.8046489277244	-12.0641541536577	6.91841217390567	-15.1755425751284	-12.5839470083986	5.05341700715058	-1.99878698446653	-2.09789019464593	-10.9644001831157	-17.31235476787	18.648804778114	-1.12606684934425	-0.544320076104465	10.6750369193235	-2.53250799434069	25.9646073654292	6.81397501408798	-1.18495324826672	-16.0618394756842	-7.05783180138141	-9.27857194844094	1.04607114033384	-3.12150548607192	-1.90109927947957	-2.92627316148822	-22.257715461323	0.0327977582934938	-14.128474258668	11.3905005537289	-3.08089213731216	-2.84749164092321	6.40503077429611	-4.27569387388952	15.2590501798367	4.03094431332891	-11.9733268424702	7.70569152017206	2.5965815755011	12.3097248544352	-6.91911360310536	-7.67491599947661	-0.90854973228226	7.0588782786565	-5.34392694043557	-1.36002847953634	-9.64240863943275	9.38719163741008	-1.39452451031238	-8.00890462432397	-7.10308210188989	9.82085748955557	3.35583799701553	-21.1339209383362	5.96908431305592	6.30312874252056	3.22602620122982	20.1589956236656	-13.0216346594342	0.0514698838149316	-10.9826977411954	-2.60788063099482	-0.164668090969655	3.28976557765188	-1.05080231235144	10.5732516784995	-5.43952131101101	2.31372692667105	5.41682846022144	10.275094179955	-0.551664321952561	-2.67643318684122	2.08868652585691	10.8480451197334	-9.11574718150778	3.70752402969696	10.5644805100893	7.13645596667944	28.5361118750887	-0.082791033486945	-1.98487562199446	9.75964910195974	-24.0661792884787	-2.4981314304303	-1.37533884304656	-11.8439393962714	-6.12993720082291	-10.0151392774993
"g3"	-6.92509246789295	16.9549077852594	1.94937122728444	2.99005998314707	-0.332367712759433	2.70630388928108	-8.53875159940934	2.57271451808883	-8.30401783822596	-0.496270207723757	15.2165007281666	20.7274704430614	-3.34300149005254	-25.4349958959304	2.76280938771117	13.5995248474813	1.67348956395744	11.7477554853136	19.546239086474	4.8189242752662	1.63943064187326	5.50984855247557	10.7427293486901	0.20682826824856	4.55128928275761	9.76542896753343	1.38873001746009	7.52514491815427	7.44194540807904	-4.38724284599727	-9.25692662585496	5.33184160196033	-8.97889420260832	18.940696948467	18.9753315417813	-17.3913541890413	0.786586483175753	0.183709616240424	-16.9916795949582	8.44312755554398	-8.23182530307435	-5.78303427544469	8.9988188926871	30.162341252276	-19.6167031185171	12.9189994343584	0.378996479836778	-5.6738354226998	-3.32179572239781	-5.35832038212238	-0.108556933647693	2.48611021062777	-9.94937878004878	3.58683246844482	-12.8906193666412	0.854486078863617	-3.11402377630823	0.76113759492913	-0.376632411954103	-7.17426807128142	8.32781350249523	-7.50550792420849	5.69972142733803	-15.1608144283823	-5.79919487617649	-5.71952096659488	-16.373789780614	5.29964723868498	1.68794540968596	-8.70810635599384	4.0492312018153	2.90252291536231	0.206940384712433	3.73362842486727	2.16377558458463	-1.72807470772093	-6.38727618226118	1.50018542977086	-9.13712554161199	1.31173435734621	-6.56670902624532	-6.68537450444153	-7.37124116164878	-3.30978370986815	9.12787882509393	0.371632405325026	-16.5524126284989	-28.2218600694087	-12.4335263950458	16.0061330008378	-20.3873972486918	4.73663379524257	19.8279540898153	-5.82700679378518	-4.14373363620146	1.91049428512221	-7.86365465518498	-6.49677163614226	-0.222909753346902	-15.4362990827098	-9.91575930944711	-1.14109992482993	4.73584157627766	6.41094294237216	-8.61450371800279	1.238182751553
"g4"	5.28947655062333	17.9260959554982	-4.96420111346631	4.10769886239696	-10.3134667421854	-0.00730462173114047	2.83799163211394	4.22227751649372	-7.30678911578041	-21.7059933307173	-7.45114642874303	-2.11153318629065	-7.24674626492098	19.6162930749114	3.70104026922807	5.68716072004664	10.9940951300797	-7.81919631401876	-1.03224271138155	3.85499225498635	-3.11831493259113	4.05113868689033	2.74897492752324	-4.9273009680315	15.6393031195963	1.35947137120859	5.03574645444174	3.72667109695492	16.3310734397275	-0.649730654592005	-5.80971922838293	9.78126843840683	6.13080190217987	-8.75241826839483	12.1761056702446	-4.99203068483612	7.1999762515767	-0.493355991098932	-3.20863098341068	2.42518762868129	7.08724457911807	-10.2237387022558	-11.8118535765377	0.314799955094237	0.223023560728386	-21.4938498183177	-9.60759900619276	7.71655526519033	-1.80075330163112	0.428879683983867	-17.5063561159523	4.85942671167374	0.437419844403092	16.9103956484988	5.75469570839185	-2.71803532451069	9.82519355139513	-3.47123536247083	-4.81202098232613	-11.666921876096	10.1434666949797	10.1037154199355	-10.9850816992026	5.54135833630231	4.02698773883658	-3.53263089001837	-10.1777128003111	-7.65415737222531	5.30702976158475	1.11030503756837	-0.870312398954897	-6.05666552426245	-13.3661705479917	-5.8229346668512	-12.2870998599704	-24.8160374098416	-3.6476891336233	-3.88342679388111	-1.02903322169793	-2.84391733315114	-27.1769243850913	-1.20880380456389	2.86531555321455	2.02972458131077	-3.52690147252807	-4.82732430700387	8.13048995646507	-9.45357411120539	-8.09921645812566	-8.04804302186034	-1.30890106179043	-2.04274155370667	-26.2854571247364	-6.00787988787843	-14.1532315886192	15.3366556876475	7.6346778261308	10.8788271787025	-6.91613078905536	-14.8475982279524	-4.34269046963146	-15.2173730393724	12.1715653638359	-12.613198832828	13.1263007687836	-11.3697696186794
"g5"	-5.71252994230846	-6.21668737645255	-9.04048438585277	-0.363950555649224	1.29259929058918	11.0256851303306	7.93028963951696	-17.1135304037087	14.1403144195475	14.5221799583078	-8.15644657166943	10.8515165782997	10.3919623507105	-3.05878613463034	-11.5282686765251	-2.88157326454489	-1.73734552189205	-7.55068392944738	-2.40423122600117	-21.9027087620705	-12.8519326430351	-3.12998755060883	-10.2412430327249	-12.6085168304624	13.5413890574624	2.81404736137756	5.90223593072243	-17.2571014789832	11.4529940023372	11.9386476482532	-23.1453099170591	9.24452583732242	-8.54779612197808	-0.33069673755278	-10.1474770159155	6.57966580233624	-2.34309680930405	10.9202090410332	5.87520287031301	7.05765507701636	3.51622178884946	-19.6778913711931	16.1013239874958	6.75926394967345	18.7866698589119	-4.36557565712307	-3.56038973166945	3.54295886256278	-19.4367567311165	4.45649561802929	5.86236837909567	17.3011241917933	-3.59382120588449	11.979103400758	-2.56759535118009	-11.2190374656201	-4.57442559287297	-1.54696778005399	-2.44463873428404	-6.63715360756845	1.72080032935383	22.8908439110143	-13.8541215762652	-5.86371530529671	16.9333610989483	3.19104780454353	-3.39170330699206	-6.67615922789132	-0.467443348382982	3.9644666293662	4.82929047417741	15.1256006046614	2.62562083652014	-9.19783804486361	7.91433836034079	-10.1278764172971	-21.4638495033606	-12.0836410534449	-8.65533124550862	-7.67110024353209	5.65759595321652	-8.03335684511499	-11.0743387546203	-5.08410375969225	13.4392207769009	17.4928969332004	-5.6487896385365	4.61756007894847	7.77243435527982	-5.11012896011383	6.33174830074996	7.46712469073176	3.92543823342301	9.92768569863074	5.9471400412652	-27.6101631399615	18.8630230084217	4.63935886192627	10.1778210766654	-7.8976621527655	-1.70418468764387	11.7607330021275	-0.60663669754856	-19.7241422205897	0.34318761712536	16.339594858736
"g6"	2.45173339565753	11.8159784023858	8.52127997697812	2.92549737529912	0.595660286949907	21.9118336298731	2.96614166040919	-12.981710883598	-3.03138219650479	-18.4904255107981	3.23232312095967	5.8532073263657	-5.3488091142963	-4.67499553026747	3.58321321716977	-1.67463481322327	-5.67781842852353	6.55743866415816	2.26375544542944	6.78921763099005	-0.172503514862546	9.89038004267631	-7.46760140825416	-9.11554533136151	11.3350415130731	12.9758985152579	3.89599292315311	-11.4236227506708	1.51089447449006	1.56715314603708	-3.06164961797024	-5.67648941704746	6.31345982211594	4.56158093432861	11.8108785206557	1.76337846723091	-14.8546192464391	7.98118963232116	-0.439079110203083	11.7638651710234	5.84320820008846	4.23360279270855	8.55297836040149	5.97311598073288	5.74484418888529	-18.3325081743357	14.9605680970264	0.660287920865998	6.35600890287464	6.75101574815229	10.342504327747	20.6171674158131	-0.604262544968739	-2.19767470273352	-13.6147535844727	-7.13638967897035	0.585003301023663	-13.2484427802871	4.03776316322429	5.82023758718957	-6.71188958125993	0.747104509119437	-10.254823345273	-9.74107837538937	9.29866550047008	-10.3946158120315	2.06409100315417	-12.5994206137056	-20.5851780201959	-7.21954182849171	-22.1615520982194	-10.1567503103069	-13.6077621610256	-6.94154721321395	-3.55084702909985	-8.70029785490699	10.5077283586942	-9.79113722787461	-7.80856050239061	8.93493396795335	-8.29433387111911	0.526564873190351	-23.2247652780301	0.121944250087507	2.16434014037213	-2.90994577789318	-1.59633652321485	-12.2020931985	-7.25658251326499	-12.436070217118	5.47710598677558	-7.31039464725811	-3.31749534886324	18.7628879182122	3.57298233562627	7.50008148013639	-6.17618389252001	6.76818806877739	-1.7359425011237	-7.33472387280507	-6.42361558218061	0.595764534600451	13.5314185905227	14.9278964706952	0.77525415813565	-0.984532869946561
"g7"	11.2867622915401	15.406301507365	4.93604644870953	-4.82267201691151	-1.66033270258757	-16.1657678722511	22.2982479476974	10.224909653014	-9.43501601188217	-24.6679245120927	2.42220331932385	18.480797974271	-1.91934234097353	-0.408834042725963	10.5938835281898	-24.5014929242817	14.179090758017	26.99697885167	-3.43913341272006	1.02476470583067	11.9641175348303	3.52215000664014	9.01094869915702	5.81622089135219	1.69238282543151	-4.99978943695257	-10.4394110526842	-17.5148917783218	3.48687738132613	8.76007827311381	-0.47399078567656	-12.4137225853749	-3.70746599258592	-8.31817143205731	3.59290548271075	9.69858043673299	5.47566991395411	-3.21452249692022	-16.3234026793032	-7.9746261190209	8.35929107972177	-1.18109253213198	-12.8764882358622	-0.950082935572997	-4.17961537872886	30.6348987362318	-7.05412053954733	6.78590116407534	0.0917948306478549	17.6919701532735	2.59533448027859	-5.08502543452829	-10.668366426538	2.53998520939411	10.3723425700331	-6.10915200942993	4.32386209052897	15.2163655188765	-1.88865864137543	-5.44943271988897	-7.60176467350877	-8.42071898464116	-8.98486641878347	12.2408509277799	-8.16290898742785	-9.35940607818571	-1.10055052016817	7.93456806087706	-13.4256830521571	-0.398358159449236	-7.15198415868781	-15.6744457717668	9.14003581199371	-6.15827393684208	-2.1159862827026	2.88902537149201	10.6062264512451	11.3531360146357	13.2549044622698	-10.4975661458062	2.23696659238093	5.88774558234118	-1.02331171175115	-2.43323460784338	1.00009745375782	0.329081558946219	17.1949797182678	8.6846832857676	1.69470017259273	0.50803940882439	-13.0513033453813	-7.33109713761248	28.3200494278356	-4.25549753105837	-4.35958049325488	-12.613504274576	9.34848014188304	-4.71622687047148	-19.0100738692026	1.02220238538864	1.13677666939518	5.92830417413071	8.05575449790139	0.552641147856213	-14.0027709602438	-20.7268833469124
"g8"	-13.8888965695912	10.7321605792569	6.63961733915266	17.7193681348275	20.2815851451602	-5.81109309496213	-5.10217211382762	5.87591640968454	-8.20764671520769	-10.5877114414591	2.35985806274736	-16.8634851795636	4.10803044360042	2.51076987707467	17.3620173625313	-4.93198579426001	-17.6910515171737	8.9161922415388	10.5777458417253	7.74603964345097	-3.80785604859583	3.21263341589626	9.69251082512255	15.145466975777	4.59428840825706	-4.22068311502081	16.7349104099251	3.91483055474548	-0.686329464746436	3.28881121391932	-0.471690972240553	-1.90713429524464	-3.80747440440846	-8.50408184265495	-5.23530143152843	-19.3403403266835	5.62412262097632	10.3047422189395	13.4922776012692	1.53623965025938	-4.96747533449728	-7.29215284540279	-11.2726803842192	0.969039802907068	-21.6548408387622	12.4757123002731	-7.55779836831195	1.94229341155966	6.16017515808492	13.7238159564685	19.5852433873342	21.9437449155723	3.93619374694264	-13.4796372220065	16.2047602101819	-18.1915143599448	-1.85894487296672	0.416084261762061	-8.04968237818087	13.3746602809306	-8.7074985821111	3.92505123496375	-10.1883242538657	13.2511505125852	5.20042298892076	-9.70830221165883	13.5231321488737	-1.73047345332364	11.4819237077081	7.37602332727019	-10.829333390124	0.800229841698714	19.9107458098298	20.2863067325475	-2.79021125075136	3.36288440513574	2.7675630619935	2.73535065512678	-2.36911220125495	18.9670114000456	2.28186916032339	-8.68815984765591	8.03284562684657	2.69238179364247	-16.2154899581708	1.06513290461246	-8.02125220161495	14.952982987559	3.87912822186895	-8.81785129586214	7.47078966522657	-0.305930656254211	2.47659081412567	16.3608799948204	15.5981394892834	4.39530144480459	2.19540862398648	-8.87853848185238	0.968937571117328	-1.2067571716663	-4.69619962062864	13.7749282254081	20.1195456951273	-4.56627769185423	-14.9865531768281	-2.19832782212521
"g9"	3.13757253985027	-1.876610870388	2.49897319697112	8.81080449883472	1.7546714336738	-12.89964946492	-7.82841344640764	6.12446987868677	13.801433781624	-8.20836027158995	8.84957849611022	-10.436333548626	-2.68738986241853	15.149211575701	-9.82373797544824	-2.45202111882498	-8.39829696690231	-0.331329615029831	7.18216080488608	5.40556255967086	9.38405658326434	2.90851043956295	17.6656815254075	1.27084891040385	4.66758462931749	-8.91978880038747	2.16965338264037	9.5348199031183	-3.7829900587008	9.8898625929459	-22.1610281789013	9.62799121613281	-9.99926398697411	2.36172093830619	-15.400044283803	-2.22263538891383	2.13424241951595	7.24250959347959	15.0462924820735	-9.08791435242311	-21.3225121730344	9.38319286500822	-21.3728220666018	4.11517895289352	4.0253277277798	4.86759653891154	8.72382272442603	-10.3035673993752	10.4841369995006	8.70075414406531	8.30095867379681	-10.3596635130692	0.521563026329692	19.7227155635028	12.8649514658695	1.94287134757548	-8.11578158046949	4.014788931569	10.252802941565	-1.92117561623702	16.9810423500061	-3.50870005978377	15.9286918610377	7.42069126758209	-12.9449586331235	6.61748156996647	-1.67986495702807	12.3837683015754	12.7383374039536	9.80791618038446	5.20852512638199	8.81403924584752	-0.460230111033269	7.18937265534215	18.5377613768438	-10.4599065695466	-5.31689367636247	3.5824564899479	23.5837923175806	-1.8179686486831	-11.2707338343825	5.66040566665306	16.7263212254853	14.8055731949094	17.0479206052276	-4.90391542236625	-1.56733744375936	-8.34685366365732	8.29506635542403	-6.45141125233535	14.1125938950511	-7.06801499154709	13.0841225045175	-14.7908993487931	14.6454918683023	7.28394921169442	-4.27015470097743	-0.481194542054752	13.2406129697913	1.30706604697876	2.00939430721158	-4.52798803005454	10.0612499728766	-8.46488652616687	4.50902884227827	4.66992188235406
"g10"	18.4250911440812	1.22333800679955	0.484027982402327	20.3848020730481	2.28004279603611	23.4831648975889	-2.83053218003125	5.19018739793782	-11.9382763470587	-0.948592542346634	-18.3298041911016	-8.83657049817874	-8.45404312119711	-4.54108269604294	-4.0826669421337	13.9720965322959	13.0038382343278	11.0064048229716	-12.9523042769861	9.00347391005244	-9.33650628463357	4.4655103895396	-1.76082316341724	20.0283365236882	7.47507783564466	13.5137421021414	8.9009460662647	20.5832962771554	4.34085231495571	-12.8872189863718	5.64853587791719	3.67133567794674	8.33863506683285	-0.324464474239753	-9.24722742269422	-0.927695120099084	7.0856728841848	-2.18253962228928	-10.0669081279316	-0.533614872851872	-5.80979545112489	6.76563615810789	15.4611262515542	12.8856494135076	-10.2804461831091	-1.93485267999219	3.0406154481508	-16.9910590052119	18.4617034839421	3.58465508193935	6.38519285446024	1.09722113050742	0.493187276962457	19.0593071339759	-3.20186490404791	-0.742355070084884	-9.94998900378823	12.9293707343128	7.36801896939571	-5.29140553501542	15.6364643815659	-10.5874791482944	5.53715206396584	-6.18037501108595	-14.479737393908	-2.28056269649969	-1.94925042985321	-12.5271819462975	-12.8674020044653	-0.165073131831897	1.19368284607242	-16.5765721002611	-1.43290876085015	-3.99561368211875	3.33112727655622	-17.6212860342547	13.8652000106902	-5.86632965104275	-2.00792044827149	-10.5448334026144	-5.98938503884728	-3.88418168750628	-0.118486683437856	-13.9545405858623	17.8441402201393	12.5118565393348	0.218217585483968	0.838759965383939	-9.1095082185714	7.85201708853671	-6.18268429703089	0.640281631569443	3.72988546163401	-5.76991639280535	-18.0724941415326	-13.2708443782295	-3.20949982153209	5.16193566352913	19.6606151535455	9.08286019932226	-4.55768869923992	-9.13898809169243	36.9910432965719	-1.71553562857346	-11.1925353831071	7.22377709139749
