"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"
"g1"	-0.923337829818094	6.04183986038999	11.6434654337379	-0.639955731335521	11.3797223787285	5.43516082769474	2.5912617325822	-5.05091993313289	-15.1451279069045	12.7822526817836	-7.90807466534078	5.96605743103877	4.85038066268096	-7.06693415290494	-35.8242258748774	8.77816894510658	10.9098156224848	-0.817070592078702	13.8896515586247	-7.87857657836319	-4.90022892680607	18.1642256329713	4.59170708569336	18.1742538696329	16.825928731438	-7.66670200423496	-3.1701576208367	-7.94813535544055	4.18330144771226	16.2720588844603	0.668974647531873	-6.91788622908699	16.3133051205577	-9.00649582542303	28.3341854738384	0.481890093860366	-23.0550660823417	2.08823553058859	19.1545833146232	-0.242469403220725	-25.9783427742155	-2.96736605204863	-1.43191515609043	14.6607609602137	-18.5540690940231	7.87228460745551	3.86232852747337	4.5487419828196
"g2"	4.62229158153297	-0.665821173572164	-1.63296183627588	9.5165378584581	-1.91864909151822	-10.4171738683967	14.3890120558615	5.28358599873345	-10.3666859028365	-1.48571720372926	2.19366753867946	0.331337011250374	1.09668083852975	11.664204949861	-3.62132028485976	2.6057901458334	-3.9105152979687	-4.15602588906661	6.98987337879004	-16.3197893213947	0.763220544211017	-6.22537581441995	-4.26675489135676	-1.5846896398486	-6.30426679036737	0.37610233250665	11.4337158103653	6.65111018175315	-13.7925386742306	-18.9948725588728	1.09306652680596	-2.25970373275202	10.2546333261574	0.194113487212505	13.6090138208538	7.81641770095608	-2.58432694737559	4.86431726884135	-17.8301840340702	11.3958883743454	0.112605796071907	5.51876806559191	11.7481209032965	8.43733558173684	-13.2545551904663	4.47461337685538	1.55249613272546	0.686470243223163
"g3"	5.13116957035915	0.130119876459547	4.51435167375865	-0.120946685764027	5.84146138228314	16.9989373854363	-4.17389316922069	1.2772187232974	9.35260301698401	-14.8011293189416	6.39397713416531	2.75632468838013	-11.1650334751752	-10.0464607542204	11.5521303737148	4.55949394638327	1.06236932375833	-12.0033878318501	11.0634746454453	7.95283098348677	0.389500203565107	-2.29586562898526	2.33536529594548	25.7512429682397	3.3968874250937	-5.0922565962762	19.0563209472721	-16.9296898140528	21.5846532611724	1.46033791205614	6.73516420731647	-1.04018814095231	-1.0033371515991	1.65863735400291	2.72177857830326	-8.96143549801504	-8.57747635971155	3.97258023454946	-10.18369239407	-20.2544655209309	-6.94064196488209	-14.3026783033247	-20.1382201869798	-1.92704710235106	21.044881267566	6.37427391068164	-3.45798770351872	1.80513083100681
"g4"	-2.37417921634969	-2.58051851857746	13.133619128908	-6.61288495366357	-19.4510370923329	-15.7638475817147	16.528501875106	-2.12306046930797	5.67246881114525	1.48674983310971	-5.42301556476226	10.2975468322035	20.3973472782701	-27.3472423618943	-23.8688485130349	-2.8279543232301	-3.72344176202179	-17.0460722134338	-4.14024121261459	7.54543001992629	2.75171217771422	-25.4380636643599	1.32327911753731	-0.656543409893654	2.48292857257337	8.0172870767116	2.23542726757993	-16.7884998047068	3.47185164074632	20.24317945644	-7.78122605233119	-8.74431928965902	-13.5820645858459	-0.507585458413178	21.3553847149107	9.03407993845574	-2.41227301849031	7.02800937240474	13.4731569028174	16.0756722276285	14.0481074891786	-12.2332498437632	7.69157202479765	6.56948463382298	3.13043880510455	-2.69176735519908	-1.12045126941875	12.1136555587458
"g5"	14.1255838575754	3.28804318197848	18.7225860182289	-2.3458028429961	2.06690127840657	29.3642136682053	-8.47611091459721	-5.64502572614035	5.06328730072672	15.4796340689063	17.8088796041309	3.0517833724315	5.09337336881529	-1.12189556595202	-3.44454589937669	3.8950559511532	-4.00380647889779	-18.3417554820989	-5.79435595648793	4.6320530104325	-2.05316887995165	-12.9352530924708	13.7313173648882	-18.0791018907625	5.22463189698956	-2.68483579726077	-1.45278166995944	-6.93446417301276	3.01761513771858	17.5514746165525	7.45457170590894	-10.8920298113531	-5.68561552893065	8.87939295526055	13.2932333053448	7.53958073558616	-7.22934699634998	9.49272090526289	-0.459232050922726	-3.56376042208818	3.3812747496842	11.0694796805599	-8.47725399963269	16.3515408557486	-24.5558267654693	-8.78964464075223	-2.50489301165258	10.2958942599228
"g6"	-6.44199457271156	9.71982162866333	3.90193324209663	-5.44633042217036	10.5632321351919	-3.78940337885961	3.63042085115232	-11.401403243561	11.6464025923611	14.6320736716316	8.24555350606919	3.23610394612162	6.84996785745101	-0.327873031831758	-1.43579381895175	0.167185625840875	7.59084554316865	7.71501287178857	-13.4714680405352	1.88137193345507	-11.4684436926064	-6.97253918568598	11.5275384538783	-7.42450312116414	5.07912185244771	11.4012573040779	-9.14044116127345	2.73581698530915	6.24395574576029	-2.06454774571224	3.52504960741928	10.0055614855127	6.47518661359912	-6.38729453206996	-4.65731809400328	13.0592051023334	-7.61591032758891	16.1015439948094	6.07400953772352	3.30815966143268	2.28779548157033	-1.21713854014835	-11.0750636290141	-7.59294542714871	-2.95523562826339	10.5025840291608	16.1203434950818	15.2215694447902
"g7"	-5.08358541028371	-13.9706237980304	-1.46070206612042	-6.11624602855152	9.79393093773269	-0.360781189490226	2.40696571911538	-2.25267501048272	-0.241562453839013	1.11050159341529	-14.539133856785	4.02107711242359	13.0552935550887	-5.98611183953039	-8.28888489585474	-10.8483813663697	-7.70307877881697	8.54973345273621	-5.02753575674315	-7.28373224118525	-9.82240846985782	8.45985003891919	-4.19429705223604	6.9378088038246	12.6002335692487	-11.950261707569	-6.93693409983446	-3.34561800275269	-16.8919672240675	-24.5869386885718	21.7934848218796	6.16073461242409	-0.535039109486187	2.06112092347495	20.3524571728971	4.60464463612187	6.2921502421746	-0.996297504729235	-13.3397073408038	-7.58949081532506	-20.8886227413412	3.27747509745654	-15.7418456412486	14.6918884397825	-3.81929277228447	-7.27073967142446	-3.96198995933293	0.784236562721928
"g8"	-7.58995163307317	4.63670810660261	-7.99854242573286	8.16221281662625	-5.16099795779428	8.30077980205227	-4.58516870711661	-1.3359772633288	3.65621443713306	4.01017775449788	-4.20716593397986	-1.44465174164153	0.678121818639911	-2.42757026466455	4.43032949978799	-14.935461958562	11.2380162586815	2.99214125109957	-13.8990382494792	10.6075455854957	9.32719110567787	15.3858888816981	-3.97531325188787	11.613573475756	-3.37877990220938	0.216711013437808	-7.10333911827205	7.01992922088142	2.92161229275198	4.34113161183515	-9.11324944348885	-23.0828459327504	-19.6313773035128	15.364817511317	1.81601054331904	2.5530335907095	8.37789264130113	-6.25215855202719	-1.33378839424	6.0678985226265	6.35601924156491	21.1783747046194	-1.45853920201816	13.0898043338716	-11.7258965299313	4.6229191401447	-2.04344038393084	-13.6724050074183
"g9"	-8.02916278386056	-10.3686461303075	-0.936342155640385	0.843271856505654	17.181049951453	15.3244276252411	8.05575581948466	2.26590009492292	-0.778371541104383	2.3259523320706	-7.67715359146739	4.45517589756158	-17.9599077156949	13.2190757525532	-0.561423872429647	13.2453077131394	13.0961034255673	9.3020198013456	19.1136336205031	6.48399935712495	-14.6415688326698	-11.4227789549241	0.20459774519943	5.57933343663477	-12.7170031969302	12.3118219666072	-2.67714192872232	-11.3205888877096	10.0987576674494	-7.10284276512178	5.56311431890887	-8.38292198230151	1.52178924678536	18.7974260148779	-14.8153278179976	-10.0594515235259	-4.34775759765672	-8.26374948201401	-3.87915899189324	17.266374895059	-7.38434775874739	4.91345709631892	-1.41211750920612	-16.7199437495517	2.0283158824819	-9.09297388927077	-2.46343683566542	13.4620816683635
"g10"	-23.7386280173225	-1.45884317970626	10.4262546745862	5.22962864470366	-2.68415894868567	-1.35876993538888	-5.2704995053506	0.464322979448411	4.81635033031421	-7.36859361617745	-3.73365069495483	-18.4187476040474	13.4482898828303	6.41610201611698	2.4585593903345	19.0541784197679	2.48507127690638	9.84468974896829	-7.52991035646013	11.3339463245649	-0.170082409954752	14.1762734812412	-0.798826678710688	-5.87224741078918	3.16010875210436	3.33274474143776	-7.03051207819483	-29.3278127067758	0.756610190615389	3.25072703758414	2.7790638298187	2.82611889664998	-8.50772275894365	12.7067939171682	-16.5382989345664	-4.80908457263072	15.0708713618631	-14.889532557132	-5.03440878131474	8.33535153963417	7.13368444179532	9.51173611359332	4.77176281846823	-4.76874677667279	3.49086295380577	3.97856943085659	5.53137014686258	11.3103175151901
