"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"
"g1"	2.61789452762962	-4.96623884450068	-2.3612795306151	-8.71352801274327	7.85198853277778	-4.45319416944513	-8.32774522308228	-23.5399607517869	2.30070436776933	-14.6586798318592	8.15255174341349	6.21829716308794	-3.68434047672845	2.24230559869417	-2.89685384305109	-5.38350798054358	-4.44546831051017	-7.24505668160858	-0.34048067926227	-11.267565823791	-16.3177934219104	9.24992946048153	-8.48365736385586	-3.49405589525016	-1.12078063543922	-14.4701259102643	7.86291624614843	-15.9766431318408	5.63452184053175	8.03349740212952	-2.82090584830012	0.554654811349411	-0.0325173205620419	9.24229185953858	-23.9578624747623	-14.5879954011202	1.75245809278116	3.68782720729622	-2.09045088944853	13.3757373808553	-3.21228759424959	-28.529076756059	-5.46098714779593	5.12086032707745	3.09613657167206	-6.37200876903213	12.9853596477177	-10.4690625644524	-2.74516526764347	31.2444204780472	-3.0973221881704	15.0542698415273	5.04844404568209	18.2442393586274	6.74871503962555	-17.2889250727745	1.92597751488094	-2.11599762955607	-2.04480702377938	-6.0245028144957	9.48933761051588	-11.8105498880224	5.04554444270702	1.60644257760788	4.951092553359	-1.27617655339849	-6.48910805220422	1.74628437442015	-18.9322909748262	5.80951679331326	2.83358717208175	17.455887428347	17.7367289428292	-7.09027754053894	-3.29781581137919	-10.3692131310903
"g2"	-13.5677003253309	-4.75633923476146	4.90271454073405	-9.88373588638232	-2.45484545832925	2.94671747504269	-7.4818934648551	8.14562599871457	-12.1107685430313	0.529310751251236	-7.77815008557798	-0.0060105653785912	4.24982944797144	-15.3957408256604	13.3698733680948	-11.3768529904954	0.529189583855664	21.9215719208203	4.93122748287335	-13.1478251179621	-4.09926161752983	-1.46817072222114	9.04361672887106	-9.25924270835368	0.78964078421827	-16.9292184946842	12.6746976525214	7.0046833889994	2.93411154310003	8.12456293628813	-7.81438811675384	-7.78874945434639	4.03354974006624	0.411842606956069	0.225430404930868	9.16295801692126	2.654633717895	-0.940735391088677	3.70686760557555	2.67207237035504	11.2907043791362	8.5593267016381	-1.12046133044902	17.5224844670236	10.7009321985847	-2.56528518188923	-2.53356000826301	-6.08696557576796	10.6275264786027	5.17264986114667	-1.60881486340017	-1.87192643002306	-12.3582027035667	-5.32318116679942	-2.66393477877762	-1.96628682686946	-7.77870713798186	12.9578456690867	3.61333686992873	-4.730742654087	-0.565014313130643	6.24049208948928	-8.24634732789979	-12.9284497391209	8.1080925158409	-10.9383272426669	-15.6470261299861	-9.68711767655888	5.7360415166007	8.36085675261699	13.7732113573879	7.1965026630415	17.8976634026192	-4.18109301639232	10.862102662011	-8.83541709861305
"g3"	10.0221182647784	15.7925689801443	-6.24550841626299	-3.20455059648082	2.16061415548395	-13.2869409902422	-22.0344808209688	6.11369464572301	17.2207353841502	-10.7957119765084	-2.77785960703076	2.44276324298745	-2.25756260282515	-4.66923939293742	3.77229380611994	0.577471881546	5.97284512272045	18.1388625265249	8.12081462583594	0.866810387812309	-3.06298521084116	-6.89677155288602	7.96902646897643	5.76108450171078	-0.348600296164415	-6.09172081292993	7.07108220145999	-6.26019145629184	-10.3890027919105	-8.87137904763263	0.583747469960587	0.291659272130059	18.2367991759798	4.50696331334636	4.45427772326169	9.42360350185199	8.17439612187914	11.8808401042653	9.67306582194394	4.83598552016921	22.3659053456293	0.542266208189524	3.19146730497465	-14.003919332544	-10.0624869382927	-8.2947869177775	5.95060520743881	0.171502103737729	-7.95610450418599	-12.6572384530045	-5.82691161961458	-18.027753131269	20.5663478118603	0.796109564286789	1.88679458584467	23.5374311607267	-5.20412220608303	7.02353425275787	5.69380671415681	-10.1568493301045	-9.16350210026946	7.43208763424049	12.495338424604	0.392424234738934	-8.22069466404991	9.96381628909702	21.3026113886064	13.5228026123085	9.91982924224397	14.5787299707698	-9.11305084960061	-0.31954293450073	-2.20688619413718	-2.71515221348233	0.528803870724303	1.74873672405087
"g4"	12.2286345265304	-0.234033105968738	-2.00326133384283	20.4383167509967	-1.86493184914003	9.31834173150021	14.6190429444381	-2.17723216412196	-11.4876199818232	-19.4502311594614	-21.8511270981981	8.56017192032636	-13.2050358590319	9.32714922514173	1.94916058118383	-4.47560151557566	-1.15447684475571	3.96068171340264	-13.192029891093	9.48754859752855	7.79130192263795	13.6173970638606	3.45028448410822	-7.96913818549889	-5.42862271612067	10.4147853834187	9.72997859471414	-4.77566494783827	-11.3592310133441	7.39852096996706	10.2709648625001	-1.63727367534966	-3.91249290457744	-0.897773750117313	10.251833906444	1.61473885174972	-18.7177864856692	0.473857495085984	-21.7944701529905	-8.84972975311325	15.2749655060644	2.14186920663137	3.45349218011999	-7.91291360947892	-9.51658748802351	23.3613001754429	8.32814813528887	-2.54685919515887	14.4293341008909	0.1844121229834	-5.39593696531941	-2.06424748981103	0.393628824621524	-4.67931592334785	-13.2508462800108	1.95815205302826	-6.79385980531471	1.03460000462372	-1.31169530545702	0.435008209807571	5.82303177458169	-1.7028086413885	-0.244438042019969	21.8414417078268	5.2976019057168	-7.61203558777527	11.0764859445051	27.3185740428561	-3.78305110394643	6.51236548557548	-5.94050369927507	0.695768829277341	-19.061151075961	8.61734057318204	-13.9061685792003	1.3354041973491
"g5"	-1.1748963072414	-1.33302597325343	15.7518645266955	-10.1668658832093	7.71465971315678	-5.88426112108557	-4.18771387214518	-5.77828368505646	2.68257162079645	15.0283411669007	-16.5415831625265	-9.78817128707119	5.45972393976675	6.72379757167171	9.84243891313514	0.466052055780737	15.1345063101021	0.316499607376189	4.79512962738393	-6.17881481701543	-13.4087610129512	8.63703035384957	20.7428846116433	17.9004479337923	20.9155392662073	8.68552818051263	10.5299170408585	4.3403111803481	-22.2433505446569	7.94532716261073	-0.649840602733755	-3.35503370329488	5.0025280949051	-7.27507131162314	-11.809080811844	-6.94397911391283	2.3645191876365	10.3951931127392	8.64412683985736	-4.51320505873735	-2.97147094919703	-11.8695706118834	0.142227220489322	-0.154174121203996	5.84174327715464	-7.06503234490962	3.7626449497256	-3.0878658410649	-5.01844103198347	-9.49279550609338	-6.02203992228021	-6.91275934164499	-9.00082000212721	2.22167216378669	2.63963260049491	-13.4091658329508	-5.6271878995587	6.50521965804955	-11.0134486180762	12.605315530777	3.84523975340847	-15.4677104801789	20.0912192045668	2.11143048266069	7.52060061464802	0.719733906490108	23.2591850358883	-1.97438829147223	8.40741580347756	23.9529996807845	2.78027532490515	-3.61255090851451	5.00057410489487	-2.66675497524115	6.57356684813661	-14.816289904273
"g6"	4.86260550134903	22.8030070883481	-4.22197012857038	26.2571887031499	11.2844861207561	-2.47710199820213	-18.2490025450956	-3.04653685365416	-8.7183837895219	-19.7896050258438	-4.00053033924684	-1.95569797115779	-16.9827183165501	-15.4853714201643	9.9377350100785	4.86844101184127	-7.52260828792421	-19.9643484696577	17.7525614351354	3.52734659845147	-10.4788695317941	-5.73217754674631	-1.75842988163411	-7.99244871729941	-12.2991599238718	-9.06275049629341	0.739909864017395	-0.123364785287258	-2.47695550887538	9.92527265309737	4.37579312464629	9.89312011126709	-2.26177577295647	0.941261248319062	4.05309559074443	-15.535930387194	-4.48300931497368	-0.662894466062123	2.76410556222971	-10.5031408414458	-4.23416755166377	2.4729518837061	-10.4191924235079	-12.01065230193	-18.4792904087916	6.27643170289009	0.134537754326322	10.8941385532344	14.0258999170115	-5.29446760708069	-14.824011956664	10.7391505365888	-2.21696063753419	-13.7577933100682	-2.3458890146218	-19.2919242812372	5.47402482119763	-0.291822138713974	15.3119294578725	12.461495286928	-4.19156897643828	-3.28057877441412	3.67635917670062	-7.20890675361015	-0.815860986190875	4.49112156506883	-3.95232499909182	-0.276735934164094	1.8169394079581	-8.38603440630559	-28.3704335685135	-1.26664645391976	-10.4013734466281	1.6330694194482	-7.16844815595207	24.4975861414958
"g7"	-7.25605170818804	4.4989691719085	1.78628661491132	-0.800868258278719	6.24682819390352	1.93109487273898	7.40619260176009	4.23310761925299	7.18973775538315	15.183685429767	0.612383706838856	-11.043315198833	2.69248309020833	-1.01784134652238	-3.53929690146511	-1.75376260840177	1.911115789361	22.8394243949813	19.9129680855991	-12.6706226639819	16.924068614323	1.15788208245917	16.4616040655663	-21.3655210292763	-2.57203289514384	-8.15862684540963	16.2019799537945	5.99384070086387	-7.14364784032396	5.54525489446885	0.861129324436526	9.48196350882847	-26.6841699833127	-6.77495415123226	-3.27103469853629	-7.79425659785412	2.76722669050855	8.34257044217592	-12.5062375471829	28.4579948606453	-10.0037520043497	11.1508515734008	4.07552243689946	-4.47007174242492	1.98111403709676	-3.22489810809905	-4.19907966206967	-3.6890110998322	-4.45123544471	12.5480575982928	-26.5153687607385	13.6739521556181	-26.2432742126762	21.3609375385194	6.49125848511262	8.19587168059751	-18.0529802004725	0.733006183919702	-0.118274824735099	-16.1132399503139	-5.33423207120832	-7.93202453249506	-4.29298793411988	-4.88553713572442	0.466306809858205	4.45183367421694	14.6094147216492	2.36484172275159	-5.44717500615941	-3.18507872131129	20.2112256538268	2.38340898691311	-0.251996802851502	17.9254687500142	-8.82494528071115	-12.5180974693297
"g8"	4.68246476320726	7.5168718901562	-4.45593305742268	10.0844146985808	15.6665038736506	-12.5333235264791	17.9893865938001	5.59388451191241	1.33692079192744	-1.32229961612983	0.408018016707546	2.26267359572169	-7.60237333174128	24.8149428653221	9.87775082815902	6.3097245490911	-20.5305199004461	-9.75502136869766	-33.8714782244836	-5.06995374245411	11.0532826026532	-22.2915563960804	-9.92386531632856	-20.4006746920377	10.2584677174804	-2.53026990450661	-17.3456596984876	5.66053023059109	3.05759065137547	-3.27470861641891	-7.83905766668795	-0.467118229273024	0.0423463982270669	-34.2956700209328	-6.69483484478636	-3.1400154600004	0.623062912629006	2.71050595397848	5.58547837954118	-7.48665393165331	-11.2038721645923	9.29341684124977	3.2412222961723	-7.36160825734913	6.64271902946048	19.9753578592585	-4.84917265829842	-4.25363218925955	7.77506867855884	-13.0649387713888	-5.38839123538318	-1.09465411318411	-15.2518118019537	12.1537421043596	-12.0693182448749	-8.73147120754244	-4.22641631458519	1.63853415322581	30.2532427087975	-12.0215167872264	-15.656172189184	-10.3278648698428	6.9259460254159	-3.81095048014214	-1.4788350170021	-9.26496726861963	6.03708632869531	-7.78105752991357	10.1526480927076	-5.08872426310985	16.1463252141407	0.779398707103751	-10.1442998034428	4.53645162521342	11.4368564423482	4.46363656109838
"g9"	14.7751861220652	1.53572483661366	-7.83578976897546	-15.4184937318654	9.17461927654291	0.826999568012539	11.5845583490886	14.1848757844992	-12.9077744652865	7.48652892939625	2.55886933419661	4.20523066634861	-13.020322410282	-4.05920723127007	2.77377646405102	0.000182541174882263	12.398275457613	6.56538836982637	-3.74720894212822	8.74191652112006	-6.72822957320218	11.8417262510444	0.795119547948817	9.97932992216394	4.85834104039527	-3.02398362438077	-1.75076175622797	-10.4165698311697	-16.7127479760983	5.04721319621765	-12.4504623308811	17.1446682718279	11.2967618944647	-6.90621601500198	4.3089664439011	-9.14843857297215	-10.0859111533418	-16.114072023525	0.739740201146505	-18.0484386753412	5.29745225505858	10.9303967243967	-1.14133943932125	-7.39841183934026	17.5391621527161	-2.59047551824029	8.4954220991478	-15.8576258923969	-13.041349306864	-3.78913030226926	3.95767352187226	-10.1371626698047	1.63231112910782	0.396671565808709	10.8433353450644	-2.52154954184136	9.08690448104923	-10.2704395138229	1.87663789532369	-8.54696433915039	-2.89131782470069	4.52892542645375	-8.20804857782277	15.5539827985447	2.1999658306267	12.1100403752203	-0.18167279183775	8.36288894408027	15.1352000978464	-1.70002101378267	3.78670599408681	-4.02621869068169	-1.34894499263454	0.732087367181268	-6.42935080829524	-29.8548697992097
"g10"	-10.4648178823089	-0.463871927430597	-0.911760057641803	-1.14462660932145	-4.28469369199455	-0.221941289849391	12.8028178348363	11.0919043134859	8.5563030383338	3.6194149273782	-6.29170064939808	-12.8159887815325	2.85266456190321	-0.102817104509612	14.8090161661631	-0.682003149457358	4.77734449309155	-8.52392110576482	-11.1770458766363	4.76897789474485	-4.67752669863944	2.59595628505009	4.27678347866429	-2.54763735190205	-14.9061288073184	3.48871380162613	7.74752364545555	12.6055287499434	-3.61776204901609	7.14311833175448	5.69624794081007	3.55026583439316	16.3503074514816	0.727814177569159	4.07305977706829	-18.1609399553324	4.85146851953748	10.7118836349577	3.77978541168606	-11.7153502402178	-12.9317259163806	1.21211697510225	-1.21425824274731	2.22514808288782	15.3293803260704	-12.7353360947287	1.03935496350865	10.1044189621799	-8.59528464574207	-2.56353910269409	9.4047653855156	-16.8331861734153	-7.53757240441908	6.93271971691008	4.45434077032532	3.73757829042364	11.894536186559	10.525195774095	1.84054236784725	12.939573700742	-0.168791551351695	-13.7199758025869	-1.58841826737075	-9.2374912203463	19.1676035751339	-10.6133273020862	-12.6685819437751	-0.3850010001909	-15.5729329861257	-5.5703504273462	-3.49721594857422	-2.25963805034083	1.35732261090543	-18.3195632780459	0.803924681623873	5.21526627054808
