"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"
"g1"	7.04498767017394	9.49565363482715	-7.4350943335138	12.6316584245216	18.4574892346961	8.23937573717712	-4.06234275550021	-11.9356170199866	4.02661578523113	5.88199538828357	1.52551822360952	-0.564554866442424	4.84321274830615	-15.2042464025826	5.57695729128481	-3.25566591200696	-9.10298867916665	-1.54956698686247	0.633553960419277	-17.916580463788	8.10802638754921	-4.03987727344875	-8.28510670345076	-19.7495505904802	19.3171364785064	7.13376342676701	11.9404349791272	17.5868971433352	2.17098066369077	2.04114837064687	-8.2193118731906	1.8567064640948	4.66811700830001	9.09755561579649	13.4752039580652	9.41745039952333	2.17074386176619	-10.8623612776461	20.2419830493914	15.4037589686094	-0.0318982557415065	-13.5793312684692	15.3685367005794	10.1703236480933	0.157097138918469	-5.92368713511749	7.07096432547465	-10.010748141763	4.17747873313018	1.8353749450026	21.3721040683591	-4.37752899409587	12.8834599148917	-2.5260078289404	1.54866529914781	-25.0575743837788	9.29491246217463	0.926096745286436	-2.08365466122005	-4.08827007011725	-3.13862464787681	-3.48360796357558	18.5133334669455	-9.18284960409803	-11.5224459757095	-13.149430393614	-7.22411043952839	-8.27537014612571	-5.95953058328071	5.39276346936076	-15.8025320907832	-5.9162992936987	2.96942882986079	-7.11643142389415
"g2"	-12.7039915562807	23.8203124856816	12.3632769942099	-7.54003508737176	-10.7723047644438	-4.78780016572192	16.612607756513	-9.09694937182739	2.86891688572248	-0.562289908542972	-6.42222371133773	17.7768458036141	9.21612966168975	6.64669891617533	-5.53428656015714	1.35388150658967	-0.00127453274838404	-14.2630211484654	-9.67759304577409	-5.38449912190745	6.49865536637306	-16.1637485969607	-18.9506780679824	-33.9462112154723	0.0510345095885388	9.48255960547993	-8.92316460305635	11.4353411191103	9.35205845023235	12.4388223433419	-8.59382767030299	3.91641767700058	-8.33074374287898	-2.0046233343464	11.7727599818305	-6.94935775261661	-19.2882335438728	11.1669564965871	8.78802567019497	8.76570107425936	-1.68955160600846	11.8438859235658	10.5532577118159	0.629122576250405	-12.093840224256	11.9725324861224	3.11546752517472	-1.92257319422542	19.4705906083971	-22.9356464929411	-5.84133541016377	-7.5569139447816	-2.90047743938107	1.393960272941	12.1778569076313	9.02234029069308	-7.91036286094694	-7.01895567701507	7.25794607114608	3.00790372073369	-21.629615860768	-5.03318001935768	2.78737675234942	-19.9342168472389	3.57840988123793	11.5854295268574	9.2478166294168	3.85651442324685	10.5000499298255	9.5978600752669	16.4172443540331	-6.03004183450813	11.2868846991431	6.51824755284371
"g3"	11.3280324031636	1.44866123013743	-1.54625079744269	6.91302358043325	18.6906096785067	-2.93313689491751	9.00279024351049	8.21796288516366	-17.898666824907	6.09435906412509	-1.98893433620811	-2.30168110187287	3.3069406653784	-24.9957268622505	-9.06585490809841	27.2322713252098	16.3978297204977	5.70332624996747	18.3168645875805	-11.2964965801998	4.45732212842384	-29.4357581774817	10.016928228337	-2.9457270495871	19.1269863230853	-5.18300501423881	-7.88945176496075	-21.8269335339624	-1.27260196006731	0.16646202330694	4.80701853672763	-4.75244436909994	-18.2250875527677	-0.510541157604476	6.15330932960786	-15.0184641660725	3.05345821947077	10.6863223342657	-17.5798574249994	0.802524014837002	12.2397619710688	4.80432008069637	-1.43138470110929	11.7564508406165	11.3738931648633	7.96516728111887	24.3888421885507	2.01539779832921	1.88649440120909	-13.6143961196911	6.15321270293837	19.9516925960496	-11.1778404118099	16.2593825289471	0.714505107022312	-0.487087148479306	-0.141611171113181	6.55276309095085	0.623451304269977	-8.25519790903035	-14.6861203078352	1.49188898881317	-3.47922009629269	-2.07074168073104	6.00167615997859	0.564115932596419	-2.79285510467261	12.4557536038798	20.4283773389418	7.62686623127762	-8.23648093363545	18.4785216591072	-7.69812402302858	-7.1905661002084
"g4"	-10.5629782625535	14.9274034173871	-10.1387961836009	2.7467091193268	8.95517872451796	4.70595366961017	-20.9884034118385	-11.590310790494	15.3748790529467	-10.4069402544867	0.566065484829922	6.75340937578909	-19.3876502746032	-9.46951125164044	14.1945113580354	-9.21312840978432	-3.06035675353723	-8.74209587755402	-8.54461248195613	-5.01304324324059	-3.15233890392828	-0.528912249836234	-13.3622224264888	13.30655146302	-5.64854551193718	8.92645121129035	-3.68545012815108	6.49204017065321	3.38437354730216	-5.73521344562681	19.3635012254945	19.8486003460366	13.261092941904	4.17045031059832	-2.6104463761347	-0.683322590033808	0.382929482672406	9.63022209300689	19.5471867954784	10.1594434763119	7.169238238121	5.2231702537751	8.62034142868619	-0.427561722742443	7.90877014023644	7.62761576704078	5.11198784627278	-10.394734058581	-0.471929409091539	-28.8323889421514	-13.2060735265381	-0.0221121210589699	2.01144105356947	-10.7264179947734	12.9939350841657	21.4776675724288	1.7652565173095	1.57641728470055	-5.34602930526258	8.82033785631714	4.42205500434628	-9.8694409612346	-6.9132355909085	-18.1380832168908	2.1154855560907	-4.11142820085706	4.12951459540021	-1.15886794046829	15.7336023018857	-25.4847671311786	-0.998128198493848	-3.39319205977253	3.10282251481853	2.17012074172195
"g5"	-1.78981503031752	-24.6292853985631	-5.07386197485923	-10.7146612442059	0.358775597291476	4.43947676847765	6.43506592094936	9.82402689958295	5.49264330776147	0.225219237508678	19.6227654137714	3.47409958942986	8.16187941908316	-20.0030932999757	19.0397978279699	1.23142935379708	-2.64540071704867	3.58826938347022	8.54941965970772	7.98020130174002	-24.992114628836	5.17689235301708	16.5288176857679	6.89554925786664	-4.96161691211964	1.01529363234147	14.2375135169745	-3.71044792895503	-0.0942666459947173	-11.0224486979189	0.271665209156646	-5.99760400364153	-7.16069064672507	11.2778831006031	2.02139364309321	-2.20409092155778	-3.91416305880381	-0.0442394760485924	3.19609322417805	9.36258034763748	19.4300970728828	3.08695076708854	-12.6896430813184	22.7600390129398	8.5400392329689	-21.6192523358589	-8.30207251443316	17.4398365707441	-0.645691661250727	6.04762723931185	-6.60177429022385	6.56036118055935	14.3481008112333	-10.5683593156253	-0.283386141817067	-9.4307120603039	-3.86625793268977	-0.079190551897423	-5.28832839686027	-2.25705186424446	-1.25703739627894	-1.17621334883399	-17.207506498002	-17.5954997992443	6.92542072895382	24.3017802388912	5.16730433807518	-6.2309164850878	7.99620996214039	-14.0358672861571	11.2251277746994	-2.26449486453413	7.99931286518746	-8.71813090559751
"g6"	18.5333355534379	-15.198573144049	-13.9833705757241	-1.82864427424671	18.1608878676084	-8.32920314009104	-19.5258510125987	20.7590238226277	1.70323424958926	6.97728849774574	-0.307925440000167	-0.822152031146191	4.25800713222252	-8.34245382937669	6.76471559496216	-6.84529727653606	-1.0182900593742	-5.89598232952959	-9.74536081022827	7.29895530364445	1.64683338047393	-7.14566006796027	-2.72918694995132	9.6517600179907	-1.8576631857092	-8.27399772646126	2.23923304108742	1.17051322237496	1.29208130922537	-2.14717881588778	-13.2729652530186	-9.80876080520715	-6.85022417207348	14.0727670938581	-1.22265048293795	-1.90581621688185	1.74418881415078	-10.4851476595662	11.3791666396308	1.36511064806209	1.307314620826	3.16129412406728	-17.929594121883	15.642552877132	8.58308364604912	-16.4147275150047	-5.9180027910577	-1.44079193906851	7.05756951806672	7.00754827548239	1.57323306042523	-14.0530939024465	17.026931347731	-8.78976710234848	10.2788038553493	-11.5611653808634	3.70098289453764	16.7676435188632	-24.5514246678981	-13.0626880849414	4.91458987944497	-6.38293925929738	-1.33389894522937	14.0678189503001	-15.9730454508628	-17.0936368147365	9.16106604831101	-7.0168305050954	-8.58395977468432	12.3809502127699	-13.6766127015351	2.9379036521775	-5.80041122744367	3.88369264974357
"g7"	-12.1143113354984	3.95002673439386	-17.3320862968949	-2.32399507104982	-9.82687792456511	-8.48104774919685	3.58838947773454	-23.9827036405215	20.297371650736	3.71357498378526	5.64346570711848	6.42296062378861	-6.10448034127791	-14.2113659016888	-2.64762000430056	6.3581253815057	-15.9435703670433	-0.863446561360672	5.48471943044743	-3.94196503660679	-4.2005081259118	-18.3134078347653	-5.37538063237164	-3.04283655968645	-5.9728787126604	-5.72704290649973	1.59694782276596	3.7696485665674	-8.51277690735635	6.24191319320718	-14.839460499967	-8.66864522494595	-20.3012865500962	27.690520611023	-19.6904091704279	-11.1274450244162	5.25673063954501	5.35346276450345	-12.8573379445064	0.730903976188014	10.3212785429743	-3.82595589053797	3.77263879444363	-8.59486977023173	3.32229419502133	13.0471474985264	-15.5610022397106	-17.9407345951276	22.0159027981961	26.0576216237797	12.8427820806426	-4.04630644833866	-3.51591692277149	-15.1419520093851	4.52053448922543	-4.25121590482136	1.00340310555769	-8.73175799621242	9.40694531457795	-23.7402044101352	3.37434420670856	-11.2548264858802	1.78637797681262	-0.56634590190013	-19.5272602536959	-4.85813394495858	-5.04128463652881	10.2257934737411	-5.24644838430716	11.5948035705923	2.46991343874238	-6.95517817212677	-3.786461132336	-0.962656710904903
"g8"	10.3355194370185	-17.9230978526496	6.75720118241716	-15.6357716867956	-19.1732606210152	-1.93408359579543	8.62531464127653	-10.8685705464866	-8.08545098284904	3.31728938681656	-0.0475146076315681	-12.4445213602627	17.3383373407261	15.7431270958089	-1.61467838523166	-19.7328257042346	-19.4787004487783	11.2180998766014	1.23551846505245	4.69422232882475	5.84463484982052	-7.12316236844286	3.87393908343417	10.6960402108221	-0.746672345263442	3.45370883434303	-18.2859875910068	-1.5448562956635	26.8837001760462	3.92216685212967	-1.54539023200628	-0.48489163230942	2.13140595177158	-18.4750484789069	16.2489161483748	-2.7392465800207	-23.9483255810851	0.232283718455129	-6.72672251380858	-8.80662475459501	11.9501974634108	14.6022449095344	-16.3890841169683	20.2423177924654	-22.1848425832309	-14.2073742926537	1.76364609954501	-0.405228023867257	2.19975067595832	-1.47999069953873	10.5985295314209	2.28702003970813	-3.41875335635434	-0.8772602079981	-3.56498522618713	6.35978065173083	-6.21715924853159	-10.5838438296438	13.7471027223623	16.7325764608681	-7.15170903897928	0.0548042669386029	10.0087806640353	-0.201569655923355	1.90496099187937	-11.1372147425556	-9.46445281759005	9.26479590723784	-2.08462526083433	-2.66394026900782	-1.10115212890197	4.66529183415168	20.0666501684859	-20.1765736864851
"g9"	-9.84211463568739	11.8038797131205	1.73907822482618	-2.33503851974531	-6.34986357251542	-4.30541422470983	15.3173664268386	-2.43193208895884	19.4555260857923	-17.1160670976351	-7.34110097335472	19.7650973942838	9.47942928338673	-9.69357328341426	-5.747809820313	5.60825881508447	7.98187554870744	10.0058291986053	-1.38269164548632	-4.39226984688475	-4.54685319966684	7.96518881676857	-3.31131305211597	-7.51548515108245	8.20665502616538	13.7830279788293	1.349207371004	-5.53706397850538	-8.42183839942181	3.5991602579309	4.09249052393051	1.62252874915376	2.00962905794959	10.3758422938692	-3.65491200795522	6.45903823427654	-0.177416329226296	6.73527287958514	5.66928589989709	-2.40693832546099	0.627564865650292	17.046440857171	-3.74515205903384	-13.0583299960406	-15.9002356711417	9.96179520349695	19.950387796515	-14.996008521889	7.305730980708	-7.61713895121401	-0.488950324731369	9.26367908814939	8.61139943522072	1.33305125661893	-5.49893746723232	-2.2157335806587	9.14345652310235	1.38559713234991	-12.3694134448447	-2.91075489837504	3.58963031896768	0.447654245676629	-6.4589952082802	0.286408217221356	-5.6851941649492	-8.93882283521772	-1.94758823851758	-6.38935492229573	5.31962471980362	5.06039905729358	1.3660314846021	-0.384864246684028	5.32070770080157	5.34386124312294
"g10"	-4.96862092391764	-2.13698098436734	4.26184741058473	8.60750543606872	-5.62656254555433	9.60705618518373	2.26152100725836	-1.99835496080816	-10.4054556731695	-10.0882805632172	-10.8169289921737	12.2294982397492	-35.4685117957917	-5.13875167869538	-2.37396632216584	-7.60844733711458	-13.6631557804627	11.5750260298864	7.81515479299467	15.9146050077246	-1.37878240831672	7.70913142163036	19.2860845344385	0.820432471542831	1.685880072119	6.38111501755036	3.59325999036172	0.842126263122168	-11.9295703677848	-1.64936502273651	-9.95008838163664	3.35603004635653	0.349362076598906	3.30868306499966	9.90930428003084	-6.52251480531165	4.50771159262729	-0.398396221731779	-18.4364580369998	-4.77890300572425	-0.461473714348559	-5.90110067849929	6.48985350016717	-8.61573129337547	21.4648987994881	1.00014685507567	-8.55449471767609	4.42985117584391	9.51212875355309	2.93977722430896	-3.06252345314721	2.18417866835712	2.41677890492841	3.64580334506348	-15.1017536732117	3.04003088218545	-3.28642816421344	5.03998231768017	-0.58420797960314	-12.1146830114112	-8.34182275801953	-14.3068151454574	-1.78472936634412	-6.59651249303041	8.09818531815666	2.27043496926093	14.5023852002618	-10.111654096222	-12.8248323044509	-3.39472502180851	-5.00225595472631	11.3998760396453	-3.47468208835393	0.907344724846028
