"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"
"g1"	-10.8436053171581	-8.90303879895761	4.2238894211353	-2.01365227963869	-4.13358424880017	-14.1804874967257	0.657081206639772	-26.7282110924965	7.47405317900216	-15.1035761161482	9.95940795874092	4.74870031170444	-0.314755490802495	-0.738202930290902	-5.78519928895991	21.267606130435	-12.9661258235221	-8.23230910050377	5.98455842972075	5.99613413447114	-24.7549293014843	-5.73970587762942	-5.24954784613049	2.65555583035961	4.39010866432571	8.29799763145617	-11.1098674589764	11.2540541467872	9.51886618477625	14.1137388869607	4.72198634592397	-6.74906416322055	15.9940482912814	-3.64526298505753	1.0038752354161	-6.84997540480763	10.0370791565022	-2.7060765483989	-15.845443798353	9.10322913525224	-15.0538184437199	0.73745661107828	7.47872547888141	-4.77229368418936	-0.375516612387928	-8.3019223623645	0.149772885703977	-3.53690721493947	-1.64241692913452	-3.06670849233362	1.62113038844467	-8.51935674337329	-2.35928563293326	5.40292340980398	-14.9193060134333	-7.74214829012176	-6.20461712457777	2.83401307191078	0.999031231590511	-10.6590962205086	-14.985937560694	6.92117931186054	-26.8537814566555	-1.14020306999257	-16.5741978062377	6.04849924039928	0.664382591925276	-12.4144273469754
"g2"	25.1874407083222	13.5690218718374	-6.5920632523289	-23.9625294870675	-4.42238563545321	-14.4140980460293	11.3712261631805	-5.07036023364379	-15.9448472592045	-10.8491626981137	-9.38524902607625	4.93855122879281	5.08158734952029	1.9818303379151	10.4155048651904	2.91854641653478	-3.48305395249837	-4.35117042024027	13.6068574935697	6.10953786916623	11.1630482581234	-14.6880399568959	-10.8196684433711	-0.563254969464417	-5.66174609309181	-2.72322160799234	3.65354723127758	0.906649609331466	-3.10477729767648	7.68397679826136	-2.45150763211656	-11.0598533428304	0.905468785569612	4.133245089371	25.6023333605449	5.62719189437797	8.21205231866362	9.16819931443854	-7.44096171140378	-11.1305731623582	3.2213144821993	-7.52327910347115	-3.07131935465617	-5.86661875288814	-1.57258728904695	-0.110558405127052	5.28242098551274	13.7484104441911	-2.79535204691885	-1.33513507230061	20.7332272956788	-0.324427357999818	3.07380553936931	-13.8030598545394	6.25104420890534	-13.6737460101078	7.93411693263653	2.16339877881441	18.7922514513363	-0.961332546723398	-0.0420858151543226	0.245626045854221	-2.33132202306115	2.6054289885113	-3.17197363125513	-10.2951320906354	13.0154562988978	-18.0219512607401
"g3"	5.02004482852911	-4.06631100637522	8.84534840549233	8.24320606645552	-7.83799434953609	-3.76616101406181	1.74524515509302	3.33879712533624	-19.7696270516271	8.70572263625823	4.29858917403718	-18.2028016779153	10.3383212615273	0.971398945507098	3.79515128424168	11.8430060274102	-6.98618821683884	-2.67553664737628	19.2413935965222	1.0531433303878	16.7327286270268	10.7803739858146	0.397254483481999	-4.16564173121332	-11.5142468642469	-7.79070836954441	11.7194157471988	-18.9044348023812	-1.75761146335827	12.6405746927617	-0.260017588037585	4.05455494925971	-2.10079381146538	-4.91952358977021	7.19233759536781	11.860580096441	26.3475727540339	-4.38905942917826	18.0077128048743	-10.5610314175821	15.4544532269022	5.02536071243419	2.92932683462437	7.54323501924543	9.05734452292643	-0.120168141107287	10.6649409313513	-0.571266554276868	8.20370272054168	14.2743872877365	7.53844664741184	23.6663795468424	7.52799474999349	8.5059056179676	0.911056128431035	2.5879744347166	20.1865655636432	-13.3869382693594	0.10834772920007	-19.9177303822859	6.81511479948304	4.12149525629373	-16.2282328696933	-2.82511330049524	-9.92882137080008	21.5673222677653	3.50658605499171	-18.6093054774803
"g4"	-5.88537259193267	-10.4792718745115	1.53380684590371	9.97204568021504	-11.0471276123868	-13.1117407431194	14.1765573309939	-5.24545000135556	-7.54900142031816	-4.54535060565787	-0.162417295676633	7.31995008276749	2.20722130250444	0.862738085354271	5.60009972394425	-15.2741054681785	-0.505093569203518	2.91806793677386	9.46991932670447	-7.82519521868498	-10.0266834372035	-13.7605998185355	-0.35193602046098	-5.77879809531464	3.59321260720737	-6.49101448240614	8.08185989221633	13.8283025305524	-4.55577797893773	-11.3242487630784	-1.23302038858733	-8.44828266492969	6.2698819532837	-5.16310026866141	-6.70639518049401	-8.72382333555211	-4.66525124314339	-1.05150850520608	-4.08464108477346	1.57505181636698	14.0946799910269	-7.63061723312234	-10.6781648419396	2.80396975845474	-23.8624569868561	1.05514059986628	-7.90219077924617	-10.3902044811693	-12.9993281464053	12.774367889089	10.2321550664754	3.22796224909211	-16.4368550796784	-4.79015772637361	24.90643536269	-12.0201279692808	-6.06499692140225	-13.7919432909111	-7.29323110899698	-14.0487313513296	-2.10520827202902	12.1489411583074	-4.93916193334556	-10.3531552400658	2.50906193046072	14.5875145836955	9.22951014462222	9.24776881578057
"g5"	-7.34643667674172	-3.70438847173049	12.3182971254952	8.13386853329317	5.49570426728569	11.9411245615019	-5.59141334072412	-13.195703537508	9.30711573145182	-7.62170393543805	11.5454839502987	4.84015858369369	9.12777468129508	-2.15877236277511	2.76175107296643	3.63301766441562	9.11836548869063	-10.8544121334583	7.59514941251196	-14.8970549153409	9.89890973802951	-20.7166421411798	-2.9067725891597	-16.7632031015162	16.5975034646597	-7.26025284733091	14.952605624333	1.25832496847804	6.69407393278602	-4.90032051203796	-8.66974015867984	-28.5328180323797	-8.38930323433688	5.04588035928221	-6.55726450212804	-24.9532628879855	2.24698404499959	-4.56637805012885	9.79618971368963	1.74187377218317	26.0641365301538	4.84311837451081	-4.71343653684191	-14.1256497097736	-9.63272180703236	-13.7404499517249	-10.9784298939905	9.43608661189052	-3.6298443042187	13.1203489133773	-13.8621253729585	-11.7665104566913	-5.51250002869588	-4.58609570386152	-1.93992416421344	1.86027443564441	-12.9751871984353	-0.498147934119711	-5.19027200890499	-9.10801922600062	-4.73794820011096	-7.35655040027282	-4.81205610126327	2.31765148836657	3.86098962992966	8.50220345043411	-4.38726797407819	9.90407456611284
"g6"	6.64314375253357	-5.6368851299391	8.73858009867259	-22.1151358507051	1.42974909764682	10.516419960633	3.93704945679971	7.04198014800301	7.33553040806066	1.24411311787577	4.71940923047392	-1.49324518301315	-3.51578707420108	-20.5105393142132	-0.339976745285684	-0.591939775687289	-1.75525657333198	1.21607810615177	1.25736896188333	-15.5199905264838	-10.0602222626605	21.6711510238361	-10.0677820293136	-2.96927111292549	-2.60237823049954	0.974634569679204	-11.5422891737428	-2.00114604001063	6.81536766995603	-11.4020243539667	19.4965789455631	-13.4245213830147	-4.68713750283339	-4.38963391418044	3.67127474182448	1.35258401297647	-0.251415946804247	-3.9644047243191	12.7246113498101	-1.84541424813081	4.47333143814642	0.555990997259147	7.20470851506611	15.7168684310165	-4.47563783101702	-19.1309272898443	3.83371914459857	-3.77582785454419	-4.01353851583129	11.5970761500311	-8.44407377588371	-14.0854279046875	6.95762106319308	-6.93565691513647	-6.71283309759568	-11.4837424016654	-2.0252097325061	-4.03450437534705	-5.7800758204187	10.7617632161571	-8.6878557192269	0.212442638006455	-11.7844667305089	9.379401130141	-1.76504330276433	0.838084926954333	-17.3342068808558	-15.3459047436287
"g7"	1.15092148341633	-4.66308012633415	-10.0047167570669	-1.66941602222954	0.677737749454644	2.69816321445442	9.73059360978358	13.198490329434	8.63575652740498	2.41305139130014	17.8341064226174	-18.7569747994942	-7.79643782920488	-7.84656287515543	3.84674276754789	3.78718445513843	-1.945370206192	-6.39584339301263	-0.313981894139724	3.64700400233834	-5.50805899782061	-7.29695983986109	2.13526127929234	-14.3804828047484	-7.50055563464828	7.62174336320469	21.2029943497018	8.32371802254809	-2.72739507266854	17.2109091601846	5.55057034901306	8.91763017520363	-9.31758116984702	-3.62537088435336	4.24879213506238	3.0634760421626	8.11992513465019	11.4990871300532	16.1376374826566	-13.347549346306	-11.0509280456198	-5.19674565937441	2.95651301521653	-5.38369421332865	-2.95570298244436	-3.14417385459915	9.36892059849168	-1.57325946828593	20.2750034534391	3.41847702254965	-2.04832431056741	-1.17403609421556	9.86918314846666	7.57481474811091	-6.60083140838235	-10.2001638163103	-3.06509498870674	13.7843155197425	-1.82223030499159	15.9299540881978	-11.2620940767488	9.15480402358311	12.3447894443938	-6.81716724868156	3.57440835691195	5.73496286751202	-6.60129196247982	14.309692241141
"g8"	20.0342575313127	4.71621240423666	-2.18893743361615	4.9682767338527	-0.328906681579678	10.2928219963605	-2.15866458083662	10.4181794847063	-9.20408345057939	5.36949217407092	-12.3323398814627	-4.37609626336939	14.654054741547	1.04375385639427	14.2514170931325	21.9434758260164	3.94329390810843	11.2285328851876	-13.0069531678573	6.30116845299113	1.79304227343583	-12.5765250371401	17.7355497680624	-5.19529940269775	-3.13617147905637	11.6827766532033	6.97314921104038	-6.26574248792111	-2.81570804068867	-5.26564298733071	0.664635250874136	4.16495893410472	7.01368755276638	-10.9117142804187	10.8036432730031	4.0638076083753	3.64539799902876	8.02101685813413	3.65663768615996	-2.54452557847052	-0.53611700580601	6.29953157852789	-2.03190249024148	-3.31422606491217	-0.701474099662299	-3.52504732559831	-9.5071546339657	0.415635520001522	16.4414419179319	0.185919075919959	1.05465460504049	1.94147878472346	2.33739307403342	12.4239112673825	2.10668105960439	25.8109258879191	10.5307600530336	-1.56529546431226	-4.59685460010521	-6.77173248636384	12.7930122340599	-0.130807417303654	-6.8597329367138	4.87884313855645	-7.46893179985955	-5.71915199412793	-16.3239909163172	4.67446109870051
"g9"	-2.12766892666499	-4.47733651464508	-7.65839478103829	3.03503344139198	-2.34796337755674	-3.21833942377739	-5.13141588699025	3.12838362568247	-14.0146547002936	9.82476014362388	-5.32480115883866	-3.7191901529612	-12.9355307449327	-16.2270782831404	6.57033568623849	9.94791753594524	-0.320645274934075	2.30078237814948	10.1497155631479	-7.94744642742518	-1.48780758200893	-7.35993723856384	10.0269516826351	-0.541057370475375	-0.182393117666688	-3.09324244883276	-7.00133824895785	-15.6921349733143	10.8498669422333	7.2884229592437	-7.19813242096627	1.41137687361821	-7.14673523740338	0.373924524818195	4.84860427392655	11.4868977422963	-8.55375760409828	-2.24246702073023	11.447953728358	-5.1720806009875	-0.651825691824733	-13.423726181406	-20.1889450345598	24.7051003509511	-4.97870192376155	-9.71302427951529	-9.19596860533203	-1.67861886948416	9.6591385374698	-4.32965084793309	2.68258746765691	6.01442749656351	-4.71194839629914	-15.6236900845613	5.99592557722471	-18.4939642182668	4.93968103422025	-4.07834938754608	-11.4871010925913	-13.1173725750326	12.2399093585202	6.87419879509403	-9.98153626884397	0.191803286304556	-7.32778444429989	-5.4818493568948	6.12594331281257	-19.951938284176
"g10"	-3.19396481151678	16.3350145710227	-11.3354544564582	6.74332932602501	10.1228966531605	0.567770861580145	-15.9450843039515	-3.7710944859783	2.64323272135588	-0.873196678132131	9.71325002513633	15.3108131731241	-7.87074411169755	-3.34944724807598	4.56949376494679	6.59563654420316	-17.6045759614193	2.96699956409228	20.7076238335347	7.86876722625609	-4.23723590408545	-5.58395319697834	9.54667118216421	3.68767181802916	-2.82557812939708	-8.07530199747568	-0.111610408896174	0.556743311659149	-12.8869398835977	8.65850204167348	-8.91845701903774	-11.4859842848316	3.09851019943784	4.64740474582812	-15.6875749477028	2.05046650842672	14.079168770256	9.38588641718383	-1.00031891918518	17.7775495859143	5.42914218259722	2.35631557402986	-2.27255376097676	-0.297373464455763	-14.1776549960545	-15.4609007722091	-6.28151294788054	9.71669855742124	3.85008952433651	-1.50475711842399	18.0945619407975	-13.0047579571163	-8.42362571741302	13.1755387906253	11.4162073476743	-14.6447694534847	6.67606536118458	3.60474830201074	-7.5842324145077	4.65673971778413	9.19034480846576	-7.56254796533372	-2.71126120712975	-3.75585098903976	-16.2976181807915	4.75251227671665	-0.976403887085353	-21.4584482204735
"g11"	-7.84914231805029	-11.8427542287661	6.23037711162441	-4.58089589197024	-1.77132694110004	-10.2923792503089	-6.90715855377902	-12.3884942901752	0.910850523235333	-11.0729812568754	-17.1580401954159	-4.44346819053309	-8.48976160859851	-30.5932853011681	-11.360689908262	15.8080983614	-18.5875545500618	9.22436861534972	7.76173901820629	10.6267805760086	-2.90698393538599	-15.6567192645073	3.21735361193407	-0.572938402007635	-8.45880493830451	13.9415724605273	10.9740690028715	-4.77597469503156	9.25894640832275	-3.86361737050223	-3.20572244910804	1.45440012651423	-2.27786009747665	6.60061309563782	-2.61959561865523	6.90858842597202	-10.1032828177736	-14.0481542218423	-16.5900047490783	9.28261624628179	-4.48188686525709	-23.7905013882539	-5.40206974852003	6.81150757725121	8.61331626426432	7.72972515396334	-3.34807623049322	16.5208576406833	-1.1437274643426	-4.45571597640436	8.53778196974862	-10.0467976151111	-4.65239380301071	5.60686870248305	2.23013363204252	-26.3932678187108	-13.2973773620836	4.35569376097862	-6.96181972935111	8.5197769571017	14.7762574205841	3.54798095314651	18.051759077214	-0.294288763604854	3.962498652981	-23.856915483921	-5.59198068179062	-9.96895120138818
