"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"
"g1"	14.9670450837376	-4.55581933883723	-6.15514585795798	2.57816713420356	-5.3970651662267	-0.907279646794591	-6.6707069410705	17.8380290098253	-29.5335933483408	-13.9092850054956	6.72753045740982	-12.519222580234	1.17889653360372	-2.95200802825975	3.54218207552305	-18.1488799921201	5.1169688122101	-1.37670040860649	-9.67573039849096	-0.949330660476795	4.22728402516607	-1.84500015891858	13.2084959982606	-1.88423392719207	-9.8451474933934	-4.563077822966	-7.37129362384854	21.4379477287553	4.82785935078932	-8.74143884482728	-2.43216651622863	-2.71676218951657	20.0787562046862	7.0949041883106	8.79297243809019	2.66005705065404	30.164553162274	-9.31820295593128	-2.83576805049441	-13.2817227734485	5.88952202828794	-2.2260071420508	-17.529035067317	-25.1450176672176	-6.48903175683276	-23.7516267971346	3.50867568918211	-1.7841470659443	4.86760222872071	16.8880019724381	20.2073130857067	-11.6149343041729	-3.33845214413167	-28.3450797103479
"g2"	-22.7380491928706	5.0241863303092	-6.41348818471142	-17.3327596884403	-14.8722940537445	-7.06184153521838	13.1584675316872	1.47444609253181	0.184348509689168	-6.65913107164793	5.03394675042208	-12.0187980917639	-12.1556666285621	7.20501579911633	-3.84036588176923	-9.42777960992307	18.2646347857257	-25.8086813033475	0.622556037335948	-2.13750555858337	6.5445409572497	12.2954165876914	-13.609575930724	-2.18035315337813	-7.20168933627584	0.831792668331028	-8.40256794556631	6.43766147119289	1.62041218617278	-7.70675857311649	-6.70520923141002	16.0665659416867	-6.94866021721854	-8.64285054615575	-17.0797414366005	6.21666507129798	-6.55533571612623	5.89959496481024	-8.93541849858888	22.2254051936801	13.3834775648084	12.2323230823307	6.84544749162588	-7.12686051293867	-6.13901072589571	-8.38520029978752	22.1886548074357	-5.17500324704546	-4.77255140202917	-3.64177970286421	1.1774349427415	16.2882292492253	26.3401593303624	7.55794352407624
"g3"	-10.6582931839128	3.66897285624786	-1.06044587360667	-2.03478766352322	-0.0315169682672561	-4.83816527309367	-4.70143647230017	-0.439160013704232	-7.6051389211756	17.9832484548864	7.05212715145637	0.939671350873126	-3.83845431973391	-2.38156846615217	1.99212250647019	8.71437675238671	-7.60674094716082	0.170556097193008	9.79172210024923	-3.74599112024335	1.06818103523924	-20.4563357400722	-0.494257004467262	1.15853341742888	3.61577456971607	9.25331499160657	-11.7383752156584	-3.92868034888424	-9.14735347877648	-6.91438894436891	-3.64992566541141	-3.18184962646321	13.8746360631566	13.1018959542354	-7.47195164193127	8.43011493403665	2.94620696954547	-1.22950461688446	15.6135283067793	-0.382564725294933	7.62082992104226	-6.6893743485442	5.89971603113381	9.81502253556233	3.32063473726115	13.9541428378515	-12.9595467237906	-9.27000449727854	27.178046520845	-2.61039838462511	-6.20875091226818	21.897974182631	9.63491737972256	-10.712815584363
"g4"	20.4047834940802	15.6812181883116	-7.8911614841358	4.5286145272841	1.78137480383857	-9.89389409797659	-11.9828529834991	1.25616735800874	-13.5746582011061	15.2281677517302	-14.1925770795105	-1.81997721836026	-10.0632729629076	4.64529864581926	12.9159100688401	-9.84489643137503	0.0112756381020525	-7.77996687924888	14.8050269654002	20.2857684720732	-0.593704701027052	8.36508399004615	10.38611647199	6.44549922114834	-5.42374846298581	-13.9512239890296	13.8369399451086	12.2495136114659	-16.8624835431128	-3.25022263788994	-11.1929951763333	15.0552519945555	-7.8981673872383	-7.86106742359915	5.77482174666027	-4.50041594164774	-6.19957107814341	6.69014032329421	-5.34394283743914	-23.6783310236197	6.7775381661382	-0.476970699904078	0.391694093714715	-14.1790891930821	14.063349572009	-1.94045964223935	6.49951555271275	1.68842766015748	-17.0056344961178	19.5052345258228	6.81330630172571	-0.40064486176545	10.93552321069	1.26709233670901
"g5"	0.235698976856741	8.70709451296986	0.67485456806575	3.19762745104831	-13.4570099732305	15.8641254136123	-8.54798464469465	10.4855849142783	-8.74221294572019	27.1640219170671	6.85538309561426	3.58979274133773	-23.1137990888756	22.7789970288783	2.20419618991794	7.78935329998992	-7.23901365451085	-0.794341250379023	-5.67813991587758	-15.2444536188492	6.33621332603308	-13.8380569983723	3.49771392967931	3.22598869771402	-7.04486622518767	6.61762396074255	1.25294450839911	0.329197970185561	3.39656401169511	2.8779280531858	-5.80096374423725	-16.6914780938898	14.6911656348586	-14.7536703841196	-5.0158127516316	-7.96370157970197	-14.3562756636873	-0.136827635027548	-2.20382047621968	18.5805916356975	-15.7288103505715	2.21026317183867	-14.9277239450391	0.0979948302962434	8.68795562272802	-10.2266587090791	-7.88176743278299	14.4580630509394	-6.9939889372057	5.21317073269481	-1.5434482157833	1.56718462937162	4.40370311118781	13.3042724465396
"g6"	-8.22304454875789	0.674773340329627	-11.3335193084868	-1.95785058647993	-2.53678307906823	-5.90346403834003	-21.0698531532279	-4.01515557707496	-1.14177052955837	-5.19504188877376	13.8720295393181	-21.2110045942756	15.3875652075841	-3.19943927450614	-0.469754510971118	4.14862970409623	8.1934075701977	9.98626974627898	8.8654785208686	8.12513822127073	6.81732032606784	-13.3855364235063	-2.101311108581	-5.19045865355807	16.649330231781	-5.03553257379544	-8.85497332045624	19.8058873927618	1.31749720043549	0.973459471288902	-1.2811562337274	-8.03982456048433	1.35792889531597	7.85999277043887	16.0538009562098	3.21936826275919	11.6600946514414	12.5576994458254	-18.8028869984213	-8.53605670482301	-19.7936046959182	1.54963954609831	2.40485437784992	8.99705423921139	-2.55900513029604	-6.93775788159408	-0.82689755124836	-10.2165583186424	-0.0455537103667268	-10.2131949394864	-3.6437501298018	-4.39266831029853	-9.73838548755855	10.2736533208704
"g7"	3.40275358325253	10.5070236837208	13.126816434764	0.720133307027389	-16.3374128502488	26.8543105671127	4.10186570682975	1.18867233689781	10.6021929799981	-10.5029818833603	14.3212838256989	-3.77685894959564	8.84089663671755	-10.0404204771214	9.9051497588906	5.40785509010492	17.3321184769906	-3.85973341733305	7.82884284682539	13.3992835577114	7.95172843151419	4.07695440788142	-5.00186491390814	-9.98671535404791	-2.38733666461354	4.34676005453095	-2.08241768440546	34.6927320693893	12.4350559212298	-7.00938083256119	4.15600311386854	-2.23155109551746	-14.9703337990626	-4.17959837522333	-10.3896984706296	-22.6386464643195	11.6196988307347	6.23305731379157	-7.42327054667134	-17.7296457685848	-9.04171366884682	-19.8173861973055	16.5569345363752	17.1113059332009	9.28710962484385	-3.83886739173284	-22.1466573455583	3.99020721939962	-13.8514101918232	5.84691437849549	5.3540739949692	2.59751772852265	-1.66978812804253	10.2211446597391
"g8"	20.7563533557048	-10.2627116979197	0.970861885326481	2.50360088138127	-0.406911669296157	-3.74997830295236	0.799449558507348	3.43882003619151	8.75384572091059	10.4094852744822	-4.24096097791307	-2.07700080158089	11.93687329696	3.53225548358979	-9.11403825281074	-1.36203757064156	33.1917110762949	-5.76912303989536	-17.1062836764412	-15.7413242647302	-0.321053834407503	-9.50684624880242	-10.6078717696069	-10.335003802346	19.1149025923207	17.577846858822	-7.27588605918418	-8.08586824726594	6.41527477545577	-11.4918043546129	-5.27331298881975	6.62030827217352	5.8508903127913	-2.10417018271551	22.2864666440226	6.36588143729499	-12.0524277104113	10.7733941591076	-6.60591942577328	1.32388533963239	4.32416526048782	-13.7122618077707	14.4520763996287	-3.66247553314664	6.73760367284369	-6.69527143908044	-2.42780734363585	13.1281580819338	6.87376119452937	-16.0969317687266	6.72965497033551	-6.97639036504883	-15.3620109107905	4.42028479152713
"g9"	-8.55666037556079	-0.97096991465348	-12.1436715142734	10.17624811822	-8.12023658361025	2.7990277011825	3.93179569899193	-8.89597937017395	4.01752082150182	-0.989813574551187	5.06108974654316	10.2117750771755	15.9560166327464	2.38884596515567	-11.3731538345596	10.1319108262662	-4.82789503970785	-18.8741422585673	-7.60278973297358	-8.36513061732478	5.331424961854	9.54388205545595	-10.4714160998286	14.6868345147828	24.4787029613695	-7.25845524137835	-8.33842047251026	-12.1528543298584	1.83049278102629	-8.87804547943597	10.1768031515831	7.77952635534853	-19.8293649694818	6.55943282267563	2.72225872744761	11.5065934294281	10.6178614185037	2.5105744387418	5.33938777878482	-9.30931914488917	15.5786696243934	-1.27759214382553	4.21307852455388	0.984623030434267	5.11713009796873	9.50465396628764	3.17060655081977	3.97063421352703	15.0722624848483	-1.93470427814578	0.51100149751742	-16.19561427741	1.04842946966919	-11.2384707658208
"g10"	-9.45612291091058	-7.20231065095976	4.56460704862562	-4.59791343110971	-1.14397878609038	-10.4740424587252	13.72855135242	-13.7676860188642	-13.6343362946854	-0.862514091333425	-11.3729398448965	-4.58601130603872	-24.786826757047	-2.61674018029621	2.62350563668458	2.40423120893302	-4.1262269620043	-21.1291175384976	-0.271349946104362	11.4060359861748	-4.38742075045117	15.7972363807052	16.8521845019474	1.81448401334392	11.365301168844	-3.94681103768016	0.0240204368887809	7.08081045520829	-12.8408774943026	-6.89436194856238	4.91548385150685	-4.74457912565786	3.4630338111275	1.13988889025928	2.28892611966126	5.62231750327796	0.972582836291458	-12.5903657559031	1.25181550350319	16.7280667350323	-9.37791111023567	22.3098714630217	11.4076588371464	-3.01270303326871	11.5418864466415	6.29927362603148	-10.214012302467	-4.90108336195717	1.91450708277039	22.4459447273249	-3.50899889901185	16.3824099550214	-1.06990928307851	6.65911774247242
