"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"
"g1"	1.62764971870613	20.9603429855481	5.38199713297384	23.4538886708734	17.3914831139138	8.94283809413419	-0.420864610099751	-0.0783748229857415	-22.5603733566343	15.783555499228	-1.17510764672732	17.7278646392387	11.9935029525944	7.75065615029012	-8.43795950654185	-11.8685534558211	-6.30736018504921	-10.3435941354511	3.88553042543291	-1.1987075372107	4.92127789534104	22.8237137736953	-8.35595168177391	0.646740043758625	-4.40513535308972	-18.2569099214583	4.27367878642362	2.86109893573027	-10.9747116649376	-14.5632855148476	2.99954360162961	2.35250981588703	-3.18654705309478	0.0881017322354524	5.6570064017202	-4.44408592082058	-6.1956761863345	12.1197286079823	-5.04251427607677	4.88059625745107	-8.55579393604464	-7.67911589934755	12.1417004475257	8.96246718812578	7.23673979181333	-1.3872721592437	12.3186931065196	-4.20034085684156	8.47958265703187	0.600792187656619	-16.2999499150435	-2.70787514405478	-5.20671299287311	-8.08701994018164	-11.8550105512455	7.63510208793103	19.0808794929915	-5.36394664971856	-11.8230824419386	-8.07702879461117	-9.58877593499473	1.17757231043743	4.35557846857005	-5.62653444727568
"g2"	7.31892792309994	16.5575680298611	17.171205379811	6.08924914955574	-0.281376878295557	9.38986419532496	-5.38341862984182	4.11589753767018	4.00150935025537	10.308378156098	6.51286630759699	-5.91280628663741	-1.72068852856139	9.05202709531246	-0.636005272018124	2.24563381501515	1.55863646798681	1.24587610705084	0.564831538654115	-10.676613638877	6.96507596693987	-24.9595822535593	13.0274226111049	-9.9443768127784	3.11477432412268	-23.9413948871884	8.75022308107676	-1.80395446266829	-7.26691681069946	-17.1605119656074	3.48866541372804	-9.89781236842921	-8.20860136853832	-12.7947399730423	6.76207184173297	0.648992757447647	10.7784932683362	2.82351960000313	9.66349615393223	-13.3977053890863	-1.49338800836267	-4.24519638310167	-1.05671413229396	-7.93104217929804	-3.66780293809876	-6.17883216550244	-2.47709573940906	-11.0414465824471	-4.56146075119659	-0.77403405027287	4.77722107590189	-1.3898965490829	2.90444966106345	9.77365107118382	19.4786851353444	-18.6806682764608	-11.6866392418987	-11.9027358317002	-10.606116611029	-16.913950078368	4.86098306599799	2.25404826550169	-14.0169021162082	4.4158764352189
"g3"	7.46172052925953	18.6981376717237	2.69370935629257	-15.6644373849232	15.3580972495718	6.91294051341069	0.972595476041402	-6.69804353080091	-7.58670415028717	-5.49604401811133	5.66579141329248	-12.936527812886	-0.865378278723943	-16.6611547275107	16.4094886441256	-7.4847721929877	-14.3564722314918	-7.4950602070283	-14.3665207926859	0.92885907858521	1.56570799464268	-11.6598058945978	25.6225746000165	-8.64405073444233	0.544983147360915	1.82407831978182	-13.4038650285132	3.11307010937323	-6.84598907816704	-3.76792618566747	3.56600456213907	10.6629222118995	14.3889970315292	4.1955275168888	8.18536797096382	0.329259820131512	-0.633568111959161	10.5496197612721	-3.69454877096011	1.88529129407117	10.0328406557389	3.49707514297696	-19.1240432598593	-8.65499593147835	-5.92605122073829	-2.12962313662965	-11.7633939429788	-8.09216882737483	7.36376710818269	-11.375800126169	13.6589363105034	1.9026901657118	-0.843172064307384	-5.69220461714714	4.24931803559404	6.04735022528744	-2.30645597934563	-8.15367941656093	-2.28775898277073	1.24071299948099	15.1466998836272	-2.28188759738042	6.83668398825636	-24.3429618222616
"g4"	10.7808293229496	-3.56472825792608	6.48470561886577	-0.886350697517421	3.34588026748477	11.3245334330889	8.50393143204927	2.52059684271071	-6.03372809153001	7.25187338659884	-0.667716651350402	8.62537928604313	-13.4347762581488	3.10086830643137	9.5967011936974	11.9949688946865	13.842980955851	-11.6079597208715	19.396769956565	-4.61080104923292	26.1621157084404	5.98901643155799	8.25399998355099	-8.88038358372093	-26.4351979039074	-28.7020031556917	8.08367453959703	-8.06087691524349	-10.5893025901469	-3.70097171126832	9.4817778901895	1.60409314668487	-5.46797898787649	8.85478673659276	-6.88598103948437	2.56685714458991	25.8135737547811	-2.42922061167104	6.95607455384986	7.17059789378199	-1.97447749580225	-1.60557782302945	5.59196536207516	0.699991528657681	-11.45167300719	-10.9698143011693	-9.21521502083146	6.07478597078999	-4.55554195017277	4.39341501122638	-4.82974380490294	-4.00218349554892	-18.6509712803051	-2.92288194355183	-8.75698246150323	-8.16566245951174	12.8032000741249	6.58256369626004	7.32883419861539	1.45792065099708	-11.6553392750178	3.0212459843818	-11.6789667142285	-10.2680665152569
"g5"	5.87421684615488	0.312729897164997	-0.644594441815712	8.94594164298615	10.8200165697694	-0.685247662542293	-3.06078629559708	7.01083774046127	-0.593126275770495	12.199210984386	-7.34926259297891	0.306920628868653	-1.92629707435759	-12.8340474947022	-9.79998450509194	1.84740510392967	-17.351648109349	-7.80328849113033	14.8485814488174	-8.09492179862747	-6.64857137319312	-2.0015935028271	7.86325825568141	-5.09307172359307	-2.27378422757182	4.86675432560892	-2.50498347139873	-16.8157256169319	11.6235274442083	-5.27561736460141	-2.63593596680174	-0.108211010571038	-4.38017638704103	16.6531718270162	-1.46665965958641	6.61401533181786	-10.6743978468413	-6.12582648058848	-9.3571238253453	10.9115796710349	8.02390713534973	5.57599067950781	3.55490311043627	-6.21624903149693	9.98209017643647	-17.0821488280482	3.73814890532707	-2.94121128745926	-10.6078966139024	-14.8486915695588	-3.0169929650168	-9.80896301340505	-2.15302231157565	-6.55869953565709	-13.6648050655813	-21.4828097936353	0.445618379486241	-21.6508405975199	1.17929833735273	-8.21629000341918	3.89786787983318	2.87261226153536	16.3068413246873	-3.65905647487374
"g6"	-1.05890142897251	-1.47057676623069	14.9079191451072	9.78112898953801	-0.799715862718213	-13.7755845810623	-2.51180022515292	6.40388864144146	18.5538183569774	-11.2268188783238	13.4801360256721	-0.401589607083944	-8.44965265297695	6.48666167873378	5.16874603179985	-13.3588586085924	-12.4019904277867	-11.8588901106208	-18.6880031215304	-5.29203242522217	-14.0053572991207	7.14306587961977	-14.0725048072238	-26.0351774357705	17.4945711047614	6.35959238731718	10.2686743610938	-6.55974131834587	6.24087287287517	-24.5329717419053	6.90667719971458	1.50616431119786	-9.26527789337685	-0.423360398178416	14.3949947780869	9.95582081948828	25.5080899322161	-2.25909473505667	1.81412925212487	1.15316456733396	0.289705579787967	2.67440693655894	-5.06818545069582	-9.4735625164341	-6.57749713489617	-0.903635696565908	-19.2741061967489	4.77972653411415	2.80775766575513	13.5982562892214	-2.87347642990456	1.00404968602093	-15.8306564961813	-3.23117973255507	6.72614024151409	7.98391346427308	-11.371001228604	5.97480106762304	8.66962098339598	4.00382891106207	-14.7937061702676	-9.04137623762278	7.67747909080538	-7.9049395937722
"g7"	2.14191248420008	5.5821810487903	-10.2400098990787	-12.2528403906015	-7.94217145688898	12.8489010397244	-23.166197931826	-16.5154878591282	-10.0537398988227	12.494287042809	10.3206652371426	10.1328607854957	-10.9439354657033	-7.49227189913269	-13.2415833106572	-3.78736088001248	7.50662492836218	11.7775869856759	-9.07544781652479	-1.57408343793821	23.1179080278576	-10.7235737708732	0.873713152500392	5.63507804316994	-23.8334946477437	-17.2847736470297	-21.1339872868452	3.22391171697443	-5.31662704428315	6.0885980387675	12.8620526721632	9.91238603646974	-11.079637421761	-3.88963069617258	8.51294755059454	-9.95132092496566	-13.2559918578341	12.081335777253	10.8772522519447	-17.6426518130442	-4.76610709560246	12.0188273872679	-6.13283565058589	-10.2330705715409	4.18126888218863	17.8362115476263	7.41614805240487	-3.45525884391217	-14.3917733251177	11.1289939779828	18.4669030757793	-14.7501409547921	-2.79672716749777	10.766115472741	7.73337913347084	13.6443079365331	-2.34163119682229	8.84233239217629	24.3913827250486	-6.19789634902769	-6.7802566084418	4.22057614510814	5.80478570596848	-1.7607503409028
"g8"	-2.58643317523634	25.5072015163414	-3.68733336593126	-3.99979593169792	-2.30909428655102	11.2642541983941	-8.52766514819933	-20.1522643875206	9.35877055037081	-4.52497282326203	-11.5210575324305	14.7366265989471	-7.37149995869793	-3.69963483619364	-2.0690386492804	-8.14789962952169	-1.98502109636378	-17.2173793627153	0.0593068169189596	2.66986723188686	7.25423484957711	-15.8540875690137	3.14076087060109	-10.9168582713563	-30.3781823216784	6.73883560317784	11.4873744990016	-5.77971651699847	-4.4494085692751	17.4133818020509	-2.48899907161987	-4.47088017629746	-12.8576313270316	13.3151879341856	-4.39303845120161	8.51866035656617	16.1226976184904	11.1285855918147	4.23189118382192	-13.3364722704678	1.76985458216653	-2.66142922248822	6.88046445240496	1.10265760205798	-2.80404136704936	2.66030575190468	-3.07016518816436	-4.53142792289062	6.8594274644377	-6.2812526162245	-5.90376608897766	-0.705809642258499	-2.75227696244509	0.24669693144872	15.1088318582164	-0.82324765906931	-15.7898710882293	-4.41625476591891	-28.966452509655	-0.806294684552868	16.1009556356626	8.13217345146785	9.21926902245635	15.2518100135596
"g9"	-15.1306365058611	16.0645178584908	7.30784701559222	-22.0039009598517	14.907780688868	0.0399320322259368	27.4577655853325	-2.35705597753381	-8.83122144305747	-6.22844238864652	-11.9977126044322	28.5880900184146	21.4578079511488	14.4206014414397	5.61012567950104	17.7829578064968	-23.5166577033939	1.80061033336224	-9.04800532733118	-4.35686801416465	0.876805216705258	-0.396369679270776	5.66777251219032	-9.82590412850146	-1.64683994250022	-22.8556153749208	-7.17795687596849	3.89762260177521	8.6461188436708	-13.3206644513833	-1.94926444785981	4.93826970263584	-9.79611965299299	-4.95295878163946	3.18856333955289	4.05854826291122	12.6196332403505	-10.2151860511773	7.80096903399253	3.71702696410115	-7.5681869128265	3.86783812583192	-7.54168600172473	-0.635744545793462	7.8715748562142	1.00906640942257	-6.86196012275166	-12.6338739203479	3.71956954070261	3.43897046114231	5.96302926431122	3.77806824089918	19.6807573679266	6.34581619692634	2.12613091744142	12.350846489101	-5.18674348869607	-2.73967819754885	-15.1109521754699	-6.12671475668008	-5.27539480897683	9.0120320119132	2.74504687663276	-4.37960154965025
"g10"	4.30199473011049	-7.06982955679071	9.8944323803744	-12.4230355381558	-2.47826811104514	-6.2752916825411	-8.82300801289691	-16.2640740967204	-4.79640833681728	-2.85807951384665	-15.1731867409466	-7.60779045759304	2.11528891423799	-5.08991383153501	2.41543292463653	-10.6357085214379	-3.9026297979493	-0.838421518683613	9.99739464289503	2.88164493876521	8.02646436914402	9.38414995230669	5.10943141683378	11.0088440638093	2.98702562265877	2.79431132098193	-1.09314690068076	0.798972013454784	-11.0510342703723	7.19697717545917	-8.57821197370737	5.30908320853669	-10.6827213434198	-7.49042261620467	-7.0541831032686	-4.96687252827226	-2.12680580967747	3.01990407890503	10.8970150649172	-5.15326979018568	-6.72877455005764	2.57718397502695	-12.3595027725531	0.184437050672771	-16.9531918384456	-10.3903334114904	7.93787420616159	20.9746683402436	-2.35465788352663	7.71154295542912	-16.1532252173696	3.61467416840899	11.7055401607582	-1.84195035734654	1.36689685609087	5.73729035732836	-7.80235947214958	-11.1296622686254	-11.1912189840608	4.50186714045702	16.690585196806	-3.14865190556123	-13.8571509224467	4.55925761663189
