"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"
"g1"	5.13589338470417	-8.67442640608832	-25.5848693202923	-4.03209068744711	-0.415506051068087	2.90609268224764	-2.39322998432302	3.10685416687998	1.94226153362498	-7.83497881353905	3.09937986809939	1.0626297762881	1.72750856159802	1.63636370607048	-11.0436073045015	-7.11359166156564	-6.95361781201392	6.36025287807733	-9.02936747807076	22.0624486702479	8.26351964841038	10.9916096594209	-2.71945544731886	8.65072253411214	-7.58598632406874	6.10972256595417	2.71664278810254	-6.7005765320984	1.88227785596217	-4.14439626367682	-0.557075378059861	10.876985340789	3.69994539495949	-4.26892080271589	3.11339177419162	-7.73577010736998	-9.75024849530138	6.52498667679129	-4.2546267585256	-13.2113129568978	-11.7310134384947	-8.96186803941925	7.07972121806878	1.11196665750274	9.80550446097234	-8.89978802299458	-0.941235076036539	15.7922267929997	-5.35976981522817	-9.09685633211555	-0.583738900165287	3.11982111161616	16.6494252588825	13.1207614035081	-7.54167195623374	2.85061689952067	-16.7227059420017	13.6284159295334
"g2"	11.224438933523	1.90743338423389	18.6319340129167	18.5004292635144	15.5372422234909	1.43142076329167	-2.45613560842548	1.72783399762559	-11.3061744297201	14.007566707077	-1.12747974721639	0.498844792411674	-3.47936014434909	-4.81327428114102	18.3685398322688	-2.542868997264	-4.00928764137383	6.94571227192131	5.21308393980514	5.62988439433384	6.44715715403461	-0.976633652300756	-4.93295027496154	8.34364087759408	6.78967658868873	-2.03901015739	-0.430630127149904	6.87303406860711	-5.7918527644021	20.1381683126972	14.5830570343466	-2.66556966926554	5.37354015335344	-11.6600673065008	-1.76863862487226	-12.4069203769609	3.5828970440404	5.97602647705178	-1.64149331709146	-11.7531054390351	-3.693013927136	-2.93227151046616	-22.1690056441269	9.56713548818415	11.0325756959205	-14.6661361550061	-1.58952993385073	-6.54726222622557	-2.75115202364275	-8.07082947300072	-13.4523725994158	-14.508554595277	-10.5412152815029	4.28053608229207	2.86830806246992	-6.59091396283236	-17.2248961187833	-7.57110659569179
"g3"	-1.37689799796395	7.55695840600443	-1.58058590610091	4.71626426262655	-6.55554889108547	-8.87450653685086	0.963597915438588	11.8718858718536	6.72921842421773	1.66411751693398	13.2804101643772	-1.30098502770665	-6.0290457179282	-9.43230381781762	-4.29077854904462	8.21123557721088	-0.695250341710206	1.39668941027639	-2.68346407631056	5.06411678012008	17.0332208519502	-13.4839816351022	1.46780112904743	-29.4346825236213	-17.0081928865989	5.27828884011698	-15.55008649175	-6.04860147816478	9.43126318513563	-0.804588977712385	-8.60737365158952	-11.5011696421925	25.768738905406	-10.0418508885549	16.1916192083409	0.0155296715822351	-9.19713197758198	-12.773809682763	-3.41524297687279	11.1975611380303	17.6622948556742	-15.7515987292585	4.69650305477011	10.1991381134477	4.11623495197966	-13.1306976480541	7.73554726949238	2.07213898711858	-11.7254745291494	1.53224435863825	-5.97234413789118	3.88521111314213	-10.9388945370935	11.2196242863012	-16.6542176322442	-11.9220681047991	-6.36868142762333	10.0686834846994
"g4"	-0.93386407322936	-12.4275023925836	-9.37055287819305	12.4288540758938	0.0786851024017601	-4.53121844662913	-4.160655981818	-1.490564083316	-7.3925661074836	4.36584662906937	5.06791248691458	17.1703249769406	-2.15390306516551	-14.4392258529083	-13.456936184552	3.70828263129991	-4.50006197692745	-17.6067762116203	-22.2931248098827	5.17278919934762	-2.51731124623583	13.839180735827	2.20616136771566	2.50038376228222	-3.11067778407912	1.40631488082277	-6.13625504194438	-4.9281468874919	6.59232592773669	-20.0497809732182	5.19040486719203	-10.046148295555	3.22458985283225	-13.3788826229218	-5.68223132316283	2.36572981805723	-18.1242691242859	6.48953113470515	-4.04688841087426	-3.34245865313447	-2.160773630865	3.52317963534018	2.22729702396363	9.07653633861172	-1.54712370415153	-7.42112173953534	-2.29659500374699	2.98497120675414	-9.08545748609129	-15.142776922381	11.8825342339359	18.976596810558	-15.5073826451301	23.1548321859954	11.8084164285663	-0.81772111203736	2.46608310004938	22.8280006412105
"g5"	3.19928823623895	1.34530175239134	2.98813374050221	0.498827345025009	-3.12999724089647	5.85342633107176	-8.70224041899009	20.9956279745035	-6.55744173922827	-2.38473971978606	-5.96481592668043	-13.8860024014891	-6.82650251577534	-11.7769140129694	1.55126201615922	0.438092546025253	5.3447843011949	3.48771147177157	-4.77279357629603	11.5774483865244	-4.6560341099837	-6.63022356819505	-13.0289005481553	6.09611025370336	16.0034781102952	9.17833439554422	4.84121358758139	-4.04972294548069	-8.12210017809662	-5.15296891663002	-3.54725415128163	6.04611621312521	16.6605918928584	4.73486624667562	0.568823314282132	-13.4200883002365	7.0592787296326	-7.80630701064192	-11.8205097251231	4.16018310610668	-7.00184021536895	3.63814739971971	8.64910574452734	8.06908449920417	-2.94394430136568	-8.96956136558192	0.124003099152993	-6.88778243795675	-11.1811403838415	1.20193243197136	-1.37124535735648	6.77729953858705	8.09601722365544	-4.70866706841459	-0.655427460935312	8.36035761339755	20.5876300123136	6.00214193260051
"g6"	2.67851352914519	-5.76750498297608	-3.84534661336581	-9.93859773180569	22.7757087570997	-7.61054405618254	-34.2050564573045	11.4558908589882	5.38301721419151	2.60928144526674	10.9257962238898	0.880106476301141	3.22580468890569	-0.535569651861606	-7.04652171678172	-9.0998207186727	-5.60952776955855	-1.57601897656361	8.8951560749467	25.1769772032855	8.60873657792187	-10.9746770881182	-17.5784083503436	-0.427103377564338	6.12743009482405	-0.0218794560591964	7.98461459342384	4.71501580153064	-10.5091090727517	5.59746239620062	-9.62848460254729	0.273692337391465	-0.455021591031066	4.89939688013683	6.26952439891722	-7.39338651955504	0.632850190829247	11.087889360815	3.27857747747693	4.14871102670641	-6.68187374661416	16.9539287361276	-4.52941829117316	0.913840290336198	6.53952118691698	-7.75837515893341	0.435150683471767	-14.1558090206768	-7.39285409085292	-5.40223539598526	-10.6896362533094	6.77605301749146	-3.50178903892105	-13.3841311591032	-9.16664530667438	2.90817245411178	17.0774352067171	1.58169908924933
"g7"	8.19660102231465	2.51607734500798	3.14482217793614	-12.4614906769896	-6.22088726238867	9.83740224783672	9.86807928789051	5.54759856153321	-1.09809860432165	-13.2700274547477	-1.87451717630105	10.0504788370554	0.821634805999066	-8.71984877251084	-5.89300344445417	21.7499951872964	0.00669176520475344	-13.181407948186	-0.242979660910063	3.6887459493023	-16.0442248048351	-6.70442867436186	-20.857589601098	-3.74147236248036	-14.0879961328899	-6.5847016766865	8.53076974890209	8.87144788178934	5.49583620289726	-2.70561122232047	22.6253651207857	9.55500023799416	15.9687318656867	6.8496026671277	1.06284404670168	0.828402395721267	-5.73791399440694	10.4188743853659	-3.91747420655003	5.37969668371869	-0.404303364622555	-1.17283714976067	17.6709216110814	-1.92513374672073	-5.53631857725545	-0.228454651299808	2.81227039632817	4.28169613307306	17.0123103641874	0.79907874980138	7.95709881310135	5.25725731078303	-4.18311560351607	-10.4370075406812	-10.8319959533997	-11.3123799373116	7.81941811060549	16.0957983866916
"g8"	-16.1116323880931	-17.2082986520643	6.79922737435576	1.06922666280432	-6.02932748481768	7.50430450915385	-17.333793848692	-10.8645356938834	2.02194436475384	9.55777044322555	16.1921800871366	-7.08097198664793	-2.3589042951598	7.39515144206497	-21.411282695248	-13.676144380766	4.57479899453117	-2.65526485654767	12.3529150829099	3.29965066901773	3.77977578859468	-6.73140723410818	1.53263320264697	-23.1202110590901	-5.77336730234518	19.6095775535901	0.576535936093904	21.6204140441407	13.9729373726814	13.4733507937214	-8.15930361535283	12.8342570444911	-6.16288573201796	-11.3657786726285	-8.85637601833054	-4.40505941943151	-1.98927880817648	-18.403591217028	9.06491568945565	17.8200861205858	5.69837032208864	8.59590265534139	21.4944206924518	-4.99256162870528	-22.9362768314464	-24.5121627050185	-11.084408631227	1.40299886650423	-0.746137074329155	9.54042212033979	-5.29679942993244	-9.88798721752283	-1.77162948196667	-6.47840972859585	-3.22941024377944	6.79248559029511	-18.2944122898353	8.67294575380357
"g9"	10.9381142616658	7.89898582242712	13.9165707846108	-0.329223783238517	14.9406824764937	-1.17587307421258	0.219523848880052	-3.38763576187887	0.22533267173109	5.08414777843412	0.960622367217873	4.97268484034363	-18.59793134539	-1.65153627025762	-4.34208257217737	6.48275637398481	-21.5556421542377	9.83380962317913	0.400405127852814	2.1660342248941	4.8531440527959	18.5290722744239	-6.19176967282034	16.6384607344807	9.07404545082095	17.1156297196898	-5.01038004602703	3.90489143051621	7.86494997644562	-5.0480738616309	3.09370769984895	-18.3775805469694	-5.332760795047	9.69497394601608	-14.8326487100706	-0.594863180386071	-10.3448058755783	11.4622177944095	6.47564329448651	-4.16421139837967	-14.7284104925897	-0.473126440162553	-12.497535958602	-6.44545313861257	6.45673267979629	1.67146490917538	6.2490132813224	-15.8630907042689	-1.00541910714004	5.78016087183861	-2.8897220424575	-9.44344334314424	3.0007866306015	-15.3400357639516	-16.4964028039576	-0.468657490816121	-2.76064773002792	-15.602599012152
"g10"	11.802846249487	10.671884124929	0.992578631636429	11.5894254388847	7.1163708019445	-1.17323205844833	-1.18928796384527	6.04091303177754	19.2034883312913	-7.95642588940271	7.65766928559483	-10.8421086983298	-6.99744631263501	-4.4842722859368	1.13940076495686	1.05686278065197	10.7120573910719	6.21236122649718	-3.7422455902118	21.1801044110501	4.956368292583	1.46053102258931	1.70406195868915	2.87149821636443	-4.53928689423873	-10.8679381328354	-5.73885875966031	5.43445826211074	-12.8333541212827	5.00423349018268	-4.68793851625614	-0.244069875352495	-12.6666887255844	6.92919797680109	15.7915508435374	-18.5931676666732	-13.6595295408048	11.2064630308748	2.84076084838843	8.51893649691016	-4.23434362184178	9.29278737147557	-25.6267222977724	17.9604261323212	-5.58424299712001	-9.96287219736504	5.96344524955567	12.828907080002	-12.58979615608	-12.4923287635205	23.4292155533992	-17.650613471053	-0.568896752564146	0.0491306446159353	1.43552551949453	-0.365545705871609	-2.64314752104073	3.98894524253411
