"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"
"g1"	0.683692700384347	3.61143421084987	1.55738109370933	-3.65060094449476	0.165008436962873	-5.37056464432305	-10.9211972010761	-14.960923910942	7.44758874875496	13.6557480986665	17.1004436072885	-11.0182200663188	8.88185968499565	5.64345787212165	2.94574012133531	-15.1558298628437	-24.6090728179509	12.0080776925429	1.65018570732732	10.8226601759428	-1.27245669392682	-8.97807409749205	9.36984194877757	6.68218169953377	5.11235845289216	7.19518493019935	-1.08814940265008	1.29768974538418	0.405701744495544	2.77433547936937	1.59152988314826	1.19714827996508	-11.6828616051617	-16.9505019347266	-12.3989230062339	16.4209723373354	-6.2877419162038	6.81517068874887	-3.10074987815873	24.3945764251505	-2.16379512389954	-2.80041770288653	7.23393430404632	-18.383401212673	-2.99776864243771	6.71122195448257	2.04761470100469	9.24336155185878	7.73101647401864	3.53776451547925	5.63764074912047	-3.19939778441147	-5.40782213349931	-5.79577278144606	7.43075289079099	0.812938215743082	2.50307354236854	11.0979822117752	-12.5425047394204	3.43838458199859	-0.525119730905292	2.58995229819259	13.8852139985665	2.91724229588814	-3.23920602012396	10.9934923684078	15.3803340385165	-0.357099036728348	25.7900075735987	-2.59257011172578	-6.20432425565983	8.82748687079681	-8.5692732548542	13.5294596581481	6.1996651800907	-6.05437068985634	2.89826226699322	13.7133710227609	5.88625100002588	7.23983083463946	-16.9619849921868	0.673967651957748	-6.22602126476819	1.55997898196761	6.83143976316834	1.7071595170172	4.46843432357473	13.4506499961334	-10.1416442614652	13.9829401230037	7.18715235751962	3.0568165353465	13.1045691504511	0.287718024588595	1.20345266867394	-6.58824778512438	3.82979790531212	8.38704970189935	8.29082288403182	-16.8314737025232	1.94774265462393	23.1997743139556
"g2"	2.11712155339159	-3.16177625245426	5.58709684736153	11.7800048824741	-2.0431446353266	6.62822022910808	9.60138015923705	-16.1695709978497	-3.72036030864508	8.30293245423579	3.74861138137605	-7.41002036665355	-2.55271113795881	-15.1545203112382	-7.26899431248359	-15.4174453460704	-7.26138017527844	-1.61566213975838	-6.97004830894656	-1.49996163033803	-8.58240559692806	-9.69586278769073	4.72415449524669	-7.34732241303711	-6.52756031333697	4.42743142738885	-6.31020576730523	13.0484164544686	13.84981535057	1.51469254086385	-9.77498526212685	-0.820609571385471	-12.705356237567	-12.8951570359434	-8.55160195408809	-3.56434754587401	8.79256704763669	-2.67406910543714	26.1675883278834	4.75257085531816	-6.08863712076167	-0.265846694788264	-2.29327746865698	1.60842108521513	-13.6700270929543	6.5904530291609	-4.93679574231108	-12.8173215020919	-2.41569617914197	11.7480377279851	13.7552920381201	-10.5670676564371	-7.26105610396462	-11.7011705024261	0.961260896773903	9.30227900170787	4.65957151611373	-16.0488207407783	-0.775936748379401	4.61282663917683	16.8529530657595	-12.0182651978769	-1.27745538736748	17.0959901058241	12.2850274005767	-5.45967166226834	-6.25308613244532	-13.6431375617905	-13.2388967795965	0.226676171609952	-1.10753060225435	-14.2836055817005	4.90826926046136	-19.5760932420387	4.2551074592928	-4.37799746655386	4.86590229635521	18.4151243257359	-4.30704028444401	6.95505390708702	7.19011357892176	8.21597923330905	3.60794947473987	-5.13723263192979	-19.0438792779926	1.36082716402048	-5.48487714112527	11.9860080152279	-3.59605078663127	-4.01856434913771	-2.28908837870515	2.47543817661361	18.0327353041024	-6.10241850569141	6.92976463076535	-25.5631058468061	-16.0540771749586	-9.61445615538493	-19.1334091727129	-6.58483158581529	-3.31181338554625	-10.3651111881441
"g3"	11.0879374905949	3.08854316682364	-2.7875431073559	6.07415551941811	19.6114006270284	5.17161213439574	-11.5132090711759	-14.5784188593627	16.4726581311977	25.6961038483371	5.70587572269373	18.1558702073351	-3.66657042589184	-3.63317421792549	2.8246997446894	11.8721638095054	-16.211122486761	4.57869896835173	11.3785904295074	-6.36279822157517	-16.3076911897673	1.17623355777172	5.53645739857455	2.10899457077839	-5.38962069167935	-0.0634641436203349	-14.2994436026363	-8.77074054925108	7.3257996075863	-1.64610002183101	-23.8220528157116	10.4684283230972	-5.55511486990016	-16.6490962931253	-15.0463996898171	5.69925283583625	2.067815329611	4.93599661479594	6.29278323607968	12.6720513161376	8.39067855309315	10.4249115272393	3.32873612344016	-1.15800549431558	-22.5722797045908	-2.66688050006583	-6.23307703841193	5.77822417581665	6.63102618547301	0.0558368673916242	-22.5164366045829	-0.157448495064272	-0.593284602493978	-9.30019048215071	-22.1091507526262	-23.3457426792093	-4.90009289251068	-5.32729062622841	2.76700058935745	-1.69013554025687	11.9463303550893	-5.77464461362754	8.71424421407425	14.849365808408	0.447451210001794	-2.00178000575728	-2.23356015252752	13.3900312515901	-0.831596348884919	7.57682893066157	-1.07053934726777	12.5790247438392	2.34451488676224	-3.96948571836297	18.4828907958449	-13.4393836755796	-2.41074475328716	11.7559308217202	-0.725678386121113	2.7861286150603	6.47236430932816	9.60576756261707	-4.70491945686217	-3.78304621587539	17.7505787915436	-2.4620219793877	-5.81347245944215	-13.8058077967136	-2.6494859320999	2.69710907454714	-14.2313918543634	-25.616010161707	0.928138316176448	-7.75106510513088	8.36769259092776	-14.0113758524021	2.91568690034295	19.2676119368502	2.86175608629372	9.58536317363333	1.27983568167842	-14.8071948881789
"g4"	-15.16589318124	-3.38878190341636	20.3773876614975	7.3066900010867	4.37572527336081	-8.76642926225912	16.5976339540566	-2.73214451232355	-2.23605287791659	16.7855923088256	6.18188690362447	-9.30269594337618	-13.0895210591664	-6.65769384155811	12.3348506975023	-8.30639181936358	2.84548387882181	14.5391126650754	-2.32010235132737	6.95898064940558	7.18300071765105	23.0834133253656	-9.41954924474583	7.81248862474812	-8.04170415251013	9.41240965128978	-17.4955941220416	-20.1537101725629	-8.17273349535294	-10.8122194126105	3.5075534751454	0.975864668285536	17.6195656715403	-1.02941132666036	-15.3540674603315	16.0023820784665	4.40791027113011	-10.0019434915531	0.474854210548992	12.7118919429517	-8.82087371244544	16.9485675229637	9.45197896949605	-3.73915179354609	-7.54560757061398	17.0609696536469	-14.7366114359843	2.63719077716003	-2.07354253727666	2.6756013023358	-9.29944600963695	-4.76855362887618	-4.57508800619224	-8.84369278950266	6.47323284030798	1.83415518462339	-10.9512600795859	9.90455102100015	0.686710257037295	-9.73574987508718	10.2744729663946	14.9732692696656	20.6020824040326	3.881254184646	-3.79391601877706	-19.731774865818	-10.0234494414366	-12.0108498631576	11.6464894387001	-18.9041958772469	-5.20400802950907	17.8843082545141	-5.05554961970718	-11.5090155822264	5.37131570922138	12.8524420541865	-2.99939812837509	2.88497527604551	8.55292155037266	0.809702528682782	-4.66273986834452	8.11211179689369	5.89465392556201	-4.67031365003646	3.87311005775299	6.86416527607786	-0.227412305770238	-18.3249334635476	-14.7831480905213	10.1045051840672	2.66139990572788	4.56365469460619	0.560215212839642	-6.90713625991084	12.6474413851524	1.08221021489369	9.75118867442113	-2.84469515900788	2.68317681299152	11.3414137274216	-5.76786257350627	17.1809207462967
"g5"	2.71842902094897	-6.63187909913916	17.6451027448434	-8.96905526773093	-2.11022177120786	-3.92190505918479	15.9189300852053	7.30062541413104	13.6426944879483	-16.0825112134079	-14.931936283161	-11.6464521743972	4.03579266370933	21.0395416887238	4.86102421828394	6.13477082077436	-7.43687646032789	-16.1577373226931	-3.85324135885891	6.51241082230049	-5.60275436257361	7.12200093630274	6.02563098825103	-6.46221879478388	-0.514939578135204	3.7085333203552	12.9016585124796	-3.02878200859002	-8.35411602569076	-7.82371512405988	-0.672393497145001	-8.70454854120028	-7.33283188273537	9.24130587308629	-10.8698153875643	5.36873042540329	2.83328692090138	-1.29672658744961	14.4163698414195	5.63294669153588	1.36595955206105	-12.4092980149791	22.6333302392192	4.86134286146176	-6.10828895520642	-3.80156759772415	6.86797869196952	-1.60574945945	6.48783155122811	-7.37970608387344	3.79164393357316	2.74335883952183	9.67306706153195	-0.675052761638802	-0.527436942508692	-11.1597056468734	13.276708658319	-1.59869279783496	-10.8239336799408	-13.1277080531496	-4.65563104578643	28.8849203138421	-7.40948719818698	-7.94263151873683	12.2530963846507	12.1056727007356	-2.2031082373316	-10.1206739040333	-4.0403070515731	6.12284182645532	7.19680949031036	3.93295154221105	2.79408503577388	-12.5282047748643	17.1057659308355	-4.88909440680883	4.50779287478605	9.93421727554283	8.56249985889537	1.6022640961613	9.26425389514827	2.72050075699409	-2.84484215053339	8.94373846979815	-6.30502313232616	-2.32909016947493	5.47117776433922	-7.35551412022081	13.383708231731	-1.47897033846575	9.77546324153975	-11.8512513054745	9.71725173302675	-3.74761068414271	2.69176585005768	-23.5851008572821	-12.1752531118957	2.96792827218911	1.20451762398206	-7.59177397061128	21.6999260580753	-16.1180653225704
"g6"	-0.17904611115217	-4.62993282216613	-0.20105541118248	-21.0217173683536	-9.8911820985791	-3.52437375029924	10.286609436612	-2.60973775573993	-1.92871461640481	4.37672796991434	2.18482462387486	-0.289228827014678	-10.0500365533665	12.4531140782516	10.6581277018468	5.7539922424474	13.5553849603958	22.6871815723721	16.6205571842215	-13.7162893210862	3.21332087873645	-0.612688325348352	1.803498338422	10.3198778392468	6.74424978004206	2.033501728048	20.8775324177686	-1.3381594829435	7.1597295263474	1.87581565099039	-8.35499109689836	-2.68494166486577	11.7890140195354	7.99033275586198	-2.75035207971244	-3.43366281706298	10.7170307826653	-12.2261071785255	-18.0789761333812	-10.4664164497903	6.52435628992077	-3.61754479930019	-2.86176183169946	-3.19568562315799	1.83297747067739	-3.90423244315714	8.75902393007371	-11.2205584873014	-3.83983840724028	0.532698190648109	9.69883803206716	-1.21707557468148	-5.88171752800936	1.70396169028624	1.54434544952816	-1.4682108529441	-5.36279836068966	10.8305039579944	4.72643277652628	-13.2388684909963	0.910774060976036	13.2029215500773	-1.51113070845519	-12.7050125725429	-1.68458320175109	18.6068339506625	-1.37542236071286	9.18709852956674	15.327683462853	-13.2284108172134	9.01872016286196	-6.79686847513999	-5.6095740663032	3.97705280204928	2.9946649737857	10.570392097394	13.4953270354785	-14.9899623734839	5.50935274802788	8.82210717791842	-16.2622543522354	-14.7037936769723	15.8347177648597	-13.1643590111116	-10.3922908615724	10.2558878757055	-1.02329619497333	-3.30607455398361	9.53281849520675	-6.37228803955954	-11.1549664839209	-3.63204033985519	-3.71251385613656	-6.09282447830167	-8.16373240522721	-1.35367388060731	5.48358727148612	-10.6816546752109	-0.111504676098305	-2.82396242269842	3.00030166056519	-5.43930780284419
"g7"	1.51249966946302	14.8716334791742	5.34570286728184	5.02779451222584	5.8042504023035	9.26281140848038	-5.06782544830815	0.760718926031445	2.77352160668835	-6.80578339438948	2.24631294877937	-12.7754754724238	0.587145340795773	3.01236680088297	-0.269718666789883	4.89628989589732	-4.46395495286381	5.01858526979752	8.78507683948565	-0.135223910405726	17.5828082478194	-4.31853978729878	11.5498888055406	11.6259770946724	5.49080685717001	3.94116023657064	-1.36695089204311	-12.6079361745186	8.02265037022274	-2.31318699038664	3.45712234850307	-6.73722636290763	-4.98284349001032	-1.95834943532277	12.9353161674332	9.7325501651739	1.99116520240809	-10.5391438698702	-8.12526275222822	-14.3729704519981	9.29527342651549	-21.1973841961048	8.31447588160218	-1.66316828467208	4.64891529654722	7.20954344662092	3.51668535600284	-8.11091231303789	-2.96376416338187	0.993794799348838	-11.7409565291516	-9.535167356398	0.954975948479338	2.69273493170306	19.2175624027687	-8.55510775123541	-5.92940402559682	-4.87534031728349	7.00155632381714	-4.81417776218531	-0.731119017529476	-1.73485368191867	-2.68669704626395	3.15191053975844	-15.4894520794983	4.85115646562111	-5.57298410954304	-11.028294032431	-19.0575474833861	0.751738722253549	-5.64642618832667	8.79596262742722	-5.17717639133433	10.1367042990402	6.25770338622177	-5.41797001722126	1.06506475493481	-2.2714296620866	-0.176746592228309	-4.17234179548086	18.6388704000481	13.6658304569237	-21.4796209644535	5.28105866188035	10.121016804581	7.3665912064993	-6.11224525289751	2.80032576392185	33.6475044646842	-7.92326152633375	-2.18396690484054	14.1576832090382	4.37979511287678	-14.1378811502398	-13.17383683015	-18.5973209568449	5.60106818297038	19.9356614527922	-2.48091012109827	-3.55977022291629	3.09865513911507	9.06769484108754
"g8"	9.60873611847554	-12.0640516672959	0.49166297410133	2.57092925311798	-0.121748240411411	9.12637117258547	17.567914527977	-2.7786195790854	17.6364671134106	-14.3954868148713	-2.76136034742147	-5.72351883220773	0.388022943448833	-2.23655990706898	1.93317225572198	-5.67625024166826	-3.81573001930971	-0.494127706002768	7.51874472894229	3.73798625023454	16.4095528844779	-12.7917702112791	13.7770370045055	11.0004028307354	-12.550685099168	7.67331325610712	-1.52634325885876	5.46458745606884	-5.74096660757368	-5.23487312946194	10.1602212248699	-2.49783393385913	-18.5896932415834	-26.4352573251015	-1.61950957988541	-6.54678753716132	-5.64463444439155	-3.13383000037703	3.33632376508413	-4.53749781604953	0.137759856159907	1.86497680480395	20.0729861323868	-7.38061203441881	2.04544170417431	7.21928265063714	-1.2079160298231	21.0362822099229	-1.84146068424667	7.70658524197001	-22.6753042751798	-22.1442513219663	-0.214828060341458	6.22586290780257	7.50583977698457	4.89664127212133	2.96026026798081	-2.86149041299242	-10.039161588864	3.06409616838336	6.62741463679149	6.45273424152213	1.61731670845735	-13.358959263875	5.50022550379247	13.2114407658115	4.17341359062125	-17.6212206752679	-3.38309714757868	-7.57743790267809	-1.37053810711568	5.83520275772123	-1.5499958613478	2.06426367637305	1.41867430155596	-6.48217856704319	2.68227875777921	-7.59725146162379	-1.24155650851244	0.720422765082363	-12.3611294683907	8.32360722385631	8.13565533330321	1.94280928120106	20.8367076522133	7.62549649830233	5.84676403294614	-3.12153725528829	-9.17836519440359	6.90901608310759	-11.4534119991296	-14.0456373046211	-11.4422209803236	0.620254779271548	-2.11353990834053	1.15478902279457	-16.3462580940904	6.43934819207141	-2.83360871390817	-5.16898044411206	-3.17321840795116	-2.87286222332977
"g9"	-2.39560687049566	2.23662602364108	-6.5737743984286	0.519378603241532	2.60196661184446	-7.85139925354177	-8.33576348189529	19.9385069723596	11.6820052087705	-2.89353954795792	-3.38919738125624	-3.89148567286046	9.95146747597033	12.5779384021625	0.974529906745501	-10.9270244024669	-9.59811488806137	-7.93466039482373	3.6912920691612	-7.49297214911105	-2.44025145500082	0.983954835195515	-2.15689384704148	-8.97971061027337	-11.1504286894413	11.5338126057614	-7.12088950224334	-8.2181824175523	9.47333044920596	-6.81259595400668	-10.7720854601452	-15.0461454987568	7.30064369846726	-1.91810423650182	12.8127234127269	-0.615008542178751	1.2032998914385	19.5031198943002	-4.19167916688064	3.11465796455565	0.996943353282676	2.46840266598974	-35.211903890981	11.4722145166261	9.34793826369137	-2.80177640832619	0.780529969747703	2.6997587023133	-7.47021549416915	5.06539589430393	0.291400829657365	-16.4157294662343	14.9032289330493	-8.92048252638798	-8.92269254002429	-23.3911928377478	7.7643587779568	-8.79155169378214	-2.46253814864297	11.136111082975	10.5263008298404	-13.9714918008533	2.43352887084742	-11.9597657238056	-2.78221092885106	-0.148379817007477	13.0790319111407	8.94014699744759	-1.38817488464809	14.4046555625614	6.76316541922614	3.63184826140652	-1.3264071518329	-9.26742141257807	2.53750677490665	1.51092367376774	5.78691353258465	-0.0232362432266439	12.2676820585683	5.89100360321837	-7.76182737599066	22.9093175770052	5.47019132776473	-9.172635083404	2.24153930093287	-7.16508275988291	1.76598831539048	13.6807652439121	-1.58708995388005	13.0349482369002	9.35583149313638	7.27850690386514	-1.10789286391995	12.8530879201721	-0.463927463380009	-5.81812784879815	1.59603087028742	19.9123782477944	16.9697585387656	-3.42229215593145	-4.64508195768492	13.0383057514573
"g10"	-6.9135688066799	-2.95341479503476	5.04223640298272	-11.1623762222586	10.1887858153121	-16.5822608917314	-8.82881075973808	-6.56994056912021	-11.2293774308564	1.82463606018468	15.0650963381384	1.3539407413641	-17.7975146184757	-4.18079323741057	-3.92300095194254	6.03184814906176	-8.30640387285663	3.47277563356591	-6.68474783250883	8.12737547623177	-7.21320493232247	-27.431746668521	-5.93365327736102	-5.79583695674149	-2.31384372852837	19.565243432209	0.196886438617655	7.9687803960215	20.8777215394938	16.5506768812879	-16.2753877028547	2.49485556544359	2.94069307906759	-14.1374761387149	-8.84397529371572	3.77375916485319	-11.9251160275505	-8.11766627171441	1.257075130593	-3.70847808164389	-6.5045948972054	-11.0991178484963	-7.6946871040949	-1.68630035615276	12.4132984917205	-0.852455267153636	11.1141842261251	9.67587135725018	4.7028929253012	-12.1788842948859	-10.2179670570663	13.0218592441116	3.07368024471128	-0.0418989378698998	1.53149853533143	0.534018730584753	0.264074432670033	-0.00411556511254543	16.1561386117166	-5.7689339902497	13.4897268013736	-2.84346776043255	4.99552090704458	1.8370569282213	-9.55209296654601	24.4160699815073	-13.5839182229753	10.5498786994988	2.83393420953609	4.61345729340822	8.61974235430498	5.69594535467969	4.22981204224564	7.91664181065328	17.9825921656161	7.41559239245043	-10.2390699525775	-8.71338432256401	3.98333557739155	-4.92088310639329	-0.277005453524987	-6.87016988744298	-6.44732745950937	14.2131757307216	-19.1635470921474	16.3068560111951	13.0632501413657	7.96017388861504	1.06776233061444	6.52296507325444	-13.1955771570181	-16.5547540412554	16.7209371918784	-0.0742558813821637	1.86727822047882	-12.8121495390726	-6.9873458829939	-18.7808142517222	0.471437181806051	-8.84424542148393	3.89431668381383	0.542502685285057
