"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"
"g1"	-28.0727932959456	5.4957457832075	4.1219312271164	-7.93900883310435	10.1419891435085	-11.910395581904	-10.3434346414104	0.249528450548524	-2.69117695421941	2.8271121712025	-25.450457878381	3.25188825818697	-3.30940415757091	5.76754114365783	-2.17849375397162	12.6534751081184	12.1656921458221	-5.60936192644046	1.58999735162392	15.7047742516301	-23.2714373552787	-8.45050547948949	-2.78789661338887	-4.31582267733377	-7.54685752397958	15.5135336246984	12.7730776258064	-10.5540997715693	-4.87171341823438	-5.30183389557568	10.6426379548882	-6.19505870521151	-1.44941721215689	3.72459232453553	6.83255352866239	18.8517749825854	20.0644735837371	-8.19146621471682	8.88043685071417	9.07474053880044	-1.4795605366496	13.0674366347622	7.47736157887709	14.0431874778172	-5.75251721455017	-0.821814232631421	5.43054725435645	6.52709323762122	4.65809649856182	14.4047604245616	-16.0025869168455	-2.67921389881262	12.7848687249823	12.5119682550714	13.7040761701713	12.2426881929331	-10.8747537053542	7.87089803791623	-24.616123214873	-4.50695785427484	-17.7696206813845	-6.37628805124153	3.32333124219788	-12.9783070384241	15.4031303246666	0.650460175750684	-10.3671023600806	-5.90677145396658	2.18498316500125	12.4830402705236	-0.661336630716732	-3.55959279775888	0.339354006842599	2.51968551524464	-0.840528199391871	10.1600141585124	12.0177368708005	0.0867458967196747	10.4634910683398	-5.35507215332227	1.01542841222956	4.27573292693829	12.4152182971955	24.0492576586681	11.4953516491277	0.246268794568287	-4.89939759982422	-21.9381661316627	-9.03060635339937	2.95587279177282	-3.00452993827024	-7.37660525631927	9.52159351013529	-9.52828496635498	-7.28462444807562	-3.96392178124546	10.7366418910126	3.27475454025447	19.5026410151377	-3.95598788293133	-7.17426988638012	-13.3071357973361	-13.6100726939117	-9.91829959958653	-12.9714043132897	-17.8493846576307
"g2"	-11.4601567214612	2.70943062588696	-4.91932375620192	9.37848581442092	-7.30556014211079	-1.43523854517291	15.2492423315831	5.91210823160385	-12.6457981418403	-3.38116202221344	-11.9611844682495	-3.20382116108951	1.99288449581796	-1.09614306572486	-3.76080504328344	0.891155907884099	-9.58975380676647	2.51054057180002	-12.4430768362632	8.07086346124405	-20.0815807132032	-5.69662402284479	0.461914868835804	8.44010211536272	4.67426764411938	13.0367524697107	8.95968689183528	-0.583974618542074	8.35827547167625	-4.68701941230049	5.16090869264047	17.3386559705055	7.45494477143407	20.6414919667977	-2.22857006807325	-15.5558177965872	-11.7646980106543	1.06914217845225	3.93762112945135	1.97676066800903	13.3648202197823	-9.80453408709266	-10.3795031355247	-1.36446391339887	1.27612599003589	-0.173633525446009	-0.906350869320864	4.26576039338557	7.13474046749303	-11.2735580802314	10.1441761268189	0.720253044926244	-0.0949899334600065	-12.2831676451254	-8.74000609744796	2.1022592796239	9.75853967368812	-18.268717336201	-5.29801926066316	-6.42563928259561	16.8936654414967	-1.83643944644988	-31.6930731735704	-13.5539461974029	23.0587160521247	-1.73046801141648	-10.3136330648755	-2.20145391931386	-1.38876958191574	-6.42219644988768	7.48934830162147	8.4447396611318	12.1305240880837	-0.788437066956486	-4.75136419521608	-1.28789603735473	-9.64044966263022	13.029166731617	8.99187716115828	-7.295893840261	-15.9744222145982	2.31393760341755	-2.40324443293072	11.1937200419392	0.903476845066546	9.67614747312013	-2.09292449965224	1.45058738116193	7.75859053785736	-1.87842612700963	-3.61706042185607	14.4870798554858	-15.9718506601692	-9.16409965712757	4.06941715504724	-14.377892525865	-15.3674173472912	-4.35744928164878	1.23297619671633	-5.59077471382124	-6.98263715704707	7.00007251654174	10.0376065833234	7.19489995696184	-9.43265055077661	-16.9884828052936
"g3"	-4.9333377147221	-1.83017909207879	-16.9824931350662	-3.47191708243475	-3.01931062284674	13.5766714100993	-13.2309204248055	-2.43000096360144	7.589790657886	-9.49952431674581	3.52101020013233	-11.3827737313591	9.65470813508255	2.23034800163647	-4.72383565174969	1.32524388889344	-6.84454944911462	10.2149792104718	4.12358377674533	-1.87259482170002	11.4766770183344	1.54724373132033	-6.05010544437048	-1.84715990779085	-0.900237617836892	-12.2319368185478	12.7650516951116	-4.42719326645677	3.33659859280768	3.87283616545368	6.05751793933272	-9.45016171234288	9.58374016893978	1.60315780181883	-21.345587998598	0.996250491535365	-6.26630676352817	14.1665539881536	-9.00625923182834	9.78723100721158	12.7971878701575	8.75154030020316	-10.4554952844214	6.86499028445976	2.16266455486915	-16.2553137767333	4.04684986533703	-24.3499452593546	3.52066259778782	-15.7808209898546	14.0791042638676	4.5021858272522	-6.12788701116916	-1.77735290750175	-12.9020685479872	-7.30390157470562	-1.88389819095966	-2.16075594876223	-7.42026184899484	-1.45435875484436	-4.15348078538503	-11.6827675908874	-2.29540836766084	3.30663231470913	2.56351401033679	-20.6242481481974	-5.12700485370341	16.4628396021177	-5.98642604126756	4.97692164781328	2.25022514117344	5.68946055707734	19.5920893011488	5.69996936108207	6.77512816990584	-4.60430881049029	-4.668993609977	-13.7308003902521	17.3418754469336	0.409451463650105	8.46944921112062	-11.5553586465038	-1.39552770767172	-4.54236152771709	0.499018780869639	7.7561662597897	-30.8127964522885	14.1712130492245	8.14662907081635	11.2207585344132	-2.81034601157651	-5.60053648424431	-5.50619859758154	-4.98432714591697	2.99916085032179	-0.613373653405491	2.14708338280059	2.26605375236058	18.5463085036024	-17.4582666423301	-5.54504396461109	6.32079273501061	0.63205856878738	-18.9622521344549	2.36236821935563	-1.81049269413048
"g4"	-5.38301830763415	-7.77561422499292	-8.99028703355457	4.34664048573495	-6.52038533849183	1.03694807723328	14.5327475632122	5.04927095426713	2.73261741106843	1.7682820032622	-2.8942477142675	3.07345174093814	2.22755987435553	-4.51964797611331	-12.1498427350332	-7.3989967640168	-10.9741668994805	-9.93870260964776	5.99643196872663	13.6266472293837	10.5669535424545	2.35903941445268	-10.7677411839614	-4.07001422992517	19.5023726792318	-3.52800898931838	-1.87142458296983	10.0703502752386	-14.5743597271788	3.0883920594919	-9.52681845286937	-11.0868020180146	-6.93585243646607	3.21979571900417	6.40521736870241	0.775157049577174	1.8144070562942	3.63495464581326	-7.39811735618601	-17.9591076146379	5.70524217681397	-11.8024931192197	-0.336477990172766	-12.8532644904837	1.28556053905156	1.66602678363051	5.65755696968888	-5.76045675893725	3.44825820098031	3.50792144767446	-2.40920449843828	2.80151150285241	-5.32406611269672	7.01736929944496	9.0377815206957	4.10030598837332	12.5451327868264	-5.73864229470522	9.87821836520445	6.05016581431313	19.9684462616751	3.94417209961422	1.75090173729573	-3.21272560680096	13.3530185007046	-0.113196344030231	-5.47409014711378	0.0596008317540756	2.55874735776501	-3.49267295046534	9.12797484963926	-4.84736984619369	-14.7953533510098	5.06046115963162	-13.1757536051382	-16.7937694024558	10.8951449412558	4.95903959555961	-12.2059788712566	-8.01025391491661	-13.2697778640044	-0.264425057027702	11.6197738362102	18.9741779254217	0.159989859700007	-12.9599616506896	-10.4897020781305	-3.53534895234023	-2.68638002440973	0.457497957538501	0.67892016057791	0.0614655137738352	-2.68677688618592	1.76747436805437	-13.5034909950542	2.96741476984237	17.7924956826509	-22.524233531679	12.7452715883443	-0.460387459370699	-8.62999819786529	4.13977348287182	-5.09623808309294	1.37527552984702	1.8089984617014	2.08959472682935
"g5"	-5.01266702777886	-22.7568369305663	-2.90149391973661	4.97259028887756	13.2440118339286	-0.454196846745018	-17.8742095195973	-12.7426909884244	-11.8354279927312	1.20665192761742	-3.1272898063112	-14.1354392119662	-4.86520100596163	-14.7245776596787	-6.30835069756719	9.14042164176078	-2.89865734127048	6.23764737885297	0.529012513831123	-9.23468341476236	-9.71793273134973	9.23496610312456	-12.77924774495	-2.78868896732979	1.49083726668	-2.31059549295331	-6.45821313219434	-3.44215158281562	-4.11777224105045	-19.6413010303044	-4.57553045617327	-3.32381137456577	-11.8848888869487	18.1185164796503	4.63786405712876	1.73580443165588	3.35585811378111	-0.92778696636999	-4.4128971976119	-3.71535066161487	-8.45118543388141	-1.58766428799964	6.96851824836796	-6.25979129803981	19.3473199544474	-15.8567416611139	22.2065806501162	13.0152369007184	-3.74692123941977	11.3809299355742	0.507447033663547	9.24322147325503	0.926866166184122	-7.54640510779819	-8.41676696755351	-1.44446642256032	10.9185128884556	-5.37060963878183	3.86698472943691	4.2168669459935	-17.1927299574716	-2.88380039484749	8.80043938856109	1.39109233597232	0.193687478119592	5.74531395449787	-2.47274273448639	7.98155246602433	2.04635026995404	-0.493173444216086	6.84049050799971	1.90050951593252	19.6793485498084	-1.95857118007262	-5.5085159843166	-13.1464832465272	6.72318503019554	-4.26150722369529	12.2910137505596	4.17769655533613	11.1371372776164	-2.46152240951986	-8.505209873081	18.145694554163	-6.78442771244067	-11.7989162824248	18.5269049986775	-7.67804184044013	-1.67832247327362	-15.4768117358301	8.31883243285613	-18.4401909617754	-4.02825406536878	2.41398669491673	16.9374461914289	15.0433558678778	0.18214943041205	-6.7345725734437	2.21508719987978	18.5224787112068	-1.5417689951672	-9.42193859833274	1.91066731729643	1.12792570553312	1.99245831906223	-5.69492128501739
"g6"	-4.33471771962914	8.83909897653641	-6.78270487222604	-4.22781930639299	8.40553812011474	-3.52955337526496	-15.0966216836264	-0.615143690368414	-28.3162419862228	-7.84233313612063	-11.6084069725178	13.8266227475109	-9.22725275567025	7.60534882854987	-0.985471927448592	8.50388095975952	3.35693470533516	-10.6657146992266	-1.08506912043134	0.0660101145375245	-12.7345794305242	8.78111049729483	7.14886501535281	15.7246803043286	5.29827192946582	-19.1845326350757	-18.7582426789693	24.1651243240863	0.183750337384463	-0.297231575509305	17.9605180423562	11.1965522764341	18.8741025641202	-1.71344366948571	-7.34792752639834	2.49289025840881	-8.54294995161581	0.658290504303846	7.04774129369858	-6.79623920509062	-15.5074699924246	-2.1324470151264	12.0270791120857	4.1509817364229	-11.675287149727	8.09940248421603	-11.8097134954386	-3.92868585928131	-4.83138519651806	9.67789112167421	-10.8574290805203	-12.0059603470759	3.32673511978547	6.19887233695852	-13.6714160127157	12.0108834603558	-9.18504162234569	14.2065731045253	-4.32534778099975	0.0353002789645339	14.7816711756138	-6.50524494164849	-12.6731031320144	0.702008006393461	-11.5111545144484	5.63721302576867	18.3402881291835	-0.420800292330962	-7.15701330518081	1.6650872256918	1.3702323425061	11.9107396648304	-10.3679384641023	-6.65459094092914	-6.33411788322378	1.94277769253674	4.14076953128964	24.1987647965845	-0.928686183362057	4.66495255266578	17.8016085013095	-8.42986284265396	-0.323258749358315	-14.8869624040158	7.69235007891492	4.59059410391805	9.64818740051899	-0.836851767711748	-0.00147428193923655	-3.5507794050208	7.59170320036965	-10.8668050128712	17.9953031296265	-20.5247645746378	12.7706252968705	-4.47489180855201	9.54794869933356	-3.12576397986498	-2.55243878152917	-11.3366061698432	-11.4587839090062	-4.42937516489323	5.39975771022362	-20.3502615315347	2.59149496759662	-2.4731572033038
"g7"	-8.31245354295022	-4.12452737554224	4.20960182424174	-12.4876409242527	-18.1618713837666	5.19779408425904	22.2939314971676	5.97119621548146	3.83378817868369	14.0672177014941	15.7172298969685	10.4584679278812	-11.4948585729767	-1.33019927696066	-15.3701642716455	-1.37150673268914	-7.91604784841424	-13.9996956142844	2.7287753997836	-4.94929835388359	18.400648358768	3.12143783708968	18.5055559067943	-9.73674633437689	-7.23910654358968	13.6396496037927	-2.89305535701359	6.11136613266732	12.8743736818529	-5.85425073256011	-1.34818925039808	-3.34206440574491	4.44970724924415	-13.324259621171	-14.9142522400352	-11.4953025176968	3.12723734832348	-9.62537055527897	-4.68642307786105	13.5446795714737	6.12884087056464	-7.28700928710971	5.03413448673284	6.89272152195782	-7.65265008975104	9.15857431962827	-3.11109196836468	4.1688781563855	3.27164895164838	-21.148290649972	0.319726033050252	-2.69997221156302	4.78906960203812	-14.625095159444	-3.76612224995636	-3.94544688388451	-7.66284373017917	9.14028502456509	7.54500637369779	5.43381686902637	-4.33438847995921	10.487193065763	1.23689695521163	-1.45669161188005	1.30112193518292	0.971754682260876	13.1353333796751	2.29970946035697	-4.8907706458646	-3.01546389760881	-2.8109718799785	-2.15825569712938	1.80325354975961	-8.72338041800885	-7.3610773233685	11.3092959647215	-0.495490017039479	10.5747707496696	-3.9373659786494	15.5492418714428	-10.3424342602952	-4.61848748173475	-10.3745449414275	-7.51382289508783	9.82801771131532	13.8062617626066	-18.3821726556025	15.4459981099159	-5.38339375216727	3.83675302141091	-14.9788699899074	-5.53552124993719	-7.7612120924967	12.681230277903	-18.5650775541264	-11.6920965797233	22.0580469687766	-2.05111542182477	-0.727907184555277	-7.93281643948279	16.0115339412596	9.94629169535587	-1.85196003355366	3.66748660884201	-4.74013115883038	18.3675261293786
"g8"	-0.76707606458735	-4.12312801374818	10.4030661451764	-0.668201059909623	-25.8268751370074	10.0139909376383	13.4176179587398	14.7272064934776	2.49008112254738	11.5683281006711	12.092750415698	-4.7944735200142	-12.6352935917446	-12.1860645270847	-2.3646130952135	-5.76145591323539	-11.4405288928777	5.99053233895657	14.6475028798721	-6.26592802058846	-2.34703258879624	-21.2673795852886	-14.5574913865024	-14.3564451632994	-25.4840632380494	-5.12686832384714	0.624174593348129	-2.52264569229557	7.42528149441198	-8.18017064778238	-17.6025902154374	-1.45482917205958	-7.72009586102929	10.7997276280803	-1.41129071501812	-4.3457097416729	2.33193269567488	-9.7790900675674	-13.6509682886294	1.88891059792775	6.13880182222995	-7.71803449388989	4.97044663719674	-8.95166562259845	9.54963534981857	21.2218435839347	-8.62754899718253	12.4562538789449	-8.52082949830685	6.59592949619778	-2.76188347469599	-8.75073811821466	-0.260723575083787	7.33247346160094	-1.00250444673767	6.58883666313975	4.03853912085765	7.91941934943303	2.11531178581019	-12.06466402833	-2.02539159176772	7.53420009579495	-30.6417091143532	13.8855401680701	7.62847425423231	-8.69796607609883	1.41331964334358	7.6707954443437	-1.04085319287353	-8.63436290375722	-0.617974991274471	12.1357451605877	1.41329702728662	16.1530415252173	-9.00383651964332	5.6574276040042	6.6781080566836	9.18811649245618	-2.69127625687592	-18.5112029920554	3.73471580788787	0.833612135346765	-14.7153692480746	15.2061559120027	1.45657423080989	5.17083694283966	2.76850817010686	2.50619855895403	0.608715725419172	0.166205448120895	-2.4874483946638	-11.1414416532464	14.4043717740172	11.0101168275406	-16.005160052749	13.7215533920261	-4.33996734649349	-6.85831641490701	-10.648516953106	-4.6515370369914	4.95687457575413	7.09089281193998	2.88082483592506	-0.468869125139413	0.255407596977683	15.8764627930734
"g9"	-7.93572133262482	0.607482937925579	9.97995080875071	13.4964756296039	-4.72152269965038	5.1666439826199	-2.49670781151455	-11.8949850823548	9.92489467507554	-8.54366932072658	16.5803353632116	-11.7755293568857	-7.50537257312213	0.373923689583517	29.5105498728256	4.47918673063567	6.22857944213338	-9.61675553448646	1.85724978764007	-16.5909108085998	-13.9845008400479	14.7606594495145	-1.08595859141895	2.10447248246278	5.55475180614827	-5.72572579493174	-2.71468910210351	-7.19994078833604	1.98940579538499	-2.37908467818072	-22.4737882757582	12.9335759118094	6.70548346732484	27.1436495839258	8.53416211067491	-1.88092530753856	-17.3260683863755	11.4505058883985	-8.57765508181825	-16.2395711747171	4.834497169688	-11.9842810671066	-4.52142510062439	2.86104944629015	10.4105591867192	0.47433096381343	15.3591094021282	-7.82467417164094	1.07853005090627	9.05752876535698	7.42625250376439	-3.88237990424405	-8.25509096574621	-4.68468004539202	19.4394076928942	5.36222837473339	-3.49588203803519	2.92676092259104	17.2243162814922	21.3540646521139	-13.4214284768697	-11.649989955381	2.11454446293243	-2.65012367516421	-1.94539205065968	-0.567602967075032	15.4266572851565	-9.97828641604914	-0.341931874714333	-9.72324699801197	-12.5193450144196	24.9707054151971	9.32643887510338	7.88357080373979	-14.9844034172378	2.62266970929068	-6.88201826302428	13.9210423635656	-14.7934151323855	-1.19705209633837	10.2147066903121	-0.386783726767961	1.79347023223606	8.99677209623603	-14.7090580016413	-9.8781691959697	-2.94592101613847	-2.39556144579717	-10.4481067299183	-3.9143362867127	-17.6874629670694	-10.3402542789819	-7.9240958691646	-3.23656515434246	-14.3480550173951	-9.29155777923426	-4.19792153620084	-6.61383716701836	6.2791738728268	3.8452995691433	-20.6727145433278	-1.88287803634365	-0.762419952694966	-3.74286605446229	-2.53830645481122	-0.991062506687575
"g10"	8.51387449992697	-3.8917508359106	-2.68152236781588	9.5423264779779	-7.63163907735406	15.7113014317258	-5.78314675452943	9.19956290868538	0.547897944652204	-3.80863800789896	8.31042175677158	0.0113494837775704	0.179219966934797	-6.04991531330541	18.1385553418918	1.91598164548102	-0.825511494281489	4.4887504445112	4.84031754030416	8.0973196684044	10.2797932434605	-3.59095291381061	9.20012543915436	-9.65700889388756	2.8189753199708	-2.48757639239559	-9.55970250232074	-12.9156902066729	18.2121531660418	11.795064576827	-2.28227612244856	-8.92329674670974	3.14001229595211	9.84366482057081	14.008189692065	-16.7955147070314	-4.83627970577522	11.1565528468567	4.53356624085306	11.2331014096233	0.284947265173587	-0.191637889511859	6.32420458386728	-12.903252013097	-9.5951271750369	-14.8327510400332	12.5171108906681	0.733156059362845	-2.37506790173896	-4.26787938488082	2.86061282009365	-4.75774427893239	7.24702887697597	7.3433950573923	13.7487244534741	27.0228146166136	2.85950416931562	14.3115321228734	-10.27991709417	-5.81127958581152	5.68858925403505	-20.1505676618828	-4.45859081834317	-3.75231580475036	-3.29903056052361	-15.2186323943785	-12.1505042920745	4.81075400311214	-10.1619342320391	4.91911992734864	0.604877063507441	1.00327935192016	1.989395049587	12.8107512981217	-14.0621645379872	-28.6973518514857	-9.32220835888203	-22.31045012598	6.8803697025287	8.88297169288708	19.7331185354317	-4.00013351972138	21.0892798407775	-19.8148078179153	-3.00726584046851	-0.94434383176974	9.29101451941165	-1.44616875696126	-4.57614200642673	-12.2957373608262	3.24603460361635	5.27501378288461	-3.30468394367944	-19.6324148210683	19.0404974595859	3.69418848974886	2.25437821432605	-6.56279538427846	12.250913016706	12.7169554666151	-0.145511741513994	15.4270597256193	-11.0573313115705	-9.96034422805572	-9.18978417477845	-4.85501065702819
