"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"
"g1"	7.43274871908491	-31.5335066587446	-7.22606380359263	18.2911872841587	-16.8435637287176	4.40603706729425	-4.92595018160469	-6.75898679729508	11.9614141605299	0.0582863166881657	-19.2795643528266	-9.47002727993463	-7.73203919081061	-11.6403216421762	-10.0280195980446	10.3235447230715	4.52035292304916	-2.44567265257539	-12.4979691398653	-17.4210480558673	-3.2070069532901	9.79501808622125	-5.79782384801492	12.0245540692392	9.14083805164895	-2.56320584823332	-5.45506584918284	16.6024243236174	11.2876154468599	-6.40274353597701	19.0334630565931	4.55731324726456	8.24089340091449	5.55511749950797	-5.298396835803	3.25212494871597	-5.64957349690025	11.5766133140365	26.4310836667147	1.58076694152174	-16.9646670985202	2.54845562693354	-6.63229576559753	3.79464170113864	-13.5147388296061	-5.24267020577763	-12.5422466063007	-3.83192722614836	2.52248223894759	-11.6827932783199	10.5930144128192	-2.16385746418967	-10.3016215941758	3.53738115195926	-6.7749536208538	0.945959515168436	-1.47015506240433	3.93503052187662	-11.0269775690672	-14.8904252252562	7.34097600381233	-4.93281183154923	3.5103773950262	22.0372764219936	0.0800816781043659	3.30317780022305	23.6459228523077	14.688192611316	7.21493096162313	5.93329344995741	-0.761321098707932	9.37814403987887	1.77341360380091	-8.55835347871457	10.5647428429598	-10.6306166802537	0.768075912920036	12.9395797349302
"g2"	-25.5941671318921	18.0012513557722	14.9382697887164	11.6889046752236	-7.07702911950095	3.61030888191197	4.31619021399565	13.6123510052428	-6.46038267869874	-3.89071615522543	-2.54752135531739	20.0829398103597	2.17450790393162	-10.0715924271522	-17.3386029846625	-1.12587445650369	7.89955987711788	-18.0686382825334	-9.98681233836216	3.10301475092178	-6.93272184438391	3.9015316106495	-15.6161164833335	20.7794182921246	14.5474027431481	19.0830087734241	-5.61004753474938	9.01718877701015	15.3022300691409	-18.5252418201866	-8.23605787625806	4.70783771206091	-8.51763076177599	-16.6306883714185	7.77456560131328	-1.74420198790684	9.84473427751166	-3.35538057552033	-5.71563915014772	-3.93776923666706	17.3483251470487	2.26897359204697	3.67979931922026	-18.1271988375438	-5.67501639746299	10.5168740711162	-12.3252632202293	2.51250422622069	12.20246751736	-2.53488491991492	9.37366722297437	-1.98338119429754	-12.4511114520739	15.4849305193966	-8.10457697880327	8.47539796695697	-3.48678849128978	-3.99783050646224	-3.90712796558411	14.2919477210654	-1.68385849807178	-13.8540725644143	3.49092556318921	-15.5841766716911	-5.61880221158921	16.3768370849523	7.31675345612894	5.92956575675178	0.67017556744863	-16.8412218379842	0.594752318652647	9.0226021913557	-5.07243283542313	5.96580903927365	19.276308015893	-0.818845976418996	8.75373627160953	-15.7742030827522
"g3"	-14.8585399807988	8.08445038241807	9.34480222027341	2.85377310634984	-1.33511800932881	7.3521933492476	-4.81140200183137	5.58018565420404	4.40299168145134	-23.4649490028081	-2.92664291271261	1.98939337113491	-4.09127785015458	-2.31431523342345	10.370925441483	14.639543626061	0.689840615044923	-0.23534412144687	13.9274427433297	13.8409422749643	-1.58359038715508	-15.4093273562386	0.183322161784881	-3.10957570780853	-14.1630889605811	-4.29690503529007	10.4977869315457	2.06472591302714	10.6639675412792	4.89208196282791	3.90230019468365	-8.82838472281331	6.14529276925045	-14.2422174682379	-0.580342962022988	-0.282571860068077	-9.85401743795721	-3.06677129459618	-5.5856808747066	4.00419240246366	8.97123696203215	7.59437309872709	6.2650316413016	10.1789444648127	0.577242770266865	2.65061769690716	-8.31397884501709	-1.79178468349563	13.5006100686145	2.55550735116362	-9.10736432381773	-4.4139365483744	12.6023401124468	11.4751986439337	-9.80321506075662	-5.51567458651195	-2.46823888834813	4.19696847672302	-10.024244267409	3.71190511687652	-6.07353851902311	13.4953177794522	0.127707249770391	-11.8808638954574	4.02360038053831	-13.015223022861	-6.13631167059789	7.38030141118518	-1.33884333848778	-0.0971611174081322	11.1155740368037	12.1710122213741	-8.44695082040788	2.02886800929021	22.5276509480181	9.42152661431073	4.03721022125269	22.5543589330374
"g4"	9.14419706716674	-2.07779933577433	2.03632063230427	7.45858534664689	0.436977216225658	-9.1448671311724	-4.08942787506741	-12.6784733348523	6.88286263022149	-9.84844936406224	13.978318205667	9.36395397738246	-8.97231741017993	-12.4233981316553	-1.0229596875729	-1.17196312064925	1.6187161337629	21.1388189166571	-17.9991954053284	12.8769566482403	5.69154602347683	-15.0260005111076	0.661287395630582	-1.50436404601001	-0.171481904302705	-9.9590845651187	-3.2000446463092	1.32592031706897	-17.7469734655845	1.61608104691739	7.87000231645937	-3.39021089182107	-1.05054154862799	-4.66415666640941	-1.3346977083706	11.1671250765638	-4.31191158928242	-11.1077770406938	8.03878863014272	-7.3085161848154	-12.2604643110251	17.3344633561618	-0.552548515764604	4.82500710218271	-6.36622119192132	12.2436489639812	25.5397835382732	11.5576047007647	2.6370514774314	8.93523514060576	-26.1316365331066	1.02690433644482	3.70259236479354	8.83818546641712	-1.37914395183555	21.6906183440967	2.29623326480904	-20.2938868318385	0.428416513425969	9.30386042586868	5.56673168999277	11.4158008341545	-5.10686823962464	-5.64382526692955	-12.024333966741	-0.760106282583133	7.39637226253012	1.41828651497379	-0.90735298043858	-7.16550086734559	-5.44512614278819	-6.56450031110455	12.6666186336346	-2.26581145719304	1.13623377903818	-6.47897689845959	5.37605350007887	-7.57476986964619
"g5"	-11.0979348742197	-6.20143188110442	7.38874156557616	-11.5404691577213	16.492622454366	-11.6014412712194	-3.17421763514756	21.7837526932638	4.28341349281304	-14.7172787429497	9.92648594366177	-3.35421770840388	-7.51286618438753	0.678650598646739	-5.92028194017359	-11.3944930737118	1.04563253526374	16.9682241285454	5.68248777106982	-5.49788630643464	-6.1078348094382	5.13942272998148	2.41936071576518	6.73198889554391	-14.3306105798069	-8.89098038212792	8.89931015174793	19.3920570647686	-10.4909554566707	-4.02603972337886	-4.61857007883061	10.7170255442984	-8.43046412028242	11.7221669648742	-7.04438328716552	-0.147835683768792	1.7483109358972	-4.24828400004383	-12.7506203619882	15.0811126471083	-28.5528765784632	7.00401363299409	-11.4989256372696	-11.8420369768667	9.58938337215083	-2.45204030901228	-5.64760999193505	-21.8570792786137	-0.586439023261592	3.32293871646737	1.28786639095166	23.5154419614893	17.6606555712608	4.55455469983254	1.47083240632173	-19.2953775226221	6.47578955389604	4.86110556733155	-3.9832465778566	-18.4117732116011	-3.907650264644	17.1147163037959	5.42075947109447	1.28343400090892	16.869880657677	-5.06120261751299	12.9458011813628	5.40303667810237	17.1583499378488	-6.18426256587963	-6.82579430417995	-11.9399605385944	-19.1923706364467	-8.89987599263433	-8.66211244983093	8.41077206733672	-4.28445151324316	-8.98425019155367
"g6"	-5.33305824620855	-21.5799463647419	8.63791157915601	-8.35247890003364	1.32615718006297	-0.522190662168382	4.97451860173923	-2.86539967462114	23.0860670902019	3.05203919262507	-13.3847961680741	-6.47156793198085	-2.61668571966074	10.0698569171421	-17.654485878451	9.89058952071292	-3.02948045867352	-12.7107073654857	8.41573751444712	-3.55342023925174	0.27167010109026	18.6185545791212	0.281177254131444	-17.9368983651676	-4.01523020627073	16.3945718538922	-4.61705712447958	7.49221477312454	7.41668186993729	5.09287422206188	2.88450482429614	-14.0029716321153	11.0409879549753	3.92221946724504	-12.0876825501589	16.521619801498	4.59678196596897	-7.22338900941507	6.92258867976862	1.84291579408742	-9.8374641817483	3.96351815192378	7.9898454196798	-4.6194531712041	-2.81112001984345	6.36879274586631	-1.85365739656091	-17.0025254372462	22.1380540087155	10.9860513258219	3.9420950905317	9.8993874843171	-4.14154122986445	10.600609136022	14.0607615966577	6.82499304226387	-19.2038392924668	-18.7565780852752	-10.4465818290311	17.2145254353364	13.9676028429333	-3.41408063028311	-28.5333548348566	4.96930027420583	-11.4137885053412	5.73468420028868	-8.93684173071999	1.42713642546849	-1.97726183644484	-2.83199641202009	3.28853543151686	1.95412470427587	-18.6312313288426	-15.5445608393104	13.2090133005594	-8.94498824052635	-3.45897691608563	-0.730018033703809
"g7"	0.334992726109622	-15.8834101290956	-9.94509766403927	17.1354765154391	-16.6736261306961	1.06361436018597	-2.08076916350328	-11.7868897005852	-22.6830670636714	-4.6061288333143	-11.9582977804283	-9.30272478467212	-4.4967752816911	6.32949439309115	-5.56362608756384	11.7104871391191	-17.226637460175	16.8380228016728	9.74671333741057	-7.79092165397236	-18.4990972127248	-13.1559650420532	25.6555678249259	-2.98780355054192	-2.11684077314642	10.5006832640815	1.94933928244306	-12.9023390160069	5.33541098697349	-1.4052862884403	-8.95431964910568	-8.7763088696287	-8.71054668831063	6.77595945791857	2.6978972575362	-9.6840312977962	-2.56795691488652	-0.59256405854023	-2.92098175152118	7.71554406628979	2.67924183521962	-6.11808037960444	-1.45001662371298	-3.7592583336533	-5.25082135066481	7.48007053603969	-17.5353039666273	6.40800141480292	11.6092460689245	2.47934445179917	-7.72578259157606	8.8054115470532	-1.5757209114151	4.04199388369843	-15.4959897386427	-5.07191303633637	-0.136990670754315	-19.6791783979063	9.22948686003276	6.23791766767262	12.7529046915319	-13.9900062040741	-2.10305045426658	-8.78424827788674	6.16345127366557	-9.91932629610595	16.7785695936011	12.4049004037863	-14.6640682226971	-5.27556530127388	-2.19676465293923	11.5121614382831	-6.83283691227048	18.8885754539991	-18.1594499247659	5.84797699724371	-8.80705144243642	-14.3280703648828
"g8"	16.499710922291	-8.28708019637741	-1.40757804052665	5.67012195659713	-4.10583491694257	1.40973254179008	-18.3862703281834	2.10870146046007	7.99731128497861	22.0205471585794	-4.16914972940317	-9.6917969723674	-12.5480262211745	1.51726383898278	-12.9796518373902	-16.7091012601004	-2.70941776717682	-1.4028250506776	-5.59815756227633	5.17306921481769	3.66327724141632	-5.80378807949417	-9.95243130941094	-14.2433775039887	-3.51564972881657	3.7709893596046	-5.12047850559471	8.24234793636791	-20.2079672521368	6.39222688574388	26.3799187183374	-6.36240806037751	-0.267770528165172	17.1512111676416	0.00529743890964412	20.5318413487176	22.1567941050613	19.7033313129262	-7.04446613631124	-1.75562769404289	-10.2193456666752	0.759005883484524	-5.40532045040699	-0.164260927798835	4.32055886138178	2.8673543436819	-7.76464501376289	9.41754748352745	-4.8343637615436	2.24361234624254	0.473745759335194	-3.35625527049452	-0.231520431457171	3.17008646304474	10.012655679414	17.8128861439782	-17.669336303481	-8.72996223115577	-4.44295557744815	-4.85810971942267	-5.1258829309647	4.101310102636	-15.440907743226	18.9980550208725	15.6977949906975	1.01138953194191	3.7567795600853	10.5606288000428	-6.9351282245257	1.19747685828455	12.4057085014263	-7.57313083213523	-6.64186347140253	7.94594604767556	7.82647147449317	10.8508480203679	-27.6398206493279	6.96517480680204
"g9"	11.920216289193	11.5915639627411	-5.11154184325167	-18.5079534693463	16.2194934997062	-0.555906583610138	-6.36193313063907	-6.67259492029562	1.34603534813984	-0.674863499801907	16.4282093232684	4.38676429627705	0.884161359051853	22.4554674368725	3.27475616834612	2.23682864706106	-14.1626721867023	-17.6932568355182	-1.46927377849843	-5.958550277193	0.167113336230906	-6.27781949134755	-12.5580745349536	-12.5472730440194	13.0392474324575	-12.1271343391878	6.79029565446566	-11.1604981111591	-2.41583133671702	4.44116170221916	7.7818216048079	-0.312253533297988	8.15319222755924	-12.6219786849848	-6.28276513635145	-10.2413757129007	4.64869557442534	9.37457472922347	1.03375436885515	-6.53268144291231	-20.7395610205644	-15.6849632357556	-3.61056418556989	7.24910264569477	-1.99646929788294	0.106407092960493	-3.67208905401134	0.886425322483607	-5.39990268492198	1.10878218876236	-4.14394679703073	21.3634191550703	3.17101656709886	6.51996864121217	21.0152202863304	1.60018167373914	21.706856474166	-13.2185499650795	8.58411914070157	3.43336756426487	4.36005676469796	-15.5364442067572	4.51820421227426	6.79701026411782	-0.871821985531411	-23.7662349126416	3.66975707582353	-1.21147527447239	16.5051620007579	7.05771693546724	-9.02968249341986	-1.00905147908959	-5.7959952583356	-7.0366121066477	-11.9760879403877	1.10971945381018	10.8991529739885	-2.60482588089564
"g10"	-27.1978066455935	-6.31215149913765	2.68400866697549	-10.0411778322391	-5.36197479812718	12.0112403425627	-4.50935837542198	-12.7505750045238	11.9265608693212	9.79110074808236	10.192770031942	0.911645674295546	12.0226141731868	-14.9051482348334	2.40969157777858	-2.67424993072428	4.96710329146077	2.27430051499601	-13.5662674785254	-8.8682765102183	-6.4012926164601	-7.37136910482083	4.00039887648474	9.29497888110864	4.70406383609874	-10.2379143530985	1.20613556516751	11.3989399283503	-7.88300550342868	-7.32034627524421	-13.1302983875177	18.5048593252248	10.5898531981926	-0.969204968794214	10.4839528252452	-1.08766112312354	-12.2475120595768	8.7300403598504	-15.1817094613586	7.29406266471188	-9.23042796701125	1.97685265774508	1.65771505884146	7.5209366716393	-6.65609463365641	-1.79561969478828	5.56780185924084	8.27983712815266	-6.03035547397261	7.04882702506563	-9.90720691314119	-1.44009502931292	-9.37647768036135	-11.4331520750176	-15.8698109560406	3.82058375259196	0.592413116356564	-6.90403195482339	6.44171335094276	-4.70942382543552	19.2051148526996	-6.87578813363623	5.08331086869077	-0.610743081883766	6.85931341653307	11.3146459476513	-10.3550714954715	14.1253434199519	19.2999463694933	-10.5377573327274	1.19175178269576	10.3640309352591	-5.87572110290414	-0.345258159898338	-1.09714381454525	8.06947265494142	4.28459016615741	-2.21157569864104
