"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"
"g1"	1.91373401204388	-0.470490032508289	-1.0643376417724	19.0727611209442	-12.2612008356298	-18.8509106332869	1.27184823584695	7.73615333726644	0.767114900028777	-19.609922495354	-11.2734190754462	-3.38574783346712	-2.73742965855431	10.5106015877035	-4.55247934639328	-12.3097766344775	1.82872071930839	-18.3611546742629	-0.204761576183207	3.27867666602561	-10.1443994620083	5.07811853282187	12.1512640981061	0.194470321122943	-3.664410641572	6.84894445122096	-4.83298139571637	4.61834826951938	-7.34706915161212	3.07560287909877	-10.3301111925133	-0.869683329376331	-11.3904965945159	-5.71948185189011	-7.67373767815035	4.64200900574001	-4.88433570905385	5.65884484132408	-4.69496927473708	-8.44993554720424	-13.1284773020942	1.8781952955942	1.59625316381559	-9.52648204058629	-10.7183221924634	13.6047944243209	-6.17330812427528	18.7363936298076	7.99882918054055	-4.23696623670353	-19.4433990637112	-16.1888558321345	-1.42244964296963	-6.73590043121952	-16.252757025641	4.30000725922154	-10.6923258456063	18.3876836407988	-5.72862767959356	10.6325055063164	-7.08203584020879	3.76886864792719	7.37526087048345	6.58401328281954	-2.33987320556638	-4.06585572745951	1.1513926758674	1.29059818867904	-8.99950367398756	19.0724901677325	-4.58599653561266	7.66477425020061	-18.6563857721542	1.45133558093704	-1.76776662485764	-8.30295580456809	-4.44945770247919	-0.542101378505698	5.18260515754927	11.7986257908814	-6.62082073891967	5.64664449766463	4.4980065603852	-6.93569527085673	-12.9477454385425	1.01471090924967	13.984619613899	6.02548798202722
"g2"	-4.77358678852449	-16.3517981765439	-4.59381968770057	-0.825792640290343	-6.39655591188968	6.39018058790776	-11.8016944581958	2.16982902424586	-6.24791823023136	-5.85745695996597	-0.673322456857562	10.6332590283414	-6.0354615840754	6.3856632132549	-32.6042716848508	-14.4559608075621	1.32828457262326	4.31266119160142	1.07977110764638	2.48942118721763	8.33137715608028	0.930240957716637	2.18887396417633	-14.0651774054417	-4.56268016322932	-3.69318093850978	-10.8010746344475	13.2213488378282	1.48579059866919	-4.43918649031478	19.5451880497188	-11.2222122128162	9.26458418406514	-17.3230719587134	-1.24164245937688	12.4946111853152	-0.439780625212923	-0.774779523459606	3.73467149633704	-25.130102652728	-4.31402634090026	11.2949214978449	9.96482984867847	13.2737032778858	6.26635172761052	11.5563094846997	-1.72025953565987	-10.5733496975216	7.92469884229356	7.51075177662645	-10.0141527220389	5.02439930780803	22.3130703488411	5.08010328075136	-3.56572403681233	-0.348742989008097	-7.23045824547453	11.3006434392857	20.4478259162501	25.2995054589846	-21.4122807643014	4.0939821368365	-20.4304875201678	-9.68508032948188	1.297089605131	11.9852097002087	10.1083220304877	-0.0289253655938202	-3.63004867318809	12.133000215541	6.23350588327796	-13.7962613686697	-3.81985449706561	5.33649117918822	-7.30358109061574	3.17141655646637	-2.04848295072261	2.52555599847066	3.30040792372223	20.7736890483126	-3.61193739746855	-1.33412623037754	-19.1353289294125	25.0061784940131	-13.6570335323758	-10.1910072563294	6.93743632972865	-10.4827110535499
"g3"	0.987403431148569	-9.42982084196283	3.15169283960145	-1.8923591913853	16.1523340649999	-8.86055854456629	3.0853752109803	21.6758757366853	0.987265653535844	10.5174342413705	-1.10799899147574	-4.63897972834108	-12.7026418300243	7.99090476136452	10.8119549155434	-12.7108936661175	7.6454126414525	-10.6469324565068	-4.87085758882212	6.17830186147271	-10.2106198523468	-3.1718319295369	-2.62038385748883	9.91543000501762	-2.19333355992763	-11.414283546624	3.35879843309672	-5.96593280561507	3.61108922210297	8.40443464042193	-8.94681220784782	-4.2149444613209	7.43765144383235	-12.3964328102071	-9.01617589003047	5.69372223922426	12.6972671355466	-4.28799643965906	-19.2423803706069	9.63346086881633	-11.8254378147567	0.287326544429128	2.49564963925546	4.65172347791587	2.44037903162509	10.5674141196453	1.20860362229183	-10.6810812217215	-6.13873622332586	-13.5309533382621	12.8263087622938	11.7763040521545	1.65788156842634	-13.2772280179003	-6.42489514522588	-11.0782143073704	8.18374062512462	4.75225107866807	4.88070422417993	-7.9456879851259	-7.54238113539555	-6.68368057470953	0.350612860569696	-4.50939720417472	-4.62535310279768	-9.36458056618492	-9.63696236312011	8.8607528284592	-5.45235330800205	13.8966029492964	-14.7416465242704	-6.57035206323094	6.32350011574754	-5.0690918871415	4.57893121659496	13.8716231837052	-18.9618872160392	-12.5247454303515	0.547078480168023	-9.92849751847132	-2.64411827536402	-6.64863816934875	-2.63649699150282	-2.30060440739328	-10.1912563016791	14.0809259777731	2.28249891711614	6.09842884535255
"g4"	4.76407294841511	-16.3341128794761	5.7746677458391	-5.67127426470572	20.3139370872639	-14.9102610790454	-15.5412331829422	-15.9393757058172	10.3905145594865	-6.93330817537504	9.66668848955894	7.90338484146792	5.50016695269057	2.24760810787367	-16.4839661476026	30.2284405164228	7.50445856831401	-11.1638877143788	-7.22970986331534	3.79817109785706	15.8069497021689	-5.76635069610685	4.70179925865384	-5.82895863471558	-18.0316027023498	11.1903797635574	-15.4040577161859	-11.011018072174	0.606652313982294	20.222195685018	-2.65810903384132	-8.86590911085992	5.53478239879933	3.14356090673538	14.5087833998653	-1.59925893688258	1.44733484644938	-8.41363189006877	9.99327060344756	3.13197420715467	-8.99218325935095	-8.05892545599649	16.1157780908496	9.62181473506177	4.9802674165776	-4.10644876106563	1.21876909733039	10.3055983461673	-4.37635565442944	-14.6278073286195	-11.6384341859635	-22.6245939667334	-14.4957036900731	-0.268311599591488	3.17325334280433	-6.1239201556138	-3.15115236028953	7.38738215792401	6.06124684275209	-17.4245467352021	7.69938469785285	8.34695187692686	10.6879364908344	-7.64129940682375	-19.9811675546274	5.66979203324966	-0.941661414978944	-2.62056736306277	7.9914602686232	8.44590887614769	8.30838741678396	-6.45342899072676	3.9639269425324	12.2106706970868	-1.31212408023103	4.65307393815337	11.69317502348	10.9973242152858	-2.60051123409466	-5.92074193270383	8.65510735514994	-1.48759996549403	-1.11242329200817	6.75607093503146	-3.67066205690462	-1.97713736221078	5.10358283889359	4.12514907481337
"g5"	2.02629567907633	4.42933587283084	7.61027181825688	5.67472789984106	-23.6105713596892	2.8271035103024	-1.37360650130578	-6.27878101437941	6.61587454102239	-14.1225690279711	-23.7558082440562	-4.80545315450422	-11.7556515723532	7.39985704682468	-1.49602555423972	0.700435454913315	-8.93378249691287	3.99691247843137	27.387899583347	-11.3991805053632	9.12148456729975	-6.74062558654076	15.8569978844245	-5.37824252172087	-2.47610090591276	4.86447004182725	10.4005591443688	14.7974616725465	3.58259060391561	-4.52521749770805	-1.2160803863647	-14.1649445027802	-0.608321053470264	-19.6887786005559	-2.63599065427676	4.4534215956407	-7.12772310610303	9.65911151393084	7.04072772361875	6.99967298867131	4.60904028609786	11.4270745554651	-10.3718236594059	3.43230103890955	-11.5637944484016	-3.10685554633878	-26.2511420476716	-10.1687730018425	2.84581141324321	-1.64799664315377	-10.0035513551079	-12.4040343617574	-1.8700731650041	8.69744086202157	1.59288145842266	5.60637126762667	2.4589642128728	-10.8617270103641	19.7092163536407	-11.4815876541827	0.517431185103672	-14.0177329514781	21.6256619339939	5.36053017161968	-10.1287348220922	-8.14032641500544	16.1512885282591	4.46062564498868	5.60147668546508	-7.31239785392394	-8.73492399130854	-11.862615957203	3.66677933047731	2.98459914441276	-1.93891137256607	6.08243399171452	4.4175513883776	-6.01866137150324	-7.4148140637417	-8.09499964792843	-4.02038726863585	-13.8041892468087	-25.4221555209371	3.5059164676596	5.93553347249859	4.55872137131485	-4.42480969674884	5.70976210461169
"g6"	-5.55071112887285	-12.0095746438066	-7.68331692949491	-4.28976577913981	-2.72106975125309	5.61621650439975	-13.3563701457455	-6.28345132606504	14.5773533084061	-8.51358586313009	-3.80142191935066	-11.2078183289872	-0.850795621029098	16.4591455192461	-5.56512889430504	-3.01141620296545	5.38348800179212	0.410722335235394	-17.2679710222583	8.3988306435607	-8.56694513420303	-2.3317907376112	-7.95485543265437	-1.64716102295768	0.694927614093277	11.7055854306893	-2.20652336243582	3.74693316389766	2.44944719205814	4.38424827074941	-14.6704322667758	15.4508413654142	1.11249960339726	13.2546942295586	-10.2560723448607	3.24937144057444	-5.07684157009788	14.5435158794974	-11.7450772889289	-18.4881601967447	10.7189139639714	0.220115754939157	-0.486622971598249	-14.0801810641364	13.67217155135	3.3259574846953	-6.76814638614203	3.67403760478375	-15.6412400472112	-2.51349032101726	-16.0233908299592	-9.19113718257686	-17.2593293001209	-13.1328141670786	-1.28551402494036	-2.76592896444727	-9.08948353084446	-12.417899928098	12.1216917814263	-5.97906688700878	-3.11556388296366	5.4273912437983	-11.8022830021566	6.70901629988246	13.2557693410934	5.61003462628802	6.90318145924789	17.0080319742984	2.39795242118881	17.4451858783288	-8.13777802511789	-8.15896346687495	-17.6982190143981	-1.83760528844698	-6.90931740919511	15.7470040425387	-10.5132420500548	-17.809348845675	-8.67431234746014	11.8936977144048	-1.53564959430384	6.45175100506454	1.90440164901332	11.2288291349108	4.08166377474633	9.58210979326105	-8.3235402098305	-12.5039936674056
"g7"	24.2016155406535	12.2426817206278	18.8435213617448	9.74635211259264	6.9877929284566	15.0098377001362	1.43016820516108	-17.4394999977311	-0.653480439227385	13.715768374624	-8.42039445611206	-0.94311295024238	-18.5301988415459	2.08505885446064	-7.72189210406286	5.98248869814035	-2.02352340856282	-6.38918263016347	-7.22069381301087	9.16518594944565	18.9114726085862	16.9306686260057	-0.11201209665751	9.88915187625892	17.6255832884555	8.78089368048681	15.1699598631735	-15.2242858745784	-25.1405176622603	13.2887831852156	26.1612864448034	-6.66853291670855	-9.8761284567008	11.7674993220396	5.42061152686774	-1.20857311857385	-4.57778746805688	-1.32251980553054	-0.100270036740776	2.53717209347696	-1.6263535287526	8.21474179924573	-12.8956468481805	12.4796998505414	-8.53966738639375	9.39875725940485	3.45316188707343	-8.06079360213425	-0.78905072771866	7.27580965073312	-19.0475995195658	-4.99187372333281	-7.78631796200343	-1.59949032765518	2.17403916937227	-1.15137160129647	-3.84219292429965	2.40630179611194	-1.13867855069655	1.72665986680611	15.0580543949296	3.41824721973023	19.9346609582025	-12.3291136608372	16.2153917660798	-4.57891990575557	-8.75883930131274	0.678313776793127	11.5366240661491	-5.22922688899704	-0.111453375578068	-1.14352629073637	8.56159328081445	9.06693507330915	3.23447824878323	-6.61893475590126	9.13095081602924	-13.148422450327	20.6176086679477	-13.9547425975806	-5.66833984538576	-6.8199512258109	2.63640275048528	-14.4769085410337	6.49055913578273	-8.36801713707243	-2.21248931093392	17.453725750579
"g8"	3.98453507066252	-12.7966080471824	-9.84125685748172	1.19431848986548	9.92434106109134	6.87123168130866	2.32902629859197	-9.5636454983577	0.883624659012853	-11.1008408293398	-11.8236065881565	-3.60966091228528	5.99087818248981	2.95106678365114	-10.9468985675222	-16.8171593783482	13.0273586241178	-1.56482241184655	10.8472564362323	11.6530502084123	18.9983687949937	-10.1523868242222	-17.6712914108209	3.26873396097241	9.64443199672006	-10.8190428490536	1.87781712340064	-12.3963334120032	-3.99700429567503	-16.5334334801351	2.9656335800504	-4.19088401071599	-8.04797573386552	11.5812735847437	21.4407892771555	11.4500804562253	-0.459587456264846	-0.635709719912284	11.7187926238758	21.5644639753473	0.107994775868795	-15.5074237656433	-1.70602761561967	-4.33575138045445	-7.4873191368151	3.16249235390028	7.07841937251249	-4.35263907097051	-0.501447039982956	-7.87942636255749	-9.87272028199168	9.92068230439381	27.6023311314049	1.05711517440747	1.6769138070544	-3.77738357714621	8.84702119790174	9.72819254825118	1.47022286220062	-5.90434529583463	8.55596226233301	1.31090655045226	-12.3956178945231	-0.357031399720321	3.07686827934262	-8.32446251389559	1.05616579097801	-3.04351597305787	-8.00008279545821	4.78799647101517	-1.39956791586908	-0.570547128616539	-22.8884572023334	-0.904182593608946	-8.55689377794136	6.64687516353935	4.75655949296062	-9.70089974123789	-13.6002315146863	-12.1834891474637	3.5542292723916	8.66401933317101	-18.2707771703293	7.41272187238005	-0.107871921718755	-15.4119140703983	11.4227792554222	-5.44921615503571
"g9"	-10.6020278739215	16.8544052431692	13.0797766998587	4.2842560590707	-25.6136452321205	20.5490461986148	-8.84695164148292	9.11880946211059	-8.11213810661491	7.04630104772304	-0.933641100234278	0.135349981142264	5.64112478953877	0.448346300896083	26.5466452949744	14.9194852385762	18.511409519888	-2.62201331413857	-3.68472451548966	2.91613853689169	5.38801975727392	13.9076481970105	-3.68373810593089	8.63663223384727	5.50249442495339	-5.18312655801637	-9.76664757402698	5.33481656810097	9.00240857850878	1.44774842557064	16.1277790861521	2.97208742074772	26.3929463546113	5.53573609904214	4.98577715727093	-4.39848604405727	-8.3438404773349	3.36450532583019	-0.337357800191331	-16.5796043772189	16.7780926890636	8.97994231960697	-4.14300970939182	2.57741144714112	25.6023434685479	-7.63330863364825	1.84913418797121	3.10040335098688	13.4844609624397	-3.69452028807328	2.03232822358213	-22.0754599351262	-5.90915249395622	-13.534999672418	11.9743982979833	-2.23188025709839	-14.2301899710521	-4.12060953045176	7.19033896493258	0.654261149447553	3.9966337872569	-4.91801364745092	9.77639408071092	1.03223659764778	-7.99883552168119	-5.19850007954798	-7.51539175309215	-8.08671402072348	2.11597837735965	-0.602549686724647	-10.3127021878198	-7.66758977589267	-6.35325312661631	-13.2186983783634	-8.20984273272123	13.4551878257556	-13.9643812547496	-19.361776807409	-3.2677405261169	-0.0820843480231998	-3.02668118794211	18.158357228936	-3.19616128207084	-4.88683964016395	6.69843374947862	0.467851896118475	-0.7715113811401	-8.30849929828921
"g10"	2.12682206685757	11.0692055668009	-12.7028819386003	-10.4012916540012	0.751433807862054	6.56531790247834	13.4090752805699	-9.79695986257514	-17.3271018645353	-8.05803302602826	-9.08583381168918	-4.11412429091065	9.55402421169595	-10.1177566644607	3.87669066219129	-2.93366365969282	-6.86573846976214	-6.47028874653994	15.3128949101621	-2.93648827989663	6.32844384798549	-9.28834717573351	-9.55853030156707	9.8077305152033	17.3679932131616	-3.37573848070901	-3.35288271604016	-8.13556308587046	4.50227681990604	-2.11350927161844	-15.4025979568814	-8.41040718377877	3.20361724985358	16.1243514731647	-9.68048829261362	-9.52247755906163	-12.7825069514331	-1.08270174183333	4.83233217438027	7.0302193329546	9.71331651712399	-14.3821230475793	11.5382928556991	3.5274579967258	-2.63323345518152	-2.24252764859024	-8.11725456824026	4.33854503321343	-3.61373355747076	-0.448751476617171	-8.56543150601841	-6.94648944545252	-9.01627015229536	12.5777941569688	6.35891124389622	1.48718624414	-6.05469783114443	9.70136972194617	4.91235815930155	7.41371180798616	-7.25362116493327	4.46186105053073	7.81214518054544	16.3336594586506	8.82463309909672	-7.82586240008534	6.74802954420554	-1.5156609786316	-3.77974579978522	10.7451909808616	-5.6987848736984	-19.9307888913487	9.84074736470277	-8.32676171844536	-4.97160227885082	-3.18582430576389	15.8930551664953	-10.2812417385271	-1.93358068260264	8.2797481002033	10.1646014206078	5.36774023241205	-5.82674453918681	4.10946648437939	10.6160118334196	-3.75678300103777	-2.11716629321008	11.2696561609599
