"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"
"g1"	2.82666139606442	10.3840237603794	6.78612297348598	-13.8747565861454	-4.55786724073867	-6.12605576563843	-5.17209509822946	5.34572627175536	10.1159208484719	-2.04864942634901	15.8504088380653	7.40165816012604	-15.1924405399809	-15.3390816593182	-15.3475488908803	-4.02988182795167	-11.5323593966133	-9.28899924374389	8.88388407571758	1.67546569748809	-28.2702230376747	-6.56949293532739	0.295111610113206	7.48636571660024	13.0987861571898	3.07035425961618	-6.46631782440016	6.92768164546802	-4.1515129889736	15.2962391292124	-12.517200693892	-8.03541947796933	-4.50012104650065	4.87986760350192	-3.364216245933	-5.12947269594024	-0.998413736190391	-1.45623978797133	-14.1795061079855	-9.89939719766281	3.85431395536536	16.7948302726037	13.9301438366394	-17.0344018771299	8.54179871631541	16.4387765322592	2.19903450332308	0.467382747654602	14.355123684286	-2.50924779877106
"g2"	-0.165300993104475	-10.2795850493859	-4.90970209062919	1.2751009789771	-15.3330478027168	-12.7542590952654	-19.1609574335182	-5.82230464546278	-22.5293088111045	17.2389533834982	-10.6626099576776	6.09211232052582	-1.79498646253267	-9.06472571283096	10.0549712257942	-1.19635491863128	-8.92614860346442	-8.36657848267783	-5.10588426675155	5.53425518569713	-4.18286636247699	12.5611650577141	5.2236325446898	8.54488480174533	-18.8755941302704	-8.60289656469956	18.1066902861391	25.6444128136943	-2.15555699297936	-7.36619556030369	-11.2876426796498	9.79120226238307	9.14793097706719	9.89074401157231	-11.3870095960999	1.34911625874786	-4.86282934725108	-4.86615967280134	6.63094035569284	2.39183570931558	9.94694491397325	-4.26726603663858	-5.86278824868645	-7.17872336791006	-10.6533144485102	-5.73759076649489	8.26644249175905	8.44205995493326	10.0739404486837	12.5162858113281
"g3"	10.3338690988008	-19.1375448607676	4.50110263548794	-2.35089126589535	-9.94137149355777	3.91124349363432	-0.514311592605599	-2.00498482723534	-8.91410910496954	-4.66865706566027	-2.04185872784147	5.00596745284692	0.853552217508307	-9.32410714553986	-13.2251569711076	13.2188896627425	1.20591940659708	-8.00821492812173	0.461958557636537	11.7430847712759	1.02896587053002	-2.59301592213717	-8.20832219593218	10.6729874221199	-5.04560802481501	-24.1828520947343	-12.778188122116	1.76430076777257	0.805832367568519	15.138984270539	4.39186588755765	0.267625605273336	-21.8109686542603	14.9192768597257	-15.748914363701	7.11747594097505	-7.12458637259639	-1.57846777133303	-17.5860799973303	-9.7275346805745	-1.37890108660244	-7.11068710586737	4.15892678492986	-2.83401986356936	6.60876118834712	17.4056534169123	-13.7032194102134	1.36249898199724	-21.8818227455531	6.24548701493481
"g4"	-3.51816567931868	3.47764013728975	4.61845620379531	9.99220721898013	5.85386959687355	-1.18914351207878	8.35518598365721	13.967681654144	-3.01694297737857	-2.71803454641181	-9.48979832156057	-9.212752673972	3.52844763336949	-0.172066540800268	14.2354849638226	-2.87417385975557	-2.99615119100518	-1.77820152054261	-18.2914158504084	2.09475464081648	12.9179720513394	-5.30546654585934	-2.05838743973191	-13.674486283481	8.29542119275052	-8.44208182052921	-7.84516705982444	-3.07493526608521	-8.47179028854291	18.4796056461745	-8.43558524382424	21.5436598196394	3.66482261257332	15.8911080243737	16.2870016856829	11.9470074027617	12.4529410946199	-3.22329412370022	-5.46808184252102	-22.8419120536889	-10.3327586976475	-0.269491676771189	0.632868638627965	1.11821139122632	8.47761198690932	-11.8645845045924	15.2236378252977	7.17061221667295	-5.21508717528395	5.22347041163151
"g5"	13.5327914946431	-17.9438544417846	-21.9180639515112	8.24751336845597	-4.00772387548606	-18.3109098304446	7.4380423185479	8.69095945873253	9.42434613532057	-4.96827353379684	-3.29272604767539	-6.02565203464111	1.62956659118897	-17.4723541981941	6.74037021085962	-14.608728190165	-7.05226609980269	-7.9942269029392	22.7260209391955	10.6781464866386	4.56364441471479	-1.6115335648758	8.20787192532617	0.711262410233754	-23.807882205094	12.5599852212732	-6.43876590574561	-18.491432271563	-11.1817974151032	17.0384912469034	4.87179931913219	-12.0558234820598	-6.95660637006365	-0.577270981697516	5.88217067929683	-2.23165745902404	-1.82821198410174	0.549175693793754	1.67391078875806	14.6000452905695	3.98777235332957	1.74676175501802	-22.4854823665632	3.44138822987317	14.5074801270262	8.24751229616974	8.40616675664786	-1.30464070854348	1.17935171574934	-2.60566421083002
"g6"	-3.2192109874112	-16.7109238661665	-3.606185572519	3.43116281891176	-3.83781556122238	3.09547578078242	-6.30125247801881	-17.6144030818157	-1.24264891421646	-2.78927388739596	4.37419056977021	-1.17032439968896	8.03924497242747	2.68150752340722	9.19579592541632	5.72861255020568	-6.62862923331836	-15.7039901427664	-3.54492372440692	8.80187205972518	-3.86163284465887	8.95870949423125	11.6193409718099	11.6342599712676	3.19750773484249	15.4097178198432	7.76457706592837	0.902114358722703	8.88392186149448	-25.4957169886994	-5.64074790853082	5.71008058419968	5.03953078361542	-13.4693899476344	24.8606025562717	2.43372233470759	12.0376107194262	-15.5120841361687	3.45966923232529	-12.4564903836123	-1.3282395471857	-12.5934283893274	-2.67594865632803	-17.3315194736217	21.0769834236628	-5.30933025075942	13.9167844211147	6.8106272997606	4.91640054683966	8.970247834991
"g7"	-7.32947567238854	-15.4921117329109	-5.24051135041986	14.7578650289908	-0.182737451141432	0.287341938741942	8.89980951657271	21.1532195021272	-9.19396738199366	2.11568844478213	-4.15195828076846	1.15829356391305	13.5491154993005	-1.09931121173944	-12.6735228173999	3.84370394362486	19.0480930802146	-2.51513316806012	-0.0730560903144555	8.65087703841415	12.6936101124064	-3.19776199337047	1.06134424589341	-14.2945464756069	10.4848240285566	-10.4512766566725	-12.7845585313094	21.7272009805615	16.9463634183484	-14.4168909537004	-17.5656898681075	-0.276567983030294	-1.43417546429891	-11.7185965744566	-12.4152597649283	-10.351107550678	1.02599565769897	0.786472355226727	2.96611983702741	-13.9548062076379	-15.0411883687864	-3.30733500881134	-17.1255155355446	4.26870861037779	0.736483331289308	-5.36493078435533	13.901061663553	7.4469230116153	-6.30499617251398	-12.9181076994289
"g8"	-2.41797314416181	-7.56273038055649	-12.624501339657	-16.5100258017818	1.84602005692198	-6.98820247231902	-32.0390102572673	-8.82190086401732	-0.400058703059633	-11.2919692416866	14.9528773641882	8.92570733116208	4.33013823085691	-2.76878595096439	-0.812100395914563	6.4631639954864	0.301671448563893	-6.01462224212365	-1.4301305922039	1.40065770917134	6.0474264666029	-16.6254889408992	-7.13222678740531	-0.673707963560255	18.4510200709631	23.6072698714119	6.09860867118061	-5.14238081642724	-15.3726562674397	0.895780545622643	2.46106418943155	10.7006029267613	-6.52918555401125	12.5034269590837	-4.77623781034905	-19.7201025285631	5.63382730674418	-0.96707102290407	-14.4843150464726	-15.6614387431647	-10.6913595199775	-6.05858253087137	-0.876568418155749	-11.948934637365	-4.00282255382876	-4.81488120507812	5.28520725449038	-6.50641344777514	1.38959844922558	-3.49595090564293
"g9"	18.3430883099391	0.121368590245444	9.94603728536768	-2.71762483591515	-0.758821212903749	15.2014156439825	-0.139298215195728	1.05037415977443	14.6923224550478	3.67318968251093	7.24265180848436	-4.29775129677493	21.0332666383961	-12.9388068672292	-18.573376534548	-6.13389670443348	-7.77184534254021	6.41136430299298	16.01989478727	2.9974524820838	-7.0428723954205	6.54886266861685	3.54154631122547	14.9970790696692	6.87407070190287	6.87172586598045	-9.93071141495601	-4.24828472713828	-20.2749032669249	16.8974814466784	-11.6894728078951	-15.6578359537214	4.18710089862114	-0.807856813923626	-7.44928204909722	5.43111572418547	-2.86633342103695	-3.42253025163425	14.347409411753	-1.39902904291838	-5.37244180822376	10.1150147490108	1.38263889934104	3.48219619661356	-8.78791490376374	-1.37140909908977	6.02969965443058	0.24705676859541	14.8416058697466	-1.24973058562248
"g10"	7.82553132482438	2.47135112901398	-6.27159934635311	-15.8119619043259	9.9080591792239	-2.77179583731199	10.0764866999013	1.55314637023135	6.44770147512554	-2.41024122955762	-3.91197255501722	2.5673039177719	17.8390879772103	0.767536561328554	10.839819180103	12.9434601633393	-13.0118767086188	-2.53762734299251	4.25289045206415	5.91522271074238	-11.2552375113326	3.87497199633504	9.64904116313197	2.36241248626129	-10.7805197293887	9.12973379855602	9.30422159840401	-14.4134481882224	-5.39538503930057	3.07693399065901	-0.702023932117753	3.90223730610801	4.98057276306168	-14.4558379978778	3.49679503635951	10.7150416313699	-18.7602950871476	5.28090299887042	4.93153252009233	-10.3309283449365	-6.29846617363655	4.56287415333028	16.3064946944708	-4.82616583415456	-16.5133572230624	0.0953139525430781	-6.57679045641371	5.55372546853283	-0.57923483807749	-0.0915210546785106
