"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"
"g1"	-4.98049251165032	-0.612812189140014	-0.29787446886432	-0.363777847759146	12.261668439782	14.2500791142209	2.37175487055956	14.680360351522	5.90457172748434	13.4676429838509	6.08215079500414	-7.38270633023508	-3.54469076023184	-9.26261102576636	4.77278566113912	3.78586347712574	1.23869498679704	4.00424217082422	6.22754763779261	-9.3156556992819	-0.11279201769935	-7.62329499876081	6.79433333839258	0.528790530613746	6.4915223341545	-17.7091021820616	-17.4784698534669	-2.7672799119817	-8.95112016860143	2.72741467890523	-15.6365813966741	-3.43419306789377	-2.02848489691612	6.35840006688764	3.95106128399997	1.45728920572407	21.428761459048	-5.05250014202488	-3.2547209859562	5.14136286863345	7.36143875722034	-5.74373979227554	10.3409756063049	-3.56668056597458	-8.49100508981326	6.76161444950429	-12.2463473861088	-19.9252100404595	-5.97569630706001	-3.03943056520498	-12.1821584662117	5.47066291237678	-2.72791644791547	-8.89733585825487	8.7975645403317	-1.41591688804013	-13.5843173810482	5.43562253367606	11.2948741494179	1.03381701661247	-17.0986538325066	-15.3196798712583	15.579375824562	-15.7260343254468	17.5386642459418	-14.0488577012496	1.35056834420472	-8.22152507618262	-17.1439570876873	-26.6174075257483	11.355955963714	-9.01487339354598	7.41841699891505	9.72220383755202	-5.02120115032665	22.7456580421389	6.88023588390858	-19.2616550129967	-2.87192676870938	15.1427625835507	13.989952334857	3.04264512421358	-7.75914519562039	13.9533540730205	-4.58849607257401	0.758887601361391	13.8095771027924	0.3688679774896	-14.0906416409444	-2.99824502945487	-3.86549793054143	-4.89676182398356	-3.4402046400332	-8.31338751791174	0.925414897002109	-15.0119937544607	7.91838555726913	-1.30241832815173	4.08221762014828	17.6717459928018	16.9627402108921	-0.400658078486245	-5.90990780289257	-0.684477451146635	12.287145756297	-15.6163343009396	-1.20510173545389	3.42806792985718	1.62262105378791	9.59124119509125	3.11463638918231	-1.87712759362777
"g2"	0.440215566523366	5.55171120185943	-6.38164133487141	5.95697963553726	3.40893263539991	-8.04555448326221	14.5884374782347	-33.0155475011226	27.7687889919679	-1.62424107942915	14.6003042226826	-8.08988837131671	10.4582015810765	-2.1929795118246	5.2947692719781	9.94734420846303	-10.1562226454269	-3.16539429284901	21.1937863719175	11.736361450261	7.33505696675178	-11.4877567572813	1.0685265782274	-2.50561461403977	9.48262207345122	6.49299256401786	17.5216098354705	-10.0246760561396	-2.95732908545996	0.228809185902683	8.9866694893111	-4.26773495160827	27.6723105662242	10.3182601278636	6.28351159978176	-5.12581527656653	13.9466229248926	-15.4769997888134	-7.1574892145705	3.89153484353864	-0.212698349202358	14.6292778316809	2.12579285302917	-4.74830567269514	-14.2730959338487	22.8464942799615	1.88269173604073	6.18904461631938	-16.4748440314489	-3.26118081797637	-20.4654130372928	2.17163929033092	8.39873149659282	-12.4002587160576	-2.17123079359548	-11.1376957133957	6.63298924339587	-12.1835612826655	7.18886742709628	1.28558964065608	-4.04601080452939	-2.58241379642781	15.1853197764232	-5.8014894136115	-16.8578313130192	-0.027199163636588	1.37790699082326	-10.3793871799544	-19.7785523080666	7.12168791806446	2.54739269371421	-8.96758849304257	-21.9208454377003	0.993251239432173	-10.81600475049	3.68341991375355	-6.58157649535358	-16.1697722082635	-6.27164434515999	14.0021312794257	6.84161670481923	-3.14950141100411	-1.19120105100817	2.05876740631998	10.1355174882376	-0.483149080268323	-5.46933858145175	9.26934345994704	13.3595206393885	-8.15045952602415	0.782273637418285	7.00847446774304	2.77083160114361	-10.0290113661433	3.11732822576208	-6.47532908825979	0.175860702851921	-6.90646308525522	-6.55750782534138	0.721942819733616	-6.2349602213267	-7.4531943514402	-22.107628321413	-8.0581941318382	3.16345843322528	1.63543881809318	-9.68735499000862	-0.272199330508532	10.4147829412354	-12.0844984392223	0.686986753734459	-15.0633662797259
"g3"	14.8418870934083	3.15291114073723	6.9862051857035	3.73891420053644	21.2611610249234	4.78888411085956	-3.73690699963579	-19.5289605444547	3.85944019485772	-8.98940385887375	-0.410186272137627	2.590221409427	0.00753929623110287	28.814437165818	-7.15212887908873	-3.15816047686965	-12.4071520969342	-12.3088928862121	-4.65572998292362	0.528677813202266	-10.1612231704008	20.5566204374719	-7.92530685892844	-30.5014664699557	3.13150519898308	-10.0290676811913	-3.38494123007626	0.322468274505376	-2.96459757420924	2.80865389813033	-9.10563695935678	12.8346914317154	-3.12733251817497	-0.0903819061087715	-3.96837784462877	7.5842217260589	17.134694241312	4.57994094239597	6.51739251381697	3.60078847492489	-9.50602879398236	6.7589578827909	-11.3127829336787	-12.4692528830018	8.09959068044597	-2.99134263052734	-11.4156108293224	4.47187028483273	-6.62465789830739	-8.36379568588873	0.8099223628506	-8.61536637984307	18.1568598100128	9.7136606831851	8.6489180431157	2.71158519893238	-4.45600697022314	-7.36999409606114	-5.41012861937759	0.622614925598849	-3.11060265047452	0.0856852304690494	2.58987441318353	1.03194374910685	17.6091659231477	-3.82502684488141	-21.8246002758885	-22.2640071240976	3.92908117909247	-4.5101480859556	7.59624086339713	8.6821891326182	8.81909331110981	-28.0224150177642	-8.65104066133779	12.9572507114995	-6.3424763373562	6.77670378365073	-4.9035132234999	14.4817024965113	-22.6615823658371	15.8991728321304	11.7536331290185	-16.9949827101257	-4.83639243014482	2.3600781210804	9.26146735877344	-0.456512051373682	-7.28752025702318	7.82812003816776	-1.67884087710785	-15.7582776895616	-6.21214738491139	-7.40256889841232	11.9356571557624	-30.9434030594606	1.05624354693145	6.18958352030009	0.55953452126777	2.86262982577978	30.3374533420241	9.75927194448303	-12.5563366840602	12.9228858425599	-7.29259124746654	-6.11386321077808	1.45800848072341	7.31632187246918	2.51066294983451	28.3705323694307	-10.8997956601719	-5.65228666962703
"g4"	12.7992596636994	11.0224306402578	-6.59192912313151	14.8825399659748	-6.98093724099304	-26.7906171849781	4.5417067531194	0.990893550778315	22.4561412791134	6.97938281145998	1.42699154537654	-11.5237665647209	-5.25864179357382	27.6653443430705	-6.61022309020474	9.10434523338995	-5.69225424733642	-16.5876964244229	6.6665002534249	6.59528677769368	-19.2831140471966	-9.0613014464288	12.4566447959286	-8.0512669469439	-0.0295037081117912	-23.9861879491496	-13.4708448521083	-1.42521846690269	5.03447439359936	-2.74844441158151	12.5742641243483	-2.65241649369243	12.47268188205	0.792357836369918	2.12658754966183	-9.10582399249678	-18.4502678222717	-0.141418245447148	8.61480564573437	-4.31777064548904	3.7902825605421	11.27189126334	1.6983794700912	10.5212568737243	-11.4889496669106	8.52751699416978	-0.254025143923123	-2.91128010704873	25.3809497291907	-15.7201325342998	-13.5439492815089	-13.6052963880611	0.864425419090519	-12.4728808047554	-3.95419397830312	-25.7289092850946	-11.6112714183497	3.68543841380939	15.2057671516357	9.89908109073078	-11.5869658325822	-0.769579958153748	15.0630379517711	-5.36713712465482	0.111032770539858	-1.07483835685202	-7.18941346497318	4.44839965064559	-2.43801557571054	-3.63940374136889	-3.64913598986355	9.81257947965971	2.74017939222479	1.31813612766749	-6.87011310726589	-10.6089047332271	-16.9297008603615	-0.650754303651113	-3.8462945922391	-5.29989252301678	-10.0192337861093	-2.0125826915904	-11.7641314602446	4.17961303113259	21.7218469862643	16.8365892823087	-4.49453044202927	-2.23915655396188	-9.92879063494416	-0.990473059563053	7.89852749071881	24.1309080530994	10.3797101772278	13.9887563041508	-11.9715208039503	-9.51623952680825	15.4764662672395	-0.46268838824172	-2.62201655126908	10.8331588291445	15.6985195313436	9.03890832901275	-0.331172450449375	-18.3536138176783	-4.99964862764216	5.10479092284605	6.05684454982917	4.01573587408736	-2.21663002358388	-2.09370513583597	-0.519603064325931	1.75486109782312
"g5"	-11.2137819650213	-11.2895027900732	-8.81522761911878	-5.86100436575257	3.58367316491594	17.2034123696054	-3.64557149509983	-4.17758988839166	17.8312904356497	-4.63786194632	3.38022627968476	1.13920274089245	8.06828718688136	15.5362477212068	13.2966569802066	-19.4845233216464	-11.5833585443161	13.4813833635206	-14.2584626945377	2.19029740760378	-4.23236743742777	8.90194262806987	-9.85642917064681	-3.37805669948302	1.00679728974928	6.60542482550594	-6.71926314854205	-14.0775172063854	0.195975633995893	9.7825817431663	3.00785955406996	-8.40321050509302	23.2599068315885	-1.69779658408698	-2.13839699268217	-6.48409302581647	3.2928303283583	0.696713226807603	2.45208036805227	30.5441790268485	7.11649141004679	1.82023634141651	1.49137611725008	-13.3704522685808	2.1974890188853	-18.1440465402032	2.31009920943919	-3.40607542811536	-8.50766067318739	6.02351895679175	-18.1460086301842	-1.05357752591804	-14.0518238020615	6.30964035183513	0.369436274918407	4.3444117535894	-9.65009554301716	14.5074187299306	1.96049959669893	12.5057588397121	11.100647624444	2.59281626373179	-11.6939377645579	-2.68370666260868	4.70416806526152	-9.6069026278537	12.8454967620429	4.74556236662287	-3.77323159525548	-2.62149707548712	-6.93973486015867	-3.43623006672011	11.6547221530268	4.12754636868214	15.3959410760097	2.14348640730583	12.7096901633708	0.326817761896357	3.02766988450675	6.52039750357167	9.73329072339621	-3.67694602151092	-20.8559608213882	-0.0126217448031692	11.8230106556478	9.69519903463025	-16.9976283625264	7.69015578539028	2.55092119455043	-4.09767969602274	13.5769639682684	19.7586094688343	-6.89126192192001	-2.89596645701596	5.91543754786173	-5.35397978296896	16.9880882904392	7.03192808551293	-2.8553482736515	-4.74196581211262	-6.71624954385495	3.50841356243389	-3.93929803503092	10.7975401813107	10.2356434212232	-7.51938318352914	-13.6866159268789	5.01426653219212	1.93510484024563	7.32440405503848	-6.40055995900246	4.62012997789152
"g6"	21.4763590230846	-1.30369229525286	-12.072504950504	-2.47739086339156	-5.29544186576163	1.75592658810504	-3.55350021736026	-8.18634876167255	7.46026180031162	-7.7359078181117	-0.070149936382402	-10.7430373834672	10.147514555141	-13.6390759560799	4.91833825314072	-5.45460739237671	3.77110034135562	-17.4294248973149	-1.94057395411417	-12.6176772101864	12.856302248756	3.62157810165841	-15.0757794767012	-10.0552645339456	19.1284393465206	-14.8123732747679	-7.13406455319404	-9.36786271488579	-4.21945402416309	-3.74273740616445	4.89038076025314	-6.09607246905752	-19.9028910040895	11.339482683469	10.0267620963522	-2.12684379686993	2.288404855345	-8.35001956898254	11.8216274913651	1.97402524655079	-12.5403111526201	6.81921035572475	5.96653860891141	-7.77351103124622	5.38993604851157	3.03425752500413	1.09348707810243	-17.1068397581876	11.3063949687989	8.06039889725087	-26.8946738092624	17.0933812706133	-9.60348510964769	-13.7558431610193	-8.34884946066599	14.4305074893141	-9.25525195779891	6.3468564794561	-9.69066219457355	19.5495253486634	17.4887523160637	-7.25745491520254	-21.7626480999164	20.0189088187953	0.275041981468347	3.73661453161552	-7.44371926564767	3.94778012985706	13.0244611126537	-13.1707752920183	-17.3636452533853	2.56868480329502	-2.05362322505513	1.84958637464261	-12.6388216951336	7.32475338465731	5.39072698046419	8.34488949829494	-21.1694929632457	15.0833059206756	-3.05830587578226	-1.74368037883133	-0.360823585619172	6.397272274579	15.6533710432244	-0.0338108654266993	10.2253481841269	0.56956866329307	-7.37770754098635	-3.58908830594722	-13.6799600755128	-1.5472383567532	12.7079255747931	5.6840765010635	13.3617490114632	-1.48897124284354	0.867706089052018	1.03756156554894	8.58260780155528	-5.87627361506669	-8.74109929354394	-11.0578393973619	0.0132316687090522	10.6230107632224	6.11119126098272	-0.912169015051742	2.14657333412412	13.3342155942328	-5.53644040817929	1.90424654522381	-7.86013920040313	7.88709196302953
"g7"	6.37884267652245	-3.47279015596023	-14.2316193468147	7.76044912601504	-2.07610095918418	-5.04788654319501	0.696016068236061	4.04808799657849	10.459820869033	4.10519580078976	-10.4627643514976	3.47589403008964	16.7743947263952	-8.14747156720827	-14.0144942537295	15.7150026470323	-11.9541536429816	10.5844404326986	-7.51352252868706	-8.78151418475054	0.996425030573159	-7.93300005517385	13.0531292298814	-7.5333652980442	6.90046015037279	-4.20689392545028	15.2648115263818	1.0302043251286	0.875590286677799	-6.24850281474542	1.29558231370122	-8.08385704471115	3.59901672518061	-1.12707214032228	5.89107572289305	7.86849873131202	-5.30738383402007	-7.64943449379478	-10.3312076837855	11.6828251801539	10.7950303649999	14.1571919589602	-2.36577087723522	20.4037652713014	-2.03616663452629	-0.958291219247406	12.5957726294243	12.6957160760783	2.15835693995247	-7.01916692771103	11.7928940278704	-17.2116206883826	6.94178141566983	10.1774026067443	14.640613073283	-7.84319633740866	3.13825294488738	-8.63865102122576	-5.77846650402242	-13.7182924819175	-5.91933194896138	-4.63523264228236	1.36262821766936	1.7367455790949	-4.30285088373393	-6.96036335603117	-20.480076227843	-2.37215191444621	-1.08218527121639	-7.62416896347078	7.14299934171439	0.476339865655342	-12.5925850115083	7.6889347077471	8.67411149518885	-16.8482036654096	3.84912197036428	0.455382078114518	-9.7456090955709	13.0190088036307	-16.2054230609227	1.27557070211174	-14.4477709869038	-4.08590148780442	4.84146639986331	1.10426541659301	9.51694710704316	4.76763813522082	4.64344333018673	-16.5267944535593	1.92155061065494	-17.229781856697	-21.1736291225494	-0.352837754581902	3.454205709945	12.6922696598691	10.7786076717555	0.590894376168276	9.04033152710806	13.5129595098212	-19.4926273344031	12.2322476336471	5.47453943263377	-0.379991068881634	8.65217139409524	-14.8355812680179	-5.22730603756345	11.3084369494489	-6.23050302230199	5.5459632708927	6.68061202876123	2.76158548972589
"g8"	-13.7579688545616	10.2347960068994	-20.6188694481562	-6.45520461634474	-8.08659096384416	-4.59626793528193	14.671450924705	-1.47796727157612	-15.2970704760164	-11.6477039871962	1.13854119510595	-12.0773172983858	11.2600897654166	-8.2467889008701	16.5929579974552	-4.26166080560094	-11.0727313216701	-13.4407365427353	-10.9762979644423	-5.93958711440153	12.41440340932	5.85692655692235	-3.43940517802211	3.07189704772071	-3.77146230607812	-0.669146226275018	-7.44626588376231	-6.31813129335703	21.8631511970802	12.7850899122952	5.27450896374477	-2.58813567035709	13.0460477623098	-4.29269053242285	-13.4663693787	0.0217502607075075	-4.31517110858325	-6.01930913641706	-9.82435901904442	-7.98731054125539	1.55851913287338	5.31092811027616	-9.05408768319488	2.96204593965117	13.3271153093822	-17.5364112582049	-1.32981179569352	-5.31109965677337	6.84772879643382	-26.7408732514385	0.592607595599596	-6.74676208617461	-14.6258304152451	6.14934224363062	-1.0384775603574	-3.61486528180617	-1.03075426135436	-6.4641949675128	11.4063309840377	9.02746239122343	1.48265913783235	11.7731544961543	0.642812283548327	4.03188054279065	-9.52847051454899	20.9131527338494	19.944065101296	-2.42539805140831	19.5609312799806	5.34438190831419	6.63289970091752	4.31000930529343	-9.03088805399442	-12.5900292067473	-6.31090827626459	6.47781588595246	-6.94813372255808	6.47369143240871	5.35461880388935	11.666486869567	-22.2240495857631	14.007929052591	-5.91221533550559	5.04293575812286	-11.905338496253	-2.03422816842578	13.5379440992909	-1.09916783889701	1.7884212210554	-7.85366769416064	2.99149250188444	-3.82018026962964	-5.24912711134192	7.03966068144518	-11.9500872339333	-0.493359815772559	-10.2486271812807	11.853369329206	-8.07344762701101	16.8791749551185	-13.9657255592668	3.15630717479892	1.43884737380104	5.70130727679152	2.07721325406039	-7.83771928844307	-3.32928839681966	24.6487951694246	7.41326806814083	10.58157212754	-9.04510091436142	-0.804042797587571
"g9"	8.11626574294402	-16.8493389078712	-16.8212020537473	-11.0272945823754	-5.04981801660234	10.491904084693	6.08053290815826	0.692869639716731	0.458401340786423	-9.37077612058335	-14.7603575061105	10.1286068108421	7.95994461834986	4.0607787888017	-14.5644236480216	-3.99271694722083	-10.8583460797005	7.21231240846625	8.85854140661934	-12.0608621908987	-2.74983320609266	7.90693636685385	-0.488716515814364	0.848865122728169	-0.374395869927174	-20.6658861054992	10.2182667816946	-2.82174227556542	13.0643959605276	-4.38776369207475	-1.01937471384269	8.16394006622521	-8.38030547369872	-6.54135690088674	-14.5228510131095	-7.83934065521882	-2.16157784738859	-1.98737714175357	8.31713433489536	-6.88460120241342	6.25273463832144	12.823424917786	-5.4991735203696	15.0632917020416	6.14215649235427	16.5299870150583	7.18883923766192	13.6511693359324	3.95083732548306	11.3607210791479	-6.94894365020003	-14.7349310807481	23.2216705722488	4.53383142302739	-5.29840995769691	7.61675670492771	-20.6600154599988	15.3518224208887	11.1570815893064	-2.86837093167857	-2.84394806290427	-4.36898795449004	-0.634044666675968	3.45045021661823	4.03518542839396	1.40259913373808	-3.19336607482716	0.804627617598505	0.88603495766152	-10.1834685634048	-4.35920268297563	1.4313332844249	-5.72240795387873	-0.345450883008463	15.8607896403436	6.76321800687062	-5.23724337499899	17.5189912043742	7.82022327836848	8.19009459141411	12.7207220112942	6.04180169731087	3.14006187802057	9.37954225525489	-1.36296055559888	-4.03665678646629	13.8088683818401	-3.74453303062	-3.46910882886007	5.06202097785155	-8.59740695728215	-5.9869552801166	5.8146000648524	-8.64686448041206	-13.4749278695096	5.40576957513302	-5.71110378052601	11.8054652678484	-3.81191413594412	6.14296252961729	5.26345964501032	-10.0626887959579	-0.731355012813023	6.50732704638742	-5.74937969387615	-4.74920359060362	13.5388056984441	7.91476341739858	5.72194315522496	-2.86198070477654	-1.56605231423127	-0.334228556433768
"g10"	9.11586750682051	4.5164232825536	-3.88080122345581	12.0372439887292	-7.25710578293038	-7.33675426262152	-2.67004085395396	6.79366409942138	-3.89644765206915	1.79858611828274	4.20485037343929	5.21623897774663	2.61603619828663	11.2291062863115	2.43602414043525	5.22078325006052	4.42110033625618	-7.68051835544513	-13.5045429472627	1.5852994012235	-3.74783564190054	10.5675196250543	12.4904510579224	10.2151695466594	1.5361344402655	11.6671792316547	-0.829469932491416	-5.47976996345891	-2.03412137304199	1.86608924927908	4.34318627749676	5.21421904507847	7.76672280766112	7.09481207563347	-8.72668985525761	0.887488688138705	-0.471694953934806	-9.89163279316389	-4.46276184801796	-7.5651472299816	14.289820503398	-16.6946140379259	-1.31929764337889	-12.9532053424781	7.22909635928768	-20.6257386202044	2.77218370671839	-2.37653015477913	9.55663627378407	-9.93054939080292	11.5183374188963	2.72735612255209	-4.89553541394691	10.4198438136094	4.12461899009317	-3.31074745535886	-5.0076300275842	-1.4833071200686	-14.882275949603	-9.97496721753579	-3.41863002243457	-21.442559213092	2.182482612525	1.23937889720679	-8.4184954330632	-0.351899452199608	21.1712347437337	16.3159332530955	-27.1462940268433	-10.1472950680499	-11.3592230093469	-9.27024340223687	-9.49848305049501	17.9700014514647	-8.81969853382224	2.25819417853326	4.19837503250246	-3.30495770883333	-10.4734085972139	5.99957304810279	4.77097176526719	-3.42578293645199	9.93658997576016	0.623429876162294	14.1386316192529	-0.619111138698538	-16.0103491953607	-0.283144321802719	-9.78939540885149	14.5277152110076	-17.3020948732636	-0.745420510314513	-13.6109016437846	-5.1040897603489	-8.03189863278701	10.3822786398399	-16.6881340191149	-8.34576077277825	-7.53515296399623	8.19831314273639	3.58981859446538	-7.37764075017543	-0.927188062343949	-2.05141604720056	-7.05290702992338	-2.88124028257779	11.9204123618839	-3.40807334341413	-9.61426549978501	19.1967321109072	1.7633919270196	11.9105718100364
