"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"
"g1"	-7.04206242878444	9.38207070277212	-22.7326311788017	-9.88536224707358	15.2845952395868	1.19685240717814	4.68508134417567	-1.47755960611757	-6.42372129972386	-0.183651435051468	-10.3496800081017	0.0873582396166909	-0.694323533385167	-0.116041517752321	-6.54080698900322	-8.48384710503258	-7.69206398989155	8.95737837692266	3.73144533856587	-27.19388741076	-15.8793923113426	-7.39048713196483	-3.71775009713598	1.24053101447302	-19.521906691573	4.92841013118156	9.88592543611334	-3.17011821434701	3.16131995333592	14.2840446695831	0.295582549715521	-3.39449178810087	31.9165523384247	-6.05438139188705	-9.89041445523742	3.60694389438775	3.77444231431761	5.70561462163387	-0.248812313002755	-12.4278208838913	-1.58702360293216	11.9448608772882	5.85887588150432	2.41697487522511	-7.46294537192988	-8.31336772657437	12.3175715142078	-0.0281864853640846	8.00299780139641	-16.0325676562346	-3.94631476133627	-8.22270080063081	-14.0060218536465	-14.7358650343707
"g2"	-8.47393738751267	8.92053033627617	10.0915156391357	-5.22990300122406	-2.50940589149607	0.746511930794006	4.48501360426049	-1.06590590514252	-6.62675900638043	7.22500446914531	7.65211307883982	-13.6740509513358	-2.58964820800952	12.6391405449285	5.62374370006448	-4.33682682849684	6.12117437558766	-9.78679819155987	-3.74527737234266	-4.92816419511784	-8.30244698368965	-10.5343774952546	-4.02848090209516	-20.5443632570666	11.0079760319753	7.45624162076053	0.968073409892394	5.09779366635544	-14.5129908643435	-4.5674842628468	2.24032219042471	-18.0155032487279	6.9592915506015	1.30240608654461	1.19845794798328	17.5724655832925	7.71344124319455	-15.7888652370385	-4.26599653325772	5.48566162540263	8.64879360464126	-16.0988155361633	-10.005127005648	-7.01819291767114	-5.34228458517488	2.81681750904036	-9.39304714492016	4.24663970719762	10.5314421888294	28.549493254206	24.0785876465437	-7.77235013449539	-4.03741885201464	-1.94225046459541
"g3"	10.0073338628935	15.671632828084	-10.257340145928	-3.79552053242693	3.4193679349011	1.39950159056922	-14.5443701644876	5.18772773366105	33.2620771285313	3.24250526265907	10.3167430904661	10.0885867243034	8.40125226931249	7.10469764520518	12.5769107878032	-2.63956441767758	-4.96787906810567	4.43198518886277	-3.68318789158321	-20.2400793412484	-5.24478305130655	5.32873922547798	-15.0386287154805	19.8564744034922	-0.892131527056639	-17.6095241593742	-0.251402392778525	2.80427227728568	-0.508175433670978	-15.104027940733	13.1374170368584	10.6794626557276	-11.3999047596791	-4.16938296109652	-9.42615133123573	-9.68774904876685	-7.31793945382989	-4.86567842100529	-1.23110087290427	-4.13756704591438	7.45203943488479	18.2084215519698	-5.20393776565522	17.2093446564563	11.7123240009108	-9.3317667775108	4.43249948919152	14.8610844255626	11.8196565924143	-9.25115253587934	10.1453562404461	-14.0616110569532	-6.09352685790985	16.1932971209094
"g4"	-3.1269482810745	6.07428763035074	13.5181888909378	-10.1965290374915	5.82155121791674	-6.81773347523463	1.26977859837345	-8.79752522717799	-4.32233535317727	-4.79892481439427	0.414857559370776	3.59600644530544	-7.56825997274124	-7.81779423441168	24.797468050392	-5.44565492956423	16.3823723453308	-5.80134666145539	2.29572866325924	7.61230319368269	-2.63690741603539	7.16842242426112	4.68812147832044	6.32935378571172	-8.04140597899121	7.08507869796696	-14.0746306015709	-13.1692573645895	-7.09181006644	1.66536812552844	18.0855816585441	-2.64615830234924	-1.95340476627634	-3.98792691167935	6.86256402581918	8.72059469086043	-10.5660431928417	-4.28583756785979	-3.50841397556609	-11.3975917110661	-17.4789465939051	-1.8279227185277	-11.4250944724343	-1.00388167634439	12.3525385268967	15.3370942665799	8.88454594479251	9.02416468311659	11.091792335248	14.0436668080431	-7.59375467845289	9.61708784053534	-15.3696224015122	-10.3352295701359
"g5"	-0.00206169978339856	7.42465846650473	-12.7612994634741	-12.0681518571011	-1.36219185986137	-9.06707732221123	-8.0937700665863	-5.88761869064261	-1.24759224676545	-11.4792570316584	6.35320099661518	16.8965621708347	-15.9497932150588	-0.637776658872556	6.94701034920714	-5.51036286844867	-9.39705450459171	3.04823328772046	1.40201969188166	-7.57640996114631	-5.86789283458771	7.84069947868921	-2.05316850568763	5.4263490017843	-1.07733787634119	-10.8279405245256	26.2621970621422	1.3717589861057	31.6601327766142	-23.1151516548991	-17.1746941475835	-1.75973851169289	-8.77134251559952	-8.00951538344057	-12.1148108146251	-2.48380267333892	-4.93688762218968	-19.9658890065318	-24.9688413122573	-2.66876262671295	3.48681651929147	17.3745309204514	9.91831492209595	5.94016670588657	-0.461398399947844	-7.39728018375943	-0.199544280115694	-5.44006953588614	12.6646082967701	15.0689999783378	-7.55003066747169	5.72001544272298	4.45880172579131	-1.10450972470073
"g6"	0.239798457301683	-7.97866881050752	-6.13475517532065	7.41022833575689	1.67927362437879	-3.8795689478292	2.00129673701091	-1.10117099610761	-0.360238811672189	-8.63687436586033	-9.50696279299115	-4.91797488745569	-4.01802791339577	11.2522255833695	-5.15403569651839	15.829264726032	-13.6238151312484	-11.2606519390274	-13.0081705947549	2.39437474044658	11.2775505169087	12.1871529522536	15.3136327717446	13.8158469165901	7.639033000587	-4.37462266413463	3.90051052761897	-13.5447155982446	-0.250496010566109	5.80843715137948	3.12588093865772	5.55579374279248	-7.71811801995913	-15.6891457080768	-0.287149431097626	-1.41680786599422	-10.9818250920852	8.41623899558193	-19.3558903864728	-7.9729443488974	-4.39701685494311	-10.0277067051445	-12.966916475456	2.91654895076376	-7.77273742181442	8.10817891854437	2.1399833667929	5.44807966625046	-7.60276801538752	13.4691621358061	10.3667740773343	-10.7628709332361	5.89668241787621	29.2960522609701
"g7"	-11.1306621151457	25.0676300506185	-19.7386733914211	7.14614023218857	10.4386172264612	0.188674690938288	-2.47869052388292	4.15554296904661	0.963607037698062	5.76391507077851	0.586824393588824	-12.9829907971699	-7.52645923815358	-6.73410590977041	-8.23586195744091	8.79495817234479	-10.8360488350596	13.5526628387354	-7.90776739140618	7.62828851753689	-8.31816290340131	-8.55599980039425	-0.877019659565852	9.21215106564107	4.91668953292959	-4.43062014747369	-8.25110282682575	4.4545328394526	-0.590502321933595	-0.692961391079064	-1.77815346733192	-5.20006814697585	-9.17197111366416	-7.24302267252609	1.20802563759535	-14.109697758674	-10.5957577040093	15.9400331462285	4.56121515202102	-4.35839204000739	-5.15704422207972	1.85399429922077	7.96578497461447	6.24402376227498	-5.93960251349492	11.3600161890197	11.5865745087058	5.6517066174845	13.2311216217955	-4.35305812723647	-9.00090609887218	-2.58161616203334	22.8245716252287	5.26337687162589
"g8"	7.23073485140664	29.2608217779478	10.9857219834747	3.45573839736286	-0.540465824240104	13.3155971681294	-6.24963014225729	-0.935088877748837	18.6596756486854	5.39452592294108	5.35383084854044	-1.63651273806767	-1.32605901512498	-4.14947590836439	0.59849210715502	4.21879086757297	15.5506104306418	-5.63275427491516	0.34252954214942	4.11139938538241	7.84600446941806	4.10162474136802	-12.9752312583814	-4.76468363609925	0.997046030813247	-7.22228686271328	-0.429502573803709	9.22518278794607	12.2164786282716	-5.98260061109361	6.90353644359616	-7.02935511643256	-5.69720700515881	-10.7140393170313	6.69553333982115	6.14959806143942	1.80689657008152	-1.86801574669412	-3.72264695924003	0.983978369240151	11.262653561829	5.01109865200502	-0.778621981733623	6.61512619593756	1.37218484847706	2.77517236252597	-9.12658403771318	15.0912621329439	20.5865777650129	-0.563006837121385	-5.4147218141151	-15.2744556634317	-0.706683163020585	2.52876686994374
"g9"	-5.13573565216723	-23.7761200346474	3.73358566156098	-9.97746299633331	11.9493085308415	18.015217145167	9.71265844247894	4.38608898836669	0.537130320262894	15.1793885044429	-12.278576728168	7.95521822075485	2.32186897415297	-0.847808644004902	9.13227591423077	-9.51712015238416	-4.09328932961104	-0.840702899161411	-3.42587376074628	11.4199185686436	5.7999063141421	-22.9068643469963	-7.78341381687008	16.1859752762952	-9.69327084594328	-14.8659867801573	3.72958827251406	-9.46826329365548	-0.707200698461469	-23.7690492773097	-18.5344401418871	-19.7787166165017	-5.40858071033821	1.3846853589009	-12.8515356600572	13.7371910358491	2.46346114074863	22.6576668320702	-16.7601972871761	-1.26735071613179	-10.3030622426214	6.7166866311543	-5.17911880963607	-12.0925956486826	-13.6332039423267	9.53113055831382	-5.39498353868982	8.20187785594303	-14.7305238824102	23.0998363430883	-8.9053275794315	2.80184323872427	12.3207536215306	-9.60516299617208
"g10"	-11.9386476986067	-5.01176761210507	-5.0714445898424	9.04500856759872	2.36624073809859	10.2388017280655	-9.2109306628997	3.55186893560584	12.280768522201	7.68856964342699	-12.2972742677434	12.508358814551	1.27711814505403	0.799448273683381	-3.80426562567265	-28.5950172546102	-1.60227022885417	-16.3114410812416	3.92590105781922	-17.592406260106	-17.2479594952738	-8.49765412884437	8.75046426597424	-5.93089490798781	-9.11332343381265	-7.79566648505149	-3.91536221502342	-12.526275733398	-21.2920116595698	-21.3666623072035	8.24415125999745	-3.2374830991762	1.40863184474093	-9.72909221448632	9.04168000892121	-5.15820427969735	11.0532559993195	-25.3519781361741	12.7792297354929	10.5118530754734	13.6169195296775	-2.82656798824517	-3.68828719474017	0.589333385445674	-1.47126940569269	-15.7295694785216	1.47321375305224	-12.8069154437315	12.6119149712317	4.88615938671351	7.7489656462566	1.42619827264184	9.43740180290129	-5.71899442001203
