"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"ctrl 58"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"	"case 58"
"g1"	25.2283175678603	-8.60149974347176	-14.381692854316	2.90482702430962	-12.3430357262292	3.47639848236358	6.22894870434901	-7.09174048121786	3.30558054065551	-8.11615861889318	-10.4740806783896	12.6243712301664	30.7034308758659	3.93375898691079	-3.69632065584297	1.48738740729984	-0.727358574524185	-19.3230495439444	0.657682812298143	-3.88875632623759	9.94669263694801	0.404396429495931	-8.6315886700984	-9.04893509781564	7.80640553129081	-9.61688587685791	5.21671776940106	8.20134277089749	-20.4007195652972	-14.2925424292358	15.2650890962188	-6.20479121172033	-23.7240674287366	-3.7906752839084	-0.168961941850842	18.1351444407124	-8.11186970356868	-4.18609505276204	-10.3928729866937	-2.44763590947704	-4.8564202104031	20.4459369536332	-0.693954187772216	9.48441084563932	-15.3878259747732	8.25228326534216	-13.2606980524658	7.6140067972273	12.951824969387	-0.818554501849866	5.13109459413303	-9.80386698078757	10.5294109156152	3.93744584402004	-0.0538688945315668	-4.54008640021334	-14.845875333757	-9.28971650989571	-1.06389385225178	1.41298027539014	18.9944024548622	4.31821608816871	-18.211454926268	-10.5992109278612	4.43140130558691	-0.480305110034157	-7.79520037268465	-14.715627242522	-8.13458930190725	-6.5851551444051	-4.10649360275163	-7.86542311902071	-9.71860229445252	5.96548194898015	0.374268344951895	-8.85664726890053	-12.356229389623	-7.05380500679859	-6.6727450011977	30.5171940621861	-1.90490875948424	2.49863125768897	2.04221831241172	12.6685403243486	4.60847641398534	-2.01507056519447	5.53368593660267	-20.3904900882252	1.08988504581862	-11.3762742581965	-3.58069798188811	4.80362322843341	9.12955080252106	-1.11417616033012	-5.09826019878582	-11.2987361183614	4.8377883448883	1.76335124443715	3.04554453165698	7.41110656016067	19.212848316052	-28.6805543330662	-11.7717835405483	-5.12346661476241	-3.28867442191521	-13.8167986315858	-7.72890355708504	-0.976156424934303	6.47758895336206	-13.6994366487132	-13.4521722994912	-0.357851346448254	7.30421932843195	9.23588966257734	-11.9493282794203	1.77087513529261
"g2"	9.89178558668881	-3.04879488530137	-9.41685190833333	-5.19357666935323	-2.48903620328176	11.6151847827844	2.73713793397376	-14.1727927656981	1.36529963326688	-10.648608306407	-1.68805478383631	-8.94640821136909	-3.75180591399696	8.54431552713409	6.65392957013081	-5.88575186893357	8.10640550501626	-16.0393487103231	2.53228597288021	-6.81352467675849	-21.5292797653021	6.75373638176495	-5.23196976531618	-14.722809160517	14.27125021369	12.9124632033463	6.2908762063567	-15.6509841931433	2.31415469495328	5.39662610850508	15.7050985061808	-3.57632768831495	-2.40325068420484	-14.9199267508618	1.49713566185309	-18.2719308046208	11.6020017357409	19.3278359637657	-10.342099440846	-6.20421545300037	-11.8426460081938	5.05399444479167	5.22431405246093	-1.11428283886909	5.65053420952144	-0.84531186853647	15.4483558829401	5.91969343321082	8.3524543782204	-7.16655093830833	6.5555856000872	-6.27579791061188	-3.4876518756249	0.148109898747291	0.351323225677835	-28.6350078696769	13.0819910992699	3.38923126864629	9.89836449898698	6.65438808277079	13.73115349089	13.7711563873847	6.46080474337773	-7.10162338808479	8.91526047384657	-9.21538111492788	2.09908445234736	-20.4245869522116	7.93030858211198	-0.154572465263297	20.8902259662787	8.77710706044518	0.963682840893204	3.63271779723986	-1.8148522792513	-6.79415010088032	-8.38589004143074	4.21038917557233	-6.69423865018523	-10.4604456351368	-0.391323794718204	-18.4824271874242	4.42422001165714	4.67615929109944	14.1032485484592	-2.43118826278636	-0.733377662159608	1.33066902236772	4.17605077900378	-5.4280510319767	-6.57590652848533	13.6288050615594	-3.43000578249099	1.10761703173674	6.87169716917453	5.49111104248018	8.81832846560471	14.8326965655901	-5.21571409523953	-1.13037182914543	8.69398079559142	-2.00079068070023	-3.89045710625262	-8.53691728291399	2.27391364683253	4.01622998601744	-2.40272425891521	6.89936775994637	16.2268828896666	-14.8294452802331	10.6596233565517	-3.95162543171111	10.1342532310514	-14.6429424524125	-2.20114447495588	-4.25290799989952
"g3"	3.01996989485037	-16.0546095941959	20.1916631297917	-13.1230087203031	6.21262121351531	6.35091707193803	2.18920676705618	4.77209444406255	5.9600477309042	-1.50699961178421	-10.3016419655834	-5.47376248986475	15.6696689454828	-19.4026478816657	-1.10732818474787	-1.62894848469993	-17.4712170092992	-0.474631514333901	1.40759404809145	1.91877710745245	3.04159869600037	14.2993923990537	-10.9645425253581	-0.824336679768276	-5.40815531154855	10.8570844947946	6.81127262523894	-11.4478721954237	3.28663813989698	10.0343630063551	22.1999537824519	17.017152228903	-3.34480421838924	2.27985104239104	7.46882326226205	4.17369882266988	-16.3437561441974	-14.6623670698883	13.0194491966792	-17.2268895818474	-1.93368075205027	-2.6448981969714	-0.703134565655006	-11.8209794501151	-9.35959492642766	-6.28349213893015	-14.7348707273155	-8.37573617130782	-12.002401884419	1.93944708628271	2.03943915591916	-20.1035886549994	-9.4542903431689	6.36247746671829	8.13150424928355	-13.3279082775378	2.55485506531271	-7.51273353184223	-5.4147724786176	-4.4858632385112	-2.27225731989679	8.72983335715557	-23.1287495736765	18.9143630815056	0.467790544862756	-6.79407416421473	4.31365613960347	-7.60705366927083	6.07567783534041	-12.583855862686	-6.23909692992503	-0.244949756730049	-0.682521896612473	-18.7953801217636	-3.16867966669029	-8.55566754077064	12.9660637825108	-10.1934280917059	0.817505700961112	-16.0846753809519	20.2871494066521	2.52891567732184	1.79572133330497	29.5660500680829	-3.64882784770105	9.28873042574875	2.26233049981336	15.8423795362051	-10.287165400623	-11.2668945002422	10.136251851045	1.54226326596949	-10.5824473417979	-9.40873369038442	-3.73332501558453	6.22756897679373	-9.12675894865041	3.47698777273313	-5.26140614248199	-5.93925167957775	-3.36546541110331	-3.6134501731049	3.0205926135905	15.7476373442105	-11.4073359780565	11.7992314883727	-3.9309786663738	6.60078359287888	-9.11615736277395	-4.86880657156981	6.08900820615931	-14.5456981224679	-5.45893069373843	-2.85155038162871	7.84469400059697	-26.448741170639
"g4"	-10.1654014976694	-4.65917494949624	-10.7063278557987	8.62670896739764	-4.80779461398561	4.67930259988839	25.5348729047918	17.9828986552922	-6.37897880334718	-0.6498845895183	1.39825102341385	-6.68243090917704	8.69930724966523	-2.8546578255236	15.7855427467322	-2.01563371801033	16.1505168437137	-5.3939481214757	-5.51584854412195	9.29232971769411	5.36772372808471	5.27808162073039	-4.54390861719774	0.565053770138247	-20.5133525505003	-13.7935914957271	5.78851120887912	-6.7970466286845	-6.1943316998604	-0.706675940686801	6.6150406283146	12.9081505813699	10.0397527314943	18.519018407811	21.8157048666788	0.399201566032215	-4.71733433342269	-15.3042835624649	-0.192784999309116	-12.4201115984924	13.6452867669462	18.6813822148649	-2.22514048870292	-3.59342710524043	0.247580336128778	-1.38657666475403	-10.1442420213057	-7.92176316156338	8.23884145142195	-5.39899685743611	4.99671578361309	1.92911743306187	-8.45030092971509	16.4652695957797	20.6020547815639	-4.04398216426424	16.8090463456352	-11.0112904783992	13.9790470405677	0.175685032048253	17.6798447872118	-2.90560822816531	0.347737239213163	-2.62476367001767	-27.8434882199242	-5.35513077273589	2.76186695267547	1.59770933214441	-2.83683568129792	-10.0467087555465	-13.2594584790064	3.3970294100833	0.453580253691904	11.7116104503133	-21.1990181410359	-2.14318890115511	-2.81874624243846	-5.78007568755424	-8.89474990673994	-4.08241873364635	13.0044334813008	5.18336734574312	1.46369585710396	-2.86401644464306	7.50314366951223	0.112352760091946	-10.5305045294876	26.6980629950149	-4.05517278688225	-13.5697655542503	-1.15372341529179	10.0256519118905	15.2354096490429	7.15594535230323	-19.4997761075603	-22.3179737841377	-2.03577293291243	-19.5034703358265	26.178101880019	12.6919463048913	11.6703184884908	-6.23614537487173	6.09952925675589	-12.3935797524715	14.1272477527097	-19.3439425703074	12.4140900614224	1.36659970124591	3.95093651848476	8.10425416358953	-12.1456913622447	17.5835013264766	-5.22212757003719	-6.64546997743101	1.86158261813059	5.09930785540298
"g5"	-14.0785035867278	-10.7022737782658	5.52926286187286	9.1203803406236	-7.51277888825401	10.9846129074073	-8.43831701298546	-0.311500980577053	3.48725382729582	6.79332672466859	9.43779254419705	7.13760756946424	-2.22106943365	12.97417597101	14.8160262404155	8.82663669172197	2.50387200051156	1.71518338278799	-1.41405426392531	-4.64564626820365	10.9453351839554	5.67967977708064	-10.8507441809866	-6.08461378290681	-13.9060250948376	1.33762045869658	-8.70957357412955	-17.8282431281742	2.55190681104312	3.66107438045916	5.3602431542601	-13.6112793415479	-2.62452398817812	10.9962827764808	24.9034792326297	-14.5308572443646	-2.08793584880066	-1.09785392326472	13.2851218536756	22.2777874695394	-6.226334401419	-1.307696733967	5.30378118183325	4.61006810216598	22.7952375597444	-7.15477736900514	-5.78090443631593	-4.80167858516658	-1.74773919641885	0.79874209729729	4.64542372355079	-9.15150798309376	5.22913992539604	-13.1941024505186	-11.6240927718226	-5.15298433860661	-3.95387589654243	15.4182513267297	7.52405097895832	1.4270350953119	13.2814765197467	-1.05993047742326	12.2310346830495	-0.0607312155682711	-2.93126733027309	3.32370285266496	-1.73380660195128	5.30099929725728	8.13794431883453	17.5671205430216	-4.27348610725469	1.58011160023677	-7.66003784519135	-8.39419869295607	-0.693808255379465	-1.31693241389844	-16.0576301239772	-17.5015043292091	-15.3444159338648	2.5897296781439	-1.18628602366197	-14.0474519771346	15.9545144422899	15.1883664511792	0.2760014390704	-17.883215499573	-10.6297222934855	-7.06541174480855	5.9310173291807	-2.32300162911416	-12.9119108943085	9.18406280058112	6.94741488071648	-1.59320072409261	-0.65696627975539	-9.7847779967346	-3.23111192129091	2.71428778107855	7.30578027769274	8.21038025435691	6.55255374325673	8.18480893569114	17.7145784656693	-11.9369570632166	-1.4654094652936	10.9312696022996	-15.4854301421445	8.52080162751497	3.22212594311846	-15.3506758286008	-10.2074584600388	15.0385069335739	-3.17656500826824	6.38955082951694	-32.0959484123449	5.60479726021303
"g6"	8.1158116670487	2.51232629047954	-0.847894379487084	-9.51237813032754	-10.9471918056946	3.25257568695021	-12.7249419696824	4.70169567840758	5.26932286081549	-0.820973587971945	8.64463772203149	-19.2435002550808	-7.63007186926845	-15.3153778272349	6.604987178493	-5.2048097107246	-1.12187514963737	12.7180659022321	-1.70327160150918	5.00775483539489	4.93116762054214	-13.718475533562	2.86808875979103	-10.2183540418118	-13.8353077738375	-2.19700416901091	5.97362180526066	0.295122933027149	-0.317510019291963	-4.86071179792428	13.0436570559094	-0.921697178953141	0.879982459468006	-19.7235839991004	-10.025809268341	10.1369969229088	4.12832420238837	-6.42504551938709	-11.2038950985975	-3.97589986117363	-3.59842519662591	1.80373234481846	-0.647752891001441	-0.502794789674191	11.5315679388079	12.2842270928464	-20.4919768778415	7.83372285784697	4.11720843245297	-1.53172298396466	-6.38215300649814	-7.5330000116171	-8.683993784588	2.3143199040809	-5.21596962549368	-6.20767537900317	-2.48059156823857	0.0921117005968936	-6.55518592695651	-8.4810162764229	15.5602244214126	-0.818634998131716	-8.57423046267347	-12.8072190846871	-5.1569453094747	8.78467657486125	2.91615844526273	0.938393608974106	-17.4835395970125	15.5377187743116	19.4234975951668	-2.2221303449652	18.4678338149058	-10.879653266756	12.0224358901431	12.0527742320057	-14.7529165517887	23.370517895571	-10.5617485554169	8.49640091436881	11.1813893760038	1.19724835972875	-10.5029708831872	12.3448946832361	-15.9308656751805	5.06682633383237	-2.40250946819267	4.59057640740198	0.22876462949911	-1.67804654526207	-1.78141729150172	-7.35325220642768	1.2182922641901	-6.463508410978	11.6744013659101	1.41218683812475	8.7536395759049	-5.05376539515142	3.50498457532292	-9.10438516268873	-7.56622577804943	-10.9877157623543	31.9397860770434	5.39909591306287	12.4525306204112	-9.47530478711239	0.164497057474139	17.9779051609282	-4.13798377831528	-18.5075286008605	14.7741698800296	17.8711835324392	16.7926690923386	-8.87595873689879	5.14419007986822	0.33821440317292
"g7"	3.03044576326061	-1.51153249280037	3.4404852346023	0.235132585799008	-7.99433330113297	5.66334649417877	-0.0249662214431293	6.2736429133371	-5.87973999934312	5.3190462807095	-3.73475775077601	0.815830453530286	5.93817688807757	-3.36274711951769	2.84030495101419	24.5388412462708	4.41104890322607	-13.0056344749147	0.265571345818548	9.46123727751605	1.38777337968593	-7.3351961837971	13.745600230373	-9.79383141087592	7.1598288573228	-9.57156926120982	-9.70904283262166	7.12018001965577	0.624856485551828	-13.1195928714308	24.4734867066863	-16.5383629609436	-11.094054650788	6.8766000544965	0.666630490715498	-5.47126198932684	12.8504808086284	5.69054133089741	-2.26136126528077	-8.37756654006997	-9.25723011040398	-6.55945678413112	23.319782663723	6.21108737224093	-7.04112476386649	-7.56229326167231	-21.9918870434595	16.9527003358851	-4.295172687943	-6.16554383372267	-30.0128898544969	-5.16022547062428	-11.5487635092128	-7.15116985415066	12.8568331258926	5.52448397649775	17.8631048939631	4.25360850401499	12.5757505783369	18.164125935108	-18.5129118143665	0.954514536292131	14.0598659982919	-2.3024805163918	-11.2844937987142	-3.13660950973266	6.17922153715927	-6.81163949173772	10.1189750609665	-13.1391863689273	3.75825618003045	-5.27910136592327	-21.6955581239339	9.46086075151826	-13.3183275815878	14.298595394927	0.337620561159522	0.528728647999404	-3.93267491005075	4.47159371742011	-20.7100777845641	15.67253027864	2.25198282879934	-2.98037287945542	-8.26563859304978	6.65344720892009	-16.1033062061501	4.27228020400512	3.21386997918486	-0.462938162212261	-1.1753578949634	-15.1932528214743	-5.52845874710161	5.57947042200757	10.0280924871058	-7.97582201536013	-5.8575094225814	0.960590881028721	-11.1105904930057	5.96391316317898	2.09806005730984	2.88472558988353	-7.15734974311362	-0.337461613138752	10.5461358839025	10.3050143621591	-10.2074175977993	4.4419475455056	-2.33821873910136	-7.07459794422444	-0.0723952662173084	-7.48843994240969	12.6634983786516	-1.64247843223318	-4.78430093125139	-1.91575356748776
"g8"	-13.6309951318168	12.2640880097613	-10.0822549184001	8.46397132944304	-21.5178338920428	5.99249909576432	-5.45067500742717	-11.7881991782102	-3.60395242474112	0.156770736451348	-14.6502267364008	14.8292801586669	13.5119120206467	-4.86249080651664	-22.018986311135	-9.81579927798314	17.1788795079997	-4.12031618440855	20.5942370675156	12.2665533512633	-9.78569343273734	-7.91134586781034	-7.56111855065577	-5.08005401762674	5.37252921776303	-13.8000204739447	4.03959863096827	9.83078049434794	27.0542831045357	2.7888498706999	-5.48604999903709	-2.24111157028581	-5.78073503932283	17.5451247809312	11.8860350047757	12.9713737175609	15.1155062099273	5.83082473507889	-14.3032565457707	-1.23567845317848	-6.74259247614344	5.07802678519818	-2.3329782106147	-19.5263507299127	6.96006167899247	4.22331648772335	1.64736990116132	-2.39660168285017	-10.6877456099195	-2.41917056914724	-11.3539451825122	3.37345114204935	-4.46124922967199	5.74818177698461	-11.1241751780604	-4.06764199290369	9.10152689737984	-5.53984788007981	-0.998310119429228	-7.94102162511716	3.78276584146356	-3.30782682219367	1.33079930105504	5.38235955741873	-12.76259210967	-6.82446154626388	-3.1018262322962	-13.607474302916	15.1542695081921	0.846997898363277	-21.1112413273706	-5.2563642001846	11.2660991976382	1.65817200514456	-8.09781343930021	19.8715148289279	-11.0716528714169	-5.64559606131064	16.7966011308581	-11.3143996520655	11.4363589669078	-14.3989658630989	-6.05016699775144	-11.6621061071662	4.26006142888458	-9.15907441533819	-8.73306006480944	-4.89324032125167	1.41355926136338	-14.5220635563334	-6.4824951697081	3.75670307872658	-10.7305693739449	-2.23103690594137	9.38943467020705	11.2373553865327	5.74890534493444	-11.134342844779	-16.9958975144896	-7.56203832755424	-4.97373538029282	12.2625487617101	-2.17221232967654	-6.22459357313614	0.781530570328018	-4.81141541435489	12.4009728590005	-1.06703614547019	18.5262899459101	14.999392729464	-2.45583190710958	-12.0381489836793	-7.80264761155202	3.59777350820289	0.266573377542111	4.9393628210306
"g9"	9.43259079965887	-0.707321264818447	20.019221273039	6.86051987502642	2.96468421629171	17.0276062242182	3.15391280119086	8.13232049362201	7.1386155308548	-2.01204351763755	-2.81461553886476	-11.4795539722029	7.92206149012809	-5.47164861356754	12.5402710757465	-22.2162563197183	-7.24309056886725	4.28739748751405	12.3132572422078	4.49640804182634	-10.1972125230056	-3.04317659659851	-5.63206811312155	5.19132350697772	-18.7642412936393	-8.65499109475747	-8.31667949110831	-8.91975615211057	5.0381517741262	-9.19383858473227	-13.7069659225914	-16.9676152514575	-0.951991594353694	-11.7583980598741	-0.737870075375295	6.45950503124852	6.74263227123202	2.36133047691935	17.5795877611597	-1.59244643937305	8.12784541362384	-15.1479300224416	3.32844888999186	2.78360259666523	26.8597175656181	17.0760432509242	16.7752302020228	-7.73482371264937	7.03031387003959	15.468461295927	-8.13429943983406	10.7960083920147	-5.34687682009215	3.99484668957931	14.1171350713803	-4.73234316413043	5.58298297279311	9.07560789196916	5.39544537249428	-6.7740478350842	-1.897553129154	8.89678756365323	27.8123846527276	4.23845724357661	13.0659155874956	1.06109437914226	-9.58257534610556	0.747178100490741	17.4895337517056	-10.6874230614268	-1.36257035062106	-7.01580898542824	27.9492468739989	4.89636615008072	2.63928568022894	-7.27884590254487	-1.84782920954205	10.7359478435734	-16.9168368940471	-0.904614122547172	10.3265872307622	-2.91126456990973	4.0121206104335	-9.89358488189426	-1.13302405525329	-8.44892647735504	14.9562846808523	-8.86621956176489	-18.1206033227751	-3.79704640370545	5.75316685141352	24.1469857901792	0.359945404990557	10.1867961151416	1.63709330601642	2.50097486082196	2.93609351409982	7.72612569175091	-4.25586569537341	11.0566231971201	9.61887042154729	-23.9596770888035	2.12721679895857	-14.8420911440646	3.76629560909455	25.9264813137505	-23.0793176620592	-3.73463023015891	1.64277801471758	-11.0591420564696	-10.4817793576405	-5.20426983324896	0.307444498263126	1.3549249931335	5.64507256780142	9.51145890470071
"g10"	1.8607442649327	3.02688164472889	-6.55461579027267	1.84582738274915	5.16804572361203	-8.32183404359089	-1.91933586812993	14.1421754643691	4.46368778749549	3.95447225223788	15.1859555702512	1.67531105816129	11.4267096157074	-3.69620283510768	9.25675692352989	3.15170356022117	1.0445902560937	-6.8012583107768	-7.3444955999962	-10.4783228432112	-11.6022514071745	-10.5110571766077	10.782436092536	4.56612308817832	-3.98321675299511	15.1663984334935	1.38183308376112	6.50175837370067	1.06346391713805	0.0471079339167666	-14.7096204081616	8.26878150450217	13.5333147823044	5.41807221965627	7.09541761455177	-2.64263061741075	17.0724042906584	3.14536551257343	11.1560001756046	-4.73660035550725	-0.874314922422115	-6.79746115545137	13.0786961322733	8.91640076126497	8.15274491192245	1.56564196849535	1.42881332810167	6.79583046592303	4.42922481964843	12.0833798321786	-18.8263566432656	-2.41105698463452	10.6033024092559	11.2902393912815	-5.06103979409772	9.85602384943666	-7.68188005919983	20.4017710442219	-4.22104822622485	-5.77281461986191	-19.4579189385496	-0.486364092792293	6.6757677471958	3.80117736341214	12.4278633324789	0.125581152502595	-11.0127561657265	-7.24061132525814	-1.30616543341016	14.6943234529456	-18.9454665571264	-5.21159898550487	1.4219758498587	-11.8468008520362	-10.8184472460637	0.597260469020991	-5.57957790195052	2.01052411482265	6.71150896593232	6.57599079146517	-7.35502634296974	20.0474658228768	14.8719180775495	-4.90207985056573	5.39130474178022	-8.43648058678175	0.511764856954552	-2.69736811485089	-4.89570334691216	-4.38979080757083	1.35358677387889	-23.001666820152	-12.8289620262646	3.56722538229023	-10.8764865149589	-4.17402735212738	-3.52433856134712	7.35649799530101	-17.2115679988699	-7.81104596964213	-11.9490340847232	-0.673257627463389	5.7275708148973	-5.2437316077855	8.14379211075627	5.62112017433001	-9.06900013142619	-7.52376319055464	13.6092902948312	15.4412703191265	9.98504397756943	-1.62022077962454	2.40056441747063	4.18974762897604	2.22511646934835	-0.471798685219025
