"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"
"g1"	30.7990242684044	9.25981058702571	6.44204936819636	-5.81480166850126	1.55002687950377	7.04955994809905	2.669845205351	-7.2415497807878	-15.4646543577946	18.0896207205241	-2.56775204840219	-0.986004613332318	-12.3522760591722	-0.960248748237801	-11.9817460980233	15.4399502648271	7.10885420960017	-2.23496663764351	8.83026771121565	-8.07660399344391	-11.1566624177988	-6.22238932973092	-1.75039239828953	-0.845138433270404	14.1725717151401	11.4960059467484	-1.54256317631623	17.8565996373158	-9.99728183007454	-20.4849760386477	-6.22191920221575	-18.967171302491	21.6990918298622	-3.91146035413854	8.47535868782293	3.37536300239436	-11.2926393429173	-14.8538765485509	10.6968090354958	13.647879254284	-4.59754355236808	-1.37949153746988
"g2"	-26.2105696371643	-4.93976842806703	7.69534659344957	-11.6869366096786	7.74669638305522	3.6765766864491	0.680261782076355	-2.00620680346627	-4.8811069977701	-10.3221307833624	5.88665966445127	-2.45664918262417	-2.75823822195398	-4.23449555532087	-0.0912416532965379	3.56743129225858	1.05826967206845	-9.07783248113563	-0.621372367286915	3.30602494390544	3.95314752882057	-10.4966354356491	-5.83277955719741	1.85902120790124	6.94787377678798	8.80957704642631	3.45867815007106	-0.822958907630835	3.47976711329094	-11.8880488611564	4.27747640255189	-12.6679582761535	-0.0505093710206052	9.27980283011611	-15.5484526421691	-23.3675627972261	14.1136977956719	2.44502740358136	4.0706098252687	4.14665228198906	-10.611089167471	18.8982566500787
"g3"	25.0585796312793	14.6856831098989	-14.1316936370365	-13.1424019141579	-21.5658374027512	10.1955710364614	-10.2033063591775	13.612818714227	-1.13480060280419	10.1041393703907	-1.62668031195266	-21.8662417352944	6.14083262972133	3.10499139019526	12.1539971910038	2.76244081375819	-3.03654568108751	-2.61155653495847	-1.3389591055663	9.39537915469448	5.76623284486231	-6.07441629552548	-3.70303482979818	6.50450695539835	14.1544073511021	5.54480111088417	2.27030012112886	-9.53271089514267	-8.05163543137342	-3.72992549096543	16.2022299779668	-12.397426244023	-12.2503248604849	-3.13927111493696	-0.891365473756887	11.7944796106319	12.3105468795011	-4.09400326042221	-1.23286395822759	22.3940224532204	-26.9469050576258	3.47939432823863
"g4"	-0.00210669805023433	2.09059882550148	-1.93182318695201	10.6040540202005	0.532462654904748	2.33375784665786	17.5836273144512	-7.02327176756335	-6.50836181039581	12.3175696138097	13.2562140100854	-3.08105566473859	-2.11467136216161	-8.67667808745043	10.9611528973786	-5.04201325573396	-5.16347055255575	-3.64484514750544	11.7558001997153	5.15223076266405	0.992426495076542	3.78644421067386	5.19004115402328	-1.54349889997973	5.45807206718734	-1.98408591014048	16.0045248655303	-8.07051766141737	6.36301178952089	-6.27473801915387	-10.4469599999612	0.475044692140816	2.46127948983444	13.0410489914036	4.95932347714642	0.141534650252896	16.9023856629906	-5.73782295150522	29.6170848355676	-20.3186146391837	7.81361478578637	5.68568247427178
"g5"	-1.99856455947731	2.75128935790335	12.1452668792051	17.923612864043	-14.2115960483163	-10.3121353362619	-0.243801595518596	25.2090562668719	5.50665097512235	-16.0889753078034	-4.80402255307125	-13.4749545174707	-3.2908398244648	3.91326534828803	-8.08221923666332	5.06261582164197	-4.77085435139709	22.5056273286231	18.6854330449988	11.0431274331627	7.91775567837989	14.3631435652349	10.6267851269027	-17.6534386964549	-2.51736740307913	-5.91579395982116	3.37467697358851	-5.12052090815393	20.5064091883343	3.4142790800516	-7.29104817550531	2.94398908767174	5.60797046474563	-6.46604797143092	2.874243004577	-0.380092404725557	-6.09314866116528	16.1583019664902	2.58203935175705	-5.84771450836045	-20.17228718927	2.94713139599737
"g6"	5.00082027868606	1.35856518538005	8.39238645141564	-10.0952922230996	-8.86115775123406	0.778732591709528	5.3560183565617	-6.94994908611767	-16.5350003725477	6.22178386103996	1.1860875846308	8.1695784781823	-7.31766493516754	-17.8587428114642	2.56702428685304	1.7745240658093	21.397793041451	1.56973406688595	1.95344992943134	14.2453279302026	-5.0295845332007	0.691888770528371	-2.82128849747898	7.16080815614051	-13.373238770214	9.58257598746274	16.3949508611238	8.04473900548356	8.80971221338682	6.24573470679379	3.31536632249296	-12.4748899007258	-2.74655056445831	-2.4463157091785	-6.14275861669366	-6.07760992003153	2.95711804249786	-23.5372413342539	-17.4680880445841	20.4510465065996	10.6670969199294	1.7230235545396
"g7"	3.53764554038732	6.34414253496838	15.5074884582041	22.7618252514753	-0.409798208481604	-13.6749665251615	11.1652632504167	-16.9447302725642	-21.3318853521648	1.85086148226688	2.18940095301231	3.14089405772808	8.73118841069144	8.19137217276345	9.40420689439909	5.2341230828697	-11.1778256344335	-3.07585879638677	6.69597406435297	2.70958136461831	9.07359672093031	-13.7764950989375	-7.1218336095098	4.74528115633136	2.41130987974138	-8.00404028994273	3.38830863773707	4.38965167176525	0.666015231463583	14.2455945975424	-11.5746080700313	10.4495839691785	4.05344647442934	-1.72856944348369	-12.1342837204205	-10.0379869242164	20.5341006888753	11.3748171592258	6.50687147881412	3.65635474847339	-8.63290184036395	-0.495994978991807
"g8"	2.05473293846299	13.4661439953106	-3.9528483217787	-1.56068819736634	-16.4854003556127	-8.55741068716976	-5.10949972865471	1.69679965598933	-12.6425367262828	-6.65444228241581	-9.57408063073019	-5.31299182306693	4.26337452293191	-11.5079532966594	3.54483727398682	-9.17956082135398	1.49710332737944	9.19275714133194	-2.2841715164374	-16.3101894374969	-1.486534503067	-11.1071355758706	-4.74359680516585	1.55260961028932	5.76225350355782	12.4815827619521	-4.62373324505475	-2.33791711670906	-6.43096985242073	24.3590168744072	12.6379037270875	10.0881857484906	-1.91702237686601	-13.0421602460206	-1.46368260907389	-10.2182412009139	24.6089665275947	-0.671521023990042	-7.74502666307136	3.73197101754654	7.92354216178888	-6.57301737951964
"g9"	-2.68352700561329	12.9082670380483	-0.56880983891592	3.64410532806514	-1.48628911510353	9.63150253835321	-15.8755458025361	-12.5569018169654	6.27198902568311	12.6387761473429	-11.5995461241272	-10.3887670401259	10.3164667073334	-7.93391530656567	-0.888696673351708	4.90230389081633	20.5953352041874	-13.4201160877508	-8.43371954230343	8.0082916562734	-7.82824785198017	-19.2065086224858	10.6111309891629	-1.23708345627398	-4.12506113019082	-0.650485902626159	2.27476058746727	-3.11490161906222	11.7947451246373	-12.9393832983575	-8.9703272525354	-9.27175803689182	-6.37905977875003	-9.27381111076206	7.0226081836962	-10.881432029424	6.03816718894027	-11.8330286292141	14.8451169439907	4.48994112536529	1.71303442035795	-9.35642312869158
"g10"	-0.00178130234997283	-4.75890909408903	-11.7393902582025	2.8064132447586	1.3930724194316	3.5302626480595	2.07468288805504	4.42587065758502	6.39356256375679	17.326277060446	-8.29819421984355	-30.5613268806983	9.16162585422306	-3.03122666843503	1.88999682151518	-2.50193844823083	-16.4135447736378	-11.3921486492843	-3.39564549166475	-2.21938619732354	5.85540024940231	12.2579842392048	-8.84495062281527	-2.2229363070035	12.7359677670732	5.26983809004633	-5.29003155772204	-6.55101955566463	-5.03283202622059	-17.1960995681267	11.0675619932255	-22.6205030425738	-16.2369431466186	10.8958497749886	8.96240741198649	5.91679198069169	-4.84465274260585	4.50969625991443	-10.6535310619305	-3.42969587716865	9.03431682993586	-3.19473200992633
"g11"	15.9651840763965	5.27915107938814	17.0472121792359	3.01359739222887	1.45149123442352	0.919855937413404	11.3220990691719	-1.84890049602832	7.10330363711452	17.7434909118352	7.79291797539594	5.82747206616495	-4.34818792448065	8.42746631638156	8.11531219629319	-12.7588658464866	-2.71232856584502	1.63756527872487	19.7265962767696	15.5412843958559	-13.6788836769062	-16.0593278960895	25.9747175306525	-0.439115167175183	-5.05827972737632	-7.91140396494696	-5.37310535080781	-7.59053445264867	8.50713801507628	-3.1074273562349	7.99112843713968	-2.07627889302595	-12.8401947023363	-19.7151460049936	-1.28412599213366	-0.666314345109947	18.9072180882671	-6.72490566588684	2.97978024362214	2.96094161267008	13.3902269350084	5.27963676896252
"g12"	15.4806275030766	1.58732155298865	-18.2245504894436	5.99029677572633	0.377006098018147	-4.7962777285118	-8.21388670220214	-6.4014568384491	8.6518481592621	16.0621440421132	12.4854711459187	-4.72601879866268	8.28410778066406	3.92583064922332	-7.46314032122093	-1.46981357232876	4.02330153499445	1.13417363943916	-8.63710632718776	-6.11912580668206	-16.7924254964116	10.7594553182421	6.78910830763885	16.080194605084	-4.19186403207947	0.493799185371712	-15.1385656648994	-4.77902410705357	3.61881436321207	0.799903040770618	4.09484287740593	-13.5053271407832	-2.2883147665138	-0.62055409270793	1.3181855732932	-16.2609622774596	1.19788130765182	-0.550610053709976	-3.03793237718515	18.880095876917	5.7442997800417	-5.35338903463865
"g13"	-6.9968439652024	14.177233368129	-1.68241158202765	-12.3825692359672	10.5322162315995	0.0448371285611254	-7.81220421329479	11.6347211758271	-9.62789118514041	-15.1352762343543	-14.1638576802912	-4.83583942355637	5.65265363444955	-3.35037780253866	-2.99590988026392	10.3565513708732	-1.59857171998534	7.99142374082601	1.61042712223408	-4.70699414470877	15.5842251390907	-0.433859814474202	7.78138495029411	-11.4874707025436	-1.17573299474908	-1.34356371328193	5.43808076102789	14.701985915384	5.58309617485925	-16.3165971622626	-2.67686088585198	4.3679557851183	-18.2856170245433	5.82777428348491	-5.58457923798871	5.97297679802186	-17.3776087701852	-8.38175348704342	8.97938201045954	-6.82939608555859	-4.90796773554184	15.7744267573247
"g14"	11.7994578266015	-8.26956461740149	-1.71910152446931	-13.7219985444474	9.74762795271717	-5.32353128138048	9.89751187963401	16.8279888381003	5.30853318571618	7.46279417331862	13.2069724278272	-5.79461512584188	-3.01218485908552	10.6787136259305	-0.450455005214593	-2.17953448557904	24.3960346810689	0.555925507948158	-5.88157165388804	7.57134634130352	6.51884320085427	-8.28650939873689	-5.68687019922264	3.0913403086308	-4.2537601848286	-6.00358483745732	2.06452501691714	6.52903654335596	0.883992708257407	8.42761082874806	5.88415213842263	11.5854381743855	1.80156623328277	-9.48966620153365	15.7146140136671	12.3170910070332	4.11166646295213	9.62930212415343	4.58625774305025	-10.0997008900473	-10.924528476545	3.48079823731817
"g15"	10.193583735207	7.86105481931643	14.5103354982096	5.94054499251038	-1.28611762199702	-11.3887275302757	-4.47861009586167	4.01944771125716	3.93865031972525	-8.97449259602274	7.91393761057208	-13.6750839415821	-11.4354318005089	-0.944419956714766	-0.962205021360369	4.31046166673154	-1.28078806273815	11.223065958282	-0.799944861429406	4.04967840615056	-1.82690820093426	14.6588503122394	2.76530610324204	18.7260862172325	9.28193712539053	-9.91052559741101	-11.8084595463116	4.1383863571873	-6.89276295513221	-9.63347589898783	-6.06597813914645	-3.09451109761264	-5.3282051069014	6.82379470833186	1.32728673689012	5.2808530569155	15.5598764407728	-13.5047194250155	9.47891853378713	-3.38607099180261	3.98144237431469	-0.312048918251093
"g16"	0.523212106312815	23.2540624097531	-9.06720344217375	-3.9251904737385	-16.9252409616222	-3.49423730296483	-0.202514621508344	6.80922443171386	15.8188317098856	13.0831900943736	9.82123765646892	-19.9093799294876	1.90818274748138	-9.56886205497833	2.66930963404824	-10.4540250407229	-4.06880617931947	15.6173265968749	4.18045074050914	-7.02748536324336	12.1173535826021	-13.0778403005954	12.5219646060129	10.8699229173141	-13.3602260482969	20.7750267375688	-10.2583664677966	11.7573062650745	-9.18686990555198	2.36053378904972	-3.87159343384298	8.16957066995538	-7.96285698942086	6.88826986753563	0.245871401786014	-6.69274588004667	-0.00503693845220654	0.167085949282639	-0.444113713067617	13.3881469510984	0.856776416377874	-1.80881595231504
"g17"	-1.99104797838832	-9.41135820016078	-10.5453395804715	8.53687297856476	30.1980881145143	-6.2802277414198	-27.7818954149965	10.5354188195274	-11.0948578494588	0.692816500013227	-3.03492234120062	7.0814908933466	-16.210916107936	-14.6142155051386	-10.6103971575696	7.28752898468563	-18.2673126410958	-11.868347100778	1.60849544260827	11.0327296921913	-3.63468278577499	10.2872404553923	-3.77938668225902	-6.71005025628274	11.0764076547761	-2.70333329233908	20.9897434881343	-2.42811833493008	3.80069660761001	12.388207996193	-5.33711268281492	-22.0988183494321	-13.5635846019485	1.64446916225936	-19.1755342362557	-2.09399677227056	1.14258876744981	-4.75415147997549	3.31609516503457	-0.778203619481442	1.00719139097718	4.7403350281615
"g18"	19.3811236538174	-0.51466128987811	10.1501459452402	-6.06823022680546	-30.5866323091869	1.09509578649432	10.0726048058719	1.98910670102293	-11.7371002577358	-2.18107658644714	-4.41560019341909	-5.15362416869401	10.0728686185675	5.38483789086867	-1.61559497222612	-18.6556222824409	15.3460069754251	-27.9123695142136	14.6417957230688	2.96317336413944	-3.01006890240263	-13.9350836090461	0.639740654193873	-2.19960722728904	-3.92831217654935	-15.697260356675	-26.5039940433193	4.26957054763942	-14.5429963162895	5.24676342886203	2.38895760510265	-8.71279913054418	-2.41808890841641	-1.09375691240677	-2.16446615906345	-17.6716190407802	-1.15998606469973	-15.8338427212204	6.71310918149862	-9.54665742230815	-6.04552163466151	-6.13006451471029
"g19"	10.0165913762384	-5.28177961338315	3.05746339778818	10.2330964998105	-2.04318084694319	4.39999106834778	-21.0131787769085	8.40091712039167	7.62198773816873	8.23946652726294	23.6572836389592	-0.00764647895035789	-2.98599764374907	-3.88978852916712	-6.07565489631809	-8.53920139156709	-1.99977986232035	0.718990730574088	1.94125771561647	-4.92162692995822	9.46772931764665	11.7494518368725	-6.90370586108606	-4.17875920585817	13.1290650018444	-18.8964455820989	-3.54993157860569	21.0934117344715	14.4615385701504	10.3530195809651	0.294488302070025	-1.98078494533952	-13.1659424101817	7.32624156836046	-11.8041545242677	4.39312975053922	-18.8348364112692	-0.226209450011995	-2.20675501524498	-6.92074926643315	7.24713130279249	2.2323223205246
"g20"	-0.528068981597051	-24.0842166302418	6.8715989348274	14.8548603014379	8.86930712467641	-2.4435931567168	2.8851400719425	-3.67703917866111	-2.206514521358	7.03020158763125	-9.31622675664325	15.2218381665738	17.0243334914771	9.007907480563	17.6098012998503	1.67900167044397	3.41600024218782	-3.3237277475612	4.42685768534167	-6.17807375647398	7.45286297395884	-2.11208663405069	-8.81074996134675	-3.52973651292681	15.5079146358979	-29.0783519160356	4.31867619967216	1.91991075505915	8.57554629191764	-21.6409620915232	4.7662852790449	-2.10399003457227	26.3258164874435	-8.93124307988879	6.47044880561374	4.50505255673525	13.5981958115127	4.54568109118581	2.50959223066026	-5.10741028020953	-7.85682091594086	4.45060904108289
"g21"	-2.03401304303315	-14.9945751402523	-2.55389808613332	-15.3444941073952	-14.4673914705955	1.49025218755898	6.9785729287952	0.308616006509749	-14.3449303173038	13.1869370003031	-7.76799824675707	-0.289289216041784	-10.9926354878074	-4.35862591318639	-15.662369324191	-1.00906181562948	3.38544340248105	-21.8555596083283	12.6741762313225	15.6324807003668	-5.17587087972178	-10.2714202090803	17.9423714905424	-6.03864336636873	-5.95540477686495	-13.1567554229535	3.84691938274597	3.93997661314098	-5.41893381702229	3.14458442952487	-2.58499544415713	14.1194746491238	-7.45512253878405	-8.43734192183116	-10.0731321113906	6.85602249607135	4.66137938526904	15.3247104273581	4.72555175400639	19.0879144849524	-6.21603486225202	12.4516167463384
"g22"	-11.6236335673071	6.68344709075068	13.66744151878	-3.9206279331903	1.09318669059424	-2.0568694459419	0.280168818489077	-6.35149787027988	14.491923494218	4.40029076137191	7.04852505349092	-0.991028609294125	3.42302441087039	-16.6248976094491	2.90128165395644	3.9215181734453	-5.21581689949871	-10.8837718401259	11.6293014270534	-19.8165616476857	0.379874382860168	8.15854938741536	-6.04709201255026	3.98144664230497	13.648516718159	-0.651507614983192	-26.7494457929604	17.786138849173	-3.98763482852977	3.55894263080087	0.182467554490395	-8.69320047553296	15.9826892553089	13.2765563617142	6.78148772287304	-16.9624095812476	2.25239197039743	-5.19079969530446	-10.3884535248073	0.544142971988532	1.08383644683582	4.98343397794668
"g23"	-5.20150985262284	5.54529926208266	2.22452988732038	-8.81283547116562	6.55135598231432	2.70332912097601	1.30988589676468	-2.68106081576596	-14.6461732513701	6.27001209845206	-2.34621072048316	5.10058691901787	10.3742295098807	-8.34719240343565	-0.297470948080984	-2.77983490653141	-16.4116408684888	-11.846010539338	-13.5941452921475	8.60050777543595	-0.265745785265615	-4.03621336637414	3.02026705416809	7.64769534114026	15.8976027866262	-0.977967938640729	-4.40595629299686	17.757072248507	6.26563571808024	4.88025464622616	-5.65580353483232	-15.9854312484229	6.60668645825778	1.88029541349024	19.7040916482646	-23.0234595639285	0.854698673300077	-4.42995791750978	-11.0257836341722	-2.73173961393478	-6.36810669844765	7.92932504087911
"g24"	5.60041083671426	-1.5653104957419	-0.873112581016304	-3.9429204341944	-12.5921418605735	2.35612723514569	-4.96660093736707	-3.2020129939031	4.56786159324291	-3.65264037875693	-10.8144392332173	-16.9892924474121	-3.20106970488847	9.78227927129815	-17.1583382811386	-5.93316682436198	8.49895357911447	-10.1930521491623	13.0002040507637	7.14094322794809	-7.38356195740898	4.23480260772457	-4.31830893602314	-3.4621499613939	-10.5383906862692	8.06702343331958	25.3093154470388	-17.4397415853004	-3.15424507870111	-3.53705330731411	-4.07518535648409	25.9809344360246	-2.38960410243895	1.23447554953229	6.4523432418896	14.7744979495132	-8.68551382652457	1.84758137093682	2.23818446824693	5.5695481774472	-1.09520189651936	7.77987784553854
"g25"	-2.25809719151564	6.25812945590043	1.3092535130306	-4.6709716552051	6.50213254857145	5.2654127445089	-6.51006554219469	7.43462099320952	-9.32579744091396	-8.73963791457779	0.689621450576244	5.9523752526917	-1.31169948616654	10.3615649222842	6.11279875597862	7.62539385170365	-6.64004218526074	16.4513055852746	-7.40440223921857	8.70944726771944	1.26706884089397	-12.2450323641249	-24.9674857482315	32.0697676966121	15.7988845871617	20.2580016987398	4.02284597301521	-10.7237742059497	-23.5999768936012	-0.333990715700762	2.43709733579897	-3.65894799140198	37.9515277560047	-8.93309675801134	-1.98292935723927	-8.16502411838501	0.447297486485615	-0.731958624992478	0.600938231887447	6.37109342268932	5.97557470226926	6.85810391868637
"g26"	4.60690965425678	4.57667198219224	-2.83423071003667	-4.38036234092986	0.940341765759479	-1.90575883037569	-2.12699213436079	4.99443041447176	-9.64177175621687	-18.1553999699444	10.2386185651363	-10.9616986626914	8.19357392204028	11.1737573782938	-9.28694102285533	-7.07978801093089	8.34072696052656	8.06862648043865	6.58701837324029	-2.62647249549161	-18.6427946833163	2.88097770813171	3.90389958604294	-12.8341839457221	3.68830266770913	-9.21612228602042	-7.80697747742906	-8.94279070764582	7.78867036120879	7.0225847628337	-3.8315859838349	-0.0341044207309761	3.73405780849161	2.79817918719719	-3.41421134308974	-9.11981483382031	-12.1261958506601	1.80299363955323	-2.47919393855826	1.95941557182602	-4.40006953577169	-0.0307498015422482
