"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"
"g1"	3.67173038417326	-24.7159945645228	11.910523077405	-5.01934398660382	-10.8797236796461	-23.1404251559406	-0.411048353857076	2.86750123955736	-14.7503638744519	-2.07324452681278	-8.52031225318126	-3.99807081816894	-0.987376330376452	-1.30147327413615	-6.35643380413775	15.9607641353707	-24.2656661444381	9.84816896474599	13.7756299418499	-5.37447852151818	-0.612524916632173	13.8747795793616	-18.9896377381396	8.46759693513712	1.64885531599318	0.136219079945704	1.07857985065567	11.649719108227	-10.6910631853277	-4.17041692551617	4.14774440825757	8.40196482206692	-1.37153653228214	-0.310261801749513	16.0221505163147	6.24840993141179	-1.34361708859833	4.58422971891121	-3.99427022677123	8.64881842513648	-6.5336950186259	-10.0555237490834	-10.0881706034759	-11.4724126470357	1.32250225858042	11.1094550861317	10.6665030711559	-1.7773521181495	-7.67345813580536	-9.8523261375969	-4.15426346110828	-8.6507246973522	-9.40542234124843	-0.633710726744088	-7.27783777024593	-0.74337183777654	-6.51900572600251	3.14698779570048	22.7674314688508	-4.52923483327449	2.90601438927168	3.4138185971007	0.0524196059534702	-4.41958923995948	-9.91281091726047	0.962492515497221	-4.17571154446097	-6.84035852776566	9.20278639845053	26.7791232797255	-3.76260681226411	-10.3704849374379	16.2659372037125	5.47199762034704	4.19771070850857	1.84857023153192	7.43165781981044	-2.07719874317086	3.78621248457453	10.8667299761568	2.65602141612013	-11.9718326713112	11.2062049540592	-2.62455691408073	14.6544076949591	-1.71837682846525	6.00838096499755	-8.83854693321806	-0.886331638736987	0.476287754089943	-2.2952562142692	7.28462854431941	6.82643989551716	8.07954248015669	19.3171949789107	8.75558038189422	-8.49005092045222	-22.5723548555763	-3.79652280519303	3.52916910781006	-15.2640979088509	-4.96801625442498	0.731721015505031	-3.41358459082409	-0.936488236944098	-9.78011667850484	-6.78625004298266	-24.2605215386819
"g2"	-4.03659629288585	5.41763095624545	-1.2830543039966	0.219678046904692	4.30318895796828	-9.65561119894701	-0.273015564192069	-10.4041900792098	4.71655981061349	-19.9893458196859	0.717062783208597	-1.52536944658062	3.52072695165858	12.5922952430771	7.94860335331051	7.86540724278428	4.41031502210615	-10.7747905193178	-2.09055118220636	10.568797798555	12.659926121284	-12.6596641370862	10.6192920138802	-8.96055488199607	-1.79876926973639	-2.66575446891237	1.86502407177326	-1.86353542663952	3.93623731733086	1.84132012526234	-10.6974781180954	-8.38080777680981	-12.1688351662726	-13.1144118531134	10.6772464805567	10.8292345356223	7.08773759995924	-5.86674221863892	8.68109913983689	-5.17121852904583	7.13342872550823	-1.54798097555347	6.54223941160211	-9.71356796343325	-7.83813039163205	1.36378875228507	14.9630896016812	3.51835498164435	1.2957195087822	-8.50416974306269	9.5417605244285	-12.7318752312691	19.0865951294082	-3.14882227815412	-13.4027971664822	8.62906867280523	-8.35734842277999	-1.72312811647562	5.79496748186602	-7.09720813652682	-0.0654350142753585	-2.70099088902736	-4.40803076213113	-6.18226649007477	19.3620954240538	-6.88089613616829	-1.1848747439817	29.9089733007843	16.9782070882357	-5.14022051218805	11.5701525543382	0.862395891109697	7.57081482295783	-15.774895748411	-2.67683820039834	-5.27920576451434	-6.62544352733906	-3.3082866903848	5.15626928782677	-9.60655172999559	-4.40931683509796	-7.23163438894327	-9.98196006448261	6.38875333053909	4.67317537737978	11.6100946871026	-0.987445124683824	25.2377715374678	-5.47297949585635	13.8755994110327	-13.8598347207697	-6.91098852072416	0.694638440408258	-9.64063149053723	-2.14686551584793	-4.56161270662511	-3.77931054482048	-11.7203855412406	4.89923435291808	10.4306302279095	-12.5417400280837	-16.2116250600804	-4.26750727304777	-6.34469301093458	10.5940727346985	4.59805566853898	-10.3531347638673	2.45690923758962
"g3"	4.22779189920958	3.30176149815484	-2.50856750510793	6.32069403701364	20.7563027723609	-3.6419048775333	7.4912447658242	-7.67247861458609	9.37663008142258	3.82427581043276	-0.145247433599987	-0.718431138053156	-10.8551586657102	1.76118529275622	-7.54490882183125	7.09387901491475	-8.25254677102351	2.30253279555669	19.3628295655057	8.25945154786634	-4.21070618537567	-4.15645594987618	-1.46567391822003	0.92687958139584	23.3881065884304	7.66228588034288	7.23944657195855	3.66621813853018	-15.6208518687144	9.06020502543642	5.08653924254703	1.72738815229978	-3.96633455687169	8.52930881923752	4.41488276345765	-26.9680365207018	-12.6155946686574	3.51387635381956	-10.2782592861788	1.01608743362516	-5.71565708503004	10.8960208551196	3.13231455004346	4.60194941967447	-9.05339139040346	28.5673397014801	-5.40328188607194	3.38009082654885	-14.5356472289644	-9.50442197722779	4.48793794023668	4.00400976700618	4.81188755068205	2.97008163735932	1.902673584178	-7.94017960882774	15.5461827175037	12.9884823207208	-8.49322851201546	14.9266920041125	-9.73922530279116	-7.69699077085689	-4.88530756489478	-0.373903324218889	-20.1969213424452	27.0726799474136	10.9000535165669	-25.5856050046739	2.2021954543277	-7.90718157188482	1.95149596441046	-1.73822313480775	-4.09335198220476	-12.3461049264969	-0.350006271996543	3.38221183868805	5.04784792669437	-2.00190237840645	8.87474992826894	8.06399402640384	-5.58137779098189	9.89169293057243	-0.0630982369078542	19.5041520424831	11.6674115206324	-5.88766663059553	10.9358640299588	-5.4055325569569	16.7857278098161	-3.02332082680022	-1.17464985214813	2.92376840748812	-6.66863198847331	13.0844176347744	-1.27119334333908	-4.38649157270984	-9.24503482682809	-2.655461043447	0.64125493274193	1.03532924360027	1.06751633864571	-16.5876907757336	9.34647258477336	17.576449796002	-4.87973643023072	7.82655264204251	-12.2825827487466	-16.6737762423202
"g4"	-1.46087386181257	-6.72593097417077	4.44082146481265	2.19964078387377	13.0983389886862	1.68017569083836	-6.03374120782741	3.9514584389014	-6.0738930177534	-3.80034187484115	13.7758678339035	-6.60961385977275	-7.71683543776623	-1.43850730429438	-12.8224717059136	-3.91002362721856	-2.00833999364461	10.6234497792525	13.5917005726367	4.41111133183686	-7.91088966298679	-19.2628371388055	7.5854747530857	8.46151331695	3.21088268825811	-2.78880181892692	-6.87595243988745	13.8358061719821	9.1352091685556	9.92336308592853	-22.0103184498638	0.616239846207227	-2.17119136167093	7.69444963738589	8.46436487917308	-9.09635613080521	-1.50430557647638	-6.59430526139184	-4.10392761961574	-13.5752136477448	7.67788914679511	11.6889545901283	18.519432472494	13.2286386017834	-19.8099859249333	-0.117165342111987	5.50112627486248	3.81654736599642	14.5975941190375	-7.88981364627227	-17.8914838132955	-4.79482868616322	1.84482083547741	-0.829099416389263	13.6602077138646	-4.00031137857885	13.7071617879779	-8.22956830395121	-8.39548037274253	0.765877939233307	-7.1692526921094	-16.5644256320552	5.72657902644525	-12.6060972632018	-9.34235715894707	-3.42361810615603	4.16598170136281	-8.19997540749075	-3.91120683855985	-2.58476805824721	-0.298926689244569	1.67289294512827	-11.6381475736778	-5.33966684023598	-17.9668209646803	25.5208367583343	-6.57358060805253	12.925069136341	-4.84483538329831	13.495169658257	-2.40140231690012	0.913581603594277	10.2364414136545	1.89498148903061	-3.33240117203259	-3.011192769458	8.18286830090276	0.978552815209706	5.39275791004076	2.82489810759785	11.0842866461649	-21.1200286298675	-0.00567219984053614	13.4452662022845	6.26192772738561	-1.13581422177683	-11.9798584023214	5.71277878868308	1.05377836995158	7.9555063937265	1.26928049589506	-9.50106830435454	-1.66226048798468	-16.1758082885073	0.14098833631518	2.99716912859542	1.04817771536656	-10.3350012748555
"g5"	12.6162363244033	-9.06372711586795	6.32272925540997	-27.47956148276	10.0787197221341	-9.78318957497905	18.878976493634	5.20033776183186	5.361566325713	-14.1228298846053	-10.7189873412981	-11.0367044193149	4.28309771169918	6.39453547652359	20.1893178466592	-2.44326613955878	-25.3490886637965	-6.75098269287425	7.21092440872801	3.53133369983843	-8.91558830852531	-19.1284886959652	-6.80471522138255	-9.90544168351633	6.07666734414437	15.7087323578261	-7.63521754097249	0.971551015270245	-4.64932949595325	6.50339083047729	-3.64905415554076	-8.02243926805554	8.70963208607759	-6.63343273523235	3.90570456561975	17.0767044690554	3.30728345838731	21.5590061173616	-0.455626890777588	0.562310742342004	11.0907195781899	0.744073626400755	8.52070446639708	-16.1894556894211	-19.1815675906592	-14.7808434262676	9.06331926297685	-7.82352115390707	-9.55850007493034	-12.484976353494	-26.3915867643451	4.5677957912788	-12.387029183045	2.40626217531305	-16.3988808086916	22.2269615868914	0.501900658418345	-0.792675833443621	19.2532440319171	5.20307922953434	3.81279214716279	-2.94674368112855	10.4398967573183	10.1439125095129	-4.00091260781018	-9.66786051762283	11.5836435744518	16.3554575058025	-18.7185703031233	-7.70434668149769	-10.5471411392177	-7.43047277655813	-10.1320681448437	2.82228299893444	-11.7398988114341	2.54107225654859	9.90492727142974	-10.5733244336882	11.6282001766721	-11.6799213118987	-6.50495002288545	-16.4454935927788	-1.04967842679271	3.58420189780248	-1.15665946607006	-0.554682832932184	-6.60181599187167	-6.5254357200374	-12.0619598710961	-3.3930237255005	-9.2667733581482	20.0084167824871	-3.49692756652481	-9.0403706891724	-8.78478175480107	8.35833612745213	-6.71741740165528	-2.57811388364769	-9.16011315830187	-7.95633820617324	8.91619948362506	-4.49052471845291	18.65981089388	8.20886503377337	8.59505664621886	1.77744070895809	13.6718582394393	-1.92075272307032
"g6"	-1.51489829288899	-1.64718037106401	3.74468033605272	4.66569037228088	-16.9395355005686	6.70529979390433	15.0373767513114	11.4083471448928	11.4332443833877	5.08978432682859	-1.0694052641408	-12.2439925030664	-12.4734926203623	15.8911190959214	-2.17076371415739	-0.179670076017027	8.01094012774162	15.0945050156349	-23.9236353095861	1.50599306221731	7.07138730401267	3.33094836404009	-7.26400677900952	-4.05216682649499	1.58445443256802	6.29364719838929	7.00980470065276	-0.0250245268776537	17.3566093777837	10.8982692299736	-5.14087330619074	-11.5487017969821	-2.77854666028117	-5.9219348538349	-1.82467015508571	-20.368453344784	15.4307117458766	13.2760150605133	-3.26309937222108	8.44542818177832	17.3579830408986	-6.79316512737952	-7.29297206318737	-11.4484176642083	11.9714227994301	26.2403923586305	-17.6129698122227	-9.16434040435423	-5.81740133127798	8.14303604511551	-6.75196974645855	-4.9587937164373	-12.4084724186805	-1.33453705397273	11.8348175437544	9.47864933125694	-16.6034251376784	2.1197127576685	-15.9176392691595	14.6020928290982	-21.2931285149118	-18.7016037912698	-3.85295514949454	3.64013090057423	3.70524159930339	-6.35128040884821	12.6314181674281	-0.670320138824722	12.7320536585141	0.143917468078408	-0.67956405411559	23.1344665593763	-4.12079512127443	-9.44148115185071	-6.91704953699287	13.6696113981087	1.92542645429291	-2.89550741841438	1.32209524851549	-9.35070512533791	3.38175602309644	7.68286487457108	1.06201887097322	-4.01539843245818	-3.78140480526033	6.7653776650193	-6.9715576549324	7.35565516463654	1.50966116297652	1.34803507988082	17.6672059069683	-0.137504341846993	-5.63410410448815	9.85866894071179	11.706439970511	0.646574408562126	2.39294232346853	6.63885255849253	3.0347117010126	14.6524745933687	-2.02899940427197	10.6802924689829	-4.52994635761815	21.977254252533	-8.57743562075535	2.5505875834707	-5.16346703775296	10.7669167710449
"g7"	-6.94778718600939	0.870406517538168	0.602446167950292	7.43421558954774	6.1805678657304	-2.97819197814576	-9.78344683182896	-5.07072551812683	-5.78559541526914	13.2193764667027	12.7074788797403	-7.99634204077571	4.31849342322171	-13.1763116910943	-15.7091329595946	-10.682125359592	15.8661431094023	21.1282065772087	10.1717595320248	7.16177085922309	15.1190127415464	-11.0720639601637	-7.95427340645148	11.9309952239016	2.05625038379991	-10.7095717064623	7.91151602480686	1.4514065199308	14.6487537027436	0.406794696409758	4.20639274482239	-0.307914890342521	-6.53973673877152	6.27150430077617	15.7097310044564	2.69558977691915	-2.56585205172589	-9.77660617992924	1.74598935945035	-6.84409628622424	9.19516100377295	10.0195420673204	-6.40050690737278	3.36598231584453	-9.28936609963974	-3.43578603414994	-0.587499334508966	-6.06877190260708	4.75755289408079	-7.89988083879192	5.17735518030123	-12.1375524983139	-4.13606881406855	-11.518442561878	-12.6844031187924	-13.6355561052556	26.9394289683935	4.45594995961974	-8.80207380130398	-6.39770702452915	-3.13808760303033	-0.428956924486847	-1.67619008242333	1.35503464862985	-5.65525261506144	16.1157891088747	-5.76201553592008	-8.74269327831346	14.9794419175652	14.1938923872309	-5.02084479169363	-4.55687908317451	-1.32402124593939	-2.96283663003234	18.5347495986099	-8.63873842743357	8.29924177330157	-11.5172536991834	-1.63052585267254	0.628476382081862	7.99223568343651	1.52161242592485	-2.44132747287147	1.46311812182533	-26.4247439221298	12.035356533722	2.51303137619632	-0.317355766453116	-7.98030141691711	4.05127638430053	-7.03929749592773	-0.473303808186559	6.89781546150579	-5.10993400716208	-6.63420767857843	6.96503763591475	-9.69867808042889	-12.223227750927	1.2504463982536	-1.73998382709151	-0.88382307396051	1.4094753844905	-2.95506410465226	5.57638569301844	3.25080232968027	-6.92617175568669	5.26030158964927	-6.33047704149563
"g8"	14.678801495489	11.4706195558644	0.373875724497223	-20.537551991916	17.1635247688848	21.5636482618969	-8.30201840984575	-11.9091150463438	-8.61826376009249	-2.14397630343174	-5.12691054938652	0.249489892058856	-3.53261444165306	-1.72516523217306	1.10901601547871	0.747521324750776	8.51482894643313	2.79271077933573	15.3330644061187	13.8668513248461	5.78864085154154	-7.44018353118794	8.92407849373483	-23.1322102848906	2.4652111086508	4.85416819741711	-14.0266379705298	-0.812580764583053	-5.81121936793214	-8.41730264513685	-0.862933417811748	21.3163981681008	5.12253369008255	-5.44602717267526	14.0007071029242	0.546290965895047	1.96813515972043	5.85075315820694	-4.09288378444632	-9.72555362537509	4.10177804974746	33.3936460930834	4.38269451722072	7.71847449075638	-3.87826731073122	9.37259680544402	4.90153614897369	15.5720679784189	-10.1996058091636	-5.54663259895454	14.0750018212707	-23.7515095632885	7.44807381418771	-0.0678316085098447	16.1047543291681	0.816148391034048	3.71529193015831	-24.3343437180879	-17.7092705432871	-13.410265161401	5.57018574732397	-9.14935076298962	6.62837299452669	-11.1749142501506	-5.3007342704763	9.71769696940852	21.516325735661	-4.05509759087123	7.04030177702297	-22.9101918521755	-21.4444709565798	-17.7987099144663	3.79035790265693	3.87889683706586	2.97265112223964	-0.854734051002566	-7.86581996541326	-4.6986822268229	-6.27080516521054	5.86785764621379	-12.5593315084855	12.762640403047	-11.8814755417455	-9.18646675130943	-7.5553524050104	0.978787383424186	-10.1948715026188	-8.2733525916604	5.32761595030029	-17.7041261753003	2.08929505954521	-1.6948905723253	7.06407784408646	-1.68847694303263	14.731418475147	5.29776131112207	4.46541916540012	-2.85212254171061	-15.127032306295	1.61409867915435	6.43538055896677	8.57682170914741	2.91329133837998	2.24586345165213	-4.15375099625279	5.17168047751305	8.56830119379709	2.78893561656427
"g9"	-13.0404092119183	6.38580794562391	3.89176794882164	-0.26330111210692	-5.51469629826657	1.88660622023626	-0.818306826786938	-7.18357242674152	-2.16078197883632	-9.35766122107436	-1.28221956229371	9.81868681870709	10.386430768375	14.2188620718763	-8.33044466105897	5.14301349386296	-5.01993357256018	7.65905503288228	-4.04459561179665	-8.73263341428338	-13.3594877791632	11.0852341698154	-2.22925452984962	1.93562771561793	-3.94502168704343	13.071265417204	-6.73660761986136	3.57389287693411	-2.39218236116027	-4.04439736541538	-11.6987073707802	-0.370061390009888	-3.12475360944673	4.89094358057416	-5.39321263863403	-5.31866105074858	-6.87636675016824	18.4549482324357	-10.8541084007845	15.916497039554	9.16778237219199	-7.24509124045441	-11.8001183465661	3.87951446944101	12.9739938026855	0.443345191662301	-9.83853108106201	-3.61522709136239	13.8731437274936	-9.67956651655829	-1.67504090163639	-4.66942715023338	-23.8632255445786	-1.5987816318005	-3.33734155319073	5.02493078231229	-2.28097967750098	-2.95127609729531	-7.63082864432053	-5.23433465391384	9.56739354589467	-5.54355017587317	-10.9371242668161	-8.94571216557668	3.27754284521925	2.69360314499775	-1.44490918203617	-7.67159069103736	0.887253652966213	-12.6419980936938	4.03310693245749	-18.4783967701994	-17.9562799511306	2.92280453888994	-1.88174655570314	26.957104559064	33.1237730503217	13.1428304405251	-4.06245018779573	-10.277397422131	5.34754301918994	-8.41747542876501	-2.2865066718311	22.8656851870182	-12.4399283368987	-9.17541606984622	13.3410262518316	-5.72979770509797	-3.2983561771797	-11.699897270085	22.4797619746246	0.706202498673804	8.83195753547033	-0.163227621243182	8.34976977359088	-10.304034336484	17.0062282115517	-1.33161817253066	18.5204083951716	0.412823263979394	5.52276125629701	-1.11131482199876	-8.62246657685234	-19.5064337486773	10.164093403694	8.74073663745235	1.62607996524099	-3.9273320782659
"g10"	-1.09151045758297	6.44220777043613	6.64299014213036	4.88036559555887	9.60478484827979	-10.1757269721624	11.8674041605561	9.80331658808502	24.1181688837591	-1.53708071555641	-9.54425953578602	5.45115943187611	-2.79681569082186	-7.83643558863301	10.4243627850741	-0.919539223890618	20.4069855607072	3.79334870673916	10.6857396535988	9.84491885743883	0.828241306042375	-2.46437283866485	-28.9894931337524	4.15439819997438	12.5576125126286	9.3277026926886	2.56815331999752	12.6423747882945	-0.161536218624252	-13.0262463847202	-15.5698172915393	-11.7858650952831	-0.68207384964768	-6.41104027716637	5.11784090667742	-0.78070284234532	7.84186188808335	5.29266487020348	10.4557119628035	7.42499634168169	-7.98111811020854	-3.63552010021087	-0.70944122328941	8.56276533385759	-3.06004579779463	11.5320445517725	-1.2692637970047	-5.38171814736194	17.4022460624015	-8.20660535928377	4.24621801912439	-9.1156262283159	21.0617936948301	-1.50551577042266	-2.30619477066414	-6.68404696502571	-3.49918159423965	4.51893193619528	-8.33346446285384	19.4710745383077	6.47769102785993	-6.83361393956649	17.836282656335	-6.05225750551335	14.0917660317068	-2.3538430581453	-8.64111486897501	18.9207175161835	1.95572039271365	4.64889910039366	-0.982618861845902	11.7549567626891	22.0693058923976	20.7605070721807	11.5917176647995	-4.36248416160706	-20.4774238910491	14.1674168671257	-11.3416662176933	-8.03833677769248	-1.90900965824186	-10.4385511031264	17.6102000133012	3.98760836084711	21.9910904646996	15.5961880907615	6.39172001773525	14.2980378875296	4.3404133172243	15.9875735552091	1.77412463159324	-25.3924089069365	-8.7484029972695	13.0400072174965	10.6317828633194	9.06202461691446	-1.26631326157723	2.37317781576606	-7.705999346474	2.20949949748075	10.771112480651	4.51195612861148	-20.9698634556547	-13.5452533462252	13.0413704500382	1.1629074668059	1.01212900843835	-12.0235702750034
