"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"
"g1"	14.0596565681711	-15.4283836227253	1.44912446094184	-10.1559943781446	-7.47603178274171	6.45846761006066	4.597426886523	4.98422467218942	-4.39153940586592	18.0848657878033	8.69034740201557	2.94095790796512	2.86562937694742	-1.13026911436791	-11.2432195693124	-5.96505751230869	1.97970185758181	-1.56221066323178	2.10365301704217	7.02705122331165	-10.4370781577213	-14.8708493921343	-15.0965270829998	-3.23498129801456	7.68825216716489	-7.83435635506277	-13.876828673285	5.58537225262158	-0.310890487581064	-10.0062713568898	18.9449124508217	-1.81019979157987	-3.21379712059276	-3.70758897983095	13.6702638506274	-11.877459091667	8.70863182516442	7.67252117025868	-11.5676546849602	8.60900333948307	-0.00132382826749641	-8.59482369126295	0.297568160563139	-5.36391924688662	9.11668480653493	-3.04461712827109	1.76914227589267	3.08672599631489	-1.42908861739217	4.8182243518293	16.4121953756909	6.75825338707747	-16.2978877529485	20.5201023313207	4.77102906752128	-7.44374591794825	16.1195956859509	-10.2385131561633	-12.726386850667	14.0231506019393	5.02285003465252	3.209817300883	-0.919516240924422	10.2407369057733
"g2"	-21.9158589095732	-1.64509703528808	13.5244929859864	-8.80054695696921	10.0474552787178	-6.59576713189352	-2.21547573968435	1.52251451494402	-9.13346966881569	-17.5888608275438	-18.2148657738923	-1.61654516031212	-15.7774237540403	-3.83341506014942	-3.19666153739008	19.8331569585089	29.0778871736167	-8.93226804391209	2.10629912700507	6.08223044699742	6.29725755746419	-10.5134147365558	4.09485472224702	9.57496199978107	11.1306554101366	22.5045667495854	-13.548723670707	2.79908198655084	19.5126358464319	-6.2705584060819	-17.7053629445958	5.86054510083321	12.3180183107159	15.2176498296745	-7.55958905334436	-6.66472343735392	-0.305226052112341	0.766149060426832	15.381648057441	-3.41501336945063	13.1390139019008	2.94867997185248	12.445762961773	-12.1050637878766	4.62337371994316	-10.7196157799747	5.81463754376376	-6.26468839777999	-1.70396937537046	13.1748694104255	11.4508294311596	-11.8177293156196	-6.33360908570395	-1.58368857441425	-11.013894781654	-1.94480425165405	5.65705386971463	18.1756616302439	11.8753251446066	-12.5424622916739	-15.5654366259265	-0.82322432810452	10.2880232459967	-11.5395882574328
"g3"	-5.13513959098846	5.328668687913	-10.5658237397234	-0.315694244506835	19.060027685564	5.42629753425666	3.89379652403474	-8.7783495773936	0.31122997425136	5.18277361960605	11.2347340054191	-3.2859400917885	3.14295257359373	8.0994199731943	0.0209837740051128	21.8312538739326	-0.295461963349148	1.14805980100858	-9.42272445969181	-6.56311814781295	3.69857102478755	-2.10964943382205	-11.1818443685485	-9.91717030095007	14.3252932759253	17.4679091813952	4.47436498834742	13.6787264782132	-12.5039598107956	-17.196844576066	13.8903280042082	-10.5245884686134	6.78274714372852	-6.44820724081703	6.62814565185462	4.656361042195	-4.31843651196822	4.03462739129108	1.55932278980625	4.63576584454425	-15.24896679559	7.44857299466349	4.58016650631023	5.88621781466672	6.91197137914463	22.9980232552916	-4.64245507838735	-6.22532712160586	6.16356099004683	-21.0889213517648	-5.1486930465561	10.0459429477532	8.83485780751478	5.27504609407092	-2.23693055903899	3.94890038942672	-4.58754329516769	21.3271341928151	-12.9648358387529	-6.29914533443984	13.8886446649366	-6.04528683590065	13.7808997253922	11.570075684845
"g4"	11.7940262941726	0.346015137914997	0.719794670911453	-28.4374418586909	6.42680756864396	6.79296765739029	-1.50980611453132	1.46426346455751	1.76359758232786	2.47959328176631	-8.07233158521255	-3.35093679555995	-15.2694679320043	9.85562282157116	15.0753094576518	-11.9222597687599	-1.34287120003962	-11.3860247460179	7.5545829500996	-1.2460957436637	-2.37398654764052	10.6440914713137	-5.45517145821202	7.53886436672973	10.8194867240744	6.15983946773912	-11.7103877477469	-17.6464343512721	-11.3479862558397	1.29357670386791	2.00527239061056	-8.50806868308435	-8.32934899210792	-12.988370323574	0.877544962034105	12.5463304685529	0.576499314593836	-1.11874517165311	-0.784513435380404	-1.61540033579971	-5.49431181781683	-7.62888002539103	19.0164149866302	-7.29870511334678	2.39939588484202	9.02106822725498	3.67678726740989	3.2525232430399	-8.73680634372117	3.69124611684084	7.43468750325425	19.2200670077462	-5.38887901786244	0.716249446868481	-1.40132435727944	-11.7825802290005	17.0554146367489	-11.6354523361877	-6.87412554092538	-0.315583134210191	-10.6579457226649	-1.57281228059766	-16.8546297727379	5.97072055981016
"g5"	1.65822847416529	18.5726061878126	1.08826359754121	-11.480338883838	12.0780517998439	-2.53302572582126	-0.777675198306484	-17.3396179417198	5.24861844431311	-12.0779374951735	12.9172354342457	5.82639498723501	-5.32409206616432	3.25756512108977	5.2807537332251	-2.18235505190652	4.66916261782521	8.00207191516275	-4.62455678771531	-4.73857857880584	-5.5835007461892	-21.9888931576657	-4.42988293826188	-27.2571282601671	2.43514000753865	8.26386680617023	-2.95635664832601	2.14153372467357	8.89634060232584	-1.38886726009768	-1.52094735828883	7.74245034437588	9.02875466326	5.62281730259966	3.99753960808826	17.4675414032505	-2.82690019031892	12.0336982535085	7.33704058321224	0.28575099471297	4.51918015232748	12.4263530535808	-12.145986247191	9.89679548399018	-11.8755801571614	9.13237058753292	-3.46838917813933	14.0151795292503	-14.211380032074	13.5873519057924	-3.03041495177057	2.44523268799272	-6.10879623121624	1.23561012769402	13.263911036568	3.90671989869546	-10.3673507268081	-1.11526233511351	-16.7006121947396	-6.02754286488602	0.419883106157803	-10.8831290902264	-8.05085484080414	12.2938201293471
"g6"	6.03310357699864	8.09446974321399	-2.919144245641	3.91957643539966	2.02025724188866	-0.322768636226847	-10.9650445706406	-13.5535751693072	-7.3969548087117	-7.27020498193298	4.29058784476669	-0.33698207044821	1.12313362261438	17.7086329271606	-5.7955309041006	-5.02140269755471	-5.24057978602726	2.91224408671809	-1.15482132039551	-2.14325518226903	-8.37410944066173	-10.7486179528497	-23.0877407636642	-2.57040081540518	-1.44050744060928	-4.31449323559337	-5.18829463930775	-2.96829169769103	-1.55209989073708	-8.51286267394064	2.53623868944807	10.0418661816778	-13.9052064619272	-14.3282828149084	-3.84731840333299	11.6143548939688	4.88214707027342	-5.00682473454118	18.7460881292789	-18.4598398562744	1.69073440841054	-19.3248991574987	8.05157880415749	1.37605961832752	8.56659972607821	17.6127471958189	-3.86213367021537	5.05567624736793	2.10882750970171	-0.923528650194866	9.59557257492612	-9.26438236038913	17.522027403871	-10.0874583973075	14.7169485048664	5.07275627149144	15.5733291772184	-13.0236801890478	4.47265087208096	3.0006759743488	-7.30236314374041	-0.690617154711575	20.9298280857319	1.27009011477458
"g7"	1.93690590417942	6.23515627791285	27.98143352757	15.2149465138798	1.99732536154588	-8.20938671391048	-3.62795062518226	-2.10114966042356	-10.2623849852117	-1.61678413183962	15.7067412976493	-10.7220034031971	-3.61366628693363	-16.7582894255729	-7.98469757951597	-7.50956128247933	15.4583886423929	2.96422208242573	9.81274797170655	2.74443725890878	7.02823450552466	4.7169284560307	-14.3847033079112	-3.1691475027506	4.98202561289158	-9.20306362017508	-14.2659611801816	-6.88554617945413	2.15668598546918	-3.82569117806148	-0.124084789529602	-8.71686693370475	-11.3813849003042	-9.53037905291413	5.25958757069211	-9.65472720757884	-14.469268645472	1.96932533384803	10.0303356684303	5.47595807092672	5.95832051362429	-9.1795960273032	-14.2943857252012	-5.18785546856291	0.877529578964777	-1.93346635120114	0.485119867434385	-9.69210802232445	-6.71731684708807	-1.64105219416502	-9.98225944110734	1.68140195359164	-5.31445392696635	-2.4885380970827	-23.217586604976	-3.83429663320169	1.11363622352152	-7.89582521110829	12.0984821497989	-9.94078058698482	4.04069284564521	14.0511995700144	-2.16640467518579	22.0432378439184
"g8"	21.5389982951904	-1.75788674138993	-7.41852020747163	-12.1019932995014	6.87900387890807	-12.054031008816	14.6394446383567	19.7065208541841	14.5702848408043	-14.0043867312743	-10.6021923281111	-5.15751727990733	-0.554951629470806	-1.45258719457289	-5.82375401912842	-3.83563268125676	-11.4995032496355	-1.84690004596171	3.9569162482583	26.4567313920157	-2.46053455878618	1.20872568549898	2.12046466282864	0.317660897291103	-5.36232532919217	-11.1974202382128	-1.17237818214681	-3.59932218866147	7.26753763334603	7.75905816648679	-12.826180617991	-4.02367294346983	5.12703284627419	17.4025345354429	10.459717935467	-9.46786055909385	-13.9926752632256	-10.1661971992423	3.66640870395009	-9.56954712205828	9.59050981075458	-14.7684898831967	0.862292231563517	-5.07966142583529	0.0591729421236925	-6.73294130754968	9.35691243684094	-11.6242725888939	-7.86727562040879	-9.7921694078468	8.33487219133034	3.03063117935938	4.01134155676094	-7.18784389225651	-3.66547218205919	-6.01285501397876	5.92675417363614	-15.7808343967949	-10.8859284988784	-5.07567276840111	-5.77333775352495	-14.4445592724054	-2.42185170662221	1.18826849941399
"g9"	4.35796129985513	5.82125301465562	4.05783337168329	-16.4666258245973	8.17710165398387	11.8783095551218	-0.293302232108602	1.51087096033631	0.226569686647535	-1.72386555323427	-13.3741939872279	-9.39281331895405	5.5246322419821	10.4601473779947	21.517140762782	-3.55389754575927	3.90738208899247	-4.60976811356165	3.5283484181145	18.9551123819645	-7.87236347172821	-8.4943142853524	0.471099525948807	-7.24943551541622	9.10730462222291	6.46574041269198	-17.2150093509004	-1.55754808045844	-2.92541119634244	2.77089903159314	5.9406365981586	10.6354521203281	9.20146437070411	2.7015289297462	-0.277519953296974	-17.1678632365357	3.90862131411359	3.09818816904974	-4.91041925576205	-3.36383498297245	0.432394440569339	-4.26374003263527	-2.78990444930484	-10.4428587057919	1.97949949539643	11.3819789315439	18.3175326676298	-6.74203766825767	-6.53079014966552	-2.49400091463002	-10.8640849930624	-9.62862884555297	6.79659312904647	11.2037722643001	-11.4489686907499	-2.0021492233939	8.21560329607654	-5.64879049629536	-7.05067122531905	-2.55791949522465	-10.3683978776227	15.6143245995432	-15.5525805176931	-7.09350008340766
"g10"	-0.0652391604798163	10.5276581463289	-2.29463637182189	15.8831527156387	11.5371495800163	-9.26039680493233	-12.6936675711975	-0.893959008730211	2.2010077031096	-7.1882004583513	-2.86517692382504	-7.89635488778811	-15.4199653801582	9.98074874214138	-1.22864186385354	4.92881967815298	5.9064073728134	-7.06705096347972	5.38647048721996	-7.4070614118821	-12.7347906465634	7.89014833618313	-2.71604965382674	-2.45331678489841	-2.26364911870827	13.2204935481247	-1.89040705398391	15.8373356771972	7.16769411518907	-11.8792217482252	-1.28637337292407	-1.21099593915808	3.83856359640281	2.75625985832438	-8.66036724087784	-10.659913975525	5.90712823547309	10.2046401026719	0.653552567571843	-9.58611643111763	13.6586947594681	11.7790686389751	-5.4861185409786	-6.90146700520767	15.2881972814551	-12.5093964914741	3.66517210746682	-12.3962697083419	-12.1988006066619	-16.3230890461027	-1.48365935452096	-6.26208743444598	16.1136692973597	0.30263686219514	2.94636139976339	11.8387807761852	-14.7640652467076	-3.42886787660871	-2.16354355437005	-1.91684520228504	-8.37157439574262	-1.37182890640694	-3.3595546874324	0.240147719702923
