"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"
"g1"	-12.5948747942835	-8.28797068138778	10.0580716823384	-3.42060316161733	17.3605517687852	-2.58116683164985	-10.8817645964298	8.06528424339031	4.6497681161059	-22.2426058786913	-6.60939995139655	8.12707293296906	-2.46056186467237	-3.94222672250003	-2.40228670816646	18.1953968058436	-7.73702965314133	-4.50280445841071	9.63575980424758	4.31734162348874	9.1007740896391	13.3901761685173	2.67787631072273	-3.16713078633089	1.93970635234867	-3.44412349441648	14.1419005648479	5.31362180098075	3.16613347430755	-5.30914599523912	0.794590150500781	-3.91641108460133	-0.0301110699371179	-27.3957877145179	-10.4993917640937	17.6987130589968	3.55351607316626	-5.60441400266675	-7.96406257480547	1.71781917594361	-9.45035804038923	-11.7656310680602	-3.30796957737648	11.6247530354991	8.77278383618161	2.51063140239621	11.1024300396675	18.2446256485169	-12.7868880507826	6.32773927523859	-4.13970225064597	7.17868188537659	-0.637878208077873	-2.80495554627131	0.555413661560179	13.3198045663361	0.659247481675918	9.85195410833094	-9.00052943191067	7.83936044425156	-12.823159063697	4.77733252211457	16.0630075157438	2.71767969155276	-10.7244326862455	-6.53332647500164	5.36096624318718	-8.18105529161197	19.6433664107388	-3.97876290773798
"g2"	10.4333378787504	-0.278871884540055	-1.98927608543144	-5.3480354280963	2.91287622216166	2.52422806573423	10.8350804178082	0.869143283046128	4.16715346096761	-21.4839926289337	6.5622483942518	-0.171681824379418	1.6195092053528	-1.30201448914233	-1.00645933546701	3.97996970364737	-16.3602585484642	5.96987220414672	-5.59825858111684	-12.1257905359817	-1.15227494462386	0.613825428461193	-7.02925474041152	-17.8423911300182	-11.6049383015681	8.43316903883491	0.398250849919404	1.2437663713904	1.58145849516494	19.1067230942656	-0.770624835039659	-3.53715339878717	5.89315820751279	17.4561647573529	-5.69858615930984	12.3586222506213	-4.32583553517577	-14.2908736797357	-2.35986808937404	3.1459882504282	5.49520702755498	4.77711476625054	12.8099450481971	-15.4167068471223	20.0719797084356	8.92857404210603	0.989420609141112	16.2748812512426	27.5657918883524	-9.32368546087878	-1.98199960237497	-2.49041858971073	9.03989860002951	-16.5276097937519	-2.46176817415904	14.0289436169219	-8.13576086791151	0.643643883033863	19.0000890677943	-0.625435036591749	9.90231931053654	-4.02365217243005	-1.66990747003484	-3.85358737999071	6.67284844324721	2.40939385499688	-7.39402481098725	-6.16288699798644	5.08914002245704	-6.16736303275902
"g3"	1.84758571757183	-0.39487750571148	11.5727385061762	2.33678820957618	-5.87636835302057	-3.75606864626629	-17.225960980075	-4.11551391459123	8.04781379591514	-2.74663418883546	-3.93871643745902	1.64978607819463	-14.3476069825456	12.3245961802295	1.65508687564923	1.29885829213434	4.95658536543177	-6.07058264913824	19.0241561480679	-9.07219456393565	-0.470397714169117	7.49705815832443	-5.79572504341763	10.376357224559	8.66950980513941	5.56315000229864	11.4302931019275	5.28372730124709	-8.86264275577169	-11.9505612976825	-8.35635621457189	-14.4016889104257	0.54160957205682	25.865773052622	6.39236318016256	12.2775752286577	-8.34650871930855	2.02157889571719	6.50751597033864	-1.41744840769155	6.37040692561816	-2.57445808395273	-6.57369523713388	-3.39117980775135	11.9557014354252	3.21678663486784	-20.4100167521447	-11.5600855730045	-14.4217026692049	6.31874362460923	-5.20470652900897	-10.931547646047	-16.7472350636113	-14.6410377214039	6.953215334801	-2.0578518409188	-18.4462475254014	33.8607193144916	-1.40177701217349	5.90020541417184	-21.5242647140074	8.50754671036936	2.64129678639307	0.604277694866809	-10.2759737160589	14.0692079393614	-3.81661134541409	8.83377141391215	6.63216021400154	-3.6716766422123
"g4"	-9.38659429445903	9.11902269448686	6.53301090527786	-0.978511482353796	-10.6476452052721	-9.14078773432614	13.0981159159803	0.475939088124858	3.69391806316807	-6.38540885045798	3.30622348852813	-4.32867364895586	0.858386672578426	4.72078547996014	-0.96341534532711	0.242463061597629	9.65569377376101	0.665915355449324	-18.4056106230445	-9.60021679407659	-11.4585661852103	-22.0624549530134	-0.475520827922859	1.38387292527991	6.20109817001346	25.4042171543142	-18.8262248024056	10.2918240076208	8.81323706447547	-8.05136856273764	-6.29257905221185	1.38817173981775	7.84690302101583	-6.32726573681318	5.77779971668165	-1.8728488845997	-21.6763177925941	-20.8207514027242	-11.4873344459897	3.76082905092674	7.54022427151932	3.14341014461206	22.9537954130098	7.33320130074919	0.970095321457983	5.87696140116799	-25.4308059396326	1.71777180703617	12.8117558364334	-3.11668535652944	-7.73153487932497	-5.52840839647026	-6.81897424534256	-14.9033739547837	13.9655280943262	5.66141441233916	4.40893145137733	-1.3931261495236	8.24660729685077	3.51826214433785	-5.71259010147153	-7.62351596242598	15.6125966942437	9.81883411997869	-1.49385132127395	4.06433477307804	14.722095391203	-3.73659104239475	2.54699848885445	-18.9070313402336
"g5"	20.2238120677432	20.8577084629587	-4.00956385016621	-10.6954449764318	4.66060209682274	-3.55649005850488	4.76122039768552	2.85130940905703	-7.27532647477882	13.085868906883	-4.18673439933707	-1.06991245289925	10.7477566462373	-7.93826577604261	-7.60438813961428	10.994602878063	-4.91457126545056	-11.4179202964521	-3.94339021211765	8.25267218941157	4.5224750811104	-5.9630348650804	-3.02930118721144	10.2777993142766	10.4629625181415	1.50521759801714	-17.0576844984003	3.97843853984901	6.46078427891849	-4.06010415511701	3.44292398798789	10.3044582063457	-5.62314094920742	3.07890009626974	-15.7657516199818	8.56171251112781	19.4240387082249	17.5241306554504	-8.02433119037375	-0.331852795020296	1.24588591643333	1.80546713936671	3.45068553431671	-5.00061669057407	-2.63460946585069	-2.60386050929892	7.50347749513232	-2.90215124109391	-9.70271252807597	-9.63712122050804	2.72460372080646	-10.2910708598947	-12.9646596111926	12.7706090397449	21.5294198016984	8.68251660255847	-8.01050282670584	13.8605210394704	9.74813104363742	0.563167824336421	1.60785200213849	5.03427129406928	-6.89034377063538	4.9551732428014	-17.410632367509	7.33693108307709	-16.8716909235862	6.77148525292743	-0.555047544225152	-8.34829152212306
"g6"	-4.17213693108784	0.0568870397463768	1.41214737425961	-7.21573203667072	2.17215232658225	4.60298490560402	9.70798958644832	-12.9873939804408	11.324847038242	10.5867665690408	4.34666422832063	-7.42066083842959	1.28591461919373	-6.48573803045652	-13.1026108083566	-23.9826498365783	11.062109330864	0.862041802293471	8.48486083237095	-6.36065719419425	11.4748176152894	14.1147806889204	-2.70151293808124	1.22404813710381	-6.19253861981494	12.579985234095	7.37284482919046	-2.88937227679903	6.95470547065907	-11.2701033563309	-0.278539677108573	0.121972860273369	24.4628274046656	17.6164320855101	1.88930150786675	-6.13800420436819	-2.36781047945958	5.52394268664761	-1.14853790514836	-1.72427104601738	1.78826016139736	-1.59600345286605	2.60971064276048	6.64686666955642	5.07443937014795	3.90677531877784	-4.1856431897891	13.3174197801458	-6.61773349145018	-6.95906425168645	7.15485859021446	-15.9843602264793	3.73607193731897	8.65095664485038	-0.731033229318848	-13.2333244073548	-1.50298500166762	0.923366869283099	1.95483114849167	9.46703465074417	-17.559152641928	-1.74243258830318	-5.20238819517246	5.24417557072943	-6.46006738175267	-14.6608419342124	-5.45730602415921	-18.7657897008411	-3.86088754930311	0.267096439198224
"g7"	0.521057525137268	-5.3448132798058	5.30489330092569	-14.4284495919491	2.26892163713891	-10.3163938328321	3.66473600673842	0.632854290668999	-8.76373636449007	-5.7246297765037	-9.96331225360353	4.07320268469768	9.97802966825795	-3.49034014920173	3.6739898370255	9.63780449151306	2.53336357354166	-10.7595252784279	-0.241734926303016	17.3291066807976	-6.97671717769238	6.89619725899344	-5.75123903786837	1.35505933512104	8.85134083785504	9.62213350548473	-3.19194706636241	-17.2690884854119	-2.56954724680198	-15.5853566770591	-10.1034211657317	-2.59027613155375	-5.23426980946724	-24.9568572743546	-10.5281830089747	-8.6230019355601	14.3671086053999	-3.84229860042809	18.9115689825491	2.7648353345546	5.79765647556999	-11.5013925380302	14.3225637954694	8.03272123470752	23.0168319093308	-5.57809953738712	3.73760197858909	4.14700211962451	-14.029291533447	-14.4408076776073	11.2196043972222	15.6162597629668	-11.5141959356285	-9.12155784435162	-5.84567262158752	-7.39888925032859	7.13770847004561	-21.1040930787253	-6.52827047732605	-9.161882247224	-1.63925451392626	-2.90330281659395	1.95561005304022	-5.36425614877759	-8.25439232143783	-10.7516867701225	-3.87388630700113	13.0250967845198	-3.78298821294789	-9.34032895002037
"g8"	0.054594208738075	-6.21235356905925	-8.35345202647864	-15.1759106172517	-4.43533220117021	8.58184750681368	0.257821499678413	-9.07777495319883	6.99508237043846	11.7718231362861	-11.6061935310615	-2.28284340434255	4.47903809917616	-9.68760218921061	-4.60889618063571	-8.3965651192138	14.8626538078108	9.00174248386394	-1.58154912438099	2.45868500428431	10.1694065846469	18.754578672829	-4.59600459646718	7.95968772176865	-16.7439255125593	1.13894738850024	-6.17403799077662	-6.11905190268349	-1.7160260976353	2.31226630290628	-3.4380905297087	5.2885604227126	-9.23177792465115	1.81851505288926	8.17860346858645	-11.151806410324	14.6987282027117	-2.22224197307124	-8.44367173387403	-6.24741991412053	17.8976883837289	3.18002243602302	-4.92162049373285	-12.0303530411685	6.53907128977346	15.7550509995947	4.2629475541595	-13.1053575612989	4.35428183855103	-4.90814913369274	-15.9251552330936	3.94185458059819	-1.08277848846233	0.122710745248544	-12.8275316686199	-0.20123782643858	5.56755219993034	1.10978372985723	1.4130817588645	1.22164495236592	0.558546751562059	-31.9054722633832	-1.88537014241447	-1.1472590085994	21.8063558899646	-3.43568463235578	-4.34883007073513	-5.32921674605829	6.30675141338064	1.21643707604902
"g9"	-6.21667794391245	-8.30483804848727	-11.163524663695	2.97756801703598	8.39117145936194	-18.5660145098913	-0.472977675355203	8.59648657552853	3.67874540795942	-2.5160381588502	0.458844662047049	0.691744926510323	3.23494076076998	3.85718985710858	-12.6870965293216	4.53006080953391	16.165624274108	-7.24139462102578	-16.5053211177989	-9.25183005362127	-5.98032981644435	-6.73630311626449	16.9860416353045	-9.67839150060522	5.09157351602388	17.8812680993614	-12.2293429676699	-5.9539001461325	-6.8743112934662	-16.9352515513462	7.37417675761027	7.35121172935535	6.94112983421855	3.53648620920175	11.3126630964699	-0.691991419862958	-1.11791157711666	23.6444842429989	-1.07903928620598	-6.754554474727	-4.33953122375491	4.13186489623365	1.75823000445361	14.6248712821102	-18.9473983022654	4.00839837525456	-5.64746484506932	18.4598432487046	2.41079304634739	-3.71261229467139	6.42704127536436	-3.95852821107195	13.3942563160707	-8.11480341117998	12.3280228215909	-4.58423302021645	8.416051062313	-7.86071436966516	-0.472909248963336	24.4907066987685	0.636742580268477	10.2811626125846	12.3125261622681	-7.7278115115519	-16.8675274263139	-5.46745958770219	10.7366188566166	17.573473712217	-4.64373279831741	-8.61419059146535
"g10"	-8.02503717537025	-3.54757291942373	-0.122174414171906	17.066288880537	-6.21926009646559	1.39894714448462	23.7646167327273	-0.0145117914538382	11.619333492762	19.1935281537799	-8.93500175031659	-1.25479160612495	-2.37303377332938	-7.67679619216979	8.24084985456491	-7.43420135146535	-3.98686005819293	-1.48652565436235	9.06133254639546	-8.51266642965612	-6.21276101294986	-0.309147370043252	-0.266529520931021	6.34146318126443	-16.3424840546574	10.212187038114	-0.21427314355722	-9.39825334097866	-8.81297103883315	13.757460094266	13.4961988692861	-15.7374710978416	5.43421280788969	-0.314786827951457	0.843169612233466	5.18114352721629	22.4570509828036	-3.83342217676791	-1.979804452847	-3.45594928067405	-2.35789158020261	-19.0433387298702	4.57674388825405	-1.62149978348728	9.11972894454057	-1.38675003929382	15.3573356302318	6.61313656014604	11.3204818543785	-4.91120893111869	-11.0284597200318	-5.47256836828124	-20.0913373874661	-6.76488808786696	-1.69586793439126	1.75168760707079	-15.9687804620088	-11.1039965151011	0.276348487870387	-12.8225626860543	32.9650125629978	-6.22603499849171	15.7392988521843	-0.632830882787137	-0.476045536608222	-3.52971836360793	-0.960647776299698	-2.57051168152067	5.9245617873594	1.84813828665912
