"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"
"g1"	5.35354079883216	-5.81884032812058	-16.871756814244	4.78962242892805	-3.22799258397495	-23.0678829624046	-10.5582206740448	-5.25884175884644	11.4861385779426	1.17595616610312	5.51265277019823	-8.17247481909506	-14.0746808342811	-0.111053429905096	4.175397129886	3.11691702783228	-2.48421134777641	-4.43224331304164	-17.9377256148193	-1.18987759438604	-10.9422949048327	-3.5089768459817	-13.499908538993	16.2233398937083	-6.97179982892739	-13.0765234117755	3.77041131359533	6.03602556137738	16.0879174266031	-2.28345778270849	-9.51304604911996	-11.813105745065	-2.82448474900614	-1.89661983201213	-0.79793383713082	11.7333707652636	0.241238250257667	-5.84325750668689	-9.29166670827942	-0.0454013229687826	-22.7797195197135	-12.2610191834867	5.95747064224867	-17.9831954142876	7.43307504779979	17.2946808559398	0.0853071068166866	9.35477940810631	-1.82738751898728	-29.4901438852839	-3.77805212313284	-6.04387265705789	-8.09320528447189	3.7791711982512	-4.36731074748222	10.2268982432668	-23.8097156393081	-13.5847616428999	-9.29128467773366	-3.32938014174789	12.9067843132448	-0.93485907826453	-2.975430405362	17.4195747260517	-0.675236361196796	8.81384183639825	-8.18515374307273	4.43843520271209	9.37062417245677	12.6210874669971	-5.75041220372712	6.13214656942324	0.47704111290249	-0.172810689369848	6.41902141754704	11.501322326864	-3.71543153585117	11.4289817573513	-17.4051803079707	1.72542233246734
"g2"	-9.09144679023307	-8.788522789471	-3.00653994037203	22.1119857677139	-1.48417751500966	22.8801126787918	15.3122536458794	10.6685341684819	4.35106695008351	23.424565690082	-12.4483088675635	-22.1483710368555	15.5076865683031	-8.34600783075836	9.60088440055624	-6.63069504374652	3.14523140522108	9.42010202509559	-16.1557770827919	6.47051434479712	-15.6187487104566	27.2963985991173	-5.17119038422798	-0.339472718640729	10.2269630808477	-14.52769559736	-11.5229431256956	-0.898894451607362	-4.24923031285371	3.13797843607037	4.35389199395283	-10.3784799847681	0.464453200824337	13.138010168145	18.6738370717414	-3.68833802986215	17.9991015973403	-1.33430112852734	-9.43425218033277	-12.526051721912	-2.95478006773531	10.3112028486051	-10.5080899237756	13.611603792593	-4.26097388528118	8.32617370449689	-9.8693501668703	-12.1548762279229	17.2126775720204	-0.203985844859438	5.03935226084469	-4.10589708377137	-12.4137174379542	-4.36293463301667	1.12506601129773	12.3040107699154	-3.0124331153384	0.789778988426999	2.27280105435794	-0.912125071386979	-0.0618436598778455	5.08150176817886	-7.35894543834388	13.4257123274719	19.2659441661463	1.73584714236469	22.5611440034602	-5.33266898229702	-4.00149579299125	0.199919078482091	-8.78038602844585	-1.29149048271801	4.88853742067578	-3.89337274599201	11.1962699160369	0.630963873964978	0.280482605840789	-3.33455539336378	-10.9096632353276	5.66163753264059
"g3"	9.85758139054751	0.602557219745265	20.1405005989662	-12.6459319763606	17.2922824632693	-9.0078368851282	1.8070339765378	-8.31586138038903	-7.35486622477314	10.5995863921275	6.09345655129606	8.26208209073783	-7.09039669083413	0.707487911356051	4.43965101790123	-14.7263688788959	-12.3328170780132	0.447167931788741	10.1092914518867	3.35841427617283	-3.11658349833447	16.5547079975182	-7.21297752507451	-7.69784069158719	-0.65656212822246	-18.397056389037	15.2894250931348	-4.78053736121513	11.2238087985009	13.1066118064643	1.51793873687147	0.196482857947297	-11.2798030538459	6.69938002240739	-10.7746458508037	-2.32532970645105	13.1386905908198	4.7557038798136	19.4087625598358	-4.65057959109221	3.26648113319541	-18.7396823431955	0.59585026657246	3.33585541895264	8.4104559238638	11.9992109339196	-8.2567320516616	-0.957225896303642	-13.9897899894652	-16.9853744857132	8.77221175757423	0.915764272850787	1.61739699880376	0.887313140821123	1.77636038199917	3.77691112030015	11.4023314407867	22.7502139068382	-2.18606573071847	2.93959757985432	-8.88418499864321	13.9548084965964	-5.43135069341476	-1.63239928076638	11.6295976890272	-11.1055204648	-3.53975845036333	13.5503712318359	-21.2801212377296	-4.13680427592587	14.3173951727034	2.78160291081932	12.4372458857445	-3.6826132259228	2.84591427498252	3.45591719273839	-5.37280906053717	-2.13572717155265	-12.4361699314122	3.35822088214737
"g4"	-5.49883595865829	3.61230262690578	-9.23931662002195	3.42773685827836	6.23402057455803	22.1542671064613	-11.922280054378	5.91752086348177	11.3386966163421	2.28171010181174	-9.10375477301263	10.7649227779404	-13.5193038094463	-16.9298571395066	-0.13077827269344	13.3009609894097	-3.16902530127496	2.11941827597857	19.4230277739402	5.3575400827467	-4.67031201549889	-0.60534245191191	-7.31622671385067	-18.2524121707702	-2.71567821457666	-5.80251550829595	7.37069171712547	-8.55422350002563	-3.06285767500877	-2.39718896291599	7.85437015503809	-3.7016664948436	-7.42563579946224	0.236861971596478	-12.5472829578075	-0.457569174914434	-12.4093166990715	-9.1359972251866	3.19548383983734	10.8940195042099	-14.1584430657343	-13.8833603056321	-10.9452961663597	-4.85279212010712	7.91950848420119	13.8864738675911	3.33895843063751	-1.57695978936381	-0.1142658414045	11.6382435311998	-1.22410419573767	0.417403503533643	-3.68682827567687	1.61014015115562	6.610065911479	9.01841699211498	-25.8417791705618	9.47099296498646	-2.65985402765006	-22.8219677454749	-16.4164782250442	11.9357006747481	-20.1299459725823	-13.481767763377	1.54307711051139	0.488208373482706	-14.1142343819291	6.25640338381053	-4.21122334158651	-6.39183713851533	-1.03556534516208	-14.1752219150915	-9.23101964662049	6.84260241498594	-1.01778976539723	10.1791421333868	10.3720212561384	-7.63798997819854	-26.3832639659094	2.83595277423713
"g5"	-8.51600153530274	4.06771870049075	15.3031019777743	-7.50094022269741	-11.8819312620913	6.55331492945625	-7.88773701315651	15.8236778663813	12.4429709909658	16.6072005381495	-4.25649714189891	10.051318965932	-6.83496475833734	9.76341382649063	-3.8579989003875	-4.35901363275283	5.03421321969885	11.780781466858	1.81322381678059	11.077225777259	-5.65025141760125	13.2864165229093	9.44080772225896	-9.77715958759159	0.981743166034013	2.95431463878815	15.6339956441443	22.2784586280237	6.02846353932796	-9.483515882973	-0.0136407081159018	6.6339049897555	2.81224627464259	15.5740433892795	-9.22033005449937	10.4910580651972	-2.46072685035018	-10.7735241041476	-8.61887286840037	7.18575213807373	-9.6375269697239	-2.6542209302081	10.753320003109	-22.8778221218496	-8.23218615847178	8.42847923254152	-5.50413278275287	-7.5437373121448	-14.1960969456946	16.6422189748963	-15.8155884697002	-0.571894419244266	4.89331340045482	-18.7563218285948	-2.37504747416118	-1.98993772135223	-1.73096995297245	13.3487755927131	1.49616936673681	10.1411162095703	10.211446984584	3.89027133226267	-4.84086480239209	16.8296628942451	-16.7009023156788	2.62301593242105	7.94334722329448	-8.90354125985099	6.02571926649179	12.263042288026	19.3207735034013	12.8773932252869	19.6830565568109	7.74098472028704	18.6100093676704	6.06136289371914	-0.268359769362662	4.95064648352236	-11.8615179630304	-3.73254653108733
"g6"	17.3396265679178	-13.0487054289119	9.69611775844932	-7.38833967100234	3.46899796295982	11.6092673595511	9.27424045662639	8.09873819071847	0.787376717724672	-1.62208348793653	-1.11997751204227	6.53116472567222	17.3892217136301	3.65383196846057	0.575500010328369	3.802154916823	-5.31805216218027	-0.197266155488153	0.956697865004713	-9.32447295232195	4.84868053827862	-2.1172891824471	6.06324505414916	-11.3209737195155	-6.68443047966616	-17.0387346705828	2.69359843878258	-14.8037189010628	-0.797320122480719	9.45334429663115	6.32227059379899	-9.29241859260831	14.9809361369482	-9.46950360172683	8.46827624100339	-0.281544457534199	-10.5039050026756	2.12417626383974	8.26717510896573	13.1066033814065	-0.89438552321992	-20.9435219346006	-2.09561616762274	-9.78576434384937	8.8757499141965	-1.24816840104897	10.6503011287955	6.69447183120334	-12.8664057823319	-5.67457907429665	0.42657458435354	11.6229918141769	2.20776552361757	5.50736969262743	10.7765412644221	14.0531217301332	14.7377144947233	-6.32924150938737	-4.01458032414426	3.41052280616036	6.74790400025501	-5.46814715113128	17.2042564069318	-4.34311382320026	13.6127621791879	-15.0703379185909	-2.93502119907708	-8.02271052734396	-2.90824033618881	4.38319246735889	-2.71889497061464	1.48579939666519	2.96006453522085	-14.1153089278605	-2.70752312913555	0.370776202803495	9.43730294783143	1.19109611840637	-5.9374440803808	-0.911123986013071
"g7"	2.54528286116702	15.2137138253278	4.00372138538283	5.38773856497274	9.26599172098392	20.7287028406344	9.24680784378965	23.1263097104914	8.58323064800284	5.73273356068047	9.45536868410887	0.624337632825879	-15.5537606723589	-19.7415493351835	-11.2877559136671	4.25851592646133	-0.383601471821641	-14.2202034057332	2.45892219140173	-8.41063745708449	-0.164648961449519	5.70598837431319	0.816234623799631	-0.615371609787335	-2.10818149667648	-7.0624704021984	-2.51952409149954	-16.783346175317	-11.5573496016594	-14.6325590492835	16.6265674847977	-8.85848440972588	-1.1201815961109	-15.6206226365944	10.3134502533218	-9.69149801268115	15.8030925350853	-37.707549970116	-4.28905139370823	4.69012312193306	-8.4676626150452	-5.93131113636187	-3.41482912477902	4.79955645409696	18.7312182524352	7.94143377758307	-4.98598262574296	-12.0957650573338	13.7840990405604	-15.3291004702435	-6.68107013942457	1.32317351692817	-3.22226013587534	3.89443360740742	1.62255414525725	-0.137111255740443	1.50285003389204	0.521371323548901	0.72591472375549	-4.57168714538773	-16.1487317224136	5.61329858163351	11.6462549927499	-6.57374255162964	5.05250725392789	0.0417838213015401	3.35633422970286	3.21413088600333	-2.5790200812117	-2.32915936930912	-5.14345085598044	13.0420311382293	-9.25665636356288	8.90329083124203	9.40945594059756	-5.24828816286325	-26.6111664372573	-13.6394586380749	0.985134343679205	-4.15804680880269
"g8"	-9.55388700132102	7.73000668990493	-0.235753686645681	-8.47438930694646	-16.1459120611245	-9.9017879265978	22.5865994513764	8.3799890617923	7.17804972539037	17.2777368701843	-5.22609915155324	3.92060372020318	2.31081947844722	-16.9001278291994	2.24709037374792	8.02788819008571	4.97698200858755	-11.616049835169	3.62406878492098	-2.07618433064985	-28.5926463967856	-8.49075820801424	-8.92735012273685	-3.41943481377399	-13.2423497731211	-11.526936130823	1.09681747220369	-0.697686471712297	8.25066450465249	0.852838716052652	3.77557629327124	2.30359063835454	1.89625297898308	1.45729251230783	5.75879378513865	-8.36814029282062	13.4596755602766	-6.00047048994679	1.31486969306212	-17.5627143849182	8.19112203044221	18.3247151650291	-9.76421836775979	1.07204893833623	-9.36187514600041	8.09447903790593	6.87047247643269	11.2868317054991	-12.1424166987363	-2.34405334506626	3.30013233562011	-10.467071939147	-5.40699336877532	-8.22153972862337	4.94054397086561	-7.36147898968077	-19.2030885381393	3.75757336879792	-3.45625699180745	7.52308731862957	-3.7525365274281	11.6316848184314	-0.301216135168242	-2.85343095070336	-10.3648153018414	11.9907535797136	0.915341920934943	9.16706240370142	0.892803390305535	13.1427957593187	9.35024666660685	13.1435613481359	4.33469994481894	6.73909758264442	-1.31835672113706	7.56493105273062	-0.177498626053414	10.9001482191256	7.47737384594552	-4.60246693187276
"g9"	-1.33865999987097	11.6121868221839	-12.4962779057921	13.1839798838356	2.32314270376699	-1.03768565176956	-4.59739802018327	-13.6241591342777	2.8761012878093	0.973127152597589	-11.8230237468217	-2.53304148633549	4.1335440063498	-11.7190755780421	9.50978640338038	9.62137276458626	1.48451844490663	11.1460820845986	8.8262814835044	-39.6840648287894	9.348798869618	11.3724943335613	-5.25248169274429	4.52866882223946	-7.71502413075393	-2.75136174469985	-4.52695137889345	-8.08458884435314	-4.82536515780061	-10.3753184495877	6.71416276845374	-6.11706106726997	14.8278202560356	15.0204134891053	-4.01038740709172	0.305182929758386	-14.8562527272933	7.87824658542374	5.54219831806204	-0.94220910456351	-10.4995543193006	0.83675525885332	7.81553302517729	0.233091718802944	7.05396140051345	-2.26381755280573	4.40807290915527	7.42309253745668	-4.77525911069638	-19.3496825552878	4.90530920802577	-6.10152947249506	12.1145933826265	10.3625486410178	7.3063825486989	8.57217972334001	0.445870759509746	1.38384195689918	-4.79555479246926	-5.70358221114716	-2.74184568244192	5.67789427322485	-12.4249861439031	5.39584061808712	-5.78826318813656	22.6464480580431	-12.689802690211	-0.725351078218726	-15.3134093696449	-6.542344390828	16.7330381937619	3.7724386375859	-4.65510257953828	15.7741361844503	-21.7161565882197	5.41276901790243	-0.400540110749829	12.1856651007417	17.7661539218709	5.6793088540631
"g10"	-11.151744405435	-10.7535989069781	2.76837630301076	8.81784021959278	-13.9455008072373	1.00929528418394	-8.58849940185769	28.1233113921019	-1.11067722540218	-4.97898322056605	6.11083029287835	-6.31115350910064	8.53869255747858	-11.1998410296263	-7.10373029064175	-1.94101629691234	0.563519372603207	18.2234745950744	-7.91140268469318	10.8140797948006	8.07618652947684	0.470648856171994	-14.4977373248984	-11.0859115456526	-9.98548685874444	-0.0254980066222609	6.7328309506919	-6.07187719120893	-1.91474923480704	-3.62550064286937	0.938652735926377	11.5745893690791	-22.6747291547898	-11.1253653820148	-4.74888636732942	4.65663000786196	16.7590717843056	25.7563570909497	0.32657823315107	4.20328834705749	10.977428315694	-6.90160706548906	-2.08679922278791	6.96660331615096	1.48248255547393	18.1173212359325	1.69956146663674	-2.26376024118771	5.01045322515885	-15.3518811293522	-12.7584237961039	11.7087194506234	-1.17677736845737	12.4158431779592	-9.24977826132957	-7.01110625676036	-9.75045103692928	-13.1005573029943	1.83080463530474	-11.3062779759466	15.5489525924792	14.9294659150684	-6.6324961036731	-12.3057849447219	4.83247181975738	20.1061897880058	-11.7740379567925	3.31652599601457	11.8702131078395	-2.00595344369178	-12.094834429538	4.02419902764041	-8.83684777521661	5.10556027372327	-9.65431602823403	13.8605113454735	20.7827156231408	3.00640936031161	-3.54435505106936	-6.08221493308964
