"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"
"g1"	-6.04925141902913	-0.41761897698913	-6.36345306522793	-5.83258386234155	-1.19873885361811	-14.2056961864974	-1.84323640391378	-7.00126181874152	18.9880481195865	-6.51608769859945	-6.06709743157819	-1.7171006038979	15.7296370097952	-15.9324641420393	-9.77889953778339	19.2300972216689	3.52392110817904	0.0923269336446812	7.79397844354912	-5.59976094656433	17.9483268939532	6.50315478389118	0.871531585501891	-8.48798855792268	2.19353218483121	9.00361828182244	4.87904443108645	-2.48839231771043	-2.88056283473563	-0.391675654093073	12.180335419385	-2.88544158008428	15.059559136361	7.51946053617818	-16.7386105989233	-7.87290036464466	10.3799583632732	16.7455483110404	-6.00798342364427	8.4375383723609	14.3573305708446	25.7161287892856	13.927512635162	-0.531041262142331	9.77652518890243	-1.02559719067951	-9.94044611904784	-9.56537268335734	-3.59062982895808	-1.01654589316243	-14.5954758438419	7.90931766848086	22.1537115333402	13.7039730018476	14.861220494677	-12.0551123392145	8.07284175920691	8.97658647676766	-15.6508977197937	-7.04986380637978	5.46366143121506	6.67624355889825	0.423158759932607	-2.38441169285424	1.33221277891368	3.98716061047534	4.49166829471853	2.48253320222806
"g2"	-13.0242581724065	-7.38111138067426	6.25582259955051	-1.97254656537255	-10.8635274713618	-5.42757145146441	0.625394589938828	4.93556633285794	-1.16688668925013	2.74327929074743	-1.71405061435777	4.01215455659531	-11.4695923733044	-10.4034510436771	19.8623193209604	10.6883391275629	12.0572749317647	-6.16972278706996	-9.64187483899006	-20.7466281756805	-9.25554582020719	16.8077169985819	6.69940044316134	2.84637666641997	11.5217037838492	13.9657868590405	8.77678724695805	1.69947776929935	-4.30630933415483	3.89190428494512	1.68509742055667	7.75867275427224	-4.76723775120111	-14.2615901825527	-4.82112160343431	-21.7207776103414	-2.5806310374848	-0.923830293021868	7.89689963165381	-11.8199277062615	2.78548284038897	4.96983793732043	11.0225093995861	-8.29848211647922	0.784943175973669	-5.74236886568501	-0.535741511526498	-6.09919320961179	-4.94447340049454	22.5475161219933	-3.09164194087992	-2.56856926090089	-12.9352192625635	-22.0085439581581	14.02791591007	-18.4065519340225	13.4942025178602	7.25212963097505	-12.7926195283846	11.1547671720553	4.87828196942982	4.04226877121742	1.28924366946753	-3.31309832068986	-7.42338697047805	-7.17380793385478	6.70150251372032	7.25910885238892
"g3"	0.0080886079762383	-6.05414184101	-2.06285660641166	5.65822970124068	-2.6889978624586	-4.37949848624961	-3.67806164473059	-7.47914083101302	9.85584850478096	-3.82859607109213	-8.24153899824731	15.6437111387592	-12.5040368493039	11.8124700075288	16.8690300691378	-3.23886744753342	-9.02438257430964	-7.92678209291705	-3.43557635127321	15.1247660260778	12.1949632817202	-3.12708600031312	-10.2554052751315	-10.8832465698055	15.6872667056953	-10.0278630875784	-8.47613312787874	12.6164201396605	6.86319688796106	-6.78339343402932	9.79076166329994	-7.17066222861384	-14.2919877025835	5.00165542416132	-6.04214856962215	-0.044104024640734	-8.00787360957742	4.39901265926155	-7.05797080795758	-7.82851643167917	-8.60040107889465	5.8929934209472	-19.1558547401257	0.228873817357835	-3.98506391586145	-4.2933219716649	-5.64193997728826	1.69595965428433	-1.8326879567297	-10.9967870217273	3.06532053659583	16.9879757114083	-2.8873272448924	7.86918509645633	-9.28717043753483	16.6215364434772	8.04234557908473	6.33871947138603	15.7180850862988	4.84153204972233	0.202145761697461	1.35697952167157	-3.27364503480393	0.45932837128545	4.56005149095254	-20.4363302560468	2.7271644112518	-4.33325203243178
"g4"	-3.59248054027819	-6.95334084026207	11.9639590177864	-3.09216817960178	-6.12088461764302	-1.61377427731703	3.8243037424925	9.71837610921452	6.60384309492557	0.715870363159095	12.0748244059016	10.8373063234649	-2.38654039097978	-4.94212142171043	0.99512802597613	13.0436147093467	2.85703035247245	18.092636770251	3.36834463072325	9.88634127116651	-3.58464216060176	3.82781471452998	11.4288584661537	-22.7757417812199	2.94008095617894	-6.14060504458456	-12.5422322924112	-4.84120456572193	20.2633378423623	-13.8935729794005	-5.73493662920569	-0.955341849329492	13.8136199960705	-20.7699202662998	-7.29915787152532	14.3813805495614	10.6896522972349	-9.87095229904849	10.9842955948508	-7.33854828103715	-0.961401571605136	11.0050578916278	-2.11149438391853	-2.8963593240074	5.30834295868986	-18.7576494505153	6.51691888561554	3.94881195317412	-8.25199050356331	-11.3556117423462	6.08647752558254	-1.2148488081044	13.2104599092695	1.39039109616034	-6.92395416149763	-0.866293480346803	12.3094883421922	-2.18687542092253	1.11373390017992	-10.9551191602631	5.24234064763932	4.44372237500978	6.37758760168444	-9.42181769884462	20.7643632966781	6.84199998741828	-9.94792496160725	2.97440397251914
"g5"	-0.946672672255455	9.63039431913263	0.79522859262216	9.72624626651931	11.1144122673445	-2.86814366600985	-3.02660781781813	7.72521544695078	2.90914317131374	-11.6742861403898	7.36319734425284	-10.6223536253819	0.53517052960951	9.63558248151724	11.0444437902976	-6.09148334294837	-19.2045344767143	-3.22076123279773	2.34889558362166	-1.11486887321271	12.2331194447229	-3.13039860418739	-18.0513337587158	-14.5173748671592	3.13746924149701	1.7978482302483	10.4173567479699	-6.14320519067929	-16.4266673044233	-17.139232122892	10.0442793548284	3.55682829756937	24.4423300026987	26.0833227452688	-6.24479657504913	10.1736758560239	-19.5888974288585	-13.0174640477356	-9.63276603095931	-26.8041137877831	-19.5148981011348	-4.25719915712617	-11.4960849624773	7.28614666326254	6.62620441309157	-5.65940729459189	6.32063687286916	-7.50181555711493	7.88074022094609	16.1555437664283	22.8577128949086	-10.8350284851973	14.6062421452324	8.66279322117457	-13.8236085647327	-24.8850322952666	-7.9424085399011	-4.24658294628492	-9.72295552485688	-4.45421624341545	5.86485128613314	7.32726713946078	7.15572008631797	0.961538885967248	4.6866612716348	-9.21900353493222	0.66586133005903	17.5270338882851
"g6"	-12.1341767184575	-0.0250600353805756	-0.531989930012624	-3.38555575971929	8.25197968885558	8.77409870776505	-17.5973441670467	5.54784749112493	12.8099403043271	-17.2264043493703	8.29008459127722	0.0590605410469592	11.7171882166015	-2.27750911372556	3.09790708320406	-17.3197952033947	4.55956031766673	-14.239824033906	-3.48086444658237	-7.57627175430262	2.28064403340311	-15.7674547105933	-10.5972568881669	8.90820299926963	14.7026439126395	2.01067593112976	0.00538251290388701	0.361590774183744	-1.65287355057828	-0.803127373634611	10.1074712763375	8.7875618709068	0.891168536727729	-1.725671033755	-3.10469089500671	-9.21044000876768	-6.74479071278605	4.35053105370354	3.61818047587351	-5.67093345480828	-7.99611233582194	1.39249824497065	-9.89056794610423	-9.73795379301536	-4.22499604936426	2.80868473131513	3.98522836331057	-4.71024764910737	1.41783301138691	7.62361598816323	1.92948109526895	-6.82844980343826	-8.1550953323202	-4.81354129132862	4.94247145577194	6.36079643822886	-3.84626013801593	16.5616191803031	26.0574006761946	11.3510600530152	21.3089258775132	-2.63316197207415	-10.5922540025618	11.9887924073495	-7.85025412721998	-6.39237172085434	8.06253824280514	-5.81651878720065
"g7"	5.89895817639233	-5.13184673108371	-5.42431108374345	-0.571431492963232	-4.16040106201499	-9.93614903086807	3.15940408428271	-26.756851566025	1.7226102151081	1.69633691628019	-6.86996540032538	2.30856181350741	-8.69801278006989	-0.288923703236231	-15.0392147165266	5.83677772660086	1.2753282267342	4.4573332304259	9.74960811279026	10.3777744506869	-10.9457901729987	-7.51921805474635	-4.10798329263312	-12.3254729334377	5.08309557140664	7.46305810260389	1.56481286390814	4.1243343845254	-15.4276821828081	15.3651914393237	-14.5057195659724	5.437430375734	-6.00222907696421	-11.7417997502622	5.02615315502061	4.70783988837751	-5.58706666766985	20.9340821877308	5.47875715492101	7.73605201750182	-14.6008887208671	-9.7747006457565	-0.433342679010694	-1.72502459765621	-7.87090131196079	-4.14042639209743	-8.61166837364447	-17.1567260653184	-13.1490909606842	11.9417152160118	-5.52736526827637	9.87053192557948	-7.37390274280208	9.14187439759993	-3.2195399836304	-0.581201911031551	-11.7059063992807	-7.99457682145823	-0.203214669347144	-1.87715012630387	0.226440990704214	-3.91842692627007	3.41394451397571	-5.52466147233086	0.44372200921836	6.06647613738654	-29.9469694763297	18.4918780243439
"g8"	-13.7203429322097	-7.44989914057537	-2.09928431177984	15.5544976785624	-11.526677195398	11.3759758453975	-7.4840840540371	-6.61657642007573	-14.4925083032022	12.9106499047673	0.199592285802242	11.1382161420864	-23.0298528458356	-12.1911487315918	-16.5186647915376	-15.4140649781049	9.50969553770908	0.0997278059677389	4.45231014145225	-5.59475853596506	-1.95009897892056	-2.3730899523464	-15.7320433371076	9.11647819208653	8.68320121675223	-2.81075202491232	-11.8475535233073	-4.21813196070133	1.80541744862972	1.33960774341986	-4.11919401145007	0.0870878944256911	7.72629098657563	-3.4963112321171	-2.06032992199755	-6.66616287117348	13.522228423024	0.496704720882037	-5.67352050770534	14.9281762619467	7.34262951529942	-5.32697779728421	1.35388612100544	-3.31619289513859	0.384039539750685	-6.18225162867179	-7.78166610721253	-3.30397384544656	6.09674537894927	-12.5854825301141	-7.77891198954618	-3.76497797874925	0.0285790866599107	-9.63947040246365	-5.53709923998132	-3.04163986033122	-0.0378827257150429	-12.2810008049771	2.34569052778839	-1.87047202086992	-3.51838372004494	-1.83246474614509	-23.1204861144233	-17.1188768513505	3.4967880082876	6.45083582612511	0.611852014166283	-1.66021112528125
"g9"	-1.71200383740641	10.8163104167815	2.84477406287618	-12.9800108775294	-5.62173487755153	9.66417713831542	-14.3255381281283	5.18027629036526	8.43889684588139	2.39886729971025	-9.10778732412758	11.3081649747486	1.52879092182762	5.24510448806525	6.45945363329433	7.05078307943966	5.18202539583116	5.54839091804604	-2.17835779176496	1.43142016999422	21.3479382085723	5.57363419170705	-12.265813304302	2.5706209213794	-12.0064111759911	4.08816210468337	0.294666280446715	-7.04862601108433	-6.23912586564968	0.477023241399114	-2.1459464516806	16.856623388938	-5.22685531673645	-11.4167220319668	-13.5027970600951	1.54911802694813	5.32123800552299	-8.98734481749679	2.81018101026451	-4.5082142365118	-9.53846673561229	11.7143723290594	-8.55236940783099	-10.5692131307646	-16.0232720270778	4.13198599220973	-15.0747235992054	7.86751682781022	-3.04853002425854	-0.321973158781318	-15.7779361031178	2.37907802283999	2.7248527247134	1.99398672366444	0.473898962544259	1.39864302559493	3.08602437840969	14.795503840567	-4.92068272768245	-2.26918524509065	4.24885607902937	5.46138045502457	-4.50538569689831	-6.15266927955674	-9.08940571872332	8.1684503568509	-8.69284469475943	-1.35049047781421
"g10"	3.69368347336737	-9.56599903074471	-1.40363029408678	14.2791223656953	4.28102615769304	-12.7791427772489	5.51819417593341	17.6228129571827	1.38574832835162	-14.96157021001	-14.3903365479774	-11.121789242286	-5.10510426107144	13.4574646374938	-1.61352389067937	7.91678569496519	10.4949114224278	2.18294970863537	1.74199249624457	-14.9436568028412	20.3669708634642	0.487597838934319	15.0311533947142	12.8423362983135	8.80358365532756	13.7721884319674	-16.3444247452837	2.10581913597129	4.19975683895637	-2.83561408672299	-13.9602948926181	-17.2803559018196	15.0512203232573	2.45484409135678	-10.9841500141395	-9.7033327468113	17.153579808293	-3.33329531314497	4.92931265552849	-6.6600621412114	-3.82395868817653	-11.8855219336206	2.00330416262626	17.536691416544	13.8159200750297	1.50924578327821	6.320758223006	15.4534695367626	0.615558318678166	-6.9236107794628	-15.6817421730377	-0.724213289185404	12.1377479117371	0.875744044602659	2.86318829424229	-8.25372035725525	4.63525717063089	4.19190640714819	-16.8702343704705	-11.2149862496818	18.1357018867181	-6.00211934508733	5.49302109208154	3.91689134899354	8.35407780925937	1.75123181154457	-6.40632258223557	8.68755445218758
