"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"
"g1"	1.68062793727052	-9.87630192718962	16.1537686024993	10.2788110061493	10.0793616714776	-14.9518258742129	9.6327678187233	-7.96225467306473	3.99175076471679	6.24167540035809	-5.66537813293867	4.94688427603715	-0.832877587654546	-3.36786852866189	-2.16261888146629	4.2398623938989	5.44832065029054	4.94453676520749	-0.0426322660774567	-13.3230318954114	14.7396588643013	-2.62735548743464	11.580208358422	4.43467785319254	-8.89092708827636	7.71906260442443	3.80453952084902	19.255518228492	-8.15121173500195	6.23072311111079	10.5182336172801	-0.247756604835165	-1.46938634469657	-23.5710147638006	-3.50554195253132	3.62975731810574	2.67850871303735	7.39404579023092	-11.1937332185103	-3.07253540691667	-0.12487470536818	5.7059914753084	5.50574548259003	-16.302185720644	-6.77771211432972	-8.16288606349162
"g2"	-7.36612579974482	16.954843673661	-11.7940765732175	-5.43090213143428	19.8172347608684	8.09538974339853	-15.7078391281766	-0.440901479128472	-13.9635429376021	11.090464968771	-0.670666577259049	0.482332010605831	19.0941495379961	2.66970268875789	-5.80789261312932	5.02896369527407	4.88189795078556	-16.1050799602822	-3.35169204567715	-7.92627393578932	-8.18775596617521	-4.46589852805995	-7.29100151853862	14.292849142115	-22.9196379696707	2.92002369031606	-4.10312990391925	-9.31462831073525	-11.181851441197	6.47740577979467	4.15821441213789	-3.42043388137286	-2.53994762643345	-6.03182526558852	6.08052868843149	8.89417033654503	12.4570679746903	-5.36480913220854	8.48926387587249	11.5831389411856	20.9891355159984	1.34471518072864	-2.64824919016122	-8.14585114419141	-10.4579898670333	12.1552025550441
"g3"	-11.4335287987236	6.0413678126916	12.4562450160949	-7.74415438337346	-1.23843936870324	-13.6358361782967	-3.45027267328136	-13.4680435621541	2.70703739312146	-9.8777156631091	17.949552395155	10.725225124836	1.27017462197144	-8.69033127074602	5.34397839645286	6.50410532593793	-3.45030494222578	2.51319372161292	-6.5679435853815	1.23707673686884	7.19590227548476	2.540223769571	-1.53982092133465	9.18822403346022	-6.01267697110108	14.2693797564807	7.66598535861961	-3.57896397242926	3.17790510724618	-16.4925192631931	10.5819525356758	10.2230359696653	-2.78602529671993	-9.17313359673254	-14.9158908364755	15.9075883518163	13.8264442497972	-4.22235971621653	2.74402114732987	-1.43629743347236	-3.31469937298595	21.0088001633155	-0.361835752991276	-3.49268133463268	-15.9419640848434	1.03388705272553
"g4"	2.30311740924007	-3.73968198511352	14.7634078275515	8.50601745242317	30.3178178171811	13.8993503224307	4.47634472921938	4.22322911661495	-24.8347623829141	-3.65511958994534	4.16904893325557	5.65997837420849	10.5674302543502	5.31099035291886	-1.89663797935401	8.34002723704367	-0.400510182858464	-9.60143756427741	0.0243401775140908	3.19822594795922	13.0829916047757	-0.969806089660659	4.37171309103948	-6.27730774935435	13.7640118705714	-5.66648227032466	26.2571710673721	9.27949435564003	-14.2954379405251	-9.65310108789926	4.64299462560258	-19.280872986901	6.97334655952529	12.6744928990909	4.09196898645011	-0.385194912094926	7.50008722689418	-5.43730514634242	-1.51391084091863	0.81440370168607	-14.3407041412715	1.93735584087876	-19.4406062394062	6.87979668825841	-11.4528978564577	-5.03421943873803
"g5"	7.15486743769574	1.42214542523792	-3.15877378885131	17.6039793422908	-0.274191241098674	6.82288545224885	-0.921580144234072	2.71618809831093	-7.56934232654564	6.23378777163965	-12.8531097655465	11.13998885161	-4.20453322115586	-6.21744885493835	0.796807803253989	11.1482881720272	-6.36180279557713	-2.18869623397366	1.60109889328389	4.01859886187361	-10.6425615219529	-7.10509450189256	13.1270071810426	24.9204445451435	0.936720613272734	-3.32652459071505	-2.68119182263303	0.854907088418421	-6.75398792686056	-9.3457788284944	-10.6642470586929	14.0539514319339	-18.525118331168	0.332556130107066	-10.621162186552	5.52670072114718	-12.7964233910036	-13.2718448647075	-11.3178173172516	11.5221533141168	9.71724653178098	-10.6623233784331	11.4578068089563	-2.43496824590334	14.9652776039821	-3.80665374668936
"g6"	15.3185197799808	3.5917167057428	27.4386815437645	-12.9242659147141	12.5810520323359	-3.98737605462045	9.18247048702282	13.9294095039633	-2.67746411802269	-17.3269510886285	12.6837454660621	-9.22776901238487	-10.1773136458901	-2.62418901540253	0.258814316172048	-14.1978673522205	0.259668081488577	-3.69763317133416	5.88600282164158	3.21255775782037	-11.2335135597774	7.89629816692183	-6.77309029580637	4.50450622248028	4.12456585234091	13.6769378218686	16.9126318996763	1.25299235990963	3.38816815479513	15.8192588598761	-8.87083108155789	-1.49620206812013	-5.98230522549303	8.0086815414171	-17.3261117845364	24.7187001932518	-0.744518364596489	2.89668692769571	-0.631734224066177	-22.4498232458638	-7.04744757905427	-25.3388510336099	2.04223982296598	-13.0037848280408	-2.68135695503185	-13.1776722338016
"g7"	10.7179150303459	-4.69881540660089	-18.4136375587603	-17.741318868437	2.46238077570859	-4.75037335444004	-10.2814685938075	19.639299710064	10.9587036002354	3.15372661030127	-4.01937376998327	-9.56130966749607	-16.9297323328461	-11.0697292829776	-0.482602673621203	16.4130715373859	-5.37256585555158	-24.9945154768075	-13.2696986714742	-9.15418195175414	-0.727684814464926	1.99262047853223	-4.01165089994595	3.78258459241643	20.7109424291332	15.8487887466441	10.5963493837994	7.6395576387136	-3.36577499003498	7.17898341495682	-3.21113411136835	6.29843492094012	6.63219543633985	9.58088749003542	-5.22108077042853	0.906074296893787	-16.1866373740604	10.9552792103124	0.270307281805342	5.23674757268942	12.1866104331899	-0.852860107054084	3.2371358541301	-0.154998375886184	-9.64430339233789	0.180889466459846
"g8"	4.53899397434499	-3.42486256807156	-4.95561550987778	14.0702198593959	-7.00449273987598	5.0103892986016	1.00150841329033	6.21309681209028	-8.4590869756375	-8.19270721071207	9.76974293287236	17.7534007837863	-3.68198389608138	7.01807434885779	4.22446316730581	3.82879178424542	5.31514660250604	9.91444354049179	0.151156153304852	-9.53338327086657	-2.47089999261647	21.1772970309647	-6.74408994548193	-3.49902760447234	0.00025816075930577	-8.57234090127925	8.40928422311653	-6.2986235371086	-6.41678702447096	-3.10073450254282	-0.904216083113658	-2.89796798337684	10.686132314346	-6.91900464692765	-4.77788639267171	-10.8320996789104	1.16198643739355	10.7562318949252	-10.3158805405035	6.01214912268595	4.39021160999075	-7.54374852360994	-2.83074983894624	9.45405885867516	-14.2699955702889	4.63658176803511
"g9"	-0.523198015903676	3.67536347059733	-26.3343211220166	1.12750145041643	14.7315514631295	-24.5257278968723	19.3709521580539	-9.90615890324839	24.5795525088733	-11.0329612714827	10.7648546443734	-21.4792447724869	-21.7965031289501	-5.25080405840777	-8.75698520578535	-1.90887827556924	-23.776297210544	1.77889734071101	-13.1054647923162	15.1634300740274	5.76175148439133	11.6916962849059	-6.86453689085518	-4.96354172801929	4.51956220672652	-11.1109969781184	6.72443070081437	-9.80148186976499	12.0458919605847	24.7655893701339	11.1097973606735	13.5599825622938	7.86943125382989	-1.50441916973329	9.14394969707783	-2.36661424206539	-10.7351346217263	-18.5682028352985	14.3627787178055	1.02162881321536	9.61530983008701	1.35757139125663	-13.2053130732116	4.81878084260443	-5.71151933314466	-2.87170310890706
"g10"	-9.24042883366302	-8.74967147906655	-12.5020171350065	23.9591033257377	-10.2061256454687	10.6864893170478	5.53968217788056	-4.35123670768964	-10.9369225279443	30.7157431784176	-6.05003728557766	-0.593716045547411	-6.68907637822063	6.32114359945724	-2.78852159819614	8.38481210067098	-7.45246980377677	6.74213206802076	10.1199553946188	11.8348322362239	-11.2720097508165	11.541631268879	11.9194906219877	3.04849063084978	-3.61085753302573	-0.235029509093047	9.88315672685197	-1.36520803497621	-15.886764069667	-1.38285985773587	9.21883143156675	-2.55161798312605	13.7382509906419	7.01885935829958	1.94475378452565	-6.1881374238848	0.90394642117159	1.28356798320663	6.3532472389696	2.65729517886235	4.79689504532197	-0.36523008951976	-12.0674442129246	10.7790011796581	-3.23862130914675	1.53771864488923
