"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"ctrl 58"	"ctrl 59"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"	"case 58"	"case 59"
"g1"	8.62022822873211	-1.96224321614878	8.10171436788991	0.903703351409631	-13.1818460281544	-15.4078581225176	7.81062290307773	-5.05740897907575	14.8108315879638	6.36925878688215	-6.66999525077182	-11.1160661619413	-13.8619333479998	3.24767844652209	-5.66748011320147	-3.94676286227824	-7.59283135649458	0.942910387164614	-9.93746900910714	0.718653559060879	-7.1700518048368	13.6024346466218	-4.94946134813672	-0.318546072420869	-4.59284495781872	8.7744138170373	15.9671315863784	-2.85747844520488	9.86970633572159	-2.69191073375909	11.2113057666161	-6.47443579967324	6.79894164926006	8.41762139194978	5.46596217985394	7.97688488102258	1.19186062230841	1.49522715265624	2.79384313610462	8.77838458754816	-17.4321387192073	-12.6605471124851	-2.5507409875778	-16.1299049362324	3.03276385478189	0.645307711500431	-19.7459805324234	5.16346034913576	16.4399853782654	-10.0468606656852	-2.60243791941749	-8.60376044889363	-1.74046429157151	-1.77841268045501	-11.0070227708692	5.96533332970945	-15.3257261567293	1.92795158919497	-19.675318364519	-3.40668267258252	-4.57168476260732	0.0686790648571046	18.0269063626068	-10.4800897433467	4.37960729607717	2.69208789433308	-5.48437014791557	-8.23202392827395	-1.2754583280401	-1.83510386543091	-10.1529102392337	6.68158450385091	3.37127005329492	0.253914334248546	3.13500600246284	-6.42207161371607	-8.02725894796826	-0.626635739492976	16.1641312319126	-8.76945850998235	0.669453934525186	4.81449087394249	-0.196269543342366	-2.14670401449288	-23.6866454591202	8.76566350658156	11.4400397394891	-10.052053782421	-5.17233725137515	22.163260266417	-3.46306823174342	11.1301169347495	-5.37967171465869	11.837764554964	3.45159565425932	-21.4641588374504	-8.1914397777937	8.53903790508474	-0.414031473628285	-4.46859375118749	-13.5077473864907	-3.20540050886296	1.11867740830638	8.91327130608718	5.62896513947825	0.783491662597779	-3.03747972214917	-3.48009256805518	-18.5934155692371	18.8067064050616	-11.8161157601239	5.23006008407227	-2.201729022409	5.23208782483318	-0.404226147739704	-8.10039601966862	5.12533533270181	-15.5542273853463
"g2"	-4.68786796614556	2.58480209621611	-12.9707564874433	-0.726598711425192	-0.920308533378211	-9.72585960272294	3.23505322130315	-6.3737113869003	-6.77780805285356	-1.26552435785424	-9.67588246557438	8.32534682916861	-1.53487980110798	14.6857703366951	-4.00827721553977	-5.26628718726405	2.9047518155304	6.38253718188867	2.86222467676714	14.6034384378426	-1.24699835315457	-0.675320463860336	13.6730909608923	9.59479593256614	-14.9997274725123	-8.43066149132039	6.7044728325961	2.55482780402921	-3.73740748698455	-9.71029793894087	-14.1301957494476	27.2651221319901	9.1164672671094	21.1053972919614	-4.56522658917962	-2.87276891952302	-0.916082241064052	-11.1327764989616	18.3793252808797	-4.46454207392727	24.7095329150457	14.4998538173903	-5.41068851149382	3.34396595316805	6.22844931167256	5.0126088712403	14.6186694248187	5.7876834183249	-25.3886784770747	15.7233107600004	-9.26089877351035	5.49933739350891	-5.12390068085332	8.03625786612944	-19.4871881013601	3.22507800590584	-7.19833816324405	-10.6811243054434	-7.19320729523257	7.23285679361225	-10.0103056355351	2.77434526816505	-0.385395826965788	2.99083167489397	-1.10215959768621	0.0502740720327561	6.35093170558084	-3.13692035633695	-5.55699189232938	-19.4173639150566	-10.3229221871666	22.8378600691423	4.56174720730904	-4.41308115024394	-6.1506088803289	6.68127324718655	5.06934727293728	-13.0046328417515	-6.59572686496463	0.7243959741569	-0.0995410481202824	-5.09700872015685	-18.7527062729636	11.6092397139517	10.2187105909809	10.6845589292306	-2.87446649619138	-15.3186512011958	-4.88857252200452	-8.30186219998199	2.67479163633414	6.80382602189241	-1.327694516853	-10.9968278332101	-2.7417244383882	0.630001251342728	12.1109216628747	-0.906527703751464	-8.5370779882989	26.0404834512731	-16.0587498267701	-15.63798965373	4.64778213039955	7.79094142716777	15.4502098574812	11.3090407176791	-3.00390915632042	-3.94439502832056	14.5378391489566	5.19693999875796	-11.9699676821143	14.6189521890332	-13.7989841405266	2.37488962007326	-0.909173582739713	-2.70031578543259	-6.40908376762771	5.92398422583069
"g3"	5.44277987941668	4.47204671952791	19.3253587937594	-1.87413316937505	0.239645605160946	-19.384612035118	4.52554869459974	9.90056456158314	5.33794315139503	-13.2689864947525	-12.4987681805101	-3.0342160679817	-19.9769294577286	-0.345767503084728	1.01090953354671	-12.5911416483823	19.227216988238	1.4136555026726	-8.82983499143255	6.09570661845793	-5.02894134754956	-3.79831453575116	-12.5243295080716	-10.7547865407031	3.09664717985172	-14.5560280411002	6.72125275270085	-3.47904356062728	-2.44650818607013	-5.58669010228889	-9.84179206209143	1.7892855321036	-0.509221727935176	-7.67701982951928	-11.1024575519074	-3.57383077056941	-9.9658020477673	-6.03902640216636	6.34825844096595	-14.1895460158176	28.7441923453101	7.46540448496718	-15.9868334793862	6.95205491097389	-2.32180804042003	22.9021740532155	2.58274773414758	9.59731149583074	-10.8259908357224	0.291343711183231	4.98709240050059	6.47166757708458	1.38924511620075	-16.9728643182705	8.33418497044596	-4.58898413194817	1.52943972002579	-10.3022601092615	-1.89929566246147	0.244026872143546	-8.69808792539764	1.28088681413952	5.74206140686375	15.2377909928656	-5.97675970063808	10.3680175115324	10.8399253508605	-1.44442466755791	16.8681500682119	-1.70401414096981	-13.172265376894	-0.395857833889937	2.05850833974062	-3.56012808688665	-10.035157238819	3.3213310309961	1.06029431700629	2.31686745879195	-9.70154776635795	6.90668601221727	-4.19105738712648	-9.88847751501919	0.743628781164964	-4.67184631536553	4.40520132360924	-1.09564325911527	3.63054263965209	-7.4216143942263	3.8545003666385	-3.62068623428054	-10.300109541016	6.90484357806134	15.7749167790177	-8.54807381030545	2.27314256195329	1.21787555075594	-4.6924287130836	-7.49692411054844	12.5084905185786	-8.64155755304322	-16.6377411623235	-2.96929194734633	-6.2636489905492	11.631687583954	-7.64391117598758	17.5923639720902	0.149708425810444	16.3488464133072	13.0227893217779	6.05531083682595	-4.77118553221794	-12.7927581463945	-1.72961919883626	-3.76818003959634	9.28925831048003	0.147023230934593	-13.5972584375516	11.2673640857152
"g4"	-17.2786622950079	6.56400245188341	19.0817722063121	-5.57103120332307	18.6209367173465	3.67505270871032	-3.8688046666518	-4.04995891442475	15.1857853922562	-0.220384749747001	21.7012354320839	-1.01965330815808	6.21674555442171	15.7973303985264	-5.42205299462203	-15.3154246711234	4.53321367851723	-1.41736942405513	-3.43152576156665	-9.96938907569946	-5.40511946904462	-6.87885670954677	0.711847520240734	3.05309524373488	14.154367606614	-0.364961823939259	7.26310069868659	15.2339036525361	4.01997026961047	7.55882554108308	8.0075017797666	-2.24609948517439	20.5285597976534	5.09932161463008	-3.78022640452313	-13.0333236924311	0.506615202988489	-5.51513351433742	-2.96738610269671	-2.02738528315702	18.0905000281294	11.7185295123944	7.43432276844898	3.19836115140051	-16.5608471365892	-11.5682226714762	0.332521896538825	5.56024822370115	-3.66504137149678	-7.78074033006862	9.47883780423925	-6.14528981805618	19.5686195921599	-3.95236689173846	-1.53396003620787	-2.13957142082935	3.51302762117352	1.2345231289741	6.52567727299131	-15.6151322002739	16.0648868963611	7.97704426391103	6.193016306566	-12.8641674364054	-4.6921947279385	-17.8016106688439	-24.9756923180785	-14.6704630403816	9.3681571490938	-9.17673148389301	-21.2128829084517	8.12967997889317	5.31611920719317	13.1892083261465	-3.95921764538959	-5.91293878596465	-2.26844698450004	4.7852756694621	14.6614018384408	-10.9674787174351	9.37537679677251	-6.85228083316866	3.71979947575441	-6.47688753599792	8.07124891926173	5.67305632404295	5.12167476286888	-6.35977178562187	16.5784040384354	3.77189426841679	1.44931309303279	-20.7270803989859	27.3848258859332	-5.77111883144946	-6.27939223419582	16.8311885933386	4.37976532085112	-18.7756076634999	-2.87490816840033	-1.38566359371415	-12.0900781116546	0.136805751275461	-13.7580608910404	-0.482633290998573	11.3340726781338	0.345349074377491	-4.475320947509	1.34147654955759	17.7056452331233	-13.6766322689822	2.71924414200709	-1.34325546030644	7.93964040050941	5.67858685785436	-9.60402415434489	3.14938172612581	1.63115111659244	-0.580534061739682
"g5"	0.921290190302389	-1.09341699226603	-3.42018917266601	11.6420237757993	2.67592892696372	-1.11322540013544	16.7419902519919	-20.1584167414176	-2.67279733438894	8.96777842348187	1.00364357151196	11.5125959866782	-11.5781197068004	-2.48772960530093	-13.3312140749194	3.14966079111919	9.18468271777465	-1.06383423765005	-1.23071621786886	-16.9382184297616	-9.86701068038917	8.93951628171807	4.08359908437073	16.802382622806	-0.0925354133999508	-27.9993834363107	2.05016399180833	-3.30275209273603	-13.2380986506931	-3.16375257917853	5.6134166387466	-16.5497385807093	-2.74882980326667	9.3721497567711	-7.60995409084013	-2.56256995737327	-5.13338368153584	-0.246060668543817	3.15297522794218	3.4330632059405	5.9961701632424	-4.07711328054229	7.03843562481999	8.95263981761836	-1.79252142578094	8.0822711900536	1.99657549264953	11.2385279138119	-18.0118979008216	-1.39081248407687	10.881963921672	8.28238223319655	4.2998532710127	7.36754853162721	8.72158871709948	-8.15429318436648	-17.6343458636653	-26.793240258237	-4.80018070419415	2.4232594051369	6.20330393608175	-9.88285774817862	11.4512533638009	6.9553957436731	-4.85423574013134	-5.25040645316414	-7.74678689281811	6.98936785397809	-3.82624988293314	13.706024533713	-10.5856606971147	4.64783603093866	11.9863581321837	9.31088791300092	-8.11746941990889	-2.79479699791657	-23.4626061705798	-0.132937357716454	14.6080611191598	5.30913208982871	4.48777850997379	-3.78138459635009	16.9254879641316	-0.883904636388449	0.820640314562455	-10.3614506883037	-8.09917870619466	-8.84876162671239	-9.54062594218855	6.37612280519497	20.7532699510885	-0.44589465140091	4.15423941025505	21.8070856733086	-15.1308668290798	14.4313606382258	5.49712318092599	-3.31309014744496	2.45276395950907	-8.42095569324544	7.52173843420302	-8.44597831635656	-10.6792158426784	5.22451116878237	10.3513498759786	6.16330211060361	5.73310292661202	-12.0371530575558	-0.504147895060162	-9.70126464110347	18.6145183875564	-3.49870894528418	5.72758948498294	-8.31381189677615	-3.99403291552411	12.525619241596	-12.7521969691066	3.60179049488152
"g6"	-10.6719418420714	-6.22521094345366	5.51718726771589	-5.07413128078242	12.0696175643827	8.49421574590303	-10.0829792724455	-11.7184341573928	-8.71349472893714	-22.1411729349873	-3.71239776513757	-12.3448940357115	5.66681209289138	-6.18181089565326	-1.60334026356929	-2.26342088211245	15.2155985587054	10.737519951626	9.09211450117592	0.619401350994883	-18.3127380488043	-14.8212521711005	4.8548203227784	-1.70679452821307	-6.24797231774698	7.19951628502295	-2.52530942464791	-2.16534286409428	-9.40600580897793	5.70738662694865	-1.55396533924901	6.11723270807803	3.96559843063544	-5.83967461063683	-15.1243145431279	2.88895621448999	-14.2023866413361	6.45394732097153	1.11329376804482	8.80993983161498	0.461617851265808	7.66711222841116	-12.7231924298882	-0.33436189309512	13.9291809593478	1.87660385863975	-31.8102186803207	-2.3968609492387	-19.3731264221947	-23.1441828815776	9.36002187274735	-7.06584156551788	-3.2851262203818	2.22231487690327	-0.609775775615023	7.0034980421343	0.398708764075063	-3.47326949387459	-17.2633746164577	-13.6417978572193	12.1288878109242	-17.6761412425537	13.5160827311341	-6.12325726559186	-8.47640751870944	7.96757163041613	-0.957030510777184	12.5926858478841	-4.97116809456972	-2.25606841481944	-3.81064840308201	10.4540063412857	-10.5996016084929	0.242164511823463	7.71671907271445	-1.02608184477178	-4.3723657475014	1.80525982004883	-15.0593371841263	13.6025178214619	6.37019221266752	2.33482993600829	-2.2748626426666	-6.76981873422556	-4.26056166614399	13.0710378059835	2.31673162577431	16.8736679345085	-0.486844186317782	-8.82048768297894	-9.50387036487504	0.282668532009943	19.6964733765954	-11.4688492464305	24.1235571686924	5.62782124997492	-7.20343099195368	-3.08664526663059	-9.42017414328427	-1.04917650288298	6.252396584222	2.29456000137454	-15.5027640742461	7.55553059877329	-1.2891828960488	10.4315806372321	-5.4610133034303	7.39008133415087	0.00879722968057959	3.30241723193112	-4.69164982463533	-13.8365510111971	-11.5608044327812	-8.24042694622007	23.7786685206084	-23.632096528215	-6.44977779949837	-2.99750466954875
"g7"	-8.81526505202796	-2.13442603034707	-14.5335620936197	-6.66305263608792	13.5284628857673	15.8856724524697	-6.22202171804682	1.40232727426327	-20.1366511389957	19.9422802637151	1.82802316272016	21.6272521034939	1.73144008018381	11.6399656525789	-13.0057984911934	3.52724616279422	8.37465303666903	0.135062752950497	15.2332334114458	-16.0594524408793	-3.19874583753061	9.0858272445232	4.16806438256933	-1.12762059992832	-1.98480246768716	8.74055413966016	-15.9500136578132	-8.12378694422627	3.93405732496146	3.02413641630092	-22.5139199128242	-9.98497808210997	5.10395456951731	-13.5352872389991	7.14355409103034	-7.52073317506912	-1.24189956507106	11.5595519039844	0.918459762813239	-10.4644952675141	-13.1468594572412	5.58464555176258	-6.05642840881125	-2.3625830330869	-6.56221403994751	-15.6168757498178	4.60075501095944	-0.302279300129078	9.6260378999088	-5.74483225326492	3.89738933776937	-10.8146744659086	-14.576996397034	-12.3672185481244	-4.93901043794731	2.05854693665037	-17.1888364188965	33.3075283196233	2.98649215896046	11.1092122831713	13.0354562577104	0.795534251029046	7.23378061528925	12.0742334314177	-0.358580893145711	15.7415198642121	-8.51170621447093	-17.4641183639475	6.73993423752823	-3.55169187283835	-5.3787931681606	-1.50445068798325	-9.69747839683667	4.90571267870596	-2.03678211145438	1.29973618256828	0.911662486282303	13.1404375872905	4.17254845791619	-1.67071949540268	-10.8754518106505	11.4668318080245	4.59196710151086	9.84683438597811	-21.5072046833584	4.24627078441107	8.50216876673628	-0.183023009593686	12.0027584842085	5.27035973053129	16.3702486075724	11.380553984788	-4.23428058102895	23.3268781407517	5.98569951662545	-9.51303516591797	-19.9292546911008	-9.35306516606387	-1.33481409178682	-3.50682723541855	6.44886742709395	-1.65182848932025	6.44853598303009	8.88502266868196	-22.1073322385447	12.3251546868855	1.97838150024592	16.3158711803922	7.71969982333712	4.01756547924223	5.62002933731172	-4.58298439358582	1.69720796778499	12.8957642002309	-1.7022754295716	-5.91518847225416	-2.14381161194099	-9.95959231820248
"g8"	-16.0354385039873	-17.1340418721226	11.5641279257424	-6.52345639541137	16.2660844780243	-11.6076861208274	-22.9795677780317	-13.8887995265464	-9.3748319416359	-13.6352032966641	0.341509745825771	-4.50506726791804	-3.13319235787354	17.3834790509295	-3.58810266344989	-5.52937379652992	16.1164260209192	25.0007844624549	17.0441646161578	5.87579482554505	-0.461720666559512	0.429881866424217	2.41142795102321	-1.47405293441073	-33.4946909311912	13.2802912001282	10.9653076061039	4.3858374686163	-4.74134526875945	-3.90975136620837	-11.2472914442062	4.02952618605531	-1.91437968547013	8.48684517255926	7.98401302182433	15.9121564708768	2.81714863517226	-8.45201457358975	12.3033273937876	2.65519793410722	-2.3457967275197	-17.3450568936031	-9.52951551820635	1.49921016436956	-6.83853344538489	-12.4294744122565	4.94125343820313	-1.18776772363679	8.59139535850932	0.29204073862491	-1.61071239287596	0.464697670887419	3.02363529221627	11.4044954770956	17.542708568897	-11.9301408326313	10.1364084758967	-18.5144419371355	4.2542924206708	-13.8266058707032	4.47017276776992	10.0090660475077	10.4753062807302	2.79022756019277	10.8345442771213	-10.1138903014581	2.95605412524759	8.39170127451914	7.96317401369082	8.71521018306338	-7.78924245546103	2.79415718513936	-10.8857468127741	16.6156826690087	-25.7981807600174	0.875450136559134	-2.71429841938488	-9.92080107393155	12.410686552306	-18.3543932236548	-2.69905742492371	16.758772535218	3.62870959026346	-6.70899787362436	-8.29923805164631	4.92575252818943	8.20097000251757	-8.17179668636724	13.6304078162175	17.3843589785795	-5.48125958263641	-9.77519268210428	4.07341179958407	-3.51934749298041	13.536766550949	1.00799762047063	7.87060820438622	-6.5299900536696	-2.61472475510441	-5.35705603569805	-6.87183450466874	-0.699788913678072	-18.7400297005964	2.92245492158117	-8.82712079093854	-11.2686337970495	4.03406717195664	-7.7811190843572	4.52763801809515	5.50980782622299	2.44098018633414	5.69048158890004	1.8801866738896	-4.87292457001828	-6.7129082525475	-2.61553593530676	-2.42402384799216	8.71144539917098
"g9"	-11.7919713749528	-5.00751103948033	2.03679294489043	-0.651413389303499	13.476579038361	10.0127232471279	4.73397816999756	6.9000996239496	9.05225866684823	-3.57998931831276	16.7873295585598	-4.9242400615207	1.33314661096072	3.50568680571374	-7.62963562263112	-19.5158091675349	2.24377315714347	2.58875366559538	13.5034600532568	20.0495920285948	-0.00473883229456355	-8.03748109269245	-11.2981007054677	-5.86442321525424	6.01987894137659	-20.4393735844845	-2.87309152068163	13.1514452019313	-0.94342323606837	9.68982508330221	2.64740752313188	-5.42916083165908	-5.35760172090628	-3.051768420877	-13.1372918963068	5.61287778086602	14.5069094416784	9.81698919829393	-1.70280473905267	4.6222303179102	-10.9170520827091	10.3269148509735	-16.8040089739843	3.37887485011211	-3.72752121072194	-3.27475866334125	1.37980959117015	-5.82965210759495	-18.5124427610117	3.02741845517208	9.92779810604761	6.41764012537653	-15.7287379963697	-3.26301354561624	22.2220181239179	-22.3109041719143	-8.68083208351056	2.69778715027189	11.0617861861212	10.7751420478173	-1.33182309352507	5.44634495306367	11.3753694535277	4.51264167465153	4.6854394428349	8.50192902031957	-8.45037756453875	5.6191132475545	8.69020086510987	-1.7297621519244	-0.11562482321617	-6.87043083229141	-2.80462557601655	8.33541228864837	-18.7607443638944	-12.6005924634703	-8.4930482764979	15.4954049061008	-10.3920416753976	10.717469636594	5.8750299536931	-13.3608752801402	-6.13151569199598	2.31889423244281	5.24546879344086	13.3690536943422	8.92617020171253	4.59409263648437	3.58995695365575	-6.83666841811352	-11.8391454415827	7.65585251195825	-3.68603965405132	6.97681691934018	-4.96006870331901	-2.15101492689115	16.6004690719932	7.73783582742282	-11.1301029279205	11.9069255922472	6.02097794567732	7.15185439829321	-11.188681978899	0.101323602291119	7.57248424002223	-10.844372495029	-19.8651079015081	-2.27050877573101	-0.63411403985111	16.9348812638694	-0.430518918328843	-4.02456850387876	0.593231083438642	5.69325311658381	15.2980456953309	-27.4881272882748	-8.75720884121026	4.87385073350839
"g10"	-5.78142461698726	-11.9742439597563	-11.3774617434864	-10.0374876648256	12.0147144322278	2.41029637386266	-7.79226711259187	-5.24743265744497	-8.48187937363015	-0.804818718410008	9.5466675438894	4.67146008840313	14.1822866390445	6.04893108927372	2.14187923497619	5.17177588429667	-1.66699200681597	0.130727967140944	6.58286499441621	-9.83665320659194	2.68371708137468	-1.90817047532022	7.21091911866663	14.6211652724823	-20.8351397036966	-14.9257045568934	-1.35324872843286	-3.33935057618621	-7.46700236467878	8.61884529477978	4.85746594584133	-13.4584098347754	-1.90500000828667	8.83649819733222	8.28333189516028	11.1346118639879	-9.79265956124803	1.70912744257997	-2.21558281884578	4.28057989109856	-7.93189456032465	-0.591264260212431	-32.721394658413	-13.3958156821973	-2.56165999333377	-18.7801870571892	-7.03453106153355	11.567051976043	-0.261426361234276	-1.64433632920145	10.519097989117	-3.43243329710778	-7.47484115560778	-13.4192257520285	-5.49228010368777	18.8348100131889	9.34520439383857	-0.273931240864564	-7.06174534764761	8.5783344357247	-4.50938933072916	-4.52341481920325	0.550205595389969	10.0443231248058	5.5413749693081	6.79438722214533	-13.7348592395436	0.105761084336811	-0.782720827287948	-9.08045652065185	12.3625046325196	-14.2942458213392	-0.480209908628256	15.0191569762971	13.3388126079687	-5.92482213828076	13.5982109067464	1.3172378732728	10.3782009151999	5.68946869157129	-2.38609181250248	8.38678595587599	-11.3608735860464	15.9358000473249	-3.92407571566944	-2.61567196667186	13.7377027169939	14.9942325997175	-14.0401032575103	0.718335067105535	-1.62801679009123	9.01951397196541	5.07189580672853	2.9986490561116	9.6326455241535	-11.7539090391555	-1.03998736782969	-13.3651255240691	4.20095773969345	-17.3643651982391	8.22217377934405	-8.61134282979372	-12.4190665598286	-11.4847070753882	-8.10793420753162	13.404255866465	-3.59246070347558	-4.77294269134092	7.21354348105108	-6.98094357440232	-31.4403206365241	9.19906280030603	-0.693020677314049	21.4168742146012	17.6088791760419	9.89957925821901	-12.5298344557578	16.5193936048634
