"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"
"g1"	-13.9137670954464	4.32823228615498	3.13895237751483	11.8656572431534	-6.02317235110474	-3.29640812827548	-4.27411068493889	-8.47078006847589	-19.5265404826859	9.60802810240363	-8.53925519829266	1.68854026402925	7.43377374807186	8.26160714943869	-8.51390206279138	4.41902564522122	2.22990450061381	-6.86977682435586	18.947368698844	13.9819488854761	-4.10854667141968	-1.86156238561954	-2.08671292289459	-16.825865834328	-6.58372448731755	11.126233905378	-7.94977695036063	6.03266618976663	-0.00824196797012634	0.168159215403952	-1.46356372284642	-15.2113440200421	14.6883415110418	-7.9218746742803	18.5413287072517	-6.09123030616849	-3.47048300752246	9.63995894345914	-10.9777915739844	-3.35519012710777	6.70394858379858	4.53419207709971	16.3209472910863	7.76392300161053	2.49108597251425	-3.24158788576022	2.90015808126649	-4.77838804307601	-12.9500568724814	-3.42391688835237	13.9099066128017	-11.8659709610766	-8.04575531530561	-7.92784810452679	-9.59217822982205	-10.0224380885769	13.1515516752517	4.52732618319413	10.4106892846065	-9.12885265813908
"g2"	-15.8791084454162	-7.80363095168523	1.27375031325864	2.20513852068759	1.50864902278838	4.27848813831367	-8.55994640204449	-5.17534894119903	-9.65726060889054	-7.01863896815927	-8.15815934083573	-4.68174959977742	17.6526315949603	4.39878226094616	8.24194294462426	-10.011756346695	19.5577233463358	0.987814740025476	12.1863962618127	9.44318068773779	-2.44768075044644	-6.01411344001179	-6.03862117502332	-17.5141458847225	-9.86653948786729	7.45899685877859	-2.06234429226139	-3.25505282466167	7.08023105197356	-4.5603681154707	-1.85592619090071	-2.72583214489304	0.0513793108111217	9.44956561478305	2.01351988399928	3.87722708142889	-7.08962106185751	-2.92024141253839	19.300529738557	11.9349815194927	-11.6694781482549	8.77827804274236	-6.93199010078018	-11.5547625309037	17.8751889414259	-4.67362760830925	1.87553928252506	-6.5074562308614	-3.62250812408984	2.75127531596744	-16.2463065211612	-14.5539907097686	5.25065298540287	-2.71675222889478	0.103748200414136	0.159748026231921	-1.67257463111073	0.547213673759696	9.60088153646998	-12.5151647082289
"g3"	-6.63807050713596	12.0958902739471	-4.03203951737638	-8.66166374313067	1.84382946327534	-11.2536023523712	7.94220698248569	18.2897674309545	5.21790251734427	-8.38611764327191	12.2157126429563	4.99768841674583	-7.70963823528268	-3.67076656986097	4.07344451946007	-2.28748821908645	-10.5978101868872	-16.1519138341441	15.2898598320057	5.97235308723314	0.864331707039727	12.9221877152551	-0.133381288500241	10.8428668067629	-7.84628310641272	-11.8074802908898	1.21646129911973	-8.7334689089336	-2.38626169470365	-8.22784814761113	-16.6834439790791	-0.0200133653702703	6.21357856849247	-7.99911863353272	-7.72637403933968	1.33592396528445	2.74392860173917	-2.06869544399119	12.1474952776513	-13.9078512861239	-3.91432212960614	4.29453269005648	1.0576829242541	10.1823888831333	1.46066455601556	1.88205886888492	8.96255406648945	-19.1065183020285	5.77851155808774	8.94832411630627	-15.3998677484552	3.75272089827648	-9.67602060149976	-20.3311916906926	18.6904973766261	18.0753396104614	-3.82674925658222	13.165147742872	2.47270443846458	-0.710106680371851
"g4"	-13.3393246062706	-4.39064105292218	12.0556110407597	0.893297185308407	-8.664592413303	4.05087602289063	8.31110158810115	-9.25652217026365	12.3151331963251	4.50909411662785	5.21830842590972	18.1711659454917	-0.505178924487567	19.3947880921069	5.2097409024774	-16.6096304888405	9.16819694355183	11.1297936317411	-13.8969602577096	-8.12183428127877	-2.21553176716762	6.60685294346434	7.51545360339998	-1.29126065037409	2.00041517381947	-15.9188204788351	3.23503649212713	3.56828468766785	25.042258975746	6.08888194004564	-0.788288479143553	0.459076287368671	20.4122703236391	-10.8618196879789	17.4788666270335	0.0991475185455434	-5.30370196511937	15.1609703337159	-3.52274275720238	-1.79633993158877	7.95353861577825	6.93973727120577	-9.5727433642911	-5.44862620563415	-20.7591108552794	10.2508595898821	-8.85365173535318	3.06968238616375	-5.8948208168402	-2.96339642529438	3.78494654662773	-3.19846657581467	-7.50353299489419	0.484916178060506	2.3631234719037	0.195439363339638	0.765131858611265	-8.55115515488799	1.16505942677047	2.52307395636805
"g5"	5.94338436378103	-0.62781962077659	-14.0560961766303	15.4010822866372	-11.9952480584612	8.67132304700686	15.7564220072441	-3.58090096194713	3.78110731777419	19.0681000416113	12.3526685254658	-0.858423476865702	1.40240269636282	6.9305947445393	-10.7422524520186	-8.14415014468576	15.7463912683325	25.8347211723616	5.15133823684395	14.0618290394533	-10.2095181918278	-10.3717052979566	-4.28283846454561	10.2567826825462	5.73282962279871	0.573759284716077	-1.56873890380392	-2.83608292979759	2.40942657065693	7.753415193359	17.6180259028332	2.61279503464686	-15.4822703222084	2.81979204548515	-5.61248337362884	10.4554874443324	8.01344620678482	-3.63472235852599	-4.1081246571741	1.7272934268203	-14.155125706164	-14.9245137033369	8.48579286329444	3.61018048075747	-0.621735356808122	7.50215284578832	8.46234183414014	5.57090567320527	13.7091038953558	4.93843914229069	-13.3692186640595	8.51878911699373	-12.8629525063794	-6.04132484397098	-7.07769121643514	-2.65828447568349	-2.6042755968769	5.62732459940052	8.69696019894003	-13.1220450401228
"g6"	2.24245136568658	-0.859510612993419	-18.0590154050387	-5.18639138977555	10.3252654852844	4.47255082810698	3.9693399750597	-10.2432110751237	7.16964699817395	-13.6563840595011	6.76130264711405	-13.6461880946242	12.5515988079777	-1.70791399640863	7.2418807521145	-10.1226679117613	9.6278944327972	7.03653874829024	-8.0342685846405	-2.29720407774843	19.3389621685824	-10.0708393596945	-21.9842518402205	10.2353978744009	6.06152734066958	-4.26191356420865	-8.09133512848403	9.5337170831488	-2.26692964678869	-0.135773735559218	-3.19971341883166	1.68767065675948	1.7859507982734	4.26941096800247	-7.64116400621922	3.45937728640825	-16.0674017024152	23.6983772789435	-7.19923188724224	-11.7975869820972	0.9322220510204	-11.1059630962282	-16.6102127949814	-2.45958642294287	-0.810538768887801	-3.75180397308645	-4.32271866405782	16.4266701936357	10.1556600906982	-9.79682748421201	10.3823575117267	6.82374021081874	1.19642081720631	-17.1613037234144	-5.58474207866412	-18.4782399739001	-13.8334764498476	13.9942384816459	1.17200919158481	11.6997022490184
"g7"	8.31002104492226	6.93539547560414	9.78035713428385	-5.67593908430886	-4.34367917210207	-4.06263193868575	-5.9710406827052	16.5609406939511	-4.04283986942371	5.09498360113987	-1.16559436196597	-14.5124523489898	0.0937315192058465	5.02895602473336	3.89419429907798	-2.67995961878138	2.12321480477488	3.18823602674416	-15.1190238751967	1.73670394182044	13.3439097088052	-16.8382607270789	-6.07195413230407	2.46946006170565	4.90900061902101	-1.50573142219382	1.63521010618561	0.643973763977451	-13.8345806131187	6.01929863930251	-2.51482121055717	4.26911142460132	-2.37725026406557	2.53942408131642	9.55974087012283	-0.837948935357132	-6.23503333920566	11.5931125897832	-12.6706863607882	-8.12557171700725	0.134128736628395	1.69812604557597	7.30904454485489	10.4748134912005	17.6460504660934	0.590515341184421	-0.321036296478877	8.61868441649337	5.42193740650477	0.272931330237255	-3.71485311902954	-12.9548539310621	-7.36312740824736	1.58037451274617	14.0712913548816	9.70085140241522	-3.37730968824276	1.00720258474196	-2.08903109938967	13.0306094881247
"g8"	-6.03609502259167	-10.9961096181132	2.74903064072167	16.8002388487303	5.61650689743108	6.38301036345706	10.4604231098067	-13.6024320707072	-2.9747893339361	11.4162485079702	-4.24073180723657	-11.1810205703985	0.114530881360455	-5.7432664274782	11.5213878898183	-0.727438689285991	-1.4328398870169	10.2345768741321	6.39152222444555	4.68835106888309	8.55632158522744	0.873937738370888	-11.2391932481888	-20.0312852599647	8.37838859892435	2.31613509684848	1.08989803305783	-4.79428032647863	-1.32454083838663	3.86803332268593	11.0740318912669	-26.3970133044021	-1.1981789895957	1.2472698097952	-0.0869079546667039	6.02595691347658	0.612270246740684	1.7825157138129	-0.844942828988304	19.0553569432765	3.26352308990547	-1.22795655210382	-5.57899138782143	-8.03856807196205	-10.0501962013394	2.32812082663993	-0.268397333819516	2.44393543531901	-7.60798162191237	0.220207838493371	-0.207289031659816	10.4583570018513	4.3024189282648	-5.42052453546302	-3.7758854362163	-4.97578075038321	12.6953403514615	9.01599821281168	-5.54664871454669	-14.3408455104711
"g9"	-8.22331701972941	-1.26451538206366	8.26875958234223	-10.4248365338616	32.1737982441186	4.37932801544928	23.4543623733148	-6.18721031569539	-7.52279328854972	-4.44134279847087	-10.316571096054	3.05052408928633	11.3279080550954	1.4987293555297	9.13360820697642	-11.2299967160568	1.1744746079313	-1.15160345862689	10.3151575266818	6.17024672533137	6.51953617978706	9.67653715418881	5.97694628917524	-6.03125351329055	-3.04564613734528	-6.11276478875357	-6.28352332823426	-5.27259295187328	15.3004995764478	-0.574763148213127	-23.2654002156744	7.54081521131001	7.947956357119	1.77791548612337	-12.8644058024062	-9.709200284429	-18.0671697115271	-8.79192186747013	-2.20615016379705	3.53808385255202	1.2310463928723	-5.89983090613631	-0.385032880576505	3.01154332622156	11.6202224234725	14.217011560845	3.23498650766608	0.657931771265783	1.19406899234747	-4.36343484681383	16.0258971425134	11.5473122790955	-4.14002475465416	5.49312261248428	-6.57603913730738	-17.8810656113893	11.5753303089185	-5.08459403516032	-8.40510904800167	1.69108567990347
"g10"	5.27458243461588	-12.0108696945722	23.9335434666178	4.37299632960585	16.1566956289783	0.735246927358153	0.126820335454704	-5.7110184020969	-1.75992529100288	-0.530404397185917	-8.33955005995573	1.42584048927767	-13.6327217995457	3.52155314874959	-2.97927404277867	3.79350033914261	8.97008132724183	5.70756386110354	-5.81489731263641	-2.50438842799038	-10.7826854764881	-10.161202574139	16.4774827814465	-5.19899772104091	-3.49956444394021	6.64257647279266	-1.90539975956048	-10.3036962543586	0.690919346214306	29.212621257328	7.00378780769879	-6.2678755858036	0.866941105187611	11.9923985466342	13.3280720661514	2.80726250957896	20.7820639597455	-1.29719037377068	-12.4966969134396	-1.51585793126337	-4.7425952068993	2.22583455293915	7.66494894888109	-8.90952962766489	-13.0887522203819	-17.3320646681961	-3.61981341067098	-10.9552756341664	-7.00386780126644	-5.82529618088761	-2.43788564576097	-26.0496382693019	-2.92725475994023	-4.92855251225641	5.68898744966232	-2.18781565906162	4.13489445935625	-8.23820511875831	1.84195092401646	-5.1943080076131
