"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"
"g1"	-0.431281817933761	5.91574060215376	5.43437005801851	-8.53332337653654	-7.50972777445106	-2.23244876419905	8.58381382973044	-0.386269262624583	-11.3524279184433	7.33353346595196	-3.64341216318731	-13.3973650454503	9.29564424258844	-0.911869503019578	-3.11760299904869	10.784342514478	-3.37927592266904	-3.95915030726658	-7.79053927592608	-5.73899335018857	9.4011197407223	8.60056531219137	1.20679086787493	-9.82592493528373	-11.9617989236556	-16.7278533000206	-9.7887920920175	-8.52874242503954	3.62262322707769	12.0353701429469	9.92786242587272	-16.5770146222633	0.940770740892958	12.5023511555552	-10.3852668256142	-4.9082515041134	5.74421650221339	-7.89731753398001	-3.73301858772484	7.36541320104335	9.62928096565927	9.87080550535502	6.66398816281893	0.0774248244739218	1.71649164158262	-5.02220090253196	-13.8017806555468	-9.27575638588749	11.4754439756993	15.632460940262	-9.53580256133152	20.3584491591209	-9.37136338770957	7.43479447475575	-1.89483028882487	4.53259629425796	-13.6097631839416	16.041548342863	-1.79109020304389	-3.90345170885132	4.64549275699567	0.0917694926128087	2.90401147848095	-4.22877792657986	-23.0442264785427	-0.704291372423726	-15.8342589085472	1.74844336088204	3.82231229073158	-7.83391211965727	11.3896385467389	-1.21344682165003	-7.05866898464852	3.16691034492957	-14.238703675803	-7.36824388174618	-8.47991488776749	3.46335773430458
"g2"	12.5543766573241	4.99499451947983	4.00487506329315	1.35193974560586	-7.48409867908799	-20.6654254135393	-1.31031286522013	20.0015875870768	-4.06987262179513	-10.1917283281113	-2.37920710847054	12.761402343151	12.4122080346774	3.48706766402764	-9.18188579627518	15.0147791213352	-4.16474504027239	-16.0208785235228	-3.13541900007696	-12.8020222204245	5.89199822132869	-2.80778317111308	9.72815367476728	9.88763384371624	-21.9848698275207	13.385611950709	-5.07002650762412	0.374360746905904	-26.6489020519118	28.4618569180413	5.64129217347895	-0.561983696579589	-2.23515394202691	-13.2326314066365	2.66306133129814	-14.3626272447028	-11.5959809518739	-0.0109319384207954	9.49507733445863	-3.84928473465147	-10.859253685994	-5.23394778393777	-0.361877145159148	4.15200728452745	3.26254498024821	12.1484764641245	-5.51134663370127	-1.78902139105647	11.2263848985254	15.691178887681	12.7039774229562	-6.7452453766758	-0.55149849973867	8.08730498672627	-9.63070197288874	5.84834632423014	6.75559347255293	-13.5886539295944	10.717948558233	-1.4261209730194	2.80542628013965	-7.31495240779972	-2.60112243403163	6.58004798179117	0.269235116767952	-1.48061796868291	-1.92437345512626	-8.79679711233972	7.95536429596874	11.5983820095236	14.8939701040388	11.5808179636019	-22.212582914543	12.1127768284767	9.06200016441351	-6.14118142321465	-3.90301673893145	3.65356599360295
"g3"	0.478898068815994	12.1028438513631	2.98770194344568	-24.4960416381945	7.1855455054085	-0.804806529370284	2.72116828293811	10.628249304492	-3.84133762190001	3.51760730750753	18.7850482888053	11.3374418405094	9.73819171342573	0.846694462411266	-5.71239689677091	4.49460092238876	9.4151702807368	9.46449391106731	12.4890775051347	-22.441836642829	7.78681811858366	6.33454709633778	1.02358902436679	-9.98104618951894	-4.0963665674284	-0.161349343112889	0.00258601013875131	-0.0415377982242223	12.2787476699034	-2.47032217420338	-9.35412726983559	6.19707967921788	-0.376152726225089	9.22520639865259	18.4012727929186	-8.8309962249719	-1.74128903376671	17.5629844746461	3.96505928047854	-6.80037524064049	-11.9700089999036	9.90296643430091	-3.97838701637761	4.26395508100582	11.8616047615608	-1.67708816786029	-13.6734041609587	-1.00803974853954	-12.9739192036323	-7.89357085570516	-6.66424159019399	0.48230019710914	-24.6693300650739	25.2240594644612	4.49859309361828	-6.68013475717861	7.11994384483599	1.67659611322724	-7.0557451132853	10.4895210822206	-4.0844028124638	17.5140545800294	4.20434210733858	-0.567669725451469	-10.333108988955	-11.1588211456739	-4.66154793937733	12.8423239879771	-9.50718734455109	4.71206059619815	-8.4819704403641	-9.81396733305949	-6.74199058987811	13.21434602422	4.8141482290205	-2.21561837064472	5.24391924687184	-6.9554588048931
"g4"	-15.0202949316933	4.4300180645439	-5.61847141450073	15.1518290453206	8.10896154916782	-0.984849435940829	8.5629211908941	5.49140146333218	6.56744561750941	-18.9107371467038	-8.40958060505587	10.1682870161473	-2.59044834104633	0.320931193234705	-6.77160149055763	5.83300391219338	-15.5333461162939	-29.3218733772483	-10.8569077164837	-8.60137947619249	6.31327217167571	-13.5250218793633	7.03993610300036	-18.858344642364	-4.45924079978052	-13.2247123436455	-2.07527965914413	2.09204684429784	2.60535774517881	-6.65900668422	4.62501918151343	5.89135903544208	5.88387866749663	-4.32348709763981	-4.1120991262766	-17.7136101610659	-4.61260165317528	0.19010643762005	-17.4593685552422	3.89961562860959	8.78252956205427	23.3737886413181	3.42921834786639	-8.74257903772272	5.01259558168614	12.5651495595913	-3.80455123269438	8.81503913671181	9.70028054436981	-14.5062209698792	2.2805757026923	8.16600828706946	-5.54143778171114	3.82002806420426	3.4710762532756	-3.1105434666507	5.47451851860214	4.98356445255281	4.33680115308653	-14.2312962474583	-5.07609898672973	-8.14610203364258	-2.56905289021117	10.2882648526072	-10.5328760486575	-5.30689153155521	-1.80011742754799	7.70527221634137	8.89242935529974	7.73870705093601	10.5246383794192	-3.18482723490182	8.07378957139919	-13.8119675254001	11.7159612503579	6.74615920066549	10.9629825285892	-4.9757597689996
"g5"	2.75274942843162	-1.23846249204024	-7.74781761871461	15.502917611307	13.0043696643127	-0.686695864448966	23.6124075557173	-1.73333747172214	4.79772362524673	-4.78898159303661	1.47919678182895	0.680356884554517	-1.00801344918072	-10.0860419786747	3.62935293728003	-19.8089010398833	-11.1925037721033	7.34620783564985	-9.06403249423996	14.8075066291988	-2.57540280050994	-15.867207385284	2.58141789737715	-7.90479347274495	9.78635759016988	2.44857394543339	-0.462257769530506	0.194187834752084	2.06876392717741	-3.39138081717344	-15.966277884333	2.94697623212553	-1.15868512099697	2.16969185623669	2.46696647011772	5.08674684266346	-1.4134798117802	12.1268666244016	5.2232019716113	-3.87715166552036	-9.5432594887731	-13.7636579119963	-3.52621935822187	-0.812015685906392	-4.15172570691319	7.12244495463124	4.74089199708621	7.58669890014597	-21.7262276428293	-35.3890679092954	-12.5255363950717	2.56625788093289	17.1213429052385	-4.0960503309772	-9.15833422531559	-4.44114426573623	-9.05311617319409	14.1874711529792	9.3113304368237	-7.58402633408421	-19.8064474132312	21.2771403148531	-19.061424650507	17.4180235917216	-5.49354402541013	2.28494383580797	-5.5079245450638	3.71854357777058	-16.0399512160894	-6.08419448311	-0.684260781534059	-6.5080702596163	0.177392497940334	3.33260126176377	-3.13996385449108	-1.33653739244883	-6.9165518983421	-18.5890426295155
"g6"	-7.10370109333055	-13.8516929535025	-20.7033088060657	-3.66022791173538	8.40276595615689	4.81608348178253	9.83072926037147	7.78386519768086	-11.7466972297772	11.0415310467881	-1.03432100471468	-7.17474440620443	-34.593634961933	-3.18210755027196	4.19797350217364	8.5091234880668	-7.68177137961055	12.3246028247362	-9.53499809690556	1.87861437734855	16.3056038923707	5.15590883251984	6.1673401898291	1.57012942495317	2.01651906797774	-0.219488864364177	-21.0502253587621	1.36991314573575	4.95528925493391	6.81635211957856	6.59344703227381	-5.57822333369429	-5.29355354737212	-18.4014978460247	4.17314181669895	-6.3455685000078	5.85235551353943	3.69995538600552	-5.29200572698291	-7.49455957253483	9.73473359949247	13.2382028239532	-3.81185772555468	-7.71267736524617	2.50149186520579	2.30560559938045	13.7946210591146	38.2059038274432	6.55283700740878	-3.31910086328158	2.43977578809205	-12.3546561296266	-10.9447614472599	1.40443930570404	-8.80943959908185	-10.3133596568313	-8.76876475142597	0.606080549165418	12.6204919620666	8.32699791028868	6.24878180709669	7.38671008952571	1.50019167923278	-9.98965471765306	13.0496253928325	-1.37645279119956	10.4273046646574	-1.74942934735672	-15.1310247682212	6.34281486605275	-6.35369000999151	2.94790133312132	9.17009183470115	-9.83923830813371	2.76631004967916	-3.21860272346896	-3.55573608523638	6.73102242428128
"g7"	10.4851067211512	-20.3184749702034	-12.9584178190707	11.3403217364502	3.12135380666766	-11.1282294105234	-0.425871884954715	2.84798406818544	0.817652743856619	8.20155901717894	-8.93889365539776	-16.7724426690896	-10.0020625925198	-11.2888170627287	-4.66820049339879	4.84273889233241	8.12294074166649	9.33494018627483	2.62544226934993	-0.845292638513684	-12.020132594357	14.9158922895436	0.15755375365037	-2.90305280206388	1.19947104023139	8.06870265704181	-3.44026900299737	6.6577821622332	-6.03959841325424	4.67689614741528	5.51963481745434	-17.6189288625769	-9.45388466598574	27.3380755634037	10.7538719264134	-5.25022862108601	-2.81299482290938	-0.216337767411568	15.501276364104	-0.342213636158587	12.3738184052468	10.9625428912104	8.03011482299701	-5.29726901270127	-3.41163691872027	-3.54567820554688	-0.228681240711602	17.2582162786269	5.16524818767024	0.885624932171287	3.79339221241938	14.4797605194031	2.19713375087596	7.19146956010785	4.64964985617695	8.20190646558761	-5.78575703768572	-4.31959973645443	-5.17052519811992	4.93809098470343	-5.14844109505875	-2.27292046570856	-13.76544363984	-9.10969067177932	6.95390619887494	6.56419453212803	-12.0747627299615	15.1724576465864	0.155494444214228	-5.99001210980861	10.1643414230931	4.71385707452603	18.214572346976	1.23028436079408	14.0370183790904	15.0315566225973	-2.17240988470254	-0.981639878304224
"g8"	1.08760293146021	-5.83910595033084	2.02161501581095	0.894348457714393	-2.81457194886557	7.97863897686395	-0.722975678564908	-4.83323311501974	8.0670888972041	13.6080115984926	-16.922483996236	11.0502467177595	6.4681908458252	-11.8245235231221	18.4895268791588	-0.814003775542819	11.4019121391816	-0.719975746362542	1.24951290550118	4.87780256081074	6.11531601025798	-3.83856483846209	-3.97871483215664	3.41649379680601	-24.2080264423516	-3.73094533759461	-7.03329750392915	13.6988048723294	24.0386050012668	-6.67894037966818	-14.6594421821001	8.17109624699831	-3.78931898590619	15.4227069603973	-5.74132420049786	5.95029964582824	10.0344442876135	10.5753119393356	-16.5894509980634	-8.43997949786996	3.18889093986207	5.7272868866117	-12.7923175347037	3.91244765305838	5.29595990813826	6.69332048281447	0.890431691171271	0.206167980540405	-7.81388758608525	-8.29594212461422	4.93376773953277	8.0222672976354	-0.355931302542007	-24.0157346502009	-17.6109555736768	7.56343324184899	8.31230946333242	2.47451949183223	-5.5379315270216	-2.50827864680074	6.82046739739378	2.23625473671732	1.35878533604712	3.08025624809977	0.746178797077914	6.00671388695632	3.83049377405132	2.28983636727227	-7.3692292721805	3.60916718145366	-4.96133072580751	9.95133683789402	-2.99155167007251	1.55979016032876	21.6720180439915	3.51202818685492	-2.55450966172594	4.76876684730499
"g9"	7.47909768965153	-2.33357450104351	11.6638421131044	-4.35027517767103	7.70224152005261	-8.05555278367113	-8.75646591389586	-25.9817516682992	-0.600830858181925	28.8494786559144	-1.71930718453615	-6.58714649289896	1.6777353599872	6.34435687084324	-4.70687726598751	12.0836205268341	-6.0534690843597	1.47556315820823	11.2376226898806	1.49511953418271	-14.2985042404951	-4.44477207300731	3.97581801542229	-10.5640575393928	0.540732053398611	16.5966723199135	8.06634998777265	-10.3832182278216	-17.6653119248361	7.2667438208365	-13.9841471156982	-15.6698356559306	1.55658933635119	5.49557441317395	5.5109945043302	14.0565954629539	-12.1922307130316	9.82223221393953	18.3817986629397	3.96510442742575	4.07861990147027	11.1204905078658	21.2454647753508	15.0823897135696	-12.2436199446632	-18.0932414541206	-11.0646260475821	-8.08628898454082	-11.9086951341603	-13.4356727881352	-12.4605293987663	1.27526400775383	6.01913399803282	2.4618732791107	-5.23145591474139	-1.44359744828819	-17.9342535386445	-12.259352204879	1.55440917249916	-8.32981408085372	-0.153246091219686	3.75233312290172	-1.30179778425017	12.2681118466551	10.4342475791741	22.2985178552293	7.38224922286032	-7.43158541310185	-6.3750348304101	11.6581316799132	9.49092871267745	8.48499348833745	1.75353457334274	-7.13779105696181	4.81410878625326	-5.23566358588345	-1.78437640262482	8.46936205112242
"g10"	10.8989547616346	12.0353309798648	-10.9344254249285	1.64219253434446	-6.62617429967532	-1.64414428847985	5.87319650182108	-4.04761923121142	-10.7202871919594	-30.278852206157	1.4326690116048	-17.2591327838578	2.08574377588674	5.78300512913358	-4.74978228531584	8.75319531149134	-8.8529242078187	2.06577450157818	-2.5277232913037	-8.31402840082722	-15.8672963857649	21.9463838459348	17.8369211050347	16.1756881804559	4.96559135387824	13.5982566946427	-15.9713934700725	-19.9101849571552	6.06347220551365	-1.74567717117428	-15.8775418520769	3.51170111398965	-7.49609427463881	-2.37422443577982	-10.9144431084708	-7.48543976920074	-21.6875539267888	-12.1318538730259	-1.1455910892645	-8.34785984554386	8.33271348460301	3.11918571790278	-10.2521296343629	-0.451048607874063	-3.11379031395798	-11.4235383412984	-8.47348758633525	-0.620926884708143	2.17073369585513	-13.0553776281847	12.9787789643417	6.66831835665193	-0.755415971354787	9.12693207525007	2.56420185559321	-34.2611166407463	-5.14122804823284	-3.62626216133203	-2.8507259505351	0.0901705223012265	-2.93316815142973	-2.15794428069107	16.9844448940537	-11.3452069102946	5.25744973944281	10.2797118419411	-3.93236878727144	-0.433083183436116	2.28782446028153	1.18952384470725	1.99055582589177	4.18543373738554	-9.37367494864993	-13.9649048899297	4.05737026820739	-25.8891979581806	-2.25889284655282	15.3778375590088
