"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"
"g1"	-14.8737264182577	8.98361054822032	-13.4479408982422	0.0601184747564538	2.62638307928772	7.66631851673588	2.95981969795535	-14.5737878228874	12.7273448007457	10.2209109275986	7.36921026218221	17.9199492307892	-0.608140517960341	-5.1882067989913	-9.70372841103537	-11.7225020656891	-2.62871799013921	12.2187019268707	-5.2957139686691	2.52597793102317	12.5582118450424	-3.88958395415243	-4.50562134790693	-4.33135352440609	4.70019084207193	-10.5859348066221	12.3590071276732	-3.48039716892316	3.15860384125669	9.34449071856927	4.63219509293068	3.25051591638945	-0.568684172184695	7.83415067289807	4.91254271333592	1.42885243612918	-3.20610555114343	-2.32056880217642	-10.6687393579363	-8.12683032147293	-14.0213077925965	-8.88311898813415	-5.53274265251587	3.36651334237347	-7.06835692021416	2.91803247832531	6.82646539128971	-1.79878655236247	-4.32516971818561	9.99799627009961
"g2"	-18.5511432600975	8.7446122337105	-17.2877653536749	1.14409737858857	7.56897534235961	-8.91182109623784	1.20794665331548	-4.9219866956399	-3.3122148303859	15.7387989909618	-16.6861509458646	-2.28044675189602	0.82788906331914	0.565143253958217	-7.04769457595328	-6.84888113045983	2.38243826986835	-5.98324188381251	16.0737517279283	5.88514418871451	3.49992234525466	0.223168785869319	-8.92075505601313	-18.136726999327	26.1674220415421	16.1288640702015	13.7853578205751	9.59331590217551	1.86317874424597	1.91822135518087	-11.9161617051537	3.58577030247164	4.02031022301067	-11.8360939010154	-9.61298784194919	8.32760269136134	11.7323342042943	4.92651101803197	14.6245666911239	-14.1225047666183	16.898449491687	-11.1771320021665	-3.71173262186735	-2.44782036756608	2.03133521525956	-9.76149884944608	-8.69560423417666	10.7762800171972	-10.5800297705443	-8.39473278269775
"g3"	-12.9236029738147	-18.0531662438667	-6.86640408475682	-8.05612984808413	-1.72868518336736	7.00968169058722	10.2697321737758	-20.1490295987763	-8.39970457598972	-11.1531406561014	11.1998938379066	10.0500154745986	5.78377757925917	3.8951870325105	15.6382486784344	-3.54694163131837	-9.07580078276225	4.54125084136875	11.1405166121245	18.6098513114895	9.47434935375732	10.2761463799194	-2.39416018356151	-2.14679862740674	6.60732960102176	15.7773746836718	-13.1633998023834	24.0890188227209	3.89332900800313	-13.8660436484223	1.21616353043729	0.327095422392713	-12.3151947969921	-2.97983729203803	3.37685912625398	0.544022770905916	0.0066704862584211	-7.94798759511434	0.353801070524831	-9.37808978428274	-13.8341174172242	4.5311917176377	-1.51215619163079	-15.6930467386376	-8.16096258129925	2.13856466731119	11.8696275685109	-5.02719274046265	-1.18948586107573	-3.76095933381948
"g4"	1.34182123141175	-6.93249124044795	13.6480684389805	4.83734899723644	5.5330557803031	-6.97903092211835	-4.97454422949657	5.835366111097	6.08757581158764	12.7389981343622	6.7376813489905	9.06663332313746	12.5508180633202	7.45798726368572	-9.40264045767843	-0.900280746925014	-9.09392797519583	-10.3735553959502	9.98782478957616	-2.77601239903234	16.1968353591395	3.44876258676219	-15.0567399479568	-1.26574017460053	2.56367542021255	14.9407217787455	-1.22786111799518	-1.49257636513363	0.839433727629431	-12.5217582513624	1.71872260849162	-7.56624195441392	10.2906530588317	-9.02649868753261	6.1968327079897	-9.84768076468009	-5.19818893490822	13.0598409140342	-7.71792710340813	-12.2911905040849	-4.1441974259449	-8.83267661044939	-3.23020740031944	-15.9888654773971	30.6196405411355	-13.622951894422	-0.591630342943151	-7.94209215406107	19.4449669648465	11.0028944013558
"g5"	-6.86791197987191	19.4652941739654	17.5498813235084	8.29760609926409	3.89757120273757	-0.285777187997625	-6.89022076852006	12.3386648955995	-2.92958399970186	-1.02494815542003	8.35098017411528	-16.2027602587412	-15.0500529481411	-4.57632785919177	7.04665542427033	-23.3844086342603	-3.40408069863228	-8.75007912813767	3.04361010303097	1.62344851315283	6.90226540665705	17.8781606723557	8.37963686194455	-16.6159550443297	-22.2430292064189	7.0980054690628	14.376418857824	-5.63340782549134	-2.86861673245017	-3.10795785157473	32.8645101323982	-11.3102175519025	8.74483749298774	-2.01009386845283	-4.35361382848674	-6.91701469436986	8.19669250953068	12.5442995790587	4.16675094300955	5.00830328935637	-7.72192919441241	-9.89975028315197	-13.6557679415195	12.3993111514184	-3.57543002758048	-16.0507609832291	19.5935830279087	15.8280466373553	6.91696423664029	-1.39723228829226
"g6"	-3.07697096365012	-5.10976730350675	-6.06233753602948	20.1290221806943	0.0628444941193747	5.35330089948478	-15.3734983112653	13.8166181371396	-20.3857649244741	-3.54795010847813	-2.01077004334685	20.7287477628391	10.0541404516281	-15.1541567734431	-1.10779078313164	-24.5718399021167	-7.59202689548691	3.06513586276752	12.0406564901635	-7.12681276401325	-21.5163542437051	14.5451279065807	10.7094578227909	0.708407090304719	8.87545619434349	-2.50012763566318	5.50944940844401	4.85017711717556	-10.7351622932627	4.67166833767094	5.09396113083248	-1.36812261983485	6.09297020545592	-12.5095463880921	12.259777412316	5.56134292087234	3.1528638915233	0.69951000780541	-5.20613371753828	9.1630380971657	-12.6176606003557	-5.75627367163159	16.2303056320698	6.36880788344637	-4.351999058257	6.68971562911283	-9.58075525325993	-0.962028290063034	3.77420888763574	-11.6952735021346
"g7"	-1.11067003333122	-8.38350598995238	17.7390348629088	8.11409267792977	-13.1094052706693	8.40651146075451	2.19006190447744	-8.01430883005079	-3.53677999332751	11.0264389773198	-7.28040638361711	-4.97689702780449	-5.49021232528973	-7.05484680897897	17.2528572964395	-2.35212003023208	-10.1996432709216	-16.6314244840383	2.45530755273509	-0.518271189513238	-17.5003261684993	-8.70041779829213	-4.01127972160319	9.24933013106378	31.4254254942599	14.0895500779375	-7.95176044400712	6.59899465676562	-0.160617327629631	8.15963403083335	0.422692019653471	12.0771589613869	4.31669942492516	1.53145187628899	-13.5902993020396	10.2468593935224	11.5606579828796	10.0744632330491	18.1196829811604	1.60470049516953	-16.3967917247508	0.636108071465961	-2.71469343513124	-12.4115170783385	-13.9309448226771	7.39795046496863	-5.62658667939475	26.6397399245286	-8.85789798536181	0.478957060702787
"g8"	-1.38721717531533	16.5615844841462	3.90782647578405	-4.36010067134403	-2.73464811993101	11.8176020184317	1.59942448685102	-11.2817276267672	8.41649664123284	-4.61848506130292	1.61447911724793	3.2933541027839	-0.0273747328262732	-8.57302729074717	-11.2847140208527	11.7368153172445	12.3411624734427	-9.77972182311014	8.88836452738754	18.3870907130755	17.0964616243476	-3.06574374574705	-4.75750889015555	-0.996125085524353	-21.6046162279541	11.8991095384993	-10.6010932438155	-12.2254755493039	19.4150674483203	2.93143565691321	-13.0609031430023	14.0631556524746	-10.6452730366158	-8.08336568867918	15.126530512338	-7.1453741505666	19.3822152435233	7.17112566243273	-5.47642646393103	-8.15378685869995	12.2508043540246	-10.9403240062728	-12.692563502262	-18.532802691497	-14.5348333904519	3.78438426861974	5.347280567424	-15.1816274390887	5.30449573868545	4.96014541928954
"g9"	8.07690460025615	-13.4316934814646	0.964841052133811	23.8988126877505	-5.6820549760584	-10.138216199564	2.72947720699154	-18.481421149526	9.79416806320324	12.1319624377649	8.70332707969535	-0.718455953662084	3.2632131054908	1.46388617247048	-4.80549877891362	-5.50271585555985	10.7561491077309	-3.54292367914325	0.341898640508651	15.2307888120052	9.00754622690217	0.304140492758666	-5.33702314678085	16.0495614200315	0.634491669582212	14.1202305194564	10.2185051765832	11.6910629639556	-6.29212723251042	-5.44504122073341	-17.5480144762422	8.33702676293687	-1.89641334892492	0.282119815564634	-1.83851450124711	-6.23191444618412	13.0521286586109	19.9137212574298	6.19519551059886	10.7922217274689	14.7582037013668	6.92270717609917	3.30159740611588	-3.18732201599254	-1.13255694860825	2.94638762589813	-6.46563997208774	-9.4986009640079	12.8085228330869	-6.97062148971942
"g10"	5.81195356813474	7.2886946490469	-14.9314939954026	3.62398295160802	-3.91096365570531	0.947705356083052	4.47613578098647	-12.7954551737701	-6.87645970867084	15.289356109327	-8.73952277997065	-8.47343694347434	-4.26345996064968	-20.3039723780865	-3.60479304624607	3.94259374185295	12.0002502020737	-2.55651490811215	-6.43954866723289	8.24741170087132	-5.78288760888079	14.2380066904203	-3.66268420366072	-13.7027882936944	2.15805791394576	6.69211439661072	1.02154100614822	-10.2661835541733	10.9198296150886	7.82196981307416	5.88023270590607	-0.652129653100587	12.4760036102348	-13.6057202630941	-10.5039004509847	12.9112481431629	-2.20883529148753	3.40289967853109	-3.19380427026503	-4.74975175446627	-6.13304346982985	-10.6443484237526	14.8942318420868	15.6185101862549	8.13056162861074	-8.47038617671181	0.0902438477988361	2.29721326508892	-3.34180271442745	11.2232677691121
