"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"
"g1"	-16.8797981105857	2.20547758014262	8.14840417772846	12.9893711638486	-18.4762307927271	-16.553332919587	20.0155288591712	0.303905502385667	2.95796812694169	10.1670848642207	-14.6812565681641	4.89946894123575	-19.9063500772535	7.31204923773625	7.99753556274287	-4.88957145125446	-12.9373060324914	-12.6024319163238	9.5857369865787	-3.62223838793988	-12.0895968640774	8.32536397743665	-15.9818551551104	6.39450854683959	-18.1941957408222	-6.48645430670105	10.3922290572718	-0.803752339613153	6.1617111856925	5.05125834885286	-6.37352647535078	3.4936515225755	-21.9687707031993	-0.231865902855801	9.39660949154839	-7.56601189554379	-2.87612513867474	5.77439836742132	-13.649799956835	-9.89900493549322	2.58511460770374	-11.7434082337752	-2.07078994628117	16.6701797371651	7.32812777843953	-1.87854909818962	1.65588195315911	10.1386240401033	6.42258318343044	4.50129110386908	-4.53240127088068	6.84139678729123	-7.33102941434348	0.210844379618629	1.66972111963559	2.44126208508382	15.9391263500439	14.582340770736	8.12310726920529	-8.92806198135797	12.8568169352983	-6.62216431088625	-11.5957311653804	2.01131645229768	11.4669179336559	4.22833816278886	-6.90174212541978	10.2298879354286	-3.58794749795409	-4.76471861206531	11.4208863739836	-6.29133325407522	9.44664656440699	27.8686061998903
"g2"	1.63724857022638	-9.55156396954384	6.84933922511802	-7.03667894066234	2.71053708132918	-5.27854626116434	17.0013023098099	14.7665971872412	15.5443118491968	8.40678221163877	-17.259419110655	-20.1617654154568	5.32291881982472	0.0599290660623755	-7.08473370070312	-5.05099249899442	2.11567603988655	19.1287230145262	-13.0370371824697	13.8895912649589	-10.356283363766	-7.41593468806873	1.43413528819855	0.377638343442458	12.9704143598787	2.59621905768097	6.27154901914149	10.6849028853152	-10.5203890135295	-4.6602377776816	9.2871903598428	0.365432935050227	4.43474588472429	4.49607530216061	-8.89809309605294	11.7782061173281	-20.7145824426223	3.22609941140684	1.28219814510493	-0.969357014876019	0.237400628294148	4.98039423321498	-3.89104017864646	-3.47069048285729	10.3429552420152	-1.58975473482954	-4.21616769699706	-25.951833789738	-2.60864896795507	18.6814592331019	-12.5956870467597	8.79749571721858	7.71521195711707	-18.4346423408154	-12.7009639422018	26.8682561480506	-16.0577515000788	-11.1419745934633	2.08954129094434	-1.90671083166791	4.31346960139878	2.724484059085	-28.7233961892166	-4.25191850750176	-10.0115274930403	-4.16035001304455	-8.58961132151906	-12.9479922858976	8.72356319193491	-5.23397651591493	11.6845774457255	-13.6594624468179	7.8761591498918	2.43203800224731
"g3"	-2.28873702517078	10.5009693276647	0.0425131333613487	-4.86489450278512	13.7482656381591	7.04619680122181	8.05537936429967	-2.92107823110806	1.04802194339465	-0.388000106797075	-14.0096793290226	6.74057944368188	3.26889936054998	-9.53093485951358	-24.7668716073316	-1.37688956125992	-11.8968096503864	-1.30657743970018	14.2200192989792	-15.2678395653576	-0.76451070198929	7.53114178479564	18.28879611915	-6.64907581506972	1.54893584187884	2.38416337219035	-3.45889654459751	-13.3903962023556	10.4389197292888	24.6681514890129	17.9566519011086	8.23030428364907	-1.7552165735473	-15.1852969395545	14.0308235893777	0.0935946866422109	0.923065084287729	4.29226464565302	-12.3545121081614	0.121920996541546	-6.50427759668918	-20.4791141916197	10.1795323494209	-2.44691052438966	7.69891662257443	11.2323723734754	-12.9990057227724	13.890616692628	4.76136722428033	-20.1113894157216	-11.1816481415598	6.5829069186822	1.65766452601381	-5.33954947814803	-22.2303049305149	-12.8944184211402	2.48202786384032	8.04390932450624	11.8157005685344	2.81922152369182	17.5943355012043	0.7997549820369	17.315808190045	-2.75195347918744	13.2580814451146	12.3198408588486	-14.1145118352159	-9.02832975193306	-6.54627583129702	16.0592156698606	6.22657207953931	7.99396561708024	4.87999674556148	-22.2375598249085
"g4"	-2.59621254453612	-11.913866175717	-5.67550033810772	7.28108355215369	-8.27153094087373	3.62598123200787	4.19509309942093	-2.03274945753626	-15.1539436411363	-7.09144073645218	-6.1972495079772	-6.71477856454131	5.16818324314727	4.94569221999287	9.80795607330526	-2.90090704376618	-5.78009089446223	11.4170383155818	-0.880382528922402	-0.310256660861743	-16.2492831582407	-6.75387587602299	4.12467469284356	18.2731538506307	-22.0546792987146	6.86772438737343	-1.12056944957553	-10.0037566753941	-1.03319310637929	-16.4460979489777	7.36825285254391	1.42740124431198	-2.15295559382136	3.44000661802634	-10.3090488779133	-7.8891907017758	-13.9769749273191	4.43234487604937	-18.9904999002525	8.33020236397465	-7.30982811729352	-8.6652598719793	-14.3962980894638	-9.60461454594955	13.7523116708482	1.01323830735655	12.3357370134963	-4.93081623945768	-5.206947293391	1.44521288428452	4.65574241441415	20.4690411128745	-6.0487089583106	0.351597717448869	0.563441490885592	11.7143016555493	-27.0204033522051	-6.15956402705865	-8.98318684695808	6.47531778285959	5.51682439038833	-12.156197382641	14.4152907750234	-3.36618775356627	2.78495961915174	14.4545772076153	22.1149787676029	-27.6046403322486	4.63169840734274	-5.68772010633402	15.2042795193455	6.66965530662295	-1.34024650945277	1.52280321074292
"g5"	5.70247103268034	5.3864978373339	-5.50494532107408	-14.6332451717246	7.25978753842739	9.7297302481088	1.51359011688102	-4.33544556393568	-0.240355949549603	-15.7694530346449	-5.36390947925456	11.34928478023	5.05118832474167	9.50964615137303	1.45882375779946	-6.76429948549747	13.7088927019458	0.18856964916392	6.34939631201622	-3.36190149637861	-8.87272428764334	-5.33328260386425	5.35768609949015	-10.663598782017	19.7963602065933	2.72853896605155	-14.251629601578	-1.71456875156406	-2.8045545267041	-9.87660980749761	8.35830406289715	9.35204122138444	0.790931858544568	5.63422815682098	1.72602305141617	-6.98826178150535	-16.7358148055393	8.19152550449028	13.3968253799145	0.327365971519437	18.2507241402482	-2.25899738520702	-2.71176758028481	-6.65690640463939	-14.6680094776901	-2.54097229771598	-5.40920295128134	8.92959367838185	2.82807935083776	-6.05017494510019	9.97645200875622	4.07115547426437	15.3273769534883	16.4674776514906	11.4034837677541	5.71190459931399	4.34372743935804	0.226674577293904	-5.55402178180432	5.85219311249833	15.6990247019413	2.49808270370116	-9.10262792553258	19.19023844062	-2.54152726880275	11.7479177133602	7.61879990216204	8.42065991776775	4.95095287033014	4.33164901717586	-8.08841966689764	-8.01688206117832	10.7489949860968	0.621971969334751
"g6"	-4.77894250131503	-6.08264388186834	16.1312515501642	11.2894802016801	6.32021306202745	-2.50309267664606	3.01227210936552	-4.52463762678189	6.23843307432641	-2.1510134648481	10.9563929326108	-0.561440631433226	-15.9015631323165	-3.94695969790404	-2.23569649501541	8.76068618599308	-27.760607877441	-17.1175021730206	2.41546547519033	13.2994532368516	1.65497423078783	-5.53799426035537	-2.43146457140513	3.90855454753132	5.68204524580205	3.39781570267398	-0.458883896489237	-10.5097942574832	1.52715727781187	-20.1874558178244	-1.19582155534588	9.89542191157347	0.0597150517045756	5.54020832060444	-6.67595185579541	4.87049106420188	12.6487592956779	-0.878129870856391	23.6349195973393	-4.94859069618294	6.45611517254814	-0.7036071340068	8.26516380695297	-6.06847978563025	-2.82923720607943	2.21518433021974	0.232163452061736	-27.8427250593577	9.73560821109619	-5.57590306561984	0.0326967140295615	3.83126024469307	-6.50786013465135	8.2234800713837	-1.72897903350496	4.6685579780442	7.17237464209328	7.14969038341088	16.1264352500758	-7.45932978236338	-13.284352288943	-3.73083459161666	-16.7000280323132	-6.4772547785388	0.544322089878184	-3.20206337532764	-3.87716696131463	-4.86323641096876	-20.6388679077264	0.631354754806153	-1.65428582044975	12.3787906906877	1.19320637651092	10.7951781396884
"g7"	11.9418336683022	-2.43987567360473	-8.03079404875568	5.05581425531838	-18.091914572963	6.99667537949197	7.69951085843014	5.2774094185705	12.3564273431261	0.887639718174958	-8.07488001842049	12.7936800963257	6.37938963840248	-5.04894210592041	10.756827272802	-11.0716596823789	6.99055143638049	-4.52571899554341	-6.06554568495697	4.92014547954978	4.15990785411983	1.82668009382476	-6.7323848633541	-16.34470173507	7.48891298088804	17.0124845150316	-12.5888788382401	-14.3328796861881	5.55776392469521	-4.82637743093845	-2.43345216146985	0.218294904720815	4.43859103604888	17.2103895040406	-3.84627800512091	-10.4585022552912	12.7606390675761	4.49137374464338	-0.96442756246122	9.74794602721074	-14.7650250790769	-8.5924461055871	5.09943438234943	-2.04244762100394	3.84932272066903	6.78349594381888	-3.57717730148786	-6.50150936136635	2.88861665483756	8.70657540877753	0.149853088812862	-26.7192724029228	4.56261688013318	-18.3852530615298	3.2137814795301	19.7806626956385	7.09189167648995	1.1907004479419	-9.08124736853948	-2.53517287377162	7.27878892275351	-18.0049116814703	3.44271433601193	10.0050747786493	-4.29817520606363	15.067024817377	-9.38912457154824	-9.98398230492747	3.36415317514352	-12.0886525363389	-2.26470078596925	-5.15066603651093	-4.52422885086354	9.62993975836334
"g8"	-6.14035210857108	14.2525549726446	-3.29075056583559	1.2939727063158	9.12543472039903	-6.53627603587117	3.65696312564313	10.0851740528908	-2.59760437506359	-3.91115128102688	-9.65999134244382	-11.3642437170265	-8.02807630952667	7.14435507167971	-8.65243906106921	-12.6548636651071	-4.73901701234386	12.373710026911	7.32879752456812	9.31272623199325	-0.00270137404500767	0.0799567649219348	-18.0335102958169	16.3629143160786	4.97253618714585	2.63790217073712	-2.90800106762984	8.02906536577099	-7.14991049320096	-9.85262299594282	-7.5288338140582	-8.17085563523714	-7.70705985377848	-6.77270826025627	2.84282747143222	-10.8752424045239	-0.603959155106751	-7.97471600293398	-20.2872450505917	-5.88028787779446	13.6462865985532	-5.05151078291888	-14.5972642755594	-16.4294168950975	1.52422755209009	-0.368528693784766	-7.66913672243929	-7.23851038466127	-8.1751353430414	13.2866518109232	-3.71419354847671	-3.03134415642527	1.33873341583155	5.39051602983058	6.16872999580979	-1.65494916092034	2.14983829229507	-1.44556299555323	-6.93634270715606	-2.54270205870437	-6.23585222970105	-6.81159541905223	-3.71188092805551	-12.8823828014383	11.1964350845335	-13.3676949140893	8.44487296595984	-4.54288718559414	7.17945103733028	9.11867609369461	12.711828808665	-6.91079061449255	5.11664359585853	20.1049805600485
"g9"	-4.57532144990326	-14.113597420178	-5.72546493266068	4.87997133513518	-9.80802561996642	-19.9467307135423	-8.79785660679281	4.84659381911946	11.4393308142109	10.4079394319799	-5.24921533357337	-1.69260121611017	2.99273496895055	1.27282876117397	4.54946666135678	-0.230419366955375	-16.1332402450575	-6.60875571703644	6.9265654219468	10.992848589191	6.52092121143325	-25.6100557790323	-22.5854914219293	-10.4032874540852	9.19063835381264	6.98228619844444	23.4343768861647	-5.76622211685746	3.90424414393064	-14.2230666146738	-4.50608806561832	-4.10846771718929	4.95383477414731	3.03822601177366	-2.16470762246346	13.3642424194987	-5.18588237986039	-0.797525929267292	-11.4388432939075	-11.6794997109629	2.06460806479577	-6.83778687744434	0.646190863843872	-13.4277825444805	-0.906853676591763	-12.0313022451754	-13.2476165609617	-8.83020919984702	14.8539564195988	2.1150473116406	4.4982901424389	8.42460669451074	10.1301552007161	5.15510953201257	-6.81181827849463	2.29370919176594	0.0943886455480044	-8.03643715655377	-5.4162435638943	-9.19097452972749	13.4391899592874	-15.9635530979791	-8.11017277322075	4.00597256924912	-1.80994449918487	11.3454787531414	-31.0317269822771	5.09903539286923	2.58464833919557	26.2933363718604	-12.4795813931023	4.86243153684829	-8.93036089060046	-10.3402064833647
"g10"	4.3088845167375	24.7854077060541	9.00779158774812	20.5760003930314	7.88032755308045	-21.4275978914941	5.09674199040728	14.0415998894887	-19.0154844616604	-8.96293043039418	4.31281856026801	1.47675196722457	-13.9428092066	-3.77170181594798	4.7804748785143	18.9597046265766	-14.9704938441901	-11.8070217410491	-8.93700411027828	-3.47378992354434	7.90948794892468	8.81635826826096	11.9447316455102	-7.18750681365475	-4.81338353114136	12.8152487119798	1.92003775334236	-7.28995839334356	-10.0508049978415	6.35727519246344	9.04494417236898	-5.0485392638029	-5.05713636171356	-10.580661126478	-11.4139780436081	22.7593943920158	-14.0202922077647	8.28396613684213	-13.886667725383	3.87574394289715	0.542763960992397	11.8682665828046	9.77977664056315	-14.5820233923619	19.5018260127838	16.9826164508331	7.4942748141375	20.0954159670181	3.62556508531675	2.80574277255351	-9.86252940422308	-2.2911528823438	17.4001994712143	16.6843611848485	12.6684176960497	9.32025806858816	-5.52538119988634	-14.079052020114	3.48975384158867	4.7648224143453	-9.05698026237154	12.1550462065465	-1.13686378165357	-6.61985427263184	0.589214231798126	-6.02879003480198	4.5267122798176	-7.82966229494824	-2.42897181819359	-7.38313822261139	-0.231169132905179	-1.14743448523271	9.72745950532345	1.57306995025357
