"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"
"g1"	-5.20185533817274	-9.67394310494345	5.95562155848985	6.62522761340088	-8.59100243752499	7.27511891409875	-6.93864416498767	-6.75965211702376	9.62974589137329	-8.65369063272831	-1.21538041787696	-10.4681292650214	-1.16485306507331	-5.89060378336178	-11.6690194469569	-8.29141886897881	4.48285103961617	1.13370574893482	6.08089129540719	-3.0018304602599	11.8267001744277	2.62251065718182	9.25643932037938	-1.95070924109426	7.42331870681056	13.6716855238561	6.46846734422074	2.52381916864753	14.9801454433338	-0.680918115869361	0.0683204869041862	-4.87044473971117	-13.0522770572617	19.7950424405945	6.2106215732303	7.9423645756179	1.04914875875856	7.88934285348968	-5.84556699926697	3.153543326448	4.22927776832879	-6.49053755388536	-12.5530248253898	-12.1536387274351	0.13242350234847	-22.5084122539057	4.76905766389994	18.2137611347437	15.3188065150287	0.790013245893878	-5.64304562268865	13.5181265295747	12.834384010906	1.26704280874258	-4.11345618818924	5.84584151758202	5.35490585773472	5.64234802794874	-10.0133252351866	5.50790100284635	16.4799452515331	-4.75000784741727
"g2"	-5.50899415490768	-17.0025772937174	9.27575272217491	-14.3901021104262	-23.3443946696355	-9.5831541176659	2.5666919693832	-8.61847532931266	-11.7514070839419	10.4820602860933	3.90054857353781	9.01821613642817	-9.82923281502599	-0.834308981445625	5.43956649198372	-0.746315488312659	6.96486916955798	-9.57335924447321	-12.9322429346938	1.60825284575084	-14.1870707569618	-22.6396646136974	-10.4662493536906	-36.8294320445485	-13.9560797187409	2.91603835981584	0.701663831016409	-1.33591478003821	-6.1732218858391	8.25377102645559	-12.0671244414783	-13.7941026524831	-3.5418180449253	-11.2130134544802	-2.97589309135781	6.16463461461298	4.4481477566935	3.07546476734776	6.23041370727666	-19.9414367634783	-19.0627448793569	-8.09444993091745	-8.84374975792048	5.89903407495957	13.1836614042128	9.53947077658212	6.50469322835214	-7.45039343135063	7.71737919713402	15.6304811610461	-7.26415466645659	7.74706256162096	5.49830743936577	1.3533189283456	-9.54820806770209	-16.8992794002928	-1.80635302931677	5.682164500806	-2.8868335159537	24.4664521084812	2.03455731652081	-12.0384378304917
"g3"	-8.43885631533933	9.10638222167063	6.58622344233129	-17.3131813105552	1.02279372303155	12.3573023652195	17.0669445066396	11.2406300794163	-15.1417006113553	-17.8245293288217	-15.7638311903493	-4.28025967737248	10.1513070888641	-8.05163671425382	9.43477626692192	15.032600095252	-6.92244245923907	0.384008581004435	3.78164182249491	8.06615434258686	-11.3853829209231	-8.41965916601497	-7.22434188298598	8.77304087046061	-9.13625695748664	6.03399587182029	13.7947407203554	13.7562603137094	1.12407751250128	-10.7421055544185	11.1472050537153	6.15833992912827	-2.15238433978209	-10.4367493672639	-7.38232068622989	-21.6569129245861	7.76868833334444	-9.96258415293201	-0.740934120646393	11.3719364093404	-21.5180927217427	-10.893109870149	11.0923964102934	-7.29372294465778	6.73007830997147	-7.09741763430433	5.05180549413375	-17.4008364504755	23.0484280716842	6.97707913499455	-2.76586107176321	2.29605405417991	-22.4080462636526	-4.72516529721616	8.71515095120098	3.5817163342871	14.9389516346593	-4.47908717348115	-8.94882112106008	-9.66292231657537	-11.8203147882079	-0.0525152745744235
"g4"	-24.9284308569908	-6.17617293528096	12.6679708545683	13.336811859622	-21.8846321319259	19.3204103784334	-14.44939063412	6.19292376557143	-1.99061277226099	-9.15807289773197	-12.6181178555043	19.3796561843571	3.37805402450044	9.75131139329513	5.4245772937746	-9.88365857416012	-0.154412818890565	-0.234381515850406	5.50329671753883	17.0502312117868	-0.550630131068284	15.3888859661135	-3.57507509726655	18.3138000754767	-1.18323086850851	6.11086180444235	-16.5454851248496	-4.33751948672506	-14.7145373356289	12.9338011306314	1.65568022082205	6.72689973460045	-18.7581243308711	23.8811142294777	-5.74413235207725	-0.972802691228624	1.56620327638815	-5.04516334824131	-2.02538152200814	-9.2609581272137	-1.792124954242	-4.2899699640336	5.81634646965319	-11.1367580778097	-10.6843861955479	11.8805864249499	4.73953536911308	-15.7671337231692	-5.79304531455654	-10.3830095377242	1.44549409767789	-17.6994969485327	-3.34302571030218	15.1686373278804	-0.790236098426942	9.60568996437273	6.95842234667875	11.0279853340244	-7.93373306713359	16.3284811945622	10.2584262010357	13.7188275782117
"g5"	15.2831491329857	-3.13314686942943	-7.6362207703281	3.51156876136876	-17.9066919375547	-18.4984229244968	-1.45805757229454	-20.2344159654281	-7.48082784597075	1.37335872285989	-6.93297179814386	8.86309057656793	-8.91143625424983	3.23268089939675	10.1593219375468	-1.76208946926216	-7.47279924746775	-15.9908494513281	-6.77369715206468	6.001961742337	-3.06019093249833	1.48824012079639	4.99577467632441	-2.4449000579547	10.2169484528639	10.8836277046627	7.09644646758345	7.65250177289556	-1.4459214958866	9.6153975275514	2.64760433386806	-2.34129539254906	-4.44761120348666	1.61115113684455	2.22533704102283	-4.70788057916382	-8.59047700104682	0.461467420985813	8.3323858308631	1.82795752010861	7.49148609405633	1.74494137691114	-4.95670058195065	14.6938050922164	-5.42509970238754	-9.36998677684243	4.24434591692426	-4.36846461730422	13.027275952308	0.761100460216268	-7.56941973601646	7.14889546410339	-6.72990930950189	19.7688415415091	-20.1640222935556	4.21258459817088	-1.71976822279913	-5.36749964572295	12.0220118953365	9.59898495516753	7.34495904194494	-8.18700441582604
"g6"	9.46808769785792	-3.63880271221198	-11.8001280033721	-2.4437240459469	-25.2534987454047	7.53781037736612	1.86118520969468	-3.41074383219662	2.75679979764837	-2.98037405092938	-11.5815889950266	-14.7508844381197	-13.3707742613333	-0.188377529285347	6.04572608286206	3.36116340619463	-12.0013295368908	2.69294604974794	-11.323643961533	2.54051201256736	13.1581142198947	-1.16799099808076	-10.0756497450299	7.46244545120252	6.43751593420396	-3.04870764744515	-2.51317426371287	4.4046367088182	-18.1652701859494	6.08608145472042	3.89703460502652	31.3255339192192	10.8957512800842	-3.48403402313452	-0.745033193502108	21.7110784888293	4.5087689948203	-3.76956634318907	7.46135297472616	2.17391143704495	7.38178148512119	14.4924372318597	-13.8916518932059	-9.79135665749174	-15.4840128581952	-13.2868407737983	28.2164028848734	5.41052877168245	-9.8520087481902	6.96087075399638	-4.83380366337987	-0.00348794332484258	1.11896574406494	-1.30540900775031	15.2170751452089	6.02364512626983	-11.3337043463994	0.410734956701068	-5.45623369307058	1.09832021027706	1.41361520577774	2.39342235950447
"g7"	1.18814975128537	-10.599726335802	4.51525404212659	-1.21689771574361	-2.61134074499364	22.2342128690638	0.886783068451818	2.08258307980369	7.29473067137635	2.32259111874028	8.32269772715464	5.92816498482456	-2.17718206620504	16.8427888889567	6.76645681473997	-6.89724191547855	-3.3478459612223	-8.08183776134773	3.6579443746063	-15.5446927984276	5.86038944009133	-5.82546059918495	-2.9881658923779	-12.9217929170595	-10.7635198043945	8.66926160386946	19.2167413988936	10.530934124224	-0.230329007311357	16.7825022641628	9.05758968829053	-4.72870804333431	8.05908671379676	12.7394629754813	-11.6541395065292	15.8814790040529	3.18779735865943	-1.83433863641876	9.35350179970946	16.9365134429946	12.1039922885326	-13.9365327234073	-14.9938289727658	5.42440317395145	-9.98482625358157	6.08293811460029	-7.54264629541338	4.32552625432793	10.7333307701792	-4.16071288432832	1.42672687923999	-0.662556442547692	-7.03229267649492	5.55048542893716	0.0947021020474804	17.7873871962317	-5.14049613151832	-5.49871938698654	-6.3783016357582	5.36395209992729	-11.590869877296	-3.27431520526061
"g8"	8.68569710344231	-1.34917421641782	-16.3093816644556	-3.46665203106182	9.59802923738126	4.04486915906652	-1.00737969667641	-1.12986982603987	-2.11486977904876	4.15726855529766	-9.53094440382742	-2.56613150423638	23.0613518559023	7.1578258391056	-4.22852439070695	10.9235664812207	2.02859756648631	7.14682982249152	-2.67968549973516	13.3919024119109	-6.29684661149845	1.28081906699357	1.74340260070348	19.9290386663756	-2.53209857666086	-9.1829661489446	3.48568201186851	-5.89560144848677	-16.3212444057095	16.2703962027191	3.32328188634809	5.23076210299907	9.1418831269227	1.87034847911639	8.35791833527394	4.0060217616201	3.3814131085518	7.06206124591864	1.28054255734687	-9.94900809502051	-1.07081216971151	-13.4677510854757	9.98592931761321	-18.9893553712936	-8.12348227973422	-11.3094647329605	-9.28119471209149	15.2621457150186	5.27612236726447	1.21372696554194	10.5573931481361	9.83019113158252	-3.05770979314097	-6.73273908799	-0.136463402881183	-14.2313169328732	-4.6181482257446	-12.2241186621651	15.2651669376367	2.47212839147078	-1.88438729236581	7.56889142889654
"g9"	1.22149329991896	-5.10233223455177	12.0246082176545	1.73147388730415	5.34865351777589	-6.48712115363653	-26.5781855323672	-6.25352351127032	12.9804764518833	14.1673992725383	-12.6207522381856	-6.63887228128434	-27.2646384910946	9.66546687584233	2.02192747569123	-2.19068635051954	-2.10662616806839	-10.1518032047231	-0.615539025581341	-6.41314831717203	5.22938519191845	7.97806500403479	3.84771773974416	3.3144640042033	-3.30642638812612	13.303516927871	22.5258741524085	-7.34894003332907	22.5816194390148	-7.39003956431131	11.7205875831968	-5.50828104431693	-17.1509342969254	10.1858157297688	-2.58980282956012	-14.8023371255792	-14.2256856686379	-1.99335664973396	-10.980775523307	-8.21156178210481	-16.9786690363201	-10.6223598174537	5.22627848707974	-12.6265978475818	11.6048406977499	-6.75852939120873	1.84756821259897	-8.69763577842459	-1.71357918950054	-3.57684739876661	18.1230360791897	-1.15599732263955	-19.7415106707362	7.34763975595338	0.907953542308958	-9.98332448472482	-2.42375735698899	7.86708339945439	-27.0229250513303	-0.869942475012407	14.1261602756607	17.2381709828967
"g10"	5.4806800400041	-10.5365221227072	15.6389679555027	-5.44015009601636	0.690799548803601	10.4963325137868	1.32599893108514	-9.73529090657393	3.98506400903711	10.1195169311084	-16.1716966462331	-3.22710154734041	-0.195511539508531	-8.80437018143962	-17.9512865060915	19.4722993390734	17.751066623107	-7.70615224583683	3.84499148725023	-4.65720982830756	-1.49340425042474	9.00658800220631	-21.6885267519085	1.19736703604337	-20.4044304189584	-16.5101804090411	-4.97299794101227	-14.4969714250935	15.1146550579034	0.474404397284091	-19.5012616713279	-14.6121180631688	-5.37870087386736	7.77149138000718	1.0196745595692	1.36940131803273	-2.70174450146246	6.60143690479889	-5.56216493606075	0.493152886854675	6.4948928473285	0.0525043560632255	1.04644267615092	1.35432698697837	0.0424660405418839	6.88495520087562	-4.59124890277445	1.79914176964759	-6.62595642447471	9.16832271283726	-8.25759748715397	3.46748881411195	13.1052307847615	18.7879332089664	-0.327719888351958	22.4503212874997	8.57786408266306	3.31423171586029	-7.26509984815198	6.03209709044021	16.3491958504769	-3.02705517120996
