"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"
"g1"	4.46509355171769	6.65616924531386	-8.99660168414129	2.91309519400753	7.84534397951731	11.0516887687335	-5.00533202884153	3.58040728382606	8.32795196584572	-11.0237473728085	5.96592942561951	11.207948630545	-6.25083215431214	-1.59532320854573	-0.992422830956249	-0.930612948201158	16.804030470654	1.86922423314529	8.27799848507527	7.52457921141575	4.83203305412848	-4.54987816876758	-3.08583004067383	5.72777663756987	7.11195811510283	-8.62159848648626	10.1524130906486	7.07705782394527	-1.06719092347761	-0.229360296458478	-2.71806605587823	-8.64719321455627	-8.64774495552654	-0.0622201589973497	13.9525289956165	7.78089842347152	-0.944525284783639	-15.3845414647369	-4.82246856643227	14.356625443732	-3.27365543211623	-6.18529656771535	-2.04748010247903	6.69459865496889	20.7385762877521	10.2980757484919	3.50372659404858	7.52338186420264	-2.8061065523107	-4.76691276944427	11.3681988220963	-6.22789513342317	-8.194152190451	-1.90674322147553	16.0708804505419	-3.71625148455846	13.8865907713947	-14.0626348237019
"g2"	-6.38298521718669	-4.17938456800012	25.3066646888005	-3.70159982596867	12.6915832684744	2.86508038316574	9.13398260824683	-5.94246743218961	-7.11992105892928	2.2592263208089	-15.5842201065641	8.65056457410764	-6.55217174455372	3.01802804680413	-0.808994462045959	-7.63297409356972	1.56153585142358	17.8768313258837	21.1839048933636	9.5810860314142	5.09738428339353	0.310419671131848	-4.48830398112483	4.74991061727758	-1.45667916241536	-0.878569395058106	2.82353935234185	18.9539216392913	-13.7823246874277	-6.00809149911075	-1.382798656834	13.8606819140855	-4.29309353720032	1.21380288128902	-14.6251505172858	-3.58015687353626	-2.00755090229921	-15.697045001854	16.199210844255	-4.36670304418382	0.611023623581458	0.0297527769546253	-4.06218045002343	-2.04240482536204	9.95053693894393	-5.67356068618251	-7.76895859482793	-11.1571313221099	-0.189788873043576	-3.2556879611653	4.42545420430636	1.28989185746188	5.38409026324454	32.2521837158985	-13.7387931019449	-4.17933557713938	3.97326920305701	-15.7248271676195
"g3"	-0.647495758056992	-11.0810866683728	-5.93823878598393	-1.8849672229144	-15.4652617317564	0.805285330124941	-5.00408067130776	-2.04263848379806	4.56287408312394	-8.26431843384084	-1.09748042428652	2.05463617628879	-4.14622359007724	-23.7657942820508	-23.7349883028021	-13.9530774861525	9.31535135941206	-10.104123662581	5.96720330580207	-10.5100962874879	-7.63269152562676	8.88858565055936	-5.33585296109876	15.7546066160073	12.303545371662	7.59612826421221	-1.4519799039206	-14.1041583286876	12.0583279850645	7.24888633875774	11.2526527071813	-11.3330651465617	-9.6965534603688	-9.13902098216746	8.03563695428447	-2.13339716657608	0.468403801478373	1.25615608146804	-6.54485166641409	-10.7308570002634	-4.85379037917267	4.7349753254379	-1.07968321008016	-1.70154811590435	-1.76957348260741	4.51030780931446	-5.41058209036059	20.4288293360173	-3.98325051300639	14.3562165096464	-5.12172496055452	2.18297998167078	0.882392149627332	-14.0082142468761	8.04044476348706	6.72222041053985	-14.8362037425799	9.52203386651857
"g4"	15.4587654336274	-11.1561506999075	1.67355816867807	7.72333107975561	-8.50239567090577	-9.36986710794464	-2.42534993596224	-3.3113517773476	-4.87478251379901	-5.66539878263304	-12.0027802367024	-11.1978441956315	-0.241681346204426	10.8485194539833	-0.000781607139363	12.8581559271859	20.5091819082344	-6.47749123586979	-8.6621038948088	0.453393506217114	-11.9130682685973	-6.05587756191291	-13.3801365593689	-12.6862642534203	-4.72869276008132	-3.82463782885501	6.59539256476762	-2.61441879385497	7.74842626715119	13.5473665802342	-18.0692164204175	20.4389923998521	-19.2663386504825	3.04062807039659	1.45028180116502	13.370978298549	-4.85051068982303	22.2896602371044	11.5182245759551	13.9966470938283	-5.10903594237651	-13.2717594583373	8.48259702541803	9.13780207708068	8.10585451182029	-24.1512365735845	-13.4860478709089	-0.102484154962946	-2.24211985365068	0.346686489428757	-0.335953067914797	0.0736476065631679	0.0021185307836292	-6.07006072084771	3.49430545528108	18.8792539499812	-10.545078136139	-2.85015951617977
"g5"	12.3934470666837	10.3968482159766	-2.33721041130429	-4.28214479870988	-0.187628668710914	7.14678817537319	23.581947658517	6.89199055073195	9.91857905520216	9.27800892133888	5.79901838966059	3.01187055725677	0.646530304844302	-22.3042852966365	-1.27677308712252	3.92350973299248	-2.31864401704027	2.98193581874313	11.4626895811318	5.48741006110032	1.69494103861746	-11.8825457171878	-5.32004013207721	-1.99941851354404	-12.6730669287029	-9.31095751001364	-3.24968581555469	-5.46434819906937	19.0269689538554	-7.07493818018373	-18.4730565065892	-12.7585695003697	3.86005231423096	4.28115323055863	-3.96754273658531	13.9045284486573	6.56814006786695	-10.9772340091919	8.84919129865783	13.1968363798053	-8.1085553038773	12.1261817965337	-10.5069524147264	-13.7917046035522	18.2778252714614	-5.40177604689558	5.01173510652385	-10.588016600843	-8.87204891890302	-8.67367358660112	-1.40567122906927	-31.1971564153374	9.88360313757454	5.34365879439538	-18.4894111331325	12.5471847324606	3.01443404271892	2.86602293420182
"g6"	3.04402781067058	-7.31234674281365	-13.0984036055642	5.51658854555079	22.5459888146181	-3.63651073256376	0.95168055363524	10.1674386121135	1.55377777453596	9.51269421634825	-6.00546951199398	0.865600437812534	14.0496970816967	-2.30269355528874	-19.5155262339136	4.84920264360389	0.353764665770598	-2.88235227709637	-13.4959852662643	1.73194118862197	21.9613554920385	2.29868898569414	11.314367180232	-4.29352705921128	-15.9373169063011	6.73203388726069	15.8738943506332	-4.08062186365736	16.8480473107949	-15.6651771530658	17.0847143061225	6.64075187138685	4.40687965191981	-8.05361633785113	7.98928036849487	-7.28109546341042	7.32720207004634	11.1838083119688	-10.3457323267755	-7.97280363840009	-2.45740858512009	-19.5950723451629	3.59737057170595	-9.06233925073309	15.3632239661011	-0.569150554895543	5.14815741380295	-12.7734562099224	19.8079601647493	-0.108635283397676	6.55272524868448	12.8249873367163	14.2010800372806	14.6894230693717	15.5203938200351	-1.47860807932451	5.30397374621863	10.5037382347663
"g7"	-8.65974187471338	2.14510844230188	9.86931827608454	3.47377637277955	10.254430518275	-14.8226519015457	16.3507949826839	-0.947166507487415	5.15116819394923	6.84905809546048	-3.80177030430803	3.41678138968899	-9.33910027968505	-18.2228049070567	26.1341377750149	21.5436670158326	-3.5013384435496	-8.38180945505709	-0.951536702767661	4.47768286126818	-1.86738127008292	2.83366901001873	-4.43839472408118	12.2873426267135	-10.1863222405304	6.71167857830956	-0.771816610407204	0.808928243283039	20.6351280049445	9.66695335609225	5.5292048174065	-12.0323393984252	-0.286712888190085	-12.6444373026782	-2.36100575729664	-4.12511319407876	-7.47437915858832	9.30846674240131	-5.7737122649615	-5.40290444295966	-4.02433091691598	6.74992409764458	-24.5106809892025	-5.68169272502717	-1.41203520029905	7.23612840338576	1.84200707870246	-1.5670272866176	13.901395009119	-10.7957674720119	3.57765627821953	-2.1823326049344	9.53353930983619	2.29562756905117	1.57137443500734	6.81924002637725	15.8714612160533	8.64271318666055
"g8"	-10.3390366069081	3.17798669403354	-5.18656111783425	-11.3716636048333	9.26664818276223	-7.68603206243494	-7.95322511642038	0.864253808814443	-3.74887885187865	-5.71819347702078	-3.14487489684708	4.39457509664758	8.88252978377478	2.6089444484943	8.87138297259584	-14.7437571964238	-16.5572854623998	-2.06461012467499	-8.75124187132266	3.2107484780146	-12.2483901475118	1.07730621901443	-7.54632152702252	-12.7275786239231	12.0173234869041	-19.1181879008035	-4.18275282186045	1.77809423179064	-3.95255372906517	5.46301041759619	10.7394777079934	-6.16937293084068	5.80829196205347	0.351064578106556	6.45809926960857	1.27629984704234	-0.0631787603035499	2.50082281091187	7.9446999682657	-4.27003658774571	-12.2019406557706	-6.74374850281723	0.672985808442622	-7.92417804717144	-4.36499530924009	2.55321505250411	-1.53964726564943	-7.15043830514334	-0.0700025627270041	-11.9327415978549	4.94706718657198	22.1957139324716	15.0046884994149	-5.34648761769461	-5.67753344947069	18.1784113932934	-3.28304568834792	25.7861914982423
"g9"	9.15342544198663	1.40098854993814	-14.2730549569716	-6.26412451750743	-15.6936934385648	26.7810594587885	-3.97387785917145	-12.2240487169356	-3.73430254560453	-14.0670491481541	10.7785542514735	-1.69952466122355	-0.699472037693947	5.63524145841582	3.53542505271234	5.29457001322636	-2.71867725728913	-9.83208742839372	-18.0728682232374	20.0958296280158	-7.02774047072264	-19.3040275304422	-5.63832362923582	5.06006868103995	20.0461463477564	0.724015656803114	-15.0015597611007	11.0095160631128	4.09309749149109	-11.3780154929107	-0.97867024822666	6.54040974444384	12.594767540419	7.35434512173209	9.31292944434488	0.451121805227543	1.39555154911439	-2.61084602553637	-2.17300791764732	1.82135122598572	2.35937022301318	8.55716685907985	35.3817038231374	-28.8072341336748	-3.43349007591169	-12.278166090709	2.36486897910413	9.80324862762704	0.969584773026242	3.11013952883563	12.0708710239301	-15.7935518978728	12.5680892148096	-16.3078967979002	-3.85155537505131	-8.31845027552756	8.35453166032825	-11.5700017842398
"g10"	-6.61200993890774	-11.7902605551175	-21.0528256843405	-10.5595042081528	-2.19453221962474	1.71429899735496	21.58391673312	6.26144026861493	1.11766134579378	11.480255869546	-9.91683145350734	7.02824761951961	-21.1666416693917	-7.26108876442853	-5.47994687444484	10.8154400231847	-8.94716139056417	-6.47817172091391	18.4654303217684	-6.67920202588465	-18.7511121531698	-2.55455171643714	34.5488787103473	-13.6191794562634	-9.20607158538091	-2.27763789107953	4.69390387913549	9.42435868368795	-24.118028426158	-4.80661517718972	10.4863571894021	7.4367886761054	15.5162562537281	-0.598441192919249	-5.75850828494875	4.65355286836117	-9.51104487996997	-3.46516817434202	6.43752345830735	3.10056130720671	-16.6739197072382	-6.61700145755547	2.51012138656334	-6.87647491675734	8.60866036058276	-0.330355668109412	8.9625353750843	1.8739436569746	4.97262469564826	-22.8162179805545	-0.0224536534113161	-12.4741554850212	-8.44044885050277	-6.13746198094777	-9.1806434130036	15.5337469263097	12.3091657510623	8.94739226043346
