"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"
"g1"	-4.80210207437743	1.01282543602749	1.52080583740884	-9.99205486032674	-1.60956181529917	-11.1071247267101	16.4325569296155	-12.1130733263509	-13.9180540320957	-9.207255958195	18.0083969081075	20.0526027267465	-5.659902032214	14.0029359546292	-23.4142225579128	-20.9932331474912	-0.260572136448081	2.26430952548911	6.73650436546393	0.931724846527307	-14.8071295570242	14.3313790379953	9.78962436203383	4.53745758440328	15.5712751496316	3.19142636861072	6.06640628942447	16.8307883375102	0.138190613457005	-11.4953649842743	0.650958313321785	3.17330133001974	-11.4627256590957	-18.9642263220995	-4.38173636237791	2.26666894014483	-5.45108672169742	-2.06023874839003	-8.91813919598824	14.6553890001369	3.0096202662244	-1.51949182883649	-9.69701955319195	0.664149605567435	-19.0120014070766	19.8157295366556	-2.2885235828316	-3.42716777224898	14.9006233063933	-14.8651267529994	-6.05338863571743	5.97286386084016	6.23054405005411	-10.6978873170796	-13.7917157454885	-23.1610039883274	23.7639888975893	-5.35708903285582	8.91890158723469	-16.2995506635059	8.61019281387766	15.1795624130489	18.0634098056463	3.23229912931938	10.2955102277639	0.421098295972066	2.56934879902342	-0.707880157497753	4.28913881593229	11.7432955174899	-6.48383379292248	17.4136443719519	1.23535405672506	-16.1865446851052	3.16149164697888	8.28425496110755	-2.56832020096307	5.03328970200001	-3.72138884969274	1.37468309475273	6.22474337900911	-12.8171851929512	0.0564624270219251	0.699028694376355	-0.869183543009528	23.7491144202038	-7.7257760682986	-9.95243929005539	7.71693614064875	-3.97712552321801	4.59037195737094	7.46631317505311	-0.563380661107852	-7.52075845026354
"g2"	16.835953624685	3.58726568562691	-8.62732964314301	3.63249297915561	-13.0036211872137	-8.45392321776574	7.3579010371518	4.58437297181695	-25.1055205884382	-3.64505390969963	13.0656446306261	9.86839239272932	-5.63923720704042	2.82656110678278	12.5540378655543	-19.435436889377	-13.1697295500926	-1.64833686261006	0.474299244209194	1.67553755685376	21.6841447243613	7.89204695155105	-7.48644276199214	11.435813287427	-9.29338145986102	-1.79609641554215	4.43274816449504	-6.24231720994453	-12.3885866886655	10.9640265994416	12.3145825675551	2.1091689856355	-11.3940621868011	-9.51114391049192	-2.75376673415344	-5.02379304632947	3.16482571976982	-15.8683403141305	5.95603940473226	7.69487588782647	8.53542635160951	-4.80714363039404	4.52153990603866	-1.37907989976458	23.4066755270239	3.29928135967454	-9.05379976855655	-2.57231885415766	1.22187139436646	12.5253488273242	-17.7303612585332	-13.978217198042	5.05718512500851	8.3810454382359	-3.63748243625534	4.377232362667	13.2092567086571	8.35730364267617	15.0343278968535	-5.18652759988252	-7.8647186935095	-20.0689709820527	18.0767309863571	-4.98814026613852	-0.516028017319392	-14.6546095741863	-4.11211196187349	-13.113767896966	-4.68310144671729	-16.2692718762093	-0.268682072976841	6.30972792496784	-4.48630983665035	-4.50350336790021	-13.0701690840605	13.3950880216688	-8.59443989633856	-16.1406336211294	-0.566229904756049	13.4856970469966	6.27664574316531	20.4804838477949	-5.87138773800235	7.19470396197611	0.761252190839355	-19.8907641536528	-3.29045046283895	7.95130260150798	-16.5251884902447	3.40679731234296	3.61030058295485	-8.64458720236719	-11.8295798692036	-20.7197565779524
"g3"	-11.598437340495	12.2126969832939	-9.24390416803517	7.47897922808157	11.1321538701122	21.4460147184857	-3.32068017562439	0.161685849808538	3.91251324460309	-16.1549129019224	7.99147437506879	-5.51697673701912	9.25500372046487	18.2772516114326	9.42713597621102	5.43321029072365	11.7357279775849	11.623470840815	-6.97749443066905	-2.91545282679023	1.65677534389198	-2.66380122938814	1.23272956048892	15.1957033812736	2.41533947736094	-20.253818114281	-13.1666806701984	8.91740856979694	12.3639532697751	3.59344989578659	-1.64578561265953	4.6975414501067	-15.0886457142717	-1.89098731221786	0.947994379839146	1.55728142008868	9.39197802832126	19.5913763004293	0.654281108369429	-18.2664866520568	-25.6245390485279	2.53261409138735	-4.38245504984058	-12.7692097447785	1.74000755883217	0.954572879958259	-5.77719561273362	-15.4843133347416	17.1078726441615	3.28695517744568	10.4986645795178	-6.40730412124699	-11.0329895207435	-0.216404390852684	-1.87556531870313	9.13362951951647	2.52304972499496	-5.09366285917933	10.425889722847	-10.9656988134177	11.4876818000696	4.92051135743475	13.043112749739	-14.3521154333263	-0.360888572612988	-0.952975371742998	3.57041092135725	25.4393470908358	-2.09507326782865	0.501626467079221	9.14267694207459	-21.4563465559142	11.6543418321995	-13.7488889412916	7.8614366175797	-1.68779544562072	7.32180283161926	-11.7733724333169	-5.10003203561566	9.57064222480391	-7.5974665651401	-3.55709240023588	3.74503405738477	-2.75123204422531	-6.734991861128	16.7361643739568	15.6110415935482	2.51470177470702	-3.38044442984035	-1.58182896341849	0.146968950228127	-0.0828617556854583	-6.39991815106228	2.72792064039424
"g4"	13.2852758157972	-10.071176850486	-20.6442946156378	8.10268892199645	2.01472869426475	-33.4896532226342	9.36757876010409	-13.7564207611085	-22.8051863261827	-13.0222030447069	-0.0848528131064408	18.7584800105168	-10.0071617356728	8.86933193105854	-2.03446579481668	8.91170545006299	-0.562465768838258	7.79905235130082	-4.89665912275256	-1.20708171139507	4.77618211388309	5.39304168594805	-5.7609427658019	11.8540665812995	-16.5811324496701	21.3384583142078	6.6434539098415	-3.46992340753468	12.0539993868504	-0.673732646062336	-8.14821855113611	-4.86919498920041	-10.216643278625	-7.49857705706845	3.03963776222539	14.927578151747	-4.21457778715139	3.11367742432266	-2.14970483201837	1.38903328415475	0.693169592270025	-6.32277683505402	-1.86112298778575	19.0306864167898	0.343662468325078	-2.01199037821479	20.3487523740255	-10.8295589812344	-24.5284680582418	-7.83807910299869	-2.68938356207533	4.45210416992683	14.8355211060657	2.58096467782105	-3.27873054705372	-5.30407141100615	-6.22948681795018	-9.66503120725224	16.1505023715391	-6.06769010856976	-0.545374565384036	2.92807469349128	-13.8083631347216	3.98763611347827	-4.05730323501666	-11.8698540375439	25.3397242362165	-5.46772783299493	-18.2936964462516	20.824298097821	5.77230528444728	-6.17221239516638	-0.141868290233073	1.4763285026439	-8.2867836600521	-6.964048568412	-9.91691601536875	3.65091642626264	-5.62621717141209	-3.55712631500081	21.6731501552481	2.53824003946404	-11.8128282343014	-4.05852225360157	17.4304857621615	14.4846602024197	-5.40547809338199	-13.5835092730948	6.35148813932059	11.640891677294	-4.39631628437388	17.8521534927775	8.81016734314042	18.1223042885922
"g5"	-2.60434147741275	7.78375512292904	5.04047969192023	3.98377386061185	-9.21385866315465	-4.2398087030158	5.39562958775472	-7.20335301393867	21.7988528298855	-20.9766961013076	10.747222404221	-4.6595614584507	-6.86180360254392	3.55381016359187	-5.29456242790409	4.18607276237823	-2.21016184197058	-0.851583297171654	-1.86564459438972	6.70715006848871	5.41372413562258	6.86257689379052	11.9247955706556	3.19490691815881	-14.0244065259447	-1.64510568349365	11.209377595383	0.30015562866334	-9.87723859036447	-8.43155568547121	-2.57635315041952	-9.59178449917887	-5.35605425908162	9.18130539892418	-5.62948892927874	-0.836826003858663	-1.97024537729703	11.0538652262288	-6.12040829342047	-5.68804419287169	15.6045775591183	-12.4545803664807	3.90695480501198	-13.0868031383951	-0.124213979067814	-17.2738443532693	-10.2778682731574	-12.9465807035336	-1.35697723059344	-8.3465577660043	11.8499980560204	17.4633670374176	-3.93429819258759	-13.5987191062931	-17.498150947471	-6.70631182613124	10.9764502759531	2.60113283119543	8.82748600181896	9.05988359638603	-18.5525892339201	3.67438452607438	8.49978282197797	16.7549565210753	-2.56269129831157	-2.04250246301252	-20.6019207114924	8.6864697216382	-1.03407503086589	-7.75314399339972	-12.1704920541666	-8.9563263550391	-0.935640866298228	10.2330115451518	12.3946409628773	-4.76962732447606	3.39447463246313	-12.6371524510355	-5.77234824544395	12.0307761850184	6.60649230252399	-15.1520708710686	-3.05929286480493	12.0285337690046	4.53660705932786	-0.0261152440647278	3.53973604065217	-1.67826952950194	-5.90488202782974	3.55963940801574	-8.38801104242962	-4.22213385258007	7.6389553665959	-2.89362599751531
"g6"	-2.22036157500182	3.41175943584959	-12.4707606426915	12.0863880439742	-19.1011078054211	3.65700915061133	6.19501125642949	-7.47418800948609	2.14183065319698	-5.8108804791489	3.69363449993202	-3.02635687467718	-3.97582871474206	11.9201629304956	14.1247001330999	-14.6226044908037	7.41528803904611	-2.38364416072189	6.66919553190828	4.44939315234089	4.81523653030024	-12.5571767241427	20.6261738782794	-5.2449123155168	5.59366539936026	-2.37793810196604	0.482482116111262	1.97015015757929	2.46098431827363	-6.67465984799891	-11.9667174503836	0.425651456721637	1.08017863633164	-7.51973695482765	-7.26679746393797	5.29868370419512	0.586882097409378	30.6333994201599	-12.5080065298828	5.46752498022848	13.1069451934102	9.43096707027998	8.7584701898892	-1.69549631618434	15.1061019764561	-2.03255405294307	-3.04626240959366	-23.123403117299	-7.32413052171351	4.33963833848544	-6.75971099725648	10.5291788635931	-0.316846106923403	13.6998958783677	2.3242136172578	-3.81546273429713	1.66753387971754	-3.16960483307302	5.79415331661404	2.4812274532323	-1.55116456014563	7.71939625649364	15.8692652530079	-4.52536544698693	-0.0820353064537087	-11.0504498612356	-13.2585058428194	-13.891687641714	6.23050390953894	5.98353913718931	-1.09936060588296	9.09487737609496	-0.936355066861786	-5.6321219840469	6.14144655997092	6.50244283682844	0.300766224771555	12.343713986851	7.39929477434779	9.41188493294704	-13.4934649671576	-2.26443223902503	-23.6947148585575	-5.78062107307095	19.0197064369309	3.06553044688188	1.85189613874946	-2.80462853290805	8.0857289402256	-2.47308059445029	-17.5667153676398	-0.0537752678932022	6.85413176966821	-8.35897702303039
"g7"	2.96832718655843	7.06321950838506	-14.7291096193607	-1.6754834691771	-7.57531287366905	-4.45310136914381	6.0134130704732	18.6249039981635	19.3110300208348	-1.78808453484876	5.6438826474683	-13.40063691262	4.01883795879328	9.19736491585776	10.9182272329278	0.226862347923453	16.5722969718709	-7.50774885166784	-4.87745619557899	-4.41345682442126	-9.52897185448273	3.12404667876963	6.42959768110758	-3.18251829104146	0.500131526458763	-20.9583928402556	-17.5840409982882	2.65427468174823	1.09039151510797	-12.6322745713232	11.4703108222002	-7.84749836116754	-5.69449948324522	6.93795461749232	9.9740314390925	19.0727319643478	-7.99886626681548	3.76987134896221	-12.9332801398708	-12.046154224801	-4.9662184165514	3.18345063458003	6.24558067732016	11.9897843995009	8.44835448752941	2.21899064536888	0.681634313941092	12.743588223789	15.2976813323394	-13.2484449962634	-11.7328601214444	-8.7153809007127	1.52126281926017	-0.837910292475832	12.565685244299	21.2941079132421	-6.43565921906732	4.21511810951476	-6.62584070671427	-14.9030565138818	4.40137212259066	-10.0171711919563	2.78648702446695	-21.1401793046633	1.70522781638161	3.74452068913443	-8.77899691690116	-2.12771041099422	1.56389634012529	-9.67310611920261	5.56428004880152	-15.4215060279776	13.4982436234543	-5.58517280624591	17.2200203046884	-8.50927269477396	-1.79127856476384	2.28487221960023	-11.650701767417	-7.73208623597063	-1.61486354907251	-3.17394257733514	-6.13555937289964	-12.1023701585689	26.0086314373175	-5.32599642576865	-22.1722374887207	4.68457731308228	5.92130898194011	14.3907624047222	-4.76672934161923	4.16713730397203	-5.13783266038926	-9.31933974249857
"g8"	0.912605246028508	9.12260520710111	14.557249788038	11.6567756998612	8.36306324957817	12.184908361766	-19.6810212502522	6.22791259835182	-13.5327715314936	-6.58977812338244	6.49435987008592	15.8768151771088	4.24689756058789	7.83755355927642	-9.1306438478734	6.084887459784	18.1793132504606	8.05202102527923	2.60979516228263	-22.221013342865	13.340200278939	10.4164607509565	15.9340274892896	7.49984347468394	3.94552940333316	-3.9807520581763	-13.354277766563	-2.75710149738971	-5.30267739369183	-0.326729847570253	-8.94759764859218	16.5625762955971	0.113037305176633	16.5630085740355	1.46509313131854	2.51944140188125	-0.759469200114195	-19.7356985063158	4.90251377123492	-2.06419538586804	14.0548190621975	1.66048148549827	1.78650767467205	8.089642108868	11.6166781313502	2.85236218398741	-6.70755431524869	-6.19139156508248	0.735014758511276	-7.90361392068792	-3.63807967119373	-4.08937373437332	2.42603298791827	11.7389164944112	4.10375238805676	-13.6092331189624	-7.50214087184602	-1.44167419894683	2.78108637740363	-8.41989829372095	-5.56369801550917	9.86173496592378	-15.0824386290152	13.8275938492622	-11.7812924130542	-3.35923933410502	0.233843511627167	-0.904162845684949	-12.6002687058628	0.540503303754947	-11.7934257433424	4.78946141930226	-8.79420147157019	-8.52708457748644	-14.6429309087804	9.73209401809991	5.18065567210379	2.3931335058061	3.56009367763817	13.6379902020928	-14.2363478014021	-15.6438086625008	0.446750062551882	-6.01469284156185	8.29545982300073	3.13431821692625	-17.3848141493569	-4.34067480237175	2.89001922388438	-14.5907922865068	3.98043461008746	-19.4293581782383	4.29043017825933	2.98956252487866
"g9"	-12.7184771915563	-13.4418601174721	4.13405421685209	-7.82289961004448	-11.2262852452735	-3.59166493648798	-7.77253281735041	19.6533128707317	-5.90444524477401	1.67236813875522	-7.80353205251911	-0.066457116009058	-10.58647458959	-5.24572490040109	0.886294905105032	5.29575008008531	14.8238479875119	-9.45104038304684	19.0119869369921	-8.72462310041154	5.44263904050513	-4.92167075646811	-12.9633996267968	8.2158016963779	-0.963617655059267	-6.39480525339407	-13.3433986859782	13.4798075072898	0.00548530171460117	-40.6437763524123	-7.37329127270867	0.757269919004034	1.14862234579018	15.1032746658631	-17.7793931333287	12.012640445737	17.1873280051072	1.63724663441039	0.379224874528351	-17.9127243989151	-12.805341167164	-7.26230974276215	9.176169009899	4.59223173914164	-14.9295768277988	-9.73353602997151	0.00358382508293057	-11.3281755385826	-9.76477083653065	-7.31097301275685	6.94218868503704	9.99141946937023	-6.55241506340223	12.0393455507551	-3.89398998979145	10.5853823477238	-3.66878629759384	0.956765331452788	-6.15833374852248	5.9779148254028	4.85783851588697	17.7150269386716	16.8856024583838	13.9661845993785	-4.28408170810577	11.7232792176351	17.1277666454254	-18.1025999994275	-12.3400669643252	-12.0567966911146	7.37933805948313	-4.49677025211162	-14.0585761969874	8.20109071899002	1.69963070922861	-4.63012893088996	-2.20026371491456	0.94036339806792	13.3245178355563	10.0732896055627	10.9693029770971	-2.46605922346925	-0.687300760823046	-18.8227777013795	-17.4027346790697	-3.39357884344939	-5.95803847637167	1.8100061308372	-2.65491126100936	17.6101463040644	9.72006206673823	8.48351562357701	5.5315627421902	18.5919446137954
"g10"	16.4207807904428	3.08480148275164	1.16699638044941	8.18488806910868	7.01295843913836	-3.88114435677487	-11.8703368085005	6.54554949572957	-16.6481318795216	1.7541098313267	16.8288661960955	9.2338220281548	-7.5224312601782	8.99178401420621	-3.10134542268579	11.8801643200677	5.42893577045158	13.8676876583641	16.6435372475822	-11.493574847746	14.9271569145672	-4.3421985693734	-9.52792574119207	13.4797923883338	8.8002982689853	-3.3349718264072	-1.40911662492161	5.00810862921029	4.800869995911	-10.3605606461953	-2.49071137404795	10.461858960756	-11.3842598029097	3.14986406814576	9.27022305349503	11.4452064581126	16.377828877424	4.86107573165313	-2.26585987596669	-1.65254058881946	-11.6269880461972	11.4023485898053	-4.87174910008901	-1.03864799395758	-11.0038400695531	19.4604745200936	-3.18423991305373	5.3315342759106	9.61971458292958	0.00179828456276902	23.69579542489	-19.896340798192	4.73454945632082	-5.07891094405586	-3.53517118617819	-11.218506336559	-3.34149687530121	-5.10102826676313	4.06561821169151	-7.94620300775796	8.53349153057982	1.61740045586834	0.0879246534711266	13.9186081182047	3.76667155754872	-1.21155921207359	-3.80308182919582	-7.82965775706419	-11.1712593203709	-6.91934090546874	-3.75014252903016	-10.925406876276	-1.2440487124441	-5.8806965966305	-10.2521763443739	10.9643083206577	-14.4092501736458	-9.35802705394611	2.50916828669547	-6.70769050592938	-11.2046009016269	1.01560057598912	6.0030846149357	-19.2822675177204	15.6959028785067	-14.6387543884794	1.25617942372278	16.9645182025115	3.99679039118475	-14.3969029760086	22.0072024059446	8.62645921714077	4.8568375497532	8.35637202038101
