"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"
"g1"	-10.4007633888865	5.28265349701487	7.44800917075049	-14.4613041204735	1.88140448299761	-8.44407713146387	-7.52527225661811	6.66715364768489	-14.309565605591	1.12286333820723	12.2402231962575	-8.27867922916478	19.7386240557376	-14.0729845963672	7.6816714324223	0.648055130995207	-2.98158448633921	0.644947046332853	-6.25304278581345	-3.40952876108849	-3.72469512635302	-5.0637272262206	9.74997343718691	2.23376256333351	-2.22468975556707	0.136306872564251	-16.9199286486459	11.6626469986292	-6.61951488732685	-0.913433504346437	0.901936037053102	1.07459995934127	-24.7941584773127	5.72774552028207	5.49739072128272	8.7229353597577	-21.7467786539615	-7.46878849554919	0.0670253343674893	-7.48154745451484	8.35712633264615	1.38654524029226	4.27198670095821	13.3616028023357	-2.58624483828541	6.08803985177689	-3.47869889923124	0.482968675173448	9.32916631638901	3.09213259158692	21.8582562168602	-8.28165170608714	2.1675108782506	-14.0390242554655	-3.76313635217421	2.67448854549019	-0.651707034938554	-21.1773288936271	4.35273141098419	8.65375544650687	-0.10538354410937	1.76026485249625	3.59267431347544	8.34947598122079	-4.05620189108523	-10.1904872646701	2.34599906113239	7.59029262575558	-5.84243041064998	6.65040444026264	0.171064213948413	-5.55213432473357	3.65217442935875	6.87603380171691	16.5720437614978	5.98600041441081	-16.1831849583292	-4.91947397818702	2.57454366814136	-11.0025089448107	18.22896518661	5.63263876654478	-8.1075638025106	-4.70443177522285	-0.846852936649295	-6.12948780569982
"g2"	12.8712392938609	3.55937075595182	5.96819255821166	8.51032985017439	0.988433572323264	15.6225724553859	-9.29304853553789	7.38187577673023	-7.47576651465067	-0.818478665516605	-3.52977937855756	-19.5651366965737	-8.05251496122884	3.97614236053592	-2.95009991325257	1.17402224202636	-4.30867712145327	1.81012061353207	-6.03996614484108	2.06914693438246	10.8611880620014	-0.72874420342869	-12.9713689447574	-4.58660280650072	21.4844634602407	5.6689713913615	-4.88894654978741	-6.33868501058695	-20.6357180564488	-18.8260739397869	-14.6137704656196	-11.7978705310903	8.62021998059711	4.50336646713719	-4.90802774230489	-1.76185347613971	-13.8719706570058	-0.703994501620349	2.92406771787581	-0.770855412957162	10.235454551794	-13.229402798332	-4.73927711036236	-1.93688656500545	19.5554828634353	-4.93335878579126	10.2379715231949	-4.66467027131801	12.5126138829417	-11.2363229615193	18.9436092821961	3.48439762869507	2.18126828748198	-9.76103725954382	-10.687448332958	-11.3580030248355	17.320198731727	-3.77610076568476	-14.0247778559289	11.8718885597361	-8.55833252014479	-13.8048300429687	0.599068431763792	10.8863302520955	-17.4901497769077	12.2386849438113	1.0964704335895	-8.84147585603798	10.7331443836902	-11.2526934665701	5.97253389365921	-3.0332565653263	-6.0683430796333	-2.91928501984287	3.31435948104717	9.35434614477875	0.477175599200336	-12.2149340488763	-14.8905082025369	10.4735972540959	1.74967156696571	2.85316083649519	-1.86211116278823	-8.61326481704563	3.40956878621492	-12.5579935844861
"g3"	-0.310904941078258	-9.28201575348345	-1.99439178319845	-7.40242102434935	-4.32282117743941	-4.33718563513399	6.80866024129466	-0.895654746844877	12.3479185721969	-5.56269948840906	-8.79905286137216	0.140993471488181	-3.21031646521513	-4.12201250290938	6.60897277001207	8.59819678613143	8.66239788657376	2.88221078934537	0.536828898312613	-10.1814973494894	-3.60496808167242	-2.00371879346877	-18.770757510104	7.16559823066655	6.36519810413994	1.27772329264553	6.79033499177294	10.1692105643043	1.26610191326377	10.1780143281478	-0.992406242726319	16.5498000861562	6.12508628065255	3.66700484718369	-3.73911534136169	-20.3544389798187	2.37149631689788	17.6264461662385	-8.61275580028006	0.864506032959153	-13.7460495347506	-17.8728027385034	1.83304516551254	-27.7130125755198	-6.98899250994574	12.7900221903255	-14.5601016646288	-4.51720088123993	-20.6601788852178	-9.84968270759396	-1.06840360878539	14.1823738612455	-14.9426175893683	-4.02480284866545	-2.24762732051	-1.7650980513466	10.6810626687056	-1.14306141142024	-10.8253782138266	14.3299440143848	-9.47380970532863	2.00025838441422	-6.10204453163593	-21.0974722216763	-8.06153828694163	-0.218144891128054	6.33193667565775	6.75465505910145	-6.39729866641428	-3.07838033155086	-9.02192661360123	-8.04918211060762	21.8016374679112	15.3137894274795	7.03487637275565	-1.37405344256171	25.194542030955	6.43910248201823	-10.0095257254943	8.4124084199322	5.36984644077484	-2.47863082003227	-13.0736914125945	-13.0807338757337	-3.13214025454397	4.40017513498955
"g4"	-9.26552728384165	-1.88286673858554	-0.923497189879871	-10.9672769684546	6.63602673445816	5.56294928010658	6.27579986448033	14.6465533265366	4.97650391497679	-25.1366538849644	1.59225016158374	1.66914782906522	9.9783566247402	-2.58268382196624	11.170142890752	-10.5166100984249	0.685968215962001	-5.57666354542829	-0.690685591585544	-6.57620861919785	-0.558939469728227	11.2421120631162	-7.40980513563562	4.08736200316852	-5.02214185186517	6.59446264802126	2.93302767843936	1.59709221172424	5.63022802020618	9.51718724595294	-13.6422256420618	-5.6529440396951	2.94605973119106	19.0262513503331	1.30437764361147	-5.00771509150319	0.924579921218537	0.992001639744905	-6.80060073073474	-4.15374929370118	-10.9655601671984	-1.86876987307177	-0.948086158593072	2.26729085120553	-1.34198952822176	4.88379466639985	-6.90914006407968	-3.0137103109964	11.9701816916394	-7.34911887209	-6.41514056317165	5.97967234503714	13.9351257833207	-1.04289685006074	11.5485997343082	1.04059501012611	4.88621165209169	-11.4842773919946	-17.9292423522402	8.42000264777295	11.616309941799	-4.50993599114131	-1.97088007562243	1.06378117498902	-18.8969934013314	12.8714637740415	-10.5216280038321	12.3025904424395	-1.88084684199713	2.0811131023117	1.97491223588833	5.24781069702218	3.4593682932826	5.04460845452736	-12.9287694360899	-1.96758224527876	17.5536837816629	9.94747884531488	9.47908836949012	-0.21291046435667	-9.18684419353825	2.59876774172367	-2.97860636452177	12.8059600256996	-18.6106186652574	8.32663085675127
"g5"	1.84422729790128	5.42809184007232	-9.60079748918687	-21.9050056960572	11.4457779382993	-1.05858218898961	-17.0049981080207	7.42833046563743	-4.85527757092452	-5.07944014150509	-7.79301435016571	8.93535742310135	2.53385679265215	-6.5595686177405	-1.03500481945334	12.1591031247336	-7.18278686506956	-9.90316091491166	-23.6550619341353	-5.50543265745481	-7.97938183081619	-2.3571333269434	-14.5749144378694	5.52122325228002	0.117731109540956	-2.24727502762006	14.3340782514636	-13.6797121643239	-11.101126294106	2.10493946461818	-0.563665372041179	10.3367126356556	-1.29371579001287	11.0035466624374	-17.9375382778299	3.25023708387633	4.53405042981989	22.5522772779342	5.85400809213661	2.76588239938584	-15.3814523279038	-3.74541555213345	-0.435069882482537	3.11423572565523	17.4687180172963	-12.9587812552378	9.7304291487336	-13.711446984998	-10.5494990582383	-1.88115418138922	-0.319096075362649	-1.12089116291635	4.80690600161026	-5.60723516879491	-12.6835176395247	-6.22836285362821	8.24352922198544	3.80787849917916	-3.62806601606125	6.15372704735938	1.75178226528554	-0.455238165185149	9.62198072522428	-8.26121804014552	10.2362579934892	3.90157821042958	11.2443525178584	-10.3118725948459	-17.4169117762002	16.2292005634324	-1.16807413601952	-15.3155873724594	7.56483376766458	3.36726760523617	-6.31793882753093	-2.10210921697794	10.8562687923608	22.8287568126642	-13.9640260576981	-10.0560628907538	4.44240915805062	-13.353777230057	4.33524301067021	0.825017072730972	-19.9586648607744	-16.5166363747051
"g6"	-16.6588459445498	4.808671612441	-18.8310197018564	11.8726040416733	15.6487527751671	2.91513281937378	-15.246137734369	-4.04410695645644	-7.31172488833708	12.1459050183187	-14.8581489012915	-14.4639495287545	-1.66815380282441	-1.35285888368221	1.46726627146781	1.77154535407643	0.249586596314104	0.846907422333381	3.05147355098939	-0.312318910374601	26.5473232249579	-7.92517418440657	3.15791866602273	-16.4765008398556	20.7130020797058	-9.890709915443	-1.25064391670164	7.55467777635376	1.01279671858174	3.35601597899352	2.21631322967625	4.3895551768031	-2.5587844762838	-2.44300048647743	0.728139757465126	-5.06598673107106	4.3788926993475	2.44331364980914	3.59578277118072	16.1040238907472	-0.762268822373943	5.16097395043737	-3.51304682114812	7.30705456261632	1.77167731564739	18.4666377071506	-0.677401729507567	11.7848438159631	15.2886390014605	17.0481392983637	9.60002395263403	-16.8060882347581	-4.33702242624499	-8.73103375672055	0.850321014772075	4.70657962206815	-2.21762150466744	13.4766378365523	-1.7651441274618	6.61554684132674	-4.68423866747267	-0.305082053164978	5.36981307430281	-15.6360252766387	-5.37880561787862	4.66268940834971	-11.0646033643689	17.584914211601	0.818373753689926	-19.6586080881762	-22.1854856857879	13.3536008287865	1.53393580423335	14.5433578406366	0.918421625839574	3.46868703886363	6.01421229735554	-2.8793439275461	-5.26351371185686	4.9056411952277	-3.51562616465096	-8.78574981470535	-12.2808895099256	8.92635543091266	-2.72929582716426	3.80156794005047
"g7"	-0.362943455268505	-7.38507147732316	4.40480859391127	11.4125669440653	-19.0320704597366	-15.5471939883814	-1.29491551564385	17.253330045483	-4.9501047553928	4.75808092294313	-4.22067732399998	-2.34338436638085	-6.34069152483511	-4.74950438660004	-10.9210003313497	-11.882624898316	6.59903594768863	3.55569913717539	-7.55933862524112	-9.05031787119085	11.0740602545178	2.61259432245314	-2.80321473428777	5.09738269470851	12.9850805368801	-11.3709463547898	5.28181358713593	22.8201020378553	16.0191826554946	6.66765774310271	8.50086695658634	19.4405372509245	-13.5936978510523	8.27970503472895	22.2513067868524	-10.9464448756628	-17.8883535952902	9.7816881698394	-12.793730725381	-0.344717888604796	-4.19221827698237	6.34443781840003	-2.13714848868608	-0.271911911176687	1.62338130527443	8.56704178978882	2.57559697440621	-6.38051285350066	-0.75480271969882	-15.8008906691612	-5.64392066781691	-9.59652790674559	-15.5421018850883	4.01550814610018	-12.0944995456638	0.142189181302588	-8.29687884102369	6.08401965086883	3.48763556305393	1.06213734776983	16.2983326349501	-20.9538243087703	-0.556584376782962	-14.2403703236435	1.0512378563348	7.61697060439391	-5.12300702747803	9.36212461054013	-1.24448524761359	17.8711651966657	0.698339097826336	1.00705043037242	-9.00154111153041	-8.47926903104294	15.4924776237367	-3.41325923944707	15.5953785452365	15.1052887191063	-12.2433990044678	-7.94032787702544	-15.7871936219646	6.66186884871045	12.9015314935796	3.839087003932	15.8698045917408	-7.81024966018986
"g8"	15.1920863907028	3.17830767987264	4.29692455516439	-13.1265413120584	13.7132678196023	-3.54842730592492	-12.1326351356841	6.81083939667572	4.9318064521327	-3.43411131590557	0.625941448633525	8.77932123614116	0.842233125950062	-24.1072767545292	-3.93780580023581	3.20040105594095	4.03974156661214	-0.923482271543516	16.0330468765443	-4.01027030869991	20.9586950556795	-12.8042555757668	0.0986609902101413	3.43223178022285	2.2011371388152	-16.4334778761418	-4.19572634625214	4.6866625629455	3.96657125115333	9.00245707211771	1.96115339324005	-6.36436259696018	-6.99774052889398	-14.2542458551419	-14.0817908754978	-7.95989805575947	7.89864277753625	4.6201445705063	11.9758667017254	7.3311217477346	-8.89805450969624	-9.81325074566482	-20.5849534293412	5.82998187450801	-15.903571208478	-10.9488759808509	6.63465655564763	-13.4419887518736	-6.51567894567738	-9.92966639504709	9.74695020945409	-4.40458124677819	8.16906285086267	4.73259500907261	0.171785285432165	-5.66194015383002	0.262441899008567	-1.70729541308346	-8.35344715596772	15.5406830313189	0.339850468863901	1.07147317945838	16.5032155142858	-14.1809499296318	0.721060067962237	12.3616296670351	1.65387823888074	7.95696787659197	-2.22951594214973	1.83989726256417	19.0582145128133	26.3887308791718	-28.3929979842574	-8.43232520525725	11.2182224185187	-8.29633836634927	-15.3669254694414	-9.43114326951647	8.30731041446924	11.8942867144075	-13.087660612888	0.934171464123277	10.2606165278922	9.99344206708178	-17.4035165796757	-14.4612432626867
"g9"	0.00656537891204427	0.204778807646451	3.1770821232358	-16.5472654617741	6.45898952591272	-13.5279882940805	-2.77465045608362	12.8737329190698	-10.053600918246	-8.41526820269941	12.0802520514194	-25.8175989797711	-13.3865383951672	-12.2795040733078	-5.9111259569561	-7.9959562019309	2.76548708282897	1.28703009999981	-1.43159831608611	4.41731132536119	-24.9222003912884	1.93842628104972	6.3496776648772	7.30165916363543	0.817338479995518	20.9242062550207	-9.79533395398256	6.6714738017018	-10.4103582300537	10.5635680845239	-23.316078720442	19.2245436363214	-22.1784721660261	9.95050331248448	7.68921639964004	-9.20582233801867	-6.76038680056914	-6.12236911224373	10.5468966895305	5.52265113038568	21.4259350789881	3.92429220592277	8.47128201674191	2.53092617006501	6.27955589941946	9.45800452434966	-0.65775196462975	2.61085407620192	-4.54123609387494	-3.2573125117608	0.123511187844035	12.8632172688462	1.87358926497048	7.98251816527474	2.44289555635913	-14.0458255927576	-15.1653713476334	-8.41385159489049	4.45257315560145	13.081872728254	-11.6595969557763	10.6206830010036	-5.52642792987775	-12.3520979230095	0.615223899820274	2.61266691139924	-3.39676963131538	-8.09845205883022	14.4801969849954	-7.17248841132876	2.82348703883303	-16.6481700570677	-6.32809486892363	2.12530334399346	0.0871352816445838	3.23898377329579	3.15742002441686	-7.25715707523326	-16.1464543084437	-2.9184345573331	-1.98534851517955	-10.4593094343886	-0.67093437056203	13.0017850380894	-12.7209588408023	5.10420106321035
"g10"	4.92325612424256	-2.42686775245296	3.01573410387864	-1.3599201319249	2.31198528921665	0.771937146147396	-4.31110184293327	3.48812608123727	6.55807821857695	3.52881066144123	-7.09957576109218	-4.97874589631416	-19.0564356247465	-12.4751925469889	9.44714040753085	1.32734232786812	0.439385862146928	5.75176070702124	-17.1161097272	7.93529757614908	6.39719280619457	5.96085531458399	-8.36761918030256	-2.33247045057083	-8.96614742422901	3.09388758866768	8.49647407201077	0.761589930082135	-7.36711659894636	0.433046534098697	-9.09400778115301	-20.1262374202165	-20.6204496940614	-10.812017296808	-6.06063216379561	2.67377083288473	-10.8347156046223	-0.246081577147478	1.88642508282266	6.56368899021372	6.45521263774047	-8.66114153739898	-0.613595746113461	26.4606948620931	-10.7540258755	1.58538510061019	-1.61857919974351	-4.93974641077775	-8.01176526625692	19.1057025401175	9.54657586596195	-1.20684550037145	-5.76323897667809	-1.07651252122414	8.12568443941284	-0.0813335297383854	-8.57611748905693	4.04533577673206	-14.2409703722939	-13.4613875243341	-10.5169058930606	8.84688753222398	-7.84987209534061	0.190804795170928	-13.3124924626846	8.11798116815587	-0.802431612257617	6.89942817312703	15.4685667942785	11.1024461410726	9.64880624663287	-4.78603956092619	-23.7136482205011	2.21746215690025	-17.8344487995835	16.9177118325131	-10.9254462701995	-0.980391356787271	7.18208615061553	-10.6212929857453	-14.5834990053851	-6.5592566911843	-2.92917735955634	-10.0585180271856	18.9410467561339	-9.15898534632458
