"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"ctrl 58"	"ctrl 59"	"ctrl 60"	"ctrl 61"	"ctrl 62"	"ctrl 63"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"	"case 58"	"case 59"	"case 60"	"case 61"	"case 62"	"case 63"
"g1"	9.78559316267609	-0.0925822816868751	19.7209006327409	10.0993601634662	-8.97147321800159	10.4157661274639	-2.26621715899323	6.22888625187309	-7.02286289189332	-12.4985831930518	-6.50119358571778	0.582396439860693	-3.92058173820913	-5.38703215314702	-8.00131731223074	-5.37818609004202	2.50581478617873	5.68318698626193	-8.0436801352704	-11.3679355368285	12.6211069574744	3.48644012528418	25.7992297901494	-10.6301312470462	-22.9272015196139	12.2843100681953	3.81428237697258	-4.0511617625362	-2.35782482568579	13.0869344918697	-4.64722556709109	-18.0651507585459	-2.21522110672228	-19.3155215440315	-11.4583808916957	9.27599624792678	-0.157101352294629	1.88190619754507	-10.5544617127783	-19.2097025036963	-2.22730140315575	4.80604047208178	-6.09378678918245	-2.70870560189219	3.25880088958677	-1.54857967680709	5.18932535237467	-12.9164356386564	3.64844784335209	-4.10801108895905	-20.5984270342514	-4.02534740838251	0.150366730899969	-7.76540835712865	30.5526300825484	16.8520694066828	-11.9839214432059	-11.4030845301046	2.88164771179491	-10.7028645011015	13.1430586957616	-3.81785811843346	-2.75067998537384	10.8233785266118	-3.83599344654129	-4.72856922045404	-1.20230974394034	19.9663341342229	-3.06736475348938	-4.84898430632527	-4.76335509221756	3.86202042673182	-8.99371525796333	-2.99152603035043	-2.87009854680221	-11.3456683437031	-3.31158605290894	0.700271776563859	-8.84596912610523	-21.8485717155743	10.8569546961862	11.9171259953205	28.209155358869	8.26263407837095	1.72976542523472	-8.91729899259464	2.24776106867449	0.851076372787181	6.61572299068371	1.21959795072406	-7.51461000497786	5.59002397142885	13.0060249709	-0.108051564672733	-0.981884513457602	2.64161882579767	-18.3790476493941	7.26409256343752	-3.5845005901842	-3.08347017786186	-13.1779317160244	-18.0215640833051	1.26269987574092	-0.0653014221149151	-5.77463713064969	20.6621034948827	11.6085152075591	1.08990787109331	4.2390191668323	18.8927677760211	17.933379853637	15.5487824955401	7.28989420833866	-14.1391281707243	-13.1430992587577	-3.02389905965283	3.80317527514855	-8.32268357609348	-1.14462917727864	-22.0105789775677	-8.54717568993813	17.8551838945905	6.95725586980501	9.19280256432091	-4.59410386829883	7.49631692304142
"g2"	-3.75575729265024	-3.70551346330862	-12.7316199803253	9.84414332453819	6.47430689017344	-1.71889495393222	-10.5154717240789	-26.9053456589172	-5.38549168339299	9.94465293080642	-9.16660603410747	-7.0796750314336	-32.9829353857508	-4.45425251016822	-0.409312854198027	-12.2103022813866	9.27451752078029	3.71844260701642	-6.26423343798613	-6.08450091875549	-10.9638730050422	14.0328806018801	-6.05930462884349	3.66752763136643	-14.7680310418433	-2.12186461123183	-0.204006144844765	1.38842316640743	21.1501032974626	-10.9127796171247	3.1896305398332	9.19764521712379	0.370030720382697	-0.46554631415354	-7.01229526853175	1.04919498636544	7.6083024159144	-4.96200004698653	-12.6439592244861	-4.1353396805271	3.69988611429409	7.29644404683893	11.0865380617798	9.04099224815036	2.8768732657216	-4.74396139447778	-3.63620523175938	-3.41015688487219	4.64523184013192	-9.59891119000039	-4.15649772667164	4.082662158263	4.79692404949049	-3.29785405563028	-10.6641833938191	-12.6875524254098	-17.3195638242752	-25.4270058751637	-4.10698330304058	4.04871341922141	-3.64224788634191	4.23756881300478	5.73498474785279	-4.69357622692373	-23.1363052482776	18.2348821173771	8.30773161100781	2.94185947158324	-5.82883046379299	9.28535744982775	5.62708867037906	-13.8172592903516	17.1734359869682	-3.24982230806004	22.2800345335423	-1.46764473366399	9.98121742952487	19.2214379803918	-1.28808203183236	3.46326872985783	5.95863094525451	3.23619694963843	3.63805357593275	-16.6867943382922	-17.1212235537084	1.65446374858315	8.35849514242951	-0.634525315359628	9.24822385278586	4.88872171913847	13.2996586008901	-9.96517881293985	10.2803132401073	5.7837242042972	8.49670885019519	-5.96278669232461	-2.61542248921778	-16.0148727092727	4.31354564401849	16.0370503701108	-9.57379565526365	-4.92499718739214	10.9603677351804	5.23312579519571	6.35284567126208	4.70713916181742	8.59414023879899	13.974201430536	-5.35757008378033	-8.91953526265119	5.62226488162836	3.48277048290373	7.39129728807254	3.31288809854358	-13.1430601698149	1.20386876642054	-19.9299838062568	10.5655648163974	4.53666857233941	-3.20447964735939	-0.384691740619865	14.8437301550254	-7.1885543724172	-14.9565937978366	1.07319313483391	-12.6596868241084
"g3"	-5.84327037449438	9.54706794641797	-2.93587985171737	-3.13154759177346	9.10494686360288	-8.4577179138427	-3.9523678592135	-7.32217277832532	-4.18971998688773	-5.01734796885165	22.1469661829001	-5.37158696163714	-21.9069695281028	-3.78202111172233	8.57604198554452	6.34652124854886	6.08108304358472	-3.17112489913286	-1.25877190017711	-5.05048127229208	-2.69886580098938	3.23526718152841	-3.31699756590281	1.39727180052553	-1.10737716174406	-4.6645014724089	-6.33134693954163	3.09996453544927	1.23980277493693	-2.33904979957439	5.14365807252518	0.390945980478773	4.74254358956664	14.4547318819175	12.0633779295179	-3.05903518272271	-9.54300114411106	-20.8825207883149	19.4422033141181	1.18260349738827	-0.170795483673837	-15.5790510422041	4.22170250078204	5.021334137454	-3.17611920649269	8.74859339110543	5.51184011148364	16.1491331986196	-10.1875801347362	-19.0523888544759	-6.65880857652889	-8.46736072103912	0.608361650384336	4.64013996115233	-14.4538964794329	1.69997601744214	-0.98138079541539	-13.8626268590749	0.527785844536667	1.23553369956307	17.5432711272582	5.61159243728974	-13.1988568740332	26.2334822903091	3.64662202748632	9.89150927333822	3.01143218755058	4.61231510855511	0.699062233732068	-3.0953759849321	-6.99888762705516	-9.84878886382085	0.210371271295653	17.6766251712516	3.48331946926261	17.6049147545404	0.163768996246039	10.9937999621482	0.184946890213906	2.40865472402957	-0.802795574041368	6.93853558683061	5.34375947514339	-5.37215902017079	-1.52971452833876	5.27046938743525	-1.61497882822359	7.06984838279184	-1.9073782675969	-1.92847117710945	10.3154155045533	0.64866518297696	-2.35819858255441	-16.019035283625	-3.3501144310336	-1.96289283593317	2.02389338521553	17.2332074880592	-3.58056275178855	-10.4938162450907	-16.7244197708	-9.67702773792066	-20.6089545647725	7.93076876192097	-6.01034509852573	15.752511614814	18.3959322059947	-0.846575205070579	-11.7296110943161	8.20554964648532	-10.8470407240892	18.4973120174641	5.47140505480164	2.04151498775447	0.268322021419853	-11.1021894329778	-13.3443847865503	1.90858178616922	-3.07239712759861	-2.38245894811446	6.63400794932841	0.387981921529265	0.191464423007967	16.5497573568682	14.7350554387029	8.38468513886274
"g4"	0.12810993761319	6.96540359185733	-1.02685279826289	-3.95728188632076	-1.71235403762208	-13.1733279166483	-6.28643528473027	-8.93174201464662	14.0863792658989	2.03401301657578	3.12423309006692	-19.4100669387669	21.0409328752688	12.5943381282616	7.0322371668945	6.34414945820602	9.2049433866247	-12.6573972460895	11.967050270412	0.0710744944629701	0.0465949072233988	10.9516123352137	-9.29236862768198	-1.84390140897429	-7.80162806048594	1.63848080254503	-9.0852605870408	6.46933505428341	-8.08440017913494	2.10961084442276	7.76877962343282	-8.05246920467761	-2.83881412732359	8.35122244012485	-9.20044491930144	-11.9915898952342	15.1514507671651	4.91104679283507	7.88143891919419	-9.18528665032064	-22.7811349190842	-2.86191457321151	-14.53843803524	9.15681267461451	9.2500426550483	0.180115304062626	0.536839072142355	10.6203620836477	14.0053105148655	-10.1862913335652	-1.30683828306357	4.66228769437396	6.58083368961932	-4.09135903583884	19.9367027145072	9.02433884155204	-15.4986799705496	2.41017593323331	1.25438279427059	-0.00133998675515162	-5.05468336418447	-15.2111636864967	-4.30743575622926	20.885782483452	18.1096392706467	0.192767981922981	-1.12270747490651	-7.50940480008685	-18.3112413685567	-18.6457320246033	12.0948354169042	-9.52666786039811	-6.97111298699855	-2.18453890093197	8.43619659847944	-15.6442210167222	-3.60919646850396	1.76878966283879	6.49119269247424	-15.0215010539889	2.6633029680374	-2.16702137453676	-20.6381049570608	-7.06029025228596	-7.00165543327011	-5.7197367549172	-14.6976535819422	6.65750823249311	-4.27860773936343	19.8730077402779	-2.21424932313033	1.50795672103718	-0.54718757827336	-13.3648419607359	-12.2481484234122	-15.8949908491034	-5.01770008598124	12.8925845745375	29.8587939340518	15.9505223549998	-14.533540413849	-3.45186020658591	-2.37426986744562	7.14741331797387	-7.71221093460815	-22.7785931346959	-1.70372304436888	12.2265809394306	-5.43149063528734	2.83563872324518	5.99841600079276	11.1410853912638	1.84530951699533	9.94871637071709	2.05687043333255	-13.8243822495268	15.7949353930688	-8.70395353377722	-1.62123714165557	-10.4131953769231	16.2493301996714	-14.1828922824686	-6.2957099465053	-20.4017444585543	10.1026689483575	11.3457793330836
"g5"	-5.76426435084885	0.101794409391505	-2.84232259357777	12.8796847325694	-1.96826457387963	1.99529379185113	-9.9485976710771	5.37963047318234	1.76568646226346	-2.83471168298161	-1.81033129205058	1.98810172606797	16.7336145717685	8.87185991939415	6.56561927172717	-5.49833225848432	-6.98507480057889	-3.95868369116403	-9.5739023120285	0.523301030245264	-0.0768113635179907	-8.41920922424447	7.79230922775388	4.81397442554952	-5.73441041239714	9.50073571503596	21.7753487607444	-22.0513474863929	10.2295603066078	2.18106168632704	-2.13504354309749	-2.27126668044392	-6.46360900098233	-7.83060832074825	4.4158714211319	-0.238132777574123	-6.14319255306915	-5.38556317320888	-16.7180107797151	-6.77931020164284	-4.12671955257115	-22.6002311480669	-1.52617895914842	6.37948659378197	4.13576647111127	0.735273833591199	-1.71581727938194	-2.32559729524101	-4.71094343298594	-1.79776560802837	4.11362444404044	17.6007435317804	-4.94263834920736	-8.85669082729419	-7.45534221382981	-8.95499427958073	2.0436804322477	5.31230922941832	18.548876559906	-14.7614019624855	-7.27841317209204	0.221720339922838	18.8813610925814	6.69995193627814	7.1666448308117	4.4846781166129	17.4066976476492	-11.4431839112475	-1.08307078377385	3.98126453855872	-0.0601422133944193	-10.5595321275338	-3.88404844253915	12.486436727212	12.3889525089551	-8.47112573370128	-4.78759688502508	4.85715673636129	13.1516483374429	-9.56233669304791	-1.32008358608447	20.9084459995492	12.0451372551418	-21.3075375631311	-7.9406862434697	10.367222769743	10.1603676957758	-8.62094787314206	12.578211851055	7.5317700773823	-1.92384693463556	-14.7230974004914	4.76039654205937	11.4545279629494	-6.36939713923752	-2.25035324778069	-19.165298078902	7.55227124172517	11.0318491147874	2.14180346399743	14.6916543425244	-8.25839407777909	1.54835789528823	12.0547491766623	-1.93879181717522	-4.58906781684028	0.0553615747607951	-3.93139711860013	-14.6446791659256	0.396463057948968	-6.5875088970723	8.1785112370853	6.8429181429359	6.97400935395073	-8.90198263746428	11.3598716631368	8.42410640532964	-9.0453156367166	0.53589185874555	-8.59466712465403	-14.855439842352	-3.45604027383273	8.57144478304424	-5.85793790954354	6.03339544546708	13.4443128215546
"g6"	8.75757523613395	-13.1426472426172	2.16532040376743	10.1026780778293	-12.0809937692409	-3.76862435279257	-22.1214397652439	11.7803720414998	-7.75805232998868	-4.36948878270561	-12.762899538092	3.18338892919084	-0.0490971353400371	-4.92437607405088	4.89849283623896	10.5548178280411	0.84205761063223	-7.79463323257935	-12.4797960712926	-18.988844943568	2.86685576861402	9.06011526587886	-6.14119301507972	8.65873242022498	0.339846041854045	-6.38308286611811	22.4881515883786	-5.32457045987261	0.180865022070979	12.6022011138807	-9.81415246468043	-14.9416157313859	21.8251401717893	-1.24175321217457	-14.7018202605968	10.4418129745229	3.21967811773544	-9.21589440494475	-5.79896499044595	-3.56274636051884	1.82606279379157	11.1963979346398	-13.4912409484833	-2.77394375824009	-16.876889652736	4.63663987076837	-7.11934830357105	3.43084662458597	-3.14232797589438	-3.43826185608217	-2.64439990697654	19.9350276779076	-5.425655518901	10.8559570128555	8.21850888867228	10.721848815328	13.3417818363714	8.77716328045632	6.73017249154225	9.28305866164644	-0.833903576439769	-4.5476705495641	-1.3304323188198	-3.30272477744988	-9.75042462093977	4.17482134180236	-1.47385352505598	3.61804879522513	-14.7503414006848	7.46049993404785	11.7136895795969	12.1721896884039	2.28343845970952	20.1291938975706	-6.02550741694952	5.15882401417948	7.21377081390085	-8.45607919099267	-6.57270728484138	-20.0042116917595	-14.4695054868988	-2.83759989127359	-11.7670163159115	1.87670187200093	7.79941638044096	-12.6663116667358	-14.0755386958915	2.80638398046402	-7.05098812749637	-2.96157633688686	1.30893362621067	5.91483117917782	12.6028279150886	4.23894561202095	2.65875390653182	18.116151447042	-3.01776627745216	-2.57510311468428	-17.4761756625622	-14.7072903512178	3.29680798036105	10.9603251329274	-15.0884095312535	-3.53748532740113	1.79366340944867	7.99947362006526	11.8426726415256	5.71904650187524	12.4020060904393	3.82768431580761	-12.0137779461308	3.7550496635435	11.6071694016019	8.45397725817132	-3.57778607892725	-1.58926092645897	-7.08678036488311	7.908965533739	-12.8708062208211	11.3918868457794	6.4527285707574	-27.3542091358489	-6.53645801176458	-7.23041466371014	-0.683820006736395	-15.4824467966406
"g7"	-17.7530239571949	-5.54516896877963	-0.287043316800199	-14.6833496003019	-0.754053722181667	0.373862080871278	-16.6993467034933	9.23096747314802	-0.584841160595109	11.5604374404524	0.375531034073808	-14.6657307260459	26.1252438544923	1.15676764998214	15.5676225862905	16.0028844377483	-0.898993414683574	16.9900332148546	6.09936270066698	-10.0111407996441	-7.71887787231521	7.00870995074057	9.92946353009081	0.777122574926528	-4.15821383300781	-1.84127998273548	-4.00601043537383	10.4063042643225	9.46815905395212	11.6200386202099	8.64705922200825	18.7723504497534	2.73255637443158	-8.37252636507802	-9.44947243376925	7.28174654709171	7.71037809437641	3.05300359860972	-6.60141719695638	3.74276020543016	-5.36088948476011	6.73519082022277	-0.546117464922445	13.1518253018632	1.58142920734307	-4.05727786251975	7.68758464681077	-10.7588104373233	-0.24375743968994	-17.3555175643681	-2.94200230661924	0.83877915170774	-6.17060224950704	5.55847762695244	-1.70188572155213	-0.841112214685837	12.990534745333	-10.1898646063665	-4.74034000713917	-8.61447676275678	14.4644711428038	-16.0397571740568	0.594971065301782	8.97153422930227	15.3338138702473	3.38948544871024	6.25901160833959	-0.843684514606922	-2.65355405818642	-14.9094185120622	-2.06036246252919	8.1311769662676	7.86562394747251	1.30179436829419	-3.3986389010717	-9.53041019516001	-10.7988444342722	19.2247561689158	-15.8699037122861	-5.35843763776271	11.3501739898545	2.5527120062073	1.85738241262072	10.1698565102676	3.26642349420629	14.7830053289951	18.8713132291741	-16.1172793041455	5.44177854428943	-3.7660103695383	-5.66399273151757	-7.99571770604015	-0.294019874714829	-10.9584507344851	4.56317710701946	17.7884667333636	7.27945966631962	-5.84537862221407	3.48206793501973	9.64138620574799	-8.11924361937464	1.79337847701023	-8.37325013023002	4.02903409465027	-6.287847374258	6.25532863834397	-8.93681865606408	-16.7542432258699	4.45647753122999	-8.88012647569927	0.110052410254692	-11.2404554831778	8.60959842339781	-4.38231781147332	4.01540145140841	4.94919221992712	0.515854307187309	11.38358433725	-16.7912367812021	-6.9304994173585	-2.09321788127082	-0.273313975010674	27.1792711617835	-9.21081634236072	-12.7539278374281	25.4276203780973
"g8"	-0.244891216316976	14.2951644820063	4.73238948368413	-5.91588284414702	-6.95390028659229	16.9662584063924	-4.85772529455449	16.2338427871913	-9.80566122243566	12.8737687961343	10.2256071926276	9.72247859497978	-27.2902895717159	-2.19648613090056	-2.1021063778982	-7.09956654018624	3.90769082675711	-8.19265510674881	9.15881069668283	1.56064196467634	-18.4523254317742	3.88389521522557	3.07313587822265	-2.37508009813597	7.76230202381692	1.06362785098728	-1.32926730062054	-9.99926742390094	2.17776220956529	13.269560656244	-9.6218550097436	6.37398245000914	0.885854908861434	-18.7949857128369	13.2271721429042	-6.00959883430373	6.65965095297153	14.0062104623874	7.53221831067788	4.7046971180651	-2.43580488230887	8.35417291787518	7.95689958166084	10.1972253787114	-21.3886530780659	-9.12088495573539	2.94737225221968	9.92675560115264	-10.5311832183074	5.14760797569427	-0.0835816822520148	7.10684178023089	-12.3018694924803	6.07520293058613	-9.94294138235219	-0.178962057339097	-16.7904551390227	-5.04295940735993	-12.5294406823077	-11.7209733001347	-17.6256516301444	-13.4452239577427	-4.14736842047308	5.18912704541202	17.941581951869	7.46803967568782	-7.14607886729294	8.35234647838777	5.6913552495768	-3.82690627258039	15.7848598884907	22.3786758634129	-13.3588065846165	-14.7829730219384	-2.67113029090162	6.07291585060135	-13.4294066238954	3.09266033179362	24.102444014237	31.3995326984612	-14.492219557837	31.001128150738	4.77368765690436	10.4534135637842	11.1910979385166	-10.8966264803963	-16.3247900991781	13.1215112295575	4.36216695509037	5.36508469781116	0.331404080035703	-17.8059164757041	-9.25893099051784	11.1383857426904	-0.174803082850386	1.19366151672835	-12.0518857842066	-7.03548009293785	1.70243494359665	-2.3286186346153	-18.1203220032009	0.16839675342813	-4.49512229202746	1.16337506899929	11.406995884693	11.6790211194022	0.530325397931837	-4.22915748621046	12.1059240225776	-3.11834594568593	10.6798799299288	-5.48139019902246	7.29152024623844	-17.2857790874523	-2.48378127259867	-3.21770969369888	8.841595315218	-7.09545237918004	5.54059311149273	2.12542178013535	-0.406266985633215	0.0196835017308142	17.7014986599735	0.356024482959706	22.2425670532015	3.93004873591644
"g9"	8.82418837641147	3.21965008155082	5.55740419065238	0.0366813745155984	-8.03284199330711	7.36202709248539	5.4554582026912	-6.28925608381581	16.4733090699895	-2.37548864226938	-13.5103055072829	-1.99278168610743	5.50954702702462	-6.71736726409751	1.97110598900753	-6.67637697774381	14.1820790666341	-10.3779112530777	-9.05622726346101	-5.50251159935162	-14.9036493055327	-0.858830914187129	2.69051827197206	2.08869755340864	-2.17509218677915	-14.7005407361104	1.03432821632512	-5.31788545240529	-10.6403061282468	-0.141976522504072	-9.97488707667574	-19.2941112074415	7.07741360418883	2.34373959417604	-2.25760547203194	7.78885137625293	14.4734961406815	1.42819965597796	12.216024907364	-7.46779825931275	16.1327378122899	-19.8844362465127	-21.0911501839325	-5.90508218118504	-4.38992336600923	7.9596607751161	1.82344607201842	-3.71561139960662	-6.55103739232664	-6.05058780333596	5.79249141543963	0.336510243388604	0.176230725368681	9.46672956235201	-1.60693151328426	0.487680644012132	-13.976020607528	-2.10789384650074	-18.0908536201769	5.43609499820081	5.1716039171508	7.38040052601012	-2.55489014888089	7.49769669399769	12.7618883110223	4.97948739328937	16.0115427628028	6.93009929707487	5.78409727595679	8.87847292754214	-14.011773833231	4.61007340323112	1.69607308426144	-13.7625674064261	-10.8306639781874	-11.9411098510097	-23.7449237743768	-6.97014935930866	4.46830911705295	-13.7582199182411	11.2545899134037	16.5029825942221	-4.97416077150168	5.8029652911698	0.696554714231529	-4.34569622032389	7.41639778527026	2.90247327833612	4.7587576124254	12.7797567501807	-7.45525886175637	21.9614776680683	6.45549958348698	-10.5044733693541	3.0092374592086	-11.2804477300914	0.558007639171464	20.9570560469261	-11.6581578108354	12.3113095861062	16.1962452000132	8.51966897860328	0.622156584634417	0.569289650869658	-1.88383369656971	-1.38056042927502	-3.84200626282139	-6.72174030443967	1.91616798791587	-6.40849869056638	10.7078149662556	-10.7526281514482	12.1588302823222	-0.79460521136178	10.4464597970582	4.48279692414964	8.05411196760939	-18.9527450216581	0.93230553074212	-2.47411046318808	-15.9734499623203	-2.90266480132613	3.64402552190279	-8.97664385672316	-20.3708907748505	-9.98824516835045
"g10"	-0.0927099391060435	4.58712661012414	1.75929661032518	1.96785575381436	-1.7070737170309	-4.08179787465141	13.0073738738187	15.2819437135236	-10.7599706478734	14.411551670885	-3.74648852862118	3.42041222843516	5.93403698145845	-1.0202806328717	7.69725871217331	-9.62550468995268	7.16609642354757	-10.7460820984026	5.23736323636725	-5.53442204849777	-3.25139429635888	-4.81104244787607	1.33597213369484	8.51241990560402	19.5105851018002	-1.04862082720742	8.30795831342725	6.16205426152327	5.03985603339442	-2.93068267277807	15.625194214253	-1.01156282964063	-4.4965028323928	-4.84052249996799	-4.47831820768719	1.4856941122236	-8.88279152938425	-11.4164582096715	-5.53658572913807	7.5659649494777	-12.8404925255092	-7.66846222317	-2.02581953080139	-3.53796145414671	-15.1779145990998	1.93652992914826	-11.7568983714067	-11.6225826292483	-0.473324061614174	-13.7732111423201	3.33227304354837	5.24958779801771	-5.21870794689249	-2.89355857069363	-1.85266826917629	6.1556261402094	1.12765898028331	8.75459079326589	5.88303995205425	-2.07130569412638	-15.9440437532653	-9.08196698779707	-8.06459298340598	-10.6367869373299	-20.0331157854619	-5.68364124287241	-14.7013313220811	26.4214656957905	2.92814195986167	4.62585914669855	8.32443925968428	-1.16540157057251	4.09775087669466	-1.39732709130329	2.83431921747859	-10.8046062000158	-5.47163472566947	-3.59982472749928	4.21650392202934	14.1752786224464	10.7104299861724	-11.4219278755279	-8.7190550465146	0.751651635431263	-18.2614418740325	6.57178317274494	-8.67819208055015	-1.83204706875618	-5.39680066256825	0.0429492702788136	7.84884678312982	-7.16443577972067	13.1438826758321	-6.90500959041402	5.4640032036309	1.84235518294134	-11.8684290228207	-0.69649504141481	-16.7469613518635	4.27484520458796	-6.66997831507582	-9.9929876351304	-11.5096834930291	3.00514447074902	-11.0782727183875	-3.33371879744262	3.88928973364291	-25.9769407640997	7.48268791781721	-22.1112956138954	-10.4363940512416	-1.38878443597117	19.3619472940009	-0.292651923428965	-0.161216390880814	-18.3417568609558	-12.263126040676	-2.68551606558692	-8.84400548030488	-5.11808530106786	-10.7436489659146	4.81430077897019	6.64229397636147	-5.2982950061252	-5.03530673586593	-7.34148747855575
