"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"
"g1"	-5.41852112669407	-2.27790715315538	-5.1759679290845	-5.1715890346142	-7.71018252430367	-10.8876031470696	11.426756521731	-3.60012847513357	2.53033099267088	-6.48935550130656	-11.309819676396	4.63142384261342	-14.9220095469534	-7.27878861131346	-7.06302363901167	0.349456964523131	21.6459287017978	-10.9739824412121	-4.99958686306381	-3.90422704390963	10.1503891796139	13.8023694976219	-4.14274193499702	7.8702329723828	-5.58596036810726	0.000237985680740142	-3.83022380902942	5.37000203382521	2.68105845218391	-14.5830529093128	-10.4784247222669	-5.43614484011008	-4.55200088205475	2.24083001286104	-4.455805356201	-19.0890934931121	-13.1847358618444	1.77036011027601	2.84357421361249	-4.57218874600485	-1.3086242336347	17.6176407452022	-7.47040599315151	1.56616382006937	-0.223221626395718	8.70360361479513	-0.641220643159543	-17.0986997457281	-15.1543623885483	5.76263340392201	3.05868398962192	-0.0019057733522305	-8.76357782085737	0.501741182546243	-13.0442152669119	18.9717123226497	7.31438591895814	23.9908935746725	-0.600766466070594	10.3549396957368	0.644453399492937	-0.897333275748482	-6.34921529731253	8.05692923816486	12.6180204076934	-12.3618659287163	-10.2764111874659	-20.7441552220556	-17.931373549283	-6.91158789921934	16.8954110777681	2.76485080137051	-1.24448236610357	-4.18909112265225	-9.83592209508008	3.41323494811565
"g2"	-2.48827664569261	4.00228795671587	1.79104994388767	-2.14059525514238	-21.205837205962	-10.4435944786997	9.10697718874044	7.80764731472867	3.95625603779761	-5.97531181513021	11.5379874132852	-11.0303063648079	-7.19005850713932	-4.0769257952136	-4.44688178335883	-9.73818266324132	-11.5279803265308	22.5889676810792	-6.05191092098671	-6.15913180592351	-1.64235185350686	-15.0640510348509	-0.177293672101788	8.05059588316481	10.1662274890967	7.22370415793514	0.304388708495761	2.94869060936067	-4.25640804723253	12.677537902925	3.85398142044021	-8.56273483391262	8.43277582100673	7.90733915990823	-13.1519576706294	-3.42045683226619	9.1473463373179	-13.7327175173084	0.655113840281182	-4.73907393029874	8.20661616206454	-6.69885440767667	-11.956284597173	7.6204318324213	-2.34838308132396	-17.8409172869465	-13.8006365156717	0.133096328091073	-14.3804961552753	-3.03953124218399	-4.77648751113832	7.75797357783957	-16.6702662127574	0.0486027797532566	-10.9162244474342	9.03460989379262	18.3470969887553	19.6708635589074	-21.1648506162507	-1.27706798449896	-0.892278794544095	-12.8802855982021	-0.785880089332788	-6.385030366126	-5.22125635675833	-10.7661638969434	-15.3036415348008	-4.15245841457839	8.78188556078353	11.023508226469	-8.19922269313795	9.89355485895717	2.24409973625714	3.29079749572157	-10.2797850769376	1.19892447730097
"g3"	2.29663049961855	-1.04564105524159	3.58186650921337	-3.95378073238438	-16.7350129434191	-4.35721488275229	6.69895151619431	-15.8685119745078	-19.0598617512916	23.1987669604291	0.350046615973802	-2.79637928994216	-3.39574429048227	9.22228157505576	10.8572480771161	3.80674073269631	14.5985850417576	3.14907323752829	4.45911252095024	10.6374994376414	11.4495927901465	11.9893892345222	5.17019297170062	5.46952341383358	-29.0336217818674	3.84984370646971	15.561186538868	-7.08383614771486	5.35536088713559	8.43196467671468	-8.29897300366376	1.15519682553352	-3.41026672249399	-4.48664575910465	6.72730766635924	-8.71883835110167	9.90657335322085	-2.25358905492357	7.91423692442024	-0.155355108825184	-2.31295279194411	13.8599160760901	25.2527079271054	-1.01043604485429	3.25433454565378	8.42863977626556	10.6157137259373	-1.5341750188509	13.9208863729187	14.2718414147945	-14.1722085015205	12.2245090794317	-5.800832985309	-1.37220834745155	9.26449686653048	-1.60717593041295	-4.63197713910134	24.2479672346459	-5.21151503300712	8.17000772659261	-11.4238274341998	4.02621929688257	-5.86278163407908	-2.11217396641905	7.23984041166253	-20.655013753058	6.63566412939861	-10.4643145261499	0.453997139782202	-7.15666096259188	-13.0088570849227	14.8007801704518	11.0104705988586	1.59576010038525	-15.0525278492654	2.0151872647557
"g4"	-5.01518990249116	18.9431531503528	-0.0315285387324176	21.2772335494769	-10.2437275530637	-7.04704519071461	12.9918524485838	-11.0462458030348	4.59282608421091	-0.437877788309001	4.48446677147302	8.09186548678149	0.123442346088614	8.53429676153945	-4.24416363059603	-3.38738858735711	-5.49478149675523	-24.4880358168972	-8.85526914251705	8.61523984141561	-17.5071379237893	19.1254492292573	3.40063728117796	7.10682342982682	13.9087552373907	-8.49972800024745	-3.42870135131454	3.20619728923619	9.19514915749308	-8.84002103188682	9.19707503098703	-13.4185236098484	8.13974747076326	-4.38415389873767	4.3899360438659	1.89713538383029	1.01291729160191	1.61649767591352	-12.8931579038561	4.86818671546561	12.4863825388511	-2.18279187032437	4.07157581926455	-16.3579724266387	-5.4904361221545	-12.1220999161361	14.8480621475877	35.4307751849252	-9.05165529329381	-0.110556398612794	-3.44143250087367	-17.3013075242986	11.6978750024364	15.523816170977	-3.81138803706468	5.82624191710615	-4.92642535284728	-12.9259165035382	4.78822047864134	13.8874314020953	7.32786191721124	16.3922380674977	-4.41163078752955	-2.53681313741476	0.350181987645445	10.6664603963171	3.92700835599597	13.4504320237951	-0.109416889365681	-5.11699085524565	13.1761870709202	-3.79437872284677	7.28530232696194	-8.44468322764734	9.54261519234374	-10.632956748183
"g5"	-17.3576415958843	-0.600302644943619	-5.12003409989022	-6.45100493313084	-6.34163600901245	-1.50496591791339	12.1977993168686	-2.10126619569019	12.578290468426	23.8120763563059	-23.1244001289737	-0.960852341454383	-3.23473928648315	-4.12111457903224	-2.42140094133055	8.84565307562792	10.5512063641988	4.29971718082167	-1.01852431949838	-0.0951556486301173	9.84089595334262	1.4764981793083	-11.4815544362914	-12.3083311845527	-8.92671052794229	-5.43388628184774	-1.04643116687421	1.43636394631638	-4.61610510744524	18.7182167335416	12.2039181792484	-10.8180097243182	6.68592442350052	-11.25642315446	-11.9594087949508	-5.10972071686381	-9.21412589271802	-1.91271744057398	22.0969957518589	21.7394422146704	-0.257933226166616	6.88495979003386	7.0620837433355	-0.303219663801289	12.7254807373887	1.08046841258231	-8.86614108327188	-3.69303106405835	-1.48568521676225	-12.475775805029	0.630050799917527	-8.36218337872533	-2.21310526964785	7.37616700057562	14.9244354636584	-4.90996996444666	-0.935219286460689	8.2599673576186	-3.97120132849774	-12.3357959491302	-3.02540848468858	4.65686742542233	-6.73856947854359	-13.190806520397	-1.58892137553327	-31.5242544819136	-7.03562063589573	-2.84133981977305	14.4754963724358	8.13667475734186	9.56634541445418	-14.2821499305798	-0.692290026247845	20.5257822413868	-10.5779619112473	8.93109178933729
"g6"	17.2081115301905	4.18171134124401	18.7398875898749	3.52988527503296	-13.550054136266	-10.6151758126182	2.24621417775938	17.9366595855595	1.20373696021063	13.0462601966793	-0.817781836559521	8.33605215884186	14.5160928898927	2.04720079131032	8.1429582827507	5.01574250041165	-0.146039556198928	4.67755720073138	-11.3206059044369	5.31489996101316	5.01313008610588	13.114783049118	-27.6242098022185	6.55392616992496	13.3443769740745	-2.32775177251181	-14.4657946069438	8.70615826238667	-0.223837275239249	1.61921665354144	-8.62481632803044	-9.97912760496018	-1.74574174611411	12.0845773253266	3.62450923477169	0.128210032931974	8.85057963964358	-16.3651318147231	12.7095689287833	-12.9219584425997	-5.18237775456197	9.10362370207855	-3.58989106385463	15.0033729993239	-10.6295053006405	5.91579144094797	-19.7391217924916	10.9924393272761	3.31678163116378	11.6271418293177	-12.6592210694242	-12.7230291217071	6.45759703287061	14.5949469645874	-2.0681197117584	14.5231935874396	-2.68913993062872	-1.11558698760544	-7.31161470891112	14.5504318707002	9.43961344982558	6.38159127808818	16.4723540149245	6.45018569184675	-27.3129875204508	10.2854215768538	18.4952350866026	13.6612433115263	-15.6273386738168	8.1068588494913	-12.5367357387606	-16.0280645925247	-4.90523855084684	-13.02501522097	-13.0550076133102	2.2449418799385
"g7"	18.8270250010809	-7.24931729212729	8.11656818231015	-4.49057660542925	1.02964545292898	0.827982346821877	-11.315251245144	5.68037245747837	13.989795317749	1.23611579679138	2.01711191195562	8.77716656475226	3.81270267837669	-13.5624512014046	-20.5870662341338	6.6057833317529	16.0752119793489	5.18626813901959	-7.29509527758566	-1.2767113414512	-15.7248281877015	-9.0292338020973	1.33552224352425	-17.436424959268	13.7043839588192	-10.2736743690655	-9.94165163302243	4.88859398866823	6.18563722882126	-1.53458213582781	-14.1531468562297	-17.2622846316183	-19.2356488009689	-6.28944884327449	6.99895469286615	-3.47950910657384	0.798077487661913	-2.14481464405832	-13.024240437119	4.00482747979987	-12.3433746722528	-0.221889395250293	-9.84973630226021	-6.40814479117951	-12.2211553816371	12.2726698495927	-4.59776691148147	-3.69565027084944	-14.253089140519	-19.5903707497674	8.6017242110783	11.6276082076159	-9.20809551080675	-14.4260179536136	-3.95119619330321	3.89959520114706	-2.09613624528339	16.0723804128875	-12.7179811285646	3.32877447446252	-16.982956227343	2.60435246080785	8.87425339224733	14.5081937116169	-10.9100839603215	-10.1521367133024	-15.9594746226619	8.28669846500376	10.3816536855208	11.2078596069384	-17.7851473264466	-15.4890367943335	-11.1199006075097	-1.78374636729013	-1.8648729021296	-3.12191710082048
"g8"	-2.75937806719275	0.354104910168698	-9.00691801440903	12.3578126129082	17.5996867120836	2.09284707223759	-16.9155036997297	8.60120164599268	5.04917789384432	10.6607845513048	-6.11554722872871	1.7977934576263	2.5078508480346	-7.20657892740884	7.56226537420478	7.52873660631033	2.4647988145947	16.2414548843672	9.63130468802046	-12.7495548411297	-21.5756385907894	-6.62289628647689	4.89957538957054	0.971796431313326	-5.46290061287238	13.9568328932712	-0.580516465928104	-0.902750205639674	2.91092434366291	-3.78446219411858	-11.9902645090156	-4.65190828371902	25.3808196755582	-8.90277603269091	4.44547466983319	18.7567260571137	16.3242665717884	-9.72645511560847	5.75655967439234	10.7165999850492	7.52681589314442	4.04338988488385	3.32653319427091	-11.1999067839839	-0.907826248015837	-9.70578530182402	6.1492501143377	1.07952469204394	-10.1069343668423	-29.0456247881141	4.73827124184843	7.07516482040595	0.882778547525494	10.904767329159	1.97840710262029	4.96902677537058	2.68038949915439	5.03130092236118	3.19396137076074	-10.534998816429	-14.7359690221622	2.60441460660178	-13.0946394958577	23.1526651268955	-8.85028685402218	14.9435607500863	-9.30330468885938	6.28757428935269	-0.218099938589761	16.5392019320343	6.41354616979983	4.09999122608504	2.12884507877662	11.8096267689218	-20.3370562315981	1.57619204051523
"g9"	-7.34514877713794	8.25238332930878	-3.98215921988473	3.15323947725303	-4.63504487408645	-12.3179478240868	-18.5312017162586	13.2548771024934	18.3409640774994	7.60725553278581	-8.47365880152315	5.06367265046945	-10.7251341763017	-12.6754288998329	-16.0919486575016	-4.54696869372779	3.58012347651385	-22.0141099593149	9.2844451973245	-9.75608674608438	-2.03194779717187	6.68744286997949	11.8827652772728	-6.07217971072238	12.108091666534	-4.66006008921571	2.05434149471144	-7.54066212426649	-16.2971656266065	-10.7640663207092	-9.95011471122072	-11.9782604458416	-1.12377003633001	-9.9131197306447	12.4502469054424	-6.82176945544524	13.2727987531387	16.7654711320352	1.2141296479661	9.53210841250792	7.93231239607104	3.639102663043	20.4592736172648	-13.5453934635227	-6.46969468267786	-9.32940090555177	-14.3064449249893	-2.588926334335	-13.2924382722965	6.95620896669074	-20.846944566411	4.41280340248767	-4.65730572889493	5.08393993832035	-5.46141092126854	-6.48656527752904	-8.98924064303976	-3.90750863595898	-14.5697853808208	-10.7201078834506	9.8132729328043	-6.98242559832625	0.335504202446486	1.39604017151187	0.52397996804268	-3.35529982734778	-7.84360913422575	-11.564472532108	-3.96668767962144	14.0385496365497	10.9386301801886	9.96438574001209	-3.50751860966332	-6.31274317381856	1.73845105625311	-2.57538284282148
"g10"	0.376552193568065	-19.6329453304669	6.89986031508767	6.55226965661282	-13.6398566717853	13.4539912242556	3.19940137332743	-5.57032273500051	7.88346232367166	18.4232873771015	1.99198446442928	-3.44838032459637	-9.12242421543132	9.318266152367	-22.3480004380816	-11.6095804711582	-5.05803843278247	7.52058435079098	10.0935676582376	6.25525211796941	-10.2734589664125	-9.7499357941732	-21.2338157922002	7.32814934423491	-0.86279907946187	17.5222097390838	2.23056531182747	4.19341424403097	10.8636229103421	-1.27638967992268	-0.258952320461552	-7.08176856248427	-3.10168412862175	8.10564566408671	-2.22362288255414	16.213758198983	-2.66910504889315	2.3615009284042	-11.1014604364612	0.955683425673834	-15.9015840964295	-2.45610509108717	-10.9660973007119	-23.1105606628622	4.65155453437964	0.322389741486083	-10.9104358610227	6.76442580876706	-1.15151973701278	3.95259943717231	-8.22846619464657	0.569435844003191	-10.3508015596946	4.08327299565871	-6.47387372733942	14.3024435927825	2.13386991655375	-6.76532111205668	-3.26448180074876	-7.29490119910718	-4.69982128572954	4.94613895188161	-7.15961829627575	-0.21269302730005	-2.88193436326815	-10.1680861140853	7.21868356772211	17.2875628046884	-13.3633121049577	-14.0694741116656	1.4357830346845	10.3414950575208	-17.116350259811	-1.74595612736222	-4.08194434062721	-9.76121830307953
