"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"
"g1"	0.761633161649534	3.16594522342451	-3.19534468224491	17.336647233942	4.02529812616344	-2.59026388331188	1.60773910096146	-4.86679758764693	-7.15377779183661	-0.513264108765488	6.57692374166188	5.52364664273262	11.9861425078342	13.3094715086257	9.97552085001455	7.19479395648687	-2.48827697027511	4.06625277364949	9.07478185620094	1.47949627935067	-8.86350268932874	12.1147480127017	3.49215809824669	6.28510608526395	1.83877764471216	2.8823351111841	7.223334381582	13.4174782581991	-8.40049508938895	-15.4515927383595	-0.765717510695526	22.1714258418352	-3.79838924521552	-13.1602058105112	6.29520071045372	-6.3379513473549	3.44292606950621	-0.568293359157328	-2.23135305408494	5.45145882820137	-1.57179113915277	14.8051717291123	-4.54646446987836	4.07576366807052	7.541925960901	-4.03863683308713	-12.158524479455	8.13738631727833	23.3535843728767	-8.46930454419935
"g2"	-5.31479124750205	2.67009226761269	-2.33151256656734	5.97404346520329	-25.6746773169816	-1.65514315388795	0.491665072229161	-2.06464969099872	-4.22282435279136	5.42385762595674	6.20584104171071	-13.9027243888823	13.2255149944987	14.283769776558	4.3738150608096	-6.89977360180702	3.52586394005198	13.1160835056207	-23.372054927086	-14.7977390928588	-2.71616738296541	7.57246370920245	3.54131371861073	-1.14102416398334	-4.83112766240111	5.03704960538191	4.27672614183415	-11.7280427773449	6.35547903828595	-4.42228960788302	-12.1810985287354	7.49379883457111	-14.1424115586192	13.1975681497481	5.73259897700356	-5.92595162517156	4.22716112698259	-13.4352793941855	5.30309627348127	-12.5225954908879	-10.1912305362374	-4.22624488218234	-9.30703461871611	-14.4136801155546	-16.7251908099235	-16.5676106495546	10.9825460994104	-2.23101993945449	-0.159196749552487	7.76553733454189
"g3"	-1.5850247907502	4.07647940615486	7.27794628088023	-10.2828471165041	4.36458875931983	0.721238100324932	-0.223130213120137	-11.9975145582204	17.4851808076699	0.387111896397409	12.9035236896339	3.56084079613516	-4.7171326260561	10.5643538123159	-9.88926762166696	15.6864708938633	-13.6204376302429	-2.74809717664625	-21.4078623469284	3.92545921990982	20.3791599592129	-7.36480958561405	-5.5713589647613	0.638697014212261	7.64216503381634	6.98749059831399	-18.5497548166939	-8.15664989143789	-9.2500589375755	22.9241013052878	-4.20969794413743	-19.5967107849779	-11.6208403830137	4.61902734120516	-1.66421671379524	12.0771860712418	-2.54275226751494	7.23505698841986	15.9866804623512	-20.2045276134377	18.5503727073907	-0.405414015272098	-11.0354172469061	-5.57873055229113	11.6898921847103	-11.3118676850276	-9.87103835630455	0.159429863667266	-12.6392253358626	10.5652125623584
"g4"	-9.39738545357173	14.2386815308576	-16.05855102801	-22.1602625689433	3.95224656388795	-5.57165647207447	7.54422002416039	-19.2424319244462	9.73220476338231	1.94391509168974	-5.71600993182435	-5.81633077800544	-16.1127293570616	-5.11807415532215	-5.63641619020182	-5.79234311386968	-9.56494600391718	-14.4130078174288	-3.99856678726415	16.1296490220724	-15.8386114220348	31.8256177021478	-1.01561114289286	-0.921895612641984	-10.9912209485486	-1.6755219901904	-9.50149351428085	-17.1598459993218	-20.7298988978738	-11.8937237346805	14.0088755239448	-14.8651863521678	-4.88618135539639	-13.8856893567226	-6.91478365018186	11.8766006252744	9.96347316532736	-6.67906840320668	-7.41616446761145	16.5451682528337	11.6394753848312	13.4017835058825	0.296112576008646	15.2556328439723	-5.14878105653825	-6.51261214970046	-1.66156670285732	-3.2789539401162	8.91531195592877	-22.5991305630406
"g5"	5.46695156837993	8.51075712891387	18.6192163847115	-18.3927814412255	10.6577190138358	-3.07670176183285	12.9755640702403	-3.31509569855976	-2.63941159533533	13.1799334732747	0.00229030835212663	20.2402613238121	21.5770807981023	2.04308813434402	-5.52763450435636	-14.035851937487	2.80079778890558	-4.97599743121553	8.20882566811611	5.29325241906634	1.07690870772185	-9.56503155854445	5.70250804561171	-7.60372718295337	-0.67247520439191	-12.3484549058233	-6.16161722183326	-11.9418114106352	-21.344685067174	7.87111470948906	8.1580582799566	1.15549648127052	-4.01714072175341	14.5594051244432	-4.67718762769265	8.35876433461723	-12.7249649690015	-10.5648866310814	-6.74827485672387	3.16110135809182	6.54165135461457	-20.8058265445615	14.6572269660517	19.1803079215246	2.02027514787252	26.1645083189326	-7.00978385012349	9.56301423612181	20.3527549687091	-20.1149603387346
"g6"	8.3995713803957	12.8548077205304	-3.23875797679631	-10.0144307184939	-5.48532093571382	10.4033255530943	-2.08053290097958	-6.36841025453298	-16.3401550322996	-15.5410086031693	6.85189174596956	7.95333510271389	19.2253448268616	10.7695038372729	-8.12388590051908	4.12578424363373	11.1330338523277	1.48747561898526	4.03856382384775	-3.17501923007442	-7.36065031703006	-3.9541546864333	-10.5774062716801	-10.7259646264206	5.00799505612712	0.766080116749972	3.02241513820438	18.0538302066278	-8.61360310383704	12.3237478534655	-9.66106507431733	-11.6319869173056	-19.7438610346564	3.28801059591461	-0.282370047898219	9.57224601264174	-7.61512594055529	0.634883404860266	-3.03817047094149	9.68507625192236	-7.15272373397493	6.67390505326222	-11.8942287880411	2.58944550648273	4.00175860153175	-9.15752019882266	-12.8913194352617	-7.18562099426454	-0.429927484303782	-12.3051554445351
"g7"	5.90728172893869	7.69349361471023	-9.6094465705813	8.95119417776939	1.57698806587085	11.8236230671873	9.9101228533784	-5.61215509765936	-19.8820522003873	16.2687892664164	-2.26176380975178	-2.71428966996119	12.8940901143206	11.4443061609917	-3.89279994250141	14.1280387070608	4.90568852124875	0.0982423025946854	6.87111453466833	25.7737857942361	-6.0420381058855	-16.2863573219068	-4.47193853992235	1.20628555102633	2.94789265680894	-9.61583821350114	-15.7084403787021	-9.74852025296046	-7.33155557840551	-3.94284521183394	-9.73131614315156	-2.93740733801664	15.9472580612416	10.8765736540442	11.2339818211906	3.91877004483739	2.87553714911759	6.91832322783846	-18.5558656219105	-19.3522708333512	-9.00425790891297	16.5608509054683	10.0318946389848	-24.7552766203199	8.38595937547034	7.27781882015439	0.0244283271291023	-12.9568894827709	12.3447504596507	15.4262620222676
"g8"	12.0766845947346	-10.7859596957891	3.0052678527249	5.27976906299082	4.4330842586795	-8.34447707399789	3.67275354422087	6.55381471998529	20.4381977435683	-14.7500532285745	10.1742199720213	-6.07190142088848	-2.05800045438846	-0.580305793863953	1.42402114373139	-13.425127204866	-6.75952673521791	4.54627395444525	6.80507198513569	-4.96784776587482	19.2583115478746	2.3363846814684	-4.93832143455357	-1.0523666549131	7.81747114620667	-11.3949772371363	-4.90023488499624	-3.07816137320842	-9.83529900797917	5.36840749209716	4.35197208205501	-6.35487485542988	15.2578143289676	9.48985038507609	13.7407314354593	-3.27240600500568	8.14882068122919	-16.6710853775881	-3.70128606468819	-0.179781122127372	14.0301050729044	-0.503588506334964	3.82573359353884	-6.75200560076666	-2.05522426172182	9.85381064143357	17.5686198257297	-21.734066337024	1.56798881089636	17.5885973224376
"g9"	10.4812509247283	5.1848686674627	-2.20277702687842	-3.67903864659237	3.04337457502335	18.4552252950468	0.460582543240336	17.5405103776877	-2.51109962250137	13.8046762568646	-2.172785042719	-2.8779938738963	8.82857715067719	2.82446320705885	-7.13108260310185	-3.08457271632965	-14.0427528872672	11.0114176804302	0.457250384588579	10.9649877589434	-11.2799274940496	19.0496520639065	4.45086382317292	-3.00198245035386	-0.303954389289368	5.12460031752979	-1.85339264735856	17.8163470645656	15.5281756047596	8.79831069124045	-0.377676955641496	4.32611238202681	1.10393771455668	-1.91659873315812	-3.17587442816515	10.443539487487	9.81485139646794	2.07060997563502	-6.57835209654116	-14.7626719880507	-26.3632733093419	-20.9745915211205	-4.31253056366265	12.5382989803037	11.6601771019269	6.18614674515811	5.81496485962063	-1.82188203052792	8.88926791649478	7.34585272067231
"g10"	-18.3878008354991	-2.58222171520138	-8.00227898324489	4.29779742720838	-4.18516542733	-10.8080322748521	0.187316921004415	4.57504886980563	8.30600567654005	17.3478394669058	-6.44754411134212	15.1101157202363	-5.39457516807392	-1.08901150634929	0.588960252955001	-2.9156678331135	7.76920626317168	-2.98120669058274	-9.1640586875849	18.3310075360066	-0.965777042230241	3.93436204259383	4.28316509236971	-1.82436604769029	-11.0534608493645	-2.65887406910212	9.34856227462378	-11.0844991043152	-9.00555265026922	3.79562898121408	-17.6589205644018	1.41270886758343	-10.9344205399409	-15.3947863010157	-16.6057210654102	4.76685068114478	11.5686118164435	-3.86608645681744	-2.38643097762782	-10.330791649469	3.5057370222432	2.77897816132982	-0.745983341496765	5.40001276069886	-19.0693951895604	8.38018633955296	16.4156355880522	4.78466243196258	15.7842860669083	-7.1537033541957
