"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"
"g1"	-10.6589152485816	0.61245977557941	-5.65727024020601	-9.63913141589018	-3.56099010881643	9.43926269181189	9.64661675378304	-2.09342954783038	1.7597785775869	-19.7523499890084	3.63832611257191	-4.93374825268071	-4.332575592156	1.05563113507316	3.98593186070761	-3.61646600123205	22.9155193727231	7.7432146167849	-12.7390535892964	-10.3042750465431	-9.82550846004311	2.41276781666714	-19.2343545155977	14.3762007561033	4.53444950310787	22.071834154456	-0.907574485119097	-1.31244381580079	-3.71203751198209	12.6827786774883	4.79672850895426	-1.10450347561101	-20.1070235767124	13.463432478678	-10.1286806099581	-0.482155734917131	6.25098526831106	-28.4743285814237	-6.39340980435427	-4.609686767995	6.77805160871676	15.3553298784468	12.1682959150154	-1.81621573323948	4.83977625959545	10.4919531889097	1.21095443260486	11.5089132638409	7.67739344766688	-9.29943394988798	-4.76379283455791	8.61208355134331	-4.35773213648033	0.725526394403083	-28.1792110372915	0.884524428287049	-2.51943014110739	-4.31687874908624	19.2717978052194	-9.40194675575543	-5.81212294625097	-15.7461215271351	-9.80777041124207	-7.91855105304428	12.7290955722201	2.40621243707347	-6.77851651303355	-2.45242731424656	-0.445814645117074	-7.43603819857809	0.381365732242763	0.221132638374581
"g2"	-9.08413921819236	11.1284223252981	7.26281201077044	2.59022344301365	21.101744186878	-2.12402796970255	4.43204332758639	1.05929068338877	-0.00141495942210422	-0.276545897276364	12.5393156251533	9.70803463524475	3.91051914324233	3.29051121354612	3.34655492818833	-7.00115065431304	-12.4882647424636	-6.41454857873381	6.9556053499629	-11.3109310593623	-4.09986578849666	-5.96467788350611	-10.7076832011788	-13.7766002857323	-10.4118785931602	-4.19927747922422	2.91944416463465	-21.2581013978692	-4.90343438620644	3.05841730389635	-8.9737979658498	8.63048970617564	5.95341626976627	-9.54258659879372	7.42989899788801	8.87820323324597	11.1019098579325	-5.25149820291955	-2.14481301265406	-17.3548851701643	-4.63702974523336	3.3947377314714	1.58228975289375	-4.94887464929484	-8.46087727737394	8.50787022838987	-11.7051297411483	-12.141579550599	-1.88121985202539	6.27637989119553	-9.96275880812746	8.10514632979994	15.0535306106565	-2.39582734820511	-15.388842988387	-7.66564118936761	-0.0248482582854041	-0.102187011788556	-3.01860671781493	-1.73945700660045	-7.4410725012367	20.2972941244991	-4.90389404739529	-2.86226061782316	-5.8764426789794	-2.68610786096863	-13.1137710683774	-4.22813361794429	-7.41000532190508	-4.08136641241837	-12.0541089774858	-4.60999625348245
"g3"	2.46139528882248	11.0861321732661	22.3380631011501	8.63027111249739	-2.15802413247299	-1.08047974678357	-2.59248369521324	10.5431435057174	4.22820533728557	-1.62037992856782	-10.2654721030911	-6.50962650374003	4.74815513392732	10.1490251492805	15.4196424391522	12.6412920575391	-4.1998282944648	14.1502139018784	13.500586033569	-15.0768635001612	1.52376805998991	17.8039098190801	-0.199134694092751	6.36933711125089	1.21920628233279	-16.3859249633783	-12.2570752526145	-0.87705375114275	1.08078363201185	-15.2439887864975	5.43311568578766	-3.64549038538507	3.85353606392628	11.7099568727283	-3.00411083958154	-15.8532833224138	2.11689958190505	-9.16755062092243	11.0189280702247	-16.9760541143255	-1.27035297499632	0.662211172078474	7.14101634576402	7.26495618344922	-6.68379835018561	7.44450873228542	-3.13871996981739	-11.8301730559821	-12.5764540265105	16.1373719887904	1.93185068256106	1.27732332576723	4.70771269035738	16.2562171745926	-14.2637697083592	6.5784749253206	-0.866591881625482	-6.82091510777217	16.1799886635888	-8.23960155159414	-4.5554919057355	16.2781613199268	1.439653987549	18.2334756529877	6.71977503832726	2.81311034637122	-1.96539867261289	1.19308809754258	-1.24167648684641	13.9899641284201	11.9243430779604	1.59119244109929
"g4"	-15.4613263737695	-9.52947816617411	-10.9853572519825	-17.159031982807	-15.9341382533263	3.19066683730132	-8.88820651790637	6.8043007906846	-7.76594475698931	10.0195218962072	1.155142112394	2.95963565121225	31.6880297977316	2.52737955430093	13.942206735424	-7.83568420248195	15.9408066492986	-2.3128561981921	-5.79850356981079	-10.6658358740814	3.46700013448707	11.7061227949284	4.05028359368611	2.12690738106156	-7.36073806822974	-6.64303497840823	7.09477265527661	-6.33696111342826	-17.1450209868909	7.32105028204714	-0.832194221941398	-2.77769057654341	-15.7305112003087	26.6277596028903	0.823380209747214	-6.4071567002193	2.6531938374327	-6.81359448748222	1.20686779026715	-9.23989898837671	1.49081855021128	-1.34211748397112	-14.0515409289376	1.10536031446452	3.0123536164803	-3.11153894366611	4.31969103476524	1.17970321357694	-4.79473089638722	0.108640698950874	1.11848828330854	11.9544117615436	-1.79197224422019	-16.1539215753328	1.64728738816725	-8.08593678490922	-5.79740805411342	2.8362917177113	9.43142850262813	7.67989354746196	11.1670287235518	9.17014126888621	8.69034706505094	0.828292781283236	-1.62046010254474	9.02637795850247	7.5137067057389	9.46486609016457	-4.68220815275802	4.92538411939979	14.920867205066	25.7421151379764
"g5"	-6.44792764432592	6.18087709758465	16.5319117511078	20.3777336312141	-4.60512789266444	-5.029259216586	-1.23575973797857	11.5879647620043	20.1170357710144	-6.39347950038911	-0.570093230705998	3.90821689508092	4.22728640933767	-16.4896259427212	3.9619737122969	-28.578527931897	-13.1155728349168	10.9507626102746	-1.15174480411848	-0.914152668391095	2.12622618830992	1.93995450519873	-1.81241402692441	-5.93974769263172	8.9741132042802	-8.87886968173417	18.9243283478698	6.61028584019325	9.03606924652057	-19.4528459521458	4.415935368859	9.4895939781234	-15.0168924817679	-12.4254703649559	-24.2271573657557	4.25175948338003	-8.86779648477816	10.6654429571916	0.848907772993036	10.3070597020112	10.622194001061	-9.32431317742085	-10.3200422676239	13.7100102787076	5.17518035024538	2.81197113375629	4.13141722200981	-4.5519817374045	9.71787612119302	-3.04445349090589	-3.00638677964172	-0.920542044642409	-3.53933717216744	19.5368957788075	-4.74707288652023	-5.50334273214716	0.637463631853753	3.45565061809387	1.15387380159314	-23.5426188181917	-11.6753791212113	15.7203067033569	-9.61544847009734	10.9239426997925	-13.2923204959946	12.6922308896832	16.8268433763451	3.2104219401376	8.39887899082311	0.169471301532737	0.392293571902464	4.75349428402612
"g6"	-7.17074625012762	6.91650753508505	1.61929802858797	-2.88855016956739	-5.6225720919241	13.4439804327445	13.362799074954	-7.12725787708109	22.2398390444983	-15.9158300290545	-6.46332615576174	-0.609757570596664	19.4563000856213	6.03917764894429	-16.0916558467797	2.24308926994728	-0.450894033367033	-5.47681638940898	6.6023653040472	-12.3853895614531	0.661221424963984	2.19459196224715	11.8289265811533	21.7891310871259	-1.53237502259838	-5.43057941803543	-4.65260712065903	25.7774230381648	8.47468394358409	7.68369574452063	-16.0934908918149	-4.11936373003487	-7.83992377010323	-3.24331692709971	-13.8110733315573	11.346000008186	7.55368268848026	-8.30732895742586	3.51590907467425	13.9068235468689	16.0685871764278	7.38535903421407	17.153371541692	20.026599769747	-21.0210225872462	3.23916648243199	-3.93308106909137	-9.09365993302677	-13.6409643737111	-5.69838442430355	3.33641920603241	-2.42240165269356	3.14911384987609	4.61595728588002	-9.06172929696334	10.3209083832882	9.31163546050544	3.92210120199125	-5.53275476229055	15.717551347421	-4.18553841423633	-15.6235089930538	-14.766387591129	-5.68426808165813	1.72640235156815	-13.2399786766106	18.5642983644878	-4.10793537060797	8.35201846839692	-17.0136371981467	10.8769000755769	-14.5176497915184
"g7"	10.8528366031173	8.76746548326863	-6.81327000788151	-16.0147011191183	11.8439944309397	-3.56331073713836	-4.51882324072351	-1.3228069084254	-5.18151873490182	7.57769641991734	-5.6741011791504	-18.5379161403874	-6.00979198298023	0.275140342495143	7.00689764530131	-4.62203633597178	-4.86097003819666	-9.46978258332889	20.33802554128	9.72196282687601	4.40342463542814	-17.7806887962421	14.3336864992024	-10.4822530961548	10.7161442781547	-3.93185480828609	-4.40257353419942	-1.13295885724036	3.73484077924024	-9.86794251284173	-3.85617473915109	7.03781146136377	-3.86279129736077	-11.0863139678055	10.1777552014649	-6.70425647855107	-1.87759255345115	-2.51510314825699	-2.06659908676777	4.15499298346561	1.24215872419333	0.451431771172924	-11.9915325480592	12.6133586022983	9.54139925930143	3.54749800823196	6.57658886098798	12.5628076741012	5.94594052396963	-9.44162921048532	-14.4077668296074	9.9750245909035	-3.20030509542182	14.0004003217055	-0.794192205891588	1.85539884610772	7.53255988702133	0.277698587020321	-9.04360228901326	-7.59941372420216	-16.093772420159	2.16515857095085	-11.475319606276	-7.04792524104192	-15.7456930763778	-14.3212669229661	4.70559250341859	-3.41477257920675	-1.59437925761331	0.995173349745876	-4.60200635391857	-5.79520079471581
"g8"	11.1742874999121	8.15337065577023	-6.95441271053996	-4.76831702345159	11.8415522047509	-6.29352758376255	9.14345588930769	-13.8397643910582	-6.29230593940769	15.7774871660488	-5.55060674649093	1.63640389920903	10.4039304680485	-5.79493334116141	6.55364204868708	13.8509919982778	2.79645869043212	-0.102528353754186	6.79996681745963	1.77352817124751	-6.059311041576	7.24795190128029	5.95903378501364	-4.01427804109243	4.62658874055359	5.52266450092097	4.06630069068675	10.2686326807487	18.3500818851229	0.537334406236253	10.7308911408889	-12.6934112669739	-6.32144083674201	18.7612026969531	-0.84192155582181	-14.7527479059754	6.48296435163101	-0.676066024266015	6.42876984426392	3.51206329733893	7.18961455644155	-2.49248150058228	1.56920543551489	-6.42479408060795	9.41635430404549	11.1712278067459	-2.0178217606694	12.1537867687209	-1.7390242320587	-2.37198282202721	-15.5356092103702	1.08073618979345	-9.94886464955387	1.03947573029836	2.54143669625736	1.41910501184876	-8.09035334600751	-6.27838252019183	-5.18659159521349	-7.68721772400398	-12.8593800354499	-2.48755089233348	6.16748160158782	2.85697437189753	5.27621878923179	19.042372333066	-0.668668883502577	15.8567348655583	-21.5637494321277	0.789767736475205	-9.34881338746406	4.75063886444226
"g9"	9.67382629009327	-27.1648208407406	17.6844080541933	-6.96841852663314	12.5323157123286	-5.64818731557266	-11.1202228311823	8.74108187841208	-11.7696004097766	18.9053450673363	-1.62853705384597	-4.52034879333315	30.8547848903157	-0.351419751225498	-2.29375395105177	11.8253861010137	10.0912754515512	-10.8429852440879	7.90185951344258	0.730109508153034	7.5534081240589	15.1994567067255	11.1723198567177	1.60311764517986	-15.0011250881794	-12.1631437282741	-14.1420108765666	-4.776640192155	7.27745885840404	6.8699418546607	2.43623605095545	-20.602941495153	16.4238686435051	4.19712260604234	-23.2420931217383	-2.67447037682357	4.06842800925354	4.45324252654959	13.7341028695057	11.8321673324416	-18.306971085997	8.89900100353699	-0.773833105888729	12.0550914547736	8.30805069710445	-0.96952790258547	-4.41405639381106	5.37576010015276	11.8457558099988	6.36449654383133	6.88970279582045	-8.62293677796433	9.83991349257791	-5.36095625761158	2.99568442862206	11.9556452373046	-15.8549222762368	13.9503565828261	1.48915780058944	-13.8852510928245	-17.8124609528756	-20.0219621307233	18.8669481601301	-1.72423272335533	-18.4829894444565	-7.02530708101771	-10.1656398843642	1.26725022273872	13.98134445472	-7.51384720606945	-0.297108570672638	-1.68966090501334
"g10"	8.659171015839	-10.3001101068107	6.08399240457473	1.63333080873403	-9.20374985418598	2.91277336807217	-14.1747512054984	-1.11511047781451	-16.9942980409056	24.3706255968571	-2.97021072260391	0.108373270269997	14.7944152634056	-11.7247090793877	-19.9589032170588	-10.1986689182086	1.01904654875282	9.2743696522259	-6.38265001304155	-1.63222272829729	0.465666155315583	-11.5525541527327	3.0731027976988	3.99015360919602	-3.24707369067401	2.31548858071463	-6.58701015841538	8.18392587609872	3.37552870020433	14.5052218446444	2.52573546900751	0.674077480573143	-12.8596442443111	-7.66282659906227	2.3028273566262	-5.51903711993374	-6.02944469723148	0.998239045789436	6.46417318155171	-0.287645167864926	13.7359191609308	13.192540643638	5.03753883512864	3.34353632154609	12.7386562259191	9.00753753860229	-6.70590896137669	-3.2370854056363	-4.10728635447939	-0.00271333687890079	4.2759766184487	-3.36616164540089	2.8644073128993	4.1403099675493	6.98575893545617	-2.19661375196609	16.9994321635649	-15.4515227811465	-13.4059258619697	-5.81055531324498	-10.0299862579369	-1.70150194204727	13.3897617434345	-3.45945963073966	6.74383145666998	-20.6565124112388	-8.63090834118838	2.11204489691858	0.196540618668872	-0.332928693129146	-0.0480704739617693	11.269792171426
