"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"
"g1"	-15.8051404078246	-3.02469087360969	-1.17697116827072	-10.7007677714123	2.9408813988341	-10.2214177097214	3.7323874645699	7.67519936456495	-3.29292890513755	-16.1216298852682	-10.0503770874024	2.24635032740387	12.6949972782986	-16.3279541524975	-7.29630922968674	-5.97806297176098	14.3509420919038	7.75266817915736	-3.62759402037139	13.2413002164529	9.25196850814806	-3.58955163806717	0.3547668806502	-9.5337788292579	4.48749771640409	6.34299221000821	17.1661012809852	-12.1298433714736	-7.66823918322759	-2.71669828045848	6.32989478107082	-10.881094120421	0.948210197716043	-6.7043817074641	3.97517322366793	-5.08818829662073	0.535262496765827	10.7865456333009	8.87101896149556	-2.47410954823107	5.26648661536732	-4.59338597784816	3.02310137941607	-1.26199433513538	5.87208810068572	3.50623966521201	2.25538854523087	9.47664964020819	11.9727706197885	16.5212455993447	10.4446176819245	-1.11959694335881	-3.86962171060021	9.3349678954284	-0.539412832507659	-7.71447786459663	-2.37174380616085	17.0269843461485	-21.0742975976674	1.12861208409387	7.09367496662535	-2.2571723875418	-16.3524134465151	9.7490116421196	-3.11070221241398	6.9094658815577	5.63812539416686	10.3724694253916	-18.284660732057	8.67894339079784	-1.08038036204274	10.8920624385037	2.28368713465105	3.38925263855216	-1.40666712323353	3.27348860324823	7.46964606691513	-23.5259108353291	-0.169204441309001	-4.10394829698808	10.4848659450036	8.71035191992363	-8.71493686543473	7.95721647967604	1.23934647483641	15.6540316158263	4.17882117871466	13.3491450066343	1.84911594240213	-19.060257854523	4.81499621819302	7.20214703370946	9.98309743731103	1.26327159624782
"g2"	4.14716086139641	-1.83187351702043	-0.115123408558835	-14.9731348646464	17.115501200884	5.21072264643613	-3.72145868354375	14.7017296363012	1.5154537167228	13.3975520762638	13.4077068470247	-10.1015083852606	12.7318057711844	-11.7952871200063	9.81720923829653	-12.0496366434932	-8.07721111372236	-14.6358068784775	6.86705933459948	-4.29870856936167	-9.96500849641577	-15.0782305701352	-1.74830744298752	-11.2572022334477	-5.8916807814983	15.2594443947123	4.65475715056285	-11.9229792751061	-7.32057707604974	-4.85626463130926	7.12180595047468	-16.5424451589931	-0.174518309417536	-3.95661953008	-20.3611372974482	-3.59122945141638	-8.20389381714245	15.3398286094047	-18.5075198716161	-9.81268759755434	1.34735570285374	6.63686277936552	6.78800784102746	17.017020480425	-2.08593302390734	9.41874660141932	4.37431974223825	5.15158417563453	-11.4746774165015	-4.2560023359942	-0.868097421710395	-2.7976634594515	9.40552456891188	9.83940691960558	8.74427720060309	8.39171402931546	1.10189884729583	-11.2080351992733	-1.70717182759398	7.61491768522569	1.51774137051104	17.6514829853153	20.781457351312	-4.92081363433553	2.78463663886082	9.61027070421729	0.800376813762117	-0.497560097856868	6.66009430412189	-2.59675120280453	-8.86248134319985	23.6055769835032	-4.17594690411691	18.0671994363401	-4.52639617486673	-11.0069720501805	-2.64282514641635	-7.91489076783619	-9.96998276255832	0.407800757098258	-8.82957754139832	8.91314979820064	27.2464597674833	-5.15056709233341	0.312550074638628	-2.42140418434812	16.1719099176879	3.14670957702104	10.3463026385372	0.773356661771212	16.5261489144101	13.7801545610685	10.8826085662829	27.2663099503648
"g3"	-3.82349055308569	6.36855790753689	4.31190783153873	11.7535632098837	0.949291472932894	3.8216065549697	-12.2647951499226	-6.32909261694565	4.43940132788007	0.0422551717752724	15.9763367524621	14.4384184301129	0.12542994194947	-8.45325581249889	-5.24925413842479	9.61854885754532	3.60412855057953	17.5103972390304	-0.27049331484736	-11.7969609663546	5.63779860015692	3.20309304021592	2.08573942316274	-15.7259140377891	13.8923289830077	3.68363497015892	8.48546506641948	-6.84886166380665	-6.20114861012549	16.120809312441	1.26577358478872	-11.6422530669197	2.93391588669209	-0.996284466928407	-18.2454386089604	-7.57721098656454	2.01521472498884	8.30208988528911	-6.18372539768269	8.7131412454787	2.0145239035959	-9.83259799717611	-7.54627757291951	-15.6037004711661	-8.09385008026766	6.25854178635475	-9.48500062237571	-4.94263678946028	-15.8792550847381	-19.0410086298899	-6.25055864187244	11.4964842056169	-7.50715095755155	-7.30406380583148	-0.223586171298407	13.9368678123249	6.50190007998437	0.958133785164056	-1.10382401394631	-1.5324065448472	-11.8858611449114	22.6996696199462	-9.27423667157355	8.33230013299444	-7.57253920807283	11.3855549192174	6.65824748918161	-2.26861362679483	-16.3653355314045	-1.15798189845774	24.1902488350305	-1.68781404686082	8.20725123522559	-6.00419034072888	32.4763530645532	8.27397087789399	-0.00778692400961677	-5.32224908910335	2.73706058975085	-4.86794631455014	1.06583210551041	8.99962161995077	3.89729072969113	13.0251681419036	-6.72913552371923	-18.7991741880656	1.33121363618599	-0.220981567923792	4.13826400962907	1.90890392223918	-17.3348932753287	13.8056131604057	14.9647957605089	6.82555703636601
"g4"	-16.0760380826772	-16.9121459356815	7.54994006673113	-4.82580665099336	22.1250488723035	-7.34860998135556	11.7854827434068	-11.0647133670545	3.28012566543608	-10.779987293338	-6.94966166425246	3.95305452275471	-3.31843384647836	13.7464814825078	5.58955990489484	25.6108835721148	-3.08890198762454	1.45301028217824	2.70115925001368	-9.04426155866191	5.17391880794883	0.504441916130468	10.8735534125199	-1.60327904312673	-7.01430605616669	-2.44636889017624	0.699989912861895	3.00409418763124	0.771305259212199	8.52743415343618	-9.82210524747241	-4.10561151525081	-9.54185194910295	-19.1572061647033	0.477069940760665	6.04382503757117	9.61993496561696	-3.89732695561331	-16.6054325566157	6.4310659289113	-6.19685395923143	-10.2309848864027	-11.3386080432271	2.80268888417109	5.57488038080679	-6.74951959573812	4.68734061227912	-6.53959495889636	12.7124971012826	-7.76887746667522	-4.27399360492533	3.74574646738366	-7.90609374200534	-18.768287335418	-9.75348834100594	-9.41818995577887	11.6505271722079	-13.3099372880676	-1.75410345030921	5.5134621248211	0.493941399176853	7.95540100444667	-8.17575579772685	-8.75252788246326	13.1731054229141	18.0017658791957	10.89084111356	12.7279548806716	3.9155947555517	4.39457528530014	10.9172564982139	7.99050970294765	6.52913320980127	1.76348766175886	2.46592264155178	6.90185453847497	12.9222614249232	7.98037501319859	16.7905293682961	7.84402334178484	-9.29813525886479	-9.09855301028852	-14.3862433951539	-8.79678198714154	6.58870194224998	-8.34359767558651	3.41817646578837	-7.37710409366524	-3.13980768608124	9.65159466020338	7.18270165439198	-3.59188827377081	2.66558010099442	-10.5865146156636
"g5"	2.45565391917753	-27.6116274693046	-11.325956178781	-0.265199162082721	0.8157193975912	-7.21421584223994	5.14036632443443	6.64208563350824	26.1710246930854	0.7395212978557	-6.05564909205848	1.86583590942303	-4.27500195228026	11.7096606888826	4.59625638991813	10.6916960345182	25.8585969268079	-5.35997764669395	-3.37840456839001	-15.4811748848886	-1.72552953369605	-5.27352856874606	0.56443636844879	3.89890182019802	1.68399853999684	-11.584933541454	15.1519383746565	-23.1513326694184	-10.9743467758769	-10.2979628067795	13.9296923899067	17.0630631917999	-8.62981195699712	2.57888190158112	-4.68047831535665	-2.69092809644926	13.0198423314963	-17.3772628323594	-3.34297346814051	5.40987671093295	-2.86640025315243	3.0507421116216	-0.113608861492936	-3.09439435808902	-8.53617210328877	0.857882300033455	-10.5653915500878	2.7537634163039	14.1511917754325	1.4282141058626	14.354829600055	-16.9310421660093	4.19216554346089	3.1489797408264	9.04987151908096	19.2890193273791	-10.4631610049749	-2.69806657521878	3.2650470734743	5.04160303905271	9.24397799659293	-1.30041685671229	-4.42320142558349	18.3515482128412	-22.0641565217915	-2.17028354092048	2.63379281661536	7.67008503685132	7.69564975115781	2.65142203210253	11.5521116386927	9.63948939723814	-7.70158706007432	-4.66144130281415	-1.64677608427879	2.88644514179706	-0.332049179999408	-10.4840138323921	13.6682178214866	0.801342398238991	13.4662278783747	13.1798332532804	-12.2270189208521	7.07451094296061	-9.13662391168685	-10.1617069059029	-13.8134171535536	-5.2982999883634	7.24941347362282	-12.4456784128401	2.40236356204776	3.35189702053495	-8.27414988783536	4.57967852715159
"g6"	-18.1171475038213	4.31991911629026	6.50847106664785	-4.68205497247564	-2.48621653206525	28.5573828445247	-3.69575567859449	3.63489107779173	-8.86839768152468	6.06590092129283	5.45565136061847	-3.4582201165019	-6.60898176045943	15.3308770928385	-11.3122370109842	-0.402526133715118	2.34463205114106	-13.9374137281929	7.71761652966259	20.4060505513127	-17.7236896567245	-14.274996046679	-2.96248651768514	-1.69439026745601	-7.47674153027244	-23.4663761413223	27.3712022262359	-5.19880716294885	5.57105936135749	-8.05190800200476	0.325438817770927	5.73692204748821	3.95554347327992	-4.49235909233275	-5.24494548595669	6.05917687955513	3.76557547998249	-9.28470890050025	1.82869789938049	-7.59651208343071	9.74625104257688	9.18615451698121	-3.7741670086448	7.29446609295747	-13.2602525336484	-7.51065317347778	14.5664538734384	10.5059950709839	-5.85402228428482	-5.81332681501175	-4.64915184774302	2.59721523334246	-1.61877455452484	3.13180847724443	-10.4641984827483	4.98115870966673	-0.146585773403768	2.58179195979825	-11.5996577385216	-6.25083237749321	-14.2953553122113	-2.54780930552208	9.46324319721778	7.1574002449675	10.7047690688114	4.61945080217313	1.70324997078159	-3.98697200024368	-5.18133763551764	14.1749211909436	-8.87672334665551	-2.17382093822358	2.13578943071978	3.4476134851539	-9.30270242610138	-6.8461469346857	-12.6899887287133	7.36465234969618	10.0683395893527	-3.91342903041185	16.3393432764266	3.6764123061377	6.95471795738986	12.1016381741943	-8.47858313407974	-5.20419675295546	-30.0431615186316	-9.76885515992707	16.7859914452938	-12.504688846231	-23.00929776899	-1.27242966532243	-6.64794353150433	8.7704384366329
"g7"	4.21490190766082	2.27023358324749	2.87293017877655	1.85618725438053	-10.9016908765326	29.9938787840728	11.3016187568758	3.09193746976065	4.78377681515627	-11.4437394312237	8.99669801718689	-5.31151596322995	-4.83489846605052	-0.0543514381759999	12.3402598676821	-4.41217117044718	1.2513487002607	19.5952668170594	21.1628782917231	-2.91465512198999	-7.6449245850575	7.68006305673372	8.4569482019526	8.5797807150215	-2.893676452538	7.70097485506184	-2.39043900187954	-9.79788635567244	5.53670732369514	-7.04454430669968	18.2689667550507	-4.2972728239835	-4.33638110512323	-5.45574666974895	-7.11456696553546	-20.4829299211326	3.70515643449305	-0.225663316837444	13.2492309605453	-4.09589084991764	-7.86085840266352	6.8726092319971	8.97005825502253	-10.6835169504237	17.4313644749539	10.9888850008198	-29.0456877877103	-1.74383898090567	-5.26871372263917	-9.16872883634819	-12.352873124625	5.32596071136721	-10.7154777325592	-0.792475743598416	-32.6417660163307	7.00434951655504	2.59792268110668	2.26445202381007	1.49309145054396	-11.0712973640073	-1.05488713746098	16.1117127385628	7.26703145582822	12.73611030584	2.20100481412078	-3.90474590928127	-18.422447021863	-5.73234755235686	-9.70995900922036	-1.94219887386422	19.1063890892663	-3.15906903327453	7.90983958494015	26.2471928134526	14.718992799389	13.5840608622922	-8.92984608813798	6.88884937842157	20.6648015140082	-13.5270620930788	20.610836646068	-5.5370282826178	-12.8371116855075	-9.66503374978662	-11.7146663194105	4.78023823102053	-8.29719148584111	-2.60156451681215	3.90490511395491	-0.476798094031755	4.82146398987243	7.13714500895963	1.81876574112952	11.7409904124286
"g8"	4.36417039022195	-8.62675355823886	-0.549599694370774	8.75339729531633	8.82870798693347	28.8765172352918	33.1770069084188	19.7943759372561	11.9177887244176	-13.0967970263603	-6.62283834511739	-4.1059651099152	-1.5390018541163	-1.89083244739529	10.6869485708258	1.75430964245114	-9.72402745270136	-23.0686368980257	12.6179082960335	-1.14421607504447	8.70313041334244	-2.17852490734483	-6.51255363301111	0.0306311020172992	-1.70422314034487	12.0360132183777	3.33294609162194	-8.09472024192532	-15.3231646286691	-10.0371977509363	2.79658006662107	13.1296522722847	-12.2268979756708	2.98557691135143	0.578754378944248	7.98880982201897	-0.237729762511201	15.2236787184648	-4.69689318818466	-13.770673784402	0.608266645540392	-10.2348150215289	-8.7217060332123	-9.80471344767526	-13.2619799125761	-6.44083492987411	4.18436794108463	6.6037539681508	1.26032758871358	15.816293017694	0.751542328144563	9.79812437052712	-1.63748579565292	13.2548401694091	-0.630603055923678	-2.46669044249152	-5.43731903114228	13.6406527643347	10.6207200641179	2.99487295470143	-0.366401299195433	-5.58346185053141	-10.6273523275921	12.0918877721286	14.7659973189206	6.67572175339609	-9.73418496740971	-2.65937904464718	-9.39826348751425	-4.23877375265476	6.30927767980765	-15.3626929964962	6.60325240360522	7.23220347226066	-11.9479735977175	-8.61640865479526	3.6311717020825	-8.85851199288124	6.31125079077165	0.846839639861837	10.6711903837985	-5.86424447419356	7.55138679013805	3.61092050206701	-9.0913155058868	-0.558265918220344	-1.0522333617434	-7.24448565173616	13.4040050212074	10.7018102290807	-10.8958855731129	-0.0827162681191606	20.7750092073432	-10.4932020493923
"g9"	1.62546375805559	12.0921299807984	-9.66840588374789	0.40678906423185	10.9473775309735	-1.42176815759161	2.39060080161047	-24.0094510465704	2.37430230797174	-4.50665089098203	1.38924830782488	3.10438051849044	-16.4735042297693	2.76215612207273	-20.6303021119471	2.29836675037859	1.79111079583108	-7.47956897687597	8.30885788209852	-4.4032152310597	-12.1068240460969	13.8872992698291	23.0423618639439	-13.6240186492581	19.6194238236133	-4.2460631138999	3.22030920964632	-19.057376151674	-13.3755172250481	4.5952081276652	-11.4273497559773	2.8559785602608	2.0145963559937	-8.0216103698203	8.90367646350685	1.51133345316553	3.25531527566471	9.68670071698882	-14.8168027213582	-17.6651835875928	6.20285669056746	-10.5176827751865	-11.7643244988508	3.54632140528465	-8.84162187944573	-20.8066707828409	-5.35540126761829	4.56973300796357	10.621376707199	-7.88368284923648	-14.2900162766744	17.9274043526627	-22.334693465663	-0.0931654902492574	-7.03857142411462	3.32421715389157	2.6430746022734	4.11031511025239	-6.79719513441063	12.1984303187986	16.7172453909298	-5.32596636437125	-8.07743749699099	13.9366248172511	15.3508768483654	9.16199716478927	-5.24690121971775	-20.7302888499827	0.988925008187162	1.43068889684626	-1.173343731972	9.38390327945577	8.07482291656321	-0.411707853546266	6.86625623206588	6.15694972142834	8.95802270199568	1.75844698288618	0.772627028530951	3.40127847426757	10.6473481166739	-1.35097149664095	-5.52799726020524	4.61420028722205	10.8662887943901	-14.8162523860144	1.56043157668933	-0.291709787647822	1.74765960351946	0.859902941745941	10.3185511960954	9.24422035497204	-9.01629658357573	-7.95409022996706
"g10"	-5.70430037405632	14.049318629464	7.2460524327714	4.95718009798644	-5.79525439565698	11.493896184085	12.8103923584009	-6.56964345893987	5.80368955713991	-5.87670075080945	-16.6913911770326	-0.589717895126092	1.94875819888579	0.43863987971398	-9.69973834902174	9.99811995853478	17.8315048214696	-8.93710765797031	1.24864061569475	1.54660332117423	-0.681560743827553	-18.6684809664769	5.17983615826035	8.23692539482985	-14.5067528189577	4.63037980927171	-3.06418794848514	-23.9626919960476	-2.41905335696086	9.51976601684966	11.4011075486725	-13.2347938827316	-18.6908354748793	4.21615606399239	-6.89959192496704	19.7784982602568	-3.91088481173692	-3.85120977660626	6.86769847877201	15.0488871980143	0.76626037227263	9.50098564792683	5.53698003901092	10.9098021679027	10.2500807854872	-21.4103387687989	8.86106138318969	-9.86825747998682	-20.5342139923209	-12.2463220409411	2.99751596667296	7.7668330793681	-8.47275227901876	13.6033143781786	2.67468764907556	-14.1239158140195	-0.822214107315624	-4.95950186255765	17.2665170885512	0.90558720768255	13.0520454046287	12.5955581222468	1.45304660481438	0.502190604998095	-5.18058478832067	11.4343610702034	-27.0692835492765	-20.1878084576419	13.8265527960905	-6.33738955432551	-1.30934484496451	-6.48318409844958	-6.36682359584576	-5.2574253810019	-3.66227920307921	2.68961210854887	7.40983104283971	-7.33091284640044	4.29018584230984	-7.92770770009264	24.817063842146	-1.07930523783047	8.32337856742087	12.2446943169953	-7.52537152105694	-13.5336418401457	-19.8372895989058	14.4935974111364	-10.0317334027896	7.7998017336066	-11.5140313608491	-7.27881124689446	-18.9558093395853	-15.4005190550366
"g11"	-12.6833119242951	0.0904847426636241	6.50210318906307	9.03211059310038	12.7667959119719	-2.41896558492427	-19.3277825759323	3.79346125797443	-9.84817345052165	4.46769843305485	-3.63602652326782	17.7274755038778	-4.26885002340478	13.5057134367915	-6.4528010844038	4.49568289704704	-9.4363387536181	-8.90687364377244	6.29100487907423	1.42000473125209	-14.525798410034	-0.323929571544946	-6.05525374390773	7.54033119707105	7.10750349177994	-3.41762153219377	8.14892813678624	0.694896907700124	-0.67781848473236	3.8570645468876	5.7695995299247	-8.18005638231063	-17.3367274612953	-11.581887030571	10.332457698698	11.1007920471278	-22.3838727573103	-7.84940295446687	-0.708951010771883	2.70244574207929	18.4857414549503	3.0647569554385	-3.12607173611323	-21.7933282976469	-0.578764008423004	19.4223859225092	-0.355574714131074	-9.94201221387087	-1.31035459207149	-12.8786541909461	25.4097501435753	0.633317531917808	-0.484129402867457	-1.5802128765883	-1.74019148645105	10.0436651492039	13.5486417711864	-5.00170551100099	-4.12538540187867	-5.00679732386071	-10.7051572141038	-10.2764603666557	21.2028999995167	-1.95970263106788	5.50522768770749	-11.0947538987024	-4.68625200650108	0.707377145416982	3.76952228881814	-7.35390074790902	-3.76747222704922	-13.8004298490463	-10.7859270714301	14.2675801240035	10.4597831113413	17.3400225722294	-5.71905035977962	5.20747531908181	14.2417530832905	-0.924823939299033	31.9505280192413	10.017632141099	-0.53173624213563	9.17308596898993	-2.80321174039779	5.62334233133639	-14.12135530389	-4.84628298394314	16.3597393377032	15.8071096507688	-18.7814615083627	2.12643170407763	2.51807032792183	5.9432602541455
