"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"
"g1"	4.76783012564345	4.76879963134494	10.3160135925883	25.9409008978132	0.281257311433894	12.7228413892916	18.8994385290662	5.0848457262962	-7.16366562573103	-10.2321800688497	-12.8437239960879	-4.19445389264081	-6.64093790681106	2.79078958566283	-3.45288558856736	8.85731710144095	-3.85051179599743	18.2473293719527	-7.42768212639434	-0.703961986283075	-9.51253709040078	15.5762732323745	4.70386400753732	-2.87130110868344	-12.4900551955924	-20.8865771229191	-15.5017084901037	9.91534885958437	-0.8333537444977	-8.04364014004483	-2.92782979305659	3.68415566414145	-5.19496866471781	16.1502539462992	-12.8960884129233	-1.50225476292932	-4.30627713734944	-5.09724727021734	14.3796610718151	-0.540118443727158	1.37566612954146	-5.07557577045028	-13.0241518927934	5.45644415460959	-2.93723985313127	-26.7689838185795	2.70502760658133	-15.8974579400028	-6.61501022147047	-7.51134293919621	-8.09390189484413	6.54830371223092	-12.6528043530129	4.7870502326666	10.9597760035559	3.63655918932199	18.1773707765327	-1.43365708695276	-3.92269188199008	-3.90281348958863	-1.19019761956494	-13.5169133856419	-5.54945764669582	8.47064361796154	2.27447296305879	-17.9441546957492	4.8180756502304	-15.4543186323314	-4.28017267491577	-30.3867706644396	-4.6719179032604	8.89734954996646	9.9880250715029	21.7109749775869	-1.63592606636749	-1.69122918192038	2.48694093584215	-10.418466191111	-7.30649049068552	1.29444044613757	-16.7345855430734	-3.97329063572671	-4.39270423662879	-7.82352931262192	0.131815941411837	2.28560678116396	-11.2254150827033	-4.83073758322741	-24.8189143308649	7.95013981589608	5.94570542820541	-0.880242953176249
"g2"	-7.54791511537207	-6.60149959978685	-12.7570330986655	-0.941664841670117	-7.41658221116573	5.89152542583973	3.42047685845805	-5.3847168141593	4.87240531459999	3.45293564787555	-12.894728876676	12.0453550408433	-9.49159851749889	4.26254881652397	-4.20277465346372	19.8516202044522	7.61832951875563	-10.0594816381358	-0.870760729544471	-2.28692556772285	-13.8175567511145	-13.0642705847207	15.6080658825084	7.48792745471264	4.15485355808274	-0.860464775524101	6.42071046365324	-0.183885479263429	32.4871740327755	5.0702627809857	7.10680244026996	12.3035991227276	-4.84803370268856	19.2420359282462	-7.01680941311585	-3.74458430861269	-0.213954596173743	-10.5109880086083	1.98722784610445	-4.65111462094194	-1.26235846321813	-2.6855134958778	10.6578106023756	14.879981421752	4.29867281422755	8.41740373452636	-16.8215071851027	11.3851337853736	5.31296640860446	3.35103001300382	-5.05301798642433	-4.96488178061058	3.29633578870113	-5.03759398695734	-11.6953615149306	-4.81614541681323	-1.96092076768162	5.05699816148248	-14.4133366692911	7.2198967567501	-15.0888283062794	-8.34558958890817	-2.46311420303444	-6.47822341268009	1.12672527530757	-0.239453956235	-15.5217984466359	-16.2437546790457	-3.82857412207497	-7.83635639084775	-6.92505404846578	9.2728447159202	6.0022445773047	-1.48267462408892	-1.35920309761757	-8.0602883838665	11.2992506266097	-8.92875121825986	-24.1306557937577	9.13442758440357	2.52315052767817	11.9029648436129	-4.96480150719639	15.6151903029475	-4.29955017065475	6.02430252040247	-8.55379688770756	-5.53874525916381	7.89001669961575	13.6757219732751	-8.34415310681246	-4.87821024097856
"g3"	4.55106111228959	8.92815869988137	4.14582462373682	0.792249715819075	0.770514755713252	0.67462446878622	24.9800764309353	-14.7678023822012	7.47415318305959	-2.72678921994542	-0.767262208677116	-2.79766900173923	3.1114335581147	3.52424131657304	-5.20668000685315	5.10558084125073	5.68228289081744	2.44801423783197	-6.47935259907297	-9.81557052945113	16.7730353974295	-5.4958626895861	-6.19597943240696	5.85190697982056	2.88913130412623	-2.07373289348027	10.7852317393945	10.5407505813997	-10.8247926202144	3.83658413448411	9.00116314096216	-10.2664949113898	-3.43460826103804	4.57733703313858	-5.80492511244684	-12.2143614876168	2.81767949690033	4.06470841031364	-16.1076118591368	-2.46910816672091	14.3080263406761	-5.43741178447802	-5.2685264990766	2.35589997806627	6.48674033764018	7.356045871553	0.786430081063682	25.0424054030877	5.46797025899634	13.1182978826524	-7.02799303799767	2.36676849912187	6.95179145515815	0.00230125003018751	-4.97666519725463	2.8445184910236	7.54611644519603	5.44105422775043	14.3683747957737	0.901097473620771	-14.9862045094852	-11.0697672713731	-3.30950658476469	9.36262048395995	-6.58471945155562	9.68558365367869	0.525648925332358	5.95559730488753	-1.18080494040852	2.13229727762338	-3.11705780094471	3.10392884684568	-11.7883325052141	-5.15435498627058	11.1378510010961	-18.0144755770939	5.75303114511883	7.02956219972138	-0.264957910416403	-4.30833376217358	8.89178389638501	2.67942054135861	2.92757330636858	-1.6191951889504	8.89346712700416	24.1814929971099	-0.221337751098404	-0.75913048991153	1.67174683795236	-3.28846934328177	13.9331925513928	-11.9789257861788
"g4"	-5.05656557244432	-10.8580318646321	2.98683901186976	-6.85932425014296	-3.00898540273469	5.90860919323145	25.7264797647082	5.40192835707092	-2.02754327671375	-14.2634541416099	5.5782390453065	22.4809028949993	-3.569384988579	-7.5309524122307	-11.8148158986158	-12.2225074070232	9.38243396282155	-1.14293711881731	-0.977464107338494	4.68951167895453	-2.00473262720057	-1.67264905817386	-3.23861355606552	-3.86448230297395	18.0561614145909	6.99817438133135	-6.40329676306428	-4.04448663825872	6.650100894035	3.2300223717798	2.79666932554515	-12.7417637208743	-0.807279597864689	-17.183163481948	-10.7105923200613	-15.2449387394344	18.3378796030748	-4.0345364625489	-6.43947794401242	-13.9616642302881	-5.03788113926979	-1.56662980167282	-5.08737389902891	-4.6839171985397	5.71132992036013	-21.4226578727658	20.3840122695708	-7.02780920800311	-10.5878575711541	-6.97325153570653	-16.5880052455777	-17.1598454059488	13.4585751515614	5.29430876630003	-5.91353719294018	10.1787852713679	11.4300819238306	0.185860679977	2.4446858059698	8.06646749369	1.7907697858665	-0.27712257140913	-3.52439928588973	-2.45735903439125	-2.89684878260608	20.5130053276483	2.60790235510001	-9.72761560021433	-12.4057208493361	-3.09447348316131	2.43572609393676	-16.1589506781272	-11.9254330473452	10.7662678841336	1.09467372768319	9.96102398577792	2.23883085523001	-3.62725519209671	7.90045752411036	23.2767293861871	7.51396055397068	13.1399524920302	-14.8599220874275	21.1757321459956	-1.85367216614931	-1.27126081630922	32.5920800969906	10.8766696095421	9.59675761205501	-3.7586396607907	1.47018593232198	-10.582835757331
"g5"	7.03753237256283	-5.50470421531493	1.69034724366849	-0.450623817187535	9.53443019076579	25.2910077562016	3.83344341476433	1.24071924195826	-0.694216296189303	-3.39475004192776	15.0628881237805	-2.7703147917512	3.5980161721332	7.6768624992924	2.58903652191395	-18.9405642329446	-12.4969523588606	5.93138326020296	3.16647362790456	3.72461067324687	5.95938246566418	20.2102169111542	-5.63196175765635	-17.0241125211369	-8.69177399544056	7.31670657005462	-3.71619040917029	3.58640905104154	-1.42148097185739	-1.61479295920258	-9.598810623201	-11.2511188319452	-3.71053005380544	-9.4866999738661	-4.76415265944892	11.0323539177436	6.14970752719866	-9.97306787504213	7.50430484202596	-1.72245806858207	25.9411033364159	11.0636215986003	4.3956208992414	6.67186915882651	-10.1755401315037	-20.6049681749732	13.6560886552418	19.3274147713296	-1.16573306331671	-0.603278661764519	6.18653497937511	8.38621867868036	-1.75251346436975	9.5913690350571	8.66733264682679	-4.9064261695536	6.10558034352513	3.59568124979724	14.3357840990191	-10.4208203532949	-5.35762504814551	-16.3157232872021	-9.87912814308903	6.66865656190337	-7.71435364920365	10.8947387023086	4.6703812392422	1.08829054301294	8.85955178909175	-12.9182152428299	0.651263898573161	5.387034220098	2.40378535890809	-4.87805708965873	-0.0538409584643127	12.1157438539099	-8.7389944874121	5.96347800810269	-19.6081738780936	6.37980564975031	12.5952547465284	-9.24503266868355	3.76955963785876	7.52230648490296	-1.18530223304224	-0.281807012685453	-18.1579533203409	-3.36434367513141	-3.11440457266144	14.5873652482817	14.3411576546983	-4.60565550947328
"g6"	20.4426828685797	-3.43479435380614	-5.89399993866198	-4.88414121333628	-8.08636012216973	2.97527155149764	-2.33273796856892	-2.36758208473475	-5.49246466072652	-7.89349658255844	6.50978995283124	2.60719104800069	-19.8384090145065	-20.7210848515654	-6.66659411052823	11.5888865339673	-2.13236429219011	-13.8807046812079	-5.50174785815943	23.4540001737204	9.19824337997566	21.5107612803191	5.63243324923886	-2.17586139051369	0.937961484417923	-0.0575042673116268	0.238996041149821	-12.3530338514104	9.89528969979695	-0.578313550919659	-8.34034816403857	-19.2998362725263	2.19038342329723	-8.36630912661346	3.88025531547343	-7.16940715259463	7.60674127909616	-4.15844444499001	-0.550417510986714	-0.625486876985253	-16.4188181534281	1.74962727181757	-14.1110042785236	-11.6203758389981	-1.36492232739653	2.63959391626759	17.9517108738651	26.9898295715064	-4.43816752555413	3.98677763858197	-18.5570560422395	5.39408149783542	10.3953092594723	-0.536084128693558	-11.0613920674008	-14.2223307083432	-5.214960576378	-8.22500719189066	8.21679310587971	3.50997346249923	10.3125878247298	7.90323018117625	6.43015340252289	-0.968612810806691	-6.90269165493622	-4.49655466506368	-8.55501339329074	-1.94388690917779	6.35916257516386	1.48154990606011	10.9424011661918	3.46670829617229	-3.08060391076106	12.8872444274196	-18.08678600064	8.04966493595684	-13.1396012592588	-8.18527312711431	0.0448305611749672	-0.215251884431789	-14.0143892257473	5.29640848620102	-4.40183653785067	-3.59028980686491	-13.2719946950585	-10.9765552054136	-19.631457684041	0.819572345138919	12.1174350934026	-27.650731818501	-1.36032951344815	-2.05906490716477
"g7"	11.7506908297336	8.94842476082668	-4.54354935783799	-1.40723289618593	-1.90684429722273	-7.7508424702823	3.11268222155744	10.5302835263112	1.87232912222209	-10.0591819457257	4.9379992594603	-13.0750687738801	-6.89332917399443	-3.67862767985352	-18.0176461828539	5.9607672000253	-0.366334079793723	1.90617018181463	-0.928260450194725	7.81225763227041	3.06924471972684	-1.56422049165871	-19.248258974713	-9.50772152641632	-6.58773116905344	11.0521485279354	-8.3286227723333	10.4779106679798	-3.30804268451879	-0.0108658213140638	4.63494457764209	4.33366085521659	-1.52902680699166	-5.28785931987059	17.3834773714484	-13.1861483110954	-2.11794970169595	6.81008377929196	1.77095525795712	7.15847855385032	-0.792721313163529	3.78500367385652	-15.1855786973495	-2.48267667144311	2.68995037356169	-16.4537021608053	22.5676937696543	-0.783792230868153	3.38665859521296	-2.76739221829845	-6.35356386998687	0.204507239701524	-4.61092568508147	5.90805941748043	-5.05747218706208	-2.82622381471013	-6.10264394317879	-1.80385220749351	0.62374039428301	1.05282921873567	-13.643651601871	-1.65407904288209	-1.26495434928711	-4.26121696011488	11.1697642747544	1.12915350946778	2.78959001902511	7.87042329718091	4.39940147256676	-5.12351975068544	-3.43928804612953	-9.82864042488903	11.2687342637003	-14.9215340325241	4.08550130032677	6.4765271449372	-6.01201464144592	-15.8758379915925	-3.76915472437636	9.10557228249943	5.29611641055116	5.28244094952487	-6.3455678918897	8.84673197900349	7.34537728170545	-5.23582066426493	5.50674091641983	-6.55846583057521	-11.2598026523892	9.94732782172498	-6.24888193539956	6.00465307288473
"g8"	-15.2270099711609	-5.85228585277568	11.3244088904807	-1.75753996175293	-3.20418948930872	-3.82338002167124	-7.07994852977449	14.0553531591296	8.82538297493272	-12.086728291398	-0.505637374225005	-8.43498137005932	-9.82873869083746	15.0031288396072	0.611655557094944	17.6396573916364	3.57141541397599	-2.7526091109323	9.63495382608102	14.7283877401142	12.9675148081149	0.664020847843145	-23.110135980769	11.2778698958474	-9.70249283551344	8.19467100021428	-5.48514087003504	-21.3887855806445	15.3043710685433	7.10259795991355	7.81758381147121	-12.1375734691077	20.1432520072183	1.66990396283244	-6.9853194616662	14.2580690638517	10.5419110148476	5.46864225455178	5.02857529249909	-6.62358414492351	-2.08337933796901	7.75692694680687	8.54586416265835	-2.1206633204502	-4.57145280994295	-4.62976007652148	5.00283672003871	8.4702677075459	7.26777203893882	-7.34963861185484	-9.99335626655989	-12.9590217439534	-3.54977746971916	8.34997448908845	-10.2647996059521	4.830361411902	-18.4817726740652	-6.63589962905986	-9.09222157637557	14.9755459158742	-14.9318696668301	10.2399925462062	2.55551281253824	2.39954674751599	2.72843138416692	5.19189240964631	-0.672511067639651	14.9273633893434	12.6472271298385	11.1376667279873	16.8686792411731	4.06180095273868	3.05515764412277	-3.58849049166789	-1.94810694463288	10.7545230144616	-11.4595316364361	-6.1947310206899	-16.4616965448889	27.0604444578753	4.02361833554869	5.31571540009175	2.52616900744121	-7.07537975870061	-3.50616720439063	3.88730436980617	3.51822813472119	-10.1655417068624	-1.75361997082176	-11.4951384987664	-11.11044647381	8.77792147397308
"g9"	7.03305329756935	1.84864122737882	-8.75146475884753	-13.7331903012183	3.11404856493535	2.15169506947633	-3.38390046301205	-0.0142170104393218	2.56767205937287	-6.43799566371498	-3.77005497524374	12.9669154492423	-5.82899229976217	-1.85462929462344	-7.09618167503956	-5.10264931748692	-1.27364192118878	-9.903208630673	-15.2206792930392	1.4601660920282	-0.945041328642732	8.95744649477244	-0.790658333923855	-8.53284380556489	-12.2409518917351	-8.26949321469804	-11.0450091880706	-6.48754870403453	-9.36333799865613	-6.84130002477175	4.57385933279729	7.76184560881521	3.92195000862297	12.6160574932086	11.7696379086485	-14.335022955119	-5.93301567632363	1.07176341948225	-4.63461646535154	2.21000039024728	-12.7942958051774	-1.19729675053425	-0.32503198816669	-7.83792100408164	-12.9357160704383	1.15109815596789	9.44755110790494	7.65868593386254	7.08731920103462	0.567293681285891	-1.51856622757034	0.102005442240519	-15.6181336466253	-1.98729591478266	1.84238706171357	9.26923259209737	4.34221648933933	14.0677339867128	0.918392457645253	24.3373333868619	1.93622291264276	-6.71211186715212	4.29441180849977	-4.72328969804771	-5.22167842336233	-7.07163677642295	-7.54003415612144	18.8708457164201	-11.2684818457474	-5.43223389148222	8.15473908380875	-10.1723940578838	-5.48825214216802	15.4785737544803	-2.74719146243795	2.76929886631865	-18.1424002906896	-3.66297865933026	4.3869092645973	5.71776586845048	-13.0073158579911	0.0887638674660486	5.67228484936194	0.946638534105526	-8.23091783210799	-18.3995382068277	-6.99752927500597	-8.72754863827983	-11.0712097320232	11.5308049472174	15.022722918602	4.97214502695149
"g10"	6.52144527845269	13.4021454037439	0.325547175148998	-2.39099842342942	-5.03362220314589	-14.3944337086934	9.72876177116319	9.7234933552872	12.6169524276668	-8.54940592617276	-2.05993427237607	-3.12389970633259	1.08448060648321	-3.18879846783773	7.85357286059434	17.047192791735	-0.562147740721629	6.12219851328143	6.60207117556549	2.04644650915162	13.0887382706106	9.35806257186163	-10.9831214218767	12.5665112943389	-1.29931396446284	-0.111404060043268	-8.86002174536507	0.613728614440104	3.44563073533595	10.1264951255144	-14.2383929285424	5.38142722321421	7.0402352076405	-5.20310584436645	-4.94543186590466	13.8323414586877	9.5940670050839	7.01687881365417	0.660052885408361	-9.66629305412546	-2.09979209708835	1.27271018099047	-5.59789977833028	-5.67963290255446	-9.81604236970546	0.551201128869912	-7.23630360413116	0.649443989658809	-5.09652200309592	-11.8587525515008	-11.5173980772827	-4.68255491989234	0.135503653801723	-5.3878002200004	6.20679103393516	1.40663947219221	-6.5312887421565	-5.7681443658038	-3.05069199703822	-1.42908906978273	-4.59061751846613	-5.81789826966095	13.3963218662266	-3.8959430446825	1.78877354782044	-8.26049659229176	2.19583444392954	-0.786003550287518	-10.8297014783259	-1.44642560251139	8.74378995498664	8.66895686036759	3.92544920166274	-4.0530791404743	-9.78675188570423	-13.2001352250023	2.83232279644052	2.87869906262904	-6.04699991354165	-3.91444392990867	-12.2938549151859	-10.4418324548392	8.22854409702606	-24.1623704444599	3.59729674156421	-10.8970020845433	-3.38593939991961	11.82357922835	-7.50992022172498	19.1838600068431	-3.27223600932329	10.4131952010776
