"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"
"1"	0.248413644199156	-1.03653100050488	0.0702786937085412	-1.2236669689354	0.643522933622813	-0.165919367934944	1.10725633507147	0.0568085437153487	-2.67739403495172	-2.4241186569033	0.331176217463633	0.32432285642065	1.02881357674541	0.984524650474163	0.349231816991958	-2.08645545770493	-2.13025068643771	-0.395403020859494	-0.421387731881158	-1.01684342652488	1.00257561103864	0.690444474462315	0.867724796913637	0.846165693975171	-1.62395590718611	-2.15798571824657	-0.27092570919367	0.40489743497029	-0.4553907093338	-0.24522693341378	0.935117709934665	-0.208550834859783	-0.209725433846647	0.130419185002996	0.481217637870024	0.256401106074112	1.86624672168878	0.195079568973664	-0.315048780868091	0.195549844207793	-2.49875864857495	-1.79972750556919	1.01508201411079	-0.0113735592829313	0.230628106508351	1.67202309658871	-1.283753592262	0.608546245906599	0.838778680049206	1.1577011963566	0.466004523466643	0.282001531729761	-1.6246976368201	-0.554609424809954	0.75644707348209	-0.308695683299245	0.367331755608414	-0.331705078166449	-0.389348815204349	-0.378860592184468
"2"	-0.15532424571008	0.775091406817195	-0.331948740841775	-0.353170573898384	0.690570860544029	1.57249944531526	-0.589751874374676	-0.46864079495961	0.408529806017732	-0.661553452426388	0.394018696837288	-0.334089902561361	-0.460404109804293	1.02728854721179	1.45976640676221	-0.909389142112415	-1.67366483165442	-0.0149733350291884	-0.0570750207724923	-0.452907275937974	0.61348634365025	-1.03598925724274	0.230139972441151	0.356742684261707	-1.52152057752939	-1.68643998309159	-0.967121913760931	-0.578047356668101	-0.117060182966921	-0.206375455350741	1.01702979721328	0.906521940409325	-1.34757658810536	-1.9700386584971	-0.340996931821005	0.258629916551382	-1.34437674940781	-1.95620546101728	0.456940962799605	-0.936151925626781	-0.705680191119939	-1.66585811100135	-0.0859670743098885	-0.262357328802429	1.01074443706401	1.77051340652974	1.42605848508697	0.650299966445164	1.11422521562445	1.74699072876409	0.239153101720251	0.542448794024488	-0.453770833241631	0.614566519697216	1.7423953295998	-1.19893481406783	-0.802065932211785	-1.16333243850717	-0.394178817759301	0.499600013519868
"3"	-1.31118871155346	-0.0711623606631435	-0.892330969032261	-0.634614832078479	-0.0628355956951799	1.51366618727984	-0.866503556101687	-0.754266413201817	-1.38327533399756	-2.04470135853117	0.404786016693058	-0.281667896305898	1.11506412729319	1.23013749325352	1.3133539549574	-1.64853327355537	-1.98071622297767	-0.184918661961006	0.153943946163767	-0.860491868390734	0.333565211764469	-0.672523081568682	0.238582199120894	-0.313079937678473	-1.5904957660751	-1.48456723806716	0.387313437708346	-0.290825671366864	0.289631631424698	-0.646451435025236	-1.37685732289917	0.929675077148872	-1.27169292044649	0.627248786048618	0.259898497840359	-1.4787993937314	0.0555630150953489	-0.568248904345246	1.00142602442764	-0.424109345224698	-0.452685667236973	-1.97230438493425	-0.156031892460685	-1.06739827636266	0.839933033725857	2.87491408922176	-0.333009032734784	0.527866500061652	0.242446916587844	1.64857675743988	1.89563279331166	0.0729031135075163	-1.23212647882039	0.964796299545068	1.18659279031831	-0.370252946355646	-0.741033379570405	-1.65600751034085	0.348975522893244	0.410461956974717
"4"	0.84679406903456	-0.356375948249258	0.383278646350336	-1.88670367467984	-0.231256383760661	1.62430897569636	-0.10976575425146	0.596433962642355	0.0610914026885167	-1.0410909862845	0.473122337640748	-0.407241339355401	0.807964665890285	-0.140847067242339	1.69217829579549	-0.465024957110919	-2.19357287125094	-0.521350358872138	-1.36321883780696	-1.39145341425591	0.688476621423571	-0.978493595486099	-0.901081352485855	-0.67297224075482	-1.5660017233799	-1.46338186500533	-0.165406637061027	1.2014568128198	0.370465529976369	-0.0147020483211146	1.00313948208778	0.0133543107858274	-1.5362440021944	-0.0827413657340986	0.206164677905614	-1.45364092361446	-0.923391989704274	-0.695143388270263	0.224852527525094	0.160148000432625	-0.421693184814079	-2.49618387332487	-0.937345189486365	-0.120321467418586	1.24150148152464	1.57670223598729	0.38935263554986	0.686694651913019	-0.064769647408216	-0.0482656976305096	-1.08117878524906	0.454315663406656	0.689106587141146	0.203149066819013	2.3215150434573	-1.39102868586862	-0.165410255111114	-0.341184288178071	-0.444523403265722	-1.1638360554727
"5"	-1.04832283674331	0.992461210751989	1.32561970794723	0.292318758294291	-1.04612695333258	0.662551791938568	-0.29383371588238	0.128921186861008	-1.0959269268026	0.441590970552411	-0.489612845909498	0.55319064746226	0.340860315925032	0.981085491426225	1.48310926038466	-0.752117086348119	-2.05344288245765	1.48811578099927	-0.0182868739882767	-1.73537530707868	1.34276702797356	-0.618252245014337	-0.863390865923474	1.03227715683912	-0.936819082212182	-0.714282177674509	-0.507560976854285	0.115503267364255	0.675752007280762	0.274151955159321	2.08629011834716	-0.186553391320489	0.507991764873814	-2.77570979652736	1.26230959881674	-0.987146422201209	-0.902919359554287	-0.57557286557056	-1.06703546131507	0.655663987798553	-1.05430753762669	-2.34512966229624	0.927358540005228	0.0125481909283489	0.548611119381185	2.98123954258637	1.09385686484384	0.92458555125999	0.0642287579220948	1.91961849099633	0.956300781363517	0.972075833240521	-1.03853589944539	0.900455926750278	0.994249269063419	-1.2887309944421	-0.795665329574344	-1.20519831322906	0.102004648199832	-0.871818858595475
"6"	-1.84676836196981	0.881575540438698	0.191465364101631	-0.252267899476902	0.0240161364072739	1.84320300049737	-0.741840444380555	-0.37080131296669	-0.75704831160069	-0.095031492454255	0.937731360180159	0.684784624569228	0.770576963888424	0.977954531600774	1.14429900039417	-1.13677577143624	-1.1080333248461	0.0825695907717655	0.112778095524423	0.0165627054976409	0.89399049092478	0.0483968927261583	-1.35398684494913	0.815385580526127	-0.164079831555605	-0.919334109887268	-0.0577175979920328	-0.92986913483351	-0.495737864292738	-0.109244078441217	0.954876813074675	0.350821039739141	-0.653881420075208	-2.80440309596435	-0.220108814159878	0.248082372612893	-0.914227885305626	0.348065433105592	0.0232230948774997	0.513838396161517	-0.834519665045781	-2.4729756114004	0.790542536526749	0.444720260002841	1.36037001593596	2.03054855291985	0.0785694913474795	1.39986231887362	0.317122664798491	0.676165684210953	0.578498035014144	1.05089226728471	-0.0714575805801657	-0.251313685810362	0.939663933069044	-0.795800994199398	-1.14077652494658	-1.93122048358486	-0.0317258513152097	0.566582219797872
"7"	-0.158847269998268	-0.86282332504963	-0.588525266014954	-0.11049709531318	-0.368797894772303	-0.322175746607442	0.3002022184209	-0.694604173080383	-0.680185995650803	-1.65958176747984	-0.394700367181233	0.591464922653223	0.697788565401274	1.20163993835806	-0.094709865036301	-0.763445248325713	-0.848610115674303	-0.813154501638318	1.23791782059429	0.286082556911659	0.507842595023564	0.644814501154991	1.46887840241526	0.98525470676541	-1.51564236332604	-0.796864322145593	-2.47767886194521	2.03719848836517	-0.0459318166790407	1.91533172451712	3.03379692388296	0.813919716136535	2.8782134938798	1.11504728930207	1.95220096708029	1.52314796948772	3.15936346849668	2.38754345016748	1.35712972533565	3.15734771573497	0.519246754296756	0.518395158439926	3.70097480552618	1.97746838943157	3.02929647864872	3.82702794440171	2.39286068236708	2.50617415215805	3.95367297180673	3.08799980117205	2.20475862231372	2.57279814000776	1.05626828279701	2.46737429930754	2.21669453398015	1.29612668054717	1.39081762048473	1.70176853533295	1.05661233536237	2.04659824991459
"8"	-0.599782066662614	0.528382444983162	0.00196141940366197	0.0675934538748037	0.00807954428501648	0.606345444486879	-1.48306464610565	-0.445812492116909	-2.81256734451201	-1.63316889028894	-0.489269582051675	1.09203029311704	1.77486399694212	0.602363261845349	1.11651955380399	-2.30705613321555	-0.754831861895924	0.97957334280222	-0.524788354697454	-0.648205092699272	1.53899805504956	-1.45719867901261	-0.738533985085927	-0.142824625506279	-1.38190202753224	0.294648175837437	-0.911289162970382	0.509224739914155	0.865708164040672	1.02596334746699	0.787296980116759	-1.75250742612018	0.563926075554915	-1.28820378977625	1.07479706237014	0.245907462523935	-0.227990516471403	-0.655962979083641	-1.21759660822484	-0.323425673014341	-0.773418741080574	-1.8445394940871	1.89735315657044	-1.29981589833162	1.6560604728127	1.96506949424519	0.673094017522864	-0.552468021116512	1.03060302066401	2.2180322941129	1.57208868208076	-0.324387560554212	0.0590156750910152	0.415369318193272	1.01073783946247	-0.767928375427456	-0.830591190643036	0.945536361574346	-1.08174014601277	-0.199404224207204
"9"	-0.565799881816461	0.676577992516403	-0.265921389013615	-0.780520777909211	-0.725519445182911	2.0162535763091	-0.650838265002411	-0.906846234244883	-1.15286437014077	-1.53199887836818	1.51602993848374	-0.335017704361327	0.175917158042124	1.44847857902749	1.86530160594312	-0.703471574060795	-1.73704554251562	1.38332612720288	-0.236974550561728	-0.485592437682752	1.48452591400698	-0.873749518277416	-0.322277535037213	-0.0942028523884549	-1.54768894972266	-0.894026891983205	0.388124862046503	-0.306219601924778	0.773629926365477	-0.405812482360822	0.35470591103547	-0.193451256603628	-0.171017855418104	-1.93571267943402	1.13260633163643	0.569541530423341	0.149299252053348	-1.29389867436665	0.653953231068105	-0.0249042667272206	-0.453385619281418	-2.48142575748286	0.733781065494989	-0.715598227960565	0.86754131699746	1.65267283472221	1.470258266454	0.624222739585479	0.544163085606915	1.22520762802784	-0.580669674265492	0.516281368176047	-0.00552147230804888	-0.346047328150059	0.409042001553816	-1.56640479947764	-0.257568036143369	-0.165860483259306	0.285183063456742	-0.0764757578587537
"10"	-0.824428033028377	0.205058429549285	-0.0387194498606071	0.123286658428519	-0.69469464073018	0.69563495018477	-0.13385258512448	0.0806051015097182	-1.74988641791029	-2.36966449345998	0.853268864207123	-0.320870541003956	1.02661300744864	0.24457745826249	1.08538718908849	-0.933639052960416	-1.16907621395657	1.46747824727691	-0.071862168954079	-0.686733225580601	-0.0885510093191066	-1.45493752088124	1.22611688606562	0.13005465242539	-1.72053893731113	0.290676093136265	0.452577152422749	0.496287921272133	1.47103472004189	-0.113353201213719	3.06669327595803	2.1071777321802	1.70473811766437	2.29962041708949	1.16159943448803	2.37328041930426	2.69074590375563	2.03918175840357	2.23755275184777	2.15517605843745	2.09954972792479	0.409425665096768	2.26796639649397	1.32395906864285	2.87470575630263	3.83426141433464	4.29473416207056	2.58875407012777	3.04109447561336	4.18038527297856	2.61594842618133	2.79063537615821	2.19701580456933	2.83339554633859	3.98271328178386	2.20299275744236	2.75892718899275	1.77019083650182	2.25661213056865	1.49417975212013
