"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"
"g1"	-15.4553046864536	3.00675434881233	-6.60735441907344	-0.364836710382952	-9.11917865516554	12.9755867538752	23.210815704012	-13.3150580869489	-12.648527613803	-12.9548395063397	2.93341085074006	-3.86083952590843	2.22224975583472	-6.44894617913229	-0.555698268905252	1.90308760223092	-18.8395563073532	-7.20632904083843	-2.51717948011664	11.3828569867582	-9.05225878420302	-0.383241451652638	-7.40731892606949	3.30979742173542	0.686688181573143	-10.5053890327428	2.57802561885645	-4.87533819146411	-8.34057800651419	-10.0138390988851	16.19477859576	8.15318836885066	2.89338607565636	15.4712174845018	-7.27066110749133	-3.87928383301865	4.18577366024097	-4.52984768183712	-7.59352194128468	13.8961424617817	0.0766684878142754	-8.95359167742464	12.9310361734392	1.91658591941384	0.537725277448283	5.37503214577071	-9.34029368307815	-17.1252534927182
"g2"	-25.4363796101859	24.3334221228949	-9.19894146850006	9.99953330323322	7.75824709669246	21.8564379521416	-4.58451403440784	5.42843321510313	-4.47538419085909	2.55908743432951	7.69410208070236	-0.0806246093329101	1.67698211114991	7.32109227853672	5.02430050074071	1.74625285183514	8.89766954496155	-12.2821454576731	-4.80780294504078	-2.81141457414054	-3.5428426503356	-32.9609180724859	-5.65098883463391	-1.97441550455819	12.2093741722314	12.3571595412116	-0.751465459240219	-11.7268670260322	5.12164286937188	-0.863764297977368	3.82389610289754	-16.8278147375819	-1.31175797787781	-30.8680810424941	0.714836521595511	-1.94876963654584	-12.5223564918713	-17.184417228853	-14.9576598968726	5.81135122760308	9.12574391192868	-3.22096181432331	-8.55892438826686	4.47415767669843	-11.2076194109065	5.98258966880255	-0.82689922012968	-2.82058172927231
"g3"	-13.7720032103306	-3.57168451497131	7.00367425862729	-5.19095296028618	-4.2274932499164	6.4530575337318	-10.8215885543393	-3.47952300723148	0.331749637758008	-8.00708339730411	1.89077273918792	6.03441131260133	-2.23577712193472	-12.5912574551627	-10.8946575359728	2.15136576399914	10.3421411543127	3.853204618612	1.31216728904437	8.61425320684558	-9.1628449478735	-5.58290426467237	12.7137803200024	-29.8884097544864	5.00651674190105	5.99039373257673	-7.93324880321993	8.43966820158336	7.30013923442713	-1.77449673152817	2.79942488743953	3.49272525839526	6.10284071778377	0.329226112700077	-9.20711557442338	-14.0835314262251	16.2746158573072	-12.0027900938361	1.78641253455623	-11.3270216111356	-0.888551810605711	-7.48483955151855	1.90882634176154	-9.72803231455957	-1.76161029021547	-4.11067496258078	-10.4345652895912	5.31872110667607
"g4"	3.51875108977428	19.0011528177192	-1.97791053119152	3.25932571479344	-3.37485043607986	-6.44231117853996	0.583191062242619	17.6976603780167	7.47228678661306	0.664238589164317	0.986010671115188	12.0115670344704	-18.5265233222301	-6.66125950172674	10.8652314844384	-13.5611122323169	9.6745915889612	0.132629865208721	3.19968372976607	12.3365299205269	3.25683853655983	7.86823028648589	28.0049607371481	12.7302752607407	11.9046827255243	2.17316038252734	9.96273778047473	-5.13786537549787	-3.55989297463507	9.3414403308211	-23.8747990150069	-6.29641054644097	-1.33913474503906	1.39535557167392	3.68131545445781	7.28329690034022	5.16992088419019	8.59093367533374	-16.7272792575621	-30.243267629781	-13.5392377873557	-1.55535600494456	8.2519762998992	9.83762130442374	19.3843787903473	2.18122477937578	13.0104294279373	-12.7124535092953
"g5"	-15.0784514826604	-4.24035849580442	-4.2202992157135	-12.5252452934033	-17.9377013346255	-2.08487932690625	-4.85932928001383	-4.38526133871196	-9.59981729145728	-1.34069622882136	-11.4814692151406	-3.14847364990702	-12.2156093132049	6.55730349288528	9.65958064563589	-0.879877394671511	4.24508069059379	-5.69134572598258	3.4847276401316	-0.317124585266112	2.61202751358487	-3.41782291091076	16.2498069568301	2.49805776718067	10.3414101468394	8.287008459488	0.58419952741131	-15.9609487812712	1.96339007846061	5.39775621935145	0.188522365565106	-3.21954998928303	-16.4228664691559	-8.74118482712723	-8.52409131471939	-7.41827854910942	-10.0500249428726	6.96945898408816	29.7522525570496	-4.94650622122887	-9.65324300679544	0.475763829176414	-3.09177470305177	4.52873449751015	-4.15250202409389	9.85427484369536	4.32783807754815	-6.07129448259231
"g6"	16.0022100432005	4.17641589452871	-1.01420009859131	-8.82932739996379	-3.59253651388973	13.6165251104252	3.36734896428224	-9.6870734226109	11.9322063597485	-10.1778335963913	6.75675364044199	22.7960880361405	8.16192894021603	10.8310977192849	-4.95155702906757	1.45847696125953	-2.11346427179976	8.76256109778577	7.06964792005574	-4.40100228862804	9.40878502139898	-5.87191163241878	-11.2567248406467	-2.31372671697179	-0.72878161895197	-18.493509105544	-6.51851548998269	17.2793270312892	-9.42277449924402	-7.58463726288047	7.68694537010847	-14.1479211926328	-4.92220911116067	6.4400498427596	5.7513721325962	-4.96382509250422	4.36996364005097	-4.46334513888717	8.58077254374871	-12.9653485704923	14.5943375257497	-0.891484050534553	11.6121979855188	-4.20930695527142	-7.48179459788809	33.0542211974378	2.37360642983153	12.4955000105231
"g7"	7.21619387671812	-12.6955058335797	-12.8237542699348	-2.29323056043857	0.0127711779011169	7.29080631582027	-19.9417483117362	-20.4597345704571	5.2276726013059	8.54954659724381	-15.9172986590041	-14.721585381818	1.77755087313383	-6.71500278141991	34.2677828783589	0.130192537733287	-17.2545504187258	16.437548278231	-7.99055579090316	-3.10579560846861	-12.6179848070486	3.57476098199023	0.511176863342706	-10.6416911354406	-6.7201667879722	4.12046409992032	1.64617611899335	-7.50709631965237	-10.1021569917098	25.2691747648149	7.59496207799077	0.495011959237062	1.68651231823523	-2.45416672729219	-4.47172298052796	-19.4580086977119	7.57564301361463	9.87938214117147	7.32311303847693	8.79608884532345	-14.2343714208468	-9.32878089922662	-1.70659561917578	3.04848242176657	5.49863562326084	1.6466900322969	11.6419524140913	-2.02073225533622
"g8"	1.63419692888526	0.740661205891984	-2.23183818419768	4.71943972670145	10.4391907983791	-2.81708195467019	3.15630515888709	9.05352355976125	3.14305768855259	1.71090162113352	11.9309989726269	-3.9978592597499	11.1492847132989	-9.0610848622499	20.7460955990285	-0.75599113207783	-18.5200309355561	-7.23209983191821	13.0427997610465	10.5287971331998	7.37752417852653	-15.2640875659733	13.170808288247	8.75781052743656	22.6297857337421	9.76781841237226	-15.4709776804952	-5.44326455479216	-11.0684733424737	3.53454183527072	-7.16282650350054	18.2157692112428	0.531969223342469	12.0814138703284	-6.96838368967865	-4.52550683256685	-13.4732066193092	-2.15765264030865	-1.70732095500136	-10.3382546824755	3.47304224346957	-7.25118723043903	5.82536858815793	2.8372405911793	-17.7544186139266	-0.346478811080687	-7.18982731415459	-7.69798212626835
"g9"	-23.1986538796818	-9.16499982925346	23.0333239983198	-6.35571277996793	13.6899045074333	3.73551084972771	-1.06658565226129	-7.16188329732409	2.26858362128024	-4.52625443490964	-1.61056671517257	-0.181808564982977	-1.60661170240024	14.7730226560444	2.67642046140753	12.6750684589526	5.45407624206664	-16.8930914776169	1.13124305097285	-5.43557018360047	-3.70371797525234	-24.065957092631	7.80660148716555	-11.4525516195373	0.187161253388559	-9.76982168723726	6.3305761214128	-8.84432818994395	-0.61735846860005	-5.48258216232627	-2.34042103834603	-3.63173743724219	0.805541537636423	-18.7862963418198	4.40242365619359	13.8084776146224	-6.89099590928847	15.0411296582921	5.59755490828033	-2.85126144322672	12.0026375287303	-2.61503974149467	5.58037876092614	5.38391806119443	7.87262223208439	-5.42938777709655	10.4891714429062	13.3930172059925
"g10"	10.3459694705858	-8.34036668157528	-6.94246720214352	10.7346882213655	-8.8831637976279	-11.1843266695857	-4.05208752298891	-3.69218886456387	5.6487822902469	5.70775804844516	1.47769819583838	-3.87131545343486	10.1685452188883	1.28983102341529	-11.2153017888459	0.384815456021863	3.22231023639396	3.83471240755338	-2.12282314902074	24.072427476297	-6.28673357249239	-4.82824169660779	6.59318523264789	-10.1833874552303	6.83899505634142	-16.4146426422956	-8.25198792228682	-6.64630987534481	16.9303048099635	4.90131439744229	1.40306260295413	-7.47011292402527	0.898228636827324	6.67547177890838	14.6723480435775	-14.4328250628622	-2.79267165212146	-6.72548032331513	12.4141841299294	-4.65514433792343	6.78226423807629	5.34541593886486	9.04257923080123	10.3548292125154	-2.0252077966077	-24.306426254406	-5.22335576919453	-8.8833967339621
