"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"
"g1"	-3.75222722599992	3.89143469590344	-20.568230858509	6.42952510355695	4.8971645565459	4.75363446269271	-1.86932797600321	3.94655692442136	-7.9987723700917	-17.2070330634347	-6.61520058387062	-11.6201037962684	6.99241239012925	7.88243598116514	2.18906569919024	-2.56576101743113	8.208585640922	13.2809801188977	6.85818000120783	9.45387229248199	-21.7351259327498	14.356626048641	-10.384720047998	12.580076028673	0.156946047122072	-7.86550313431763	13.1825930188606	14.9864356503513	-0.907099352162582	1.58615071162836	5.23956652977118	-26.9195058592398	-10.9404304131211	11.9638430052478	-8.0966935222009	-2.73973484893669	9.25023519007414	-12.3805847889152	-2.95089915108586	-6.26429301706939	-3.59866832270343	-4.82256056086329	16.5661468910806	6.72786505582418	6.14579910627357	-12.7534355406335	-14.3919984200613	3.09656964509013	-2.39989481616192	6.04011131978787	-5.76256274178856	-5.70800893410263	-11.0738922860895	11.0771615212802	0.100595141336807	0.885960287580757	-25.8412484842375	-22.7588311020066	15.6519800878656	-7.22480823321672	-1.19167764272888	-0.0834459195043621	-2.95327438121808	-7.69997242375982	-11.5700406071196	-0.445435674957835	14.1102953962558	10.7813184014881	-7.09032395884105	-6.93413243561609	2.54112820697513	-4.12153725339191	8.29799338362013	-4.79392417740046	2.37996423510143	8.43266295687107	4.32474743152441	11.1942810398148	9.8849081179376	-9.21068263014498	-9.49396223297803	3.07420501981544	-4.92132747465259	1.50815694147896	-1.17854196249281	8.45109492712396	9.85623135615714	-12.0664550360655	1.47483511530299	-4.34072637001082	2.23734441806364	6.3799452883003
"g2"	-1.21099560403739	-24.0186501269931	-4.00516946926591	0.926247173789675	2.08305311135948	-26.7272310065906	-7.4892180967983	-10.2722726679954	26.3917133555515	-3.72905645970125	13.556343341188	15.736698674969	-12.6068710212967	2.48279514082358	-0.852479591713791	6.1784935307989	-20.7913810388625	7.28357652975847	-9.20348785848238	-0.58504185968527	-7.10886659722154	2.65814506588706	2.51747870384604	-1.3719183822031	-1.7039818272235	-2.65189870169563	-5.28401924768709	-9.22430797268001	14.4216267997876	6.79104827703974	8.51813614529551	18.8390593200664	-16.1536582614251	-3.85372447834694	3.96250418169172	5.66555214020164	-1.66940314037947	-3.75515453331343	3.243674791758	-0.0867922864105153	-6.83988461766945	3.59319510346166	-11.1536149930791	-3.18541011450305	14.8068004531869	-14.6332963913696	-0.558784000198399	-1.70140249068903	7.40670585000873	11.935431725063	-5.09780755936865	14.9190519198823	1.59647109022338	6.29221817679389	-5.90690585179026	3.39633332648824	3.38632848268342	4.68588260551722	-10.3478036285447	-0.859294602848544	-2.56392980364649	7.11139588964941	-16.7276960592024	1.09461421316306	7.75263148570023	-11.0035215009485	4.12105597078239	1.15315934494307	-5.60636928302211	17.024441100522	-15.5583945746495	-5.69916186935764	-9.66154882047873	-0.818738472666112	-11.5317906912607	-2.99278541800084	-4.18597510562848	-9.72061909231136	7.73000379602884	12.3115210671377	1.09599893197779	14.9519679510238	8.48521637754392	3.46517018317397	-5.7213604510251	6.9129474555464	-10.6390688564024	-10.1717316744763	6.5281948244594	-10.2996521297434	-5.02053962984842	-1.78532051474351
"g3"	5.20217616673128	-3.13578800893333	8.22552286822038	6.26800235153997	-16.1720276888592	-2.58740929395151	-15.989388984376	-16.7853637312115	3.74040097991049	3.8141222945426	5.35380323723754	13.0285712162431	3.0027711339309	19.201047155724	-2.92996610357071	-1.58841742117726	6.40474178468809	16.2401419612812	16.4417967008038	3.07592024861954	16.5687312008518	-1.79072026988618	14.9497820720251	-11.7749840284237	-6.7478182947743	5.71481941456771	1.84010155167868	-0.667017778996913	2.73618053558176	-9.12334230834673	-0.992163888604149	-7.85362206773643	4.66403293104487	-16.3023449854973	-2.61778648019309	-5.14360654837517	9.70165072260334	-19.008782432614	13.724938564703	-5.68764107339265	-9.89474173847195	16.5131643867468	-8.54757925849537	-5.80646254973339	5.05307761713008	-6.82278356774631	6.49334641581347	2.48747366162258	17.5040816244993	9.86530639784747	2.87334570123966	6.04521949477749	12.8751968133111	24.1382639277154	5.63844402072455	-16.7895172363428	-7.89225567917803	19.0184107418613	9.84907083174515	5.61995431937546	4.9147771668998	0.157343193586777	-4.27333373383834	0.188198113629188	6.30243940129783	-12.1128850910224	3.33809206713517	18.6740923053869	-11.7853799465857	-7.79455998759376	-3.30188671051624	2.68653361470375	-7.00619696388902	-8.48851789687498	1.76582607727294	-2.04162356769613	-11.6503933686002	16.5083738764069	18.7124708305662	4.55723821582401	-8.89004112139725	-4.30897132516252	11.3172334529416	-3.48717396937429	-8.14206328208574	-7.96643809459026	-0.207658778149322	0.938267029127335	-14.7174328401976	-5.54208377912229	2.6810590168164	24.0156638138843
"g4"	-12.202211823462	-6.51699864675628	-7.94032594390221	18.3028796582487	8.85538884655665	7.70534002297542	4.52638386613969	-2.3217468228185	-4.58100608896134	0.521397883300363	-14.5656555053062	-15.9762566167092	0.0548706722999022	-0.022495600056968	29.7983578615739	6.3255068087622	-0.320043954149828	9.36310371481732	5.50718678282337	7.90998783907559	1.73270081312745	13.1726373467475	-4.35508422982482	-12.8957774519404	-9.23142987472484	-12.2724768344924	9.02265078620252	10.6034456528863	-5.17126445628616	-11.9141476931265	-12.8759812460655	-14.2140075888499	-10.7665730280084	-8.44157113510597	11.9696141231091	9.46838080962949	4.84248812678689	-1.50723736545721	2.22625848243344	4.33427822108766	-7.21194447490697	-2.84125597865515	-3.40744755525394	-8.98407067928836	-14.3318391981234	3.14304895774936	22.0314081816081	-3.68965125312409	-7.3501657453894	6.12697890613304	-15.8932476366142	10.2140349376526	0.12286227126163	0.0778171227934306	2.80610039532011	23.9335871384483	-6.71495961546202	-4.08656107907252	4.02703336483796	-3.97689624601598	-7.66373080942276	8.82435052017733	-2.05956089411046	-10.7948251244051	-3.87885973434594	-4.87863916829578	-2.56638024997888	5.8143448169732	17.656661302138	4.19617256453654	-12.6990287717048	-22.1798704397884	5.279151153177	-1.92150196613782	-1.05200860149445	-3.19546202519671	1.89916485162849	0.893755725895596	-4.2615635999246	-5.20448225981509	14.9960691041478	8.32978789318138	0.91606636746363	11.7905061450294	9.91533466127206	14.1046068679869	2.54075842423453	-11.6801667778369	-22.1143754264912	0.242376604073953	-1.75447900457259	3.79513414906174
"g5"	0.434457288010668	8.48507012145358	-21.0745222530772	-7.31478546302236	-7.13919990988705	19.4253811105314	3.71699594000242	-7.7780464553597	11.0041786883611	3.81408300797887	-21.7794497905721	5.8186213243281	8.63692117115922	8.36283706804015	-5.24627723870738	-3.55097761103234	6.05692644869799	7.64500483120914	-0.989584889303855	-8.02698527679548	2.3066000476108	-9.14123472713546	2.4472714223862	1.74636878792869	4.32111411630938	-2.88439023318049	-7.85189748409935	12.4962660102679	28.2371310867385	-11.2924988016671	-0.972677508205267	0.690364080354138	-2.00140413907819	-9.01784109696898	9.16248953566168	-8.32956889349154	8.98732985620418	9.40977754837414	-15.8638911743924	-1.68071877315855	-1.86079910161161	7.43452027842098	-0.4051282509216	-22.5394032133762	10.0468808375569	-7.02707740594238	-5.05371564522919	-1.56649204453135	-15.9456721737481	-13.3712023407518	-2.15687184484491	0.139489292625274	3.61912335581729	1.42684153599658	-13.5188663834655	6.41303817109444	-15.5519462213897	21.6751444581428	2.36482340099343	4.29836250690936	-19.7675839942048	16.8524180247282	9.01994309361472	-2.81886688031137	-0.011740735061556	-2.31263996268626	-14.9985672921764	-8.02387926338964	-16.7561177231932	4.44119397220564	13.2960550338858	0.686073539369778	26.4661533031005	-0.619453412005009	0.0383898748109213	-1.32315993807837	12.7820872370539	14.8370771543683	2.43614558478844	-16.4776637636991	12.24830123607	8.36940093612549	4.0226420951942	-13.8976650791769	-6.17498051031235	13.5300708770844	19.3379491127016	-5.31081919903019	-1.72571429641224	-16.4472983310601	6.12154407752774	-5.52251413691643
"g6"	-19.1124643240761	2.41490425608602	6.95928765773063	9.52896347682486	1.82240306992257	14.4822043493749	-6.45997622336657	17.8038222326487	2.24712396244076	4.32829269908212	-6.74769881084742	-2.9653829605179	2.93146178115176	0.730564051674027	-5.73571404352226	3.1852138669126	1.24644255778439	-5.32554354017395	4.16246761159318	1.80543446376809	1.28103167967429	3.56324136694098	4.33561888848226	-1.67724789313118	-4.40696156073474	-14.6161000209889	16.1058747837992	-1.27088589331002	-10.4108538411152	-7.07077927831349	-11.0601404336021	2.44052637029643	-21.232359987453	-10.7768672187539	5.48011709616156	-9.89243043523332	11.3727566756378	-1.92467468230261	-22.2135335610962	4.31572218654885	-18.9746095656904	21.0079814508431	1.45061772647519	-10.776339362583	6.840642709502	6.54504911982214	3.31939324329995	13.8034714693667	7.04860754626476	1.07747880893457	-18.1155709072349	-4.40420655993001	22.2191417565443	-5.43197649796957	-3.64407500272074	5.78896551392866	14.9936582909438	0.242044488572879	-2.50368926228511	-7.62795991533204	13.90416752539	-9.90442460272219	-10.5757204955781	2.55131454599698	2.13091090733085	-10.0863164169663	-2.38277457158918	-3.40230184456821	12.4391134156398	-1.92976860060902	2.29132740235704	17.4215954196536	7.37825605090889	11.5925291633091	-11.0784325009638	-6.63441337527999	0.197186538703639	6.07433334369471	-17.8395982583795	-12.0813775049172	15.8231122794313	-14.1927164497123	-4.56962230177114	-8.24316833656248	2.5066500916401	-6.03797901464311	-3.81562149372133	-9.20604335215581	7.97015450449005	10.8037076977179	-20.4462448142664	-5.85427912719838
"g7"	-6.12687812174552	-18.4586959103861	-11.7498525162598	-16.1551785974199	7.82018254494531	1.32573553050513	-16.6946396933684	-10.55929204624	13.2042055080452	-23.8432493580696	8.02649758510243	-13.9261390695655	-13.9506448004155	-4.42388759917029	-5.48218727730626	3.60009181214858	-2.61792119374742	-8.52488546253323	15.4746330197558	-9.45390939356968	11.4602799831391	-4.02703053675766	-9.69339509815586	-10.9999282547735	-8.12944169668646	1.55282843976983	-7.24690844908378	-4.4617717641422	-8.94656851639309	3.02518687251756	-3.74465566100112	-3.03606033940244	-9.59040825241452	-9.47181705054585	2.76193606612289	8.4057428959887	8.8235454773107	-10.4810319520413	2.77958453699413	2.31468602069632	16.2746076877232	-7.34025664270643	-5.95411023571761	7.67267827710997	-1.01989938251821	-13.3713050978073	-9.23545222226077	0.767304504967337	-4.30448501011591	11.2017968542736	1.24165449007091	-4.67637292116134	-10.579419231156	-9.41528242372188	2.71149966402889	-8.36697108381286	1.22818994875107	7.51729481252564	13.0418130271664	0.424988797487054	4.91741967202422	8.16757122750692	-0.696733818262938	-11.7483992853342	-13.6584114432341	8.90254666111742	2.28265997985206	-21.2496741091178	-1.33025821736042	-7.20646680499993	-7.90711524895735	22.995711315466	17.6542718478763	-10.9083194457421	-7.35310504454809	-1.69670310683629	-16.5095197124161	10.487987679045	9.92151439063846	-3.58814528889584	15.3112213560869	-11.1333340819499	21.3197620942226	3.15437215054633	1.74451923937594	-9.28233887850105	-3.73249069763278	-5.82852488826907	7.13403600777119	23.8393904390081	12.8296262436023	1.26601223136459
"g8"	5.00503282340158	4.17995851127333	4.56242499617657	-1.08682183237794	10.3655744218616	-0.938631259319167	16.3279978080923	12.1831121676972	4.50539531894739	-8.27382258677956	5.42386322794509	9.44207091966599	-3.14159126346907	-4.34978530843402	-3.35964909573914	-16.6430744489523	5.83313808977425	-3.91918109775813	4.05730880256782	-15.7850873591656	-1.22998984976195	11.1345030852776	0.0696861445485239	4.53438519025729	-13.6136499616727	-2.87874529461548	4.23137531997529	-3.76167788246826	-8.72977367888151	-10.2512523038826	-1.16142477485489	7.92026300088233	-15.7557188327944	12.6606922175621	-6.98729710292797	-12.6946576210305	21.0258531979735	-1.14117030111385	-1.01025775722544	-2.75620426573574	-5.52419071304773	5.28900447559974	-12.1678697740013	15.3286134672064	-9.72728237603534	-6.51372875851063	-4.30975414177719	-4.10359531624224	1.46513698928238	-11.298950014391	-2.12578260329596	-25.134365745928	-0.661748314455645	20.3292427969236	4.45823970276393	6.22807757597598	10.9118828007643	5.01476217254148	-4.11888735415672	7.76472041854493	-16.964123201515	-25.4957708892947	18.161383770669	-16.9845000013348	3.71020509667879	8.82344436309259	-0.492645358961209	-2.82332608715307	-9.68277583936209	-0.54154232641143	4.91146391087545	-9.79948539717478	1.49988184320596	-11.1993519838926	-10.4160394711731	6.39971509288564	13.3348009990125	-22.7257737902492	7.87637084972192	-10.5322489649386	-5.47921302021095	-0.250620247525605	-3.88531105840021	-3.80042276464424	10.3148444587973	-4.9473657240636	12.3853803466899	-12.2752498853519	15.4334833691798	13.6955970002544	-16.9563507571491	2.93761800578735
"g9"	-10.2640399103622	2.49559217162457	21.4205355987222	-1.69048092181763	4.89267529066067	11.4540000771012	7.07341080494911	-3.35872342817786	-10.6756581363833	0.353756277459842	-7.01566884648127	-12.3792207156847	2.74774024133624	20.4656193194306	-2.08381710065259	-0.877143840311729	-1.57241242440662	12.2436143547221	18.5759563037516	-17.3128529575587	13.4144634333356	19.512921853296	1.61127963478557	26.2189711592318	-4.5247179314513	-0.447961587027422	4.49484884505114	16.5684524722649	-14.4096785475943	-2.0195859696349	-18.3020845771192	-7.49723202765121	10.5374904419229	3.88145753297102	-14.2732491227274	-3.6120862757746	-8.49767211225646	-14.3219576089823	-3.28955172180332	6.18651135975993	-3.88943147978981	6.85055820865454	-16.5911793239781	-4.05599082380128	4.03052793154387	-21.3544705429514	-2.21077496486018	-8.27577253244404	4.40394792173734	-7.30445122129945	28.4699314400605	11.3496616681481	3.56343677440572	1.91189556012816	9.02161983303492	-0.303498864468791	3.10205305551506	-4.5701281670327	6.92266556011463	-0.611818527739075	-5.57228327837661	22.9491727423246	10.9989335493984	3.56883990948944	-7.00620282676333	5.97356400709076	-4.93222651859902	-10.8945370638047	-7.73289822191269	5.28323371266246	10.2452401848708	12.6698012109492	-0.236075903843622	-5.89342163717406	-9.68690876102512	22.3106947223796	-7.71266136362285	-7.15407645515143	-2.73261422389045	-0.795047340282731	-0.0129116690845328	-0.285468703510629	-4.8473671075707	4.79825853110367	-16.7201532143062	-10.2159015273162	2.44883420917665	6.45035523935193	12.4419780482354	-1.37119823974761	-8.0869292192	21.1297802517273
"g10"	-12.5761757271567	-14.1657708671604	9.43196551767165	-8.03317570975276	-5.47374950288301	-28.8055896269027	17.0594192920158	-12.6628246055724	-10.0210389770158	-3.13780639421737	4.78615919373943	-16.1316394958722	-5.48082289920336	-6.28702003275266	-1.31031908577756	0.652985454610569	-0.0586530134674073	-2.06057251176341	7.48754375931455	-0.736654111075755	-3.21637624657749	-1.56603825609577	20.8776975411522	-4.21570284478294	8.8719910629018	-16.0618506471953	-1.42932076437403	-7.08769230721499	3.55218041257178	20.3990544022649	-6.96734272978871	-8.43975213508098	12.1972087575539	-0.832549602921657	1.66382120881357	-0.490311039017738	7.22474946608552	7.9469511484205	-11.5188164378602	2.74672311824684	2.22970636791458	5.14860686681516	17.4818056593815	6.2383965026178	11.6730864233219	1.86268967139577	5.85564172026029	8.09342480620264	11.6678467695005	-5.65430207349071	6.30995883856231	8.40312602563657	-10.8159555180439	-9.91887271087076	11.7211519471389	3.879655524205	15.3349678160581	11.2578272352296	0.396961318939864	-5.93728107858691	-11.0379588692378	24.3853549782221	-2.9974729353458	14.101341259412	6.2305007221064	-13.124699882276	2.86986810956518	13.5436682488016	-9.09864104998551	0.795800404054088	4.32255992710648	2.34203620378056	-8.37609349631688	-6.33973688681563	9.87914351565256	-3.19008167347123	6.14737593252161	-7.01629102393381	13.7522912503496	1.08581436710326	-7.81811645215188	2.55420995878475	9.95370307848958	13.074858119863	-10.2572818797286	6.24359633741009	20.571659967235	-0.521475219926501	18.0652982307529	-7.05239770328313	-4.17345727543319	14.4257965704421
