"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"
"g1"	-3.9785322285595	-12.7274431817225	1.56116752753859	-5.94205409868994	-31.2430755726024	-3.97749098081534	11.7149263295112	-9.12919447874153	5.43256423322559	2.27584134899135	-6.56652185885366	1.57153335792893	-8.68486588782009	2.71910442320189	-0.274332589410352	-6.45922559125934	-1.94638115547822	6.5602506745423	12.4743363964005	4.67964166571155	1.88574462788757	0.938988341771429	-18.3302915320466	-8.74985219750964	6.10847397177671	-10.5180172816421	-11.123471379317	12.1101724276542	1.42973360603422	-0.26012247388299	5.58847562894563	6.65551540346617	0.894484094606367	-5.38702432702034	9.29553080021501	-10.2008409720992	12.782888806904	-0.882630321623251	5.93178984432078	1.14377183699802	-2.18845143515942	0.880236605006609	-22.1122997684676	0.286385579190523	5.60299839006158	11.303484675713	-5.48759680615267	-0.762041570629414	12.7991852785089	-1.57543395683899	-6.61038526999511	4.58622156233802	-6.44573586564253	1.60221933438555	-4.88162555429119	-13.7838805813317	8.6678795446246	-10.3033467002329	21.1718572844257	-4.55686719931134
"g2"	12.9589156833522	7.86604462408719	10.4380374447591	-5.39715576930185	17.4973552659091	12.5351597484282	11.4029682368194	2.34139277974675	-8.09045072467604	1.77082237674015	0.364370976259043	-13.8050974545747	11.9837453855063	-10.7370947880193	-16.0534857172948	-17.9595077612635	12.7022923255049	-2.96519942544136	3.18644833949425	-9.32469523278262	-2.40196474788837	0.637301669127702	-4.33523931295414	2.26621374024967	8.83002080079411	13.7137288536946	-8.20927480485393	8.28657966601119	3.02757924752665	-3.01195232394635	-6.81908188905957	29.0630953112408	-25.6866136468335	19.5320351691751	-7.21766618301482	0.997395479672901	7.26452181351518	-11.1018567105861	2.94578016809392	-7.08449003758179	-2.45915508889065	-2.13316518396686	-14.2774032529506	-7.83637594649682	4.68969573494467	-9.86814013038251	-14.1519296650466	11.2932778564309	-13.315247033478	3.22628233983904	-11.0033936422344	-2.8241732172311	-14.0097809101077	21.4738042751515	-15.3857878667434	6.78934985351489	15.071001700753	-0.449416354039812	-14.7627829396836	-16.4841637622479
"g3"	-6.76595802763012	3.18098484373147	-2.89462778103572	6.61372200311271	-8.80259625201979	-4.36498979462482	2.51039775020513	-2.23500637728647	1.17365242864934	-27.7383618581057	9.94463924072423	-6.50799812978698	-9.03464305690704	-5.73131247204601	2.52758457835118	0.600553085011667	3.21050735086059	10.2712860791394	-1.72877556142632	27.3969672621482	12.1957813609544	8.13994230126907	-4.04828910017914	11.7927876086077	22.3977829732887	7.5261527873914	11.0569874287476	-3.8486108899836	-27.8210987977953	0.681004530754562	7.85529280287347	-20.4341831209553	7.53752829086492	5.98846725658925	-9.47638052312086	-3.49724032201943	12.1163733869373	3.48040208278757	-8.91840350953003	-4.46771668971787	12.0959040283233	7.95815112331695	-13.6938966499524	-14.5676551451965	-9.23737625891247	1.08375134155542	7.08207088604019	-8.44973218243908	-6.01363763162985	0.657667009978022	10.8801695130464	-13.5429791494881	0.621364227141521	-5.61114850987081	-22.1807041122103	-8.63460104058675	-4.97019503276707	-0.767949220159126	4.04296054455731	-1.57071764184183
"g4"	1.93771732923903	-13.5619761418764	-15.7119459414878	8.42286769922672	13.6765351186394	17.3039574485807	2.65353065851296	-10.4797049059356	-23.0199830688583	7.28954164578019	-4.45721522893675	4.84663088051901	23.8668684404458	-4.21616693544394	-1.54680074030178	-13.0120926487271	-5.86112177834889	-3.71811326635462	-12.5809389448856	-4.4576671224502	1.70147063066908	5.92605415498926	-2.72655619084246	-9.56345822710639	-2.43863937300219	-15.1288103237119	-9.25225997377423	6.43935279038221	-11.5388104373831	-6.20429097328441	15.8655421560004	-3.86596656574067	2.71422860575633	-9.64310997605218	-19.2745134147212	13.0769569293561	7.7426223930859	-4.34947851834348	-10.6186005516082	20.7324278736516	-12.8113100803464	-26.0783223918405	4.00014258701862	-11.0309547857957	-6.64406288657633	7.775311274881	-3.12324255673146	-5.40461822054988	-8.33665438440251	6.62539425143606	-6.84808451975174	-8.42437246216303	8.46623827234811	4.80442651869513	4.44186600094674	-12.6233991450527	-3.92744314983191	10.5655839152856	14.5676760890444	7.01393293654047
"g5"	-10.1099390977054	6.58559378128912	14.419100422604	-2.39464692770333	-7.04758899911414	20.2600103487883	3.17459022915021	-11.2299587776215	-22.4163298783433	1.51467354780052	-5.30461024370283	-0.354957296319763	-1.47481279444363	-9.40295427386361	0.562317167607682	0.0590663826327076	-16.2737721323608	-11.9547359953634	-0.853722429115422	-2.80871881389795	-6.82557122397352	1.92775410514175	15.9577259582141	5.60409156802281	-5.08600211184428	2.89683005225815	8.44063670745073	-2.17665447129791	5.53723564071877	6.61869153138589	-12.4192577152474	0.612210039198402	-1.72958650833644	23.0272298600626	11.4312897055322	-4.36671457738009	-3.9971179779849	2.30471510984663	-3.91471545173829	10.4157183917917	7.81095851044966	1.28655408644939	1.69781166070202	1.38383975809895	-10.542458870748	12.9775520232969	-10.7649321617544	23.2164728855353	4.09099381552018	-1.31551257707005	-6.4415321264536	5.215424028489	-0.949350946618713	-4.56569105137585	2.65587307184192	-5.32154404858993	10.5254379964387	2.520391808165	-17.6824003137961	-5.17771434413031
"g6"	1.30786166597041	-0.168546246822891	-1.77217779023235	-12.6443327599499	4.69074166740418	-6.64862002018965	7.01854351202067	4.24132448292545	-0.711275336826428	-0.453841087069574	-16.8758692277656	-9.88580310717551	-12.288307661853	-15.935682866289	7.45160359594723	-7.41802529562566	-7.77350476917747	7.20632258969535	5.97876773804114	-3.61392145659862	19.4978707493931	-13.2836343066599	8.51211635621765	-7.48072652314986	0.345769428516691	11.8043863765841	5.92873301722987	-13.3521776202134	14.2673525840159	-3.79604068302456	4.44614302507734	3.41599056870684	-6.23397182586962	-4.59125735324081	5.52054648311298	-7.24891913060193	-3.0895265242552	1.10621673643973	13.8774939680702	6.11673646168739	15.5348846371279	10.9965635189005	7.65588587307553	-3.80506346776041	7.77493441032632	9.60741780942649	4.08853973153884	3.62236443438249	-12.9089317169231	-32.1897462129776	-5.34295975561469	-4.06868319907133	2.37846674783958	0.449305468741583	-13.7797673911624	17.8940415079936	-0.217483501209641	0.0790344083172977	0.0376515567183883	-4.95033875175996
"g7"	1.90395392799216	0.559624956589047	7.97563548640654	4.48989037134046	13.6088732020552	1.58372151560321	-4.81272521081412	-6.2933562678881	-3.26171782020858	32.2722120572085	4.79811641536569	-3.06362816395939	-22.1957744579914	-10.7373825109281	12.289146665287	16.0514651791998	-1.5289748454748	15.4678446652916	9.64351193908056	2.05895443336956	0.95365355948725	-3.90530641185638	-9.31199024174949	-11.1750364650313	19.4733178463036	8.85077609917881	-8.03202296625922	3.48768858743687	-6.5806278129186	3.04918686328151	0.287311916808315	7.11530047748639	-8.53367887248647	11.4314958716026	2.08098464220423	-1.34699212014153	3.88862252126069	3.91062912061406	-5.0715474327218	-19.1048822988814	-8.84179912913749	-0.32088125919411	4.44580284577014	-6.01668335108729	20.8159498248688	-1.80770244466425	3.56594975239318	9.92947924704021	-4.21690113114699	11.9278127915225	14.4142559583507	-0.793948656604044	-7.47113669127649	-6.20691609473485	15.6377688221098	1.21011927122816	-17.3481402312671	3.17313915025015	2.89412199496258	10.2339155606983
"g8"	7.64654767790775	-4.48754419047218	-8.4530250662714	36.4829023470781	0.775343076449824	2.66935657882353	16.2883062346415	3.48467888806274	-6.27628078782892	21.6891196073888	-1.70010760502943	-11.9252466837163	-2.52339389667713	2.9564496705917	-3.46911556854725	-11.3609191058272	-2.49492116285555	-5.36975429225825	-10.2963284287179	-5.27414437951958	11.7675830548013	4.04353171936079	6.96041850724474	-5.37470464900655	-7.71256250138703	-9.08913604000612	5.175033952717	9.83084464731011	20.7144764587424	5.01731492891128	-17.6682165180446	1.18370654231566	-0.142994374426724	-1.97110913763651	1.10882057782984	-2.12374294951865	6.31112868472689	13.9667678756111	-2.55505901277338	8.55036561117487	8.00130493573138	6.73446505796888	7.531622734759	16.1829727176155	14.7024588663275	-4.13566402993342	8.56689990328799	0.126513884721521	1.64545776994469	-6.2357961103338	3.00962440042165	12.3735754551052	-7.86298896346924	-17.491907500201	7.38174087346844	-12.2469070902144	10.1975529182883	1.81695029274756	1.19809849298557	0.208183022245806
"g9"	-4.96632688620227	-10.47588162866	-1.20638661009549	-13.4793687543723	-7.42060596888841	-2.91515579850793	-7.3516894097622	-25.5719280546461	11.8948207453659	18.5431337107215	-14.4583879647002	8.63784545672731	7.08729012958351	5.70490597770903	-6.93287095830981	11.1028177627578	-5.53273243699266	-9.02710317302253	-2.38511491261318	-6.30179455766161	8.48398536693434	-25.6744998252756	-13.6100114210116	0.675051534674506	-0.860484776407274	-4.59489487573758	-13.1198396887861	-4.67023001350786	-12.9752473217298	3.69910120117788	-10.3963682068024	13.2076802447896	4.50948901914478	-1.529845618763	-27.9949828222272	-5.97760699248641	-3.90122436494423	-6.73108097719688	-14.9983326326497	9.91352579409446	-13.6547863665552	-1.2094755015169	7.24620968515419	-3.09258703653997	-15.4618320602934	19.0699446011343	0.320466624279764	8.24125692603719	-21.6898073147193	-3.75952895812634	6.02729024751889	-14.4138990287781	13.0147982580782	-5.67018087610965	-4.34938177640842	-17.7047178792137	-3.08847653667126	1.26682280795656	0.171463328141662	3.57618816257988
"g10"	-2.76132301760505	-8.09873229987368	3.65096296801514	-13.0508147823293	-2.83375561686353	25.9759300929994	16.1435730821814	6.41798846612231	4.37749613748475	12.8514123633425	4.48658487149983	11.7460786553536	13.7023320471506	-0.144711119315315	-16.3412766855545	24.7308047720235	-8.64787443629413	10.7957139311574	3.20452475319431	-3.2975561019403	3.98012465333366	-13.0493736951106	24.9770473937116	7.04343504672453	4.3808629876221	-6.36023329923901	-15.3441135851103	-9.5756928000752	-4.09865354029613	9.07169216098784	-1.5752119182689	14.3129686002542	-7.39946697409355	1.37693293911819	0.0504705009456428	-2.07903113823249	2.03354393449799	0.874904949757146	-7.32658593977467	0.275956871833192	7.12566594845994	2.71946073746664	8.9652494733171	2.59687403768639	-0.79806606396875	6.59582074641146	-7.84496081347321	-14.7060417437638	8.15461728950959	-0.454285924313766	-4.91625997809298	0.932908983148797	-0.46920992377207	5.96192165402064	-8.99800307304319	0.065189829726396	4.59464482033288	14.4103877699205	11.0982538182257	-8.03510136746754
