"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"ctrl 58"	"ctrl 59"	"ctrl 60"	"ctrl 61"	"ctrl 62"	"ctrl 63"	"ctrl 64"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"	"case 58"	"case 59"	"case 60"	"case 61"	"case 62"	"case 63"	"case 64"
"g1"	0.8889168308393	-15.9373030845533	7.62067524430656	-15.3648595712667	-3.14805743007115	7.64547003118355	-2.04652557123361	4.57747472378191	0.318026216114182	4.53644630312499	-6.72452365010491	-3.5133025681157	4.14847177411481	3.47337214583008	2.92963032761151	15.2645867243577	-2.00259961624306	2.74698329334692	-10.9500202362424	-0.177326014005101	8.66348520906778	-20.8686278719424	6.76455851109461	-16.048060372866	4.06739722392315	25.3966739764593	-2.40339560946728	-1.68606533966949	-8.81462264289449	-7.79384394406918	7.32164440047821	15.2656973809655	-7.74462794659602	-7.88347675122527	6.93520857369799	20.3321334478872	5.33946310008905	0.754561155788374	9.25837025555752	5.30479511236759	-0.25177495837577	4.19013329204251	-9.15908542733144	10.2993927454857	-6.90573914367589	1.94272173566542	-11.740966989206	10.9229052611181	-2.29088146078899	1.36948942862251	8.71023754385284	-2.19584528360618	-8.63537255584956	0.03145893264935	-30.3987061731964	9.88316224044901	-5.11848656234695	-24.2795024774817	22.0390386510163	8.51274541738546	-8.16591324624073	5.51608258898568	-4.1198648478424	6.43424070728357	0.0787981765022903	0.296935890199312	-1.1396754890688	10.318873995065	-10.3558511146981	4.10374843739239	11.5886498859507	-12.7206473177499	-9.63569452881412	8.55967015064166	11.5094285615464	5.72617030217115	4.34894327703612	-10.8548405679802	6.60324923064135	-2.0616398151677	6.49753141647185	29.5533957462735	26.332800657771	-4.48944900357336	3.58588338493876	-8.3970696933382	3.39089820812281	-3.54478643986319	4.25408100697621	-0.713267456517687	5.28480258258466	10.2397403462259	8.96359337504314	1.25710119760228	1.74839879731209	15.9949474898856	-7.50428902001285	2.32060178663317	-2.29854705303308	-2.04603296624882	1.76092386556659	2.61941987749039	-9.16849169762656	-1.50360047408372	8.66549839880926	-4.42067146444715	3.82156290787251	1.32708107416834	11.2150232016031	-3.52919128166063	-10.6990081017873	-10.6238388280021	3.29785907181667	-3.22658328446426	0.0200896051730589	14.455314440301	-13.1907569218091	-3.50461131309971	-15.0050813144341	10.5510526813318	-11.080177873715	19.9582467277585	3.37973451738429	-2.18688086478647	-22.3955659025179	11.9994855167889	4.38557873944533	-7.44238158791106
"g2"	20.8375404931766	1.0507216849436	-11.6635991623715	18.8947660306082	4.6782642774473	-11.8248599871154	-12.256448972001	-12.6255052524447	11.7481137332922	-8.13302563082966	-0.245720207157999	1.72406196422228	-0.891170396827234	-1.93887448521805	8.32405972571173	-1.76931914161574	-14.0160755578096	4.34934640213068	0.491796024576191	1.50096052462066	-4.6784917315406	-29.8261169325226	-10.5989121624937	1.82799524313716	1.63733436703265	6.749686309602	-8.73349451981701	1.81418124419163	-1.0454917905161	21.2081544471847	-6.77576943929154	3.76035917974179	-1.99546590809457	-5.27139384555632	-1.04686725082279	-21.2898839004098	9.02428670268549	-18.0062172170281	7.13258001257051	6.17760767227679	3.10604296717255	14.0282665415312	-7.14117223050736	-2.34668072142157	-18.2714330536747	10.6364504966223	-0.153413236403996	-0.25296156784251	11.3398510571784	-14.4422553661414	5.65600558868912	-2.04995862954498	-12.1407819013992	2.940737287273	11.8005991125786	0.0882851836303178	13.6690408578747	18.123065525266	6.68442471831165	3.73791795739962	-12.6163589641432	1.85408789072763	-2.29969552388198	-7.278196639125	-17.5731232369845	2.67217470083827	-11.7915444623834	-0.455235434384678	-10.0325076180525	2.99234386397234	-6.83415122555726	2.38900340397065	-13.9883791922985	-2.9985224296041	12.4505833101031	25.4898426547644	-4.62533030560071	-1.44079115611134	-1.30187895767627	0.15317986923043	-16.8523864047034	-0.332131209787018	-7.79165092565829	2.71458932560532	-23.2415387934503	6.99409080288337	0.224799963320318	-6.34184544125246	4.20247107998993	1.76132775632822	7.55647519343099	-9.57632182262625	11.3898017102127	8.60822778441021	7.87844901339276	-0.221710551197745	5.79428001712024	8.90968132462958	5.71525695594397	9.80468056613748	6.62884392920605	-0.165522736260897	-1.78964952114291	-4.66238292983801	-14.3090744259334	4.44910108357695	-3.02137899092312	-6.69608384445242	-7.85052791081617	6.74682044473685	7.51380899304343	-2.14896301895156	22.2370243213989	-9.78015762674703	2.19768446785238	13.3230714170992	-1.33683234834594	-0.830017344729314	-2.06197814963303	-28.2503544208286	3.17373802068983	-7.53462993630385	2.25942263183632	-3.0147187309148	-4.98238536804938	0.11148658289388	3.04307362013553	-13.457762741196
"g3"	0.115112434271321	6.48358368478118	2.50568151355158	-2.40207752231396	-12.3336902415598	-8.18238254080596	-9.51682303111921	-6.8593237680351	21.2943610259481	4.43675668620307	8.30222854030857	-9.44499920218419	11.0090422852102	-15.1718104140742	0.0375520945532366	8.9991906565868	-4.51785636868579	6.58031259781849	-5.1361842407908	-0.157057813733431	-12.3261014080251	-6.74104064812657	4.59492356611239	-13.3759577140826	-5.42093424379214	8.70288451039155	0.991139395255059	-8.74831216182977	-8.5900332064152	-10.5994205759774	-15.0468074565408	12.6608388422483	-5.6352040976813	-6.76232968437348	2.26720071288242	12.3156992175464	-16.887805055711	17.4194612179563	-1.93997690607844	14.6375154098169	-17.642158103781	-0.124947327190503	8.73567595402779	-3.59363275679418	8.81955417042572	4.29867619077825	13.5866342057541	-3.10471731741096	12.6727199903612	18.0509831806774	9.88969974885414	6.72160738432575	6.05030816130178	14.7286224843612	11.6748300201932	12.6596976335945	2.63088390626188	-5.11070598701909	8.47833165205905	19.9947349643654	1.36370571910788	-10.3117414873085	1.94610936486089	1.81102719382462	6.32499858386372	-0.997850620766016	0.965731510396838	-15.1957088181208	15.2891108850335	7.41932526993734	-1.56838138957992	17.727380642459	4.72320296065323	24.4285009838313	-11.0367162874513	13.1007682686402	2.63382683254949	-26.0303215729803	3.13760760458637	-1.09438921033495	3.36351253497547	6.03346349198349	9.88211361501369	2.61309761707311	1.37922770046627	11.0500608375636	9.71580933465312	-5.0164208523832	3.85755180845082	7.34900882760951	-8.42151570900799	-25.5835597584772	-22.5875828328742	-9.26596348400458	-9.63221766322615	-7.34656660789238	11.9405758819263	-2.36689000244595	-3.14731611617075	0.733640171608937	-11.0953771398464	3.75531556607315	-5.09130277639829	-3.26256975532371	-10.7864267792004	-5.75379392473045	-6.20046080540458	-14.7113754117708	-14.6186142426598	1.5225551886531	-2.91978858648942	14.6564750555475	-8.80156334039956	-19.9928525671452	5.24981708613435	-1.67059139694025	0.934231387402649	15.808293247261	-12.0396185239471	-2.32762336103572	-13.6874980837353	-3.71721577806675	19.2725708428476	-11.8731934026321	-17.0398268772238	2.93242419643734	5.98089826553247	7.7645009904275
"g4"	1.95738395492538	-7.89659372153605	0.0702030956234065	13.7547113235891	-2.13952699233235	-7.232155301779	6.12672709699075	10.9030501898789	-18.2325773945918	-11.5412196105171	-13.4367828243304	-28.8349497919212	-6.43402974940515	14.020417456715	-0.28398676899891	-2.09836146277024	0.191589282886305	0.433373268915397	5.83274738836823	6.25132641790768	-21.428815277274	-0.681187531667497	-21.5793458171952	4.96427190372508	1.0948682755833	6.12676239123116	7.04138617000968	6.04512382885176	8.69587163641862	-4.83709235790069	-6.9740572672196	-4.80530869212601	-16.5567587870717	-8.89453009861779	7.91184185039517	-3.76975267937241	1.44976315802744	14.3407368779239	4.00298121655133	6.84562377603659	3.30211662490362	-8.96758414779085	-1.30891091343733	-12.7294897641246	-6.05263586993123	-5.19429352792557	5.33756893704567	-3.01428738174286	13.2772452028448	3.17280161529644	6.3956196957844	-10.3653629962446	5.57996799731012	-7.21579281385009	0.0976854774550993	4.27168417059255	8.6906754631717	7.91975704946103	9.83672412323982	4.92832530285642	-0.486975896938074	-2.54633578403028	14.382069628482	-8.59659636694971	1.39572570739717	-6.67841868540076	16.8130856792547	12.0847846052544	14.4390576830689	-8.84353020488118	9.9442728673273	-10.7900270504036	1.64192168419376	19.9081658830652	-1.73032110127551	18.4710910231538	1.79760531618147	-16.3576837701561	-4.10194237375904	-3.71750522648352	2.38902006438221	-20.378828879504	17.0275743520635	22.1461904003077	10.6901623690461	0.0477206647681931	6.66348990293836	17.4567776919104	5.74478698736124	11.2401425190292	0.613023495789832	-2.35898488328624	15.6187925388227	-1.8720454705615	6.49844709892212	-23.7837645569581	35.0101312996605	3.80591216279838	-17.1368621900746	-9.64896274590163	-0.424439724496572	-20.3155755134329	-7.58549569873827	2.10480404679835	-6.40184864618737	1.76421037513901	6.27609131319069	2.47224209226344	12.6345985845641	3.40682575425687	2.87316626889046	5.00755831847573	4.29497626126382	-2.44840369813202	-4.43471989006057	-2.14486579308529	-9.99065044355992	-12.2999511338424	1.11144836420234	4.28227113755334	17.6077729286075	-1.72679749043531	-20.3431195143327	2.84604174255419	5.08376404435792	2.2540642579641	0.0484665000945208	-7.2973180753743
"g5"	6.93025711960722	10.9856897381112	-12.4641802929428	-3.31557674846045	-3.01181515979026	11.5937362028636	9.58000576222737	-0.714788822265127	1.72404658054652	0.421952130795024	1.26732022001064	8.03614195140858	-16.3736053325357	-9.52151192333212	-11.2290863365421	-11.1170198085518	1.78678528729151	2.99470332818027	12.696963079097	-0.475745754436699	7.69648626165801	2.30262606706111	2.45968257911257	-14.9065164289235	5.01235960717846	7.81342423607144	0.513036850456166	2.01624563918589	10.603092481792	7.01935146296166	5.13147746613838	0.319851857684439	-6.92675553983048	-7.41102006796354	-9.14121964786622	-9.45397388443461	15.0548145826365	-20.9309529037459	15.3060861999948	-20.4505594994932	-21.6134121274791	-11.5836977096818	-8.39379944679544	2.70355390506801	7.03407935441134	-7.94004908943907	3.23694170533919	-8.27827084243257	-7.14068477391337	-5.26264209116302	-2.76621517416069	-8.22436860582363	-1.71068804602483	8.50817799482882	0.615189414080174	13.2211923219348	-20.9479453444912	1.82821882116797	-17.6867782462022	1.7866825549913	-3.09134918258436	1.1328585364384	11.3872720979193	-10.5294712545551	3.76397707402431	3.23257296517356	1.5361244557185	17.3078159395571	-1.8869892047652	-7.19663158929266	-17.738302707693	-7.72067195806791	4.42560626361402	0.659476716080152	0.143426880732407	1.80593212447529	1.80612797530681	7.45276335809929	-16.4563987934392	-2.96815674907095	2.06584347469083	-14.6544898706504	-14.9890897230934	-4.26344604680729	-0.631387709809598	2.31971911268595	2.10480078478334	19.9856478873076	9.59590384365747	3.76067986818666	-13.3766093732199	19.2667968424872	1.22352375663306	-0.879599280756588	-6.73704872126583	-8.72916033069355	2.60946627955151	-2.73183486985173	-2.8730452459509	-6.19735488689498	5.86105320151604	12.9108014996823	11.1121819722318	-19.7895773773386	-3.79624767640533	4.07735956099544	-13.2085869424188	-3.64499278426684	-2.13389818496977	3.36928282985475	-10.0566337221561	11.8022067267113	-5.37373754282246	0.555591075392982	-7.23563531826044	4.28590651490713	7.09104457369181	23.0201272094334	-5.15493851852609	9.40286854997547	9.28190510363792	8.27488899459625	-7.47904852679682	10.1314609199387	7.87098743743474	1.60065788242036	-5.29856992282897	10.0895008092493
"g6"	-17.1500713976794	-8.79836001999667	-20.1120931000181	13.7614715887817	-1.88824674010588	19.5896036820713	-6.20728854548893	-12.7938644525627	12.4977341703763	3.98445497032453	-7.36035976076267	25.1427940399806	1.59514360321027	19.6025981100797	-16.8553069735326	4.46658940879582	11.7386896900111	-6.62134940893383	6.3693482423356	12.003731417606	-6.32031485774673	-8.50438224474799	6.21705046500064	-4.90010204607086	15.5784506316587	-0.336157677024712	-1.24581285672155	2.77859042964149	-1.74441056966376	-4.53331462899925	-8.90725111922993	21.378678374183	0.116064496025958	-1.24221188534688	11.2768788265917	-6.59961892991269	-2.26504912164543	0.855952974614324	-6.05417588663723	-5.72594933336038	0.415129000126178	-0.697974198112163	-18.0506900126818	-25.1282593791558	3.32974146162339	-4.61631965147684	-29.4064888778948	-2.08635569182857	12.6664456671714	-1.93353517128168	10.5884408645758	-7.7493603088191	6.87449666850718	12.3938753617172	-7.79387304045006	5.09948090519579	17.6663249028376	-4.29429185115162	-3.42963889721142	-2.10102777792634	12.1574216468399	6.04520311621346	4.19046449278848	-20.1047080434887	-0.834160768534624	18.2905935914086	-8.99029349471195	17.4860674959362	14.611137821407	12.6666716835641	1.73824188470103	7.21569759816858	-9.7500605195258	1.63034048246972	0.0943859929183714	-18.5440243341211	-14.6981472537742	-1.61881428608127	0.860607682208781	2.10866691865131	10.4003889454258	-11.76097463597	9.56930403587563	-1.89500133564097	-2.20333404133902	12.1828172023767	-5.49238186351347	4.99344982845992	7.51016051808454	5.92757784933049	33.385147412857	2.70205500482011	-19.1842138086868	11.2663300306264	-14.2963411940038	-6.66048451499843	-4.95496362470482	14.2239118036776	24.0234943595744	-7.76150487708389	-11.3603840268304	13.0082508285008	-18.8896644393888	2.50663429060112	9.51344862209905	-10.4910119755351	-0.315726194743577	-2.49643931204771	5.85071845456827	-4.87123370049037	8.42020207164676	0.812629438064309	-2.6278912893465	9.36343401838904	12.9506197546082	-15.7361218739474	-4.86597768149121	-7.08048154305237	11.2312639258164	-22.0327301726551	7.63024289340155	3.259268253968	-7.13963537072273	1.05932892940954	-12.1868454565203	-7.91640330378326	8.81164644548254	-5.67383336674015
"g7"	0.379811284273003	4.0383079498294	-2.29692051425349	2.05417184542262	-5.2968635243045	-4.7848891556306	-8.67347510373996	-1.97623404443314	2.27704674397214	-3.76460361914886	15.4209868356931	-8.66174615613361	-20.8872859932076	-2.82219717847513	-9.22422056621304	-5.07214086975536	-5.9003763927024	3.01479857916794	5.77170136089683	-0.492205028674152	-23.6039613998921	-9.81042691898467	14.2368690205382	-7.70448760473359	-3.33533101851239	8.49881829490894	-17.0851152903506	19.5065144221154	-1.63502700436986	-2.21681141973066	-5.50392994828933	-3.57761073448882	-20.2839091435668	2.11367448990549	8.090201208527	2.74839477373581	-18.7716379277912	-13.1607767560053	-6.87660750105868	7.48402486686183	2.91434449405943	-2.95715185552677	-19.0058169309589	10.7979555463996	10.8015348617526	-15.0967390819225	-2.6459160246121	-3.66557117648397	-20.4415517918858	-0.574193540664789	2.37597919953226	13.5872785517077	14.2989998607377	17.7849999036183	11.52530778506	-11.320706364991	14.9790449442077	5.52536308036577	12.0737716519979	-1.82812208416381	2.34634633163444	1.14454282884837	-2.67497519676805	8.4938935350164	-2.26759977086445	-18.5078878855854	0.571234442119749	2.3934153655833	-10.2109648778584	7.68377445724954	0.000135667474892689	11.4800128401966	3.3516400119818	0.870126193350165	-0.711131368607169	9.55728671626976	7.4021664487755	24.3450211880646	-5.95773756642178	1.7445935059625	-0.477765483465545	-16.1006380015413	6.33206594600334	2.58621575425064	17.2717397591632	3.3513956672931	-15.3316505456557	-16.1074094531048	0.882129975892378	-9.9950559978332	17.3854843218537	11.2573482285525	9.67672245067271	5.17564368251024	11.8567894473609	-15.1315785275575	-2.40012568858934	2.11301303958375	25.2546156346948	10.2407036103346	1.80784255644143	9.93324387548157	0.660642165656151	-15.548010519735	-23.0775083626131	7.44925946532258	18.3486017223241	-2.85362077310718	29.6762744632675	-3.61576782324627	10.3591117829916	-1.89199547062227	2.37809892589539	15.5279213164708	2.35109843789774	-6.72092335527011	-11.3412883065454	-22.1373923808944	9.53823261379543	14.1276008021847	15.7610676170134	8.95512133218664	-13.9768219380642	-16.1226548063711	-5.22423678000804	-21.1699205878753	-2.15517463325017	8.43236423372943
"g8"	-1.72615762373916	21.3317104701784	6.61282218299437	1.1512934414611	-5.51138432445759	-3.18406594182532	10.5615258621579	1.57187819229963	14.9518409004312	-0.781031790180423	2.6124540302032	-5.80160523564418	-0.85640389465535	11.3592961836547	0.0958630573055049	-9.379437101513	17.9868936434366	8.92982887573029	10.7794347773097	-16.2304185007083	-9.74111139429072	-11.4019293271907	-0.495904947919726	-7.87547905449476	-7.47661547188672	10.8822263191216	-24.0845382556105	4.2271119948494	9.58537291286382	-1.89999566361521	-2.09030014562282	-7.63643314098891	12.1713314125347	-13.6205575516419	11.203417004509	3.64233887922412	-23.0920776988083	-8.11539891373952	-7.04385635472518	-2.24664443751381	5.27166055522939	1.81216019837228	12.0416287330471	-29.1995207878289	-7.95698656782411	-7.11464380693763	5.64061826460671	6.2227391569733	9.19310277797874	7.46592964677548	21.1514503286502	14.0185471290191	-4.5369417948988	-13.3349806157718	-5.33506696163494	4.51715321736576	3.94643696944251	4.23696104276248	14.689706424944	-2.62173604628735	-7.7299525981671	-8.82227260780923	-2.9754551871466	-2.71819143649941	-6.8318707223921	-12.5722979178793	-0.85067672319519	-3.13959107984222	12.0319167576081	9.89399457868891	-5.50210680999027	7.83314184233476	-9.52879373037056	-4.85280578003603	21.5052853736679	-4.67905201197362	-0.463032471473625	12.8192304329099	-11.9847865242511	11.744872267688	3.15187377762365	6.99199753761668	13.0002383160331	-17.0319703493264	5.91560714062022	6.24164560080379	2.17849481359749	-1.12682529829322	2.26746247770396	7.33317894778171	11.609857707301	5.67537516404802	14.5624265349251	-11.813665689624	6.8855865329854	9.90097488106984	0.42413801797915	4.34647053050285	2.46658433615619	-8.02620477460938	-0.652818784826826	12.0738120491501	-3.51366174629907	-1.05448372474463	-11.1499662081877	-7.32376254386506	12.4642876371597	-10.1806860950874	9.66847333352947	1.45881032717672	-5.58912044889495	-7.28678938565814	7.00395148791969	-16.0267149372004	8.3477840681757	7.39790614198965	-11.467225464406	11.47723917766	1.58963988969363	-15.9044384357939	-0.49748765841156	0.163110439808431	13.4646459034559	11.516413952746	6.87086242769842	11.9637686052169	2.25582672488054	0.35374036215789
"g9"	19.9124641495525	5.66442950552967	11.440667141051	10.248037964927	5.14697975733857	0.871938653015439	-17.6476738735135	-1.94127631582187	-4.7966082706518	-3.39172393228065	3.68203981715444	6.00328078610787	15.7311096512445	-4.51325925804905	6.86601436636334	-5.63152623545772	5.17433765465692	4.09606559772336	-9.52125657737446	-7.72334050169129	-16.4880100101182	-11.3369910301455	-10.3894296809286	11.4889267463535	6.34780129085076	18.8300433267552	5.10729405782361	6.65099468632271	-0.208181517777873	-31.5669310647384	-0.687395256440337	0.72563931646053	12.6344104226102	-23.6264535736404	-10.1427520446939	-1.18733759660468	-1.14142088002808	8.1514801487363	11.6418184079129	-9.09003666687706	6.88959950357101	12.7341650743713	12.7047569246391	12.6515854946918	20.4189514130739	3.19790308172229	17.9437122045283	-4.96991710582746	16.1602847452622	0.246215349165363	7.94672816630739	3.40331476026048	-4.83586792327735	9.85893767880383	10.3543026997261	-19.5680200616421	10.5111040208154	18.7698882672193	8.11872635609082	-6.99609026036324	0.021105620020755	0.631951861262033	7.62808166113287	1.09223158944484	-6.38434265362471	10.7875842641132	11.4416629679367	8.71227922441495	-0.938939773735028	-7.53504023817013	8.00414867404125	16.3956215817998	-6.47578284092766	18.7853865132214	-2.90675457373866	6.37830862719746	-21.6442766219125	-5.50705936213744	-19.0806076884333	-4.81175808579246	14.8095275328675	-3.65588088278425	12.3597870869826	10.0080178395049	10.1691785270214	2.2675325857406	9.25568600985218	23.2314027861896	-8.14241684961835	-12.8227624673542	9.54441053855932	6.11432383616701	18.4349118910213	20.6350602392365	-4.9863464408661	-8.16815361388861	-6.10356693590458	-7.25741311157812	2.06304501453527	5.87063107109942	-16.5984790382718	11.1875830582431	-4.60457215628215	-2.39531372827738	-3.89963331440685	-18.0761967262362	-5.2135501788752	18.2799884647658	-8.03730750358108	-9.50155602718021	10.850124661536	7.27970904335493	-0.678741661810223	-2.80862950477919	-5.78076755759141	6.60973206463822	-14.0231809435594	-5.0476535158268	0.318429100139875	-0.664671752231228	-3.35799199469043	0.54624185232102	12.430696151717	2.48221333822692	-6.47348464362459	-3.16539504372102	4.05647828627902	10.9263116466776
"g10"	-16.7598725838806	-12.1237407082943	16.1734062346435	-18.3690486857199	-1.09944349460496	-12.8614857258554	19.5756366033721	11.3180043410638	0.466425676763397	25.0937929963912	-12.3563524798715	-0.884882707753477	-5.18237622661626	7.66735955828102	4.06621872953361	2.53990510524609	-24.6466560838059	0.334045035993196	-9.49358657454948	2.93005361577637	0.485497881650453	-4.3068139958036	2.79233006636468	-9.44814889770964	7.4622738069678	0.475007599729187	5.81687716007773	5.13958470914599	10.66126047037	-0.64390504590681	-5.18690238233998	12.9611347695655	-4.29139246332988	1.41404483711069	-5.11421155387194	2.91381562127444	-3.80065741188682	4.46824390574917	-6.63602021380924	-13.9854266810953	-4.53578711874964	9.10260347338517	1.18022877987318	13.2796456301501	-15.0078692258733	11.059264383346	15.8151323082575	6.34471749298341	2.77781980996738	18.4658347799044	9.38770731646521	-18.4372830855861	-10.9465687196293	-19.8113891476914	13.6351166102422	-11.8588997240546	-4.26110803453111	5.61413761197939	14.9382233197773	1.79175109032002	-20.2765335539447	-11.6996123681994	21.2485445956103	-1.53962211750858	0.11918239139029	9.17179341901025	-4.66780637570322	-5.67693713040748	-4.99627855466126	9.53403509366883	2.01846729552574	-5.74937158362399	6.8769498341668	14.3766046621701	4.51076034694869	3.48529616042683	-11.3756335876559	17.1298855451113	-0.178597833409731	5.94605114735835	-7.25351420789892	-1.61062229412672	-7.20631364996556	22.0179699995772	-7.1179685012626	4.22726579521141	18.2841843027644	-4.02380132152974	5.21904521206516	-7.4260348900784	-1.72109054967539	4.85946767484895	1.06866340385739	-16.1781937075338	-15.0570957432676	3.48416897017792	-8.71422689483771	-6.33463005122858	-9.92115113610123	14.0573944010228	0.217554718964602	-2.82999711195117	1.88248517314764	-0.896011728263904	-5.1053838943766	-13.0713854074958	-12.5028734587562	1.09271919367913	8.90368536009823	-1.82201951017552	11.3751837150686	9.49719218397331	-7.99895432740778	-11.1815488276462	-25.3901646366304	-12.2302088596665	-0.621612050738481	0.0595510045557248	-4.59178453501353	-13.3876951100003	-13.5435178700914	2.80321591170794	-9.18894295687761	4.49978032539478	5.92478353075046	8.71744194891867	9.34765035520387	-5.9255523181796
