"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"
"g1"	1.03986215027267	3.3324383146763	10.2388116692943	-3.61647365274854	-11.2109078857035	2.0204213707329	-8.99870726382287	1.23847754858643	-8.27222907189269	-16.8938764358283	5.38868654086418	-1.03123550982896	12.9577333678226	6.46263922281121	-4.01996391139353	8.80570693379431	19.2861286464692	4.47811414915972	15.4629935198532	16.9717511007557	-8.96420051505611	25.4912348049079	-6.65138669513626	16.286977482064	11.6667954869833	-10.7837209644903	-3.35530873144769	-3.13639526582386	-18.3939654735043	6.49253985626243	18.3588111945419	8.39771825640672	9.80151234601763	-5.72664853680577	5.25800818459166	-26.1927309314107	-1.75084783802949	-4.93845788512492	8.064607253431	-3.93951068608703	0.942627187508954	0.378326994595995	5.14857465871574	0.407331576056143	7.41301737328676	0.170483237246779	-6.43079072899998	12.4760860897871	-2.06748409934415	5.96487167127536	-1.29798497368296	4.51769606724808	-0.9089224969963	0.677068915269508	-10.1027894540816	-1.13450633059877	19.5280302668532	-7.81433168638463	-0.064546723871245	-3.13595945424046	3.96431111333716	-4.50980327602002	-9.34521818880815	-8.10369983923359	-33.4921573071094	7.72875087390829	-5.27920524469882	-15.5829901348666	-11.0589877566089	0.343252015258326	8.81220915749688	-6.36270179243717	-1.682337281919	1.38585077781103	1.75117403459989	11.313770047841	-21.6728365117371	15.1985897632818	3.09596372899012	1.56069322469915	-16.4460780189921	-16.3599460197907	9.89279602461352	0.751199541215578	12.1282875948729	-1.08359836571419	-7.15602105428292	4.21750412458477	15.2147574029418	1.30261521524016	7.19321972750407	16.0890108384928	4.73916859892575	15.2516987964318	15.5172814350442	3.03309847164404
"g2"	6.76598590595844	17.1433791973108	-10.3698526042705	2.38633418374878	-12.0273598877974	9.98081512477536	1.06335352073384	-1.5440836200282	1.25853483633678	-1.79362180239438	-15.0260431068312	5.53047538125212	11.7305165996257	-9.70438487273739	10.34744887355	2.24219544686159	-5.77755449763554	3.81356519094264	1.48585694460406	-12.4368193661855	20.02179274429	11.2787573903787	9.88694416412064	-7.77085440563066	-2.91684027316587	-13.7122565670958	11.2190044153756	0.142496347655946	3.88505792107037	9.18746303071173	12.2488862103848	-10.1218079035601	-0.884056919176113	0.610946010860559	6.81198234179424	-3.73443966767445	-1.65042971293213	-6.29909723940805	-6.20918305953444	1.09562874208709	7.42995409778604	8.29191601041887	-1.90554408475895	1.57021860894138	12.0121585258267	7.01171544899849	16.1332074365651	2.89168234305376	6.23216433355601	-14.1255979942783	19.6263721780445	-1.50118086640693	9.84326279595953	-0.138331485290376	-0.730755452903075	14.1365403869026	-4.48881646809612	6.39731356182538	5.28446955081232	7.99413170145986	4.14766070830205	8.19135046286817	6.38417112486039	0.846336114473694	-1.26777467740637	2.75855985849915	4.22386129740104	-6.13360009594838	7.10380174072281	6.75725340617728	-1.81632840086831	-4.33963168259368	14.2671853346204	3.02431031268586	-8.53891028907695	-2.68499158219581	-4.9167740228847	-18.843969798267	8.05960500174398	-2.98860107080739	-25.6537439457494	-0.60226629021526	-0.327182740573779	-4.46973916120397	4.27827102740501	-0.8537410460087	-6.95224578296822	-3.3903010694085	-9.38944938442472	-0.870555176816245	0.762742271920448	6.8635163699073	4.60586424958998	-2.99237706266691	-2.55521964712081	11.6732502491017
"g3"	-18.7622163823638	-3.33254930201144	-13.0882708280739	9.15341910174466	18.4038035191737	15.8613486861653	27.901707550732	-7.24526174793858	-25.3378499025672	1.71222765297851	4.07584479022724	11.091334856813	-15.7772896872531	-2.14798290120298	-1.02090556453196	-5.48024991781615	4.92649477444979	3.40464371744213	-10.5315499954117	-10.8247468411579	2.40527697312663	6.42001984583965	-5.79765258733725	24.4190962423407	-9.17727822659905	3.10715746835674	5.25076443780456	9.12417402330053	-13.8672632090422	-17.5528657316731	-4.9245712501297	6.64357182870748	9.87702370042647	2.80466269019162	-7.6759872320141	1.08343277877682	16.1093498709436	-5.40203236548219	-6.79193629771874	-1.69692575726453	-0.0949133015155937	-13.6495379104619	-16.5903092254113	-6.14210069745659	7.74442076328669	4.40698368502035	-12.2747463887886	9.40859125503044	0.428129724135964	9.23891962247105	6.73592256719321	-3.20813302172293	4.9551936473189	10.9998055917887	-2.71612458404356	-5.48832551674257	12.6969021940344	-24.0624594510895	-4.45798405463002	4.8222044672221	13.8412131025082	-0.0655860394809032	-13.9871033436899	-25.4786355895104	3.74525400809645	6.92904141110056	-0.712308981711945	7.42044458566011	25.261868712415	-13.0588343407866	5.68560246404791	3.22918276136527	-0.0380977418342172	-6.55691045872235	-19.2576800644577	-12.3866055067261	-5.34400359767209	15.9469396252979	-6.62148813193766	-16.6819045310581	-2.22466800278894	1.40875696867351	4.22477760486388	8.4572562647555	-1.28050802531182	-3.11498210890778	-4.89913155408729	14.4785241066689	-0.863600966465197	12.1543800033385	-3.48718429604611	1.44775730233144	-3.85021300564043	2.66589489236472	8.28187505864306	-0.095586658408926
"g4"	-1.32182221954176	11.4462404963193	1.60886542703541	-11.624817690008	-9.20073318402604	-7.30776135102765	-24.2124897774713	2.22904050421429	18.2436762616236	13.4424750813307	6.43702562900807	21.2577013110969	0.653034213063369	-6.54692055337595	-7.37286863336504	-5.35632027693654	3.85169997898265	-0.0662616545133931	-1.61387197351312	-1.66504539028371	3.94107668471883	3.23134362694069	-1.35358410471631	1.90656639401329	-5.94092912251434	23.9768953970863	-3.83413246731803	-9.91949048556001	-0.341226975444538	-21.2563052960134	4.64175167600255	-8.36059863662063	2.61398518235519	-4.48928562523154	-0.132415738535426	2.6334483996156	-7.35457557368893	-5.21838588025682	11.3592442513042	7.82442095152728	-7.86085366508898	1.25983829163153	-12.5571994772226	-0.542399116837429	-14.6531644352166	-4.16660691290191	-7.68781385859766	12.184962909294	6.67039280428725	-0.742175265953908	-4.92126870671735	18.4279376890964	-4.77190074164017	4.17394118681766	-8.18511594828972	2.83258523667055	-4.23677315013563	12.8065059240162	-12.0911458243866	11.3601375926072	3.85843426366033	-3.85131161871404	5.16308804539154	9.54243180294053	0.397890482004175	18.2379877922365	0.644683184810571	16.1243460449133	-5.49187314360747	-3.30042980847271	-3.39755978340057	-22.6369922537159	-1.05514038651426	-6.37962046170585	-8.85663806140862	-0.931404733316085	16.439575644556	0.01408914405374	-8.22238853414195	-1.58486936858983	7.58359631106296	13.0130249283872	4.13484982692115	2.19260313012071	-7.6312700205426	17.5658865994304	6.89942004464967	8.33320387620953	-4.96465995352294	7.5812381052935	2.36209977533946	-11.2281501921206	-0.210164023399951	-18.3017745460446	5.53611197338795	-1.20246007842743
"g5"	-2.73487746364238	4.22756246520998	-2.29898635789373	1.41379728751795	-25.2041146015735	-2.16662580944656	0.286706779319879	-14.0168391411879	7.85588487922535	7.28044799236279	11.0457320574478	-2.37550108992519	17.492117464815	0.777020345590594	-5.71524378019509	17.0118390087181	-1.90463878626882	16.5565747964842	3.38067669791958	-14.3606815068039	15.0655412099977	5.52528577852039	-0.797220076557848	0.385065760511225	-4.76768722216036	9.18972897468986	-11.8394747730137	4.91306527612172	-7.38450777276035	16.6290938552092	-6.44677691455273	13.2780148148003	-6.29848100921414	-12.4897079727322	1.06137681128289	-3.43096062703171	-11.6283062476207	-12.7558627263354	-1.4039304950469	21.5635171755982	-2.66509492631312	-9.88139508883066	1.6748388807764	-11.3314902806046	-0.793398477153349	-3.12333728604646	-0.748793222817278	16.6514762143248	1.2320518026857	-3.39338678234889	0.538095754875575	2.82913004366695	3.66729239086463	0.691828263102779	-7.52131568174517	-16.6552627243251	-6.47071778640974	-4.79066775140995	-3.37170323721409	-7.77357240354445	8.02275454714957	-2.00901204440681	0.628766525093951	5.0578259903587	-7.25333652233413	-12.8539705841795	2.64362484780802	6.32559329571822	-1.05829591700101	1.75267558759054	-0.718590604044075	6.92607543181781	1.86275743861091	13.5689913103799	-18.0787388090107	16.252842687675	15.3940846942712	-20.1526462040811	5.16911819436819	-9.97961891000327	-10.9491587034672	0.0295558764007114	7.93626506924985	-1.45073514046165	1.71603931664829	-10.2545067664735	-3.14333059190711	-6.90579058400003	5.6020399685626	7.96986676998515	-2.41743172478858	-11.4218996531854	-7.52999042947454	4.37359751931829	1.67303879523494	-7.01349396376406
"g6"	-22.9300081962982	10.5099856077992	3.04873458946334	8.30319172662985	1.04789877986356	14.5920846376182	-4.26661997098879	-5.24982948925652	3.93542179724705	-15.2085498162906	16.2776812620309	-5.78268574723425	-15.8847829511205	7.18788205302394	-2.81894199724022	-9.74381717420536	-0.07502362617802	-5.03893200609204	7.99497469668254	-6.20150615688221	3.17443759785212	-1.64624973010955	-1.91326729417164	4.53708433773404	-10.8381609607757	-16.6464663584418	-10.9953722269723	21.9977715449511	-12.8401112635863	1.65567406134716	14.5952625554438	8.56317738658174	-9.24433282571536	-10.8547202951788	12.2320741135185	-18.0396566289868	1.3354542985656	-17.9116424035769	-3.93386533929743	-2.06747030591074	7.54670966770333	4.23374931926416	7.45945258352252	-9.28158219944054	-1.62818824886057	-6.6584702120402	-5.74352936090399	1.21038292571268	-13.5219514261932	4.53504494529391	1.20901035052916	-8.67426509828087	-2.59635275084211	0.952647123749536	5.88756123986873	-0.838553045778554	-9.14586716856492	-13.102284206165	-4.60993370945583	-14.1741947682448	2.0090115466505	-15.8338463653904	-0.658563554940061	-4.04788413925374	-4.03454922355676	5.67875716350948	-1.40400100698202	-14.3073837331357	-2.21424672272583	11.345351523199	-4.00308409942651	11.0408589937492	-2.81845934000724	15.3446715476983	-1.55580518665813	3.31034750793229	-15.3214716944122	18.864313856934	2.60093921098405	4.28853201670293	2.2563999271368	2.65494395342223	-4.54878352263152	-3.7221013408765	-11.4157386449636	8.82361588903422	8.38672545445544	11.0528267603663	9.21240853466436	0.756362541421253	-5.29875951440431	-10.5429998801074	-3.663364814609	14.6137850574907	6.76629433628407	-3.58260104338668
"g7"	6.43168633339936	-7.75142520715566	4.37661858638121	5.28759881753578	4.88698755325041	3.34190969737997	0.160158041606746	-12.3024520058907	-0.575809384106807	9.55753278460729	-4.75668810701536	-21.660702435869	-1.55042403991029	1.15206135452056	5.14034219085742	-15.2726914087779	-18.3671108399234	-16.6917972369142	1.56476360834927	6.42746366241842	-5.17304706421822	-15.7396438447245	-6.84139540277702	9.8449781539638	-7.63619369437922	3.52399014600204	10.3149257176312	12.8792023583857	-8.22794524008193	-13.6719459258657	3.52463970656359	2.31344856429248	-0.430738241216981	-3.60226938035296	2.52059004183886	2.97878877862416	3.69035625751374	1.79598944032233	-7.59169238037019	-14.3354034473885	1.31597302148363	14.3722797124151	1.55989947265066	7.95282840401951	-2.66718365819877	29.8721789697563	2.39605102627085	6.32208424620948	7.53115083715992	-10.1656027984304	2.42754896757118	-17.3422271577426	3.49190813819099	0.437748656117343	2.42289569192737	18.4818212253335	-5.36827777396691	4.91990303978467	3.47984313710091	-16.5715887701731	10.8726173836586	4.05034290692092	14.7110345675164	4.40852500230564	6.44408999266976	11.7053765012441	11.9247284795794	-5.84114768425835	-8.27615221796386	-4.54263360659763	4.19436405942246	30.012729262545	-4.53454371627608	21.8392369311295	-3.14237001845458	0.337192031926074	-2.83247350736732	-2.74021872522743	4.13851456781382	1.77528123774729	-3.33704596075026	3.27037650188653	2.84513528608492	-5.03243909321374	-17.5280573062724	24.2864513877416	7.35349800977532	14.7320809385525	-14.0666847864669	-7.30648923398463	-3.54519907906298	-8.72291906231048	5.94741276804604	-4.16512414178888	-3.43883951082955	0.122854901024658
"g8"	0.800093261091379	-12.9144739518039	2.49863439681967	12.5978779250912	-17.3348540747535	-1.90523159041811	5.27037871173407	-19.0243797265021	10.7113267741814	4.29720015938875	-2.4309915529838	-6.92413858915233	4.17686831858866	-2.2966712703145	-4.48364916126317	-0.307469713425839	-2.30300611654209	-1.09823689656906	-0.273295469729971	-2.83017079667694	3.82457222626903	6.52094491183723	-10.6885201356046	11.4322125631836	7.15527091055245	-3.88158221445411	10.0211519540785	-1.36296706157948	-5.42590392331582	-1.94619140536451	-0.384498729688398	-14.2547491747582	3.8072452385068	6.28570649428665	-5.66648178011072	-1.74526019385772	11.9560568594688	-1.02695980826853	4.5335207547145	-2.46681026787258	3.95493202359795	5.57096463137781	0.132281278746533	-29.9671569241083	-7.931864728329	-10.6794608937639	-5.25058695393392	10.5767509776737	14.9203034092149	-2.18558200426276	-6.8995643305722	-12.4102799532178	7.88685820242687	-24.5801114902062	1.69642021847496	-2.11957816952004	1.67673925575125	19.9308086587905	11.4517431004576	27.2071276340994	-1.80176372597393	13.0990139663339	-3.66945919758179	-2.47126133330937	-0.828860946440905	-2.51674872591986	-13.0945699558779	1.7547520350557	-18.1251621370416	-5.49611607158978	8.2386917820613	14.3218245941622	3.82094382063128	1.48181675193212	-16.5041109798848	2.88934644545147	-17.0193402135823	-16.959356833688	9.04775074163569	10.4404974382811	-4.63273327150377	-10.610693727628	19.6045274147499	6.88496212117775	-1.15618231728245	-4.58064022878334	6.95550091951363	1.62646672863578	21.0122379972702	-7.1462141054487	4.84867347084707	-9.60337503829507	17.5144216687366	-2.61281504274106	-0.0266663960699375	-20.6831383117903
"g9"	-11.0286403128881	2.62285849447754	-9.67589893344419	-14.7971759177513	-12.5086891213214	-12.6535599810493	6.82020931183305	-2.71055116813198	1.21420635917876	-16.5834683307355	2.8607228505482	20.7258051885036	0.605584640466128	-5.96835582113408	10.2085766154655	11.9827895742209	-5.61188857344568	1.96289287745989	12.2754513925527	-12.3191550233013	-1.74120978420041	-12.1448990602947	0.196521020948314	14.3313460702342	1.38824766588958	-11.9042151645785	-8.09967104964665	12.7489080572261	-3.61312726401237	-6.90711914202559	3.4895361441784	-4.57359072799276	-2.24459554162836	-7.34079590217087	17.2747433946696	-3.18158669790258	3.79661029840779	-7.04038556997115	10.6739505975138	-2.71382046426291	-9.34437870278157	-6.45559701331958	12.0447915376852	20.2590247556567	5.25615054247131	11.1969934118575	17.9009258853978	3.63676608038804	3.73713260245746	0.952228590742497	4.50811550151477	-9.56383453629051	-11.377025907979	-5.45050790790966	-6.88583566092257	-2.3735240367612	0.179240897874509	-3.41727433346556	2.45827842049976	16.1630841730408	6.29343059141661	4.27311646264144	14.5184213175975	-6.2980248597515	2.58629132678159	8.3964207830593	-12.497701896252	-9.5454737615406	-13.3677093894794	3.68002900204886	-11.5255110046274	2.69656351715607	-10.6503309065496	-8.77576468816583	-1.85903000027749	-9.89407189514602	-18.2410164350726	-13.1649094984389	-4.99975057802605	-12.5594509886332	20.9707889099274	11.141220770939	6.2345340496791	6.58558445177133	-6.80301882679283	11.288684510385	-8.12476607113673	8.85052932162412	-5.80731087788063	5.96726729406949	1.40241841026219	9.87989056518559	3.92612698156397	-0.659073508390759	22.4503445629416	-10.7550959156154
"g10"	10.1831389860987	-3.26934668827808	3.65666800815428	3.29348956829393	32.4346368434461	4.42588062700021	-12.0655172651899	-16.0151200339412	-5.0848427842808	-1.74010718669702	-13.8719588537309	44.4039379047689	13.3543237813529	-19.6758949502341	-16.1341841786553	-0.964295926648217	-7.52999283442295	-12.4765313139113	14.753343138557	-3.16956169698353	16.800288755033	7.82774465387396	-21.3072322181825	-0.884207026302257	1.94389745191024	25.0323476775018	6.00804184567495	3.9302411698793	1.77350588063022	-0.673555383512624	-4.78532272449887	5.0335636485471	-4.54183022887299	0.226238588166052	-10.0672052212967	-0.23710413463265	10.1114192929038	11.719391807384	12.8073106661189	-13.2870854316197	-8.38629415473778	-3.70733891632359	3.56715222170833	0.49931906455474	-18.2914010772539	-2.98809892800528	-5.12725468886537	12.8894582874571	-5.96474828945808	8.88213256301789	0.348441914936791	12.6756086650638	-1.82992830453566	2.75972179233158	-10.0570661779552	-1.42879526463444	7.53843226442509	3.68586657312806	-2.20734697099731	-2.78928486158335	10.6129829174302	3.29864324968773	-2.39085049559366	5.68537920873541	1.46567991617878	11.7405125610948	-3.74930288266612	-6.32941757587551	15.0486717512606	5.06536195451351	8.71177067886971	1.80643080117109	0.181695064831622	-14.1498242849369	4.10593629132285	-6.31846709898697	3.81992128804124	-10.514112358511	4.99865307420276	3.25840567024974	9.9181901138672	-7.11524550893697	4.16735413498213	-6.24603314375121	6.56071814836659	-5.30854667502811	18.0416334767764	21.6616485139649	2.17533967670394	8.81800259048029	8.93374707663069	-11.4708848864875	14.0360986564641	16.8353607545008	-3.60166103149777	7.46764319157447
