"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"ctrl 54"	"ctrl 55"	"ctrl 56"	"ctrl 57"	"ctrl 58"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"	"case 54"	"case 55"	"case 56"	"case 57"	"case 58"
"g1"	-6.75649411200099	3.76881192087182	-7.40496650973371	3.5368455002046	17.8983408383707	-9.13137052315811	5.84862554083163	-23.4980353275009	17.6101698443861	-3.23939721625697	5.9292689039969	-3.28954277627279	15.4100339530262	-17.4049928922504	20.8123129088865	11.2608846062914	-5.32309676738853	4.50309672387665	-13.9179308594437	14.9680089813654	-7.960253810829	7.90297080936618	15.4966757784002	2.31359187929851	2.72013890321307	0.977334018950817	11.6708720067476	2.70566841401533	-0.259593967870542	-0.591959537962591	5.25587978154743	23.585424279659	-14.2499328386744	-5.38332667224241	-5.17093794023219	1.58814107731208	-0.397634870088323	-6.31528635528027	-1.87722224473783	-6.88319769269191	7.24689206510372	6.81982797149507	-2.74830199286064	-6.02217472289781	-21.2429786469164	-1.6035186144223	14.2271345472705	5.02270870108081	2.25310929455394	-17.8967213292493	-5.11787848229454	-2.6536155272462	2.07261465323989	-5.36074640397339	-12.685133564274	6.10141290109735	7.88890950860066	19.2304060842313	-8.28659330111238	-10.4467889868193	4.82005729660682	9.74679221712096	-6.07029285381889	-5.06513706250996	3.52764017499442	-11.4885406604412	-22.4087232611775	-10.6648788354695	-13.6939550171115	6.58268577946546	-8.76552821398092	-22.3860956633199	-0.66182436411264	-3.088319770374	7.72610773663765	-8.9571350534136	-2.86331177849267	3.06267677488994	-2.1282246856354	6.02431938544965	-18.1388398227883	-3.46346623722057	8.8970041689028	-1.2396255477385	-6.49728286468252	-22.3528939855456	-2.43972237300984	6.83055593570263	2.01007986118503	-11.8651378373019	5.91456345586697	-15.696068217009	0.729784031756838	2.51441599089428	9.03345983179965	-13.3463021475814	-3.08987712180751	10.0939940604214	8.50292700696917	3.8227623948219	9.6103958249865	1.43555743542596	1.78548843090989	-5.03514438606535	3.99228398126142	-13.1811558610468	-6.60400827193104	2.66896813716203	-1.57617434260185	9.84162968880825	0.551168085156097	-1.19620555183556	18.5364967835506	-11.1590561814834	12.7853831013991	26.5657314861486
"g2"	-10.7375037030872	-7.6651060359197	-4.58452815090493	9.65055235972924	-2.39246467689739	8.4855766795329	-3.46505767395159	-0.444609855760644	-4.32811340990671	-0.490937824563862	0.609798408642555	-1.70542495383584	-13.2996815568592	-2.9666469976542	-2.58561258297123	2.33488451084304	22.4104951696029	-8.30405123688165	-7.79928582311254	-16.3586070230683	4.16009421800507	-4.86264880413989	-0.691371112894608	4.43433878585318	3.23400032367078	-7.08770387220454	-3.80792296884995	6.89707666302875	4.93582400736196	4.30765786069148	2.28327967143011	-2.84259233212017	11.5025822342632	6.15590312006787	0.638809521227113	-6.10015690521943	-11.4338409720319	2.41164922752518	-18.4756237261694	2.31081812714281	6.33554146385944	21.7991017325482	11.8064094769416	9.25802187569815	-17.9633869152455	4.33186167295211	-4.56484281141718	2.5036129839536	-10.0344133386879	-4.68788971961479	5.54254833008598	-13.2061221091633	16.3315890464803	-13.895609049641	-5.99047077772288	-11.9794850536456	17.8990394024826	3.96180716541841	7.00918575210987	11.393343354124	4.8077513423747	1.01687621210528	7.67521257928553	-5.74588625177823	11.4056409492551	-2.74892081267462	-4.69814774192989	5.16189489877097	-5.20899715768313	11.793045632736	-4.904508032207	-22.4691034186996	9.9028831448803	-11.6364773781322	20.0619650090064	8.44534232949291	19.0510919650371	-5.24031340453759	29.2704843119511	-9.186758029842	12.3727066950838	1.11042165565461	11.3463807005397	8.28705262134819	-6.66909756810239	-3.65462852807832	5.17711932679732	-10.3881311122781	3.03269083507972	-4.83857740854463	-6.74331768832167	21.9235397043239	-26.2243449032869	5.94813350047344	-3.54482665774434	9.58419823763335	-3.67112545906439	0.0302885366079973	-0.549462396507026	-15.2688095988252	24.8352995297395	5.78099004162812	-16.2628206086842	-1.55511756545243	-3.44211776107412	0.940261689959927	0.0292935938814183	-11.2770906086707	-4.25975764132368	-3.09124503513019	-3.36178144837692	8.3078474530089	17.4845736293178	-0.236458570833227	-0.543117789194102	-1.84370360102101
"g3"	35.8968063081136	5.13051172257361	0.452968098345746	-22.4947393001288	-12.0489709459544	-22.3758800599284	-5.76732094176773	1.13338120391388	-5.19351346550142	-2.53860866244406	11.9832196465732	1.9529471600322	6.78276986099926	1.04202332522146	-12.0178297006276	7.79632309581191	6.6853250860276	0.374705836592275	3.47520293166003	-5.28297645368945	11.102013237431	-6.11775522390063	0.272560072435897	-16.3198185189095	1.03154111597104	14.8560654622602	17.171048298466	-7.69161100899401	8.98555767569756	-20.3371499793986	-16.3042396443854	-4.9302591668476	-0.21271862670716	2.80463493914385	-6.76941400963754	-16.3098964590331	8.9707397387219	-1.96335130326734	-6.10318476137414	1.81125513803046	7.91709311253028	0.232978958201066	-8.52152836657656	19.606569243119	-19.4462215033697	-22.3959010565867	-0.722859458310684	1.01201883972492	-17.5948791431336	-1.42575261634422	-0.147629510247837	3.46608563872738	4.23922896762235	13.6861229153588	-7.8473080856076	9.63852721055603	9.37748583075138	4.98365011384727	14.6134204270236	-9.73690493426794	-11.13125797417	11.0824737624168	2.39270232510956	4.64781013990293	5.764866698896	2.69738949871779	0.483983548723126	-24.9970230858278	-31.980424970913	15.3036843863652	-8.53121165284856	-12.3682438088863	6.35584069473397	-8.14169477425943	-15.6697247169002	-9.44615138941482	-9.55766042589458	22.7320746198286	-0.071485721063491	10.1524817572048	16.1241641113173	-3.34786733397014	-24.0559850181939	-13.1778906006811	-14.9499303230007	11.5540817393759	-3.08380042484419	16.9434478853054	-9.66583562346183	-11.9884324036814	-2.93010134892513	-10.3349778216856	-13.2819081165097	17.6424881487206	-6.75766325815671	-1.90590129129644	11.1850958673969	12.4082453695487	-12.6252578676252	10.5369790723624	9.36813829018089	-6.93000916790444	-6.36498457238049	-0.278176781492533	16.7962184948019	-5.02427379966462	22.1904171731446	13.1403828017037	2.53410876346727	12.7507480548396	15.8437128963631	4.75421505343403	8.02986268778046	8.51480921677731	-1.64308490843335	-2.86525676666774
"g4"	0.995508177095226	19.5311555827742	-4.34108072180554	-0.751564578303649	3.08451980898491	1.77237734651102	-2.30954166925546	5.43825537969818	-6.46447050738138	6.92562174904005	9.93627517340328	25.1285552549211	6.11245903286999	5.76417525625424	6.52915218223961	-5.19301244182991	5.16687933596881	-1.22529613659481	0.0553389697106205	14.810786538227	0.345931588666538	-0.492256968298291	-23.2569726650192	-11.4879469619969	-3.65843221015917	-4.7544296575891	-7.73632450479855	-13.1742377428671	14.3646918692521	9.91809403454132	3.38138175605894	6.83033641123969	15.0398312109773	10.1672114272699	-4.79899665909329	15.6332817087447	-0.963998660455075	2.9101977598638	6.90567248844445	-11.9336462832804	2.37064927361172	14.0406276522101	-15.0211721403601	5.65956651311033	-12.2688882515728	-2.35252240536708	-9.99879857224661	5.30541898386519	-5.51018565063846	-9.17487447158618	-14.9574097352358	12.8934404017462	20.9689806592473	-5.7080387916736	-5.31374342419065	-5.84191372481891	9.44199300274	8.66670105944976	-15.3333356687771	11.3195450699796	-3.20208948005591	-1.36502724738941	6.28999958533836	-4.74230098303829	3.60932579017686	-9.39218011489479	-5.92039456171581	1.9304288724128	7.12251157088342	-7.51762737353391	-3.73984349726372	-1.72401223314239	-0.600808705251476	10.3905882923557	-15.1686318989509	5.95788610148083	5.68878895126409	21.6069350268393	-7.87102037499384	-1.51800415750097	6.94330662176988	-9.47780036498927	-4.95927790787332	11.1403254037886	5.7527948293482	-1.60009552760397	-10.5609699985491	11.7020709763917	-9.05761699146345	-3.23139705595115	-19.5397906505181	-7.79901584836052	-3.66566888835816	2.6988171701776	10.1148304564673	-3.34135806659309	-3.13755014780949	2.40818717443867	-10.1249853227935	-1.59004526697641	-2.28542607162592	10.448773386523	4.33644625198636	11.1117345218492	-4.4625519179956	-5.58214931355882	7.29434039638746	-7.29993314339847	15.7737560709365	7.69222430030334	-6.88373394224033	-6.72431662188861	-9.86955569048057	-6.55231848690321	35.5799189140974	5.5602941247818
"g5"	-4.31587802169933	-13.6614899488854	14.6032885197673	12.6529624670127	-5.20559036658072	-22.8400670540443	9.15586566673201	1.4157160600409	15.4376726319354	15.9334078073947	-3.90371721497329	-7.52100570619152	-12.1939083909418	-9.84316197511185	11.0708621284931	13.1710268103891	21.0421349934339	2.9041515621204	8.20377998575235	14.5965625150316	-9.97422210541805	-10.5132133916123	-1.20013673417908	-7.9655876328189	5.91986669188534	7.63385288854243	-0.280359297395266	-1.67919763025716	11.6606593257634	-18.4677283611331	-9.61182004415799	-0.735397254083774	-16.5821602450537	12.1544034136322	-10.7612800651746	17.9977494890482	16.7468355706987	4.80599074690942	7.71580735623943	0.667343518663813	-18.0684399873415	14.3538373697212	1.35331076491887	14.4371343893436	-0.766689425401919	11.0805255143347	11.9594540787878	1.15788668930061	-11.9193595583274	-13.8305779784414	-0.784431189736703	-17.8206459524278	-8.97557261785468	2.02097427963698	-7.12126464386631	-3.70060900771972	-5.65754566975069	-3.85619698369794	14.1302890358676	-7.51291175806993	-22.3757764292268	19.7569537872361	-1.25521767200064	1.62850702631147	-1.89663112378354	-12.2375076290716	-12.9937617491638	8.2314843373628	7.15413556502314	-7.3642552895733	17.1799583569911	-7.47890766465974	2.94768832364698	11.3886983012255	-10.5311458023914	-8.28611405851954	-1.56010196325587	17.4232263763799	-4.57516934665056	15.1967765723016	-2.2428083457281	-13.9705777079615	6.06820413804413	3.71355147270294	3.39284653893628	-0.340945691148891	1.76629046649906	13.3843681736984	18.0710843438991	-10.3547819467309	-8.58536369029199	-5.91452554498468	3.55922351977324	-18.283673723414	-4.32159829535765	9.15329043582626	-12.7384589660451	1.05243104436575	12.3788295796498	5.958807978956	2.16674728535432	9.20823654216458	-7.19564226098538	-22.2880997211815	0.45426673279392	2.4910370714352	2.95751827666096	-10.3364030026158	13.3669877232711	9.52196288037559	2.70948322714382	-4.54436935623374	5.59082343681693	-11.0790178801473	-3.327959632776	-12.4889318523808
"g6"	-1.67376477922261	-1.31364365798931	-17.6101605674495	-10.1574996189163	-4.01841533180693	7.63544862914263	-3.51883250970837	12.4127306324779	13.5391198329341	3.96210683948579	-4.90410992645944	12.9284152348649	7.00141814635266	-2.63499038372739	6.14697753943652	-1.60781882960542	4.76143909704877	-1.10286983615599	7.78750368456491	15.887923195132	1.15835946782841	-4.77221012256928	4.23629184738603	7.05426452444939	-2.34878604154461	-20.0474658973408	2.39008122690503	1.84907338136162	-4.95821317941813	7.07725504306335	15.8908631744535	10.8640783468446	3.41117743772505	-7.55894477987311	12.8814119805857	-8.64499611156761	3.51574977709622	1.86884220771529	5.48225776032179	-6.81858336754649	-8.14432857966494	-4.45806762631906	-4.40018826766477	4.48143229096338	-7.39922979803177	16.8273639706776	-7.32765061977079	9.39324041419171	2.56378598383751	11.1897494438343	0.143119434215976	0.805431113364186	12.1197253982608	-9.23141325259681	-11.2063182829666	9.97171296530853	-8.34059687972573	-3.83358700489687	-9.59936351453421	1.45030848458294	-9.48142189799224	-18.1927377884547	1.43425531063077	-0.993365765866929	-4.44092699053491	-6.98407240992908	-9.50748770595443	-7.59017074789009	11.1144913382192	-9.61275549249311	-10.4367259367201	9.53055939305813	-3.91551861357479	-12.7549137605575	4.89912444567118	0.949278980123658	0.524643925360903	3.11797701467499	-16.2648937424157	7.95033901997285	-1.04185166491866	-5.44742681994583	8.39890611998157	-13.1294881916851	-18.9643605288435	2.90130656327629	8.05004067643319	8.10577302655004	-9.6133128883558	-10.336840561751	3.9153174001123	0.786845164398041	-5.99506818672821	-5.8992247050502	-4.60364450138388	-11.1678393336266	16.7605583478599	-5.25336372502709	-23.7311975061837	-12.5177917396297	8.20758306569089	8.73593954164623	4.0415938806265	-4.19239778293052	-12.4712529339288	-22.1342101478259	-1.32354717437784	-7.70384671036331	2.87873966869641	6.05021522676282	11.0535958464325	-8.82632477607128	7.48500392873612	18.3710295068737	-8.26637607773048	-9.35655103701055
"g7"	-3.9469277074461	5.51872248377735	-11.513586065972	-6.83245942769178	-3.08032742794674	-2.7142123521944	0.364724237385994	0.0841672613225386	-40.573098493874	-13.2798474617412	-16.5219264634798	16.0151484677041	9.13059068465237	-0.999853872729373	-22.8594422882834	9.46735399842035	-7.69927445076522	10.9544871223446	7.41854781021021	-2.22562339919402	14.8282823625251	3.20934098359408	-7.19529771372165	12.3828341331452	3.43091426248133	-0.2717209378647	-8.41318038166358	-10.0868343730015	-12.2217470413097	-2.78282877075418	6.07940382078219	-1.12235066970599	-3.44261595535582	-8.54539598373163	8.00688892898794	4.38063699836239	-8.08928262675879	9.73370805391469	9.1635588358101	-10.4450404377591	-5.75579260393129	1.63867958313876	-12.6560248138038	5.74645272916274	11.0834305851102	-6.60754621484297	-9.05480297973705	-5.38257696958421	-2.18721263148242	11.6304036756947	5.10999130805255	3.26029281375439	-6.6694911585156	-0.94206640094035	-6.1802896702463	-2.19097358777354	1.98155486055177	2.45835618547973	2.77451544039641	-0.808863924536878	7.37853078651693	11.3051320187678	5.41163298174129	0.205347345335746	13.4385100148696	0.327350569851326	-0.224340102079967	-2.44469222959114	3.13274998038895	-11.8528695372426	1.06502696563301	-2.20248231033515	19.2648775416896	13.8627478487875	0.257246620607768	-0.633980263828247	3.11254447055176	1.59024185162936	-10.5682605842447	7.12409368547659	24.982507716042	3.7977689139046	7.47512364072371	3.00080491113327	4.15417358650855	6.75199917209745	-6.26284155868428	-13.1463930759424	5.7066495535531	-2.35710809388648	12.3045555805471	8.2721053125919	8.79489428743677	17.9526868940506	17.524615361502	18.766171832588	-0.049172925044298	-4.93614049538082	-18.1911404975598	-10.8882057749943	-10.0273060522376	6.98805289616012	-18.1973909243525	-12.6451690473585	-15.402786646761	2.93722300019837	-8.01022906496253	-6.51551961728625	2.9555702803261	-0.850510064379606	7.96908837949776	5.15613870643103	-11.512171684658	1.84480533116535	-13.1555773028187	0.0830056694703084
"g8"	-8.47689362424759	13.5636156839331	7.05686764670803	-3.09594141772148	4.51627930879235	6.86388508945576	-2.20521868723293	-7.66904258947746	6.64825239346868	-5.28644108721738	-4.37367412729275	6.4854871799222	-2.08652817037133	-8.74426019884017	-3.262519236983	4.46532983677151	-16.1967376936238	0.484046460713082	-15.0591064664777	-4.23372287558887	-9.80932105394422	11.3967248068107	5.25273168473209	3.42440210532874	13.0093768951317	-8.72750860214057	7.03579906868251	-9.44627133009308	0.303471302654667	-12.6676779394886	-8.51335721503484	3.23109388077049	-14.5593740517737	3.04300022952087	-5.45136349507742	-7.68776424420111	15.2364924691391	-1.1319686108184	15.2699537522477	-7.63397232284997	24.4953009882586	16.25758282686	5.65475509321214	14.4136494352296	-2.43654774199681	4.46494957899231	-4.12567072757535	-7.21772961463014	5.17625273487212	11.6903508564635	-16.5111205548911	-16.179522267563	25.1691799613251	-10.9494140133416	-7.5648742238339	7.82199649394815	-5.86228078719341	11.1288724573627	-0.861894044710705	-6.87044278468013	3.56370915659707	9.12788818562838	-0.662477361959451	0.0604754031992705	10.8682071885421	-22.8684363679758	2.32612746597992	8.7146170003083	8.56947810611998	14.3362524184793	3.05552561317526	-1.30445115386948	0.604460749547294	-14.5364863134305	6.68401088118985	0.571122450136014	18.9658527644752	-8.54724194068325	-9.29700636212018	10.8145257954362	4.32225841529029	12.0863464776516	2.33180866000372	4.46806771493755	3.17492817338771	12.5736210794261	4.07117354908014	8.36713087840125	-7.04914866291131	-3.80137898049779	3.1589397592199	-8.79785388970812	2.45303135492987	-11.5208323312677	2.51695704699384	-5.07161756525763	10.7663749136478	11.1767920142777	-10.2750002075008	-8.76813350712879	2.96473321732121	-11.4587019322357	5.58928689261801	3.60873553041029	-4.74912787611888	-11.2882220740636	6.23631743557317	-15.09315630674	4.37922407831672	7.0901655218572	6.7279240468807	-9.72935744511165	-0.279680968191701	9.14322929247339	13.0582084920182	11.1407809932903
"g9"	13.9459527198795	-6.27984211173741	13.6499495307336	-19.8102780794802	7.66666989947078	2.45069639452818	5.46293410884236	-15.9063467919621	-1.33680360421367	-16.3677240944458	0.17095187073141	-7.55161496408524	-18.4479330119637	2.76373403799221	6.98752518100029	-8.55021742416136	2.03087817338065	-1.63852723750113	-1.94130925992899	-4.02238746053997	-0.387566023191689	-15.4341679403054	7.81741859942169	-3.57848218830654	-0.636896114009046	10.3256320854291	-6.40655447831735	0.313006119800306	5.27715749814369	-7.67001318331261	-2.05621434919776	1.75967371344312	6.16133143169696	3.8261112706384	17.4445195511393	9.73824231824204	-10.0329482036068	16.8995047930798	-14.8028439240349	-6.43883234072912	-5.25819367794176	3.27630459059507	-6.33587912659677	4.35411903031431	-3.63986952511932	5.59340207394278	-3.72015948292527	8.78567678808257	-0.123356635805435	10.1271031213582	-5.13862395647136	-11.6376676896296	-14.4696696386987	2.43268409028859	11.5537642898426	8.82364781330918	-29.8354927759547	4.89732293329156	2.20329939297733	1.38960453160652	0.576962524365274	-13.4755260753855	-7.36747885400563	-1.38643313277496	-7.01863162760679	6.9169981893623	5.17974449131966	4.81883683489984	4.35909005202844	4.51905087837637	5.05380744681727	19.3691674091997	8.26486532980857	7.84546647599119	-8.81355551359306	2.85991048175198	2.59070140318843	-9.07747946498636	-6.89567286135469	0.611706880407473	5.3226072621202	-16.456678689568	2.89407084691539	-8.81671214098465	13.0357212553729	-0.332447894734235	2.00100402698534	2.21005358201577	-0.699117100228939	-5.17476175933489	-7.1119103016009	-12.5132229666509	-10.3240102624295	9.50913242704774	7.23186248929828	-14.2513004968636	9.44202682095588	0.777999327701742	5.81840963524702	0.909743823626186	3.78865386086952	3.79111934450137	-0.175938257699194	-18.6463543561367	-1.63712249502351	1.48171477569193	-1.80093426443619	-9.70004642520536	-4.46160326923778	0.139760237968238	7.01738355841142	-17.449555474165	-10.4613534550538	-8.11204867959638	17.7207558350146	5.17871204640472
"g10"	10.3297335410646	-2.90942850270154	2.57992298609003	-1.89291322748919	-6.88532102870003	7.89149670157421	-6.78508339388528	9.18813111555792	1.78329616785296	-14.5246796427944	-2.05526422594014	-12.1113626077968	-9.15335780141088	-1.21730380043696	-18.6431653008591	-1.57651787997137	-7.1478107237439	-8.63656264868418	-6.97236622129022	8.91196102873498	-11.8386162698235	-0.265005689404472	-10.0913316459188	-4.0984197134502	8.58699507165533	-4.28084421247608	7.44907513520615	-3.10690109447917	28.0884421747341	4.2936804580185	-12.6462076378945	-3.32261106377103	-19.4052714705714	-8.9606296673635	-0.886914824195655	5.7112238982947	-16.4913875261896	1.73644807058512	-9.25997548609639	-7.97353098733535	-16.3629374317237	4.26506500262224	-8.10541611757667	-11.7114518416959	5.69799454605186	-1.37462358560688	-22.6044399577247	-6.09301851246864	11.9510339175641	8.69900083617026	-4.65697752453354	7.72798804869135	-2.61316191943967	10.7761066947579	0.354497992144318	-12.5194202658726	10.6817857954414	3.0683870713283	7.25277554736179	-0.565486696224062	-3.87584060174785	8.87693253860312	-10.6879221760577	-1.2093847701208	-4.15938811454921	-2.66612192587676	-6.76506414322001	2.27956863388632	10.5673523281348	9.73997119121763	8.45314961732266	6.42955608645608	11.8539274653139	11.2115055207867	-1.73158979879075	-0.923102631199575	13.7199478388024	2.8019434160614	-10.7435715734661	-13.1540895947458	10.0559845724921	-20.7140845334822	5.96305230280213	-10.608500427872	5.74453282233097	-2.4217162199901	-0.870944699186314	6.34589997384533	-2.93538491132912	-6.9309829599784	15.6748521269261	-2.08622262514083	8.44133580139199	5.75887711941054	3.81976024120584	-4.52346823324527	-14.5687033654695	12.1028633420618	-3.02172660615113	9.29748274686186	-6.70829952056444	5.92989381413903	5.34526160955097	9.20500331551824	-6.23386328560808	-3.98015830635419	-3.13068059288218	9.45393753608922	-9.77194213692451	0.14355393670961	6.25188409204046	6.0965515298558	-8.7270292004583	3.23158091304406	-21.7612509667615	-3.5235357602128
