"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"
"g1"	9.56090621696681	24.4899742710809	5.56458211333438	-17.9334873912148	-4.40834469749847	-5.74013721897823	-16.9356305080089	-11.3582040047705	-0.0546840996166396	-16.2801547985285	-7.09869537811277	10.6848327109771	-5.12942515284205	-2.45518473134437	-7.10375086583112	3.85301268017228	5.56288827491414	-10.637645111498	-1.89008904088089	-6.55485308208795	-12.1364738900171	5.31647600358058	-0.681077449049145	-16.3841525993913	8.31617807252023	-13.6032449657646	-10.5486856281286	-0.450571378293459	-7.66944055206503	-10.6415111573962	7.21012874155814	5.80178911895382	1.38373899516167	3.35371502581811	5.31981033870595	-10.9724586978001	7.46841433645135	-8.39663581130341	6.71641769261439	-17.8118058917837	3.1169635722987	-0.348787246192931	9.3888064652524	-5.44342316104423	0.400720511344705	9.62994207468902	-1.98959829805678	-5.94525713858791	-0.609250786401006	4.11516996896354	-4.3964863302248	31.6943486176218	19.0489354932383	-3.67425998062807	-2.18831268438449	-16.0570570625268	-12.7785637589382	-4.11097489851097	1.65662706422252	-4.24601674202563	6.69201584038341	-5.30795666163175	0.902577807445165	0.305307882899153	18.2517342364683	0.607226138407705	-5.56578051960988	-0.696613136566028	4.64777311079363	-9.19608645178563	7.52286751312652	17.0054697622767	16.9907771402954	-7.80294018102399
"g2"	5.57272785801563	8.84416801373877	-8.9973410409183	0.85948891196828	-15.5329978187049	-0.538299870633291	1.43840521139409	-11.3323925273452	-4.3762760356031	16.2172800994485	1.78839214049421	-1.58070906132227	4.46850016562817	2.31780820862799	17.1395512017085	2.68976895414783	-4.67245354743188	1.22754344939237	-2.48407504719532	-24.3359520948113	4.01604285257435	15.3278899515925	-9.457877707491	29.5355942160887	-19.6643780725826	-1.74298252463567	14.5704574361465	-12.650448249474	13.0072244385863	5.24703542881978	9.68070471584226	-4.31454823807551	7.07987338569243	-7.39232949097784	-5.44961504323884	-13.9860226766755	-21.4406197029129	-10.537992544043	-5.43071114965417	15.2873477629123	-3.31500813539439	-18.5969333486315	-4.18488521181304	-9.48666171244391	8.75923531010523	4.2837096232477	14.9855031245849	-8.10040857456456	14.4291411002819	15.9553976932861	0.997124705440166	7.42319498322218	-7.62037457158086	1.6589983156042	-2.16200825256369	6.99942666224782	-1.03045992429316	-16.3843573512058	18.0820135866565	-11.9941135116382	-9.56768853402154	24.4398628873443	14.7268745809152	-1.6205103363615	12.5287860841704	13.2167318806111	6.70646988574015	-11.7563904525109	5.07371402054224	-0.159679056588442	-5.52109438724673	-0.802760688030604	10.2264411320456	-11.1793620226648
"g3"	-3.29348438826954	7.17883517405052	-13.112779866828	-1.77319671558834	2.26018832500928	-9.08473603278232	6.4193129381243	6.87771162764638	-16.1289364296135	-4.73653042343808	4.99490042275748	-16.8523972323079	16.3265092249651	-0.257272547609501	-3.29981088708115	5.55882873061149	2.17213318376699	-11.0742982276866	-0.959807524205825	-14.7633396227001	-8.61769460268029	-15.0489022206568	7.93821061453241	-13.5630059934334	-10.3499893310483	13.1182705882208	11.7421631662944	11.0110244111016	10.3592915810885	6.4644487253667	8.89325529384881	4.28523209983793	-1.98647370491879	1.19010295498405	-19.0622972160924	-5.47713715244231	-15.1046672857023	-5.23382915560908	-16.8285462506318	16.580014396309	-2.01870459170538	15.5291599014146	-0.725809154750579	-7.9911541392805	-4.68249720907548	5.56775223058028	17.4262057933143	5.1867948029847	14.2783694247765	11.2696559262606	10.4929266454479	-5.96729087106261	2.79442840159847	-6.03058200791811	-8.90670614643287	-0.827815092842565	7.01584987980595	-1.41154324410221	1.1368488117944	-0.797328056629682	0.956804103108067	-7.70117608442952	-2.70513190611637	-16.0510953422158	-7.67985046337396	-9.13826837679395	-17.9527634828499	2.81845520823123	-11.5312503337552	1.83774410573174	1.89036766861858	-12.187446254307	-7.34159616526797	8.11692184926709
"g4"	-1.13520487705768	-8.16866594880753	-11.8473588389619	19.713153942695	-11.0924656358107	-4.70037823568221	-8.94490425377497	-9.19847211410117	-0.116535123877492	15.8061016387908	1.36964382877473	-5.49030352695283	-7.29457375661051	2.0513660160172	-2.6053298483745	-21.1831738262529	13.539468292352	1.38476477347704	3.56265519218306	23.065568601894	-8.87963664154032	17.8833783563248	-3.20120120103403	0.104726726404564	2.31196720488671	-14.8834213638508	-15.2365745654028	-14.889017056404	21.5013827599233	-4.63473810606753	0.54479887884607	7.82167948128388	-7.38407024777212	-1.16456763291855	-22.9086224725798	0.625247230460423	9.69291473271033	-2.57690518648763	-4.43071212829861	2.42543779954204	-0.101635941950417	-2.25366229590905	-2.01993603981168	-11.1206356837388	-3.9472743786654	-0.336754847094041	-7.88229102908934	12.9477107328138	-8.1903457983574	-6.02260051571609	28.5683453824818	-9.12508597099536	-3.48113592701542	-4.42247776611419	-5.00525827362152	2.55712582692959	-5.51663725170458	3.19114971976082	2.33040936926435	-5.8676134788457	-6.41131080516927	2.98060287125702	11.2671814419328	9.76440938815139	-3.65850447908871	-2.31349237275449	1.84870425963657	-4.09994877038145	-13.5050214587634	-8.2073340460626	-0.142393555850549	-18.3082841528732	1.22347508832786	-19.3559247990908
"g5"	3.1579435463698	7.78613422742109	-18.7472536404966	0.383225457947839	-18.6862685629332	-14.5863127211154	1.29211980917309	12.2677635301776	-0.552590903524101	-9.61393589476015	0.0639648209898911	8.95196723583961	10.1999972631317	10.4089332927227	-15.7424100912943	-13.5489556663681	-2.30190663206526	-7.09542202146256	6.38173742727962	-7.11104329541843	20.6406884784155	-24.0887980758801	0.680989497387684	-14.8650985120294	-7.61766065981407	-6.91420838072473	3.91153158173162	-9.2219322124614	-12.8527081830268	-3.48286448551887	0.290929120950949	12.8829694801673	-9.19988130186234	-5.12924399759742	21.6657594147849	-1.22338489069131	9.13482688367037	-0.710546872467464	-1.84220121557255	-3.29465332299748	7.71587366977162	-1.66149795786804	-21.8193509243386	-2.18945262224397	13.5462985521062	4.79429477353661	2.27263569049979	5.23099663485283	9.77474313885391	-6.17927125346479	-11.7012432791813	-10.0194315809103	15.3696436341324	-8.99274701871221	-11.6910703798366	7.21006115912921	12.8274968827714	2.52452179705086	-3.59000794559548	1.08357101758943	-5.25691130282978	-1.62585315908303	1.17932704764895	-6.47052314473218	-11.8603687058927	7.58388346770205	9.28565749789637	-11.8178217305461	10.9205046928356	14.6478127504113	-7.71166538343485	7.14754445402879	5.40079624821905	0.553906833019141
"g6"	11.1760547802591	4.55917172276572	12.6419821109649	0.929066738934221	-6.66755748273261	-3.34830285671164	8.99737743080694	-1.84130339642587	-11.4140340331173	-10.2649973475466	-4.85630883350375	-8.62320572597508	-24.7778539017143	-0.395289966569425	-7.61461462845217	5.3103039428383	-5.9884487114097	-11.7838809668444	-9.89987031577396	10.2652011480067	18.4241243690944	-17.9565729810431	10.1600634804788	-2.95300861025252	8.79844329386015	4.98506189315518	-25.740438515555	-2.25003426106615	0.230914189850107	-10.5746486689843	8.48941570397549	0.772843532529837	8.50973947046047	3.61695962335301	1.64875025119356	-16.3477494817519	20.2620806559327	-2.40960368488975	12.2832825728454	15.3384394294496	4.08227135869625	4.7719217993862	-2.9617861425407	14.6090511833596	-3.04308183578128	-8.69900552073157	3.02707796729435	7.26257089110008	-1.9339871533405	-5.02742019935808	27.4573374367296	-12.3087773844125	-1.71439009156929	0.149151354026534	-7.12522754872822	-5.70094293226592	1.50160557495287	-1.405232362875	10.2614411092726	11.7004907265507	1.33804941686648	-9.31650438895245	-10.4160274279654	-0.111989399072647	12.7257782330549	-9.13311773833363	-17.2123326614152	-7.3243896145855	0.68021652698065	14.11301518175	6.15584445896144	16.8897135482921	-9.70622590586671	5.76792229388273
"g7"	-1.04317834443939	15.0032552057353	-8.08952980322898	2.00821151899525	-17.4335015281815	-6.87073571468815	-3.26679009991322	11.725749925509	5.13368006300218	0.911590733880662	-17.1619324548593	-23.0972668225098	14.1808413616703	0.902408237589173	9.48623304017315	-7.54843549721769	-19.7008152102234	9.50462140539771	-5.19977587741697	-1.98030146382153	-4.80247085890257	-8.1440385615908	-12.8178047435937	-3.33424310908725	3.75854234763842	13.5118851348822	3.93631445775212	17.6223098926911	6.8851145093056	-11.8983010579534	8.43913673460703	10.9098575882132	25.0058446777065	-0.189504173261555	17.0394320939067	5.93714344948749	6.68945847631842	-0.73511769569848	-10.1959537866616	3.2433810331376	2.80854105413352	-9.23247468276666	22.6993656476216	-5.6217667457307	8.71311259897208	-14.6437773329558	-6.08595632376974	-9.00221981143734	-18.0995895967323	1.67252381203581	-5.23086463814973	14.7584327517781	-15.1236844864534	2.20152360314965	5.08452075082587	-8.60234844330923	-0.600286090907371	0.901341849042782	-11.5845434808926	7.41373550652685	-10.8413314977266	-3.60765438568956	-6.29208984481784	-0.399960927690782	11.5255761059911	0.671129615771276	-12.1426033789316	-14.0723510594394	4.9262078750918	-4.54508489569569	-2.13102646227999	-0.370510811586712	-4.36494035168011	-1.20148401367966
"g8"	-2.96786857343031	2.73170670900477	-5.67349231350224	-0.638395833599282	0.867248804912318	2.51970602363733	5.37376267220354	-2.30228409402958	1.81599676131904	11.5622664168747	1.81897452434609	5.19225597616459	-0.855612222292685	-0.45743172260019	12.7529319392472	-0.974282708007864	10.0664215533047	9.29380598142349	12.7616083958109	4.30682515994427	-5.15041946623158	9.02131644264109	13.7411624971367	-1.68978883916199	9.92386148743411	13.1065653422633	8.68410317437342	-11.0175822462855	-1.7979094737243	-7.42159992998706	-9.33076765828147	8.9409127433545	-10.4566810749829	1.50206076080724	-12.9694504979367	-2.33360600187386	3.95027533275763	-14.2738667682051	-9.45202012037496	5.60738812184355	1.55463561469005	-9.77799392351148	-12.5540587151941	-6.64073448079092	4.96643100785632	-0.481448943932319	12.3112713149918	-0.859424972039352	-10.89837153602	-1.23248237811866	16.1579310103412	1.69684365955736	-8.54033530863282	0.190720584117514	-2.78424077925629	-8.36207064879799	12.7962468561751	-15.1440911707063	14.9529948582749	10.0661116683012	-5.77189356152211	9.59990677564229	-10.8026151833936	-9.57753788970939	5.70649026741252	9.37299040627674	-6.71329384012011	-0.0403674511042722	-2.90944812945954	-1.91675364604884	13.2362664911473	9.49837220287507	-4.7508345739174	11.9132144418185
"g9"	-7.79237195568409	7.89180345778782	-10.8230098440662	7.64495353460937	-5.12360026107392	-9.73310986303189	11.546399552369	15.071574121995	-16.5554335751971	11.2205713560475	-0.395468666870212	7.992032057945	13.1594157759436	-16.5021404033407	8.09117830012586	2.9687041890699	2.04134410519588	-11.0558796254981	1.58924126334564	-1.33795909193924	-2.8711763235341	9.38856981475911	2.55951863217569	-2.1806761944563	-8.16956054754238	-5.11561595921533	8.6843074605977	-11.3316018626413	6.02088095574759	-6.23021032171024	14.0573356068076	3.60751126339853	-2.05346908013889	6.31512027846488	-1.71354187841612	4.15283927880989	-3.31779659159121	-1.18743365468933	2.42524991736603	1.27948851358517	-13.5262345120682	14.8335894618239	3.28994418277929	19.2045661838812	2.0560352119136	-6.28592285511097	4.02887611284366	-6.19615883048454	16.907486934411	1.64551943936356	9.69968926793408	-11.3748868546066	-2.11598739564898	-17.8242894512502	-18.2531457895833	13.7745011014001	8.50912356306963	-1.43770792053416	-3.06285318604904	-8.0320937576742	3.60774353648259	-4.8786081130522	8.16041942328728	-5.18051457381624	6.42897991908237	-9.04821463900389	-13.7262214977686	-6.16282667825259	-2.18335734309724	3.82697525165419	-13.2371302647742	-8.97709212655053	4.40611641212416	15.4013285670206
"g10"	3.819344338841	16.148039802344	18.0788912099153	-2.98331446567077	1.65243014595194	-17.9368319134234	-17.1243441622414	4.05413398173634	12.2852534405341	2.21227541481271	2.76306017926343	18.1996599041452	1.73810046573447	-2.37596342643422	5.57311496870933	-16.0328599438065	-2.9273165868003	-5.95007809084934	0.52843824255863	-7.90386263814005	-0.611157635467152	19.5378002013249	-14.741114416872	4.10921620729596	-13.8072175728718	-9.58221272424048	-3.30241595351386	-5.05793502825489	13.801155487203	0.0721273204446947	5.75071547690508	-0.129920887432476	5.5519740156416	4.68795600300054	-14.87407781964	9.32197010073272	-26.473587956531	-4.99583687530729	-18.7119250314709	1.72328196261224	-7.2775915022038	-7.30627010450992	-14.0267374849286	19.3073963181772	6.69644476559114	-13.0415019433651	-15.3759932582195	-5.00736711964592	-11.3107178720786	-6.73781893643855	-1.52821550818377	12.548113147695	-8.08742943603852	13.1740811783536	-9.87528957468017	-6.21746807782698	6.1772605839657	-22.7574613286023	-3.87858544520594	18.1978499635712	-3.32622722406534	4.31124305023768	1.29814517533028	7.47784129400168	-13.0495113704804	11.3227123133815	3.89460763645913	0.785405233472867	1.78729788190808	9.54178167682062	-17.0291675188083	-11.6872184462428	-1.95938179124636	-8.4669542613116
