"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"
"g1"	13.9621792382296	-16.5447889531211	-6.13243211954255	-11.5954752699911	-6.17747011538617	-15.7367611410216	-11.7928454958224	10.0257696204936	-12.6678916394587	-5.01885887567581	-9.28195576768528	0.102687201036984	6.46009093809023	22.7389766368748	4.34352301066459	6.56044031572002	-3.42366648435195	-5.8311119241186	-1.04956076214837	7.29248067272146	-8.48866965527735	-12.5601931396754	11.1944473180275	-0.318199529848519	-4.49516621139926	10.5524712198248	-0.749089628214117	4.66860632311079	0.249412907912669	-2.40679786828459	16.396289672414	5.38598421265097	21.9154279258879	0.261811865485261	-7.53366475056577	-17.0919579546715	10.6567441185595	9.4351947496617	-1.57990816631082	16.8379587853494	-14.5386514736553	2.87243807986426	3.50870072618704	-17.8638995168705	-17.0286291331181	-1.17944762604657	-17.0647275091271	-12.2765019461454	-1.56241763352198	17.856181704973	-10.7019700301085	-8.63425051135684	5.510317904127	6.45256677263546	11.3443887771186	17.0815611781663	-6.7308200540063	-5.89882056488254	-7.62100488177315	-1.18764126028385	13.7773447140992	12.7801929604776	10.2621887667093	-16.7518350596858
"g2"	-3.8092983468631	-13.4149007419868	-5.06250714710474	3.1615522018909	10.17701519758	3.86479773281952	-0.739659847809253	11.2103892972926	-2.89924940804534	-3.54054843961712	-19.366898097701	3.14498734296528	-6.64461727025419	-7.34664570824564	11.0096142230892	-10.9494814891827	8.31537267425808	12.4136318411789	2.44713266474773	8.27058417229597	-4.21794799801505	-11.9381868233943	14.9493624945754	-5.86359293875039	-12.0611865127302	-10.4162024504239	-1.55018420618991	6.35283792024807	5.55160837958179	18.5035811304501	8.52272970247328	0.28875629766075	-15.5948568344358	7.24823067529447	10.9030480189465	-13.6602059256441	-6.32072817620456	3.209394875122	16.7302548523215	-5.25320639281605	10.6002457850456	-5.46858680595151	3.62251023465638	17.3167934163645	-14.1768782696836	3.20276611559225	-6.28413601610958	-8.87400064440147	-8.58294703989743	-4.88304814574763	-11.4128587154778	-10.4350297405211	23.3403072896769	28.1153168430692	-5.63977232029815	4.53695817400559	8.09399856814437	-8.99530353877097	12.6229527377088	-6.65101742539436	3.00023176153116	6.13431123509969	-11.6023800485929	10.6129334626437
"g3"	-0.338993595154891	-2.88285788159009	-4.32114448251882	-29.9972291644872	3.12492708633686	1.72852611998021	-6.27039568674139	-9.8474261614668	-5.15971302330707	6.06970544671296	-2.22751453448697	1.81904399072406	-6.3004590978473	13.0263907057047	6.80986700206537	-15.0459705799071	14.4718705978153	-15.5852591902463	4.33640509421692	-5.45498502673961	-5.81266729859606	-10.1369681496107	-0.226695098556378	5.5903605405475	-8.49864281371443	4.52830240205139	11.210627708023	-8.97328970499881	-4.20421393385315	7.32634854138076	-11.5779225950116	-15.5736621234786	-5.21619944720618	6.66808471678825	-0.617694883537338	-2.55808092815977	-9.06988730768635	16.4027246582429	-7.40493288593912	-6.76339466713272	-22.2890321696433	5.52610962377632	-11.4468811149343	1.33591375697175	-6.4336096954097	4.32280061145778	10.0479136846674	-7.03693950134253	-0.626177489060032	14.6493745354431	2.86127520314965	-1.66517268662123	7.89149114155268	2.9548849878596	-0.45074286007806	-5.33770100745563	-1.85290867193411	0.127175615481807	-11.6864477785203	-9.63082804091338	4.41843332003651	-0.154589864107155	6.0955583321257	-14.4128438595986
"g4"	2.71344692670554	-3.39609948812596	7.22750267169409	5.76633412238937	-12.1989674161013	-5.89546123776948	3.10056056095387	10.621126302713	14.1893286854817	5.6009100775921	10.8199514515883	-4.66069338401388	11.133207585219	-13.5250725129715	7.57086924887118	-8.09221796201835	5.76567087975061	-1.7702936398168	8.01279404855224	9.15126677980314	-9.10029985576181	-11.8110525832817	-14.6875916813299	-5.58097225857663	18.0850804971512	16.3274501697551	12.0086237296111	9.42776619564813	-8.94083652769868	2.15634306299819	-13.6847771929369	9.49467413525881	-16.3980416946031	-10.688818216332	-2.15867355666123	20.3599090208273	-8.23846018877863	-1.90620267474639	-10.0465518073198	7.99612533399479	-5.34247006282729	-10.0185033206044	14.8661572958211	9.64964718347444	8.5939298782512	3.50218807920157	17.5745107200801	0.236592239450691	-11.6497420777668	15.3993895233822	-2.32967576548462	0.042778317551382	-9.32115360506885	8.3736741714908	1.91844210442642	-1.03775753853474	-7.73257974365663	-10.9080089244522	-4.22640000098838	-2.23068813278476	-6.78532123596228	-3.57575680684391	6.43115897219648	-3.80898033752882
"g5"	2.21096673957932	13.2335229193522	-9.56303998578387	16.5939353323595	2.2843751352399	12.6508638553014	7.36192896525119	3.97573206194635	-5.68574804620691	-17.3960400330371	25.0412204618174	2.99461959013866	1.97134254667937	-1.51523871485679	28.4032095007886	-6.0322236964756	7.78164457831866	3.30078525291448	14.5429776704394	-4.71473055441842	-7.9965266459136	-2.559887052178	-11.6035708945856	9.34281474551258	-13.4486154625855	-0.197744167034759	-4.48313943141094	-7.40007130717376	12.5289615003913	-2.85638995264483	12.5114075445195	-4.52948752555212	0.512202867869555	-12.4062890075738	5.66966934237104	19.1271247660638	13.1338458928539	4.41456886866638	-12.1915633838963	-5.66327557410048	-10.6156095187741	7.50817036101476	-15.7237787665605	5.92704316579351	-18.7379624922065	1.9784362435862	-9.31163894277459	-11.337585789695	-7.66145297375221	6.53846898120276	21.2122303268834	5.75616988387001	-0.110034160716599	18.2014192160858	-8.14698443781986	6.8920773385461	-1.05153877236711	-7.24144902066703	8.45503987055111	-15.7904146650418	4.009869581822	-11.3140747299409	14.1061934010994	21.4762514299498
"g6"	-7.24110122852374	7.36437442401375	7.63021307486307	6.58582050954804	2.1392188150747	9.37092436774097	8.68053042440115	6.84381890711749	12.7065897503992	-22.444861727497	4.89417562728532	4.02297391003895	28.0114742199826	1.33106915956691	2.37842974965458	-4.34613083946654	-10.0464368833069	-2.5838042348548	0.44672592229919	-11.2166334246513	-1.33776474272144	14.3722883929754	24.1643171409796	6.95025900330884	12.1608794668596	15.0902123513905	-0.963675161931428	9.10767224931844	15.4376905730761	10.8129668027761	-4.22010601377202	-1.74925911745361	-10.4909925282481	6.95860271976807	6.84380107097053	-8.56478413060763	12.9183057313213	-1.42413300080498	22.3128984162419	4.07493233249306	-1.07791896041179	-12.9647219150969	-10.6274669737749	-10.3143363547024	-13.5331129144192	-14.3259870324741	21.8607334606544	-1.63422857931951	7.82890779827542	-1.51637223810297	7.68226074045545	-2.969645317033	18.1382669434584	4.01816843747628	2.57525423864764	-3.5466087009013	1.8359856752856	-5.68190794934664	-3.25924327273447	-2.26821072540827	7.19540939197746	2.66098120311056	-1.61401066825271	-12.7327306288182
"g7"	-0.221967187659365	5.02012418992621	-1.07913693426392	3.70019573064395	-24.0079410664921	-2.90145364123674	-19.0877185621255	8.56843817131072	3.95523172879251	-1.11256043730693	8.31831036102553	-13.3290381147546	3.64735010086464	-3.44537407347102	0.480360881178594	11.212114327561	-8.49130410170672	-3.35016989776626	26.1912915710518	1.79889488590456	2.25534940201723	-3.65161454563917	-0.695878508893328	-13.7620802301606	4.31276569993913	3.29549920511397	-1.99081804036116	2.67458410844273	-0.877239768197211	-15.5541852689308	14.8893544187897	-8.4574994563443	8.40519072942334	7.80394280528685	-9.88025923078797	5.72835495272363	-0.882678293222726	-0.315284853283892	-5.79290183507726	-7.62626841655425	18.7862620963247	-1.71096373261796	14.1660564736142	25.4205510397026	7.06981084155583	10.0233739625564	2.58280738682415	-6.65639579816601	10.2674062327401	-14.6447250489504	2.36976285293306	-8.86228706550175	-9.79981102966832	-13.3305359883509	-2.05645876599842	10.6428396178029	-0.464706525532061	11.0922540478499	15.7625867416606	0.0203934900733454	-16.5101898992631	-5.2154676581863	-8.01581043259317	-17.9152116239575
"g8"	7.67783440968342	-0.148902303274965	-0.262014907889778	-17.9322425758507	-14.9184154538866	-1.20723497694204	11.8990524617312	1.22666054732307	-8.94871476878326	12.4650190114036	5.79894569661782	-7.3318982146145	22.0131408734523	-5.95363159331861	10.9835663379908	4.84274124320665	10.7233450689211	-2.75346849064649	2.85655433475517	-7.75182656148436	-5.93918880773115	12.2467919219043	-6.23843536108949	8.8806620779833	-8.17324419404877	-4.94411893259428	-12.2600480258553	-9.60830885399678	8.60333358211038	3.979020802682	1.49678753559355	-8.65498823338761	5.71811104634337	-8.80975686544663	-11.2591555274564	6.90304823629658	-4.80568329909039	4.48310440994801	1.93235257746066	1.08229290648251	0.683834871603561	8.94588734878576	-3.95738137847823	-5.21410128510268	6.73512259578987	10.3379635703483	-0.332041002271644	-6.78685529748028	16.2467808059018	-7.76802344828575	-1.43384123824578	9.41097830601031	9.36705419838918	0.827189747479266	-7.93357026838766	0.670081093057008	-7.363356365945	4.71256318104824	-6.38536619693574	-0.978227791164387	10.7458061722107	3.59575094750363	-3.58251409554314	-3.32911322484514
"g9"	-0.945009588571058	5.06754357770587	-8.53589878640022	-12.6082205275596	-14.1782887760808	-5.54890642283139	16.6660556966054	14.3389849818959	-3.11967154432359	11.4918379662366	2.13854829693937	-7.18419744871448	-12.5761732809041	-0.102113901481492	-11.0042018373446	-11.3700388890777	3.270255816816	-7.16810515186123	-6.5959461196125	-2.97255485515373	6.43294058182323	12.0046894967473	8.54601405073039	0.0997562093353398	-3.22450842726171	7.07559738658294	6.70099403545651	-2.57569142947455	-10.7386807833324	4.84014168454089	6.04908859852881	8.18657540886173	-10.5552251804572	-6.21548608920595	7.28947566272091	16.5014140041731	-16.8370530081932	-4.37876492663168	-10.1311400633386	-1.92016835677426	-18.4068932992933	10.6143672295434	-1.80008542598468	-19.6613371467828	5.86410155905502	-2.2643436430158	-4.56289184915425	-2.96476110763576	-10.1024405028031	9.02483786820729	10.4636470988974	7.57505772811836	10.1618191499107	10.7275175592216	-12.5850833430984	-13.1774122928297	-5.81746633752888	0.49528986932825	4.64488358783609	5.1621951536529	13.9577194214408	-18.6813838891762	5.88559492728698	-2.59566932483918
"g10"	-13.5033923595376	8.50065685704595	1.63620000463244	10.267066356172	-4.91536930581738	18.3948331872175	-2.16139237965268	-7.36451453551066	-9.60466391610375	-8.77438723007789	-0.444923884178095	13.6356009213215	5.01167490478823	-4.14798281051343	5.81024613593461	35.6287929529773	-17.9734787279076	15.5788560462869	-6.62069234008461	3.7091410941058	22.2801446767468	-8.43721526163371	-5.61899029333449	-10.1714987510907	16.4078741400527	7.8404555782642	1.43786987734065	8.54637583868071	1.17600842369733	1.73861167834647	2.92497452725014	-13.3311694062762	8.83044245842627	9.13723842508103	-9.520654431158	5.69573962870155	-11.8538619941369	-10.973772343661	2.4569165738856	13.8079953948662	-8.43436277752656	8.7904159885707	-3.70169085397746	6.36737696926519	9.92897223215856	-14.9129927318679	13.5715444474838	-8.43890560280535	1.06195160628533	0.629098287519718	-2.21363146338241	-3.24009106841763	3.91647250621577	-19.5783198742531	-4.89453550930271	2.38853633607401	2.333415597394	0.890144680751972	-12.0099084492967	4.76414176028494	18.1565811355958	4.27228140976984	-7.36613887177724	10.0815981218069
