"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"ctrl 45"	"ctrl 46"	"ctrl 47"	"ctrl 48"	"ctrl 49"	"ctrl 50"	"ctrl 51"	"ctrl 52"	"ctrl 53"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"	"case 45"	"case 46"	"case 47"	"case 48"	"case 49"	"case 50"	"case 51"	"case 52"	"case 53"
"g1"	8.98149562119995	-12.1351838567241	0.89225716635667	6.00222157257023	-7.63511918236694	1.49686643803265	-2.33288075141934	-7.73537616001011	15.1253914624231	2.78473211939723	8.98008106497206	10.8944295343675	15.6482074366163	6.15162742548345	-7.14840676271906	-19.7147971819264	4.54112335171239	11.3418424255219	-8.47426848258124	15.7075267456469	26.9431403141083	-3.96006449009411	1.40239220132119	-5.02900934239229	0.292792205842804	-2.8088733908671	11.6860704153217	12.471311015127	-8.94750170302424	-14.562308327198	-9.12784738800626	2.90394077742508	11.7370530853644	24.8606414187493	1.44589080484588	-3.10430518922733	-5.27945308251846	-17.6134256336481	-16.7587295439455	5.69817568565454	-7.25304317975825	6.14802951163757	-3.64825327529426	-7.37080946005728	2.40021966174118	-6.89650572924063	5.85031537441563	13.4502111076659	-0.483341474335991	6.65525063647021	-3.45692190627404	-11.2313377587415	1.40357306008022	4.2610874400276	-21.4166489350232	7.00508003705113	3.79073144707855	8.4464269689953	-4.59435173409308	3.76478852741567	0.548927069984613	11.3354030301805	-15.4289505601131	10.694468371422	-9.9596750074171	-27.0981875577984	-18.2780145851439	14.9851628293225	-2.66384095642089	-0.550738689171656	-1.20797819203344	-15.8855195151505	-7.06235796820236	1.62037162839404	12.0818331864444	-4.62223090111075	-19.921881915829	-6.24295891606	-12.0035663439263	15.1249240271524	-6.03842943469963	2.69049418422497	-4.88429260336724	-9.06158137359347	-1.37752532527332	-14.9161453795728	-7.64455067240857	10.7823020923503	12.9296960354548	-5.83089748802026	-1.51652531310976	12.6296395363698	9.02230894517242	11.4257565946336	-16.9529189047271	-0.458487925976503	-2.8051237070807	-7.59837910356177	3.68539423801004	-0.280246152138226	1.46505858125426	-10.2473455663258	-1.49575230106192	-8.81560068084411	3.08660075165121	16.1318594854033
"g2"	-0.52381001520263	-19.7799061636165	-9.39202687927726	1.22654529201884	-5.50040539058362	12.5788387297947	-3.35289146367355	-14.246681395615	-5.91281197841424	9.18445619104077	-3.57865886732027	-8.07767220404831	-4.15790560113115	8.9831675232131	2.32168703313369	9.01426256416622	0.156670585422126	-0.965233738106793	-7.07018189276789	-13.708456186314	16.9370160854138	1.28929238804354	-11.4007812915511	0.558500831822208	-7.3135433745411	12.5216829023572	-5.00007081961545	-5.40517562421395	-0.21266107724596	8.82056599200493	10.6699205661932	3.7395814951015	13.2425347058279	-4.23868790490078	17.813362039624	-17.27397384934	16.1733341970646	4.29654856903056	-11.9650636237896	10.1256342571034	28.9172795904593	36.04492375691	-5.34095393331596	-6.28533973066986	3.7569267537309	15.8908206659965	3.54935031180365	4.06363179852725	-9.35893722633322	13.2519009892427	-18.3639646134384	9.47347057593832	17.9491692415183	-20.3062634438128	-13.8752069858788	-5.60400364913659	3.94041926148015	-2.89595091508025	-10.8548838530006	12.3905365511659	-1.69281541720646	7.35951105936986	-15.8860120140958	9.10542672909333	-16.5596173274315	-1.27744034716035	-14.3653270219229	5.81362283257599	-11.7783570061577	-2.64029922536688	0.874826254280379	9.78091943798759	-9.60218708479915	-16.5009392617896	-13.9770433777862	0.783698762544582	-12.9306254798709	-8.21249974493624	-4.44937132244597	-3.71139285115953	8.84097060102311	-7.84750289793923	0.222992150211419	-12.9101501787664	-0.970107621676568	0.58052142914339	7.13526683562142	-3.36017844768987	-4.23435616851343	-7.2868535175631	1.74829457193028	-1.29996808345397	-0.83857650785332	-17.2475821499589	-3.50225391969188	-11.4392917998131	11.1017130769093	2.28634324963631	20.1783997171687	8.74202035239163	18.0225435039575	-24.3918227764272	-12.9341744014924	3.60473810567381	2.26175189885285	9.75310443330157
"g3"	7.96372352555026	-2.98918477494692	-5.6795045561607	-8.69079557057945	7.84744131846846	-2.83198907254329	-7.10085939478889	-1.43645431365877	20.12778221862	7.33801992064711	-14.7513212250562	4.43826327628328	5.43709313675205	-6.81762596987873	15.353479386663	11.0868671932064	-21.5101767541484	-9.96161083094387	-12.2889362172199	-0.28113903975001	-5.70330318095968	1.70003137236639	18.2390403440678	16.43768473128	-0.921610811410362	-4.3099299470646	8.5172398638725	-15.7603244888753	-1.93223792755237	5.25252048165337	4.37632601281888	-1.08451621344829	-3.82340969441723	6.0916885789725	13.8080950427355	11.8144580647546	-10.501108783549	-22.3556811136634	-7.61640833114477	10.5760419087181	-0.849867806275466	1.24661721489213	-8.43484545783848	11.4975953019286	7.93420516521221	-8.43881500148703	0.888069410168496	5.29026955899708	-0.640735230574957	22.1382250326735	-9.46915816463801	-3.08956103376855	2.97700052979015	-20.6940890454041	9.85340995487782	1.8460881384124	-9.28552259776133	-1.05158204139497	12.677554144158	0.0881302688011534	-19.6533228554217	-9.23854295479247	-13.1515922650883	0.190158243273092	0.53673677336732	21.7002456077733	-8.3675671814015	12.2643351759256	-17.4565377924222	3.81544984528298	-7.88516373997349	14.6885348249055	-0.828107817822941	-8.37900045034705	-16.5157774514448	4.9779835725327	-9.73547677343665	9.72263858779435	-1.37452889097751	-10.1308998794292	-9.59032514200669	-6.77998640090517	17.7013084043705	4.32088259230516	6.95854423910639	24.2074135041223	4.0400348434788	4.62077071132046	-3.90167582143778	-1.27402570181231	-5.69397319130016	3.5881229740689	-7.15540931966052	2.13527255487982	-4.46310278797008	14.8886042643263	-0.808251398511912	-5.72968877600233	3.77641105140182	-1.87462537119012	0.889970705995223	4.967422471015	-16.9499706412261	3.44436799366758	-5.6120890373589	0.871533355877798
"g4"	6.73961973460342	1.6980906012721	-10.6846542053858	-9.27591840467023	-10.0676284506512	-2.43307406116265	-11.3964414448159	-21.7851703307315	-13.3762198265742	0.788560262239278	-22.3835408624769	-2.19409219687136	-14.1679841856003	-9.45944758139677	-4.95159727603311	-7.46634701449431	5.53518767903175	1.03618016393726	7.90880706251825	3.25473163403853	7.03431130566859	-4.80425973834515	-7.03047906013527	7.21871025132799	6.21173303586466	-9.28662366431166	-8.50362261450945	7.82319980324029	-11.6578591199905	-0.412074128421664	3.86587684505382	-9.10136848023458	-4.42618718221527	7.01138533780385	8.29350154913305	1.26888933812033	-16.8867589648132	2.15446443209047	-1.69814462430418	-15.3677299629619	18.1120029715318	4.98842936407161	1.85058140266734	-22.3230368220775	9.41250589400569	-13.1325191205262	22.947705969018	-7.40642093546282	-8.62882233652046	-4.18695837967675	12.2649712886021	-15.3659541706407	15.4351997271663	-4.6898402235914	-1.55368770019563	4.12081354768537	-13.8175913114617	2.90806633407718	15.7553101434798	-2.50431281151756	-10.2694013451924	-11.4557575576007	3.47288150841055	-5.33990008787668	20.194812473886	3.16254142425113	1.38853055608127	-1.05551346110294	-7.41925247134341	-0.875038233974326	-9.22213199646141	7.43759110176607	-5.83732319955275	4.42504356920274	1.96697300010019	4.90224713199794	3.59036634356364	0.0799687916268984	-1.74651381878578	-8.5535577368271	-5.75295508222175	6.26707287954732	1.13542599675429	-12.4481689301973	1.43175218444813	-16.0637247366386	-1.16788789191647	7.17083655023675	5.95605080210649	-5.58625517018153	-2.21540277092047	14.3695760225701	-6.06817437879704	-21.3821246216171	-7.16767850768344	16.521791994333	7.76504855941917	-23.3033272621685	-3.34894369834587	8.44571278952019	-1.62650646052118	-1.40661427895436	2.72544725269734	-12.7815224721833	-10.1106972061098	6.23213918293792
"g5"	-3.22495286884478	-6.0280132192368	2.39046679225262	8.90876328941652	-11.5050029324292	-5.45463060369524	0.296929385167809	-1.52359569529461	2.53547178221236	-18.2430408106794	8.35088423340282	4.88461822105428	3.31018805785623	3.37431070881222	8.8116864292657	8.57152761361915	-4.01477204776435	-6.32542766260078	10.429419933245	9.03186673359339	2.15288669710362	6.90264708886037	4.206013854943	-12.7009146446722	3.29246277921904	-15.1893260324393	-14.2061021495415	6.74248000906884	6.4660219642604	8.72190318519216	2.02548959586899	2.63929474670716	1.01856748014572	15.6211984990586	-2.15959395525163	12.8243400015084	-2.54002178773154	-10.7959766466395	3.26928916837828	-0.549275296825179	-2.9487247742982	-19.2267679685981	3.41644523724422	6.90667575201695	-3.45541498378476	13.2605544460624	-0.436697623409133	17.8644154971019	-4.7857592867123	-13.8002636319977	1.04054730400034	-4.95892458471045	-15.4201871030915	3.26307496340112	0.690350804135634	-2.05328292463647	12.4743180524914	7.25298934907639	4.28974466704539	-6.08469119125109	2.04207841951728	2.50370965290707	3.8049547704268	-0.847681170891222	-3.34078679605816	0.195871690696418	10.8377647276382	2.71912945734241	-3.03652650239218	4.42369848905203	6.57157293546803	-4.73067856448961	22.7254142106841	-4.54042323820368	14.937154697965	-14.4364606185668	9.16122934518277	7.2080472129486	-12.7336829325453	10.7529385033308	8.31096137211831	-4.30540463344196	-9.1477670796364	-6.78275871107641	29.3684737066112	6.51402112050247	4.93278942512202	10.0207517775482	-12.064320606145	-2.06460162621173	-0.709666358371669	5.47628725093438	-4.48072964439519	-8.72087910287126	2.96958224646798	0.456810171686931	-26.8557627356818	-7.36076880245372	-3.89917004662706	-0.809913027302424	-7.86684485944174	-11.3275268293409	1.11997339996945	-1.97519148017546	2.54728155332503	13.8661157409579
"g6"	17.332663564324	9.20315000683243	17.6458966168395	1.19053615941666	16.511083791641	-17.0211146173791	-3.53238516772736	-2.74131680481798	8.04637667624105	13.0533079251406	7.27499908849444	1.2155851584459	-21.5319241338314	5.59546927372486	-1.83639779414751	-10.6322506216146	-8.07903189435382	9.0481608774076	5.35047007006213	-11.7878726964886	0.901583670817564	5.28786044128462	10.7618370057456	0.250278218466111	3.23258669252189	12.1051340776784	2.96088450729992	8.03523984796184	12.1557931899178	-14.7719561681843	-13.5883360973783	3.37000440259981	-4.54010496516449	19.6942889392912	5.33699131253773	16.8011145406815	6.16467049286944	12.1501100483575	-8.474364071387	5.00307635859954	6.2100527717555	-16.2667913875096	-15.0098834785515	8.74189219040836	19.6143913417454	-19.9876872818605	9.8946391887602	-5.17745183864032	9.12937303621288	-15.3309081681767	-20.8315721228949	-1.74529421079582	9.54372621556687	-2.1029426315297	-6.16535803674681	-3.72909734013134	13.3960603438285	4.2740770449408	-0.885926509242921	3.09369463584629	12.5412262543511	5.88470206047971	-7.50750986615158	-3.56417232959847	6.29317564652283	-6.2234006942292	5.85767004402148	9.48920531873506	9.40144805305562	-2.93591656383943	-32.2256207668328	17.0608823663206	12.4445196464409	4.55934029375134	-8.51392827276395	5.37913802820152	-0.447623817508728	6.09709865826489	11.1424966455233	-6.21210204564699	1.51839283160695	-8.04447498108853	-3.5026442426658	1.04468697961612	5.80932058509523	-9.03167877038318	4.61220114426766	-8.29437406505096	19.5641384497188	13.7728917048433	-10.3177530964877	-9.31761681002883	5.62892112856399	-0.141025923356737	-9.07266859061168	-5.43612047207629	-2.14691920927832	6.04577437237076	8.24069613873916	8.4323581894285	2.88358058750142	-13.6485299357276	0.282834582189924	6.84693886637142	4.9234424126905	-6.71329827662084
"g7"	10.8936136625654	-8.57121315081932	-7.32890018006088	1.40452720899984	-23.1084546773408	8.58396143225172	1.22922872966077	1.07714583171991	-3.73148095444509	3.41100298240949	-5.57870583433433	-8.83407925414093	2.9627618255856	-10.9363973670308	7.49079671812288	-25.3958710082277	-11.5631245618102	-8.23216177094416	-17.6288339745704	-4.98321709066271	6.91506797463447	5.78177198506364	11.1503273128822	2.16339891415885	-3.54010201720003	22.7523177310506	-9.06577531475726	8.28449748656747	-26.4693576765021	14.7893864925515	-5.2104599753823	20.6102670612915	0.212216234540217	-2.95943036462548	8.11290930679114	-5.8464295002095	-3.15236393120141	-0.519987847358973	7.81976592289563	-3.05458733974035	-1.24931115797573	23.9101836040196	-3.8042432074538	-7.57999615744849	0.103072285818257	5.53811118003451	0.368943896156968	16.7549867717415	-5.23536337519561	-11.6016065031648	3.04790428359614	14.1288947102793	8.51365012577863	-10.5489233554552	-6.10763268885219	11.2816227644165	10.2141524784992	-13.7794469540237	1.27175352422357	-1.88734283608662	-7.01131755346881	-10.8083138953311	11.8227655322429	22.6312719900583	-11.5231142115937	2.27749499045951	10.6251373488197	10.873016235304	8.35860924478733	13.4968393251575	-0.820407546581561	-6.79812731947779	4.39157882692372	5.26842878699851	-2.9852381138133	24.3914367379026	-0.326234237835288	4.54318461772889	16.2033208273252	-18.8609672555506	8.92811855445671	-7.60092409333373	4.01221138294142	0.12321958450954	12.2667102287123	16.0941644536229	-5.85278760229251	1.8833013420253	-8.46365028042492	6.60857430777919	-11.2296259702592	13.8033762915348	19.2602474320257	10.0304717598059	5.71158734156937	22.1654808041742	7.17928867489191	-7.82722962659112	-2.16703624696893	12.2010681426942	-10.677953922089	-2.91671268983395	9.24924858538916	21.2157287709181	-8.88609269647564	0.996425347957472
"g8"	-6.58761336898194	-8.39758245818417	-31.8989545030181	0.636715847621265	-1.49247595629878	2.1919165591395	1.61382302319389	-3.68493440024898	7.11798163685308	-6.93552884882159	10.786398008312	-6.6646768949858	6.41673685732773	23.8763397247727	-2.05341142907788	6.00908233119264	0.710636718424234	-33.0148924220061	-2.57096999483251	-7.66689626641623	0.0904007087320178	6.68280801072698	17.8942388267549	-0.179714641996904	-13.1520347051705	-10.4590402167156	-1.32988075744521	6.52250905971522	3.38770050796135	15.1732789974683	-19.8871734787843	8.25897863610549	-6.24533351712651	-11.9564579782266	-2.23414644078613	12.9776055971919	14.6190240958949	0.0805983760779186	7.75210739097579	-3.25651146779463	19.5229490562077	-2.15763197331113	-20.3614069778544	-19.9950507719863	-13.2913053530551	4.33258432312288	2.75778089524909	-2.65227713884495	-4.11039451212157	-8.96738418465147	-13.548639392688	4.46026437658262	11.3201510056547	-16.2990313258364	-20.6597925687409	11.7948586328235	-5.64719511633529	-7.88319719051588	-8.29670963977213	-8.48694424717129	-8.43219520663381	-12.7510410302888	25.6295913814703	1.54422964539336	8.13800563899961	14.8347427046929	-17.0954190535556	9.65250936085243	4.64882827869393	-11.7804526765922	-3.41608724421799	2.7228725483192	-19.2711174321637	-2.22757216429026	13.069109435799	-8.93461160213764	-8.2969463073527	5.53802283300529	-8.69372403547408	-5.68077140020873	-3.14029017834568	-11.9669906900653	1.96674417276535	-0.484334841674184	24.5310696133259	3.35397534802978	8.80529930369736	-24.5910436873287	7.5107777555416	-22.3495240918346	10.3969427943215	21.3088657826737	2.42161702457898	-12.2433131730694	-5.16493498790914	-7.18757728308335	23.1831051633355	-10.3404173967687	16.4221534747635	8.63121593781236	4.29956055475552	3.53017919092383	7.76215377663524	7.19510177436523	10.9114094094782	2.21970357979131
"g9"	9.61959459224707	6.54547769896643	-8.89941453024472	10.204215227465	0.823781298414753	4.14917062384275	-8.11319914532439	-16.8597864127316	6.00201656629875	6.09697188270645	15.6064242151601	9.01307612757475	-0.41512112850686	7.85007079295591	20.053531766726	-8.53102332654967	-11.1525202247727	-5.34626237641202	-7.21550875840243	21.2700556624691	-6.58057886267053	17.3353326532055	-4.41197833518708	-10.0638215620681	6.09296693832502	4.00549424767012	-16.2822941403179	-30.0488027773515	4.57459874397023	-10.9530524276502	-13.8419962554039	4.6872478813176	1.19498889148646	-9.9416575302659	-6.23966663282604	3.23668666203829	-12.3142853395541	11.2040078497338	1.63091795350586	-13.1512260810763	11.6526172528997	25.2775348088851	-9.58408336678919	0.95856294976219	6.83311359113268	-4.63261747646305	-0.649205420992082	3.31679423011193	-13.8073175769998	0.208556113159414	3.72549472021199	12.7248946457518	-10.9800755179575	7.97869572193636	6.41268984434159	-0.765687973897242	-3.11447261530869	-7.49678759291291	-12.6265455816852	2.79077626880806	-10.9376933382037	-1.21285757925244	-16.2111456226766	0.615476373277624	-1.20160985390246	15.2221914830742	5.78602653838458	-1.5377717122013	-13.5519234596611	-11.0704460495375	-21.0805976994875	-8.79800056291671	1.57953485460252	-3.68676871136678	9.25581755714225	-12.7865841854545	-1.54984423290406	2.77678913532526	6.0836099331776	-15.2561449731669	-6.1977743573256	-2.630381796375	-19.2674709668629	-4.35135154750618	-7.90593777181638	-12.7693482929827	-6.66838665246769	18.241667209746	3.12739916974367	14.8580386265733	-15.7351980831441	2.33342916980804	21.0439773339051	0.302496160442398	12.36930269292	-1.70653744407284	9.3085053145043	6.34264689180513	-4.39753034927119	-2.83968073447396	-13.9229470598911	10.6541707793414	-3.74061610784649	-4.30797967709933	-10.0865942686668	-11.8300727644439
"g10"	7.6341114999884	8.85133753284402	-2.08790322398225	5.74535276114709	9.17256378028743	-5.89366479668113	-2.53807102665296	6.65552696512033	-12.8406422466345	5.57046229301262	10.4495107102889	-14.8825158138699	-3.40621246698604	-11.3078394811095	1.96831894520341	7.96107893897379	-3.97585673350134	5.07854361678124	-4.17691257533808	8.93731230566808	3.58207163857855	6.21187463640188	-3.39640070695353	-5.28481840791361	18.2515762651949	6.6910813426055	-10.0411670892161	17.459116717692	4.39800997233714	3.50427223810223	5.33909394984062	-2.1898636703801	-12.7441446464038	-0.398813248229789	6.45855693265928	-1.69616934229785	0.828656248838675	-4.045416745089	2.19392467579568	-12.4467279787636	8.56860099293392	-2.02533147090449	4.19149254841265	-6.99113176655721	-4.3272150286473	3.81226575310119	-1.6776491768761	-8.73193002388315	-2.00866835045578	-17.6743351991828	-13.7611920910187	-10.6453154424124	1.70562209308943	10.1372035373048	-13.4275946021728	-3.12832638083089	-12.7579496739839	-1.13789535118954	-1.90242309273145	0.554994300335685	8.12611304160998	-3.84658331976483	5.29390770264625	11.0940213470273	-8.33430107848588	0.306707342184817	7.74596405854184	-0.154326171595666	-15.787682428924	4.68383707677002	4.11072279632414	-18.3124660139856	1.05946844924011	12.2116498215582	-1.84166421176634	-14.2684857380843	-19.9095085331246	7.42613003041166	8.71484553197942	-13.794399086183	9.28528292543018	-2.32795084274304	27.4803002166851	28.0683738708009	-4.8416576657152	-3.13901695492424	8.8944874979568	11.6652047154238	-8.40347017223977	2.87626927180754	11.4718134742313	-7.43628615853681	-11.5247121889177	-5.00851866876936	-9.62594627719569	6.58080300988797	-3.59349491093711	-14.9664682376986	-2.44087283585491	15.5402351516949	12.3009665289044	1.74162156575767	-8.18407277106478	0.146657949377077	-4.68722719583199	12.5499776834331
