"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"ctrl 28"	"ctrl 29"	"ctrl 30"	"ctrl 31"	"ctrl 32"	"ctrl 33"	"ctrl 34"	"ctrl 35"	"ctrl 36"	"ctrl 37"	"ctrl 38"	"ctrl 39"	"ctrl 40"	"ctrl 41"	"ctrl 42"	"ctrl 43"	"ctrl 44"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"	"case 28"	"case 29"	"case 30"	"case 31"	"case 32"	"case 33"	"case 34"	"case 35"	"case 36"	"case 37"	"case 38"	"case 39"	"case 40"	"case 41"	"case 42"	"case 43"	"case 44"
"g1"	-5.63240273484374	-0.704039637157498	15.6489482393	1.69583979496157	-9.34740295021009	-3.23728412238229	-7.26768363622536	-0.721133514350421	11.7262780080458	-11.6788651015278	9.88097858539296	4.71036978042273	-2.49160224359384	-7.14877455557386	-4.10252416127855	2.51653664595614	-8.03809310652428	23.0754081713061	-1.77730894865205	-4.32962520983944	4.93668198713968	3.34455378199128	-2.38814212605041	7.30887794283797	9.20250417262394	-3.60489019511951	-12.7772644069005	6.37657670890034	-8.61173504211108	3.9763867035615	9.59939829032741	5.17023271298107	7.66012939159052	-21.8152084780046	3.33814386883861	1.28242456823088	-9.14526155225739	12.5787681072223	-26.1776385306898	-7.84076584833092	20.3955369450099	-16.9457393158896	7.72234068115116	-6.79247135459824	-1.24470393968067	-10.7184187204133	-9.61799497495982	7.57315092754243	-11.0246169965596	-14.7873942119171	12.5600754711702	0.41580111135817	-4.60210526259839	2.47724065134119	5.14752453072451	-8.07830133488305	-4.63451504193816	4.67522021159554	-4.27836306498755	1.93845182586501	22.4904697007545	-0.635875006518757	-7.51676404534392	7.97431272211396	-17.7132486452291	-2.95734507008905	21.8052250625382	-5.71550781271384	14.5120661773045	14.9289731216388	-4.33189257727294	-16.9958897847332	-5.91243139387978	-12.9721406974259	-15.1869407167913	9.5910813048288	6.52428164854992	0.854383295701228	-2.53166265280971	4.33837433007582	-6.57135363496979	-3.43848094474908	-4.57276283346465	-0.234528226026657	8.75558984912751	-1.57204516530469	5.6434744826109	-21.0999899568878
"g2"	-12.1379793906126	5.72635604695737	-1.90074644155873	6.5344577146083	11.2305563891232	-17.4840153673252	5.25501016064945	2.1993186745399	-4.80609519493902	17.6655191452736	0.973198872425573	-4.3369519391441	-2.75220155987915	4.06487132852899	5.78918846816003	24.9268423999244	14.4181352993932	15.4151289095377	-6.09757416086341	-4.90177504037866	8.59654621927667	2.31605332013601	10.6973013755524	5.03542551907545	-1.78850557746496	3.69617770832757	-6.32870077435915	-0.411059080699632	22.0418028361075	-15.2349934164914	-8.15660262868435	-15.2493946684595	7.87342603624953	17.7154663993526	-6.23655845169514	10.1815439291203	6.28253460497724	6.0479939913991	5.84299523992347	10.0051915780606	4.38806741258974	-8.71302977824006	-12.6558415284381	1.31910749730442	20.7316616683265	0.742697614516961	-4.14057368892961	-5.26030272538571	-21.912747690231	1.51520923897658	-11.1761397093375	0.312191405756295	3.89738814109309	-4.43949952045309	16.1344208293618	9.93523249792394	12.9300888992399	3.54133672192969	-5.54086671308103	11.0501042619777	1.77535953680513	1.60438448478867	9.72489231776849	15.2388099062389	23.9652975172795	4.72422262402503	7.95911084230507	-4.98588722633628	-1.27830487865319	9.33800920940816	-4.60431909003815	-0.453092625191696	7.56341850226934	1.62020159657114	17.7552507426096	-25.500123157272	3.46423068810366	7.20642239229444	-4.5867396047528	-18.0456162590043	-4.69545989019375	19.278292289898	1.58498145238743	-8.23054639948399	-18.0104978572845	1.77119183951519	-16.3296337766054	-6.04462787464431
"g3"	8.42276800188027	-15.8021133919971	-21.2911013141858	-19.7930060941839	-8.12881746829746	15.5706218590872	-4.919111348076	-9.06563168277894	-12.1002392238485	-28.201551003096	-1.78705809669372	-19.4631304911739	8.85997191259514	-5.34687864824297	-5.16613649439722	1.28938073091507	-0.900501586845041	-11.4099263928643	-5.86198021736311	-6.58538836351951	8.30148073325236	0.805519759721932	-11.974289309547	7.52868677865556	-3.17886331674238	19.9742519255345	-2.43216196644778	-21.6571687143432	10.8100125337806	-3.2040484209777	5.64061370268958	-12.1220011328499	-17.2520809902952	5.09771976847102	19.41025661345	2.20811900593295	5.56998400369558	11.5809740694641	9.16536408989053	-11.2972018270666	-17.3816607273243	-1.79354759762334	3.0756885815931	4.89494165900993	-1.43265898272575	-0.753949192883035	-14.7538117729501	0.883934468694662	19.5991281000467	2.46787147888123	2.46353583700801	-7.14234722883767	3.4195228070812	-8.35297019655378	7.25513231435216	-2.70397758150161	2.89826221952291	24.0152863925008	13.2926716583907	10.0103130000151	-0.146713390241888	3.91856998036764	12.2314012442299	4.90860735460807	-4.57206401675829	-17.6965100087047	5.5849569586745	9.99637776607873	9.10809629881911	-1.97999404661246	14.3291228343469	12.4595888892838	-5.24090800485287	3.63774828018789	-16.4735724229818	-10.083544947072	-6.61818006774388	-8.41377189854308	-10.0713687419543	1.6327621267283	2.75955867073334	6.29226605840216	-2.89862259695014	22.8120783826684	-14.5477830579361	17.1808050076923	-8.52473977050765	-7.54766286036746
"g4"	10.6678637041478	-9.60663968636093	12.4863744612169	1.17008610183207	8.56398534754952	-0.315702222063323	8.17947539234386	5.83331409194042	4.71114013118893	-3.12700644439215	11.9783152966872	-15.4225240610879	4.85915275463511	10.2112095770174	-2.80363962150894	5.7607367876396	-10.4750691177596	-3.65559015498448	1.77308150642451	-11.4602528042205	-3.73899741877079	-11.9091873685342	9.50325787364347	-10.0711287684269	-11.5617048928497	7.04730524660841	22.2405420913447	10.892872558038	0.55351386674777	2.94950470982073	0.871911860144882	-3.17645531310173	3.86693770360251	-7.74728081809463	1.8602663657863	-16.111018639342	14.4004063277176	-19.520393847088	-5.00172435943892	2.80238294093141	4.77930201522245	0.241979267846172	-9.66282475535665	-8.17176771902012	9.31814697144498	4.36611057228003	0.00877213944412085	7.44903756241527	-5.16788652801422	-6.3038283801456	0.290964125799745	-11.1669512750027	-10.9378211928247	10.2478522411087	-15.2024732922208	-9.0334982966919	11.4734944523258	-3.97739085728569	-13.758154120445	-6.37428455816371	-21.9365741950381	2.58655447579314	-1.53236649079926	4.93676698906444	-1.37786245061801	6.33730953291761	1.53343111185398	14.8652311537712	0.256335134500633	-7.04760663680381	-0.459277815111244	7.90102222152124	4.69885702906816	5.16191387469562	1.89330822668352	-5.74499228199276	2.61448210258208	-12.9882417077101	5.38560397704383	9.50409006691721	-4.59358555822948	-14.2491773297822	-2.78047050995525	12.0878769772417	0.0358090523629894	-4.3801510211453	-0.449842068484066	-10.7782104194122
"g5"	-3.79637688470846	1.03751822690041	-13.032453699374	5.52972060557469	-18.445203173991	18.7445064159456	3.58991210946694	12.629468730885	6.5180758879878	4.83151622339785	5.05999954167489	-24.7657235104051	-11.9011461742909	-5.52467549888209	8.94967261630417	-13.9527176786635	11.5651238849325	2.56042021702377	-20.4769934991293	-2.71039435785147	-19.2180608392421	-12.7602521189875	-0.433551332321675	-6.57788671586906	-19.8207788194513	-8.52676642901385	6.84555051819288	1.76382506650362	-9.73772721592494	-26.554008288308	3.4474446767526	-8.60677235954929	13.317802438187	0.415043091156015	-7.83135473043102	-21.9312806628187	1.23665777918747	-1.11896236136023	4.66896765080497	-4.60774251347014	-22.2027625959667	-1.98780865219885	5.91812811600287	-27.4145389120751	-8.74389761410326	-0.219449832673587	-17.1212636398146	-3.48049878625931	1.61111545220716	-0.896941608497571	13.661797615414	12.4222907097824	0.860820082811156	3.29362692254623	-10.558924818824	-17.7836934800643	13.5271938721568	6.06318022775422	3.69918270382648	-4.04911632549684	1.19168025379971	-1.62185012480394	-1.48817729880281	-4.15720097467128	2.37709892153124	-11.0084686001599	2.11739679506347	-5.81233833598146	-1.89731358168674	-4.71281855283544	-9.54853987559989	5.39392926101272	16.0182918687747	16.3524359279072	-8.79893466925471	-18.2824447464617	-5.82862454528569	15.3729047753086	-3.05465558922473	-4.86443180954441	3.47722547342615	-11.1143823871057	-23.2071745635577	-24.2308246462046	3.6869869782713	-12.18289478913	-2.92676083389761	1.42582065112197
"g6"	7.00584821312706	-6.86345348778005	8.00521123169012	-14.9368669687897	-14.804315243978	15.7141251325197	-2.53964137982791	-0.254906898280793	-7.2056828049146	-7.28240972592642	-7.73807694315535	0.961264317708131	-5.60717698639128	-1.96630760501039	-11.4311317344934	9.44214190102788	-9.62056684755744	-14.7845133978284	13.5166955364495	2.41355334950202	-7.47663192476398	-4.83625178133472	-1.70718916204745	-5.65997066182668	11.8655569189471	-0.0125254190870999	19.3613432390189	21.3897902301532	4.41263139371878	-6.26255281359318	2.38135631644965	1.65670608979772	25.0631824152781	-9.07709097972945	-10.533344746185	-0.843913029653039	10.7569589512255	-2.57444575027741	3.32399852622794	10.3394714703562	16.2585814359792	-0.079308284375989	2.56286210162106	-6.41127928950424	-0.991615078675676	8.72693453964494	2.80831865504847	-6.43066760742779	-15.3780158365994	10.6525136955577	3.28493373247189	-4.55991250795571	11.5826843335223	0.898856294435804	-0.561267914132584	-1.80879464610841	-0.880294269758073	8.78290704342361	1.06983750835854	-5.37591323725147	13.9012641908281	1.42317333388187	-1.13232198908386	-8.36638795443779	6.93712631429884	8.27990246095743	-5.89397922810433	14.9245114647068	10.939623927694	3.54253808079023	5.9419788847325	7.98855954599046	-4.35993264606454	3.61414719613541	6.9377087630612	7.46559914253455	6.86857179101614	-11.4332170760209	-7.78586766907617	12.2138839668693	14.3746234072868	-7.50173947175462	-5.00533749546777	1.39022107743023	-3.07030220779436	-0.196940111284257	-9.05007535163895	-1.84267355208264
"g7"	-9.28467900944736	2.53023218858146	4.80673341304846	9.23413440102247	-1.82433218077825	-2.2301355857378	-7.47655926128982	-6.70992026373253	6.10094755919342	-8.37542477741552	8.59631189423214	-13.0940344237101	-1.76652757696564	-10.2690711755487	-0.783339407698544	-8.69665313408326	-18.3309686356272	2.20389650049591	5.93711181737091	0.357597778740078	-14.2928241118301	-5.2375982579006	-2.31660365750858	-1.83839883911721	-5.54711951076407	12.9513492451237	-5.69268829901162	-8.7588323562434	4.89747760557136	-12.3608979297739	-8.33096445862594	-7.01611138289457	-4.96958266108482	4.85160503749425	-6.55535895908705	-6.93776855802144	4.41148669804331	-12.3862333849928	2.43608097910891	-7.45762226091953	12.2480284787761	7.23750262979886	-8.73794331311486	3.46039434654108	-5.60866364386209	4.7320513076422	2.3803465314999	-8.86375026566161	-9.78039559622246	0.708710862422748	-15.8323724338176	10.4835889832493	-7.13803080133447	-9.95325620591888	-22.2262919953831	13.9256746136889	12.9795823351493	-14.5064530159761	14.6436087125113	11.4984987263015	2.38258113678143	-13.8322288272967	15.8014061701543	-6.4752848685744	7.19668768079196	-0.445098024454546	9.20606629291472	-7.3244131884534	-1.24683938018205	-3.93214748641823	8.78660924771013	3.04042543702167	1.87080049435505	1.38805342624057	5.11070488235473	8.78266403385231	-1.1866767482228	-0.361556843972009	-2.92100205981871	-9.29312473831278	-21.910160190754	0.418254961283335	0.492015699552805	-5.63233145781357	-7.62458890183705	-4.11135403507017	12.6216749602917	3.99909947075573
"g8"	20.0368083048268	-11.0437481103083	0.160364594933769	6.39303671635693	7.94310626774721	-1.04187594204049	10.2056047564566	-11.7696813622336	2.81390093564694	10.0754516830196	1.5026421631202	-5.35642404747884	1.45125367377158	0.338513466106555	-11.4025104373931	6.90684451479306	-3.77257788090398	-12.7926554639655	-17.7548004547802	-10.3981059868238	2.78031589763982	13.2969130507896	-21.0878947873556	6.41902197672192	9.41288818199216	-3.35988830367029	-7.42051253808859	-0.507740069218826	-10.9382307872701	20.416793005798	8.59306505825983	-9.66529651586719	10.6476959058959	-2.8893771781462	-1.94097215933782	-3.78439625161015	10.8577438826892	-18.4538567179412	-4.1685440712164	13.0649884705242	-7.48566487525003	-10.4111060452341	8.28956799721735	5.86971296889512	3.04452765058048	3.1404523536194	4.81467936611396	-7.34159238679729	-20.5464631861407	6.76499963393697	-26.8938081700013	-11.0801683631696	-8.83192651139243	2.00942118309579	-5.86899941552887	-8.97755751011753	3.94648473201669	-18.1697606990205	-13.9553291986211	7.4989069681145	-16.9309680050246	18.4767045061112	-21.8783906483945	8.12860155340518	-0.66290460482355	1.39381884417463	1.65535003162757	-0.0880503856471598	-11.0767703466934	-10.2571012817948	-1.59596447764109	-11.1282001609596	7.86156350763686	16.5204104831166	-4.56591631333629	-13.8689881300121	2.37504683026534	-2.45915352501451	13.5010054392878	-0.157193976961384	-13.8668115477026	-3.41026220775186	-8.71022710113602	7.57630581525329	-10.3815865859081	-15.078106815802	-2.74481073279731	-1.20261657322328
"g9"	-24.1794491504751	4.62986890516327	-6.79056950515386	-0.717177749876358	-8.11927839979968	-11.4955436146252	6.98900226763204	-23.1498666108826	-14.5681234097779	0.829275788020992	-10.0622669464371	-10.3135005918272	-0.607706065877211	11.2605665008088	-2.98724478564422	-16.2832820296539	4.1149475523527	5.64578000132675	-2.87085742615985	-12.8807505588893	-0.554305961398595	4.19347206589592	9.33784684304318	-2.08285436059066	2.93383526384339	1.22917876930253	-0.628950643911285	-12.9563796060121	-3.4221955394915	-5.77397738353486	-5.79995721564755	1.24624365457814	2.6289751799045	2.59221187304302	-4.77255258481981	-6.58505821065545	4.89626901549631	-12.5835151154237	9.33125873624393	-1.97439491727615	-2.57078129065069	-20.7578630271274	20.1504078700672	-5.88355431344485	-5.22522353552533	-8.29425154693149	2.86791516468995	1.17926253437601	-4.84707991579807	-13.2219722343267	-0.894748342077449	10.0999082739208	-2.46000750529136	16.0050622747627	14.3904830660094	-10.5070245109497	-2.42404510356339	2.95955759385839	-4.91893535511619	-23.704885906641	-1.14480167512139	-4.1584675197845	5.33478262242212	14.9069395752619	-2.91198248872695	-1.33088893733855	0.55824212622352	-20.1678993893225	2.32149216189143	-4.38903065424913	10.3920016357094	-11.9197910686897	0.632805580539657	-0.303013802070255	8.51367541719729	-7.0948953872047	-8.65233716087248	3.83011927090051	7.20613717274466	7.08286046576116	-3.58062470103439	-12.4422371485401	-4.85465830890512	-5.15393045237195	-7.73105089543002	3.32000709286428	-8.70408811075172	9.8348870926537
"g10"	5.15999385207609	10.7196995705219	0.581935367989829	22.4533004664004	-2.23290046677202	23.1273907042484	-10.7652524196932	-14.8329296743309	-11.7219863624886	-8.40525576875364	-13.0652635507216	10.4582881036881	-1.4357905270054	11.0448664955175	3.77424855292599	8.47073093317847	-3.85810369170919	11.2900167000885	6.04370991922156	9.66998638264121	5.4247245541653	5.4012316971772	5.73711326134717	-7.22856134472523	-4.70873408948541	22.5971446366419	4.73717653634263	-7.33477325918962	-21.3871729207165	-6.22961917162056	9.22080335350673	5.26240012414544	-3.95479661505449	6.06459067861118	11.5999096548895	0.896853498001997	-8.03549837460366	9.71039992201036	-10.3693338325687	3.99668776038026	-8.51208429971544	0.269662163353949	-14.9322096503188	-10.2724875952518	-9.97329701970646	-8.38703443468793	-2.6870832321794	6.17387902789984	-16.7944587118621	7.66645825751185	6.40000865174744	0.179329954685402	-9.94028052699673	15.8907774862457	19.9465012345037	-1.71601242881384	3.3820897712454	7.4349240287982	13.5433824894915	-15.744761880507	-20.6286493133676	-5.23301901187798	-3.55467667269017	3.47989776143952	10.7428950223621	-7.86445802319015	12.7563619668863	2.20648426792317	8.27245058306602	-8.7276907785517	-5.47822086595017	0.668637768325858	9.92594522242721	-17.5715270210139	13.4344664253691	2.81429576595855	-11.3399517897336	-10.817226726009	-3.27263396808075	-7.83117889118771	3.84515377893083	7.69473128429706	-3.96338283388988	5.62987240117438	-9.38795630635991	14.5880663999857	11.0885493478432	-3.65553403987942
