"ctrl 1"	"ctrl 2"	"ctrl 3"	"ctrl 4"	"ctrl 5"	"ctrl 6"	"ctrl 7"	"ctrl 8"	"ctrl 9"	"ctrl 10"	"ctrl 11"	"ctrl 12"	"ctrl 13"	"ctrl 14"	"ctrl 15"	"ctrl 16"	"ctrl 17"	"ctrl 18"	"ctrl 19"	"ctrl 20"	"ctrl 21"	"ctrl 22"	"ctrl 23"	"ctrl 24"	"ctrl 25"	"ctrl 26"	"ctrl 27"	"case 1"	"case 2"	"case 3"	"case 4"	"case 5"	"case 6"	"case 7"	"case 8"	"case 9"	"case 10"	"case 11"	"case 12"	"case 13"	"case 14"	"case 15"	"case 16"	"case 17"	"case 18"	"case 19"	"case 20"	"case 21"	"case 22"	"case 23"	"case 24"	"case 25"	"case 26"	"case 27"
"g1"	-14.9932527499853	-8.27585943919591	3.14341650287968	7.75485717745468	-3.30614271702095	-24.3755012435843	4.02892344560375	1.85027858866475	-12.9331080674499	-9.1931613362287	-1.16615955891594	-10.5256086954464	9.4622597252392	-17.4057286203884	-12.77422111641	-7.33322972809028	13.4080149438664	-1.45432001353818	-6.56090235810134	-18.2904461209861	-17.7358400593311	0.487705344051472	0.372456914985024	-8.56951447086899	-21.4937770832267	1.64995291976541	-10.6702993025524	-10.5784155219918	8.45780115547454	-7.77414467870616	9.70195570065668	11.2160823390449	-8.8235187442901	7.53836873502873	-5.79106721362972	-18.0283644801603	4.11655220591516	9.09195638133368	-4.80395280799865	7.85374425391141	-4.87616363222764	5.37203301472569	-1.56961523371214	-13.9554755589725	1.6530107638706	15.9376311290976	9.09550644333053	-3.3124437344426	18.1322556873246	6.08018477137914	-5.56233129257516	5.96602006217273	-8.29264539983689	-32.6827993886077
"g2"	-11.0923728777333	-14.4577572943015	-14.6901386670121	-10.4213798912322	0.0702811036453993	-9.1005783385703	-5.35037130635692	6.55296280315063	6.97712274614988	-11.5631631665635	14.7305411153804	-4.30650634645213	-16.7297390071866	-10.1571097543763	-17.7516364529377	6.4061267583529	-0.572648017798419	1.23940995161939	15.4937763327624	4.91532712927622	1.07341655073611	10.399559258248	-8.86894990562119	-13.2506240652796	-16.9295755824527	-1.90997147154584	19.1330488859979	-11.7866850641954	8.7744063040778	-10.7559447333789	-6.68162327396264	4.92751120476065	18.5615500291417	-9.62155178671764	-25.0502868141209	4.65743040045851	2.28112973843381	17.5958898774136	-14.6631740919425	0.151053299976128	2.75233564238343	1.48198163017677	3.6249096034388	1.35088037403183	-5.77372501858678	-10.0321392150205	-3.13634487854962	10.729138983369	11.8335367668432	11.5013154109005	-11.5989011133408	3.88207081865022	-0.934594997665113	-0.565387547657399
"g3"	-2.83399261283876	-8.63979681414705	0.265327359186821	-4.29844689444449	-10.3051072612744	15.0093343976005	-10.8660343864883	-13.9626592196527	-3.53400544700203	5.13555161101722	10.9675988301627	19.0468346556491	-0.840162262172507	-18.8047960961743	-17.6078921415144	11.8894431782311	3.73011438391605	-2.47271502370864	25.0406423366097	9.02235590342839	-6.46711651759939	-1.39816199526811	18.9711158011291	7.22400051037201	8.19373858775525	-5.20798897115915	1.15925181889557	10.3866957455076	0.951114609838541	-9.49800696047153	-15.4367458053427	12.6676272759447	-18.4501984119404	5.32867774887472	7.93921845716679	6.58124411481215	2.57685693163102	15.4183076267276	11.1927407313632	14.2112757515509	-6.20491756604067	-0.483136736089943	17.8136141554273	6.21458199633146	17.6225878788378	19.5418307072069	-12.1839108444433	-4.25924222473495	0.340219909889262	29.9662160883012	-1.31977696709906	10.176071722481	-1.04945067065979	6.84717674153192
"g4"	0.352772528997118	5.97850583369054	-15.3370537236379	-0.947181780257628	7.52663170498435	17.5327409918174	-7.14687653175537	14.5712544711933	4.58498542829126	0.835876304104238	6.72171843723305	12.1443499132211	1.85118168392435	-4.84960477745807	2.69613787960219	7.89733971730762	-17.7565168193568	1.33157403460777	-0.224308042562282	-5.83080042967361	-13.4024497527125	9.55539417686131	-15.2956331733878	0.857245461140826	2.73439488939231	5.80663888916681	17.2732255638545	-2.2605643562345	-3.17300024338819	-0.351452384824488	-7.2054764563462	9.18584775598302	1.07336765906043	-0.275005284690251	-2.11807928826938	22.0903588012529	6.24641223079254	13.3128768358333	-9.39600729703715	17.2954013960042	6.44367587433253	7.99793266565991	5.49433526334427	6.94364909626622	5.45521034232005	-18.7963896515137	9.18457756187047	3.88141693615852	-16.488024943771	4.89837350439028	11.8709104825146	6.4618218792387	3.67194821343703	-8.72736260021479
"g5"	-7.54954302742933	2.7423057785173	7.85497424178556	-12.1962454357003	4.88867571480192	-4.04114970505062	-14.3923926548194	-0.369946987875306	-12.6939700262218	-2.28461803608613	-12.2009747901141	-0.673424257931009	5.75950365472886	3.8981780270012	4.9350930958065	-7.3231180387932	-2.16391778814753	-13.031439321754	1.65257700373034	3.57927301654875	11.7605577951721	14.9683683045458	-4.38596976509041	-13.5518880805916	3.36194596984689	2.74925320793732	5.73462530989941	2.4843368421459	1.83364094522787	14.802496036238	3.60574333175952	11.3782112413017	8.76171893706035	10.8799982700602	-12.7455486497379	-2.94861771419985	-10.7402004326283	-1.03450313813029	1.72819374955935	12.6909489262243	7.70974341671281	-6.26549054400707	16.2517019048827	4.29591385534458	10.7787346222872	-0.878663730188513	-5.79783842845644	4.25070446101819	5.33190563088344	2.53538812276185	-14.015219319493	5.039553882602	-0.365932265713963	-6.12282483034367
"g6"	3.14783733622756	6.60782295026881	-7.13008061272533	10.4591392076021	-3.75456740482124	4.07519857078807	-1.68004387736329	1.07422486656968	6.49362365226489	-0.764726767003796	-5.99656091514847	-15.0725016348813	-15.2053602043158	5.03045277248182	-11.6483620336521	18.6995890863097	10.746666797072	-5.46814251419183	-1.3571358577031	3.70314963399977	-2.62996393926077	-9.97002808753973	0.366389256877051	-2.72173561218663	-9.29290366349959	-8.72497614722027	3.56421987307228	9.34395836160033	-6.84274438414262	-8.58646799358665	9.73577049710162	-4.14322801039794	-4.65970043074442	3.81800760436778	-7.31654816023724	-11.1965136855667	9.95452429947271	5.70237919114914	5.99832538002911	-3.71182079374537	18.7673848165648	-10.8773338119039	16.3866749717074	10.2291560094163	7.01443750727799	-2.64176278344834	6.12990264004271	-1.51905399469545	-2.28919666366011	11.6620165227544	-8.86101288988311	11.5028527055068	-12.877401644149	1.65616445166168
"g7"	-2.5484326280412	7.47921550108125	4.25752394209478	5.8258234862808	3.80047082685616	-14.3210355960734	-2.99824578910405	5.32296488730448	-5.06947943537625	-1.92158883547987	-16.4624105139684	-8.00360934915032	-11.88128400317	-3.978801355614	20.0194721980072	24.4025593120302	-0.842231512785108	4.75721325022441	-2.78286478655971	15.6599610253825	-0.0916159272758114	-3.45777546772788	-7.85938732801211	-16.3986876323822	7.24180131522173	-3.93506017181319	5.70502781306475	1.82100406466209	6.67691010877485	3.12747819308471	-12.9418461746465	19.4221407212879	-5.34231389991675	19.7424928158678	-1.39176449677336	-4.89623064762221	-6.29657687636004	2.46345524937303	-0.570929330795425	2.53465709580201	2.10465250772991	-5.50558457881899	3.26298868196823	2.84701934093895	7.94119909403244	-5.14253575758713	-9.10941454174659	0.33705570359411	8.82849620906554	5.06198422702095	-1.0951266174125	20.3635796744193	19.507891007924	-1.7427900449949
"g8"	-13.0592971448061	-11.5851151442986	-17.7229028743363	-11.4650246540911	-15.9089555281309	-1.4437601630727	3.32215985303201	-3.87967257834481	4.10452809066085	4.31343192234604	-12.4698361188007	5.11427230229744	15.8935979701364	13.1548432133151	-15.9314471564491	-5.0345976328433	-8.57701054353735	10.3810090324819	-11.3658117609243	-6.90737117273816	8.65178907260662	0.744276204749543	-2.2913370528001	2.37825135830398	3.61375853927862	-1.90054726198159	-3.49286842226145	-1.47550371536341	7.28333832743516	-10.6129123574725	3.2420589192484	9.01659251186266	-9.66946993203355	-2.19415628160195	0.181490717843693	22.9693322422114	-2.72857596820436	4.26164430050259	7.15399350065362	-12.4440137432075	-0.920425079565979	-7.87455431615275	6.60334992948974	-2.49238370832217	-1.89267769042645	0.368698007367003	5.12575918292116	-3.47389398420638	0.811404197924354	10.1727324486923	31.3736683428726	-9.22766236151328	4.93878750795291	-11.3538116516085
"g9"	4.0346104341786	-12.7998090918476	10.0690235484834	3.18893278922856	4.76764729169376	26.6815582083191	0.710788501322047	-14.1265723022641	3.10488528180466	-7.73354842058612	-13.0272333603371	23.5648772283247	-10.5183974010926	5.77526478379361	-3.42396064059193	-4.19037975596019	-4.19168592510903	2.03564198181653	-9.33649289544805	-5.09379623921134	15.4896963218613	11.0257741486257	-6.00886423603001	-13.6974033707066	15.1595833194916	1.08405882027176	-6.54240254248247	21.4008454838196	-19.5308030043063	-10.8413660324491	-10.5192583722601	-10.9463475197834	-8.01505517837463	-5.79059035363801	11.7422140217879	10.0988126244057	-16.224571971008	1.80229954235608	-8.31784847378064	10.6025199469736	-17.6776395558453	0.996258920505277	6.49067914735666	-15.806017203947	-11.2184614585793	13.4305825991666	14.421828417019	0.43807480996555	13.4114542018796	-0.0245353380197629	-1.32951763862581	16.4831053862388	1.89491661592199	-4.05929773599371
"g10"	4.87401330901122	-3.47473017747901	0.770401608933572	-0.282809342379508	5.9038069951055	-6.46930612824392	18.956121224232	-1.10068879242906	-6.85765645188287	-24.790369039267	-0.512019827689966	-4.11098730152436	-6.97846579252502	-2.67983834252654	11.4463326020076	1.49220485573776	-15.4815940654792	6.75250516192671	-0.621991059106228	-0.762920910899496	-4.14069804929888	7.7646823639487	-7.9771572477686	7.56425566855203	-13.7139129545624	12.3264503523201	-18.7614742908786	-9.84174407166026	-15.0635013048938	12.5176695323099	5.27020991731476	0.649562318772736	-4.62795553125956	-3.22365916803932	2.16671428704611	5.83563174137671	7.48176843807087	-1.6425879669699	7.69929127254768	15.0854153116648	2.02652877854283	9.8472694633504	10.0728098198447	-6.58310001066886	6.8505678683753	-2.70373578952937	0.493424686522258	-7.4621396465972	-19.1422931482962	-4.61465902946764	11.9853084174338	14.5018241459534	29.9094186401488	18.8126039943081
